
[00:00:00.000 --> 00:00:05.000]  能夠在此與大家分享神的話,
[00:22:23.000 --> 00:22:25.000]  或者在才幹上,
[00:22:25.000 --> 00:22:27.000]  他們較為軟弱的弟兄姊妹,
[00:22:27.000 --> 00:22:30.000]  我們要強壯的弟兄姊妹,
[00:22:30.000 --> 00:22:32.000]  有資源的弟兄姊妹,
[00:22:32.000 --> 00:22:34.000]  就要幫助他們去發揮,
[00:22:34.000 --> 00:22:36.000]  他們可以有的貢獻。
[00:22:36.000 --> 00:22:39.000]  其實深一層去想,
[00:22:39.000 --> 00:22:42.000]  其實我們今天以為自己是強壯的,
[00:22:42.000 --> 00:22:44.000]  或者自己有資源的,
[00:22:44.000 --> 00:22:47.000]  但其實在一段時間之後,
[00:22:47.000 --> 00:22:49.000]  或者將來,
[00:22:49.000 --> 00:22:52.000]  我們都可能變得軟弱的,
[00:22:52.000 --> 00:22:54.000]  或者缺乏資源的,
[00:22:54.000 --> 00:22:57.000]  所以我們要學習彼此的尊重。
[00:22:57.000 --> 00:23:01.000]  我就以我們的長者為例,
[00:23:01.000 --> 00:23:03.000]  去講明我們今天,
[00:23:03.000 --> 00:23:05.000]  我們怎樣可以發揮到,
[00:23:05.000 --> 00:23:08.000]  我們長者可以有的貢獻。
[00:23:08.000 --> 00:23:17.000]  我們的長者是隨著年齡的增長而老化,
[00:23:17.000 --> 00:23:21.000]  其實長者都有分,
[00:23:21.000 --> 00:23:23.000]  有些是強壯一點,
[00:23:23.000 --> 00:23:25.000]  我們長者,
[00:23:25.000 --> 00:23:29.000]  我們一般分三種長者,
[00:23:29.000 --> 00:23:31.000]  第一種長者,
[00:23:31.000 --> 00:23:34.000]  我們叫做年青的長者,
[00:23:34.000 --> 00:23:39.000]  他們一般是由65歲到74歲,
[00:23:39.000 --> 00:23:43.000]  另外他們比較健康一點,
[00:23:43.000 --> 00:23:45.000]  仍然有能力去做很多事情,
[00:23:45.000 --> 00:23:47.000]  第二種長者,
[00:23:47.000 --> 00:23:50.000]  我們叫做中年的長者,
[00:23:50.000 --> 00:23:51.000]  即是說,
[00:23:51.000 --> 00:23:53.000]  其實他仍然有健康,
[00:23:53.000 --> 00:23:54.000]  有能力,
[00:23:54.000 --> 00:23:55.000]  但相對上,
[00:23:55.000 --> 00:23:59.000]  他比他年輕的早10年的時間,
[00:23:59.000 --> 00:24:01.000]  他已經身體差了。
[00:24:01.000 --> 00:24:02.000]  另外,
[00:24:02.000 --> 00:24:04.000]  第三類的長者是什麼呢?
[00:24:04.000 --> 00:24:07.000]  我們稱他為老年的長者,
[00:24:07.000 --> 00:24:11.000]  或者我們簡稱叫做老老,
[00:24:11.000 --> 00:24:13.000]  很老的老,
[00:24:13.000 --> 00:24:14.000]  很老的長者。
[00:24:14.000 --> 00:24:16.000]  他們在85歲之後,
[00:24:16.000 --> 00:24:22.000]  很多年齡階段的弟兄姊妹,
[00:24:22.000 --> 00:24:23.000]  相對來說,
[00:24:23.000 --> 00:24:25.000]  他們的身體較弱,
[00:24:25.000 --> 00:24:28.000]  他們可能已經有長期病患,
[00:24:28.000 --> 00:24:32.000]  或者有時候不能夠生活自理,
[00:24:32.000 --> 00:24:33.000]  在這個時候,
[00:24:33.000 --> 00:24:35.000]  他們可能需要其他人去照顧,
[00:24:35.000 --> 00:24:42.000]  但他們也可以在家庭生活裡,
[00:24:42.000 --> 00:24:44.000]  或者在教會生活裡,
[00:24:44.000 --> 00:24:47.000]  仍然可以做出不少貢獻。
[00:24:47.000 --> 00:24:48.000]  在這裡,
[00:24:48.000 --> 00:24:50.000]  我跟大家介紹,
[00:24:50.000 --> 00:24:55.000]  其實三個他們都可以有的貢獻。
[00:24:55.000 --> 00:24:57.000]  哪三個呢?
[00:24:57.000 --> 00:25:00.000]  包括了為人代禱,
[00:25:00.000 --> 00:25:01.000]  為人祝福,
[00:25:01.000 --> 00:25:02.000]  鼓勵,
[00:25:02.000 --> 00:25:10.000]  還有分享個人的見證和經驗分享。
[00:25:10.000 --> 00:25:11.000]  代禱,
[00:25:11.000 --> 00:25:17.000]  我相信每一個基督徒都會認為是一個很重要的事,
[00:25:17.000 --> 00:25:20.000]  大家是不是都認為是一個很重要的事?
[00:25:20.000 --> 00:25:22.000]  我想沒有一個人會否認,
[00:25:22.000 --> 00:25:24.000]  但在生活實踐中,
[00:25:24.000 --> 00:25:26.000]  其實真的不容易,
[00:25:26.000 --> 00:25:27.000]  但我們當中,
[00:25:27.000 --> 00:25:29.000]  真的有多少人,
[00:25:29.000 --> 00:25:30.000]  每一天,
[00:25:30.000 --> 00:25:32.000]  會為你的家人,
[00:25:32.000 --> 00:25:34.000]  為教會的牧者,
[00:25:34.000 --> 00:25:37.000]  為身邊的弟兄姊妹,
[00:25:37.000 --> 00:25:40.000]  或者為遠方的宣教士,
[00:25:40.000 --> 00:25:44.000]  或者為香港和世界的需要代禱呢?
[00:25:44.000 --> 00:25:47.000]  在當中有沒有這樣的弟兄姊妹?
[00:25:47.000 --> 00:25:48.000]  每一天都有做,
[00:25:48.000 --> 00:25:49.000]  我見到有人舉手,
[00:25:49.000 --> 00:25:50.000]  為你感恩,
[00:25:50.000 --> 00:25:53.000]  亦都為教會感恩。
[00:25:53.000 --> 00:25:56.000]  長者有這個優勢,
[00:25:56.000 --> 00:25:57.000]  是甚麼?
[00:25:57.000 --> 00:25:59.000]  時間夠多。
[00:25:59.000 --> 00:26:02.000]  他們可以有較多時間,
[00:26:02.000 --> 00:26:03.000]  可以為家人,
[00:26:03.000 --> 00:26:05.000]  為教會的牧者,
[00:26:05.000 --> 00:26:07.000]  為團契的弟兄姊妹,
[00:26:07.000 --> 00:26:09.000]  為宣教士,
[00:26:09.000 --> 00:26:12.000]  為香港和世界的需要代禱。
[00:26:12.000 --> 00:26:16.000]  在我服侍的長者團契裏,
[00:26:16.000 --> 00:26:18.000]  我們有不少長者,
[00:26:18.000 --> 00:26:20.000]  他們每一天,
[00:26:20.000 --> 00:26:21.000]  真的每一天,
[00:26:21.000 --> 00:26:24.000]  為教會和團契的牧者祈禱,
[00:26:24.000 --> 00:26:28.000]  包括我和一些同工。
[00:26:28.000 --> 00:26:30.000]  他們當中,
[00:26:30.000 --> 00:26:33.000]  更加有些弟兄姊妹,
[00:26:33.000 --> 00:26:35.000]  其實因為身體軟弱,
[00:26:35.000 --> 00:26:38.000]  已經不能再回到團契裏,
[00:26:38.000 --> 00:26:40.000]  亦不能回到教會崇拜,
[00:26:40.000 --> 00:26:43.000]  但他們仍然每一天,
[00:26:43.000 --> 00:26:46.000]  每一天堅持為牧者,
[00:26:46.000 --> 00:26:50.000]  為他們的家人,
[00:26:50.000 --> 00:26:53.000]  為弟兄姊妹祈禱。
[00:26:53.000 --> 00:26:56.000]  我們團契所印製的代禱試案,
[00:26:56.000 --> 00:26:58.000]  他們收到後,
[00:26:58.000 --> 00:27:01.000]  每一天都為我們需要禱告。
[00:27:01.000 --> 00:27:05.000]  所以我們要珍惜屬靈的重要資源,
[00:27:05.000 --> 00:27:08.000]  我們要邀請更多長者,
[00:27:08.000 --> 00:27:10.000]  去參與這個試奉,
[00:27:10.000 --> 00:27:12.000]  讓家人,
[00:27:12.000 --> 00:27:16.000]  讓他們能夠為我們家人,
[00:27:16.000 --> 00:27:18.000]  為教會的牧者,
[00:27:18.000 --> 00:27:19.000]  領袖,
[00:27:19.000 --> 00:27:20.000]  弟兄姊妹,
[00:27:20.000 --> 00:27:25.000]  和教會各方面的士工去禱告。
[00:27:25.000 --> 00:27:27.000]  第二方面,
[00:27:27.000 --> 00:27:29.000]  長者可以有的貢獻是甚麼呢?
[00:27:29.000 --> 00:27:31.000]  就是為人祝福,
[00:27:31.000 --> 00:27:35.000]  和鼓勵別人。
[00:27:35.000 --> 00:27:39.000]  長者有一個優勢是甚麼呢?
[00:27:39.000 --> 00:27:43.000]  就是夠老。
[00:27:43.000 --> 00:27:47.000]  但要說明一點的名詞是甚麼呢?
[00:27:47.000 --> 00:27:51.000]  就是有一個輩分,
[00:27:51.000 --> 00:27:54.000]  可以直接為子女,
[00:27:54.000 --> 00:27:58.000]  為孫子祝福。
[00:27:58.000 --> 00:28:02.000]  所以長者的祝福,
[00:28:02.000 --> 00:28:05.000]  很多時候都是他們的子女,
[00:28:05.000 --> 00:28:09.000]  或者他們的孫子所樂意接受的。
[00:28:09.000 --> 00:28:12.000]  長者的弟兄姊妹,
[00:28:12.000 --> 00:28:16.000]  除了可以在家裡為他們的兒孫祝福之外,
[00:28:16.000 --> 00:28:19.000]  也可以在教會裡面祝福。
[00:28:19.000 --> 00:28:23.000]  你也可以為教會的弟兄姊妹祝福,
[00:28:23.000 --> 00:28:29.000]  也可以為教會年幼的弟兄姊妹去禱告和祝福。
[00:28:29.000 --> 00:28:32.000]  除了為別人祝福之外,
[00:28:32.000 --> 00:28:36.000]  長者也可以經常為後輩,
[00:28:36.000 --> 00:28:40.000]  給他們鼓勵,
[00:28:40.000 --> 00:28:42.000]  或者給他們欣賞。
[00:28:42.000 --> 00:28:45.000]  年輕人在成長的時間,
[00:28:45.000 --> 00:28:48.000]  譬如讀書方面,
[00:28:48.000 --> 00:28:50.000]  或者工作方面,
[00:28:50.000 --> 00:28:53.000]  都會面對很多挑戰,
[00:28:53.000 --> 00:28:55.000]  或者面對很多挫折,
[00:28:55.000 --> 00:28:57.000]  或者批評。
[00:28:57.000 --> 00:29:01.000]  他們都需要別人給他們一個肯定,
[00:29:01.000 --> 00:29:04.000]  欣賞和鼓勵。
[00:29:04.000 --> 00:29:07.000]  長者可以對他們說多一點,
[00:29:07.000 --> 00:29:09.000]  他們做完事情之後,
[00:29:09.000 --> 00:29:11.000]  不要那麼快批評。
[00:29:11.000 --> 00:29:12.000]  我們跟他們說,
[00:29:12.000 --> 00:29:14.000]  你做得多好。
[00:29:14.000 --> 00:29:16.000]  當然我們不是說謊,
[00:29:16.000 --> 00:29:18.000]  我們欣賞他們做得好的地方。
[00:29:18.000 --> 00:29:19.000]  我們跟他們說,
[00:29:19.000 --> 00:29:21.000]  做得不好的地方是怎樣?
[00:29:21.000 --> 00:29:22.000]  加油,
[00:29:22.000 --> 00:29:23.000]  努力。
[00:29:23.000 --> 00:29:26.000]  所以我們鼓勵我們的長者,
[00:29:26.000 --> 00:29:30.000]  可以多一點為我們的後輩祝福,
[00:29:30.000 --> 00:29:33.000]  給他們多一點欣賞和鼓勵。
[00:29:33.000 --> 00:29:36.000]  我記得我小時候,
[00:29:36.000 --> 00:29:40.000]  有一年的舊曆年,
[00:29:40.000 --> 00:29:47.000]  我和我爸爸去他的上司的家拜年。
[00:29:47.000 --> 00:29:52.000]  我記得我爸爸的上司,
[00:29:52.000 --> 00:29:54.000]  他接待我們的時候,
[00:29:54.000 --> 00:29:56.000]  他跟我說了一句話,
[00:29:56.000 --> 00:29:57.000]  他說,
[00:29:57.000 --> 00:30:01.000]  這個小朋友是個聰明人。
[00:30:01.000 --> 00:30:05.000]  這句話給了我一個很大的鼓勵,
[00:30:05.000 --> 00:30:06.000]  我告訴自己,
[00:30:06.000 --> 00:30:09.000]  我真的要做一個聰明人。
[00:30:09.000 --> 00:30:11.000]  雖然我爸爸已經不在了,
[00:30:11.000 --> 00:30:14.000]  我沒有機會問我爸爸,
[00:30:14.000 --> 00:30:16.000]  我是不是一個聰明人。
[00:30:16.000 --> 00:30:20.000]  我希望將來有機會在天家見到爸爸,
[00:30:20.000 --> 00:30:28.000]  他告訴我們。
[00:30:28.000 --> 00:30:30.000]  長者也可以對他,
[00:30:30.000 --> 00:30:34.000]  對他的子女或孫子,
[00:30:34.000 --> 00:30:36.000]  給一些鼓勵。
[00:30:36.000 --> 00:30:39.000]  我記得有一次在傳契的分享裡面,
[00:30:39.000 --> 00:30:42.000]  有一個港元港道,
[00:30:42.000 --> 00:30:47.000]  有一個家庭的長者,
[00:30:47.000 --> 00:30:49.000]  他跟他的子女說,
[00:30:49.000 --> 00:30:51.000]  你們給我的照顧,
[00:30:51.000 --> 00:30:54.000]  真的盡心盡力,
[00:30:54.000 --> 00:30:57.000]  對於服侍他的子女來說,
[00:30:57.000 --> 00:31:00.000]  真的覺得心滿意足。
[00:31:00.000 --> 00:31:03.000]  所以我們做長者的第二個服侍是什麼呢?
[00:31:03.000 --> 00:31:05.000]  可以多一點為人祝福,
[00:31:05.000 --> 00:31:07.000]  給多一點人的鼓勵。
[00:31:07.000 --> 00:31:08.000]  第三方面,
[00:31:08.000 --> 00:31:14.000]  長者可以做的服侍或貢獻是什麼呢?
[00:31:14.000 --> 00:31:18.000]  就是分享他個人的見證和經驗。
[00:31:18.000 --> 00:31:21.000]  長者走過了人生的大部分,
[00:31:21.000 --> 00:31:26.000]  經歷了人生的起起跌跌,風風雨雨。
[00:31:26.000 --> 00:31:31.000]  今天我們經歷過蘇拉,
[00:31:31.000 --> 00:31:39.000]  可能有些長者經歷過之前的軍隊,
[00:31:39.000 --> 00:31:45.000]  或者在之前我們父母都經歷過戰爭,
[00:31:45.000 --> 00:31:49.000]  他們經歷的比我們多很多。
[00:31:49.000 --> 00:31:54.000]  長者擁有了豐富的人生經驗和生命的見證,
[00:31:54.000 --> 00:32:00.000]  這些都可以成為我們後輩的借鏡。
[00:32:00.000 --> 00:32:02.000]  長者可以跟他的兒孫,
[00:32:02.000 --> 00:32:05.000]  也可以跟教會的年輕弟兄姊妹,
[00:32:05.000 --> 00:32:08.000]  分享他們的人生經驗和生命,
[00:32:08.000 --> 00:32:11.000]  讓他們在當中得到智慧,
[00:32:11.000 --> 00:32:12.000]  得到鼓勵,
[00:32:12.000 --> 00:32:16.000]  加強他們對神的信心。
[00:32:16.000 --> 00:32:20.000]  我們尼西里長者團契有一個侍奉的項目,
[00:32:20.000 --> 00:32:24.000]  我們邀請青少的弟兄姊妹,
[00:32:24.000 --> 00:32:27.000]  或者是職青團契的弟兄姊妹,
[00:32:27.000 --> 00:32:29.000]  或者是媽媽團的姊妹,
[00:32:29.000 --> 00:32:34.000]  幫助長者撰寫他們的人生的故事。
[00:32:34.000 --> 00:32:36.000]  這些年輕的弟兄姊妹,
[00:32:36.000 --> 00:32:39.000]  他們會訪問我們年長的團友,
[00:32:39.000 --> 00:32:44.000]  為他們撰寫生命的故事。
[00:32:44.000 --> 00:32:48.000]  在他們訪問和撰寫的過程中,
[00:32:48.000 --> 00:32:52.000]  他們都因為這些團友的人生經歷,
[00:32:52.000 --> 00:32:54.000]  或者他們的信仰見證,
[00:32:54.000 --> 00:32:57.000]  而得到激勵或者鼓舞。
[00:32:57.000 --> 00:33:02.000]  而且我們長者所撰寫的人生故事,
[00:33:02.000 --> 00:33:06.000]  最後也會印製成書,
[00:33:06.000 --> 00:33:10.000]  送給團友的家人,
[00:33:10.000 --> 00:33:14.000]  讓他們的家人能夠更加深的認識到,
[00:33:14.000 --> 00:33:17.000]  他們父母過往的人生,
[00:33:17.000 --> 00:33:20.000]  或者他們的信仰見證是怎樣,
[00:33:20.000 --> 00:33:24.000]  讓他們的家人都同樣得到這個祝福。
[00:33:24.000 --> 00:33:28.000]  即使有長者,
[00:33:28.000 --> 00:33:31.000]  我們有的長者可能身體軟弱,
[00:33:31.000 --> 00:33:33.000]  他自己不能夠講述,
[00:33:33.000 --> 00:33:36.000]  但我們周圍的子孫,
[00:33:36.000 --> 00:33:38.000]  我們都可以幫他們代言,
[00:33:38.000 --> 00:33:40.000]  或者幫他們代筆,
[00:33:40.000 --> 00:33:42.000]  去講述他們的人生的經歷,
[00:33:42.000 --> 00:33:44.000]  或者他們的見證,
[00:33:44.000 --> 00:33:47.000]  能夠讓他們的人生的經歷,
[00:33:47.000 --> 00:33:49.000]  經驗和見證,
[00:33:49.000 --> 00:33:51.000]  能夠成為我們的家人,
[00:33:51.000 --> 00:33:54.000]  甚至是其他人的祝福。
[00:33:54.000 --> 00:33:55.000]  最後,
[00:33:55.000 --> 00:33:58.000]  我會有一個總結今天的教訓,
[00:33:58.000 --> 00:34:02.000]  我用幾句話跟大家總結,
[00:34:02.000 --> 00:34:04.000]  大家一起讀出來吧!
[00:34:04.000 --> 00:34:08.000]  教會一家,強弱美醜,
[00:34:08.000 --> 00:34:11.000]  各有貢獻,缺一不可,
[00:34:11.000 --> 00:34:13.000]  彼此相顧。
[00:34:13.000 --> 00:34:16.000]  好,大家一起同心同意。
[00:34:16.000 --> 00:34:17.000]  親愛的天父上帝,
[00:34:17.000 --> 00:34:19.000]  我們要感謝,讚美你,
[00:34:19.000 --> 00:34:22.000]  因為你將我們弟兄姊妹放在一起,
[00:34:22.000 --> 00:34:25.000]  有不同的背景,
[00:34:25.000 --> 00:34:27.000]  有不同的強弱,
[00:34:27.000 --> 00:34:29.000]  有不同的好漢,
[00:34:29.000 --> 00:34:31.000]  或者是不美觀,
[00:34:31.000 --> 00:34:34.000]  但是你還是要我們互相照顧,
[00:34:34.000 --> 00:34:36.000]  讓我們得著造就成長,
[00:34:36.000 --> 00:34:38.000]  讓我們愛心漸長,
[00:34:38.000 --> 00:34:40.000]  為此我們獻上感謝,
[00:34:40.000 --> 00:34:42.000]  願一切榮耀歸給你的名次,
[00:34:42.000 --> 00:34:45.000]  也讓我們弟兄姊妹一起在當中學習,
[00:34:45.000 --> 00:34:48.000]  去實踐你給我們的教訓。
[00:34:48.000 --> 00:34:49.000]  我們感謝,
[00:34:49.000 --> 00:34:50.000]  交託,
[00:34:50.000 --> 00:34:51.000]  祈禱,
[00:34:51.000 --> 00:34:52.000]  奉主耶穌基督的聖名,

