
[00:00:00.000 --> 00:00:03.880]  感恩今天能夠在十八樓副堂中堂
[00:15:14.680 --> 00:15:15.800]  什麼是荒詐的占卜
[00:15:15.800 --> 00:15:17.640]  我們看看生命記
[00:15:17.640 --> 00:15:18.600]  可能很多人
[00:15:18.600 --> 00:15:20.080]  都有看過這段經文
[00:15:20.080 --> 00:15:21.360]  很清晰的教導
[00:15:21.360 --> 00:15:22.640]  他們說你們中間
[00:15:22.640 --> 00:15:24.760]  不可有人使疑裡驚火
[00:15:24.760 --> 00:15:26.360]  也不可有占卜的
[00:15:26.360 --> 00:15:27.000]  觀笑的
[00:15:27.000 --> 00:15:27.760]  用法術的
[00:15:27.760 --> 00:15:28.640]  行邪術的
[00:15:28.640 --> 00:15:29.360]  用迷術的
[00:15:29.360 --> 00:15:30.000]  教詭的
[00:15:30.000 --> 00:15:30.880]  行巫術的
[00:15:30.880 --> 00:15:31.920]  過陰的
[00:15:31.920 --> 00:15:33.160]  很清楚
[00:15:33.160 --> 00:15:34.440]  說了不准
[00:15:34.440 --> 00:15:35.440]  禁絕
[00:15:35.440 --> 00:15:37.920]  為什麼先知都會用呢
[00:15:37.920 --> 00:15:39.560]  有些聖經學者說
[00:15:39.560 --> 00:15:40.520]  原來當時的先知
[00:15:40.520 --> 00:15:42.200]  都會用占卜的方法
[00:15:42.200 --> 00:15:44.160]  他們做什麼呢
[00:15:44.160 --> 00:15:46.880]  尼加書三章十一節一起讀
[00:15:46.880 --> 00:15:48.240]  第一 二 三
[00:15:48.240 --> 00:15:51.520]  首領為賄賂行審判
[00:15:51.520 --> 00:15:55.280]  祭司為顧價私分賄
[00:15:55.280 --> 00:15:59.000]  先知為銀錢行占卜
[00:15:59.000 --> 00:16:01.520]  他們卻依賴耶和華說
[00:16:01.520 --> 00:16:04.000]  耶和華不是在我們中間嗎
[00:16:04.000 --> 00:16:05.920]  災禍必不臨到我們
[00:16:05.920 --> 00:16:07.840]  占卜的必蒙羞
[00:16:07.840 --> 00:16:10.400]  倒必污著嘴唇
[00:16:10.400 --> 00:16:13.360]  因為神不應允他們
[00:16:13.360 --> 00:16:14.400]  沒錯
[00:16:14.400 --> 00:16:16.160]  原來當時確實有些人
[00:16:16.160 --> 00:16:18.320]  是為了金錢
[00:16:18.320 --> 00:16:21.560]  最重要的不單是行為是神的憎惡
[00:16:21.560 --> 00:16:23.400]  而是心態
[00:16:23.400 --> 00:16:26.160]  貪財是神最憎惡的
[00:16:26.160 --> 00:16:28.000]  所以第六節
[00:16:28.000 --> 00:16:30.960]  為什麼他們愚頑
[00:16:30.960 --> 00:16:32.440]  虛假
[00:16:32.440 --> 00:16:33.880]  慌張
[00:16:33.880 --> 00:16:34.760]  這裡說
[00:16:34.760 --> 00:16:37.080]  他們說是耶和華說的
[00:16:37.080 --> 00:16:39.200]  其實耶和華沒有猜謙過他們
[00:16:39.200 --> 00:16:41.440]  所以今天我們未必會求神問卜
[00:16:41.440 --> 00:16:42.800]  你可能不會
[00:16:42.800 --> 00:16:44.360]  或作教牧童宮我們也不會
[00:16:44.360 --> 00:16:45.160]  但是
[00:16:45.160 --> 00:16:48.320]  我們會不會輕率地說一些說話呢
[00:16:48.320 --> 00:16:50.600]  我們的教導是否真的從神而來呢
[00:16:50.600 --> 00:16:52.040]  我們是隨從自己的心意
[00:16:52.040 --> 00:16:54.080]  還是我們很多時候理直氣壯
[00:16:54.080 --> 00:16:55.720]  神給我有意象
[00:16:55.720 --> 00:16:56.640]  是否真的呢
[00:16:56.640 --> 00:16:57.880]  這裡經文是說
[00:16:57.880 --> 00:16:59.480]  你們說
[00:16:59.480 --> 00:17:01.040]  這是耶和華說的
[00:17:01.040 --> 00:17:02.400]  然後最後那幾個字
[00:17:02.400 --> 00:17:03.480]  其實什麼
[00:17:03.480 --> 00:17:06.920]  其實我沒有說
[00:17:06.920 --> 00:17:08.000]  所以不要輕率地說
[00:17:08.000 --> 00:17:09.880]  神昨晚告訴我
[00:17:09.880 --> 00:17:12.000]  我今天要去哪間餐廳吃飯
[00:17:12.000 --> 00:17:13.320]  可能是
[00:17:13.320 --> 00:17:14.800]  可能未必是
[00:17:14.800 --> 00:17:16.360]  是不是神說的呢
[00:17:16.360 --> 00:17:17.000]  不要輕率
[00:17:17.000 --> 00:17:20.040]  這裡說的是第二個很重要的
[00:17:20.040 --> 00:17:22.200]  一個嚴厲的斥責
[00:17:22.200 --> 00:17:25.640]  就是謊詐的占卜
[00:17:25.640 --> 00:17:26.920]  這裡令我想起
[00:17:26.920 --> 00:17:28.280]  主耶穌也說過
[00:17:28.280 --> 00:17:29.880]  一段很寶貴的經文
[00:17:29.880 --> 00:17:32.680]  他說當那日必有許多人跟我說
[00:17:32.680 --> 00:17:33.960]  主啊 主啊
[00:17:33.960 --> 00:17:35.480]  我們不是奉祢的名去傳道
[00:17:35.480 --> 00:17:36.720]  奉祢的名去趕鬼
[00:17:36.720 --> 00:17:39.560]  奉祢的名行許多義能嗎
[00:17:39.560 --> 00:17:40.360]  然後主耶穌就說
[00:17:40.360 --> 00:17:41.640]  明明的告訴他們說
[00:17:41.640 --> 00:17:43.440]  我們一起讀紅色
[00:17:43.440 --> 00:17:46.720]  我從來不認識你們
[00:17:46.720 --> 00:17:49.320]  你們這些作惡的人
[00:17:49.320 --> 00:17:51.760]  離開去吧
[00:17:51.760 --> 00:17:53.960]  嘩
[00:17:53.960 --> 00:17:55.840]  是不是很嚴厲
[00:17:55.840 --> 00:17:58.640]  我不是經常三福出隊嗎
[00:17:58.640 --> 00:18:02.000]  我在團契我比侍奉好
[00:18:02.000 --> 00:18:02.960]  但是主說
[00:18:02.960 --> 00:18:04.880]  我不認識你
[00:18:04.880 --> 00:18:06.240]  你是誰
[00:18:06.240 --> 00:18:09.160]  是不是一個很嚴厲的控訴
[00:18:09.160 --> 00:18:10.960]  今天我們也要清醒
[00:18:10.960 --> 00:18:11.960]  所以我看到這段經文
[00:18:11.960 --> 00:18:13.480]  確實對你來說
[00:18:13.480 --> 00:18:15.240]  我真的有點心寒
[00:18:15.240 --> 00:18:16.880]  真的
[00:18:16.880 --> 00:18:17.600]  奉主的名
[00:18:17.600 --> 00:18:18.720]  我們可能說了許多
[00:18:18.720 --> 00:18:20.360]  但是是不是真的
[00:18:20.360 --> 00:18:21.520]  所以第一點就說到
[00:18:21.520 --> 00:18:22.720]  狐狸占卜
[00:18:22.720 --> 00:18:23.800]  粉刷
[00:18:23.800 --> 00:18:25.600]  粉飾外表的信仰
[00:18:25.600 --> 00:18:26.640]  狐狸和占卜知道
[00:18:26.640 --> 00:18:28.240]  什麼叫粉刷
[00:18:28.240 --> 00:18:31.440]  不是在課室裡的粉刷
[00:18:31.440 --> 00:18:33.440]  我們看看以西傑書
[00:18:33.440 --> 00:18:35.680]  13章9至12節說什麼
[00:18:35.680 --> 00:18:36.480]  我們再讀一次
[00:18:36.480 --> 00:18:37.760]  1 2 3
[00:18:37.760 --> 00:18:41.920]  我的手必攻擊那件虛假異象
[00:18:41.920 --> 00:18:44.360]  用方乍占卜的先知
[00:18:44.360 --> 00:18:47.040]  他們必不列在我百姓的會中
[00:18:47.040 --> 00:18:49.520]  不綠在以色列家的冊上
[00:18:49.520 --> 00:18:51.160]  也不進入以色列地
[00:18:51.160 --> 00:18:54.240]  你們就知道我是主耶和華
[00:18:54.240 --> 00:18:56.360]  因為他們誘惑我的百姓說
[00:18:56.360 --> 00:18:57.520]  我們一起讀
[00:18:57.520 --> 00:19:00.920]  平安其實沒有平安
[00:19:00.920 --> 00:19:03.800]  就像有人立在牆壁
[00:19:03.800 --> 00:19:08.280]  他們倒用未泡透的灰抹上
[00:19:08.280 --> 00:19:10.160]  我讀完11 12字給你聽
[00:19:10.160 --> 00:19:11.880]  所以你要對那些抹上
[00:19:11.880 --> 00:19:14.360]  被未泡透灰的人說
[00:19:14.360 --> 00:19:16.680]  牆要倒塌
[00:19:16.680 --> 00:19:18.120]  必有暴雨漫過
[00:19:18.120 --> 00:19:19.680]  大冰泊你們要降下
[00:19:19.680 --> 00:19:21.960]  狂風也要摧裂這牆
[00:19:21.960 --> 00:19:23.680]  這牆倒傾之後
[00:19:23.680 --> 00:19:25.200]  人豈不問你們說
[00:19:25.200 --> 00:19:30.040]  你們抹上未泡透的灰在哪裡
[00:19:30.040 --> 00:19:31.200]  如果你看和修版
[00:19:31.200 --> 00:19:35.080]  他就說你們所粉刷的在哪裡
[00:19:35.080 --> 00:19:36.440]  所以什麼叫粉刷
[00:19:36.440 --> 00:19:39.640]  原來就是未泡透的灰
[00:19:39.640 --> 00:19:41.040]  什麼是未泡透的灰
[00:19:41.040 --> 00:19:43.840]  不知道有沒有弟兄姐姐姐妹妹都認識
[00:19:43.840 --> 00:19:44.920]  裝修
[00:19:44.920 --> 00:19:46.480]  這些灰水
[00:19:46.480 --> 00:19:48.560]  灰水未泡透
[00:19:48.560 --> 00:19:50.160]  即是未均勻
[00:19:50.160 --> 00:19:51.160]  都未均勻
[00:19:51.160 --> 00:19:54.120]  你就趕著塗上去
[00:19:54.120 --> 00:19:56.280]  外表看來沒什麼
[00:19:56.280 --> 00:19:57.080]  如果你懂裝修
[00:19:57.080 --> 00:19:58.320]  我不是很懂裝修
[00:19:58.320 --> 00:19:59.320]  不過你猜也猜到
[00:19:59.320 --> 00:20:01.920]  這些未泡透的灰塗上去
[00:20:01.920 --> 00:20:04.200]  隔了一段時間開始有裂痕
[00:20:04.200 --> 00:20:04.840]  你有沒有發現
[00:20:04.840 --> 00:20:06.040]  我發覺家裡也有
[00:20:06.040 --> 00:20:07.480]  油的油
[00:20:07.480 --> 00:20:08.760]  久了就開始有裂痕
[00:20:08.760 --> 00:20:09.880]  應該那時候
[00:20:09.880 --> 00:20:11.120]  不知道是不是未泡透的灰
[00:20:11.120 --> 00:20:11.880]  或者油
[00:20:11.880 --> 00:20:13.080]  還沒處理好
[00:20:13.080 --> 00:20:13.840]  你想想
[00:20:13.840 --> 00:20:15.400]  如果這個牆
[00:20:15.400 --> 00:20:18.160]  是守護千千萬萬的居民
[00:20:18.160 --> 00:20:21.000]  抵擋外敵入侵的城牆
[00:20:21.000 --> 00:20:22.040]  又或者
[00:20:22.040 --> 00:20:23.600]  大水庫
[00:20:23.600 --> 00:20:25.560]  那些厚厚的水壩
[00:20:25.560 --> 00:20:26.960]  只不過有一部分
[00:20:26.960 --> 00:20:30.080]  是由這些未泡透的灰去建成
[00:20:30.080 --> 00:20:31.080]  很幼的
[00:20:31.080 --> 00:20:33.080]  像一條頭髮的裂痕
[00:20:33.080 --> 00:20:34.880]  不是很明顯的
[00:20:34.880 --> 00:20:36.680]  平常的沒有問題
[00:20:36.680 --> 00:20:37.960]  過去你上了珠這麼久
[00:20:37.960 --> 00:20:38.760]  沒有問題
[00:20:38.760 --> 00:20:41.520]  疫情就像風暴一樣
[00:20:41.520 --> 00:20:42.480]  來到
[00:20:42.480 --> 00:20:45.360]  一條像頭髮絲的裂痕
[00:20:45.360 --> 00:20:46.920]  慢慢開始裂
[00:20:46.920 --> 00:20:48.080]  你可以想像
[00:20:48.080 --> 00:20:49.520]  這個頭髮絲的裂痕
[00:20:49.520 --> 00:20:51.160]  在水壩慢慢
[00:20:51.160 --> 00:20:52.920]  一路裂下去的時候
[00:20:52.920 --> 00:20:54.840]  千千萬萬人
[00:20:54.840 --> 00:20:57.440]  可能就是因為這條裂痕而傷亡
[00:20:57.440 --> 00:20:59.960]  所以未泡透的灰
[00:20:59.960 --> 00:21:01.360]  是在說什麼呢
[00:21:01.360 --> 00:21:02.480]  這裡說的就是
[00:21:02.480 --> 00:21:03.320]  因為
[00:21:03.320 --> 00:21:05.600]  他們誘惑我的百姓說
[00:21:05.600 --> 00:21:06.640]  平安
[00:21:06.640 --> 00:21:07.600]  其實
[00:21:07.600 --> 00:21:09.760]  沒有平安
[00:21:09.760 --> 00:21:11.240]  這裡就是在說
[00:21:11.240 --> 00:21:12.040]  很重要的
[00:21:12.040 --> 00:21:14.120]  就是虛假的平安
[00:21:14.120 --> 00:21:16.480]  粉色太平的平安
[00:21:16.480 --> 00:21:18.240]  所以如果你看回之後
[00:21:18.240 --> 00:21:18.960]  我們先前沒有讀
[00:21:18.960 --> 00:21:20.560]  15到16節
[00:21:20.560 --> 00:21:21.200]  他就說
[00:21:21.200 --> 00:21:23.280]  我要這樣向牆
[00:21:23.280 --> 00:21:26.240]  和用未泡透灰抹牆的人
[00:21:26.240 --> 00:21:28.200]  成就我路中所定的
[00:21:28.200 --> 00:21:30.120]  並要對你們說
[00:21:30.120 --> 00:21:33.200]  牆和抹牆的人都沒有了
[00:21:33.200 --> 00:21:34.840]  所有做這些的人都沒有了
[00:21:34.840 --> 00:21:36.840]  這抹牆的就是以色列的孫子
[00:21:36.840 --> 00:21:37.960]  就是他們了
[00:21:37.960 --> 00:21:40.160]  他們指著耶路撒冷說預言
[00:21:40.160 --> 00:21:42.000]  這城建了平安的意象
[00:21:42.000 --> 00:21:44.560]  其實沒有平安
[00:21:44.560 --> 00:21:45.640]  如果你看回之前
[00:21:45.640 --> 00:21:46.320]  以色列的書
[00:21:46.320 --> 00:21:47.480]  或者加奇牧師說
[00:21:47.480 --> 00:21:48.880]  很多我們牧者都說過
[00:21:48.880 --> 00:21:50.120]  那時候在耶路撒冷裡面
[00:21:50.120 --> 00:21:51.280]  都分兩派
[00:21:51.280 --> 00:21:52.080]  耶利米亞那些就說
[00:21:52.080 --> 00:21:53.160]  我們要被擄了
[00:21:53.160 --> 00:21:54.480]  另外一些就說沒有的
[00:21:54.480 --> 00:21:56.480]  平安的沒有事的
[00:21:56.480 --> 00:21:57.960]  所以這段經文對你來說
[00:21:57.960 --> 00:22:00.400]  有些什麼的體會呢
[00:22:00.400 --> 00:22:02.400]  原來真的不可以很輕率的
[00:22:02.400 --> 00:22:04.200]  說平安的信息
[00:22:04.200 --> 00:22:05.960]  應當督責和提醒的時候
[00:22:05.960 --> 00:22:08.000]  我們有沒有輕輕的略過
[00:22:08.000 --> 00:22:10.400]  沒有勇氣的去指出呢
[00:22:10.400 --> 00:22:11.760]  甚或者我們以為
[00:22:11.760 --> 00:22:12.800]  從神而來的教導
[00:22:12.800 --> 00:22:15.760]  是不是要隨自己的心意呢
[00:22:15.760 --> 00:22:17.160]  可能你說這段經文
[00:22:17.160 --> 00:22:18.600]  罵的才對
[00:22:18.600 --> 00:22:20.360]  就是你台上的牧師傳道
[00:22:20.360 --> 00:22:22.160]  關我什麼事
[00:22:22.160 --> 00:22:24.920]  OK 我們過往一會由上而下
[00:22:24.920 --> 00:22:26.240]  所以很快到你了
[00:22:26.240 --> 00:22:28.160]  不過想清楚
[00:22:28.160 --> 00:22:30.160]  是 我作為牧師傳道
[00:22:30.160 --> 00:22:31.200]  我要留意
[00:22:31.200 --> 00:22:32.920]  但是今天
[00:22:32.920 --> 00:22:34.400]  如果你留意回使徒彼得
[00:22:34.400 --> 00:22:35.160]  我們很熟悉的經文
[00:22:35.160 --> 00:22:36.920]  唯有你們是被揀選的族類
[00:22:36.920 --> 00:22:38.240]  是君尊的祭司
[00:22:38.240 --> 00:22:39.440]  是聖潔的國度
[00:22:39.440 --> 00:22:41.400]  是屬神的子民
[00:22:41.400 --> 00:22:42.720]  要叫你們宣揚
[00:22:42.720 --> 00:22:43.840]  召你們出黑暗
[00:22:43.840 --> 00:22:45.960]  入奇妙光明者的美德
[00:22:45.960 --> 00:22:47.160]  所以新的時代
[00:22:47.160 --> 00:22:49.600]  信徒皆祭司
[00:22:49.600 --> 00:22:51.720]  是 你不是教會的牧師
[00:22:51.720 --> 00:22:53.480]  但是 可能神要你
[00:22:53.480 --> 00:22:55.400]  是家庭當中的祭司
[00:22:55.400 --> 00:22:56.800]  你就在家庭當中
[00:22:56.800 --> 00:22:58.240]  你做丈夫 做父親
[00:22:58.240 --> 00:23:00.120]  我經常在《男人事宮》說
[00:23:00.120 --> 00:23:02.080]  你就是家中的祭司
[00:23:02.080 --> 00:23:04.960]  你就是工作崗位的先知
[00:23:04.960 --> 00:23:05.680]  剛剛星期二
[00:23:05.680 --> 00:23:06.600]  我和一間學校
[00:23:06.600 --> 00:23:07.720]  過百個老師
[00:23:07.720 --> 00:23:09.080]  幼稚園 小學 中學
[00:23:09.080 --> 00:23:10.600]  我說其實每一個老師
[00:23:10.600 --> 00:23:12.080]  好像我們教會的牧師一樣
[00:23:12.080 --> 00:23:13.480]  你就在課室裡面
[00:23:13.480 --> 00:23:14.920]  你就是牧者
[00:23:14.920 --> 00:23:15.920]  那個課室裡面的
[00:23:15.920 --> 00:23:17.600]  就是你的羊
[00:23:17.600 --> 00:23:19.200]  你就在當中
[00:23:19.200 --> 00:23:21.280]  神差派了你在當中
[00:23:21.280 --> 00:23:23.120]  你要做牧羊人
[00:23:23.120 --> 00:23:24.600]  所以弟兄姊妹
[00:23:24.600 --> 00:23:25.640]  不要說這段經文
[00:23:25.640 --> 00:23:26.720]  不關我的事
[00:23:26.720 --> 00:23:27.560]  我們要想一下
[00:23:27.560 --> 00:23:31.000]  我們是不是方牆中的狐狸
[00:23:31.000 --> 00:23:32.600]  我們有沒有真正在教會裡面
[00:23:32.600 --> 00:23:33.600]  在那些破口裡面
[00:23:33.600 --> 00:23:34.800]  見到
[00:23:34.800 --> 00:23:36.280]  你為他們祈禱呢
[00:23:36.280 --> 00:23:38.480]  我不用你舉手
[00:23:38.480 --> 00:23:39.640]  究竟有誰
[00:23:39.640 --> 00:23:41.800]  今年來過恩福家月土會呢
[00:23:41.800 --> 00:23:43.120]  先考大家眼力
[00:23:43.120 --> 00:23:43.760]  再考一下
[00:23:43.760 --> 00:23:44.680]  如果你看到這個字
[00:23:44.680 --> 00:23:47.120]  你應該不用破眼鏡了
[00:23:47.120 --> 00:23:50.360]  下面就是修補城牆重建神家
[00:23:50.360 --> 00:23:52.280]  右上角那裡有段經文
[00:23:52.280 --> 00:23:53.000]  你看不看到
[00:23:53.000 --> 00:23:54.200]  應該看不到
[00:23:54.200 --> 00:23:55.080]  放大才看到
[00:23:55.080 --> 00:23:56.160]  我讀給大家聽
[00:23:56.160 --> 00:23:59.640]  以西傑書22章30字
[00:23:59.640 --> 00:24:02.120]  我在他們中間尋找
[00:24:02.120 --> 00:24:05.080]  以一人重修長門
[00:24:05.080 --> 00:24:09.680]  在我面前為這國站在破口防堵
[00:24:09.680 --> 00:24:13.120]  使我不滅絕這國
[00:24:13.120 --> 00:24:19.040]  卻找不著一個
[00:24:19.040 --> 00:24:20.520]  以西傑就是這樣說
[00:24:20.520 --> 00:24:24.240]  誰在破口堵住他呢
[00:24:24.240 --> 00:24:28.920]  一個都沒有
[00:24:28.920 --> 00:24:30.320]  我不是叫你舉手
[00:24:30.320 --> 00:24:31.760]  很尷尬的
[00:24:31.760 --> 00:24:33.720]  我不是說你來恩福家月土會
[00:24:33.720 --> 00:24:34.120]  就是特別的
[00:24:34.120 --> 00:24:34.880]  不是
[00:24:34.880 --> 00:24:36.000]  你想一下
[00:24:36.000 --> 00:24:39.800]  你團契的祈禱會
[00:24:39.800 --> 00:24:42.920]  或者你和家人有什麼時候祈禱過
[00:24:42.920 --> 00:24:44.320]  你有沒有在你公司
[00:24:44.320 --> 00:24:47.080]  為你的上司去祈禱
[00:24:47.080 --> 00:24:49.000]  你想一下
[00:24:49.000 --> 00:24:50.720]  我們有沒有站在破口堵
[00:24:50.720 --> 00:24:51.880]  神可能看下去
[00:24:51.880 --> 00:24:53.720]  連我
[00:24:53.720 --> 00:24:55.920]  一個都沒有
[00:24:55.920 --> 00:24:58.960]  我們都是方牆中的狐狸
[00:24:58.960 --> 00:25:00.960]  所以你說為什麼香港會是這樣
[00:25:00.960 --> 00:25:02.600]  為什麼這個世界會這樣
[00:25:02.600 --> 00:25:03.600]  神在那裡看
[00:25:03.600 --> 00:25:05.240]  有誰站在破口堵
[00:25:05.240 --> 00:25:06.800]  為這個世界祈禱呢
[00:25:06.800 --> 00:25:09.080]  有沒有呢
[00:25:09.080 --> 00:25:10.080]  我們教會的默想祈禱會
[00:25:10.080 --> 00:25:10.840]  如果你來的話
[00:25:10.840 --> 00:25:12.640]  我們每一次都會邀請弟兄姊妹
[00:25:12.640 --> 00:25:13.960]  為世界
[00:25:13.960 --> 00:25:15.040]  為香港
[00:25:15.040 --> 00:25:16.000]  為恩福家
[00:25:16.000 --> 00:25:17.040]  為弟兄姊妹
[00:25:17.040 --> 00:25:18.240]  為親友
[00:25:18.240 --> 00:25:21.040]  為你自己去祈禱
[00:25:21.040 --> 00:25:22.960]  我知道真的有
[00:25:22.960 --> 00:25:24.640]  有弟兄姊妹每一天
[00:25:24.640 --> 00:25:26.240]  上班之前
[00:25:26.240 --> 00:25:28.520]  為我們每一個教目去祈禱
[00:25:28.520 --> 00:25:29.800]  每一個名字
[00:25:29.800 --> 00:25:31.640]  很多其實她不認識
[00:25:31.640 --> 00:25:32.560]  她看到就是
[00:25:32.560 --> 00:25:34.360]  每一個為我們的教目
[00:25:34.360 --> 00:25:36.200]  我聽到的時候心裡很感動
[00:25:36.200 --> 00:25:37.880]  為我們每一個教目的公
[00:25:37.880 --> 00:25:40.800]  和為我們每一個教目的家祈禱
[00:25:40.800 --> 00:25:42.360]  你說多美麗
[00:25:42.360 --> 00:25:43.840]  我聽到之後很感謝那些姊妹
[00:25:43.840 --> 00:25:45.080]  真的很忠心
[00:25:45.080 --> 00:25:46.720]  她就是站在破口堵見到
[00:25:46.720 --> 00:25:48.160]  是啊 恩福家裡面
[00:25:48.160 --> 00:25:48.960]  很多目者很辛苦
[00:25:48.960 --> 00:25:49.840]  她就站在那裡
[00:25:49.840 --> 00:25:50.880]  你會不會呢
[00:25:50.880 --> 00:25:52.240]  在你公司裡
[00:25:52.240 --> 00:25:53.880]  講她的上司
[00:25:53.880 --> 00:25:55.920]  有什麼壞事你經常講
[00:25:55.920 --> 00:25:56.880]  由總經理
[00:25:56.880 --> 00:25:57.800]  CEO開始
[00:25:57.800 --> 00:25:59.080]  你喂啊
[00:25:59.080 --> 00:26:01.240]  為每一個同事去祈禱
[00:26:01.240 --> 00:26:03.520]  我們要站在破口那裡
[00:26:03.520 --> 00:26:04.840]  所以今天
[00:26:04.840 --> 00:26:06.760]  弟兄姊妹想一下
[00:26:06.760 --> 00:26:07.520]  今天我們是不是
[00:26:07.520 --> 00:26:10.320]  方牆中的狐狸呢
[00:26:10.320 --> 00:26:11.640]  十年前剛剛
[00:26:11.640 --> 00:26:13.360]  我們教目和一批的執事
[00:26:13.360 --> 00:26:14.840]  去了菲律賓
[00:26:14.840 --> 00:26:17.920]  參加了一個門徒訓練的大會
[00:26:17.920 --> 00:26:19.440]  當時下午突然間
[00:26:19.440 --> 00:26:20.160]  大會就說
[00:26:20.160 --> 00:26:21.600]  我們要暫停聚會
[00:26:21.600 --> 00:26:22.960]  因為有個神秘嘉賓
[00:26:22.960 --> 00:26:24.920]  今天要來和我們一批
[00:26:24.920 --> 00:26:26.600]  來自世界各地的基督徒
[00:26:26.600 --> 00:26:27.760]  分享一個信息
[00:26:27.760 --> 00:26:28.600]  說哪一個呢
[00:26:28.600 --> 00:26:29.280]  哇 這麼厲害
[00:26:29.280 --> 00:26:31.520]  神秘嘉賓突然間要停止所有聚會
[00:26:31.520 --> 00:26:34.200]  原來是那時候的菲律賓總統
[00:26:34.200 --> 00:26:35.440]  你不用猜誰了
[00:26:35.440 --> 00:26:37.000]  最重要是他做什麼
[00:26:37.000 --> 00:26:38.360]  他為什麼來呢
[00:26:38.360 --> 00:26:39.640]  因為他知道這間教會
[00:26:39.640 --> 00:26:40.920]  原來每個星期
[00:26:40.920 --> 00:26:42.000]  有一個早上
[00:26:42.000 --> 00:26:43.400]  都會風雨不改
[00:26:43.400 --> 00:26:44.280]  慰悼總統
[00:26:44.280 --> 00:26:46.080]  慰悼每一個官員祈禱
[00:26:46.080 --> 00:26:47.280]  所以他知道
[00:26:47.280 --> 00:26:48.320]  你們教會好像
[00:26:48.320 --> 00:26:49.360]  搞了一個大會
[00:26:49.360 --> 00:26:50.040]  很多人來
[00:26:50.040 --> 00:26:51.480]  於是他就上台說
[00:26:51.480 --> 00:26:53.640]  請你慰悼我們菲律賓祈禱
[00:26:53.640 --> 00:26:55.560]  慰悼我們國家祈禱
[00:26:55.560 --> 00:26:56.800]  很特別
[00:26:56.800 --> 00:26:57.680]  原來
[00:26:57.680 --> 00:26:58.560]  真的 電影節目
[00:26:58.560 --> 00:27:00.080]  我們要禱告
[00:27:00.080 --> 00:27:01.480]  要成為我們教會
[00:27:01.480 --> 00:27:04.400]  和社會的守望者
[00:27:04.400 --> 00:27:06.280]  為什麼呢
[00:27:06.280 --> 00:27:08.320]  第五字的經文
[00:27:08.320 --> 00:27:10.240]  他說沒有上去
[00:27:10.240 --> 00:27:12.680]  倒黨破口
[00:27:12.680 --> 00:27:16.640]  也沒有為以色列家重修常會
[00:27:16.640 --> 00:27:17.600]  使他們
[00:27:17.600 --> 00:27:19.280]  我們一起讀紅色的字
[00:27:19.280 --> 00:27:21.840]  當耶和華的日子
[00:27:21.840 --> 00:27:26.040]  在陣上站立得住
[00:27:26.040 --> 00:27:27.560]  什麼是耶和華的日子呢
[00:27:27.560 --> 00:27:29.080]  就是審判的日子
[00:27:29.080 --> 00:27:30.720]  是真戰的日子
[00:27:30.720 --> 00:27:31.800]  所以今天弟兄姊妹
[00:27:31.800 --> 00:27:33.280]  當主說要再來之前
[00:27:33.280 --> 00:27:34.440]  要來審判萬民之前
[00:27:34.440 --> 00:27:36.400]  我們真的要警醒禱告
[00:27:36.400 --> 00:27:37.600]  要等待
[00:27:37.600 --> 00:27:39.360]  好像仕途寶來一樣所說
[00:27:39.360 --> 00:27:40.600]  為萬人禱告
[00:27:40.600 --> 00:27:43.640]  為君王和一切在位的代求
[00:27:43.640 --> 00:27:44.840]  我們可能說很多
[00:27:44.840 --> 00:27:45.920]  什麼不好
[00:27:45.920 --> 00:27:47.560]  這個不行
[00:27:47.560 --> 00:27:48.800]  你在說這些之前
[00:27:48.800 --> 00:27:50.400]  你為他祈禱
[00:27:50.400 --> 00:27:51.600]  在這些缺口的時候
[00:27:51.600 --> 00:27:52.680]  你守望著他
[00:27:52.680 --> 00:27:53.360]  因為
[00:27:53.360 --> 00:27:54.280]  今天神就是猜拳
[00:27:54.280 --> 00:27:55.800]  我們每一個信徒
[00:27:55.800 --> 00:27:57.600]  我們要去守望我們的城市
[00:27:57.600 --> 00:27:59.680]  所以求主憐憫我們
[00:27:59.680 --> 00:28:00.360]  第二點
[00:28:00.360 --> 00:28:01.680]  我們進到今天的講道
[00:28:01.680 --> 00:28:02.600]  第二點就是
[00:28:02.600 --> 00:28:05.320]  靠枕頭巾方言
[00:28:05.320 --> 00:28:07.120]  方話連連的生命
[00:28:07.120 --> 00:28:08.600]  一起讀以西傑書十三章
[00:28:08.600 --> 00:28:09.560]  十七至十九節
[00:28:09.560 --> 00:28:10.920]  準備一二三
[00:28:11.240 --> 00:28:12.360]  人子啊
[00:28:12.360 --> 00:28:14.640]  你要面向本民眾
[00:28:14.640 --> 00:28:17.560]  從己心法預言的女子
[00:28:17.560 --> 00:28:18.920]  說預言
[00:28:18.920 --> 00:28:20.320]  攻擊他們
[00:28:20.320 --> 00:28:21.080]  說
[00:28:21.080 --> 00:28:23.040]  耶和華如此說
[00:28:23.040 --> 00:28:25.240]  這些婦女有和了
[00:28:25.240 --> 00:28:27.360]  她們為眾人的膀臂
[00:28:27.360 --> 00:28:28.880]  奉靠枕
[00:28:28.880 --> 00:28:30.640]  給高矮之人
[00:28:30.640 --> 00:28:32.680]  做下垂的頭巾
[00:28:32.680 --> 00:28:35.080]  謂要獵取人的性命
