
[00:00:00.000 --> 00:00:02.000]  聽到我們的主已經復活了
[00:19:48.920 --> 00:19:53.920]  不知你有幾時像門徒一樣
[00:19:53.920 --> 00:19:56.920]  被身處的環境和狀況所影響
[00:19:56.920 --> 00:19:58.920]  忘記了主的應許
[00:19:58.920 --> 00:20:00.920]  信得太遲鈍
[00:20:00.920 --> 00:20:02.920]  例如因為目前的困難
[00:20:02.920 --> 00:20:06.920]  而忘記了在神的掌權之下
[00:20:06.920 --> 00:20:08.920]  萬事都互相效力
[00:20:08.920 --> 00:20:12.920]  叫愛神的人得益處
[00:20:12.920 --> 00:20:14.920]  我們背得很多了
[00:20:14.920 --> 00:20:17.920]  但不知為何到那時候就忘記了
[00:20:17.920 --> 00:20:18.920]  又或者忘記了
[00:20:18.920 --> 00:20:20.920]  神容許我們遇見的試探
[00:20:20.920 --> 00:20:23.920]  無非是我們所能忍受的
[00:20:23.920 --> 00:20:25.920]  在面對試探的時候
[00:20:25.920 --> 00:20:28.920]  祂總要為我們開出一條出路
[00:20:28.920 --> 00:20:32.920]  讓我們能夠忍受得住
[00:20:32.920 --> 00:20:34.920]  又或者忘記了
[00:20:34.920 --> 00:20:36.920]  只要我們在一切所行的事上
[00:20:36.920 --> 00:20:38.920]  認定神
[00:20:38.920 --> 00:20:42.920]  祂一定指引我們的路
[00:20:42.920 --> 00:20:44.920]  又或者忘記了
[00:20:44.920 --> 00:20:46.920]  雖然不是我們所喜愛的
[00:20:46.920 --> 00:20:49.920]  或者是習慣的
[00:20:49.920 --> 00:20:51.920]  但靠著愛我們的主
[00:20:51.920 --> 00:20:53.920]  和聖靈的引導
[00:20:53.920 --> 00:20:57.920]  我們必然能夠勝過罪
[00:20:57.920 --> 00:21:00.920]  我們不僅能夠立志行事
[00:21:00.920 --> 00:21:05.920]  我們也可以確實地走出來
[00:21:05.920 --> 00:21:08.920]  門徒見過婦女和信徒之後
[00:21:08.920 --> 00:21:11.920]  終於到了他們要見復活的主的時候
[00:21:11.920 --> 00:21:15.920]  也就是耶穌先前跟他們說的約定
[00:21:15.920 --> 00:21:17.920]  讓我們一起看看
[00:21:17.920 --> 00:21:21.920]  耶穌和門徒顯現時的情況
[00:21:21.920 --> 00:21:23.920]  我們一起讀第十四節
[00:21:23.920 --> 00:21:24.920]  開始
[00:21:24.920 --> 00:21:28.920]  「後來十一個門徒坐直的時候
[00:21:28.920 --> 00:21:30.920]  耶穌向他們顯示
[00:21:30.920 --> 00:21:32.920]  擇避他們不信
[00:21:32.920 --> 00:21:34.920]  心裡剛硬
[00:21:34.920 --> 00:21:41.920]  因為他們不信那些在他復活以後看見他的人」
[00:21:41.920 --> 00:21:43.920]  耶穌知道門徒不相信
[00:21:43.920 --> 00:21:47.920]  婦女和那兩個以馬五師的信徒的見證
[00:21:47.920 --> 00:21:51.920]  所以當耶穌一見到他們的時候
[00:21:51.920 --> 00:21:52.920]  就罵他們
[00:21:52.920 --> 00:21:56.920]  罵他們不相信主所猜測的見證人
[00:21:56.920 --> 00:21:59.920]  說他們心裡剛硬
[00:21:59.920 --> 00:22:03.920]  罵他們頑固固執
[00:22:03.920 --> 00:22:04.920]  弟兄姊妹
[00:22:04.920 --> 00:22:09.920]  不知道每次當你聽完其他信徒的見證的時候
[00:22:09.920 --> 00:22:12.920]  你會有什麼感覺呢?
[00:22:12.920 --> 00:22:15.920]  你會有什麼反應呢?
[00:22:15.920 --> 00:22:18.920]  覺得沒可能發生的事?
[00:22:18.920 --> 00:22:23.920]  就好像昨晚我們聽到Raymond弟兄的見證
[00:22:23.920 --> 00:22:26.920]  你想到什麼呢?
[00:22:26.920 --> 00:22:28.920]  又或者你覺得很感動
[00:22:28.920 --> 00:22:30.920]  為他感恩
[00:22:30.920 --> 00:22:34.920]  又或者覺得他很厲害
[00:22:34.920 --> 00:22:37.920]  還是願意像他一樣
[00:22:37.920 --> 00:22:39.920]  相信主
[00:22:39.920 --> 00:22:43.920]  堅持依靠主呢?
[00:22:43.920 --> 00:22:45.920]  除了聖經當中的應許
[00:22:45.920 --> 00:22:49.920]  神也派了很多人幫助我們相信
[00:22:49.920 --> 00:22:54.920]  他們見證不單是要我們為他們感恩
[00:22:54.920 --> 00:22:58.920]  也要幫助我們相信主的說話
[00:22:58.920 --> 00:23:02.920]  幫助我們相信主的應許
[00:23:02.920 --> 00:23:06.920]  正如我們之前一起查考詩篇的時候
[00:23:06.920 --> 00:23:08.920]  我們經常提醒大家的
[00:23:08.920 --> 00:23:12.920]  聽命勝於賢濟
[00:23:12.920 --> 00:23:19.920]  同樣的,相信勝於瑟士的感動
[00:23:19.920 --> 00:23:25.920]  盼望日後,每當我們聽到其他信徒感動的見證的時候
[00:23:25.920 --> 00:23:27.920]  我們不單覺得他很厲害
[00:23:27.920 --> 00:23:29.920]  不單為他感謝神
[00:23:29.920 --> 00:23:32.920]  我們也可以以禱告的心求問神
[00:23:32.920 --> 00:23:35.920]  問下神要藉著這位肢體的見證
[00:23:35.920 --> 00:23:38.920]  去改變我們什麼想法
[00:23:38.920 --> 00:23:44.920]  去幫助我們增加哪方面的信心
[00:23:44.920 --> 00:23:46.920]  回到經文
[00:23:46.920 --> 00:23:49.920]  當耶穌罵完門徒之後
[00:23:49.920 --> 00:23:51.920]  他又給了他一個新的命令
[00:23:51.920 --> 00:23:54.920]  就是我們經常說的大使命
[00:23:54.920 --> 00:24:02.920]  我們一起看看第十五節到第十九節
[00:24:02.920 --> 00:24:04.920]  我們一起讀
[00:24:04.920 --> 00:24:06.920]  他又對他們說
[00:24:06.920 --> 00:24:08.920]  你們往普天下去
[00:24:08.920 --> 00:24:10.920]  傳福音給萬民聽
[00:24:10.920 --> 00:24:13.920]  信而受洗的必然得救
[00:24:13.920 --> 00:24:16.920]  不信的必被定罪
[00:24:16.920 --> 00:24:20.920]  信的人必有神跡隨著他們
[00:24:20.920 --> 00:24:22.920]  就是奉我的名趕鬼
[00:24:22.920 --> 00:24:24.920]  說新方言
[00:24:24.920 --> 00:24:26.920]  手能拿蛇
[00:24:26.920 --> 00:24:30.920]  若學了什麼毒物也必不受害
[00:24:30.920 --> 00:24:33.920]  手按病人,病人就必好了
[00:24:33.920 --> 00:24:35.920]  我們在這裡停
[00:24:35.920 --> 00:24:37.920]  所以他讀第十九節
[00:24:37.920 --> 00:24:39.920]  頒佈大使命之後
[00:24:39.920 --> 00:24:42.920]  耶穌就升遷到天父那裡
[00:24:42.920 --> 00:24:44.920]  但這一次
[00:24:44.920 --> 00:24:48.920]  門徒並沒有把耶穌的話當作耳邊風
[00:24:48.920 --> 00:24:53.920]  他們雖然知道要把耶穌是彌賽亞
[00:24:53.920 --> 00:24:57.920]  是復活的主的福音傳開去
[00:24:57.920 --> 00:25:00.920]  必然會遇到很多的阻力
[00:25:00.920 --> 00:25:04.920]  但是從第十六章結尾第二十節那裡
[00:25:04.920 --> 00:25:08.920]  我們知道這一次信徒是完完全全相信主
[00:25:08.920 --> 00:25:11.920]  在第十七、十八節所說的應許
[00:25:11.920 --> 00:25:16.920]  正正是因為他們願意相信主的應許
[00:25:16.920 --> 00:25:19.920]  願意接受可以想像到
[00:25:19.920 --> 00:25:24.920]  甚至是想像不到的阻難的時候
[00:25:24.920 --> 00:25:27.920]  願意一起迎難而上
[00:25:27.920 --> 00:25:32.920]  他們就確實體會到這個應許是有多真實
[00:25:32.920 --> 00:25:34.920]  就讓我們一起讀
[00:25:34.920 --> 00:25:36.920]  第二十節怎麼說呢?
[00:25:36.920 --> 00:25:41.920]  「門徒出去,到處傳揚福音
[00:25:41.920 --> 00:25:45.920]  主和他們同工,與神跡隨著
[00:25:45.920 --> 00:25:48.920]  正實所傳的道」
[00:25:48.920 --> 00:25:52.920]  除了相信主會保護他們之外
[00:25:52.920 --> 00:25:55.920]  他們也相信主會賜能力給他們
[00:25:55.920 --> 00:25:57.920]  完成主要他們做的工作
[00:25:57.920 --> 00:25:59.920]  他們很清楚
[00:25:59.920 --> 00:26:02.920]  無論是面對困難的耐力
[00:26:02.920 --> 00:26:06.920]  或者是為主效忠的能力
[00:26:06.920 --> 00:26:08.920]  正如第十七節所說的
[00:26:08.920 --> 00:26:10.920]  都是從主而來
[00:26:10.920 --> 00:26:13.920]  而且不是出於自己
[00:26:13.920 --> 00:26:16.920]  所以他們能夠毫不猶豫地出去
[00:26:16.920 --> 00:26:18.920]  除了在二十節的總結
[00:26:18.920 --> 00:26:21.920]  我們也可以從使徒行傳的記載
[00:26:21.920 --> 00:26:23.920]  大家讀過使徒行傳的時候都知道
[00:26:23.920 --> 00:26:26.920]  這群使徒在履行大使命的時候
[00:26:26.920 --> 00:26:29.920]  是如何置生死於道外
[00:26:29.920 --> 00:26:32.920]  聖靈又是如何引導他們去服事
[00:26:32.920 --> 00:26:34.920]  讓他們將福音從耶路撒冷
[00:26:34.920 --> 00:26:38.920]  猶太傳遞、撒瑪利亞一直傳開去
[00:26:38.920 --> 00:26:41.920]  到不同的愛邦人的地方
[00:26:41.920 --> 00:26:42.920]  直到今天
[00:26:42.920 --> 00:26:44.920]  我們這群愛邦人
[00:26:44.920 --> 00:26:47.920]  都有機會信了耶穌
[00:26:47.920 --> 00:26:48.920]  沒錯
[00:26:48.920 --> 00:26:51.920]  當信徒願意憑著信心
[00:26:51.920 --> 00:26:55.920]  去生活和履行神給我們的任務的時候
[00:26:55.920 --> 00:26:58.920]  選擇守住神的道
[00:26:58.920 --> 00:27:02.920]  不被個人的喜好、情緒反應
[00:27:02.920 --> 00:27:05.920]  或者過去的經歷和環境所阻攔的時候
[00:27:05.920 --> 00:27:10.920]  我們就能夠完完全全地經歷神的應許
[00:27:10.920 --> 00:27:13.920]  這就是希伯來書第十一章所說的
[00:27:13.920 --> 00:27:19.920]  信是所望之至的實底的意思
[00:27:19.920 --> 00:27:21.920]  弟兄姊妹
[00:27:21.920 --> 00:27:23.920]  在基督信仰裡面
[00:27:23.920 --> 00:27:26.920]  不知道你相信什麼呢?
[00:27:26.920 --> 00:27:28.920]  對於你
[00:27:28.920 --> 00:27:31.920]  對神有信心
[00:27:31.920 --> 00:27:35.920]  又是代表什麼呢?
[00:27:35.920 --> 00:27:37.920]  有沒有經常地檢視
[00:27:37.920 --> 00:27:45.920]  自己真的相信神要我們相信的
[00:27:45.920 --> 00:27:48.920]  還是以為自己是?
[00:27:48.920 --> 00:27:50.920]  在我舊教會之前
[00:27:50.920 --> 00:27:51.920]  有一次
[00:27:51.920 --> 00:27:54.920]  大過一次的青少年的夏令營
[00:27:54.920 --> 00:27:58.920]  有一位中學生就帶了他學校的同學
[00:27:58.920 --> 00:28:00.920]  一起去夏令會
[00:28:00.920 --> 00:28:02.920]  在夏令營裡面
[00:28:02.920 --> 00:28:04.920]  我就跟那位同學聊天
[00:28:04.920 --> 00:28:06.920]  那時候我還沒有到學校
[00:28:06.920 --> 00:28:08.920]  那時候我還沒有到學校
[00:28:08.920 --> 00:28:10.920]  那時候我還沒有到學校
[00:28:10.920 --> 00:28:12.920]  那時候我還沒有到學校
[00:28:12.920 --> 00:28:14.920]  那時候我還沒有到學校
[00:28:14.920 --> 00:28:16.920]  那時候我還沒有到學校
[00:28:16.920 --> 00:28:18.920]  我就跟那位同學聊天
[00:28:18.920 --> 00:28:19.920]  就問他
[00:28:19.920 --> 00:28:21.920]  你信不信耶穌?
[00:28:21.920 --> 00:28:22.920]  他說我信啊
[00:28:22.920 --> 00:28:24.920]  我信耶穌 我信神
[00:28:24.920 --> 00:28:26.920]  然後他就給了我一首歌
[00:28:26.920 --> 00:28:28.920]  他很喜歡聽那首歌
[00:28:28.920 --> 00:28:30.920]  當時是很流行的歌
[00:28:30.920 --> 00:28:32.920]  他就說這首歌我很喜歡
[00:28:32.920 --> 00:28:34.920]  裡面也有講神的
[00:28:34.920 --> 00:28:36.920]  我就嘗試去聽
[00:28:36.920 --> 00:28:37.920]  聽完整首歌
[00:28:37.920 --> 00:28:38.920]  沒錯
[00:28:38.920 --> 00:28:41.920]  那首歌真的有一個字
[00:28:41.920 --> 00:28:42.920]  G-O-D
[00:28:42.920 --> 00:28:43.920]  提過一次
[00:28:43.920 --> 00:28:45.920]  G-O-D God
[00:28:45.920 --> 00:28:46.920]  但是
[00:28:46.920 --> 00:28:49.920]  他所講的不是關於神的事
[00:28:49.920 --> 00:28:51.920]  他說
[00:28:51.920 --> 00:28:53.920]  Oh my God
[00:28:53.920 --> 00:28:58.920]  是不是很好笑?
[00:28:58.920 --> 00:29:01.920]  這位年輕人也很可愛
[00:29:01.920 --> 00:29:03.920]  他以為聽到G-O-D字
[00:29:03.920 --> 00:29:04.920]  就是信
[00:29:04.920 --> 00:29:05.920]  他喜歡這首歌
[00:29:05.920 --> 00:29:07.920]  就是代表他信神
[00:29:07.920 --> 00:29:10.920]  聖經在《雅各書》第二章告訴我們
[00:29:10.920 --> 00:29:13.920]  魔鬼也相信神
[00:29:13.920 --> 00:29:16.920]  但是信得漸漸兢兢
[00:29:16.920 --> 00:29:17.920]  有很多人
[00:29:17.920 --> 00:29:19.920]  或者我們當中也是
[00:29:19.920 --> 00:29:20.920]  在小學的時候
[00:29:20.920 --> 00:29:21.920]  中學的時候
[00:29:21.920 --> 00:29:22.920]  或者大學的時候
[00:29:22.920 --> 00:29:24.920]  可能有接觸過基督教
[00:29:24.920 --> 00:29:30.920]  也可能有上過一些宗教的課
[00:29:30.920 --> 00:29:33.920]  對很多聖經的記載的事跡
[00:29:33.920 --> 00:29:35.920]  都耳熟能詳
[00:29:35.920 --> 00:29:36.920]  在需要的時候
[00:29:36.920 --> 00:29:39.920]  可能也會與神祈禱
[00:29:39.920 --> 00:29:40.920]  但是
[00:29:40.920 --> 00:29:47.920]  這些是不是代表他們是基督徒呢?
[00:29:47.920 --> 00:29:48.920]  在危急的時候
[00:29:48.920 --> 00:29:51.920]  祈禱求神幫助
[00:29:51.920 --> 00:29:54.920]  並不能證明那個人
[00:29:54.920 --> 00:29:58.920]  就是跟隨耶穌的人
[00:29:58.920 --> 00:30:00.920]  弟兄姊妹
[00:30:00.920 --> 00:30:03.920]  你相信神愛你嗎?
[00:30:03.920 --> 00:30:08.920]  你相信神是我們隨時的安慰
[00:30:08.920 --> 00:30:10.920]  到我們需要的時候
[00:30:10.920 --> 00:30:17.920]  祂會給我們適時的幫助嗎?
[00:30:17.920 --> 00:30:20.920]  這些都很好
[00:30:20.920 --> 00:30:23.920]  但是如果我們以上的信心
[00:30:23.920 --> 00:30:27.920]  只是應用在自己的安恕區
[00:30:27.920 --> 00:30:32.920]  覺得只是適用於我們的理想生活當中
[00:30:32.920 --> 00:30:35.920]  我們就低估了神的能力
[00:30:35.920 --> 00:30:41.920]  和不明白神應許的目的
[00:30:41.920 --> 00:30:47.920]  因為這樣是以人的眼界去看神
[00:30:47.920 --> 00:30:53.920]  用人的眼界去理解神的應許
[00:30:53.920 --> 00:30:55.920]  難怪有很多人覺得
[00:30:55.920 --> 00:31:02.920]  沒有可能去進行神的教導
[00:31:02.920 --> 00:31:04.920]  弟兄姊妹
[00:31:04.920 --> 00:31:06.920]  你又相信在基督裡面
[00:31:06.920 --> 00:31:09.920]  你是新造的人
[00:31:09.920 --> 00:31:10.920]  舊事已經過
[00:31:10.920 --> 00:31:15.920]  一切都變成新的嗎?
[00:31:15.920 --> 00:31:19.920]  你相信耶穌的復活嗎?
[00:31:19.920 --> 00:31:28.920]  耶穌的復活對你又有什麼意義呢?
[00:31:28.920 --> 00:31:30.920]  耶穌從死裡復活
[00:31:30.920 --> 00:31:33.920]  是基督信仰的核心
[00:31:33.920 --> 00:31:37.920]  也是信徒能夠全面地經歷神的應許
[00:31:37.920 --> 00:31:43.920]  能夠按照神的心意和教導去生活的關鍵
[00:31:43.920 --> 00:31:47.920]  復活的主證明了祂是真神
[00:31:47.920 --> 00:31:52.920]  證明了祂能夠超越人心最恐懼的死亡
[00:31:52.920 --> 00:31:57.920]  復活的主也證明了祂掌管萬有
[00:31:57.920 --> 00:32:00.920]  祂要帶領人脫離罪的綑綁
[00:32:00.920 --> 00:32:03.920]  帶領人跨越因為罪帶來的死亡
[00:32:03.920 --> 00:32:06.920]  還要幫助人修復因為罪
[00:32:06.920 --> 00:32:09.920]  無論是自己所犯或別人所犯的罪
[00:32:09.920 --> 00:32:13.920]  所帶來的傷害
[00:32:13.920 --> 00:32:16.920]  滿圖兩次拒絕相信主
[00:32:16.920 --> 00:32:20.920]  所派來的人的見證
[00:32:20.920 --> 00:32:26.920]  是因為他們那時候仍然不認識耶穌的能力
[00:32:26.920 --> 00:32:29.920]  他們仍然是用自己的眼界
[00:32:29.920 --> 00:32:36.920]  去限制和規限他們對耶穌能力的認知
[00:32:36.920 --> 00:32:39.920]  但當滿圖看見了復活的耶穌之後
[00:32:39.920 --> 00:32:43.920]  他們就很清楚知道祂是永活的真神
[00:32:43.920 --> 00:32:47.920]  完全接受了祂是無限的
[00:32:47.920 --> 00:32:51.920]  他們知道耶穌雖然不可能像以前一樣
[00:32:51.920 --> 00:32:55.920]  陪在他們身邊帶著他們保護他們
[00:32:55.920 --> 00:33:00.920]  但有了這位無限的主的應許
[00:33:00.920 --> 00:33:04.920]  他們相信只要按著主的吩咐而行
[00:33:04.920 --> 00:33:08.920]  就不會有錯
[00:33:08.920 --> 00:33:11.920]  他們相信只要聽從主的帶領
[00:33:11.920 --> 00:33:13.920]  他們就能夠像昔日一樣
[00:33:13.920 --> 00:33:16.920]  不需要再害怕什麼
[00:33:16.920 --> 00:33:19.920]  就算是離開自己的安恕區
[00:33:19.920 --> 00:33:24.920]  要主動地進入可與其
[00:33:24.920 --> 00:33:27.920]  甚至是不能夠與其的困難
[00:33:27.920 --> 00:33:30.920]  他們仍然可以帶著主的應許
[00:33:30.920 --> 00:33:35.920]  勇往直前迎難而上
[00:33:35.920 --> 00:33:37.920]  弟兄姊妹
[00:33:37.920 --> 00:33:39.920]  耶穌呼召我們作祂的門徒
[00:33:39.920 --> 00:33:43.920]  並不是單單希望我們有所依靠
[00:33:43.920 --> 00:33:48.920]  在痛苦的時候讓我們得到心靈的慰藉
[00:33:48.920 --> 00:33:50.920]  耶穌所要的
[00:33:50.920 --> 00:33:53.920]  就是我們可以像昔日的門徒一樣
[00:33:53.920 --> 00:33:56.920]  當我們認清祂是復活的主的時候
[00:33:56.920 --> 00:34:00.920]  就可以同心地出去
[00:34:00.920 --> 00:34:04.920]  在祂再降臨審判世界之前
[00:34:04.920 --> 00:34:07.920]  積極地到處傳揚福音
[00:34:07.920 --> 00:34:13.920]  合力地與主同工建立教會
[00:34:13.920 --> 00:34:19.920]  一切見證所傳的道
[00:34:19.920 --> 00:34:26.920]  你相信主耶穌要再來審判人嗎?
[00:34:26.920 --> 00:34:30.920]  你相信神要我們與祂同工
[00:34:30.920 --> 00:34:32.920]  拯救失喪的靈魂
[00:34:32.920 --> 00:34:34.920]  使人作門徒
[00:34:34.920 --> 00:34:35.920]  讓他們可以與我們一樣
[00:34:35.920 --> 00:34:37.920]  能夠經歷神的恩典
[00:34:37.920 --> 00:34:44.920]  在末後有指望嗎?
[00:34:44.920 --> 00:34:47.920]  你相信主的意義
[00:34:47.920 --> 00:34:48.920]  主的吩咐
[00:34:48.920 --> 00:34:50.920]  主的帶領
[00:34:50.920 --> 00:34:51.920]  主的教導
[00:34:51.920 --> 00:34:52.920]  和主的應許
[00:34:52.920 --> 00:34:57.920]  是為了將萬有都歸到神創造的時候
[00:34:57.920 --> 00:35:02.920]  圓滿的秩序嗎?
[00:35:02.920 --> 00:35:06.920]  弟兄姊妹
[00:35:06.920 --> 00:35:10.920]  我們雖然本來是塵土
[00:35:10.920 --> 00:35:13.920]  但神揀選了我們
[00:35:13.920 --> 00:35:17.920]  並且呼召我們與祂同工
[00:35:17.920 --> 00:35:19.920]  使人作門徒
[00:35:19.920 --> 00:35:22.920]  因為祂不願意因人尋論
[00:35:22.920 --> 00:35:25.920]  祂願意人人得救
[00:35:25.920 --> 00:35:28.920]  明白真道
[00:35:28.920 --> 00:35:30.920]  希望我們都可以
[00:35:30.920 --> 00:35:34.920]  信得不要太遲鈍
[00:35:34.920 --> 00:35:39.920]  不再讓環境和世界的事
[00:35:39.920 --> 00:35:45.920]  使我們在主裡面的生命失去焦點
[00:35:45.920 --> 00:35:55.920]  讓我們一起祈禱
[00:35:55.920 --> 00:35:57.920]  天主父神
[00:35:57.920 --> 00:35:59.920]  我感謝你
[00:35:59.920 --> 00:36:03.920]  你賜下你寶貴的話語
[00:36:03.920 --> 00:36:07.920]  告訴我們你的計劃
[00:36:07.920 --> 00:36:11.920]  也讓我們可以參與你的計劃
[00:36:11.920 --> 00:36:14.920]  更感恩的是你揀選了我們每一個人
[00:36:14.920 --> 00:36:17.920]  相信你已經接受主耶穌
[00:36:17.920 --> 00:36:20.920]  為我們生命的主和救主的人
[00:36:20.920 --> 00:36:23.920]  讓我們知道你是復活的主
[00:36:23.920 --> 00:36:25.920]  萬事都可能
[00:36:25.920 --> 00:36:27.920]  你是無限的主
[00:36:27.920 --> 00:36:32.920]  只要我們完全相信你所說的一切
[00:36:32.920 --> 00:36:36.920]  教導你的應許和復活
[00:36:36.920 --> 00:36:39.920]  你要再來的時候
[00:36:39.920 --> 00:36:43.920]  我們就可以有正確的選擇
[00:36:43.920 --> 00:36:46.920]  我們的生命就可以不再一樣
[00:36:46.920 --> 00:36:50.920]  我們就可以用我們的生命去榮耀你
[00:36:50.920 --> 00:36:53.920]  多謝你給我們這個寶貴的機會
[00:36:53.920 --> 00:36:55.920]  感謝神你聽我們的祈禱
[00:36:55.920 --> 00:36:57.920]  禱告開放主耶穌特赦的名球
[00:36:57.920 --> 00:36:58.920]  Amen

