
[00:00:00.000 --> 00:00:04.280]  我會選擇最長的那條還是最短的那條呢?
[00:23:11.120 --> 00:23:14.120]  因為在讀書沒有什麼多餘錢
[00:23:14.120 --> 00:23:18.120]  只好去公立醫院求診和照看發生什麼事
[00:23:18.120 --> 00:23:20.120]  我一去到醫院的時候
[00:23:20.120 --> 00:23:24.120]  就看到牆上有一張很大的紙寫著
[00:23:24.120 --> 00:23:28.120]  如果要拿醜見醫生都要等七十八個星期
[00:23:28.120 --> 00:23:32.120]  我就很灰心地和神簡單地做了一個祈禱
[00:23:32.120 --> 00:23:36.120]  就說神如果你想醫治就你搞定他
[00:23:36.120 --> 00:23:42.120]  那次我真的經歷到神在我前後左右的同在
[00:23:42.120 --> 00:23:46.120]  祈禱完之後把求診的事交託給神
[00:23:46.120 --> 00:23:50.120]  神即刻地到我登記的時候
[00:23:50.120 --> 00:23:54.120]  姑娘跟我說下午有一個醜退出
[00:23:54.120 --> 00:23:56.120]  你下午能不能來看
[00:23:56.120 --> 00:23:59.120]  我心裡馬上讚美神
[00:23:59.120 --> 00:24:02.120]  神你怎麼這麼厲害
[00:24:02.120 --> 00:24:05.120]  當我見到醫生之後
[00:24:05.120 --> 00:24:08.120]  另一個恐懼就放在我面前
[00:24:08.120 --> 00:24:14.120]  醫生就跟我說你的鼻腔裡面有一個很大的瘤
[00:24:14.120 --> 00:24:16.120]  真的這麼大
[00:24:16.120 --> 00:24:22.120]  要馬上剪一些組織去化驗
[00:24:22.120 --> 00:24:25.120]  很害怕一個人坐在那裡等
[00:24:25.120 --> 00:24:27.120]  被剪掉肉
[00:24:27.120 --> 00:24:30.120]  但是心裡知道神與我同在
[00:24:30.120 --> 00:24:32.120]  很安穩
[00:24:32.120 --> 00:24:37.120]  剪了組織之後就很快排期要去做手術
[00:24:37.120 --> 00:24:39.120]  很快在公立醫院裡面
[00:24:39.120 --> 00:24:40.120]  那次我真的很害怕
[00:24:40.120 --> 00:24:44.120]  因為剪完之後那天流了一袋血
[00:24:44.120 --> 00:24:47.120]  我以為慘了
[00:24:47.120 --> 00:24:50.120]  還沒讀完書這麼快就要回天家
[00:24:50.120 --> 00:24:52.120]  要這樣去榮耀神也OK的
[00:24:52.120 --> 00:24:55.120]  神你自己決定吧
[00:24:55.120 --> 00:24:58.120]  結果在神的保護下
[00:24:58.120 --> 00:25:02.120]  前後兩個月之內連手術兼康復
[00:25:02.120 --> 00:25:04.120]  我就這樣過了
[00:25:04.120 --> 00:25:07.120]  在過程裡面神的同在
[00:25:07.120 --> 00:25:10.120]  就成為了我前行的展望和安慰
[00:25:10.120 --> 00:25:14.120]  這個純屬個人的經歷
[00:25:14.120 --> 00:25:16.120]  未必每個人都相同
[00:25:16.120 --> 00:25:21.120]  但我相信每個人都應該有獨特的經歷
[00:25:21.120 --> 00:25:26.120]  我鼓勵大家儘管去數算上帝的引領
[00:25:26.120 --> 00:25:27.120]  同在的經歷
[00:25:27.120 --> 00:25:29.120]  你們必定都能夠像我這樣
[00:25:29.120 --> 00:25:33.120]  去察覺到神同在的足跡
[00:25:33.120 --> 00:25:35.120]  丙姐妹
[00:25:35.120 --> 00:25:38.120]  你們現在是否正處於
[00:25:38.120 --> 00:25:40.120]  在神的帶領路上
[00:25:40.120 --> 00:25:43.120]  有些迷失和糾結呢?
[00:25:43.120 --> 00:25:47.120]  過去的英許能不能夠提醒和激勵你
[00:25:47.120 --> 00:25:50.120]  繼續向前行呢?
[00:25:50.120 --> 00:25:51.120]  你見不見到
[00:25:51.120 --> 00:25:56.120]  神每天給你的引領和同在?
[00:25:56.120 --> 00:25:58.120]  一輪嘴說了很多話
[00:25:58.120 --> 00:26:01.120]  我想大家合上雙眼
[00:26:01.120 --> 00:26:04.120]  我們安靜一會
[00:26:04.120 --> 00:26:10.120]  我們沉澱一下
[00:26:10.120 --> 00:26:14.120]  神今天有沒有跟你說話
[00:26:14.120 --> 00:26:19.120]  剛才說了些什麼
[00:26:19.120 --> 00:26:22.120]  令你最深刻呢?
[00:26:22.120 --> 00:26:27.120]  又或者你可以幻想一下
[00:26:27.120 --> 00:26:33.120]  神如何在你所經歷的艱難中幫助你呢?
[00:26:33.120 --> 00:26:39.120]  在大家安靜的當中
[00:26:39.120 --> 00:26:43.120]  我想發出幾個呼召和邀請
[00:26:43.120 --> 00:26:51.120]  如果你現在只覺得自己在迂迴的路上
[00:26:51.120 --> 00:26:56.120]  面對迷失、糾結、灰心
[00:26:56.120 --> 00:26:58.120]  或者失望
[00:26:58.120 --> 00:27:02.120]  你願不願意學習以信服的心
[00:27:02.120 --> 00:27:05.120]  去仰望神的帶領
[00:27:05.120 --> 00:27:07.120]  如果願意的話
[00:27:07.120 --> 00:27:08.120]  我請你舉手
[00:27:08.120 --> 00:27:10.120]  我為你祈禱
[00:27:10.120 --> 00:27:12.120]  感謝主
[00:27:12.120 --> 00:27:15.120]  第二個邀請
[00:27:15.120 --> 00:27:18.120]  你有沒有習慣
[00:27:18.120 --> 00:27:23.120]  記下上帝給你的英許和確信呢?
[00:27:24.120 --> 00:27:27.120]  你願不願意在新一年中
[00:27:27.120 --> 00:27:29.120]  學習實踐
[00:27:29.120 --> 00:27:32.120]  記下神自己的英許和習慣
[00:27:32.120 --> 00:27:35.120]  實踐這個習慣在你的生活中呢?
[00:27:35.120 --> 00:27:37.120]  如果你願意的話
[00:27:37.120 --> 00:27:39.120]  我請你舉手
[00:27:39.120 --> 00:27:41.120]  感謝主
[00:27:41.120 --> 00:27:44.120]  第三個邀請
[00:27:44.120 --> 00:27:48.120]  你有沒有習慣在跟隨主的路上
[00:27:48.120 --> 00:27:51.120]  數算神如何與你同在呢?
[00:27:53.120 --> 00:27:56.120]  你願不願意從今天開始
[00:27:56.120 --> 00:27:57.120]  去實踐這個
[00:27:57.120 --> 00:28:01.120]  記下主與你同在的一些足跡呢?
[00:28:01.120 --> 00:28:02.120]  如果你願意的話
[00:28:02.120 --> 00:28:04.120]  我請你舉手
[00:28:04.120 --> 00:28:06.120]  感謝主
[00:28:06.120 --> 00:28:10.120]  我們一起祈禱
[00:28:10.120 --> 00:28:14.120]  天父、爸爸,多謝你
[00:28:14.120 --> 00:28:16.120]  每天給我們的引導
[00:28:16.120 --> 00:28:19.120]  真的很真實
[00:28:19.120 --> 00:28:22.120]  但是我們的心糾結
[00:28:22.120 --> 00:28:24.120]  難以向前走
[00:28:24.120 --> 00:28:26.120]  灰心失望
[00:28:26.120 --> 00:28:30.120]  亦都是很難我們跨得過的難關
[00:28:30.120 --> 00:28:33.120]  但是我們深信
[00:28:33.120 --> 00:28:34.120]  你自己的英許
[00:28:34.120 --> 00:28:36.120]  你自己的同在
[00:28:36.120 --> 00:28:38.120]  會成為我們的幫助
[00:28:38.120 --> 00:28:40.120]  求你給我們
[00:28:40.120 --> 00:28:42.120]  用信心去相信
[00:28:42.120 --> 00:28:45.120]  你給我們的每一句說話
[00:28:45.120 --> 00:28:50.120]  讓我們願意用心去看我們眼前的事情
[00:28:50.120 --> 00:28:52.120]  不是憑眼見
[00:28:52.120 --> 00:28:56.120]  憑信心去跟著你走未來的路
[00:28:56.120 --> 00:28:58.120]  帶領我們以下時間
[00:28:58.120 --> 00:29:01.120]  特別將剛才弟兄姊妹舉手
[00:29:01.120 --> 00:29:04.120]  願意信服在你的面前
[00:29:04.120 --> 00:29:07.120]  謙卑來跟你前行
[00:29:07.120 --> 00:29:09.120]  可能要帶著受苦的心智
[00:29:09.120 --> 00:29:11.120]  繼續向前走
[00:29:11.120 --> 00:29:13.120]  但是我們深信
[00:29:13.120 --> 00:29:16.120]  你每天給我們的同在、英許
[00:29:16.120 --> 00:29:19.120]  都是能夠幫我們勝過難關
[00:29:20.120 --> 00:29:23.120]  求恩主幫助剛才舉手的弟兄姊妹
[00:29:23.120 --> 00:29:26.120]  他們都立志向你每一天
[00:29:26.120 --> 00:29:30.120]  記下你自己給他們的英許足跡
[00:29:30.120 --> 00:29:33.120]  求主幫助他們能夠實踐
[00:29:33.120 --> 00:29:38.120]  因為這些就是推動我們向前走的燃料
[00:29:38.120 --> 00:29:41.120]  我們感謝恩主給我們鼓勵的訊息
[00:29:41.120 --> 00:29:43.120]  激勵我們
[00:29:43.120 --> 00:29:44.120]  祈禱交托仰望
[00:29:44.120 --> 00:29:47.120]  是奉靠主耶穌基督得勝明志祈求
[00:29:47.120 --> 00:29:49.120]  我們下次再見吧!阿們!

