
[00:00:00.000 --> 00:00:02.720]  很開心能夠在18樓這裡
[00:15:33.200 --> 00:15:34.800]  就不再是出於應許
[00:15:34.800 --> 00:15:38.160]  但神是憑著應許把產業賜給阿伯拉罕
[00:15:38.160 --> 00:15:40.000]  這樣說來為什麼要有律法呢
[00:15:40.000 --> 00:15:42.720]  律法是為過犯的緣故而加上去的
[00:15:42.720 --> 00:15:45.600]  等候那蒙應去的子孫來到才結束
[00:15:45.600 --> 00:15:48.400]  是藉著天使經中寶之手而設立的
[00:15:48.400 --> 00:15:50.480]  但中寶不是為單方設立的
[00:15:50.480 --> 00:15:51.680]  神卻是一位」
[00:15:51.680 --> 00:15:52.720]  我只是說兩個概念
[00:15:52.720 --> 00:15:54.320]  說賜予這個概念
[00:15:54.320 --> 00:15:56.960]  他這裡說到有兩個賜予的概念
[00:15:56.960 --> 00:15:58.000]  第一個賜予的概念就是
[00:15:58.000 --> 00:16:01.360]  神憑著應許賜產業給阿伯拉罕
[00:16:01.360 --> 00:16:03.600]  阿伯拉罕有很多的產業
[00:16:03.600 --> 00:16:06.320]  但在迦太太書中說到應許這個字
[00:16:06.320 --> 00:16:08.640]  他指著一個特別重要的產業
[00:16:08.640 --> 00:16:09.600]  就是聖靈
[00:16:09.600 --> 00:16:13.680]  聖靈是神所特別看重的產業
[00:16:13.680 --> 00:16:14.800]  在三宗十四節
[00:16:14.800 --> 00:16:16.480]  即是今日經文之前的那一節
[00:16:16.480 --> 00:16:17.600]  寶萊這麼寫
[00:16:17.600 --> 00:16:19.200]  「這是要使阿伯拉罕的福
[00:16:19.200 --> 00:16:21.360]  因著基督耶穌臨到外邦人
[00:16:21.360 --> 00:16:24.640]  使我們能因信得著所應許的聖靈」
[00:16:24.640 --> 00:16:26.560]  應許這個字不斷出現的時候
[00:16:26.560 --> 00:16:28.080]  在迦太太書中就說到聖靈
[00:16:28.080 --> 00:16:30.560]  神原來一早在阿伯拉罕的時候
[00:16:30.560 --> 00:16:33.600]  不單單是迦南地那麼簡單
[00:16:33.600 --> 00:16:35.520]  甚至阿伯拉罕也沒有得到迦南地
[00:16:35.520 --> 00:16:38.480]  他只得到迦南地裡面一塊墳地
[00:16:38.480 --> 00:16:41.200]  但神一直想著將聖靈
[00:16:41.200 --> 00:16:45.680]  他自己的三一的其中一生
[00:16:45.680 --> 00:16:46.960]  賜給我們
[00:16:46.960 --> 00:16:48.400]  住在我們裡面
[00:16:48.400 --> 00:16:50.400]  這是神最大的應許
[00:16:50.400 --> 00:16:53.600]  神的應許是一早藉著阿伯拉罕的時候
[00:16:53.600 --> 00:16:55.680]  就想賜給屬於他的人
[00:16:55.680 --> 00:16:57.280]  包括阿伯拉罕
[00:16:57.280 --> 00:16:59.520]  以及每一個跟隨他的人
[00:16:59.520 --> 00:17:01.120]  無論新約還是舊約
[00:17:01.120 --> 00:17:02.560]  這是第一個賜予
[00:17:02.560 --> 00:17:05.040]  第二個賜予就是律法的賜予
[00:17:05.040 --> 00:17:05.600]  聖經說
[00:17:05.600 --> 00:17:08.160]  「律法是為過犯的原故而加上去的」
[00:17:08.160 --> 00:17:13.040]  「加上去」這個字其實跟賜予的字一樣
[00:17:13.040 --> 00:17:14.240]  律法加上去
[00:17:14.240 --> 00:17:16.320]  是讓我們知道我們有罪
[00:17:16.320 --> 00:17:19.520]  是因為人犯了罪的緣故
[00:17:19.520 --> 00:17:21.600]  神才將律法加上來
[00:17:21.600 --> 00:17:23.760]  原來神一直創世以來的心意
[00:17:23.760 --> 00:17:25.600]  就是將他自己賜給我們
[00:17:25.600 --> 00:17:27.040]  不過因為人犯了罪
[00:17:27.040 --> 00:17:28.400]  神再給你一份禮物
[00:17:28.400 --> 00:17:30.960]  就是律法讓你知道有罪
[00:17:30.960 --> 00:17:32.160]  正如我們養小朋友
[00:17:32.160 --> 00:17:33.360]  我們都知道
[00:17:33.360 --> 00:17:34.720]  我們通常都可以跟兒子說
[00:17:34.720 --> 00:17:37.680]  「阿伯走了,什麼都是你的」
[00:17:37.680 --> 00:17:38.960]  我們不要這麼急著說這句
[00:17:38.960 --> 00:17:40.960]  不過你要說可以說
[00:17:40.960 --> 00:17:43.360]  我們的心都是這樣想
[00:17:43.360 --> 00:17:45.120]  但是我們不會因此
[00:17:45.120 --> 00:17:46.720]  不教兒子怎樣行事為人
[00:17:46.720 --> 00:17:49.040]  怎樣我們家中有家規
[00:17:49.040 --> 00:17:50.560]  我們都教他什麼可以做
[00:17:50.560 --> 00:17:51.760]  什麼不可以做
[00:17:51.760 --> 00:17:54.240]  跟我們的關係是怎樣
[00:17:54.240 --> 00:17:56.960]  即使我們無條件愛我們的孩子
[00:17:56.960 --> 00:18:00.320]  我們都賜予他紀律
[00:18:00.320 --> 00:18:02.480]  賜予他怎樣行事為人
[00:18:02.480 --> 00:18:03.680]  可能在我們
[00:18:03.680 --> 00:18:04.800]  特別我自己這一代
[00:18:04.800 --> 00:18:06.720]  紀律是越來越鬆散
[00:18:06.720 --> 00:18:08.560]  有時候無論在教會或者家庭
[00:18:08.560 --> 00:18:10.160]  我就想紀律真的很重要
[00:18:10.160 --> 00:18:11.760]  律法本身是好的
[00:18:11.760 --> 00:18:13.520]  教導孩子的律法是很重要
[00:18:13.520 --> 00:18:15.440]  我在下面大堂都說過
[00:18:15.440 --> 00:18:18.800]  雖然律法不是我們今天要遵守的事情
[00:18:18.800 --> 00:18:20.720]  但是律法本身的心意是很好的
[00:18:20.720 --> 00:18:22.000]  有一天我有其中一個兒子
[00:18:22.000 --> 00:18:23.120]  跟媽媽吵架
[00:18:23.120 --> 00:18:24.480]  我剛剛進入青少年期
[00:18:24.480 --> 00:18:27.440]  我叫他上來
[00:18:27.440 --> 00:18:29.280]  他那天好像態度一般
[00:18:29.280 --> 00:18:31.840]  然後就把他抓到我們樓下的沙灘
[00:18:31.840 --> 00:18:32.720]  跟他聊天
[00:18:32.720 --> 00:18:34.480]  我說你知不知道你這樣對媽媽
[00:18:34.480 --> 00:18:37.280]  根據律法是要被石頭打死的
[00:18:37.280 --> 00:18:41.440]  感謝主我們不需要執行這個律法
[00:18:41.440 --> 00:18:42.800]  因為我們不在律法之下
[00:18:42.800 --> 00:18:44.800]  但是如果你真的認真執行律法
[00:18:44.800 --> 00:18:45.760]  你應該打死他
[00:18:45.760 --> 00:18:46.800]  他這樣罵媽媽
[00:18:46.800 --> 00:18:47.920]  對於我來說
[00:18:47.920 --> 00:18:49.120]  不過我想他知道
[00:18:49.120 --> 00:18:52.480]  律法真的不容許你對媽媽的態度是這樣
[00:18:52.480 --> 00:18:53.520]  這個律法的精要
[00:18:53.520 --> 00:18:55.680]  律法從來沒有覺得我們不需要守律法
[00:18:55.680 --> 00:18:57.440]  你就要罵媽媽
[00:18:57.440 --> 00:18:59.440]  你都要尊重你媽媽
[00:18:59.440 --> 00:19:00.720]  他很明白
[00:19:00.720 --> 00:19:03.920]  他當時都沒有想過說這麼嚴重的事情
[00:19:03.920 --> 00:19:05.360]  沙灘也沒有什麼石頭
[00:19:05.360 --> 00:19:08.240]  所以也不是很害怕
[00:19:08.240 --> 00:19:10.960]  只不過花了大概一個多小時
[00:19:10.960 --> 00:19:12.560]  這句話五分鐘就說完了
[00:19:12.560 --> 00:19:16.080]  花了一個多小時去問他跟媽媽的關係
[00:19:16.080 --> 00:19:17.840]  為什麼他那天這麼激動
[00:19:17.840 --> 00:19:18.640]  這個很重要
[00:19:18.640 --> 00:19:19.440]  對於他來說
[00:19:19.440 --> 00:19:20.640]  媽媽這樣
[00:19:20.640 --> 00:19:21.920]  媽媽很好
[00:19:21.920 --> 00:19:23.600]  做爸爸的什麼時候都要支持媽媽
[00:19:23.600 --> 00:19:28.960]  不然整個家庭安全就已經淪陷了
[00:19:28.960 --> 00:19:31.600]  說回來
[00:19:31.600 --> 00:19:33.520]  我覺得在他人生裡面
[00:19:33.520 --> 00:19:35.600]  這一次比較反叛一點
[00:19:35.600 --> 00:19:37.040]  他能夠過到這一關
[00:19:37.040 --> 00:19:38.800]  他知道媽媽和爸爸要尊重
[00:19:38.800 --> 00:19:40.320]  這是聖經的要求
[00:19:40.320 --> 00:19:42.800]  就是說我們沒有執行律法的懲罰
[00:19:42.800 --> 00:19:45.200]  但是這個律法的精要是沒有變過
[00:19:45.200 --> 00:19:47.680]  這就是我們基督徒用律法
[00:19:47.680 --> 00:19:49.600]  律法治駕我們之罪
[00:19:50.160 --> 00:19:52.160]  但是今天我們不在律法的奏助下
[00:19:52.160 --> 00:19:53.920]  我們不需要一年三次上耶路撒冷
[00:19:53.920 --> 00:19:54.880]  如果你不上耶路撒冷
[00:19:54.880 --> 00:19:55.680]  聖經說
[00:19:55.680 --> 00:19:56.480]  不守如節
[00:19:56.480 --> 00:19:57.840]  你要從民中剪除
[00:19:57.840 --> 00:19:59.520]  我們去年應該沒有去
[00:19:59.520 --> 00:20:00.480]  封鎖了
[00:20:00.480 --> 00:20:04.560]  我們不去不需要從民中剪除
[00:20:04.560 --> 00:20:06.560]  因為我們不在律法的奏助下
[00:20:06.560 --> 00:20:08.800]  但是要敬拜神的心
[00:20:08.800 --> 00:20:10.480]  聖經從來沒有放下過
[00:20:10.480 --> 00:20:12.640]  甚至我有時候也說
[00:20:12.640 --> 00:20:13.200]  有紀律
[00:20:13.200 --> 00:20:14.720]  有時候會去營地
[00:20:14.720 --> 00:20:16.240]  我們教會去營地
[00:20:16.240 --> 00:20:18.240]  去營地很累
[00:20:18.240 --> 00:20:19.520]  枕頭不太好
[00:20:19.520 --> 00:20:20.080]  睡不著
[00:20:20.080 --> 00:20:21.120]  很多這些
[00:20:21.120 --> 00:20:22.560]  最好不要去
[00:20:22.560 --> 00:20:23.120]  我心想
[00:20:23.120 --> 00:20:24.560]  以色列人一年三次
[00:20:24.560 --> 00:20:26.560]  其中一次叫住棚節
[00:20:26.560 --> 00:20:28.080]  應該也不是住酒店
[00:20:28.080 --> 00:20:31.280]  我估計應該也是坐棚就這樣睡在那裡
[00:20:31.280 --> 00:20:33.680]  我不知道有沒有年長的睡不著
[00:20:33.680 --> 00:20:35.680]  但是一年三次都要上去
[00:20:35.680 --> 00:20:38.480]  有時候我們去營地也不要太高要求
[00:20:38.480 --> 00:20:40.720]  導師叫你去哪個營地就去哪個營地
[00:20:40.720 --> 00:20:42.720]  睡不著就睡少一晚
[00:20:42.720 --> 00:20:44.720]  我覺得也是一個學習
[00:20:44.720 --> 00:20:46.960]  律法的要求
[00:20:46.960 --> 00:20:49.760]  是幫助我們等候因典
[00:20:50.320 --> 00:20:51.760]  所以普羅說到
[00:20:51.760 --> 00:20:53.760]  律法有完結的時候
[00:20:53.760 --> 00:20:54.480]  他繼續說
[00:20:54.480 --> 00:20:56.720]  「律法是為過犯的緣故而加上去的
[00:20:56.720 --> 00:20:59.200]  等候那蒙認許的子孫來到才結束
[00:20:59.200 --> 00:21:02.400]  是藉著天使經中部之手而設立的
[00:21:02.400 --> 00:21:04.800]  但中部本不是為單方設立的
[00:21:04.800 --> 00:21:06.080]  神卻是一位」
[00:21:06.080 --> 00:21:07.840]  剛才說是一個加上的概念
[00:21:07.840 --> 00:21:09.840]  這次是說神是一位的概念
[00:21:09.840 --> 00:21:11.040]  他說
[00:21:11.040 --> 00:21:12.160]  律法加上去
[00:21:12.160 --> 00:21:14.800]  等候到蒙認許的子孫來到
[00:21:14.800 --> 00:21:17.040]  耶穌基督來到就將認許的聖靈賜給我們
[00:21:17.040 --> 00:21:18.560]  這個就是蒙認許的子孫
[00:21:18.960 --> 00:21:20.000]  然後說到
[00:21:20.000 --> 00:21:21.280]  在這個過程裡
[00:21:21.280 --> 00:21:23.280]  為什麼神只有一個心意
[00:21:23.280 --> 00:21:26.000]  為什麼神只有一個恩順清義的心意
[00:21:26.000 --> 00:21:28.000]  因為他說神只有一位
[00:21:28.000 --> 00:21:29.680]  神只有一位
[00:21:29.680 --> 00:21:31.920]  我們看看新舊約怎麼看神只有一位
[00:21:31.920 --> 00:21:33.920]  在舊約看神只有一位
[00:21:33.920 --> 00:21:35.040]  是說
[00:21:35.040 --> 00:21:36.160]  我們最熟悉的就是
[00:21:36.160 --> 00:21:37.440]  《生命記錄》四字五節
[00:21:37.440 --> 00:21:38.480]  以色列你要聽
[00:21:38.480 --> 00:21:40.160]  耶和華我們的神是獨一的主
[00:21:40.160 --> 00:21:41.680]  你要盡心盡性盡力
[00:21:41.680 --> 00:21:43.040]  愛耶和華你的神
[00:21:43.040 --> 00:21:44.320]  神是獨一的話
[00:21:44.320 --> 00:21:48.320]  其實第一個對於舊約的應變的體就是
[00:21:48.320 --> 00:21:49.760]  這個世界沒有其他的神
[00:21:49.760 --> 00:21:50.560]  錢不是神
[00:21:50.560 --> 00:21:51.120]  子女不是神
[00:21:51.120 --> 00:21:51.680]  老婆不是神
[00:21:51.680 --> 00:21:52.640]  家裡不是神
[00:21:52.640 --> 00:21:54.560]  甚至政治不是神
[00:21:54.560 --> 00:21:56.000]  這個城市不是神
[00:21:56.000 --> 00:21:58.160]  神只有一位
[00:21:58.160 --> 00:22:00.320]  接著回響是什麼
[00:22:00.320 --> 00:22:02.960]  你只是盡心盡力盡力愛這個神
[00:22:02.960 --> 00:22:04.320]  如果錢是神
[00:22:04.320 --> 00:22:06.000]  你就盡心盡力盡力愛它
[00:22:06.000 --> 00:22:07.360]  黃大仙是神
[00:22:07.360 --> 00:22:09.680]  你就去那裡
[00:22:09.680 --> 00:22:12.800]  但是聖經說只有一位神
[00:22:12.800 --> 00:22:15.440]  所以你要盡心盡力盡力愛它
[00:22:15.440 --> 00:22:17.760]  這是在舊約教神的獨一
[00:22:18.160 --> 00:22:19.840]  到了新約教神的獨一
[00:22:19.840 --> 00:22:21.440]  有另一個層面
[00:22:21.440 --> 00:22:25.040]  在新約講到神只有一位的時候
[00:22:25.040 --> 00:22:27.760]  是講到神是全世界的救主
[00:22:27.760 --> 00:22:30.640]  在羅馬書三章三十節
[00:22:30.640 --> 00:22:31.280]  聖經這樣說
[00:22:31.280 --> 00:22:32.720]  既然神是一位
[00:22:32.720 --> 00:22:36.080]  他就要本於信稱那受割禮的為義
[00:22:36.080 --> 00:22:40.880]  也要直接信稱那未受割禮的為義
[00:22:40.880 --> 00:22:42.640]  既然神只有一位
[00:22:42.640 --> 00:22:44.640]  猶太人和外邦人都是藉著他得救
[00:22:44.640 --> 00:22:45.920]  沒有其他得救的途徑
[00:22:45.920 --> 00:22:47.760]  這是保羅在羅馬書所說
[00:22:48.720 --> 00:22:50.320]  在提摩太前書
[00:22:50.320 --> 00:22:52.160]  保羅再一次拿這個概念
[00:22:52.160 --> 00:22:53.520]  神願與人人得救
[00:22:53.520 --> 00:22:54.880]  並且得以認識真理
[00:22:54.880 --> 00:22:56.880]  因為只有一位神在神和人中間
[00:22:56.880 --> 00:22:58.080]  也只有一位宗保
[00:22:58.080 --> 00:23:00.560]  是成為人的基督耶穌
[00:23:00.560 --> 00:23:03.200]  神只有一位在講什麼
[00:23:03.200 --> 00:23:06.480]  只有藉著他才能得救
[00:23:06.480 --> 00:23:09.120]  所以聖經說為什麼你要為萬民祈禱
[00:23:09.120 --> 00:23:10.960]  經文後面又說你要為萬民祈禱
[00:23:10.960 --> 00:23:12.960]  甚至為在上的君王禱告
[00:23:12.960 --> 00:23:14.800]  不是要參謀
[00:23:14.800 --> 00:23:15.920]  不是要擦鞋
[00:23:16.240 --> 00:23:17.840]  而是你祈禱的時候
[00:23:17.840 --> 00:23:19.440]  整個世界能夠和平的時候
[00:23:19.440 --> 00:23:21.360]  你傳福音得以順利
[00:23:21.360 --> 00:23:22.960]  以至萬民都能得救
[00:23:22.960 --> 00:23:24.160]  因為神只有一位
[00:23:24.160 --> 00:23:26.640]  神的心意是你完全侍奉他在舊約
[00:23:26.640 --> 00:23:28.960]  而在新約的心意更加顯明
[00:23:28.960 --> 00:23:30.800]  他要救全世界的人
[00:23:30.800 --> 00:23:33.200]  這是神只有一位的心意
[00:23:33.200 --> 00:23:36.080]  也就是說
[00:23:36.080 --> 00:23:38.560]  神藉著摩西向猶太人攤下律法
[00:23:38.560 --> 00:23:39.680]  使人知罪
[00:23:39.680 --> 00:23:42.160]  但當時他不是記著一個民族
[00:23:42.160 --> 00:23:44.080]  他很想藉著這個民族
[00:23:44.080 --> 00:23:45.840]  使萬民都能得救
[00:23:46.800 --> 00:23:49.440]  所以當事巴女王去見所羅門的時候
[00:23:49.440 --> 00:23:51.840]  是一個高峰
[00:23:51.840 --> 00:23:55.840]  是一個外邦人都令尋求神的智慧的高峰
[00:23:55.840 --> 00:23:57.440]  所以約翰福音你看見
[00:23:57.440 --> 00:24:00.320]  安德烈帶著幾個希臘人來見耶穌的時候
[00:24:00.320 --> 00:24:02.800]  耶穌說我得榮耀的時候到了
[00:24:02.800 --> 00:24:04.160]  無緣無故幾個希臘人來見他
[00:24:04.160 --> 00:24:05.600]  為什麼得榮耀的時候到了
[00:24:05.600 --> 00:24:07.200]  因為作為神的群體
[00:24:07.200 --> 00:24:10.000]  神的指紋就是讓萬民都能夠認識主
[00:24:10.000 --> 00:24:13.280]  如果這樣想的時候
[00:24:13.680 --> 00:24:16.960]  猶太人當他們不能夠來萬民認識主
[00:24:16.960 --> 00:24:18.960]  甚或他令到神的名受污辱的時候
[00:24:18.960 --> 00:24:21.680]  神就將整個民族一次過地剷起
[00:24:21.680 --> 00:24:25.760]  這個對教會同樣有警醒的作用
[00:24:25.760 --> 00:24:28.240]  如果作為一個屬靈的群體教會
[00:24:28.240 --> 00:24:30.720]  沒有心意令到萬民認識主
[00:24:30.720 --> 00:24:33.200]  我們都要在神面前戰驚
[00:24:33.200 --> 00:24:35.440]  不知道他會怎樣對教會
[00:24:35.440 --> 00:24:37.840]  因為這個我們存在的目的
[00:24:37.840 --> 00:24:39.440]  使萬人認識主
[00:24:39.440 --> 00:24:41.040]  因為神只有一位
[00:24:41.360 --> 00:24:44.560]  神在舊約、新約都是這個心意
[00:24:44.560 --> 00:24:50.320]  我接著再看到
[00:24:50.320 --> 00:24:51.760]  既然是這樣的時候
[00:24:51.760 --> 00:24:53.440]  經文去到第三個的一
[00:24:53.440 --> 00:24:54.960]  就是一個的「我們」
[00:24:54.960 --> 00:24:56.400]  在二十一節
[00:24:56.400 --> 00:24:57.760]  保羅繼續說
[00:24:57.760 --> 00:24:59.920]  「這樣律法是與神的應許對立嗎?
[00:24:59.920 --> 00:25:00.800]  絕對不是
[00:25:00.800 --> 00:25:03.600]  如果律法的攀步能使人得生命
[00:25:03.600 --> 00:25:05.440]  已就承然出於律法了
[00:25:05.440 --> 00:25:07.600]  但聖經把萬物都圈在罪裡
[00:25:07.600 --> 00:25:11.440]  為要使因信耶穌基督而來的應許歸給信的人
[00:25:11.440 --> 00:25:13.680]  但在信還未來以前
[00:25:13.680 --> 00:25:15.600]  我們被看守在律法之下
[00:25:15.600 --> 00:25:16.560]  將被圈住
[00:25:16.560 --> 00:25:18.960]  直到那將來的信顯明出來
[00:25:18.960 --> 00:25:21.520]  這樣律法是我們的啟蒙教師
[00:25:21.520 --> 00:25:22.720]  直到基督來了
[00:25:22.720 --> 00:25:24.560]  好使我們因信稱義
[00:25:24.560 --> 00:25:26.000]  但這信既然來到
[00:25:26.000 --> 00:25:28.320]  我們從此就不再是啟蒙教師的手下了
[00:25:28.320 --> 00:25:29.600]  其實你們直接信
[00:25:29.600 --> 00:25:32.000]  在基督耶穌裡都成為神的兒女
[00:25:32.000 --> 00:25:33.840]  你們凡受洗歸入基督的
[00:25:33.840 --> 00:25:35.440]  都披戴基督了
[00:25:35.440 --> 00:25:37.280]  不再分猶太人或希臘人
[00:25:37.520 --> 00:25:39.120]  不再分遺奴的自主的
[00:25:39.120 --> 00:25:40.720]  不再分男的女的
[00:25:40.720 --> 00:25:43.120]  因為你們在基督耶穌裡都成為一了
[00:25:43.120 --> 00:25:44.480]  既然你們屬於基督
[00:25:44.480 --> 00:25:46.640]  你們就是阿伯拉罕的子孫
[00:25:46.640 --> 00:25:49.040]  是照著應許承受產業的
[00:25:49.040 --> 00:25:51.680]  保羅在這裡重複律法的功用
[00:25:51.680 --> 00:25:52.800]  律法好像有兩個圈
[00:25:52.800 --> 00:25:53.760]  或者準確的一個圈
[00:25:53.760 --> 00:25:55.760]  就是將眾人圈在罪裡
[00:25:55.760 --> 00:25:58.720]  藉著律法
[00:25:58.720 --> 00:26:00.000]  我知道自己是罪人
[00:26:00.000 --> 00:26:01.360]  十誡說不可殺人
[00:26:01.360 --> 00:26:02.480]  我沒有殺人
[00:26:02.480 --> 00:26:03.920]  不過耶穌說
[00:26:03.920 --> 00:26:05.920]  你恨一個人就殺了一個人
[00:26:07.120 --> 00:26:07.920]  不可姦淫
[00:26:07.920 --> 00:26:08.960]  我沒有姦淫
[00:26:08.960 --> 00:26:09.760]  耶穌說
[00:26:09.760 --> 00:26:11.760]  你看到婦女動淫念
[00:26:11.760 --> 00:26:13.040]  你就是犯了姦淫
[00:26:13.040 --> 00:26:14.720]  甚至律法裡有一句說
[00:26:14.720 --> 00:26:16.720]  你不可貪戀別人的財物
[00:26:16.720 --> 00:26:18.720]  貪戀甚至不是一個行為
[00:26:18.720 --> 00:26:21.520]  貪戀是一個內心的態度
[00:26:21.520 --> 00:26:23.360]  你怎麼知道我貪了
[00:26:23.360 --> 00:26:27.600]  但是神都去審判我們貪戀的行為
[00:26:27.600 --> 00:26:29.360]  所以律法就好像一個圈
[00:26:29.360 --> 00:26:30.720]  將我們圈在罪裡
[00:26:30.720 --> 00:26:31.920]  但是圈在罪裡
[00:26:31.920 --> 00:26:33.920]  其實律法不是單單要將人圈在罪裡
[00:26:33.920 --> 00:26:36.480]  律法是想人能夠脫離這個圈
[00:26:36.480 --> 00:26:39.680]  以致人能夠直接信耶穌基督
[00:26:39.680 --> 00:26:41.200]  不再在這個圈裡
[00:26:41.200 --> 00:26:43.680]  不再被任何律法的審判綑綁
[00:26:43.680 --> 00:26:47.200]  以致人能夠去到一個由聖靈引領的世界
[00:26:47.200 --> 00:26:50.720]  所以在加勒太書後面有很多聖靈的工作出現
[00:26:50.720 --> 00:26:52.720]  每一次聖靈的工作出現
[00:26:52.720 --> 00:26:54.160]  他都保羅忍不住寫
[00:26:54.160 --> 00:26:56.160]  這些工作不在律法之下
[00:26:56.160 --> 00:26:58.560]  當我愛一個人的時候
[00:26:58.560 --> 00:26:59.920]  律法不禁止的
[00:26:59.920 --> 00:27:03.440]  律法沒有禁止我去愛一個人
[00:27:03.440 --> 00:27:05.040]  當我信實的時候
[00:27:05.040 --> 00:27:08.080]  律法沒有禁止我去信實愛一個人
[00:27:08.080 --> 00:27:11.600]  我覺得律法就好像機場的禁區
[00:27:11.600 --> 00:27:13.760]  你進到禁區總是不舒服的
[00:27:13.760 --> 00:27:14.880]  很多時候如果說
[00:27:14.880 --> 00:27:17.040]  一會有個禁區你禁一會才可以走
[00:27:17.040 --> 00:27:17.920]  你當然很不自在
[00:27:17.920 --> 00:27:19.120]  但是大家去機場的禁區
[00:27:19.120 --> 00:27:20.400]  沒什麼不覺得不舒服的
[00:27:20.400 --> 00:27:22.560]  你很興奮的拿著行李進去
[00:27:22.560 --> 00:27:23.520]  為什麼?
[00:27:23.520 --> 00:27:25.840]  因為你知道之後就一飛沖天了
[00:27:25.840 --> 00:27:29.040]  你就離開香港可以去日本了
[00:27:29.040 --> 00:27:31.440]  機場的禁區
[00:27:31.520 --> 00:27:32.640]  我們看見
[00:27:32.640 --> 00:27:35.760]  我們雖然暫時被人叫做「區禁」
[00:27:35.760 --> 00:27:38.400]  但是等候在一個更美的地方
[00:27:38.400 --> 00:27:41.280]  可以好像藉著聖靈能夠飛到上天一樣
[00:27:41.280 --> 00:27:43.440]  這個就是律法的功用
[00:27:43.440 --> 00:27:47.840]  所以這個經文提出的概念就是
[00:27:47.840 --> 00:27:51.600]  我們既然知道有耶穌的時候
[00:27:51.600 --> 00:27:53.360]  當我一信
[00:27:53.360 --> 00:27:55.280]  我就脫離了律法的禁區
[00:27:55.280 --> 00:27:57.280]  飛向聖靈的國度
[00:27:57.280 --> 00:27:59.760]  聖靈引領我的時候
[00:27:59.760 --> 00:28:03.280]  耶穌說神不會再用任何一條律法去控告我們
[00:28:03.280 --> 00:28:06.160]  就正如我沒有用律法去對付我的兒子一樣
[00:28:06.160 --> 00:28:07.920]  我有把律法的正義告訴他
[00:28:07.920 --> 00:28:09.920]  但是沒有把律法的審判帶出來
[00:28:09.920 --> 00:28:12.960]  因為我深信聖靈在他心裡面
[00:28:12.960 --> 00:28:14.960]  而聖靈引領我們每一個
[00:28:14.960 --> 00:28:16.240]  活在這裡的時候
[00:28:16.240 --> 00:28:17.840]  我們不在律法的審判裡面
[00:28:17.840 --> 00:28:18.640]  大家想想
[00:28:18.640 --> 00:28:20.240]  神多麼愛大家
[00:28:20.240 --> 00:28:24.160]  神說我不會再用舊約律法任何一條的懲罰來審判你
[00:28:24.160 --> 00:28:26.320]  當你信了耶穌基督的時候
[00:28:26.320 --> 00:28:29.040]  因為基督已經為你承受了這個咒詛
[00:28:29.760 --> 00:28:31.040]  當你信祂的時候
[00:28:31.040 --> 00:28:32.560]  神不會再審判你
[00:28:32.560 --> 00:28:34.880]  如果香港政府跟你說我不會再審你
[00:28:34.880 --> 00:28:36.400]  香港沒有一條法例適用在你身上
[00:28:36.400 --> 00:28:37.360]  你會怎麼做人呢
[00:28:37.360 --> 00:28:42.160]  哇 你可能馬上覺得自己很有特權
[00:28:42.160 --> 00:28:43.520]  特首也不行
[00:28:43.520 --> 00:28:44.880]  如果你可以的話
[00:28:44.880 --> 00:28:47.200]  但是耶穌基督就是這樣頒布給你
[00:28:47.200 --> 00:28:48.160]  然後耶穌基督說
[00:28:48.160 --> 00:28:49.840]  不是啊 你從此之後不是說沒有東西管你
[00:28:49.840 --> 00:28:51.920]  而是聖靈掌管你
[00:28:51.920 --> 00:28:52.960]  引導你
[00:28:52.960 --> 00:28:54.960]  但是就不在律法下面
[00:28:54.960 --> 00:28:56.560]  接著信
[00:28:57.440 --> 00:28:59.680]  我們只有一個群體出現
[00:28:59.680 --> 00:29:01.760]  就是被聖靈引導的群體
[00:29:01.760 --> 00:29:05.440]  在這裡不再分猶太人、希臘人、遺老的自主的男的女的
[00:29:05.440 --> 00:29:08.400]  在這個一的裡面
[00:29:08.400 --> 00:29:12.240]  保羅經常用這個來表達
[00:29:12.240 --> 00:29:14.240]  他說無論任何的種族
[00:29:14.240 --> 00:29:15.440]  他首先說種族
[00:29:15.440 --> 00:29:17.680]  就是猶太人、希臘人
[00:29:17.680 --> 00:29:20.160]  階層遺老的自主的性別
[00:29:20.160 --> 00:29:21.520]  無論在哪一個種族
[00:29:21.520 --> 00:29:22.800]  你因為屬於基督耶穌
[00:29:22.800 --> 00:29:24.720]  你都是屬於這一粒種子
[00:29:25.600 --> 00:29:27.840]  全部都是這一粒種子
[00:29:27.840 --> 00:29:29.200]  在亞伯拉罕的子孫
[00:29:29.200 --> 00:29:30.720]  原文仍然是單數
[00:29:30.720 --> 00:29:32.080]  我們雖然有很多不同的人
[00:29:32.080 --> 00:29:33.280]  但是憑著耶穌基督
[00:29:33.280 --> 00:29:34.880]  我們都是一個種子
[00:29:34.880 --> 00:29:37.120]  所以你知道由始至終
[00:29:37.120 --> 00:29:39.120]  神只有一個的心意
[00:29:39.120 --> 00:29:41.120]  就是人藉著耶穌基督的救恩
[00:29:41.120 --> 00:29:41.840]  得了聖靈
[00:29:41.840 --> 00:29:43.280]  從此不在律法以下
[00:29:43.280 --> 00:29:46.720]  以致我們被聖靈導引的時候
[00:29:46.720 --> 00:29:48.640]  我們會有一個不同的生命
[00:29:48.640 --> 00:29:54.320]  所以保羅在提摩太前書二章一節
