
[00:00:00.000 --> 00:00:10.000]  鼎姐妹早晨!今早有無睇世界盃呀?
[00:34:46.000 --> 00:34:51.000]  可能下一次不是輪到你,就輪到我。
[00:34:51.000 --> 00:34:55.000]  我們會談一下,如果是這樣的時候,
[00:34:55.000 --> 00:35:00.000]  我們會唱什麼歌呢?我們會不會有瞻仰遺容呢?
[00:35:00.000 --> 00:35:07.000]  因為我們真的不想被人看到自己的死樣。
[00:35:07.000 --> 00:35:12.000]  所以在這個過程裡面,就更加提醒我們,
[00:35:12.000 --> 00:35:19.000]  好好愛惜今天和你身邊的人一起的同行,
[00:35:19.000 --> 00:35:26.000]  或者每一段的婚姻,每一個的關係都有它的困難,
[00:35:26.000 --> 00:35:30.000]  每一個的家庭也都可能有它自己的故事,
[00:35:30.000 --> 00:35:36.000]  但是要改變總是先得有人踏出第一步,
[00:35:36.000 --> 00:35:41.000]  讓這種關係不是再成為了我們的困擾重擔,
[00:35:41.000 --> 00:35:45.000]  而是成為我們的建立和祝福。
[00:35:45.000 --> 00:35:50.000]  我只用聖經一句話,它說你種的是什麼,
[00:35:50.000 --> 00:35:57.000]  接著你收的都是什麼,關係都是一樣。
[00:35:57.000 --> 00:36:06.000]  最後第四方面的應用,就是爭取可以服侍主的機會。
[00:36:06.000 --> 00:36:13.000]  有好幾次在崇拜蘇牧師講道,
[00:36:13.000 --> 00:36:17.000]  當他講道完之後,都禮貌的跟他說,
[00:36:17.000 --> 00:36:22.000]  多謝蘇牧師,辛苦了。
[00:36:22.000 --> 00:36:26.000]  但通常他就會回答我,不辛苦,不辛苦,
[00:36:26.000 --> 00:36:29.000]  但我有些頑皮的,我在心裡面就說,
[00:36:29.000 --> 00:36:34.000]  真的不辛苦?我覺得有點辛苦。
[00:36:34.000 --> 00:36:38.000]  但再想想,為什麼他覺得不辛苦呢?
[00:36:38.000 --> 00:36:42.000]  可能是因為他有一個訊息很想跟大家分享,
[00:36:42.000 --> 00:36:47.000]  又或者在這個互動裡面,
[00:36:47.000 --> 00:36:53.000]  他能夠感受到弟兄姊妹那種渴慕的時候,
[00:36:53.000 --> 00:37:02.000]  我相信讓他身心靈上有一種安慰。
[00:37:02.000 --> 00:37:12.000]  幾年前,葉福成牧師,華語部的區務,他因為有中風進了醫院。
[00:37:12.000 --> 00:37:20.000]  我去探望他的時候,他第一句見到我就說,
[00:37:20.000 --> 00:37:27.000]  阿弟,阿弟就是弟弟的意思,他是馬拉人。
[00:37:27.000 --> 00:37:33.000]  他就說,有得做,好過沒得做。
[00:37:33.000 --> 00:37:38.000]  後來他加多兩句,現在不做,什麼時候做?
[00:37:38.000 --> 00:37:44.000]  第三,容易做的,就不用你做。
[00:37:44.000 --> 00:37:50.000]  弟兄姊妹,你侍奉的心態是不是這樣?
[00:37:50.000 --> 00:37:53.000]  我們一起讀多一次好不好?
[00:37:53.000 --> 00:37:57.000]  一二三,有得做,好過沒得做。
[00:37:57.000 --> 00:38:04.000]  現在不做,什麼時候做?容易做,就不用你做。
[00:38:04.000 --> 00:38:12.000]  我希望我們都是用這種心態來侍奉主好不好?
[00:38:12.000 --> 00:38:19.000]  所以結論,弟兄姊妹,傳道者在這裡提醒我們幾件事情。
[00:38:19.000 --> 00:38:25.000]  第一,世界上是有不公的,但是神必會審判。
[00:38:25.000 --> 00:38:31.000]  第二,人生是有限的,死亡是不可以避免的。
[00:38:31.000 --> 00:38:40.000]  第三,我們不能夠掌握未來,但我們可以活在當下,把握上帝給我們起下的份。
[00:38:40.000 --> 00:38:52.000]  所以在一個不公、有限和未知的世界裡,基督徒的盼望就是神公義的審判,
[00:38:52.000 --> 00:38:56.000]  以及祂賜給我們這一份的喜樂。
[00:38:56.000 --> 00:39:07.000]  願意我們都在經營的事上能夠享受、尋回上帝給我們生命的價值和意義,
[00:39:07.000 --> 00:39:12.000]  在當中享受其中的喜樂,我們一起禱告吧。
[00:39:12.000 --> 00:39:20.000]  親愛的主,我們看到傳道者昔日,
[00:39:20.000 --> 00:39:27.000]  他在他的世代裡面,面對著很多他不能夠掌握的事情,
[00:39:27.000 --> 00:39:35.000]  很多窮盡人的智慧也未能夠去認知或者解答,
[00:39:35.000 --> 00:39:43.000]  但是他堅持他知道一樣,就是上帝你仍然活著,
[00:39:43.000 --> 00:39:48.000]  你仍然給我們在生命裡有我們的份,
[00:39:48.000 --> 00:39:51.000]  所以求主幫助我們每一個屬你的人,
[00:39:51.000 --> 00:39:58.000]  我們在我們今天的生活當中,在我們當下能夠看見上帝你的心意。
[00:39:58.000 --> 00:40:01.000]  我們這樣禱告奉耶穌基督的聖名。
