
[00:00:00.000 --> 00:00:07.680]  大家好,很感恩我們精神奕奕地回到教會裡
[00:20:36.240 --> 00:20:38.240]  你以為花15分鐘、20分鐘
[00:20:38.240 --> 00:20:40.240]  結果是花一、兩個小時
[00:20:40.240 --> 00:20:42.240]  看YouTube片
[00:20:42.240 --> 00:20:44.240]  好像被人吸進去
[00:20:44.240 --> 00:20:47.240]  在我們忙碌的生活裡頭
[00:20:47.240 --> 00:20:50.240]  你有沒有機會去檢視一下自己
[00:20:50.240 --> 00:20:54.240]  有沒有受到一些人或一些事物
[00:20:54.240 --> 00:20:58.240]  影響了你和上帝建立親密的關係呢?
[00:20:58.240 --> 00:21:02.240]  我們現代人都很容易用一個詞語
[00:21:02.240 --> 00:21:04.240]  包容去做藉口
[00:21:04.240 --> 00:21:07.240]  對各樣不討神喜悅的事
[00:21:07.240 --> 00:21:10.240]  我們有時候都會有些無伶兩可
[00:21:10.240 --> 00:21:13.240]  例如有些人明知看三級網不好
[00:21:13.240 --> 00:21:15.240]  不過他就會說
[00:21:15.240 --> 00:21:17.240]  其實都不知道為什麼
[00:21:17.240 --> 00:21:20.240]  他自己卡卡的彈了出來
[00:21:20.240 --> 00:21:21.240]  又不知道為什麼
[00:21:21.240 --> 00:21:23.240]  我又卡卡的卡進去
[00:21:23.240 --> 00:21:25.240]  他彈出來我又卡進去
[00:21:25.240 --> 00:21:28.240]  又或者在金錢運用方面
[00:21:28.240 --> 00:21:30.240]  我們買自己心頭好
[00:21:30.240 --> 00:21:32.240]  我們就很疏爽
[00:21:32.240 --> 00:21:34.240]  但提到要十一金錢奉獻
[00:21:34.240 --> 00:21:36.240]  我們就會覺得有點為難
[00:21:36.240 --> 00:21:38.240]  甚至我們自己和自己說
[00:21:38.240 --> 00:21:40.240]  我們下個月先
[00:21:40.240 --> 00:21:41.240]  下個月一定會
[00:21:41.240 --> 00:21:44.240]  下個月又下個月一路拖下去
[00:21:44.240 --> 00:21:48.240]  我都明白在經濟緊張的環境下
[00:21:48.240 --> 00:21:50.240]  這件事都一點不容易
[00:21:50.240 --> 00:21:53.240]  不過其實透過金錢奉獻
[00:21:53.240 --> 00:21:56.240]  其實就去見證著
[00:21:56.240 --> 00:21:58.240]  上帝就是那位滿有恩典
[00:21:58.240 --> 00:22:01.240]  充足供應的上帝
[00:22:01.240 --> 00:22:02.240]  又或者有些時候
[00:22:02.240 --> 00:22:04.240]  我們在職場裡頭
[00:22:04.240 --> 00:22:07.240]  我們不太想突出自己
[00:22:07.240 --> 00:22:08.240]  是基督徒的身份
[00:22:08.240 --> 00:22:10.240]  怕會被人笑
[00:22:10.240 --> 00:22:11.240]  怕被人佔便宜
[00:22:11.240 --> 00:22:15.240]  我們就進而穿上隱形外衣
[00:22:15.240 --> 00:22:16.240]  隱藏身份
[00:22:16.240 --> 00:22:18.240]  只有吃飯的時候
[00:22:18.240 --> 00:22:19.240]  我們快閃祈禱之外
[00:22:19.240 --> 00:22:22.240]  沒有人知道你是基督徒
[00:22:22.240 --> 00:22:24.240]  又或者在微信的親友
[00:22:24.240 --> 00:22:26.240]  或者微信的同事當中
[00:22:26.240 --> 00:22:27.240]  你有沒有想過
[00:22:27.240 --> 00:22:30.240]  怎樣去見證上帝呢?
[00:22:30.240 --> 00:22:32.240]  我們又說說個人的層面
[00:22:32.240 --> 00:22:35.240]  靖姐妹,你會不會有些時候
[00:22:35.240 --> 00:22:39.240]  容許比較、嫉妒、憎恨
[00:22:39.240 --> 00:22:42.240]  在你的心裡發芽生長
[00:22:42.240 --> 00:22:43.240]  甚至一直發展下去
[00:22:43.240 --> 00:22:44.240]  你任由它
[00:22:44.240 --> 00:22:48.240]  去到一個地步成為罪的溫床呢?
[00:22:48.240 --> 00:22:51.240]  如果你發現自己有這樣的傾向
[00:22:51.240 --> 00:22:54.240]  我求主賜給你有勇氣
[00:22:54.240 --> 00:22:55.240]  和神一起去看看
[00:22:55.240 --> 00:22:57.240]  自己內心發生什麼事情
[00:22:57.240 --> 00:22:59.240]  讓神幫你
[00:22:59.240 --> 00:23:03.240]  使你和神之間變得靈性
[00:23:03.240 --> 00:23:07.240]  究竟什麼是神期望
[00:23:07.240 --> 00:23:10.240]  祂的子民有的回應呢?
[00:23:10.240 --> 00:23:12.240]  第二點很想和大家分享
[00:23:12.240 --> 00:23:14.240]  就是神期望屬祂的子民
[00:23:14.240 --> 00:23:18.240]  要鍛鍊出一種無懼困難的生命
[00:23:18.240 --> 00:23:22.240]  神對於第二代的以色列民
[00:23:22.240 --> 00:23:23.240]  祂有一個期望
[00:23:23.240 --> 00:23:25.240]  祂在向第53節
[00:23:25.240 --> 00:23:27.240]  這裡說你們要佔領那地
[00:23:27.240 --> 00:23:28.240]  住在那裡
[00:23:28.240 --> 00:23:31.240]  因我已將那地賜給你們為業
[00:23:31.240 --> 00:23:34.240]  這個期望證明了兩件事
[00:23:34.240 --> 00:23:36.240]  第一,以色列人能夠
[00:23:36.240 --> 00:23:38.240]  擁有佔領迦南人的土地
[00:23:38.240 --> 00:23:41.240]  因為上帝已經賜過給他們
[00:23:41.240 --> 00:23:43.240]  不過,第二
[00:23:43.240 --> 00:23:47.240]  上帝允許將迦南美地賜給他們
[00:23:47.240 --> 00:23:50.240]  不表示以色列人可以攤大手板
[00:23:50.240 --> 00:23:52.240]  進去順利接收
[00:23:52.240 --> 00:23:53.240]  不是這樣的
[00:23:53.240 --> 00:23:55.240]  相反,上帝吩咐
[00:23:55.240 --> 00:23:57.240]  以色列人擁有的動詞
[00:23:57.240 --> 00:23:58.240]  是佔領
[00:23:58.240 --> 00:23:59.240]  換句話說
[00:23:59.240 --> 00:24:02.240]  上帝是賜給了地給以色列人
[00:24:02.240 --> 00:24:05.240]  只不過他們仍然需要付出努力
[00:24:05.240 --> 00:24:06.240]  去攻佔
[00:24:06.240 --> 00:24:09.240]  過程是艱難和驚險的
[00:24:09.240 --> 00:24:11.240]  我們從剛才的經文
[00:24:11.240 --> 00:24:13.240]  我們看到上帝很期望
[00:24:13.240 --> 00:24:15.240]  祂所愛的子民
[00:24:15.240 --> 00:24:18.240]  有一種無懼困難
[00:24:18.240 --> 00:24:20.240]  願意承擔的生命
[00:24:20.240 --> 00:24:23.240]  故此上帝的應許
[00:24:23.240 --> 00:24:24.240]  我們都知道
[00:24:24.240 --> 00:24:27.240]  人是需要經過困難才能得著
[00:24:27.240 --> 00:24:30.240]  若果這群以色列人
[00:24:30.240 --> 00:24:32.240]  能夠除去迦南的元素
[00:24:32.240 --> 00:24:34.240]  上帝就會和他們一起去爭戰
[00:24:34.240 --> 00:24:36.240]  讓他們得勝
[00:24:36.240 --> 00:24:37.240]  人要得著
[00:24:37.240 --> 00:24:39.240]  上帝的應許
[00:24:39.240 --> 00:24:40.240]  就要有決心
[00:24:40.240 --> 00:24:42.240]  願意付代價
[00:24:42.240 --> 00:24:44.240]  其實上帝是全能
[00:24:44.240 --> 00:24:45.240]  我們都知道
[00:24:45.240 --> 00:24:47.240]  其實祂說了一句話
[00:24:47.240 --> 00:24:50.240]  為什麼不可以給以色列人一個方便
[00:24:50.240 --> 00:24:52.240]  一進去就不用打仗呢?
[00:24:52.240 --> 00:24:55.240]  丁子妹,你有沒有想過一個問題
[00:24:55.240 --> 00:24:56.240]  問上帝
[00:24:56.240 --> 00:24:59.240]  「啊,神啊,為什麼不可以讓我人生順利一點
[00:24:59.240 --> 00:25:02.240]  少一點困難,多一點祝福呢?」
[00:25:02.240 --> 00:25:04.240]  或者做過人父母
[00:25:04.240 --> 00:25:07.240]  就很明白是不可以的
[00:25:07.240 --> 00:25:09.240]  或者對於一般人來說
[00:25:09.240 --> 00:25:12.240]  最大的福氣莫過於有很多錢
[00:25:12.240 --> 00:25:13.240]  有舒適的享受
[00:25:13.240 --> 00:25:16.240]  那種無憂無慮的生活
[00:25:16.240 --> 00:25:18.240]  不過原來在上帝眼中
[00:25:18.240 --> 00:25:19.240]  最大的福氣
[00:25:19.240 --> 00:25:21.240]  就是要使祂的子民
[00:25:21.240 --> 00:25:23.240]  鍛鍊出無懼困難
[00:25:23.240 --> 00:25:25.240]  信靠上帝的生命
[00:25:25.240 --> 00:25:29.240]  不知道大家認不認識田家炳先生
[00:25:29.240 --> 00:25:30.240]  如果大家有留意
[00:25:30.240 --> 00:25:32.240]  在我們生活環境
[00:25:32.240 --> 00:25:33.240]  無論中學、小學
[00:25:33.240 --> 00:25:34.240]  甚至大學
[00:25:34.240 --> 00:25:37.240]  都有很多以田家炳命名
[00:25:37.240 --> 00:25:40.240]  因為他支持很多教育的事業
[00:25:40.240 --> 00:25:42.240]  田家炳在十六歲的時候
[00:25:42.240 --> 00:25:44.240]  爸爸去世了
[00:25:44.240 --> 00:25:46.240]  他就絕學
[00:25:46.240 --> 00:25:47.240]  從事生意
[00:25:47.240 --> 00:25:49.240]  從事塑膠工業
[00:25:49.240 --> 00:25:51.240]  白手興家
[00:25:51.240 --> 00:25:52.240]  在八十年代
[00:25:52.240 --> 00:25:55.240]  他創辦了田家炳基金會
[00:25:55.240 --> 00:25:57.240]  支持兩地的教育
[00:25:57.240 --> 00:25:59.240]  醫療衛生的公益
[00:25:59.240 --> 00:26:02.240]  人能夠樂於捐輸
[00:26:02.240 --> 00:26:04.240]  將自己有餘的
[00:26:04.240 --> 00:26:05.240]  富足的
[00:26:05.240 --> 00:26:06.240]  去給出來
[00:26:06.240 --> 00:26:08.240]  都是明白的
[00:26:08.240 --> 00:26:09.240]  不過田家炳
[00:26:09.240 --> 00:26:11.240]  以往為人就很特別
[00:26:11.240 --> 00:26:13.240]  正當在九七
[00:26:13.240 --> 00:26:15.240]  亞洲金融風暴的時候
[00:26:15.240 --> 00:26:18.240]  香港市道很低迷的時候
[00:26:18.240 --> 00:26:20.240]  他竟然將自己
[00:26:20.240 --> 00:26:23.240]  住了三十七年的舊屋
[00:26:23.240 --> 00:26:24.240]  賣了
[00:26:24.240 --> 00:26:27.240]  將所賣到的五千六百萬的港元
[00:26:27.240 --> 00:26:30.240]  全數捐給教育
[00:26:30.240 --> 00:26:32.240]  在二零零五年
[00:26:32.240 --> 00:26:34.240]  田家炳又將一棟
[00:26:34.240 --> 00:26:37.240]  十三萬餘平方尺的工業大廈
[00:26:37.240 --> 00:26:38.240]  賣了出去
[00:26:38.240 --> 00:26:41.240]  獲得三億的港元
[00:26:41.240 --> 00:26:44.240]  他除了承諾捐款
[00:26:44.240 --> 00:26:45.240]  之前答應過
[00:26:45.240 --> 00:26:49.240]  他更加再資助五十多間大學
[00:26:49.240 --> 00:26:51.240]  和中學的教育項目
[00:26:51.240 --> 00:26:53.240]  你可能會想
[00:26:53.240 --> 00:26:55.240]  這個有錢的有錢人
[00:26:55.240 --> 00:26:57.240]  一定是享受世界
[00:26:57.240 --> 00:26:58.240]  其實他不是
[00:26:58.240 --> 00:27:00.240]  他從小到大
[00:27:00.240 --> 00:27:01.240]  教他的家人
[00:27:01.240 --> 00:27:04.240]  都要堅持一個簡樸的生活
[00:27:04.240 --> 00:27:07.240]  有一次田家炳去大學
[00:27:07.240 --> 00:27:10.240]  商討關於捐錢的事情
[00:27:10.240 --> 00:27:11.240]  要開一個會
[00:27:11.240 --> 00:27:13.240]  遲了大半個小時
[00:27:13.240 --> 00:27:15.240]  他一到達就道歉
[00:27:15.240 --> 00:27:17.240]  他說不好意思
[00:27:17.240 --> 00:27:19.240]  大家說不要緊
[00:27:19.240 --> 00:27:21.240]  因為我坐的巴士
[00:27:21.240 --> 00:27:22.240]  中途壞了車
[00:27:22.240 --> 00:27:24.240]  所以我要等另一個巴士
[00:27:24.240 --> 00:27:26.240]  才可以來得到
[00:27:26.240 --> 00:27:27.240]  所以遲了到
[00:27:27.240 --> 00:27:28.240]  不好意思
[00:27:28.240 --> 00:27:30.240]  旁邊的人就好奇怪
[00:27:30.240 --> 00:27:31.240]  你的司機放假
[00:27:31.240 --> 00:27:33.240]  為什麼要坐巴士呢?
[00:27:33.240 --> 00:27:35.240]  田家炳就說
[00:27:35.240 --> 00:27:37.240]  其實我只有一個人
[00:27:37.240 --> 00:27:40.240]  為什麼要花錢買車和請司機呢?
[00:27:40.240 --> 00:27:42.240]  其實香港坐地鐵和巴士
[00:27:42.240 --> 00:27:44.240]  都是非常方便
[00:27:44.240 --> 00:27:47.240]  後來在一次訪問裏
[00:27:47.240 --> 00:27:49.240]  記者就問田家炳
[00:27:49.240 --> 00:27:51.240]  為什麼這麼樂於捐書
[00:27:51.240 --> 00:27:53.240]  特別在經濟低迷的時候
[00:27:53.240 --> 00:27:55.240]  仍然這麼樂意
[00:27:55.240 --> 00:27:59.240]  為什麼不留一點給自己的子孫呢?
[00:27:59.240 --> 00:28:01.240]  田家炳就說了一番
[00:28:01.240 --> 00:28:02.240]  很有智慧的話
[00:28:02.240 --> 00:28:04.240]  他說留錢給子孫
[00:28:04.240 --> 00:28:06.240]  不如教他們貢獻社會
[00:28:06.240 --> 00:28:08.240]  他說錢當然是很有用
[00:28:08.240 --> 00:28:10.240]  特別用在教育上
[00:28:10.240 --> 00:28:13.240]  只不過如果我留很多錢給子孫
[00:28:13.240 --> 00:28:15.240]  讓他們享受世界
[00:28:15.240 --> 00:28:16.240]  不思進取
[00:28:16.240 --> 00:28:18.240]  從來不知道什麼叫做
[00:28:18.240 --> 00:28:20.240]  世界賺錢艱難
[00:28:20.240 --> 00:28:22.240]  學不會從來不易
[00:28:22.240 --> 00:28:24.240]  那種珍惜的話
[00:28:24.240 --> 00:28:26.240]  即使再留多一點錢給他們
[00:28:26.240 --> 00:28:29.240]  其實都是多餘
[00:28:29.240 --> 00:28:31.240]  不懂得在自己有餘的時候
[00:28:31.240 --> 00:28:33.240]  去幫助別人
[00:28:33.240 --> 00:28:35.240]  這樣我留多少產業給他們
[00:28:35.240 --> 00:28:37.240]  就砍害了他們
[00:28:37.240 --> 00:28:39.240]  田家炳這番話
[00:28:39.240 --> 00:28:41.240]  他期望他的子女子孫
[00:28:41.240 --> 00:28:44.240]  都是一些對社會有承擔的人
[00:28:44.240 --> 00:28:46.240]  至於享受
[00:28:46.240 --> 00:28:47.240]  他說如果真的疼愛他們
[00:28:47.240 --> 00:28:49.240]  就可免則免
[00:28:49.240 --> 00:28:51.240]  為人父親的田家炳
[00:28:51.240 --> 00:28:52.240]  他深深明白
[00:28:52.240 --> 00:28:55.240]  錢是不能夠幫助子孫
[00:28:55.240 --> 00:28:58.240]  鍛鍊出一種堅毅承擔的生命
[00:28:58.240 --> 00:29:01.240]  頂姐妹當我們回顧我們的人生
[00:29:01.240 --> 00:29:05.240]  有時候我們都會面對一些挑戰和艱難
[00:29:05.240 --> 00:29:07.240]  我們有時候都會問
[00:29:07.240 --> 00:29:10.240]  神啊,為什麼這條路這麼難走
[00:29:10.240 --> 00:29:12.240]  為什麼你一個這麼豐富的神
[00:29:12.240 --> 00:29:14.240]  你不可以供應我呢?
[00:29:14.240 --> 00:29:17.240]  或者我們可以有另一個思維去想
[00:29:17.240 --> 00:29:20.240]  其實這些艱難的背後
[00:29:20.240 --> 00:29:22.240]  是不是神送給我們特別的禮物
[00:29:22.240 --> 00:29:26.240]  為了鍛鍊我們有一種堅毅勇敢的生命呢?
[00:29:26.240 --> 00:29:29.240]  原來這種堅毅勇敢的生命
[00:29:29.240 --> 00:29:31.240]  一生都是受用
[00:29:31.240 --> 00:29:33.240]  有錢都是買不到
[00:29:33.240 --> 00:29:35.240]  更加重要的是
[00:29:35.240 --> 00:29:37.240]  我們透過這些困難
[00:29:37.240 --> 00:29:40.240]  看到上帝和我們一起經過
[00:29:40.240 --> 00:29:44.240]  第三點很想和大家分享
[00:29:44.240 --> 00:29:45.240]  神的期望
[00:29:45.240 --> 00:29:47.240]  祂期望屬於祂的子民
[00:29:47.240 --> 00:29:49.240]  要放下自己
[00:29:49.240 --> 00:29:51.240]  迎向一個行動
[00:29:51.240 --> 00:29:55.240]  54節說
[00:29:55.240 --> 00:29:59.240]  「你們要按宗族抽籤承受土地
[00:29:59.240 --> 00:30:01.240]  人多的要多給他們產業
[00:30:01.240 --> 00:30:04.240]  人少的要少給產業
[00:30:04.240 --> 00:30:09.240]  抽到任何人的土地就屬於他們
[00:30:09.240 --> 00:30:13.240]  你們要按父系的支派承受產業」
[00:30:13.240 --> 00:30:15.240]  原來在這裡說到耶和華
[00:30:15.240 --> 00:30:20.240]  已經將以色列民分地的原則擺出來
[00:30:20.240 --> 00:30:22.240]  就是要按宗族的人數
[00:30:22.240 --> 00:30:25.240]  決定能夠獲取多少的產業
[00:30:25.240 --> 00:30:28.240]  意思是說人人都會有份
[00:30:28.240 --> 00:30:30.240]  人人都是足夠的
[00:30:30.240 --> 00:30:33.240]  古代以農務為業
[00:30:33.240 --> 00:30:35.240]  人能夠吃飽、穿暖
[00:30:35.240 --> 00:30:38.240]  很在乎他的土地有沒有出產
[00:30:38.240 --> 00:30:42.240]  牛羊是否可以在土地裡養到白白胖胖
[00:30:42.240 --> 00:30:45.240]  這裡說到耶和華很清楚說明
[00:30:45.240 --> 00:30:49.240]  分地的多少是按宗族人數決定
[00:30:49.240 --> 00:30:54.240]  而不是按宗族的身份或才能決定
[00:30:54.240 --> 00:30:56.240]  另一點提到分地的原則
[00:30:56.240 --> 00:30:59.240]  抽到任何地給任何人
[00:30:59.240 --> 00:31:01.240]  那個地就屬於他
[00:31:01.240 --> 00:31:02.240]  意思是什麼呢?
[00:31:02.240 --> 00:31:07.240]  就是雖然每一個宗族分到的數目
[00:31:07.240 --> 00:31:08.240]  是由人口決定
[00:31:08.240 --> 00:31:10.240]  只不過大家都會想到
[00:31:10.240 --> 00:31:14.240]  土地的大小當然已經分配了
[00:31:14.240 --> 00:31:16.240]  但質素就很不同了
[00:31:16.240 --> 00:31:17.240]  有些地是好一點
[00:31:17.240 --> 00:31:19.240]  有些地就次好
[00:31:19.240 --> 00:31:23.240]  耶和華說抽到任何地給任何人
[00:31:23.240 --> 00:31:25.240]  那個地就屬於他
[00:31:25.240 --> 00:31:27.240]  意思是要提醒屬於他的子民
[00:31:27.240 --> 00:31:30.240]  不要見到旁邊的抽籤
[00:31:30.240 --> 00:31:31.240]  得到肥沃土地
[00:31:31.240 --> 00:31:34.240]  就自怨自艾覺得上帝規附了我
[00:31:34.240 --> 00:31:37.240]  心裡生出妒忌
[00:31:37.240 --> 00:31:39.240]  上帝要給什麼地給什麼人
[00:31:39.240 --> 00:31:41.240]  其實他有絕對的主權
[00:31:41.240 --> 00:31:44.240]  同時那些抽到更近水源
[00:31:44.240 --> 00:31:46.240]  更肥沃的土地
[00:31:46.240 --> 00:31:48.240]  他們要清楚知道
[00:31:48.240 --> 00:31:50.240]  全部都是上帝的恩典
[00:31:50.240 --> 00:31:52.240]  既然全部都是恩典
[00:31:52.240 --> 00:31:55.240]  我就要和旁邊的分享
[00:31:55.240 --> 00:31:58.240]  無論是水源或是一些需要
[00:31:58.240 --> 00:32:03.240]  耶和華說要讓第二代選民學習一件事
[00:32:03.240 --> 00:32:04.240]  放下自己
[00:32:04.240 --> 00:32:06.240]  信得過上帝
[00:32:06.240 --> 00:32:08.240]  無論抽到好的土地
[00:32:08.240 --> 00:32:10.240]  或是沒有好的土地
[00:32:10.240 --> 00:32:12.240]  上帝必然會公認
[00:32:12.240 --> 00:32:15.240]  可能你會問
[00:32:15.240 --> 00:32:17.240]  什麼叫做放下自己
[00:32:17.240 --> 00:32:21.240]  或者其中一個放下自己的要素是什麼呢?
[00:32:21.240 --> 00:32:24.240]  就是要放下自己固有的觀念
[00:32:24.240 --> 00:32:27.240]  很多時候我們都會產生一種錯覺
[00:32:27.240 --> 00:32:29.240]  認為擴張上帝國度
[00:32:29.240 --> 00:32:32.240]  只是在說外邊、外圍的事
[00:32:32.240 --> 00:32:33.240]  例如什麼外圍的事呢?
[00:32:33.240 --> 00:32:35.240]  聚會地方的面積
[00:32:35.240 --> 00:32:38.240]  聚會活動的多元化
[00:32:38.240 --> 00:32:40.240]  我們有多少人回來?
[00:32:40.240 --> 00:32:41.240]  多少人缺席?
[00:32:41.240 --> 00:32:43.240]  多少人受浸加入教會?
[00:32:43.240 --> 00:32:47.240]  這些量去衡量
[00:32:47.240 --> 00:32:50.240]  上帝的國度有沒有被擴展
[00:32:50.240 --> 00:32:53.240]  沒錯,這些剛才所說的
[00:32:53.240 --> 00:32:54.240]  都是一些參考
[00:32:54.240 --> 00:32:56.240]  只不過我們更加要在意的
[00:32:56.240 --> 00:32:59.240]  就是擴展上帝國度
[00:32:59.240 --> 00:33:01.240]  同時在說裡面的事
[00:33:01.240 --> 00:33:06.240]  就是在說我們這個信仰群體的價值觀
[00:33:06.240 --> 00:33:10.240]  有多大程度被上帝去管理
[00:33:10.240 --> 00:33:12.240]  被上帝去影響呢?
[00:33:12.240 --> 00:33:16.240]  最近再次看一本書
[00:33:16.240 --> 00:33:18.240]  這本書很有意思
[00:33:18.240 --> 00:33:20.240]  叫做《行在社區的福音》
[00:33:20.240 --> 00:33:21.240]  有沒有人看過?
[00:33:21.240 --> 00:33:24.240]  沒有的話可以看看
[00:33:24.240 --> 00:33:27.240]  這本書的作者就是陳淑娟牧師
[00:33:27.240 --> 00:33:31.240]  她其中有一個很重要的課題
[00:33:31.240 --> 00:33:36.240]  她說教會的空間不是屬於教會自己
[00:33:36.240 --> 00:33:38.240]  是屬於神自己
[00:33:38.240 --> 00:33:40.240]  若果這種價值觀
[00:33:40.240 --> 00:33:43.240]  能夠影響到那群信仰群體
[00:33:43.240 --> 00:33:48.240]  自然就會產生一種真實美麗的行動出來
[00:33:48.240 --> 00:33:50.240]  還記得我們3月30日
[00:33:50.240 --> 00:33:53.240]  我們四子舉行街頭報道
[00:33:53.240 --> 00:33:55.240]  在座有沒有人參加?
[00:33:55.240 --> 00:33:57.240]  有很多
[00:33:57.240 --> 00:34:01.240]  街頭報道被迫在北區
[00:34:01.240 --> 00:34:03.240]  我們還沒有聚會地點
[00:34:03.240 --> 00:34:08.240]  於是建內牧師就冒昧聯絡粉嶺教會
[00:34:08.240 --> 00:34:12.240]  加南堂問可否借地方給我們
[00:34:12.240 --> 00:34:15.240]  街頭報道做briefing和debriefing分享
[00:34:15.240 --> 00:34:16.240]  其實反過來
[00:34:16.240 --> 00:34:20.240]  如果在恩福突然有人打電話給我
[00:34:20.240 --> 00:34:22.240]  說我想借地方
[00:34:22.240 --> 00:34:24.240]  我們會覺得很突兀
[00:34:24.240 --> 00:34:27.240]  但對方卻不是這樣
[00:34:27.240 --> 00:34:30.240]  他說好啊 我借給你們
[00:34:30.240 --> 00:34:34.240]  他們不是很空閒
[00:34:34.240 --> 00:34:35.240]  地方很空置
[00:34:35.240 --> 00:34:37.240]  他們也有很多聚會
[00:34:37.240 --> 00:34:40.240]  不過他們覺得既然能遷就
[00:34:40.240 --> 00:34:41.240]  就遷就給你們吧
[00:34:41.240 --> 00:34:43.240]  我們有兩邊
[00:34:43.240 --> 00:34:47.240]  讓你們幫忙吧
[00:34:47.240 --> 00:34:50.240]  我們本身和加南堂沒有聯繫
[00:34:50.240 --> 00:34:51.240]  亦不認識
[00:34:51.240 --> 00:34:53.240]  不過因為對方聽見我們
[00:34:53.240 --> 00:34:55.240]  由荔枝角到粉嶺的街頭報道
[00:34:55.240 --> 00:34:57.240]  他們在聚會之間
[00:34:57.240 --> 00:35:00.240]  借了不同的聚會地方給我們
[00:35:00.240 --> 00:35:02.240]  這個行動正正體現
[00:35:02.240 --> 00:35:05.240]  剛才陳淑娟牧師所說
[00:35:05.240 --> 00:35:08.240]  教會的空間不是屬於教會本身
[00:35:08.240 --> 00:35:10.240]  而是屬於上帝
[00:35:10.240 --> 00:35:12.240]  即是說如果有需要
[00:35:12.240 --> 00:35:15.240]  在傳福音、抗戰神國的行動上
[00:35:15.240 --> 00:35:17.240]  大家可以分享
[00:35:17.240 --> 00:35:19.240]  無分彼此
[00:35:19.240 --> 00:35:23.240]  這個行動本身就是榮耀神的行動
[00:35:23.240 --> 00:35:26.240]  讓姐妹聽了這麼久
[00:35:26.240 --> 00:35:32.240]  你渴望在上帝裡成長嗎?
[00:35:32.240 --> 00:35:34.240]  不知道在這篇訊息裡
[00:35:34.240 --> 00:35:37.240]  有沒有一些訊息提醒了你呢?
[00:35:37.240 --> 00:35:39.240]  現在我們有兩三分鐘時間
[00:35:39.240 --> 00:35:42.240]  我們安靜地在神面前
[00:35:42.240 --> 00:35:44.240]  禱告納子吧
[00:35:44.240 --> 00:36:06.240]  (安靜的寶寶納子)
[00:36:06.240 --> 00:36:08.240]  弟兄姊妹
[00:36:08.240 --> 00:36:10.240]  愛我們到底的上帝
[00:36:10.240 --> 00:36:12.240]  真的很渴望
[00:36:12.240 --> 00:36:15.240]  我們能夠靠著祂的恩典
[00:36:15.240 --> 00:36:19.240]  去更新我們的生命
[00:36:19.240 --> 00:36:24.240]  當日我們有些事情
[00:36:24.240 --> 00:36:31.240]  阻礙了你和主建立一個親密的關係
[00:36:31.240 --> 00:36:35.240]  現在你求主給你一個勇氣
[00:36:35.240 --> 00:36:38.240]  和祂一起去面對
[00:36:38.240 --> 00:36:40.240]  求祂幫助
[00:36:40.240 --> 00:36:46.240]  (靜靜的寶寶納子)
[00:36:46.240 --> 00:36:48.240]  或者你在兩件生命裡
[00:36:48.240 --> 00:36:50.240]  有沒有發現
[00:36:50.240 --> 00:36:52.240]  一些固有的觀念
[00:36:52.240 --> 00:36:54.240]  甚至是過去的際遇
[00:36:54.240 --> 00:36:56.240]  影響著你
[00:36:56.240 --> 00:37:01.240]  不能夠全心全意地
[00:37:01.240 --> 00:37:04.240]  獻上給神呢?
[00:37:04.240 --> 00:37:08.240]  那些可能是你的擔心
[00:37:08.240 --> 00:37:10.240]  你的憂慮
[00:37:10.240 --> 00:37:12.240]  你跟神說吧
[00:37:12.240 --> 00:37:26.240]  (靜靜的寶寶納子)
[00:37:26.240 --> 00:37:28.240]  又或者有些時候
[00:37:28.240 --> 00:37:31.240]  我們會因為過去的際遇
[00:37:31.240 --> 00:37:33.240]  我們的成長背景
[00:37:33.240 --> 00:37:35.240]  我們會自憐
[00:37:35.240 --> 00:37:39.240]  我們會覺得好像被虧負
[00:37:39.240 --> 00:37:42.240]  你跟神說吧
[00:37:42.240 --> 00:37:46.240]  你願不願意放下這些想法
[00:37:46.240 --> 00:37:49.240]  給上帝一個空間
[00:37:49.240 --> 00:37:53.240]  參與在生命改造的工程裡呢?
[00:37:53.240 --> 00:38:22.240]  (靜靜的寶寶納子)
[00:38:22.240 --> 00:38:26.240]  (靜靜的寶寶納子)
[00:38:26.240 --> 00:38:29.240]  頂智慕讓我們同心禱告
[00:38:29.240 --> 00:38:32.240]  願意又能夠
[00:38:32.240 --> 00:38:34.240]  更新我們生命的主耶穌
[00:38:34.240 --> 00:38:36.240]  剛才我們在你面前
[00:38:36.240 --> 00:38:38.240]  所發出的禱告
[00:38:38.240 --> 00:38:40.240]  我們向你的呼求
[00:38:40.240 --> 00:38:41.240]  你都聽見
[00:38:41.240 --> 00:38:43.240]  求主幫助我們
[00:38:43.240 --> 00:38:46.240]  能夠靠著你去鍛鍊出
[00:38:46.240 --> 00:38:48.240]  無懼困難
[00:38:48.240 --> 00:38:50.240]  願意承擔使命
[00:38:50.240 --> 00:38:52.240]  的一個群體
[00:38:52.240 --> 00:38:54.240]  透過我們
[00:38:54.240 --> 00:38:56.240]  讓更多人認識神的愛
[00:38:56.240 --> 00:38:58.240]  也願我們的生命
[00:38:58.240 --> 00:38:59.240]  成為輕香的祭
[00:38:59.240 --> 00:39:00.240]  呈獻給你
[00:39:00.240 --> 00:39:02.240]  奉主名求
[00:39:02.240 --> 00:39:04.240]  阿門

