
[00:00:00.000 --> 00:00:03.280]  各位頂智妹、各位恩福堂的朋友
[00:16:05.480 --> 00:16:09.480]  第三是我差派了領袖摩西亞倫米利安
[00:16:09.480 --> 00:16:11.480]  去服侍你們
[00:16:11.480 --> 00:16:13.480]  第四是他將巴蘭的咒詛變為祝福
[00:16:13.480 --> 00:16:15.480]  其實整個的四個行動
[00:16:15.480 --> 00:16:17.480]  就是由第一天到最後一天
[00:16:17.480 --> 00:16:19.480]  進入迦南地之前
[00:16:19.480 --> 00:16:21.480]  整個包含了
[00:16:21.480 --> 00:16:23.480]  我將這麼美的地獻給你們
[00:16:23.480 --> 00:16:25.480]  叫你們承受違約
[00:16:25.480 --> 00:16:27.480]  為什麼你還是這麼厭煩
[00:16:27.480 --> 00:16:29.480]  不過上帝說我數完這四個行動
[00:16:29.480 --> 00:16:31.480]  是想你明白一件事
[00:16:31.480 --> 00:16:33.480]  就是明白什麼叫做公義
[00:16:33.480 --> 00:16:35.480]  公義是一個很奇怪的字
[00:16:35.480 --> 00:16:37.480]  什麼叫公義呢
[00:16:37.480 --> 00:16:39.480]  公義原來聖經有兩個字
[00:16:39.480 --> 00:16:41.480]  是在說公義的
[00:16:41.480 --> 00:16:43.480]  第一個字就是
[00:16:43.480 --> 00:16:45.480]  distact
[00:16:45.480 --> 00:16:47.480]  我讀錯了大家也不知道
[00:16:47.480 --> 00:16:49.480]  其中一個字是在說公義
[00:16:49.480 --> 00:16:53.480]  這個字跟下一個行公義的字有點不同
[00:16:53.480 --> 00:16:55.480]  是完全不同的
[00:16:55.480 --> 00:16:57.480]  下一個行公義是說justice
[00:16:57.480 --> 00:16:59.480]  是說公平有更加公平的意思
[00:16:59.480 --> 00:17:01.480]  公平是什麼呢
[00:17:01.480 --> 00:17:03.480]  公平大家很明白
[00:17:03.480 --> 00:17:05.480]  以眼還眼以牙還牙
[00:17:05.480 --> 00:17:07.480]  你犯了罪受相應的懲罰
[00:17:07.480 --> 00:17:09.480]  所以一個角度一定要有公平
[00:17:09.480 --> 00:17:11.480]  公義很特別
[00:17:11.480 --> 00:17:15.480]  剛才那個公義是超乎公平的
[00:17:15.480 --> 00:17:17.480]  上帝說到
[00:17:17.480 --> 00:17:19.480]  他拯救以色列人是一個公義
[00:17:19.480 --> 00:17:21.480]  讓你知道他的公義
[00:17:21.480 --> 00:17:23.480]  為什麼呢
[00:17:23.480 --> 00:17:25.480]  因為上帝的公義是什麼
[00:17:25.480 --> 00:17:27.480]  你是一個犯罪的子民
[00:17:27.480 --> 00:17:29.480]  我仍然拯救你
[00:17:29.480 --> 00:17:31.480]  你四十年犯罪得罪我仍然拯救你
[00:17:31.480 --> 00:17:33.480]  這是顯出我的公義
[00:17:33.480 --> 00:17:35.480]  很特別的上帝這麼說
[00:17:35.480 --> 00:17:37.480]  《生命記》用了另一個例子
[00:17:37.480 --> 00:17:39.480]  用了公義
[00:17:39.480 --> 00:17:41.480]  用了剛才的公義
[00:17:41.480 --> 00:17:43.480]  他就說
[00:17:43.480 --> 00:17:45.480]  如果有個人借錢
[00:17:45.480 --> 00:17:47.480]  他將衣服
[00:17:47.480 --> 00:17:49.480]  以前的衣服不是現在那麼在街上買到
[00:17:49.480 --> 00:17:51.480]  以前的衣服是很矜貴的
[00:17:51.480 --> 00:17:53.480]  他將他的衣服
[00:17:53.480 --> 00:17:55.480]  放在你身上作為抵押
[00:17:55.480 --> 00:17:57.480]  如果你晚上保留他的衣服
[00:17:57.480 --> 00:17:59.480]  公平啊
[00:17:59.480 --> 00:18:01.480]  抵押品銀行不會抵押給你
[00:18:01.480 --> 00:18:03.480]  他一直保留到你熟悉為止
[00:18:03.480 --> 00:18:05.480]  但如果你晚上
[00:18:05.480 --> 00:18:07.480]  你將他抵押的衣服
[00:18:07.480 --> 00:18:09.480]  給他讓他取暖
[00:18:09.480 --> 00:18:11.480]  這個聖經就說
[00:18:11.480 --> 00:18:13.480]  很早出現這個字
[00:18:13.480 --> 00:18:15.480]  公義
[00:18:15.480 --> 00:18:17.480]  但你還給他
[00:18:17.480 --> 00:18:19.480]  讓他過夜可以取暖
[00:18:19.480 --> 00:18:21.480]  這個就是公義
[00:18:21.480 --> 00:18:23.480]  以色列人
[00:18:23.480 --> 00:18:25.480]  他是不義的
[00:18:25.480 --> 00:18:27.480]  但上帝仍然用大能的手救你去到迦南
[00:18:27.480 --> 00:18:29.480]  這個就是公義
[00:18:29.480 --> 00:18:31.480]  聖經說公義和公平
[00:18:31.480 --> 00:18:33.480]  正正是這兩個字
[00:18:33.480 --> 00:18:35.480]  是你寶座的根基
[00:18:35.480 --> 00:18:37.480]  剛才說
[00:18:37.480 --> 00:18:39.480]  公義和公平是你寶座的根基
[00:18:39.480 --> 00:18:41.480]  詩篇八九篇說的
[00:18:41.480 --> 00:18:43.480]  第一個公義是我們今天這一節
[00:18:43.480 --> 00:18:45.480]  所說的上帝的公義
[00:18:45.480 --> 00:18:47.480]  不是下面的行公義
[00:18:47.480 --> 00:18:49.480]  公義有這個層面
[00:18:49.480 --> 00:18:51.480]  不是不公平,是超乎公平
[00:18:51.480 --> 00:18:53.480]  在新約裡面
[00:18:53.480 --> 00:18:55.480]  我們的公義是什麼
[00:18:55.480 --> 00:18:57.480]  就是上帝用他的兒子付出了罪的代價
[00:18:57.480 --> 00:18:59.480]  重建和我們的關係
[00:18:59.480 --> 00:19:01.480]  當中包括了公平
[00:19:01.480 --> 00:19:03.480]  罪債付清
[00:19:03.480 --> 00:19:05.480]  但也超乎公平
[00:19:05.480 --> 00:19:07.480]  因為罪債不是我這個人付的,是耶穌付的
[00:19:07.480 --> 00:19:09.480]  以至公義有一個很重要的原則
[00:19:09.480 --> 00:19:11.480]  我們回到公義的字
[00:19:11.480 --> 00:19:13.480]  鐵石的字
[00:19:13.480 --> 00:19:15.480]  是幫我們重建關係
[00:19:15.480 --> 00:19:17.480]  這個就是義
[00:19:17.480 --> 00:19:19.480]  我們中間有義
[00:19:19.480 --> 00:19:21.480]  我們中間有正確的關係
[00:19:21.480 --> 00:19:23.480]  上帝就說我用了四個行動
[00:19:23.480 --> 00:19:25.480]  將你拉回到上帝奇妙的公義裡面
[00:19:25.480 --> 00:19:29.480]  早前看到一個短片
[00:19:29.480 --> 00:19:31.480]  有一個牧師叫Bill Bowen
[00:19:31.480 --> 00:19:33.480]  他在教會裡
[00:19:33.480 --> 00:19:35.480]  侍奉壓力很大
[00:19:35.480 --> 00:19:37.480]  會友也越來越少
[00:19:37.480 --> 00:19:39.480]  他自己覺得很艱難
[00:19:39.480 --> 00:19:41.480]  他就想了一個方法
[00:19:41.480 --> 00:19:43.480]  他用了21隻紫色的手腕
[00:19:43.480 --> 00:19:45.480]  送給他的會眾
[00:19:45.480 --> 00:19:47.480]  他就挑戰自己和他的會眾
[00:19:47.480 --> 00:19:49.480]  他就說我們21天裡
[00:19:49.480 --> 00:19:51.480]  我們都不抱怨
[00:19:51.480 --> 00:19:53.480]  不抱怨任何東西
[00:19:53.480 --> 00:19:55.480]  我在教會裡經常抱怨
[00:19:55.480 --> 00:19:57.480]  說不出口心裡也很激動
[00:19:57.480 --> 00:19:59.480]  很多抱怨
[00:19:59.480 --> 00:20:01.480]  每天一隻紫色的手腕
[00:20:01.480 --> 00:20:03.480]  放下一隻
[00:20:03.480 --> 00:20:05.480]  如果那天你抱怨了
[00:20:05.480 --> 00:20:07.480]  你就重新再抱怨21天
[00:20:07.480 --> 00:20:09.480]  他經歷過這個行動之後
[00:20:09.480 --> 00:20:11.480]  他發現教會開心了
[00:20:11.480 --> 00:20:13.480]  為什麼很多時候回教會
[00:20:13.480 --> 00:20:15.480]  不開心,教會壓力這麼大
[00:20:15.480 --> 00:20:17.480]  原來怨氣比上班還要重
[00:20:17.480 --> 00:20:19.480]  你也不想回教會
[00:20:19.480 --> 00:20:21.480]  他帶了21天
[00:20:21.480 --> 00:20:23.480]  他用這個儀式感
[00:20:23.480 --> 00:20:25.480]  去幫助自己不再抱怨
[00:20:25.480 --> 00:20:27.480]  我們數算上帝的公義
[00:20:27.480 --> 00:20:29.480]  上帝的恩典
[00:20:29.480 --> 00:20:31.480]  如果我們都這樣做
[00:20:31.480 --> 00:20:33.480]  我們記住的是上帝為了我們做什麼
[00:20:33.480 --> 00:20:35.480]  上帝在我們罪人身上所行的義
[00:20:35.480 --> 00:20:37.480]  我們令到教會更加吸引
[00:20:37.480 --> 00:20:39.480]  這是第一點
[00:20:39.480 --> 00:20:41.480]  我們要回到上帝的公義裡
[00:20:41.480 --> 00:20:43.480]  那種超乎公平
[00:20:43.480 --> 00:20:45.480]  拯救我們的義
[00:20:45.480 --> 00:20:47.480]  然後上帝因為我們有這種
[00:20:47.480 --> 00:20:49.480]  和祂關係的公義
[00:20:49.480 --> 00:20:51.480]  祂帶出另一個公義
[00:20:51.480 --> 00:20:53.480]  就是剛才說的justice,公平
[00:20:53.480 --> 00:20:55.480]  六至八節
[00:20:55.480 --> 00:20:57.480]  當時是以色列人的
[00:20:57.480 --> 00:20:59.480]  可能其中一個心聲
[00:20:59.480 --> 00:21:01.480]  我朝見耶和華,在至高神面前跪拜
[00:21:01.480 --> 00:21:03.480]  當獻上什麼呢?
[00:21:03.480 --> 00:21:05.480]  難道獻一歲的牛屬為凡濟來朝見他嗎?
[00:21:05.480 --> 00:21:07.480]  耶和華喜喜悅千千的公羊
[00:21:07.480 --> 00:21:09.480]  或是萬萬的遊河嗎?
[00:21:09.480 --> 00:21:11.480]  我豈可為自己的過犯獻我的長子
[00:21:11.480 --> 00:21:13.480]  為自己的罪惡獻我所親生的嗎?
[00:21:13.480 --> 00:21:15.480]  世人啊!耶和華已指示你何為善?
[00:21:15.480 --> 00:21:17.480]  他向你要的是什麼呢?
[00:21:17.480 --> 00:21:19.480]  這是最著名的一段經文
[00:21:19.480 --> 00:21:21.480]  只要你行公義
[00:21:21.480 --> 00:21:23.480]  好憐憫
[00:21:23.480 --> 00:21:25.480]  傳謙卑的心與你的神同行
[00:21:25.480 --> 00:21:27.480]  到了這幾次的經文
[00:21:27.480 --> 00:21:29.480]  我們發覺上帝的話語
[00:21:29.480 --> 00:21:31.480]  由一個大山大嶺
[00:21:31.480 --> 00:21:33.480]  一個整個的受造世界
[00:21:33.480 --> 00:21:35.480]  去控訴以色列人的時候
[00:21:35.480 --> 00:21:37.480]  變成了聖所的裡面
[00:21:37.480 --> 00:21:39.480]  聖所就好像我們今天回到教會
[00:21:39.480 --> 00:21:41.480]  應該是我們信仰生活的中心點
[00:21:41.480 --> 00:21:43.480]  去到這個中心點的時候
[00:21:43.480 --> 00:21:45.480]  我們應該很開心的
[00:21:45.480 --> 00:21:47.480]  懷著希望回來
[00:21:47.480 --> 00:21:49.480]  不過很多時候很多人回來
[00:21:49.480 --> 00:21:51.480]  其實這也側面反映了
[00:21:51.480 --> 00:21:53.480]  以色列人的敬拜生活的無望
[00:21:53.480 --> 00:21:55.480]  和神上帝的遙遠距離
[00:21:55.480 --> 00:21:57.480]  第一條問題
[00:21:57.480 --> 00:21:59.480]  他們問我可以怎樣來到上帝面前
[00:21:59.480 --> 00:22:01.480]  其實也會有一點抱怨的心態
[00:22:01.480 --> 00:22:03.480]  第二條問題
[00:22:03.480 --> 00:22:05.480]  進入了一個更深的無望
[00:22:05.480 --> 00:22:07.480]  難道要以一隻一歲的牛屬
[00:22:07.480 --> 00:22:09.480]  為梵祭來朝見他嗎?
[00:22:09.480 --> 00:22:11.480]  梵祭是最貴重的祭物
[00:22:11.480 --> 00:22:13.480]  因為燒了你不能吃
[00:22:13.480 --> 00:22:15.480]  整份燒了
[00:22:15.480 --> 00:22:17.480]  完全焚燒一點也不會留給你
[00:22:17.480 --> 00:22:19.480]  而一歲的牛屬
[00:22:19.480 --> 00:22:21.480]  也是獻祭品裡面最珍貴的
[00:22:21.480 --> 00:22:23.480]  大家一歲的牛屬
[00:22:23.480 --> 00:22:25.480]  樣子很可愛有無限的可能性
[00:22:25.480 --> 00:22:27.480]  你不會捨得他
[00:22:27.480 --> 00:22:29.480]  不過你也要毫不吝嗇的獻給神
[00:22:29.480 --> 00:22:31.480]  甚至梵祭這個字不是單數
[00:22:31.480 --> 00:22:33.480]  是眾數
[00:22:33.480 --> 00:22:35.480]  是不是要這樣來到神面前
[00:22:35.480 --> 00:22:37.480]  他才會越立呢?
[00:22:37.480 --> 00:22:39.480]  第三條問題也是數目的問題
[00:22:39.480 --> 00:22:41.480]  耶和華喜喜月千千的供養
[00:22:41.480 --> 00:22:43.480]  成千的供養神你也不滿足
[00:22:43.480 --> 00:22:45.480]  萬萬的柔和已經超乎了常理的羞恥
[00:22:45.480 --> 00:22:47.480]  我們如何把柔流到萬條河呢?
[00:22:47.480 --> 00:22:49.480]  已經覺得上帝你很遙遠
[00:22:49.480 --> 00:22:51.480]  我怎麼也不能滿足你
[00:22:51.480 --> 00:22:53.480]  有時候我們上教會
[00:22:53.480 --> 00:22:55.480]  也可能有這個心
[00:22:55.480 --> 00:22:57.480]  很辛苦很遠
[00:22:57.480 --> 00:22:59.480]  上帝我一回來也害怕
[00:22:59.480 --> 00:23:01.480]  而才知道最後一個有歪常理的問題
[00:23:01.480 --> 00:23:03.480]  我豈可為自己的過犯獻我的長子
[00:23:03.480 --> 00:23:05.480]  為自己的罪惡獻我所親生的嗎?
[00:23:05.480 --> 00:23:07.480]  獻人造祭是整個救藥最幸福的事情
[00:23:07.480 --> 00:23:09.480]  獻人造祭是整個救藥最幸福的事情
[00:23:09.480 --> 00:23:11.480]  獻人造祭是整個救藥最幸福的事情
[00:23:11.480 --> 00:23:13.480]  但是可能才知道正在
[00:23:13.480 --> 00:23:15.480]  引用著以色列人對神的厭煩
[00:23:15.480 --> 00:23:17.480]  我拿些什麼來給你
[00:23:17.480 --> 00:23:19.480]  其實你也不會滿意
[00:23:19.480 --> 00:23:21.480]  我回到教會
[00:23:21.480 --> 00:23:23.480]  我覺得很重的負擔
[00:23:23.480 --> 00:23:25.480]  很重的重擔
[00:23:25.480 --> 00:23:27.480]  我不知道如何令你開心
[00:23:27.480 --> 00:23:29.480]  其實聖所
[00:23:29.480 --> 00:23:31.480]  教會
[00:23:31.480 --> 00:23:33.480]  應該是我們得安慰
[00:23:33.480 --> 00:23:35.480]  可以對神傾心吐意的地方
[00:23:35.480 --> 00:23:37.480]  但是從這幾段經文
[00:23:37.480 --> 00:23:39.480]  我們反面可以看到以色列人在敬拜生活中
[00:23:39.480 --> 00:23:41.480]  覺得上帝你很高要求
[00:23:41.480 --> 00:23:43.480]  我來到只是覺得
[00:23:43.480 --> 00:23:45.480]  自己在你面前各種缺陷
[00:23:45.480 --> 00:23:47.480]  各種不足
[00:23:47.480 --> 00:23:49.480]  我有一段時間都很怕回恩福堂
[00:23:49.480 --> 00:23:51.480]  我很怕走進來
[00:23:51.480 --> 00:23:53.480]  我也試過這段時間
[00:23:53.480 --> 00:23:55.480]  我聽說原來我同工也分享
[00:23:55.480 --> 00:23:57.480]  他的教會在旺角
[00:23:57.480 --> 00:23:59.480]  他走過旺角那條街已經心跳很高
[00:23:59.480 --> 00:24:01.480]  心跳很厲害
[00:24:01.480 --> 00:24:03.480]  原來會令到侍奉的地方
[00:24:03.480 --> 00:24:05.480]  令到人有這麼大的壓力
[00:24:05.480 --> 00:24:07.480]  我試過一個經歷
[00:24:07.480 --> 00:24:09.480]  我打電話給組長想送禮物給他
[00:24:09.480 --> 00:24:11.480]  組長一聽到我打電話
[00:24:11.480 --> 00:24:13.480]  很緊張
[00:24:13.480 --> 00:24:15.480]  我聽到那邊有一個
[00:24:15.480 --> 00:24:17.480]  長長的輸了一口氣的放送
[00:24:17.480 --> 00:24:19.480]  我心想
[00:24:19.480 --> 00:24:21.480]  我也令到人有這麼大的壓力
[00:24:21.480 --> 00:24:23.480]  我打電話
[00:24:23.480 --> 00:24:25.480]  我什麼都沒說
[00:24:25.480 --> 00:24:27.480]  他已經覺得牧師打來真的不知道又搞什麼
[00:24:27.480 --> 00:24:31.480]  很多時候
[00:24:31.480 --> 00:24:33.480]  回到上帝的家
[00:24:33.480 --> 00:24:35.480]  不是罪人的醫院
[00:24:35.480 --> 00:24:37.480]  好像是聖人的虛偽俱樂部
[00:24:37.480 --> 00:24:39.480]  我們回到這裡也覺得自己很辛苦
[00:24:39.480 --> 00:24:43.480]  我大部分的經歷
[00:24:43.480 --> 00:24:45.480]  也同時這一刻
[00:24:45.480 --> 00:24:47.480]  我仍然深信上帝的家是罪人的醫院
[00:24:47.480 --> 00:24:49.480]  我們無論有多重的罪
[00:24:49.480 --> 00:24:51.480]  我們更加要回到這裡
[00:24:51.480 --> 00:24:53.480]  這裡比較大一點
[00:24:53.480 --> 00:24:55.480]  是大醫院
[00:24:55.480 --> 00:24:57.480]  傷風感冒有醫
[00:24:57.480 --> 00:24:59.480]  我們期望是這樣
[00:24:59.480 --> 00:25:01.480]  我們相信這是罪人的醫院
[00:25:01.480 --> 00:25:03.480]  是得生命豐盛的地方
[00:25:03.480 --> 00:25:05.480]  所以聖經的出路
[00:25:05.480 --> 00:25:07.480]  不單是教會的出路
[00:25:07.480 --> 00:25:09.480]  你不要覺得上帝很遙遠
[00:25:09.480 --> 00:25:11.480]  他對世人宣告何為善
[00:25:11.480 --> 00:25:13.480]  他不是對教會宣告
[00:25:13.480 --> 00:25:15.480]  是對世人
[00:25:15.480 --> 00:25:17.480]  你要知道何為善
[00:25:17.480 --> 00:25:19.480]  你要行公義好憐憫
[00:25:19.480 --> 00:25:21.480]  傳謙卑的心與你同行
[00:25:21.480 --> 00:25:23.480]  這個公義
[00:25:23.480 --> 00:25:25.480]  不是剛才的disdain
[00:25:25.480 --> 00:25:27.480]  是另一個字
[00:25:27.480 --> 00:25:29.480]  是misfect
[00:25:29.480 --> 00:25:31.480]  這個字有著公平公正的意思
[00:25:33.480 --> 00:25:35.480]  這個字有三個層面
[00:25:35.480 --> 00:25:37.480]  第一個層面是公平
[00:25:37.480 --> 00:25:39.480]  注重公平
[00:25:39.480 --> 00:25:41.480]  第二個層面是照顧弱者
[00:25:41.480 --> 00:25:43.480]  有時照顧弱者才是公平
[00:25:43.480 --> 00:25:45.480]  你叫弱者
[00:25:45.480 --> 00:25:47.480]  你叫我兒子小學踢球
[00:25:47.480 --> 00:25:49.480]  你叫他踢90分鐘球
[00:25:49.480 --> 00:25:51.480]  他真的死定了
[00:25:51.480 --> 00:25:53.480]  他們踢球只是20分鐘
[00:25:53.480 --> 00:25:55.480]  可能因應不同的情況照顧弱者
[00:25:55.480 --> 00:25:57.480]  就是公平
[00:25:57.480 --> 00:25:59.480]  第三個層面misfect
[00:25:59.480 --> 00:26:01.480]  特別是聖經會寫下來
[00:26:01.480 --> 00:26:03.480]  每個人都可以跟從
[00:26:03.480 --> 00:26:05.480]  公平照顧每個人的需要
[00:26:05.480 --> 00:26:07.480]  寫下來可以跟從
[00:26:07.480 --> 00:26:09.480]  所以上帝跟他們說
[00:26:09.480 --> 00:26:11.480]  你要行公義是另一個字
[00:26:11.480 --> 00:26:13.480]  你知道上帝請求的公義
[00:26:13.480 --> 00:26:15.480]  你要行公義
[00:26:15.480 --> 00:26:17.480]  我三個兒子放假的時候
[00:26:17.480 --> 00:26:19.480]  他們無所事事
[00:26:19.480 --> 00:26:21.480]  我家裡又多了三個人亂了
[00:26:21.480 --> 00:26:23.480]  多了六隻手
[00:26:23.480 --> 00:26:25.480]  弄亂了家裡的東西
[00:26:25.480 --> 00:26:27.480]  我就開始跟他們說
[00:26:27.480 --> 00:26:29.480]  一個負責洗衣服
[00:26:29.480 --> 00:26:31.480]  一個負責清潔家裡
[00:26:31.480 --> 00:26:33.480]  一個負責洗碗
[00:26:33.480 --> 00:26:35.480]  這是我的misfect
[00:26:35.480 --> 00:26:37.480]  我的公平公正
[00:26:37.480 --> 00:26:39.480]  工作量不一定相等
[00:26:39.480 --> 00:26:41.480]  可以爭辯
[00:26:41.480 --> 00:26:43.480]  家裡又不太髒
[00:26:43.480 --> 00:26:45.480]  可以吵架
[00:26:45.480 --> 00:26:47.480]  這是我的定規
[00:26:47.480 --> 00:26:49.480]  按照我個人的認識
[00:26:49.480 --> 00:26:51.480]  這是我的misfect
[00:26:51.480 --> 00:26:53.480]  猶太人也用這個字
[00:26:53.480 --> 00:26:55.480]  在舊約什麼時候用這個公義呢
[00:26:55.480 --> 00:26:57.480]  猶太人的奴隸滿了六年
[00:26:57.480 --> 00:26:59.480]  第七年可以釋放
[00:26:59.480 --> 00:27:01.480]  這個就是他的misfect
[00:27:01.480 --> 00:27:03.480]  會出上帝的心意
[00:27:03.480 --> 00:27:05.480]  外邦人會覺得怎麼搞的
[00:27:05.480 --> 00:27:07.480]  我做了一輩子他六年
[00:27:07.480 --> 00:27:09.480]  這個就是上帝的心意
[00:27:09.480 --> 00:27:11.480]  所以寫下來
[00:27:11.480 --> 00:27:13.480]  但這些上帝的定規
[00:27:13.480 --> 00:27:15.480]  上帝的misfect
[00:27:15.480 --> 00:27:17.480]  不是很難負擔的重擔
[00:27:17.480 --> 00:27:19.480]  而是上帝寫下來
[00:27:19.480 --> 00:27:21.480]  是令熟悉的人能夠重新得力的公平
[00:27:21.480 --> 00:27:23.480]  可以在家裡這樣
[00:27:23.480 --> 00:27:25.480]  我三個兒子就知道各自要做什麼
[00:27:25.480 --> 00:27:27.480]  我不用做那麼多
[00:27:27.480 --> 00:27:29.480]  他們覺得有一點公平
[00:27:29.480 --> 00:27:31.480]  因為和我有關係都覺得公平
[00:27:31.480 --> 00:27:33.480]  不夠膽可能我勢力大
[00:27:33.480 --> 00:27:35.480]  不夠膽挑戰
[00:27:35.480 --> 00:27:37.480]  但這些情況在工作上
[00:27:37.480 --> 00:27:39.480]  都經常發生
[00:27:39.480 --> 00:27:41.480]  你和你隔離的同級同事
[00:27:41.480 --> 00:27:43.480]  可能人工差不多
[00:27:43.480 --> 00:27:45.480]  但做的事可以很不同
[00:27:45.480 --> 00:27:47.480]  這個就是misfect
[00:27:47.480 --> 00:27:49.480]  一個好的上帝
[00:27:49.480 --> 00:27:51.480]  可以保證給不同特質的同事
[00:27:51.480 --> 00:27:53.480]  他們不同的需要
[00:27:53.480 --> 00:27:55.480]  不同的性情
[00:27:55.480 --> 00:27:57.480]  都可以在工作單位發揮
[00:27:57.480 --> 00:27:59.480]  但又免去無謂的比較
[00:27:59.480 --> 00:28:01.480]  寫下這樣的定規
[00:28:01.480 --> 00:28:03.480]  一定是一個很聰明的主觀
[00:28:03.480 --> 00:28:05.480]  但這個就是上帝將這個misfect寫在舊約裡面
[00:28:05.480 --> 00:28:07.480]  在教會裡面
[00:28:07.480 --> 00:28:09.480]  我們都很想按著公平
[00:28:09.480 --> 00:28:11.480]  但又按著恩賜侍奉
[00:28:11.480 --> 00:28:13.480]  讓人來接觸我們教會的教規
[00:28:13.480 --> 00:28:15.480]  我們教會的定規
[00:28:15.480 --> 00:28:17.480]  不是冷冰冰的定規
[00:28:17.480 --> 00:28:19.480]  而是發現這些定規背後
[00:28:19.480 --> 00:28:21.480]  想帶來那種屬靈的智慧
[00:28:21.480 --> 00:28:23.480]  去釋放
[00:28:23.480 --> 00:28:25.480]  這樣才有更多人願意來到我們當中
[00:28:25.480 --> 00:28:27.480]  我看到我們教會真的有很多規矩
[00:28:27.480 --> 00:28:29.480]  但我們怎樣令到它有溫度呢
[00:28:29.480 --> 00:28:31.480]  這個就是我們的智慧
[00:28:31.480 --> 00:28:33.480]  我們的挑戰
[00:28:33.480 --> 00:28:35.480]  所以神要求以色列人的時候
[00:28:35.480 --> 00:28:37.480]  你要追求misfect
[00:28:37.480 --> 00:28:39.480]  這一種公平的公義
[00:28:39.480 --> 00:28:41.480]  然後還要加上第二點
[00:28:41.480 --> 00:28:43.480]  就是慈愛
[00:28:43.480 --> 00:28:45.480]  慈愛是一個很特別的字
[00:28:45.480 --> 00:28:47.480]  Hazet這個字其實不是單單解釋為慈愛
[00:28:47.480 --> 00:28:49.480]  很值得翻譯
[00:28:49.480 --> 00:28:51.480]  因為信實
[00:28:51.480 --> 00:28:53.480]  我講過的說話算數
[00:28:53.480 --> 00:28:55.480]  這就是Hazet這個字的主要的原因
[00:28:55.480 --> 00:28:57.480]  主要的翻譯
[00:28:57.480 --> 00:28:59.480]  所以我們叫我耀昌爺說的大慈愛
[00:28:59.480 --> 00:29:01.480]  你的信實傳到萬代
[00:29:01.480 --> 00:29:03.480]  信實是它最主要的一個翻譯
[00:29:03.480 --> 00:29:05.480]  而第二面的翻譯就是慈愛
[00:29:05.480 --> 00:29:07.480]  信實和慈愛是同一個字
[00:29:07.480 --> 00:29:09.480]  上帝守他的話語
[00:29:09.480 --> 00:29:11.480]  不是因為他惡意守他的話語
[00:29:11.480 --> 00:29:13.480]  有時有些人惡意捉住你的手
[00:29:13.480 --> 00:29:15.480]  要守你的話語是很痛苦的
[00:29:15.480 --> 00:29:17.480]  不過上帝因為慈愛
[00:29:17.480 --> 00:29:19.480]  守自己的誓言
[00:29:19.480 --> 00:29:21.480]  所以我們有剛才那種公平的公義
[00:29:21.480 --> 00:29:23.480]  也需要有這份慈愛
[00:29:23.480 --> 00:29:25.480]  慈愛這個字我用一個故事來講
[00:29:25.480 --> 00:29:27.480]  大家就會明白更加多
[00:29:27.480 --> 00:29:29.480]  這個字的第一次出現
[00:29:29.480 --> 00:29:31.480]  在創世紀阿伯拉罕的老僕人
[00:29:31.480 --> 00:29:33.480]  他那一刻出現
[00:29:33.480 --> 00:29:35.480]  他當時知道神答應了阿伯拉罕
[00:29:35.480 --> 00:29:37.480]  會有後裔的
[00:29:37.480 --> 00:29:39.480]  不過他看不到怎麼樣
[00:29:39.480 --> 00:29:41.480]  阿伯拉罕就叫他幫他的兒子
[00:29:41.480 --> 00:29:43.480]  找媳婦
[00:29:43.480 --> 00:29:45.480]  他就一直去找
[00:29:45.480 --> 00:29:47.480]  他很奇妙的
[00:29:47.480 --> 00:29:49.480]  藉著禱告找到
[00:29:49.480 --> 00:29:51.480]  找到妻子
[00:29:51.480 --> 00:29:53.480]  他馬上想起上帝的應許
[00:29:53.480 --> 00:29:55.480]  上帝答應過主人
[00:29:55.480 --> 00:29:57.480]  他要成為大國
[00:29:57.480 --> 00:29:59.480]  今天也讓我找到這個妻子
[00:29:59.480 --> 00:30:01.480]  為他的兒子
[00:30:01.480 --> 00:30:03.480]  他第一次聖經這個字
[00:30:03.480 --> 00:30:05.480]  他見到上帝的信實
[00:30:05.480 --> 00:30:07.480]  和慈愛
[00:30:07.480 --> 00:30:09.480]  他看見上帝的信實和慈愛
[00:30:09.480 --> 00:30:11.480]  同時出現了
[00:30:13.480 --> 00:30:15.480]  所以這兩個這麼激烈的字
[00:30:15.480 --> 00:30:17.480]  公平的公義
[00:30:17.480 --> 00:30:19.480]  和上帝的信實和慈愛
[00:30:19.480 --> 00:30:21.480]  其實叫我們追求的時候
[00:30:21.480 --> 00:30:23.480]  同樣告訴我們
[00:30:23.480 --> 00:30:25.480]  我們人是有限制的
[00:30:25.480 --> 00:30:27.480]  我們不是世界最終的掌權者
[00:30:27.480 --> 00:30:29.480]  我們很需要神
[00:30:29.480 --> 00:30:31.480]  我們要和上帝有一個公義的關係
[00:30:31.480 --> 00:30:33.480]  我們和他有這個關係
[00:30:33.480 --> 00:30:35.480]  我們的聖所才不會充滿
[00:30:35.480 --> 00:30:37.480]  那些無止境的要求
[00:30:37.480 --> 00:30:39.480]  而一種令人釋放的公平
[00:30:39.480 --> 00:30:41.480]  和令人釋放的慈愛
[00:30:41.480 --> 00:30:43.480]  這是上帝一層一層對我們說的話
[00:30:43.480 --> 00:30:47.480]  所以因為這個慈愛
[00:30:47.480 --> 00:30:49.480]  因為這種公義
