
[00:00:00.000 --> 00:00:03.320]  開始的時候想做個小統計
[00:19:32.040 --> 00:19:35.040]  其實真的很能表達他是一個怎樣的人
[00:19:35.040 --> 00:19:37.040]  這是《異家太書》二章的
[00:19:37.040 --> 00:19:40.040]  他說:現在活著的不再是我
[00:19:40.040 --> 00:19:44.040]  乃是基督在我裡面活著
[00:19:44.040 --> 00:19:48.040]  保羅是一個為耶穌基督而活的人
[00:19:48.040 --> 00:19:51.040]  也是很想活出基督的人
[00:19:51.040 --> 00:19:53.040]  當價值觀
[00:19:53.040 --> 00:19:56.040]  我們核心的內在生命
[00:19:56.040 --> 00:19:57.040]  那個身份
[00:19:57.040 --> 00:20:01.040]  原來兩個很和諧的時候
[00:20:01.040 --> 00:20:03.040]  那個喜樂就出來了
[00:20:03.040 --> 00:20:07.040]  我們在言行中也能表現到那種表裡一致
[00:20:07.040 --> 00:20:10.040]  但如果我們內在生命不和諧
[00:20:10.040 --> 00:20:13.040]  譬如我是很想實踐主道
[00:20:13.040 --> 00:20:16.040]  但內在其實很世界
[00:20:16.040 --> 00:20:19.040]  很多世俗的事很執著
[00:20:19.040 --> 00:20:22.040]  其實裡面都彈交
[00:20:22.040 --> 00:20:25.040]  你猜你可不可以喜樂?
[00:20:25.040 --> 00:20:26.040]  很難
[00:20:26.040 --> 00:20:30.040]  所以保羅其實無論內在生命價值觀
[00:20:30.040 --> 00:20:33.040]  他走出來都是很一致的
[00:20:33.040 --> 00:20:36.040]  所以其實喜樂的秘訣
[00:20:36.040 --> 00:20:38.040]  保羅就有秘訣這個字
[00:20:38.040 --> 00:20:42.040]  但他這個秘訣比較多的是怎樣安於現狀
[00:20:42.040 --> 00:20:47.040]  但他的整個喜樂秘訣就是他整個生命
[00:20:47.040 --> 00:20:51.040]  無論價值觀、他的生命、他的內在、他的言行
[00:20:51.040 --> 00:20:53.040]  全部都是一致的
[00:20:53.040 --> 00:20:55.040]  以致他不會裡面打架
[00:20:55.040 --> 00:20:56.040]  而是可以走出來
[00:20:56.040 --> 00:20:58.040]  也都見到很多事情
[00:20:58.040 --> 00:21:01.040]  見到主的恩典可以喜樂
[00:21:01.040 --> 00:21:05.040]  如果我們可以這樣喜樂的時候
[00:21:05.040 --> 00:21:08.040]  我們有什麼好處呢?
[00:21:08.040 --> 00:21:09.040]  在經文看到
[00:21:09.040 --> 00:21:13.040]  我們一起讀讀第十和第十四節
[00:21:14.040 --> 00:21:16.040]  「我靠主大大喜樂
[00:21:16.040 --> 00:21:18.040]  因為你們關懷我的心
[00:21:18.040 --> 00:21:21.040]  如今又表現了出來
[00:21:21.040 --> 00:21:23.040]  其實你們一直都關懷我
[00:21:23.040 --> 00:21:26.040]  只是沒有機會罷了
[00:21:26.040 --> 00:21:28.040]  然而你們能和我分擔
[00:21:28.040 --> 00:21:31.040]  又還是一件好事」
[00:21:31.040 --> 00:21:33.040]  有頂姐妹的幫助
[00:21:33.040 --> 00:21:36.040]  分擔在困難時的同行
[00:21:36.040 --> 00:21:38.040]  當然心裡面很溫暖
[00:21:38.040 --> 00:21:41.040]  亦都是很喜樂的
[00:21:41.040 --> 00:21:43.040]  而當中他說分擔憂患
[00:21:43.040 --> 00:21:48.040]  這個分擔原文裡面原來是一同團契
[00:21:48.040 --> 00:21:49.040]  其實一同團契
[00:21:49.040 --> 00:21:51.040]  有團契真的很重要
[00:21:51.040 --> 00:21:54.040]  不知道大家回團契開不開心
[00:21:54.040 --> 00:21:57.040]  我回團契很開心
[00:21:57.040 --> 00:21:59.040]  在侍奉那裡有一群
[00:21:59.040 --> 00:22:01.040]  一樣心智的頂姐妹一起
[00:22:01.040 --> 00:22:03.040]  一起去做社官
[00:22:03.040 --> 00:22:07.040]  一起去關心頂姐妹的父母或家人
[00:22:07.040 --> 00:22:08.040]  信不信主
[00:22:08.040 --> 00:22:09.040]  去傳福音
[00:22:09.040 --> 00:22:12.040]  有些很關心頂姐妹
[00:22:12.040 --> 00:22:14.040]  可能當時有些病患
[00:22:14.040 --> 00:22:15.040]  或者有些頂姐妹
[00:22:15.040 --> 00:22:18.040]  在家裡比較孤單
[00:22:18.040 --> 00:22:20.040]  我們在大時大節
[00:22:20.040 --> 00:22:22.040]  可能有些團契大時大節
[00:22:22.040 --> 00:22:24.040]  當然是休團
[00:22:24.040 --> 00:22:28.040]  各自去和家人慶祝
[00:22:28.040 --> 00:22:29.040]  但他們很有趣
[00:22:29.040 --> 00:22:32.040]  他們反而大時大節就搞活動
[00:22:32.040 --> 00:22:34.040]  中秋就搞中秋活動
[00:22:34.040 --> 00:22:36.040]  農曆新年就搞農曆新年
[00:22:36.040 --> 00:22:39.040]  有些比較孤單的頂姐妹回來
[00:22:39.040 --> 00:22:43.040]  都可以感受到家人團聚的溫暖
[00:22:43.040 --> 00:22:46.040]  所以在當中侍奉相聚
[00:22:46.040 --> 00:22:47.040]  是很開心的
[00:22:47.040 --> 00:22:50.040]  是吸引一群願意跟隨主的人
[00:22:50.040 --> 00:22:52.040]  各從其類
[00:22:52.040 --> 00:22:54.040]  你可以社官服侍
[00:22:54.040 --> 00:22:55.040]  你是敬拜
[00:22:55.040 --> 00:22:56.040]  你是不同的
[00:22:56.040 --> 00:22:58.040]  我們都聚在一起
[00:22:58.040 --> 00:22:59.040]  因為有這個生命
[00:22:59.040 --> 00:23:02.040]  所以可以在當中彼此分擔
[00:23:02.040 --> 00:23:04.040]  也是更加可以喜樂的
[00:23:05.040 --> 00:23:07.040]  而另一個
[00:23:07.040 --> 00:23:11.040]  可以安貧樂道
[00:23:11.040 --> 00:23:13.040]  有表裡一致生命的
[00:23:13.040 --> 00:23:14.040]  另一個好處就是
[00:23:14.040 --> 00:23:17.040]  更加懂得去欣賞別人
[00:23:17.040 --> 00:23:19.040]  當我們內在生命和諧的時候
[00:23:19.040 --> 00:23:20.040]  我們常常喜樂
[00:23:20.040 --> 00:23:24.040]  很容易欣賞一些美好的地方
[00:23:24.040 --> 00:23:25.040]  而保羅就是很積極
[00:23:25.040 --> 00:23:27.040]  很正面地欣賞
[00:23:27.040 --> 00:23:29.040]  給信徒的饋贈
[00:23:29.040 --> 00:23:30.040]  關心他
[00:23:30.040 --> 00:23:32.040]  即使有些時間
[00:23:32.040 --> 00:23:34.040]  他收不到他們的關懷
[00:23:34.040 --> 00:23:35.040]  其實
[00:23:35.040 --> 00:23:37.040]  有一段時間沒有關懷
[00:23:37.040 --> 00:23:40.040]  覺得你是不是不記得我
[00:23:40.040 --> 00:23:41.040]  是不是冷淡了
[00:23:41.040 --> 00:23:43.040]  但是保羅就很正面
[00:23:43.040 --> 00:23:44.040]  你們一直沒有做
[00:23:44.040 --> 00:23:47.040]  只不過是你們一直沒有機會
[00:23:47.040 --> 00:23:49.040]  他很體恤他們
[00:23:49.040 --> 00:23:51.040]  你們沒有機會去關心我
[00:23:51.040 --> 00:23:53.040]  或者一些送贈
[00:23:53.040 --> 00:23:55.040]  不是你們不關心我
[00:23:55.040 --> 00:23:58.040]  而十四節
[00:23:58.040 --> 00:24:01.040]  其實如果職業的
[00:24:01.040 --> 00:24:03.040]  原文職業
[00:24:03.040 --> 00:24:05.040]  其實保羅都是欣賞的
[00:24:05.040 --> 00:24:07.040]  他說你們做得很好
[00:24:07.040 --> 00:24:10.040]  在分擔我的憂患這件事上
[00:24:10.040 --> 00:24:13.040]  你們能夠分擔我的憂患是一件好事
[00:24:13.040 --> 00:24:15.040]  其實是你們做得很好
[00:24:15.040 --> 00:24:19.040]  在對我分擔憂患的事上
[00:24:19.040 --> 00:24:22.040]  安於任何境況
[00:24:22.040 --> 00:24:24.040]  可以讓我們心境平靜
[00:24:24.040 --> 00:24:27.040]  也樂於進行主導的時候
[00:24:27.040 --> 00:24:31.040]  我們更加容易用神的眼光去看待事物
[00:24:31.040 --> 00:24:34.040]  上星期我去了
[00:24:34.040 --> 00:24:36.040]  當然是和太太
[00:24:36.040 --> 00:24:39.040]  去了夫婦營的進心版
[00:24:39.040 --> 00:24:41.040]  有些夫婦分享
[00:24:41.040 --> 00:24:44.040]  在這裡做存款
[00:24:44.040 --> 00:24:45.040]  清垃圾
[00:24:45.040 --> 00:24:47.040]  很有效
[00:24:47.040 --> 00:24:50.040]  很感受到對方對自己的欣賞
[00:24:50.040 --> 00:24:54.040]  有些事真的很真誠地認錯
[00:24:54.040 --> 00:24:57.040]  問為什麼平時做不成
[00:24:57.040 --> 00:24:59.040]  她說鬼嗎
[00:24:59.040 --> 00:25:00.040]  平時又忙
[00:25:00.040 --> 00:25:02.040]  雜雜林林
[00:25:02.040 --> 00:25:05.040]  都不是很真誠
[00:25:05.040 --> 00:25:09.040]  所以原來我們有一個好的環境
[00:25:09.040 --> 00:25:12.040]  真的可以平靜我們的心
[00:25:12.040 --> 00:25:14.040]  我們更加能夠欣賞到身邊的事
[00:25:14.040 --> 00:25:15.040]  身邊的人
[00:25:15.040 --> 00:25:19.040]  讓我們的內心充滿喜樂盼望
[00:25:21.040 --> 00:25:24.040]  在最後的訊息
[00:25:24.040 --> 00:25:28.040]  很想和大家分享一個討問
[00:25:28.040 --> 00:25:30.040]  是我的朋友發出來的
[00:25:30.040 --> 00:25:33.040]  我這個朋友認識了很多年
[00:25:33.040 --> 00:25:35.040]  她正在面對病患
[00:25:35.040 --> 00:25:38.040]  她也是主內的弟兄姊妹
[00:25:38.040 --> 00:25:42.040]  最近她的一邊耳朵患了突發性耳聾
[00:25:42.040 --> 00:25:46.040]  她在訊息裡說
[00:25:46.040 --> 00:25:49.040]  如果用藥會好就好了
[00:25:49.040 --> 00:25:51.040]  但如果用藥不行
[00:25:51.040 --> 00:25:55.040]  有機會是細胞壞死
[00:25:55.040 --> 00:25:57.040]  永久失聰
[00:25:57.040 --> 00:25:59.040]  她的家人也擔心
[00:25:59.040 --> 00:26:03.040]  我們的朋友也切切為她禱告
[00:26:03.040 --> 00:26:06.040]  她分享她面對這件事
[00:26:06.040 --> 00:26:09.040]  她在神面前安靜祈禱
[00:26:09.040 --> 00:26:12.040]  而她的討問也讓我很感動
[00:26:12.040 --> 00:26:15.040]  她說醫治不醫治
[00:26:15.040 --> 00:26:20.040]  醫治也是聖靈、耶穌和天父的工作
[00:26:20.040 --> 00:26:24.040]  主權也在聖靈、耶穌和天父手裡
[00:26:24.040 --> 00:26:26.040]  得醫治也好
[00:26:26.040 --> 00:26:28.040]  不得醫治也好
[00:26:28.040 --> 00:26:32.040]  最重要的是不要動搖對神的信心
[00:26:32.040 --> 00:26:34.040]  救恩真的很真實
[00:26:34.040 --> 00:26:38.040]  神是無比的憐愛和慈愛
[00:26:38.040 --> 00:26:41.040]  無論醫治和不醫治也好
[00:26:41.040 --> 00:26:44.040]  也總要榮耀上帝的名
[00:26:44.040 --> 00:26:46.040]  讓人看到福氣
[00:26:46.040 --> 00:26:48.040]  讓人看見主
[00:26:48.040 --> 00:26:51.040]  看見主的真實和美善
[00:26:51.040 --> 00:26:54.040]  神是沒有遲到的也沒有延遲
[00:26:54.040 --> 00:26:57.040]  神是各按其時成為美好
[00:26:57.040 --> 00:27:00.040]  一切都在主的時間裡
[00:27:00.040 --> 00:27:05.040]  在討問裡看到她安然在病患裡
[00:27:05.040 --> 00:27:07.040]  仍然很安靜在神的手裡
[00:27:07.040 --> 00:27:09.040]  沒有擔心病情
[00:27:09.040 --> 00:27:12.040]  沒有說一定一定神一定要醫治我
[00:27:12.040 --> 00:27:13.040]  她不是這樣
[00:27:13.040 --> 00:27:16.040]  反而很享受和神的獨處
[00:27:16.040 --> 00:27:19.040]  更加看到什麼更加重要呢?
[00:27:19.040 --> 00:27:21.040]  是對神的信心
[00:27:21.040 --> 00:27:23.040]  是可以榮耀神的名
[00:27:23.040 --> 00:27:27.040]  讓人看見信神是很有福氣的
[00:27:27.040 --> 00:27:29.040]  神是很真實、很美善
[00:27:29.040 --> 00:27:31.040]  而安貧樂道
[00:27:31.040 --> 00:27:33.040]  安於任何處境
[00:27:33.040 --> 00:27:35.040]  以神為樂
[00:27:35.040 --> 00:27:37.040]  其實真的很美好
[00:27:37.040 --> 00:27:41.040]  願我們一起有個默想時間
[00:27:42.040 --> 00:27:48.040]  親愛的弟兄姊妹
[00:27:48.040 --> 00:27:52.040]  如果你也很想像保羅那樣
[00:27:52.040 --> 00:27:54.040]  安於任何的境況
[00:27:54.040 --> 00:27:56.040]  可以靠著主耶穌
[00:27:56.040 --> 00:27:58.040]  得到力量去面對
[00:27:58.040 --> 00:28:02.040]  在任何的境況或缺乏或豐富
[00:28:02.040 --> 00:28:04.040]  你都能夠滿足的
[00:28:04.040 --> 00:28:07.040]  如果你很想去走出來
[00:28:07.040 --> 00:28:09.040]  你舉起手為祂禱告
[00:28:09.040 --> 00:28:14.040]  見到見到見到
[00:28:14.040 --> 00:28:18.040]  如果你也很想樂於遵行主的道
[00:28:18.040 --> 00:28:20.040]  在行主的道上
[00:28:20.040 --> 00:28:22.040]  經常可以很喜樂
[00:28:22.040 --> 00:28:24.040]  很想遵行主的道
[00:28:24.040 --> 00:28:26.040]  你都舉起手為祂祈禱
[00:28:26.040 --> 00:28:29.040]  感謝主感謝主
[00:28:29.040 --> 00:28:31.040]  大家都願意遵行主的道
[00:28:31.040 --> 00:28:35.040]  最後如果你想成為一個活出耶穌基督的人
[00:28:35.040 --> 00:28:39.040]  讓你裡面的耶穌可以彰顯出來
[00:28:39.040 --> 00:28:42.040]  你舉起手為祂祈禱
[00:28:42.040 --> 00:28:45.040]  感謝主我們一起祈禱
[00:28:45.040 --> 00:28:48.040]  親愛的天父上帝
[00:28:48.040 --> 00:28:51.040]  主祢的話語真的很寶貴
[00:28:51.040 --> 00:28:53.040]  你也看到我們的手
[00:28:53.040 --> 00:28:56.040]  我們有聲無聲的禱告
[00:28:56.040 --> 00:28:58.040]  我們的回應
[00:28:58.040 --> 00:29:00.040]  主祢也知道
[00:29:00.040 --> 00:29:03.040]  我們盼望在當中我們能夠
[00:29:03.040 --> 00:29:05.040]  好像保羅一樣
[00:29:05.040 --> 00:29:07.040]  活出安於任何的境況
[00:29:07.040 --> 00:29:10.040]  無論是豐富或缺乏
[00:29:10.040 --> 00:29:12.040]  主我們都能夠滿足
[00:29:12.040 --> 00:29:14.040]  因為世間的事都是短暫
[00:29:14.040 --> 00:29:17.040]  唯有主耶穌你是最寶貴的
[00:29:17.040 --> 00:29:20.040]  任何境況裡我們有主就滿足
[00:29:20.040 --> 00:29:22.040]  求主去幫助我們
[00:29:22.040 --> 00:29:26.040]  也求主幫助我們樂於遵行主的道
[00:29:26.040 --> 00:29:28.040]  無論是傳福音
[00:29:28.040 --> 00:29:31.040]  無論是一些難走的
[00:29:31.040 --> 00:29:33.040]  要彼此相愛
[00:29:33.040 --> 00:29:34.040]  要遇輸人
[00:29:34.040 --> 00:29:36.040]  七十個七次
[00:29:36.040 --> 00:29:38.040]  有些可能不容易做的
[00:29:38.040 --> 00:29:40.040]  求主也幫助我們
[00:29:40.040 --> 00:29:42.040]  我們是甘心樂意去遵行
[00:29:42.040 --> 00:29:44.040]  走在主路上
[00:29:44.040 --> 00:29:47.040]  而盼望也要開心樂意
[00:29:47.040 --> 00:29:49.040]  也感染到身邊的弟兄姊妹
[00:29:49.040 --> 00:29:51.040]  都樂意去遵行
[00:29:51.040 --> 00:29:52.040]  很盼望看到
[00:29:52.040 --> 00:29:54.040]  大家一起去遵行的時候
[00:29:54.040 --> 00:29:56.040]  心裡面充滿喜樂
[00:29:56.040 --> 00:29:59.040]  充滿盼望
[00:29:59.040 --> 00:30:03.040]  也很盼望成為一個活出基督的人
[00:30:03.040 --> 00:30:05.040]  讓我們心裡面有耶穌
[00:30:05.040 --> 00:30:09.040]  讓我們以耶穌基督的眼光去看身邊的事
[00:30:09.040 --> 00:30:12.040]  讓我們懂得去欣賞
[00:30:12.040 --> 00:30:15.040]  讓我們懂得和弟兄姊妹相交
[00:30:15.040 --> 00:30:16.040]  主求你去幫助我們
[00:30:16.040 --> 00:30:19.040]  祈禱奉主耶穌基督名求
[00:30:19.040 --> 00:30:20.040]  阿門

