
[00:00:00.000 --> 00:00:05.000]  今天要宣講的題目是大召集
[00:23:25.000 --> 00:23:28.000]  我都不是很喜歡跟規矩
[00:23:28.000 --> 00:23:33.000]  但最近我看多了文素記的經文
[00:23:33.000 --> 00:23:35.000]  越來越覺得
[00:23:35.000 --> 00:23:38.000]  聖經裏面真的有神的美意
[00:23:38.000 --> 00:23:40.000]  很感恩
[00:23:40.000 --> 00:23:43.000]  神依然要我們遵守祂的律法
[00:23:43.000 --> 00:23:47.000]  證明神仍然沒有放棄過我們
[00:23:47.000 --> 00:23:50.000]  親愛的兄弟姐妹
[00:23:50.000 --> 00:23:52.000]  我希望我們一些組員
[00:23:52.000 --> 00:23:55.000]  他們都是我們中間的小弟兄小姐妹
[00:23:55.000 --> 00:24:00.000]  他們的計劃都會給予大家多些鼓勵
[00:24:00.000 --> 00:24:04.000]  我們可以一起去訂一些簡單的計劃
[00:24:04.000 --> 00:24:06.000]  去跟隨上帝
[00:24:06.000 --> 00:24:11.000]  讓我們的生命能夠得著安息和豁免
[00:24:11.000 --> 00:24:15.000]  正如今天我們的正道裏面
[00:24:15.000 --> 00:24:18.000]  有兩句說話很想大家記得
[00:24:18.000 --> 00:24:20.000]  就是開始的時候
[00:24:20.000 --> 00:24:23.000]  螢光幕有打出來
[00:24:23.000 --> 00:24:25.000]  就是神的話
[00:24:25.000 --> 00:24:28.000]  我們定時定候要讀它
[00:24:28.000 --> 00:24:30.000]  昔日以色列民
[00:24:30.000 --> 00:24:34.000]  他們是每七年去聽律法一次
[00:24:34.000 --> 00:24:39.000]  不像我們現在有網上聖經
[00:24:39.000 --> 00:24:44.000]  或者我手上紙本的聖經
[00:24:44.000 --> 00:24:46.000]  那麼方便去閱讀
[00:24:46.000 --> 00:24:49.000]  他們會藉著祭司和長老
[00:24:49.000 --> 00:24:54.000]  在眾人面前按著一個時期聚集在一起
[00:24:54.000 --> 00:24:58.000]  專心去聆聽上帝的話
[00:24:58.000 --> 00:25:00.000]  大概有人數過
[00:25:00.000 --> 00:25:03.000]  這個律法有613條
[00:25:03.000 --> 00:25:07.000]  其實你覺得多不多呢
[00:25:07.000 --> 00:25:11.000]  我們看看一個地區或者一個國家的律法
[00:25:11.000 --> 00:25:15.000]  或者法律可能都不止613條
[00:25:15.000 --> 00:25:20.000]  我們看看發生於千多年前的時代
[00:25:20.000 --> 00:25:24.000]  神已經很細心去照顧祂的子民
[00:25:24.000 --> 00:25:28.000]  人是需要指引和引導
[00:25:28.000 --> 00:25:31.000]  神親自頒下祂的律法給摩西
[00:25:31.000 --> 00:25:35.000]  藉著摩西頒給約書亞
[00:25:35.000 --> 00:25:37.000]  叫約書亞承傳這一棒
[00:25:37.000 --> 00:25:39.000]  去帶領以色列民
[00:25:39.000 --> 00:25:41.000]  進入迦南地的時候
[00:25:41.000 --> 00:25:43.000]  雖然可能面對迦南七族
[00:25:43.000 --> 00:25:46.000]  都不知道他們是什麼
[00:25:46.000 --> 00:25:48.000]  都不知道是什麼背景
[00:25:48.000 --> 00:25:51.000]  但是他們很有信心
[00:25:51.000 --> 00:25:54.000]  如果他們遵行神的律法的話
[00:25:54.000 --> 00:25:59.000]  他們會得著安息和豁免
[00:25:59.000 --> 00:26:01.000]  來到第二點
[00:26:01.000 --> 00:26:03.000]  我們說到神的家
[00:26:03.000 --> 00:26:05.000]  每個人都要敬畏祂
[00:26:05.000 --> 00:26:09.000]  每個人指你和我每一個人
[00:26:09.000 --> 00:26:14.000]  不只是牧師、傳道人、組長
[00:26:14.000 --> 00:26:16.000]  或者侍奉的人員
[00:26:16.000 --> 00:26:18.000]  是每一個人
[00:26:18.000 --> 00:26:25.000]  我們一起讀《生命記》31章12至13節
[00:26:25.000 --> 00:26:28.000]  不好意思,麻煩上一頁
[00:26:28.000 --> 00:26:36.000]  我們一起讀12至13節
[00:26:36.000 --> 00:26:42.000]  要召集百姓男人、女人、孩子
[00:26:42.000 --> 00:26:45.000]  和在你城裡居住的
[00:26:45.000 --> 00:26:48.000]  叫他們都得以聽見
[00:26:48.000 --> 00:26:52.000]  好學習敬畏耶和華你們的神
[00:26:52.000 --> 00:26:55.000]  謹守遵行這律法的一切話
[00:26:55.000 --> 00:26:57.000]  他們的兒女
[00:26:57.000 --> 00:27:01.000]  就是那未曾認識的也可以聽
[00:27:01.000 --> 00:27:04.000]  學習敬畏耶和華你們的神
[00:27:04.000 --> 00:27:07.000]  你們一生的日子
[00:27:07.000 --> 00:27:11.000]  在你們過躍但可得為業的地上
[00:27:11.000 --> 00:27:13.000]  都要這樣做
[00:27:13.000 --> 00:27:17.000]  要說到他們的兒女
[00:27:17.000 --> 00:27:20.000]  那未曾認識的也可以聽
[00:27:20.000 --> 00:27:24.000]  學習敬畏耶和華你們的神
[00:27:24.000 --> 00:27:29.000]  因為這班兒女
[00:27:29.000 --> 00:27:31.000]  大批孩童
[00:27:31.000 --> 00:27:36.000]  他們都是出生於漂流曠野40年之間
[00:27:36.000 --> 00:27:38.000]  他們沒有經歷過出埃及
[00:27:38.000 --> 00:27:43.000]  也沒有見證過第一次律法的頒佈
[00:27:43.000 --> 00:27:46.000]  所以他們即將進入迦南地
[00:27:46.000 --> 00:27:51.000]  要完成他們父母未完成的事
[00:27:51.000 --> 00:27:53.000]  這裡不單止是說
[00:27:53.000 --> 00:27:56.000]  以色列人的後代
[00:27:56.000 --> 00:28:02.000]  也包括第十二節所記載的寄居的
[00:28:02.000 --> 00:28:05.000]  為什麼會有寄居的這班人呢?
[00:28:05.000 --> 00:28:10.000]  因為出埃及的十二章三十八節
[00:28:10.000 --> 00:28:14.000]  當中記載了有一大群人
[00:28:14.000 --> 00:28:18.000]  跟著以色列人逃亡
[00:28:18.000 --> 00:28:23.000]  即是說這群寄居者早已存在
[00:28:23.000 --> 00:28:26.000]  他們通常沒有土地
[00:28:26.000 --> 00:28:30.000]  時時被人欺壓、剝削
[00:28:30.000 --> 00:28:33.000]  所以他們很窮
[00:28:33.000 --> 00:28:37.000]  律法也包括這班人在內
[00:28:37.000 --> 00:28:42.000]  因為當中有很多孤兒和寡婦
[00:28:42.000 --> 00:28:47.000]  律法也想保護這班弱勢的群體
[00:28:47.000 --> 00:28:49.000]  並且給他們有機會
[00:28:49.000 --> 00:28:54.000]  參與一些以色列人的宗教慶典
[00:28:54.000 --> 00:28:58.000]  所以寄居者在鑄盤節的時候
[00:28:58.000 --> 00:29:00.000]  他們也可以跟著以色列人一起
[00:29:00.000 --> 00:29:05.000]  聽黎尾祭司和長老重讀律法
[00:29:05.000 --> 00:29:07.000]  試想像一下
[00:29:07.000 --> 00:29:10.000]  如果你曾經寄人籬下
[00:29:10.000 --> 00:29:13.000]  或者曾經在外地生活的時候
[00:29:13.000 --> 00:29:15.000]  作為一個寄居者
[00:29:15.000 --> 00:29:19.000]  真是百般滋味在心頭
[00:29:19.000 --> 00:29:22.000]  如果能夠被接納成為一份子
[00:29:22.000 --> 00:29:25.000]  是一件非常快樂的事
[00:29:25.000 --> 00:29:27.000]  是不是?
[00:29:27.000 --> 00:29:29.000]  我們自己有時去旅行
[00:29:29.000 --> 00:29:31.000]  可能都會去短期
[00:29:31.000 --> 00:29:33.000]  去上一個月或者幾個月
[00:29:33.000 --> 00:29:35.000]  甚至有些人一年
[00:29:35.000 --> 00:29:36.000]  如果我們作為寄居者
[00:29:36.000 --> 00:29:39.000]  得到當地人的接納
[00:29:39.000 --> 00:29:42.000]  是一個很大的幫助
[00:29:42.000 --> 00:29:44.000]  我們看到
[00:29:44.000 --> 00:29:49.000]  律法的層面非常廣闊
[00:29:49.000 --> 00:29:53.000]  也照顧了這群寄居者的需要
[00:29:53.000 --> 00:29:57.000]  看到神的本性非常良善
[00:29:57.000 --> 00:29:59.000]  以及願意讓以色列人
[00:29:59.000 --> 00:30:04.000]  去愛護和接納這群寄居者
[00:30:04.000 --> 00:30:08.000]  試想像
[00:30:08.000 --> 00:30:10.000]  今天這群以色列人聚集
[00:30:10.000 --> 00:30:16.000]  一起聆聽摩西宣讀律法
[00:30:16.000 --> 00:30:18.000]  其實有一個場景
[00:30:18.000 --> 00:30:22.000]  在稍後公元前445年
[00:30:22.000 --> 00:30:25.000]  都有這一幕的情景出現
[00:30:25.000 --> 00:30:28.000]  就是在尼希米記裡記載
[00:30:28.000 --> 00:30:31.000]  以色列神所揀選的僕人
[00:30:31.000 --> 00:30:33.000]  也是一位經學家
[00:30:33.000 --> 00:30:37.000]  帶領以色列人一起中讀
[00:30:37.000 --> 00:30:40.000]  以及聆聽律法書
[00:30:40.000 --> 00:30:43.000]  為什麼我想在這裡和大家分享呢?
[00:30:43.000 --> 00:30:45.000]  因為當中的細節
[00:30:45.000 --> 00:30:47.000]  我在讀的時候
[00:30:47.000 --> 00:30:49.000]  有很大的感動
[00:30:49.000 --> 00:30:51.000]  我看到當中包括很多的人名
[00:30:51.000 --> 00:30:54.000]  當中他們是一些祭司
[00:30:54.000 --> 00:31:00.000]  或者是尼美人的服侍人員
[00:31:00.000 --> 00:31:02.000]  今天我們也很希望
[00:31:02.000 --> 00:31:05.000]  我們的名字寄在天上
[00:31:05.000 --> 00:31:09.000]  事實上當我們信靠主耶穌的時候
[00:31:09.000 --> 00:31:12.000]  我們的名字確實是在生命冊上
[00:31:12.000 --> 00:31:14.000]  所以你看的時候
[00:31:14.000 --> 00:31:15.000]  你會覺得名字很多
[00:31:15.000 --> 00:31:18.000]  但每一個名字其實都很重要
[00:31:18.000 --> 00:31:22.000]  是代表著神所揀選的尼美人
[00:31:22.000 --> 00:31:25.000]  原來由千多年前
[00:31:25.000 --> 00:31:27.000]  摩西那個年代
[00:31:27.000 --> 00:31:29.000]  到後期
[00:31:29.000 --> 00:31:31.000]  以色列這個時代
[00:31:31.000 --> 00:31:33.000]  公元前445年
[00:31:33.000 --> 00:31:36.000]  仍然看到神是首約
[00:31:36.000 --> 00:31:38.000]  詩詞愛的上帝
[00:31:38.000 --> 00:31:42.000]  仍然揀選尼美人作祭司
[00:31:42.000 --> 00:31:44.000]  今天我們已經說到
[00:31:44.000 --> 00:31:46.000]  信徒皆祭司
[00:31:46.000 --> 00:31:49.000]  你和我都有祭司的職份
[00:31:49.000 --> 00:31:51.000]  可以讀聖經
[00:31:51.000 --> 00:31:54.000]  可以和人分享聖經
[00:31:54.000 --> 00:31:56.000]  分享自己的見證
[00:31:56.000 --> 00:31:58.000]  我想和大家去溫習一下
[00:31:58.000 --> 00:32:01.000]  尼希米記八章一至八節
[00:32:01.000 --> 00:32:02.000]  是有一點長的
[00:32:02.000 --> 00:32:05.000]  希望你去想像自己
[00:32:05.000 --> 00:32:08.000]  在這個嚴肅的宗教慶典裡面
[00:32:08.000 --> 00:32:11.000]  所有人是站立
[00:32:11.000 --> 00:32:12.000]  站立
[00:32:12.000 --> 00:32:14.000]  好像我們先前敬拜上帝的時候
[00:32:14.000 --> 00:32:16.000]  一起站立
[00:32:16.000 --> 00:32:20.000]  如同一人去歌頌神的名字一樣
[00:32:20.000 --> 00:32:22.000]  請我們可以的話
[00:32:22.000 --> 00:32:27.000]  一起讀出尼希米記的八章一至八節
[00:32:27.000 --> 00:32:50.000]  (文字)
[00:32:50.000 --> 00:33:17.000]  (廣東話)
[00:33:17.000 --> 00:33:46.000]  (廣東話)
[00:33:46.000 --> 00:34:15.000]  (廣東話)
[00:34:15.000 --> 00:34:17.000]  (廣東話)
[00:34:17.000 --> 00:34:35.000]  (廣東話)
[00:34:35.000 --> 00:34:53.000]  (廣東話)
[00:34:53.000 --> 00:34:56.000]  不知道你在這個記載裡面
[00:34:56.000 --> 00:34:58.000]  你最深刻的是什麼
[00:34:58.000 --> 00:35:01.000]  可能是一些比較巧口
[00:35:01.000 --> 00:35:05.000]  或者我們不熟悉的名字
[00:35:05.000 --> 00:35:10.000]  但讓我去看回神的律法
[00:35:10.000 --> 00:35:14.000]  在昔日摩西頒佈給以色列人的時候
[00:35:14.000 --> 00:35:16.000]  是每七年最後一年讀一次
[00:35:16.000 --> 00:35:18.000]  在鑄盤節
[00:35:18.000 --> 00:35:20.000]  而這段經文
[00:35:20.000 --> 00:35:22.000]  麻煩上一頁
[00:35:22.000 --> 00:35:28.000]  都是記載在七月的時候所讀出
[00:35:28.000 --> 00:35:31.000]  也是鑄盤節的時候
[00:35:31.000 --> 00:35:36.000]  形容到眾民如同一人
[00:35:36.000 --> 00:35:41.000]  水門是指他們的會幕
[00:35:41.000 --> 00:35:43.000]  或者一個聖所
[00:35:43.000 --> 00:35:45.000]  其中一道門
[00:35:45.000 --> 00:35:48.000]  因為很多門有不同的出入口
[00:35:48.000 --> 00:35:50.000]  讓不同的子民
[00:35:50.000 --> 00:35:51.000]  有男有女
[00:35:51.000 --> 00:35:52.000]  或者寄居者
[00:35:52.000 --> 00:35:55.000]  不同的出入口進入
[00:35:55.000 --> 00:36:01.000]  他們可能是站在城牆門外聽
[00:36:01.000 --> 00:36:06.000]  而是說至少有我們在座這麼多人
[00:36:06.000 --> 00:36:08.000]  他們全部都是站立
[00:36:08.000 --> 00:36:14.000]  由清晨聽到中午
[00:36:14.000 --> 00:36:15.000]  另外去反思
[00:36:15.000 --> 00:36:17.000]  今天我們崇拜
[00:36:17.000 --> 00:36:21.000]  通常是有一個小時多一點
[00:36:21.000 --> 00:36:24.000]  我自己也會有空去看看
[00:36:24.000 --> 00:36:26.000]  我們教會
[00:36:26.000 --> 00:36:32.000]  行政部幫我們做了很好的宣傳品
[00:36:32.000 --> 00:36:34.000]  就是我們的崇拜時間表
[00:36:34.000 --> 00:36:39.000]  我看回我們早堂崇拜是八點半至九點五十分
[00:36:39.000 --> 00:36:41.000]  一個小時多一點
[00:36:41.000 --> 00:36:44.000]  並且我們有很舒服的環境
[00:36:44.000 --> 00:36:46.000]  可以坐下來
[00:36:46.000 --> 00:36:47.000]  不是吹風扇
[00:36:47.000 --> 00:36:50.000]  也沒有漏水
[00:36:50.000 --> 00:36:54.000]  但當時來說他們是一個空曠的地方
[00:36:54.000 --> 00:36:55.000]  站立
[00:36:55.000 --> 00:36:57.000]  由清晨到中午
[00:36:57.000 --> 00:36:59.000]  雖然你說
[00:36:59.000 --> 00:37:01.000]  七年才聽一次
[00:37:01.000 --> 00:37:02.000]  不是很難
[00:37:02.000 --> 00:37:05.000]  但我想也不容易
[00:37:05.000 --> 00:37:09.000]  令我想起我們互相勉勵
[00:37:09.000 --> 00:37:11.000]  好好珍惜我們每個主日
[00:37:11.000 --> 00:37:13.000]  神給我們有生命氣息
[00:37:13.000 --> 00:37:15.000]  可以有一段時間
[00:37:15.000 --> 00:37:18.000]  安靜專心的去聆聽神的話
[00:37:18.000 --> 00:37:23.000]  好不好我們把神的電變成禱告的電
[00:37:23.000 --> 00:37:29.000]  我們可以在八點二十分回來這個電當中去祈禱
[00:37:29.000 --> 00:37:31.000]  九點五十分之後
[00:37:31.000 --> 00:37:34.000]  我相信我們不會馬上關門
[00:37:34.000 --> 00:37:36.000]  我們可以多坐五至十分鐘
[00:37:36.000 --> 00:37:42.000]  為家事分享裡面的活動和聚會祈禱
[00:37:42.000 --> 00:37:46.000]  你未必每一個活動或聚會會參與
[00:37:46.000 --> 00:37:50.000]  但你的祈禱
[00:37:50.000 --> 00:37:53.000]  都是在表達你是敬畏上帝
[00:37:53.000 --> 00:37:55.000]  因為恩福家這個群體
[00:37:55.000 --> 00:37:57.000]  是上帝賜給我們
[00:37:57.000 --> 00:37:58.000]  今天
[00:37:58.000 --> 00:38:01.000]  我很久沒有在二樓這裡講道
[00:38:01.000 --> 00:38:02.000]  所以我很感動
[00:38:02.000 --> 00:38:04.000]  看到這麼多弟兄姊妹
[00:38:04.000 --> 00:38:06.000]  一起聚集
[00:38:06.000 --> 00:38:07.000]  我鼓勵大家
[00:38:07.000 --> 00:38:08.000]  在今天
[00:38:08.000 --> 00:38:12.000]  我們無論在生命記裡面所看到的經文
[00:38:12.000 --> 00:38:14.000]  或者剛才尼希米記
[00:38:14.000 --> 00:38:17.000]  記載人民舉手說
[00:38:17.000 --> 00:38:18.000]  阿門
[00:38:18.000 --> 00:38:19.000]  阿門
[00:38:19.000 --> 00:38:23.000]  或者今天我們的文化不是這樣表達
[00:38:23.000 --> 00:38:25.000]  但在心裡面
[00:38:25.000 --> 00:38:26.000]  你都可以說
[00:38:26.000 --> 00:38:27.000]  阿門
[00:38:27.000 --> 00:38:29.000]  阿門
[00:38:29.000 --> 00:38:32.000]  我相信你們的名字
[00:38:32.000 --> 00:38:34.000]  神很清楚會一一記得
[00:38:34.000 --> 00:38:37.000]  並且寫在生命冊上
[00:38:37.000 --> 00:38:40.000]  尼希米記最後記載
[00:38:40.000 --> 00:38:43.000]  眾人是一直站在遠處聆聽
[00:38:43.000 --> 00:38:44.000]  我都在想
[00:38:44.000 --> 00:38:47.000]  會不會中間有些人要走開一會
[00:38:47.000 --> 00:38:49.000]  或者今天我們都很正常
[00:38:49.000 --> 00:38:51.000]  要他去洗手間
[00:38:51.000 --> 00:38:52.000]  都是可以的
[00:38:52.000 --> 00:38:53.000]  但這裡講到
[00:38:53.000 --> 00:38:56.000]  他們一直站在遠處聆聽
[00:38:56.000 --> 00:38:58.000]  他們宣讀神的律法
[00:38:58.000 --> 00:39:01.000]  就是剛才被讀出的名字裡面
[00:39:01.000 --> 00:39:03.000]  那班的祭司或者長老
[00:39:03.000 --> 00:39:07.000]  他們將律法的意義清楚翻譯出來
[00:39:07.000 --> 00:39:12.000]  使眾人明白所宣讀的
[00:39:12.000 --> 00:39:14.000]  親愛的弟兄姊妹
[00:39:14.000 --> 00:39:16.000]  今天你回到崇拜
[00:39:16.000 --> 00:39:20.000]  有傳導人去正道的時候
[00:39:20.000 --> 00:39:25.000]  相信神是賜給你能夠明白的智慧
[00:39:25.000 --> 00:39:28.000]  就算在整個聽道裡面
[00:39:28.000 --> 00:39:30.000]  你聽到一句是明白
[00:39:30.000 --> 00:39:33.000]  放在心裡已經足夠
[00:39:33.000 --> 00:39:35.000]  我為你說阿門
[00:39:35.000 --> 00:39:38.000]  今天我們可以在恩福家
[00:39:38.000 --> 00:39:41.000]  在眾弟兄姊妹面前進行立願禮
[00:39:41.000 --> 00:39:43.000]  這是何等大的榮幸
[00:39:43.000 --> 00:39:46.000]  我多謝弟兄姊妹和我們一起見證
[00:39:46.000 --> 00:39:50.000]  我們220分隊第19屆的立願禮
[00:39:50.000 --> 00:39:54.000]  不單止希望召集到一班隊員導師
[00:39:54.000 --> 00:39:55.000]  在這個立願禮裡面
[00:39:55.000 --> 00:39:57.000]  願意立願
[00:39:57.000 --> 00:39:59.000]  他們立定心志
[00:39:59.000 --> 00:40:03.000]  去投入接下來每個星期六的集隊和分隊活動
[00:40:03.000 --> 00:40:07.000]  我也在這裡呼籲眾弟兄姊妹
[00:40:07.000 --> 00:40:09.000]  你都可以在神面前立願
[00:40:09.000 --> 00:40:14.000]  可以每個主日回來敬畏上帝
[00:40:14.000 --> 00:40:17.000]  將你的心交給上帝
[00:40:17.000 --> 00:40:20.000]  將你所煩惱的事
[00:40:20.000 --> 00:40:21.000]  你掛慮的事
[00:40:21.000 --> 00:40:23.000]  在禱告裡面
[00:40:23.000 --> 00:40:25.000]  可以在很安靜的環境
[00:40:25.000 --> 00:40:27.000]  一一的告訴上帝
[00:40:27.000 --> 00:40:31.000]  我們敬畏上帝真的要學習
[00:40:31.000 --> 00:40:35.000]  所以我們這個學習是一生之久
[00:40:35.000 --> 00:40:36.000]  召集的意思
[00:40:36.000 --> 00:40:39.000]  就是我們一起奉主的名
[00:40:39.000 --> 00:40:42.000]  可以一起在神的家裡面
[00:40:42.000 --> 00:40:43.000]  神的殿裡面
[00:40:43.000 --> 00:40:46.000]  重新的和神去納若
[00:40:46.000 --> 00:40:50.000]  更新我們對神的忠誠和偉生
[00:40:50.000 --> 00:40:53.000]  立願緊守進行祂的話
[00:40:53.000 --> 00:40:56.000]  我們每個人都是神的家一份子
[00:40:56.000 --> 00:40:57.000]  我們都要學習
[00:40:57.000 --> 00:41:01.000]  學習敬畏神
[00:41:01.000 --> 00:41:04.000]  最後我以生命記五章二至三節
[00:41:04.000 --> 00:41:07.000]  和大家去作結
[00:41:07.000 --> 00:41:09.000]  耶和華我們的神
[00:41:09.000 --> 00:41:13.000]  在何列山與我們納若
[00:41:13.000 --> 00:41:18.000]  這若耶和華不是與我們列祖納的
[00:41:18.000 --> 00:41:21.000]  而是與我們
[00:41:21.000 --> 00:41:27.000]  就是今天在這壘患活著的人納若
[00:41:27.000 --> 00:41:30.000]  亦都是希伯來書所說
[00:41:30.000 --> 00:41:33.000]  憑藉耶穌所流的血
[00:41:33.000 --> 00:41:37.000]  印證了永恆的若
[00:41:37.000 --> 00:41:39.000]  親愛的弟兄姊妹
[00:41:39.000 --> 00:41:41.000]  神今天賜給你
[00:41:41.000 --> 00:41:44.000]  和我有生命氣息
[00:41:44.000 --> 00:41:50.000]  他是與我們今天患活著的人納若
[00:41:50.000 --> 00:41:54.000]  你是否在乎這一份
[00:41:54.000 --> 00:41:57.000]  與上帝永恆的關係呢
[00:41:57.000 --> 00:42:00.000]  我們一起祈禱
[00:42:00.000 --> 00:42:05.000]  全能的天父上帝
[00:42:05.000 --> 00:42:07.000]  感謝讚美你
[00:42:07.000 --> 00:42:10.000]  多謝你召集我們每一個人
[00:42:10.000 --> 00:42:13.000]  在主日走在一起
[00:42:13.000 --> 00:42:18.000]  讓我們能夠專心敬拜頌讚你
[00:42:18.000 --> 00:42:22.000]  讓我們不單單享受一刻的舒適
[00:42:22.000 --> 00:42:24.000]  而是在敬拜裏面
[00:42:24.000 --> 00:42:26.000]  在崇拜裏面
[00:42:26.000 --> 00:42:28.000]  幫助我們每一個人
[00:42:28.000 --> 00:42:30.000]  更像基督
[00:42:30.000 --> 00:42:32.000]  奉主明求
[00:42:32.000 --> 00:42:34.000]  阿門

