
[00:00:00.000 --> 00:00:08.000]  聖經裡面其實很多時候都會用跑步去比喻我們信徒的生命
[00:20:01.240 --> 00:20:05.240]  其實他決定退出公司,退股
[00:20:05.240 --> 00:20:08.240]  他要分錢解散
[00:20:08.240 --> 00:20:11.240]  其實我回想起來的時候
[00:20:11.240 --> 00:20:14.240]  其實我心情非常之失望
[00:20:14.240 --> 00:20:17.240]  因為我很看重這個朋友
[00:20:17.240 --> 00:20:19.240]  很看重這個拍檔
[00:20:19.240 --> 00:20:23.240]  我甚至心裡有很多感受對於他
[00:20:23.240 --> 00:20:26.240]  我覺得被朋友出賣
[00:20:26.240 --> 00:20:28.240]  我覺得被背叛
[00:20:28.240 --> 00:20:33.240]  甚至被那位朋友放棄的感受
[00:20:33.240 --> 00:20:35.240]  還要想想,經濟不好
[00:20:35.240 --> 00:20:40.240]  我還要想,我還要繼續營運這間公司嗎?
[00:20:40.240 --> 00:20:43.240]  還是像他們那樣說,回去打工算了
[00:20:43.240 --> 00:20:45.240]  前路其實都很迷茫
[00:20:45.240 --> 00:20:48.240]  心裡有很多的難受
[00:20:48.240 --> 00:20:52.240]  還有像一個人站在十字路口一樣
[00:20:52.240 --> 00:20:56.240]  哇,還是晚上的十字路口
[00:20:56.240 --> 00:21:00.240]  很孤獨,路上不知道怎麼走
[00:21:00.240 --> 00:21:03.240]  不過當時我也有祈禱
[00:21:03.240 --> 00:21:06.240]  我祈禱,就像剛才所說
[00:21:06.240 --> 00:21:09.240]  主啊,求祢帶我前行
[00:21:09.240 --> 00:21:12.240]  求祢,如果是祢的心意
[00:21:12.240 --> 00:21:14.240]  是不是祢的聲音?
[00:21:14.240 --> 00:21:16.240]  是祢的心意的話,就帶我前行
[00:21:16.240 --> 00:21:19.240]  如果不是祢,就為我生路吧
[00:21:19.240 --> 00:21:21.240]  我們經常都這樣祈禱
[00:21:21.240 --> 00:21:23.240]  不過,我知道
[00:21:23.240 --> 00:21:27.240]  就算上帝繼續帶著我前行也好
[00:21:27.240 --> 00:21:30.240]  其實也不代表一定會成功
[00:21:30.240 --> 00:21:34.240]  因為我知道,我生命裡的確還有很多東西要成長
[00:21:34.240 --> 00:21:37.240]  無論信仰上高,或者經歷上高
[00:21:37.240 --> 00:21:40.240]  都有很多東西我要去成長
[00:21:40.240 --> 00:21:42.240]  但我知道一件事
[00:21:42.240 --> 00:21:44.240]  我當時知道一件事
[00:21:44.240 --> 00:21:46.240]  就是我不可以靠我自己
[00:21:46.240 --> 00:21:50.240]  我要靠上帝帶我前行這個困局
[00:21:50.240 --> 00:21:52.240]  就是這樣
[00:21:52.240 --> 00:21:56.240]  我很大膽地去拖著上帝
[00:21:56.240 --> 00:22:01.240]  再走了十多年設計公司的路
[00:22:01.240 --> 00:22:05.240]  當然,我不是說很成功
[00:22:05.240 --> 00:22:08.240]  當中,一定有高有低
[00:22:08.240 --> 00:22:10.240]  有好有不好
[00:22:10.240 --> 00:22:15.240]  但當中,我一直都看到上帝的公認和同在
[00:22:15.240 --> 00:22:19.240]  祂是帶領我在生命裡成長的一個
[00:22:19.240 --> 00:22:24.240]  我想,這個經歷對於我走信仰的路
[00:22:24.240 --> 00:22:27.240]  我看到耶穌基督在我生命裡
[00:22:27.240 --> 00:22:32.240]  的確是很真實和很實在的一位上帝
[00:22:32.240 --> 00:22:37.240]  祂是帶領我不是走經濟的困難
[00:22:37.240 --> 00:22:42.240]  而是帶領我跨過心裡的黑暗
[00:22:42.240 --> 00:22:47.240]  弟兄姊妹,今天有三件事
[00:22:47.240 --> 00:22:50.240]  很想你們要記住
[00:22:50.240 --> 00:22:55.240]  第一件事,就是可能你現在心裡
[00:22:55.240 --> 00:22:59.240]  有很多的迷惘在黑暗裡
[00:22:59.240 --> 00:23:02.240]  但耶穌基督就在你面前
[00:23:02.240 --> 00:23:04.240]  你可以呼求祂
[00:23:04.240 --> 00:23:07.240]  祂在等你去回應
[00:23:07.240 --> 00:23:10.240]  第二件事,就是可能我們很多時候
[00:23:10.240 --> 00:23:13.240]  都會面對不同的困難
[00:23:13.240 --> 00:23:15.240]  生命裡必然會出現困難
[00:23:15.240 --> 00:23:19.240]  我們都可以去耶穌基督祈禱
[00:23:19.240 --> 00:23:21.240]  求主為你開路
[00:23:21.240 --> 00:23:25.240]  呼求祂成為你的帶領者
[00:23:25.240 --> 00:23:27.240]  但最重要的一件事
[00:23:27.240 --> 00:23:29.240]  就是定徵於耶穌
[00:23:29.240 --> 00:23:34.240]  讓主的功在你身上發生
[00:23:34.240 --> 00:23:39.240]  讓主在你的身上,在你的生命裡工作
[00:23:39.240 --> 00:23:45.240]  第三件事,就是可能我們都會不停跌倒
[00:23:45.240 --> 00:23:47.240]  不停都會軟弱
[00:23:47.240 --> 00:23:50.240]  可能你都覺得其實都心灰意冷
[00:23:50.240 --> 00:23:52.240]  都不知道會怎樣走
[00:23:52.240 --> 00:23:55.240]  但主今天再次和你講
[00:23:55.240 --> 00:23:58.240]  不要放棄,不要疑惑
[00:23:58.240 --> 00:24:02.240]  耶穌的手一樣都會抓緊你
[00:24:02.240 --> 00:24:03.240]  記住這句話
[00:24:03.240 --> 00:24:08.240]  主和你說,放心,不用怕
[00:24:08.240 --> 00:24:11.240]  因為我會抓緊你
[00:24:11.240 --> 00:24:13.240]  有請警衛隊
[00:24:13.240 --> 00:24:15.240]  今天的講題是
[00:24:15.240 --> 00:24:19.240]  「來吧,別怕自己浮浮沉沉」
[00:24:19.240 --> 00:24:24.240]  我們生命裡的確有不少風浪
[00:24:24.240 --> 00:24:27.240]  在風浪裡提醒我們
[00:24:27.240 --> 00:24:29.240]  我們要專注於耶穌基督
[00:24:29.240 --> 00:24:33.240]  我們要依靠祂的權柄和能力
[00:24:33.240 --> 00:24:36.240]  即使我們在過程裡
[00:24:36.240 --> 00:24:41.240]  同樣都會面對軟弱,甚至失敗
[00:24:41.240 --> 00:24:42.240]  我們不要放棄
[00:24:42.240 --> 00:24:46.240]  因為耶穌基督是抓緊我們的
[00:24:46.240 --> 00:24:53.240]  當我們的眼光轉變的時候
[00:24:53.240 --> 00:24:55.240]  對待困難的眼光
[00:24:55.240 --> 00:24:58.240]  同時都會隨之而改變
[00:24:58.240 --> 00:25:04.240]  無論外面的困難有多嚴峻
[00:25:04.240 --> 00:25:07.240]  原來我們的信心在鍛鍊裡
[00:25:07.240 --> 00:25:10.240]  在操練裡不斷地成長
[00:25:10.240 --> 00:25:12.240]  專注於耶穌
[00:25:12.240 --> 00:25:14.240]  體驗祂的大能和同在

