
[00:00:00.000 --> 00:00:02.680]  多謝敬拜隊帶領我們進入敬拜
[00:21:43.240 --> 00:21:48.040]  說不可以和迦南地的外邦人結親
[00:21:48.040 --> 00:21:50.240]  而在三章二節
[00:21:50.240 --> 00:21:51.840]  聖經又告訴我們
[00:21:51.840 --> 00:21:53.840]  在那些日子
[00:21:53.840 --> 00:21:58.840]  百姓仍然在丘壇獻祭
[00:21:58.840 --> 00:22:03.040]  所羅門沒有將《生命記》第十二章十三至十四節
[00:22:03.040 --> 00:22:04.240]  摩西吩咐他們
[00:22:04.240 --> 00:22:05.640]  進了迦南地之後
[00:22:05.640 --> 00:22:11.040]  就不可以在自己看中的地方去獻祭
[00:22:11.040 --> 00:22:12.840]  不是隨隨便便
[00:22:12.840 --> 00:22:17.440]  唯有在耶和華為他們選擇的地方
[00:22:17.440 --> 00:22:19.840]  去獻梵祭
[00:22:19.840 --> 00:22:24.640]  他沒有將這個命令放在心裏面
[00:22:24.640 --> 00:22:27.240]  之前我們在三章三節提到
[00:22:27.240 --> 00:22:29.040]  所羅門愛耶和華
[00:22:29.040 --> 00:22:31.640]  進行他父親大衛的律例
[00:22:31.640 --> 00:22:36.240]  但是在同一節的後半部
[00:22:36.240 --> 00:22:38.240]  聖經又說
[00:22:38.240 --> 00:22:44.440]  他只是還在丘壇獻祭紹香
[00:22:44.440 --> 00:22:49.840]  他不單止不教導那些以色列民
[00:22:49.840 --> 00:22:53.240]  不要在丘壇獻祭
[00:22:53.240 --> 00:22:56.240]  找一個合神心意的地方
[00:22:56.240 --> 00:22:58.840]  連他自己也是這樣做
[00:22:58.840 --> 00:23:01.040]  還有在第三章四節
[00:23:01.040 --> 00:23:02.640]  經文又告訴我們
[00:23:02.640 --> 00:23:11.040]  所羅門選擇到基片的丘壇獻祭的目的是什麼
[00:23:11.040 --> 00:23:15.240]  是因為基片的丘壇夠大
[00:23:15.240 --> 00:23:21.440]  可以讓他獻一千祭身作梵祭
[00:23:21.440 --> 00:23:23.640]  沒有其他更大的地方
[00:23:23.640 --> 00:23:26.240]  所以隨其方便
[00:23:26.240 --> 00:23:28.640]  所以從以上的跡象
[00:23:28.640 --> 00:23:32.640]  所羅門其實一直都習慣了用自己的聰明
[00:23:32.640 --> 00:23:35.040]  和方法去行事
[00:23:35.040 --> 00:23:39.840]  只是當他要面對承繼大衛的王國
[00:23:39.840 --> 00:23:42.440]  他自己知道自己能力不足
[00:23:42.440 --> 00:23:46.640]  就向耶和華神求智慧
[00:23:46.640 --> 00:23:49.040]  弟兄姊妹
[00:23:49.040 --> 00:23:50.240]  聽完之後
[00:23:50.240 --> 00:23:53.040]  覺不覺得我上面所講的東西
[00:23:53.040 --> 00:23:56.840]  好像很熟悉
[00:23:56.840 --> 00:23:58.240]  沒錯
[00:23:58.240 --> 00:24:01.440]  其實我們都很常
[00:24:01.440 --> 00:24:04.040]  先用了自己習慣
[00:24:04.040 --> 00:24:08.640]  或者是感到行得通的方法去做事
[00:24:08.640 --> 00:24:11.640]  往往都是要等到自己沒辦法的時候
[00:24:11.640 --> 00:24:14.040]  自找神
[00:24:14.040 --> 00:24:17.040]  所羅門都不例外
[00:24:17.040 --> 00:24:20.040]  所羅門雖然得了神賜的智慧
[00:24:20.040 --> 00:24:23.240]  還有神應他去務求的
[00:24:23.240 --> 00:24:25.640]  包括是付足、尊榮
[00:24:25.640 --> 00:24:28.240]  還有要使他在世上的日子
[00:24:28.240 --> 00:24:29.840]  在獵王當中
[00:24:29.840 --> 00:24:33.040]  沒有一個能夠媲美他所擁有的
[00:24:33.040 --> 00:24:36.640]  但是所羅門仍然感到不踏實
[00:24:36.640 --> 00:24:38.040]  所以他很快
[00:24:38.040 --> 00:24:40.240]  要用自己所相信的
[00:24:40.240 --> 00:24:42.640]  覺得行得通的方法
[00:24:42.640 --> 00:24:44.840]  去治國
[00:24:44.840 --> 00:24:48.040]  就好像在第五章那裡
[00:24:48.040 --> 00:24:49.240]  講到他說
[00:24:49.240 --> 00:24:57.440]  他為自己儲備了很多的馬匹和馬兵
[00:24:57.440 --> 00:25:01.440]  他再次違反了神的命令
[00:25:01.440 --> 00:25:03.840]  就是《生命紀律》十七章十六節
[00:25:03.840 --> 00:25:09.040]  神要求王不要為自己加添馬匹的命令
[00:25:09.040 --> 00:25:11.640]  所羅門的行為
[00:25:11.640 --> 00:25:18.440]  充分地講明了他不放心神的保護
[00:25:18.440 --> 00:25:22.840]  他感到必須要依靠軍事力量
[00:25:22.840 --> 00:25:26.640]  來獲得安全感
[00:25:26.640 --> 00:25:29.240]  又是不是覺得這一點
[00:25:29.240 --> 00:25:33.240]  和自己很相似呢?
[00:25:33.240 --> 00:25:35.240]  講一點見證
[00:25:35.240 --> 00:25:36.640]  我也是
[00:25:36.640 --> 00:25:38.240]  講到今天
[00:25:38.240 --> 00:25:41.440]  我平時寫講章都比較遲一點
[00:25:41.440 --> 00:25:43.240]  今天很遲
[00:25:43.240 --> 00:25:49.840]  我的電話號碼很遲給AV弟兄的手足
[00:25:49.840 --> 00:25:53.240]  還有我今天回來的時候塞車
[00:25:53.240 --> 00:25:57.640]  所以我WhatsApp先發了電話號碼
[00:25:57.640 --> 00:25:58.840]  怎知道
[00:25:58.840 --> 00:26:02.440]  弟兄問我有沒有講章
[00:26:02.440 --> 00:26:05.440]  我就問我是不是真的要給你講章
[00:26:05.440 --> 00:26:10.840]  因為我平時習慣了自己按電話號碼
[00:26:10.840 --> 00:26:12.640]  他就跟我說沒有預備
[00:26:12.640 --> 00:26:16.640]  沒有說要預備電腦在講台
[00:26:16.640 --> 00:26:19.440]  我就按了一按
[00:26:19.440 --> 00:26:20.840]  這是我的安全感
[00:26:20.840 --> 00:26:22.440]  是我的習慣
[00:26:22.440 --> 00:26:24.640]  我開始想行不行
[00:26:24.640 --> 00:26:26.440]  我可能寫得很亂
[00:26:26.440 --> 00:26:29.040]  不知弟兄明不明白我說什麼
[00:26:29.040 --> 00:26:30.040]  很感恩
[00:26:30.040 --> 00:26:31.240]  我覺得弟兄做得很好
[00:26:31.240 --> 00:26:35.640]  多謝你Walter
[00:26:35.640 --> 00:26:39.840]  我們很多時候都很習慣
[00:26:39.840 --> 00:26:41.640]  用自己的方法
[00:26:41.640 --> 00:26:46.240]  和自己的想法去處理事情
[00:26:46.240 --> 00:26:47.440]  但是
[00:26:47.440 --> 00:26:52.440]  其實神要我們遵從祂的旨意
[00:26:52.440 --> 00:26:54.640]  因為祂比我們看得闊
[00:26:54.640 --> 00:26:57.440]  比我們看得深遠
[00:26:57.440 --> 00:27:03.640]  在《列王記》上之後那幾章
[00:27:03.640 --> 00:27:07.840]  我們之前的目者都有提過
[00:27:07.840 --> 00:27:12.040]  當所羅門的成就和財寶越來越多的時候
[00:27:12.040 --> 00:27:15.840]  他慢慢就被這些成就充分了頭腦
[00:27:15.840 --> 00:27:19.840]  所羅門私有化了神給他的智慧
[00:27:19.840 --> 00:27:23.040]  來建立自己的王國
[00:27:23.040 --> 00:27:25.040]  他漠視神的皆命
[00:27:25.040 --> 00:27:30.440]  也越發倚靠自己的政策和方法
[00:27:30.440 --> 00:27:32.040]  直至最後
[00:27:32.040 --> 00:27:34.640]  他為了那些愛邦的妻妾
[00:27:34.640 --> 00:27:43.440]  竟然帶頭去敬拜那些可憎的愛邦人的神
[00:27:43.440 --> 00:27:45.440]  所羅門忘記了自己
[00:27:45.440 --> 00:27:49.640]  雖然是被神揀選去管治以色列
[00:27:49.640 --> 00:27:53.040]  但是他只不過是管家
[00:27:53.040 --> 00:27:57.640]  他所賺到的每一樣東西都不是屬於他
[00:27:57.640 --> 00:28:01.040]  都是屬於神
[00:28:01.040 --> 00:28:06.640]  神賜予所羅門舉世無雙的智慧和財富
[00:28:06.640 --> 00:28:09.640]  要他好好地去管理以色列民
[00:28:09.640 --> 00:28:12.440]  教導他們神的律法
[00:28:12.440 --> 00:28:14.640]  學習敬畏祂
[00:28:14.640 --> 00:28:17.640]  但是所羅門卻帶了以色列人
[00:28:17.640 --> 00:28:19.640]  敬拜愛邦人的神
[00:28:19.640 --> 00:28:22.840]  行耶和華憎惡的事
[00:28:22.840 --> 00:28:25.640]  如果你是耶和華
[00:28:25.640 --> 00:28:28.840]  你又會有什麼感覺?
[00:28:28.840 --> 00:28:35.840]  你會否坐視不理?
[00:28:35.840 --> 00:28:37.640]  弟兄姊妹
[00:28:37.640 --> 00:28:41.240]  所羅門王的問題不是一朝一夕的事
[00:28:41.240 --> 00:28:43.440]  不是他突然變了
[00:28:43.440 --> 00:28:45.440]  而是因為長年累月
[00:28:45.440 --> 00:28:52.440]  他沒有正視自己在觀念或者想法上的偏差
[00:28:52.440 --> 00:28:55.240]  所羅門究竟相信什麼?
[00:28:55.240 --> 00:28:56.840]  他有什麼信念?
[00:28:56.840 --> 00:28:59.640]  而他最大的顧念又是什麼?
[00:28:59.640 --> 00:29:03.640]  讓我們一起看看這幅圖
[00:29:03.640 --> 00:29:08.440]  去理解所羅門的問題
[00:29:08.440 --> 00:29:11.440]  我們憑我們之前所讀的經文
[00:29:11.440 --> 00:29:13.240]  我們可以看到
[00:29:13.240 --> 00:29:14.840]  所羅門的信念
[00:29:14.840 --> 00:29:18.240]  他所相信的就是靠自己
[00:29:18.240 --> 00:29:21.040]  不行的時候才去找神
[00:29:21.040 --> 00:29:22.240]  他更相信
[00:29:22.240 --> 00:29:23.840]  就是靠著他聰明
[00:29:23.840 --> 00:29:28.640]  就覺得用政治婚姻是很有效的
[00:29:28.640 --> 00:29:31.840]  他還相信要鞏固他的國防
[00:29:31.840 --> 00:29:34.040]  因為他不像他父親那樣
[00:29:34.040 --> 00:29:35.840]  是一個戰士
[00:29:35.840 --> 00:29:37.040]  所以他不會打架
[00:29:37.040 --> 00:29:38.240]  不會打仗
[00:29:38.240 --> 00:29:41.640]  所以他需要更多的兵和馬
[00:29:41.640 --> 00:29:44.040]  他還相信積聚財寶
[00:29:44.040 --> 00:29:45.040]  因為他相信
[00:29:45.040 --> 00:29:46.840]  只要他有更多的財寶的時候
[00:29:46.840 --> 00:29:49.840]  其他的國家才會服他
[00:29:49.840 --> 00:29:51.640]  這是他的信念
[00:29:51.640 --> 00:29:54.640]  也因為他不斷這樣做的時候
[00:29:54.640 --> 00:29:57.440]  憑著他的經驗
[00:29:57.440 --> 00:29:59.640]  他就慢慢地覺得這些事情
[00:29:59.640 --> 00:30:02.440]  真的是這樣
[00:30:02.440 --> 00:30:04.240]  剛剛開始的時候
[00:30:04.240 --> 00:30:06.040]  我們剛才讀過
[00:30:06.040 --> 00:30:10.640]  最初所羅門是有嘗試去學校
[00:30:10.640 --> 00:30:12.640]  去父皇大位
[00:30:12.640 --> 00:30:16.040]  去遵行神的律法和誡命
[00:30:16.040 --> 00:30:17.040]  但慢慢地
[00:30:17.040 --> 00:30:18.640]  當他入了職之後
[00:30:18.640 --> 00:30:22.840]  又開始專注在整理國務的時候
[00:30:22.840 --> 00:30:25.040]  他慢慢地就很自然地
[00:30:25.040 --> 00:30:28.840]  自己本身的人就回來了
[00:30:28.840 --> 00:30:31.640]  他就用剛才我們所說的那些信念
[00:30:31.640 --> 00:30:36.640]  去鞏固以色列的地位
[00:30:36.640 --> 00:30:39.240]  他最初可能都覺得他的任務
[00:30:39.240 --> 00:30:42.040]  就是承繼父皇這個版圖
[00:30:42.040 --> 00:30:43.240]  這個國圖
[00:30:43.240 --> 00:30:45.440]  去鞏固以色列人
[00:30:45.440 --> 00:30:48.440]  在外邦當中的地位
[00:30:48.440 --> 00:30:50.440]  但慢慢地
[00:30:50.440 --> 00:30:52.640]  因為他得的越來越多
[00:30:52.640 --> 00:30:55.440]  他竟然被財寶
[00:30:55.440 --> 00:30:56.440]  他的自負
[00:30:56.440 --> 00:30:59.440]  他的驕傲充分地投入
[00:30:59.440 --> 00:31:00.440]  到最後
[00:31:00.440 --> 00:31:01.840]  他所顧念的
[00:31:01.840 --> 00:31:05.640]  不再是鞏固以色列人的地位
[00:31:05.640 --> 00:31:08.440]  或者看起來好像是
[00:31:08.440 --> 00:31:09.440]  但是
[00:31:09.440 --> 00:31:15.440]  他是為了鞏固個人的渴想和保障
[00:31:18.440 --> 00:31:22.440]  因為這樣的時候
[00:31:22.440 --> 00:31:24.440]  所羅門繼續地
[00:31:24.440 --> 00:31:27.040]  去靠自己
[00:31:27.040 --> 00:31:28.440]  不找神
[00:31:28.440 --> 00:31:30.240]  靠政治婚姻
[00:31:30.240 --> 00:31:31.640]  靠國防
[00:31:31.640 --> 00:31:34.440]  靠財寶
[00:31:34.440 --> 00:31:35.840]  到最後
[00:31:35.840 --> 00:31:37.440]  他的信念
[00:31:37.440 --> 00:31:40.440]  就變成執念了
[00:31:40.440 --> 00:31:43.840]  當耶和華神提醒他
[00:31:43.840 --> 00:31:46.440]  或者士巴的女王跟他說
[00:31:46.440 --> 00:31:47.440]  暗示他
[00:31:47.440 --> 00:31:50.440]  他這一切都是應該稱頌神的時候
[00:31:50.440 --> 00:31:53.440]  他聽不入耳
[00:31:53.440 --> 00:31:57.440]  因為覺得這些東西都完全是自己
[00:31:57.440 --> 00:32:05.440]  所羅門因為沒有處理自己
[00:32:05.440 --> 00:32:08.240]  不正確的信念
[00:32:08.240 --> 00:32:09.440]  或者我叫歪念
[00:32:09.440 --> 00:32:11.440]  不正確偏差了
[00:32:11.440 --> 00:32:15.440]  這些就變成了他生命當中的破口
[00:32:15.440 --> 00:32:19.440]  以致讓撒旦有機可乘
[00:32:19.440 --> 00:32:23.440]  剛才講到耶和華兩次向他顯現
[00:32:23.440 --> 00:32:24.440]  告訴他
[00:32:24.440 --> 00:32:26.440]  需要顧念的
[00:32:26.440 --> 00:32:29.440]  並不是讓以色列國強大
[00:32:29.440 --> 00:32:32.440]  或者滿足他個人的願望
[00:32:32.440 --> 00:32:34.440]  唯一他需要顧念的
[00:32:34.440 --> 00:32:36.440]  就是效法他的父王
[00:32:36.440 --> 00:32:39.440]  全誠信正直的心
[00:32:39.440 --> 00:32:42.440]  去遵行神一切的吩咐
[00:32:42.440 --> 00:32:47.440]  遵守神的規定和律例
[00:32:47.440 --> 00:32:49.440]  還有剛才講的
[00:32:49.440 --> 00:32:50.440]  士巴女王提醒他
[00:32:50.440 --> 00:32:53.440]  他的智慧和所得的一切都是從神而來
[00:32:53.440 --> 00:32:59.440]  是為了要為以色列人帶來公義
[00:32:59.440 --> 00:33:04.440]  引導他們行在耶和華的旨意當中
[00:33:04.440 --> 00:33:07.440]  我猜如果所羅門將這些話
[00:33:07.440 --> 00:33:10.440]  都聽了入心裏的時候
[00:33:10.440 --> 00:33:12.440]  好好消化
[00:33:12.440 --> 00:33:16.440]  好像他爸爸戴偉那樣
[00:33:16.440 --> 00:33:19.440]  聽到拿丹仙姿的斥責之後
[00:33:19.440 --> 00:33:21.440]  而悔改
[00:33:21.440 --> 00:33:25.440]  相信所羅門無需面對
[00:33:25.440 --> 00:33:31.440]  十一章十一節的審判
[00:33:31.440 --> 00:33:33.440]  讓我們一起看看
[00:33:33.440 --> 00:33:36.440]  如果所羅門有將父王的話
[00:33:36.440 --> 00:33:40.440]  即神的話或士巴女王的話聽進去的時候
[00:33:40.440 --> 00:33:46.440]  可以如何避免神在第十四至二十五節提及
[00:33:46.440 --> 00:33:51.440]  對所羅門的懲罰呢?
[00:33:51.440 --> 00:33:52.440]  第一個
[00:33:52.440 --> 00:33:57.440]  耶和華興起敵黨所羅門的人
[00:33:57.440 --> 00:33:59.440]  我們在上面看到
[00:33:59.440 --> 00:34:03.440]  是叫做哈達
[00:34:03.440 --> 00:34:06.440]  耶和華使以東人哈達興起
[00:34:06.440 --> 00:34:09.440]  做所羅門的敵人
[00:34:09.440 --> 00:34:12.440]  哈達是以東皇后裔
[00:34:12.440 --> 00:34:14.440]  戴偉在以東的時候
[00:34:14.440 --> 00:34:15.440]  虐押元帥
[00:34:15.440 --> 00:34:17.440]  曾經想去埋葬陣亡的人
[00:34:17.440 --> 00:34:20.440]  殺了以東所有的藍丁
[00:34:20.440 --> 00:34:31.440]  接著在十六至二十二節又告訴我們
[00:34:31.440 --> 00:34:33.440]  首先我想問問大家
[00:34:33.440 --> 00:34:37.440]  大家知不知道以東人是甚麼人?
[00:34:37.440 --> 00:34:39.440]  是 耳塑的後裔
[00:34:39.440 --> 00:34:44.440]  因為耳塑之後就改名為以東
[00:34:44.440 --> 00:34:46.440]  回到詞跡
[00:34:46.440 --> 00:34:49.440]  關於虐押是甚麼事呢?
[00:34:49.440 --> 00:34:54.440]  原來在《實務2記》下第八章記載
[00:34:54.440 --> 00:34:57.440]  戴偉曾經在一個地方叫鹽谷
[00:34:57.440 --> 00:35:00.440]  打敗了以東人
[00:35:00.440 --> 00:35:03.440]  之後他就派了虐押去以東
[00:35:03.440 --> 00:35:07.440]  去埋葬在那裏陣亡的以色列人
[00:35:07.440 --> 00:35:11.440]  誰知虐押在駐守以東的期間
[00:35:11.440 --> 00:35:14.440]  竟然將那裏所有的藍丁
[00:35:14.440 --> 00:35:15.440]  那時候不是在打仗
[00:35:15.440 --> 00:35:16.440]  已經沒有再打仗
[00:35:16.440 --> 00:35:20.440]  但將以東所有的藍丁都殺了
[00:35:20.440 --> 00:35:23.440]  當時仍然是很小的哈達
[00:35:23.440 --> 00:35:25.440]  和幾個以東的臣子
[00:35:25.440 --> 00:35:27.440]  很僥倖地逃跑出來
[00:35:27.440 --> 00:35:30.440]  他們途中亦遇到一些
[00:35:30.440 --> 00:35:32.440]  被過虐押追殺的以東人
[00:35:32.440 --> 00:35:36.440]  於是他們就一起逃亡到埃及
[00:35:36.440 --> 00:35:39.440]  埃及王不單止收留了哈達
[00:35:39.440 --> 00:35:42.440]  還將自己的姨仔
[00:35:42.440 --> 00:35:44.440]  即是當時皇后的妹妹
[00:35:44.440 --> 00:35:46.440]  嫁給哈達
[00:35:46.440 --> 00:35:49.440]  代表著埃及王將哈達
[00:35:49.440 --> 00:35:53.440]  當成自己皇室中的一份子
[00:35:53.440 --> 00:35:56.440]  但哈達沒有因為自己在埃及
[00:35:56.440 --> 00:35:57.440]  過著很舒適的生活
[00:35:57.440 --> 00:36:00.440]  而忘記了自己的血海深仇
[00:36:00.440 --> 00:36:03.440]  所以經文在十一章二十一節
[00:36:03.440 --> 00:36:04.440]  就告訴我們
[00:36:04.440 --> 00:36:06.440]  當哈達聽到大圍
[00:36:06.440 --> 00:36:10.440]  和虐押先後離世的消息的時候
[00:36:10.440 --> 00:36:12.440]  即是知道之前的危機
[00:36:12.440 --> 00:36:14.440]  已經解除了之後
[00:36:14.440 --> 00:36:17.440]  他就向當時的埃及王請辭
[00:36:17.440 --> 00:36:20.440]  要回到自己的國家以東
[00:36:20.440 --> 00:36:22.440]  而一會兒我們會一起看
[00:36:22.440 --> 00:36:24.440]  在十一章二十五節那裏
[00:36:24.440 --> 00:36:25.440]  經文告訴我們
[00:36:25.440 --> 00:36:29.440]  哈達回到以東作王
[00:36:29.440 --> 00:36:34.440]  之後他就一直在搞擾以色列
[00:36:34.440 --> 00:36:37.440]  除了哈達的恩怨情仇
[00:36:37.440 --> 00:36:40.440]  而遺留下來的問題之外
[00:36:40.440 --> 00:36:45.440]  然後在十一章二十二至二十三節
[00:36:45.440 --> 00:36:47.440]  聖經又告訴我們
[00:36:47.440 --> 00:36:49.440]  所羅門另外一個死對頭
[00:36:49.440 --> 00:36:52.440]  就是尼遜
[00:36:52.440 --> 00:36:57.440]  尼遜是大衛時代索巴王的一名將士
[00:36:57.440 --> 00:36:59.440]  大衛打敗了索巴王之後
[00:36:59.440 --> 00:37:02.440]  尼遜就逃跑
[00:37:02.440 --> 00:37:03.440]  在逃跑的時候
[00:37:03.440 --> 00:37:06.440]  他招聚了一幫土匪
[00:37:06.440 --> 00:37:08.440]  成為了他們的首領
[00:37:08.440 --> 00:37:11.440]  後來尼遜也是佔領了大馬士革
[00:37:11.440 --> 00:37:13.440]  做了大馬士革的城主
[00:37:13.440 --> 00:37:16.440]  而在第十一章二十五節那裏
[00:37:16.440 --> 00:37:17.440]  聖經告訴我們
[00:37:17.440 --> 00:37:19.440]  在所羅門的晚年
[00:37:19.440 --> 00:37:21.440]  哈達和尼遜都和他們為敵
[00:37:21.440 --> 00:37:23.440]  尼遜恨以色列
[00:37:23.440 --> 00:37:25.440]  他佔據了大馬士革之後
[00:37:25.440 --> 00:37:30.440]  又統領了那裏附近不少的亞蘭人的城邦
[00:37:30.440 --> 00:37:32.440]  自納為王
[00:37:32.440 --> 00:37:34.440]  所羅門在任期間
[00:37:34.440 --> 00:37:37.440]  專注發展擴大自己的聲望
[00:37:37.440 --> 00:37:40.440]  就興翰了哈達和尼遜
[00:37:40.440 --> 00:37:42.440]  能夠給以色列的傷害
[00:37:42.440 --> 00:37:47.440]  所羅門沒有利用當時以色列的軍事上的優勢
[00:37:47.440 --> 00:37:49.440]  好好地處理他父王
[00:37:49.440 --> 00:37:52.440]  那時代在戰爭上遺留下來的衝突
[00:37:52.440 --> 00:37:55.440]  也因為這樣的時候
[00:37:55.440 --> 00:38:01.440]  他為以色列國留下了這兩條不解的禍根
[00:38:01.440 --> 00:38:02.440]  沒錯
[00:38:02.440 --> 00:38:07.440]  如果所羅門能夠一心使用神賜給他的智慧和神的方法
[00:38:07.440 --> 00:38:09.440]  去治理以色列的時候
[00:38:09.440 --> 00:38:12.440]  他就會察覺到這些危機
[00:38:12.440 --> 00:38:15.440]  並且可以預先處理
[00:38:15.440 --> 00:38:17.440]  弟兄姊妹
[00:38:17.440 --> 00:38:21.440]  所以我們除了要尋求正確的信念
[00:38:21.440 --> 00:38:25.440]  也需要尋求正確的顧念
[00:38:25.440 --> 00:38:28.440]  以免像溫水煮蛙那樣
[00:38:28.440 --> 00:38:30.440]  讓自己在不知不覺當中
[00:38:30.440 --> 00:38:35.440]  跌落去撒旦的陷阱
[00:38:35.440 --> 00:38:38.440]  至於神的管教呢
[00:38:38.440 --> 00:38:42.440]  從所羅門的例子我們可以很肯定
[00:38:42.440 --> 00:38:44.440]  在懲罰前
[00:38:44.440 --> 00:38:47.440]  神一定會讓我們說明什麼是對
[00:38:47.440 --> 00:38:48.440]  什麼是對
[00:38:48.440 --> 00:38:50.440]  什麼是錯
[00:38:50.440 --> 00:38:54.440]  就好像神透過大衛給所羅門的慰訓
[00:38:54.440 --> 00:38:57.440]  和神自己兩次向他顯現
[00:38:57.440 --> 00:38:59.440]  告訴他應該怎樣治理
[00:38:59.440 --> 00:39:00.440]  應該關注什麼
[00:39:00.440 --> 00:39:02.440]  應該做什麼
[00:39:02.440 --> 00:39:06.440]  還有剛才不斷提及的士巴女王的提醒
[00:39:06.440 --> 00:39:11.440]  這些都證明了神的管教是要給人機會
[00:39:11.440 --> 00:39:14.440]  或者很多人的管教
[00:39:14.440 --> 00:39:18.440]  懲罰是為了宣洩怒氣
[00:39:18.440 --> 00:39:22.440]  但是神的管教和懲罰只有一個目的
[00:39:22.440 --> 00:39:24.440]  就是為了幫助人
[00:39:24.440 --> 00:39:27.440]  回到那條正確的路
[00:39:27.440 --> 00:39:31.440]  改正他們錯誤的行為和想法
[00:39:31.440 --> 00:39:36.440]  幫助他們擁抱真理
[00:39:36.440 --> 00:39:41.440]  因為人很多時候都不會自己回頭
[00:39:41.440 --> 00:39:43.440]  所以都需要神出手
[00:39:43.440 --> 00:39:46.440]  就好像耶和華所興起的
[00:39:46.440 --> 00:39:51.440]  三個對付所羅門的人
[00:39:51.440 --> 00:39:54.440]  最後的一個耶羅波安
[00:39:54.440 --> 00:39:58.440]  我們一起讀十一章二十六節
[00:40:07.440 --> 00:40:10.440]  以法連之派的死難隔日
[00:40:10.440 --> 00:40:15.440]  他母親是個寡婦名叫洗腦
[00:40:15.440 --> 00:40:19.440]  在二十六至四十節
[00:40:19.440 --> 00:40:20.440]  經文告訴我們
[00:40:20.440 --> 00:40:25.440]  參與撕裂所羅門王王朝的第三個人
[00:40:25.440 --> 00:40:27.440]  也是唯一一個以色列人
[00:40:27.440 --> 00:40:29.440]  就是以法連之派
[00:40:29.440 --> 00:40:32.440]  李伯的兒子耶羅波安
[00:40:32.440 --> 00:40:33.440]  聖經告訴我們
[00:40:33.440 --> 00:40:35.440]  他爸爸很早就死了
[00:40:35.440 --> 00:40:37.440]  由媽媽帶大他
[00:40:37.440 --> 00:40:40.440]  他想去家裏應該很清貧
[00:40:40.440 --> 00:40:42.440]  而在二十八節經文又告訴我們
[00:40:42.440 --> 00:40:45.440]  耶羅波安是個大有才能的人
[00:40:45.440 --> 00:40:48.440]  所羅門因為見到他年輕
[00:40:48.440 --> 00:40:50.440]  見到他很年輕和很殷勤
[00:40:50.440 --> 00:40:56.440]  就派去監管約瑟家所有服奴役的工人
[00:40:56.440 --> 00:41:01.440]  當時耶羅波安被派去監管建造米內工程
[00:41:01.440 --> 00:41:05.440]  之前我們在第九章目者所講到
[00:41:05.440 --> 00:41:11.440]  講解米羅就是用來修補大衛城的缺口的一些建築物
[00:41:11.440 --> 00:41:17.440]  就當耶羅波安出城的路上的時候
[00:41:17.440 --> 00:41:20.440]  神派了先知阿希雅
[00:41:20.440 --> 00:41:24.440]  跟他講神的計劃和為什麼神會這樣做
[00:41:24.440 --> 00:41:27.440]  神要耶羅波安接管以色列十二個支派裏面
[00:41:27.440 --> 00:41:29.440]  其中十個支派
[00:41:29.440 --> 00:41:32.440]  並承諾如果他遵行神的道
[00:41:32.440 --> 00:41:35.440]  好像大衛一樣緊守神的誡命
[00:41:35.440 --> 00:41:38.440]  神就會一直和耶羅波安同在
[00:41:38.440 --> 00:41:40.440]  經文又告訴我們
[00:41:40.440 --> 00:41:42.440]  所羅門知道了這件事
[00:41:42.440 --> 00:41:45.440]  就想起神曾經和他講過
[00:41:45.440 --> 00:41:49.440]  說他要用一個神旨去撕裂他的國家
[00:41:49.440 --> 00:41:53.440]  所以所羅門就起來要殺耶羅波安
[00:41:53.440 --> 00:41:58.440]  但是耶羅波安就逃跑了去投靠埃及王
[00:41:58.440 --> 00:42:00.440]  直至所羅門還離世
[00:42:00.440 --> 00:42:04.440]  這個都正正應驗了神在之前第十一章十二節所講的
[00:42:04.440 --> 00:42:07.440]  因你父親大衛的緣故
[00:42:07.440 --> 00:42:10.440]  我不在你的日子行者事
[00:42:10.440 --> 00:42:15.440]  而要從你兒子手中撕裂這國
[00:42:15.440 --> 00:42:18.440]  弟兄姊妹有沒有想過
[00:42:18.440 --> 00:42:23.440]  如果得罪神的人是所羅門一個人
[00:42:23.440 --> 00:42:30.440]  神又為什麼要撕開以色列十二個之派?
[00:42:30.440 --> 00:42:35.440]  如果得罪神是所羅門一個人
[00:42:35.440 --> 00:42:39.440]  為什麼要等所羅門的兒子登位的時候
[00:42:39.440 --> 00:42:42.440]  才施行懲罰?
[00:42:42.440 --> 00:42:47.440]  這樣豈不是對他的兒子很不公平嗎?
[00:42:47.440 --> 00:42:54.440]  但是如果我們的神去施行懲罰的目的
[00:42:54.440 --> 00:43:00.440]  去施行懲罰的出發點
[00:43:00.440 --> 00:43:05.440]  是為了管教
[00:43:05.440 --> 00:43:11.440]  將人帶回去他們應該走的路
[00:43:11.440 --> 00:43:17.440]  就要將因為所羅門的失誤而偏離敬拜偶像的人
[00:43:17.440 --> 00:43:20.440]  帶回神自己身邊
[00:43:20.440 --> 00:43:26.440]  幫助他們回復敬虔的生活的時候
[00:43:26.440 --> 00:43:32.440]  神這樣的懲罰就講得通
[00:43:32.440 --> 00:43:34.440]  至於所羅門
[00:43:34.440 --> 00:43:38.440]  神對他們管教最終的目的又是什麼呢?
[00:43:38.440 --> 00:43:44.440]  讓我們一起看看
[00:43:44.440 --> 00:43:49.440]  是要讓他們明白神國道裡面
[00:43:49.440 --> 00:43:54.440]  真正的主人和僕人
