
[00:00:00.000 --> 00:00:04.000]  好 我們開始今天的講道
[00:19:53.000 --> 00:19:56.000]  即使面對忙亂的生活
[00:19:56.000 --> 00:19:58.000]  都能夠認清方向
[00:19:58.000 --> 00:20:01.000]  不會走錯方向
[00:20:01.000 --> 00:20:02.000]  弟姐妹
[00:20:02.000 --> 00:20:03.000]  鼓勵你
[00:20:03.000 --> 00:20:05.000]  我也鼓勵我自己
[00:20:05.000 --> 00:20:07.000]  要成為一個親近主的人
[00:20:07.000 --> 00:20:09.000]  依靠天父的人
[00:20:09.000 --> 00:20:11.000]  也讓天父上上和我們同在
[00:20:11.000 --> 00:20:14.000]  讓天父進入我們生命裡的每個部分
[00:20:14.000 --> 00:20:18.000]  以致我們能夠將上帝賜我們的能力
[00:20:18.000 --> 00:20:21.000]  都能夠實踐上帝的使命裡
[00:20:21.000 --> 00:20:23.000]  以致我們不是一個只顧著的人
[00:20:23.000 --> 00:20:25.000]  而是就算在工作裡
[00:20:25.000 --> 00:20:29.000]  都能夠見證上帝的一個人
[00:20:29.000 --> 00:20:33.000]  最後我們看看耶穌試探的事
[00:20:33.000 --> 00:20:35.000]  耶穌雖然很清楚自己的使命
[00:20:35.000 --> 00:20:37.000]  有天父的同在
[00:20:37.000 --> 00:20:41.000]  但過程不一定順利
[00:20:41.000 --> 00:20:45.000]  受洗後就受到魔鬼的試探
[00:20:45.000 --> 00:20:48.000]  撒旦認出耶穌是救主
[00:20:48.000 --> 00:20:52.000]  當然很想破壞他救恩的行動
[00:20:52.000 --> 00:20:58.000]  耶穌也在地上受到魔鬼的試探
[00:20:58.000 --> 00:21:00.000]  魔鬼很奸詐
[00:21:00.000 --> 00:21:03.000]  很懂得利用人的軟弱
[00:21:03.000 --> 00:21:05.000]  趁耶穌在曠野沒東西吃沒水喝
[00:21:05.000 --> 00:21:07.000]  幾十天了
[00:21:07.000 --> 00:21:08.000]  最虛弱的時候
[00:21:08.000 --> 00:21:09.000]  最有需的時候
[00:21:09.000 --> 00:21:12.000]  就來試探耶穌
[00:21:12.000 --> 00:21:15.000]  很多時候魔鬼試探人都是這樣
[00:21:15.000 --> 00:21:18.000]  在人最軟弱最有需的時候
[00:21:18.000 --> 00:21:19.000]  就會來試探我們
[00:21:19.000 --> 00:21:22.000]  令我們質疑上帝
[00:21:22.000 --> 00:21:25.000]  相信大家不會太陌生
[00:21:25.000 --> 00:21:29.000]  因為其他福音書都有記載這個過程
[00:21:29.000 --> 00:21:32.000]  魔鬼在耶穌最軟弱的時候
[00:21:32.000 --> 00:21:35.000]  就會令耶穌質疑自己的身份
[00:21:35.000 --> 00:21:39.000]  他就會說「你若是神的兒子」
[00:21:39.000 --> 00:21:41.000]  最軟弱的時候就來試探你
[00:21:41.000 --> 00:21:44.000]  令你也質疑自己的身份
[00:21:44.000 --> 00:21:48.000]  但耶穌每次都是用神的話來回應他
[00:21:48.000 --> 00:21:54.000]  耶穌的焦點和眼光都有些轉移、轉變
[00:21:54.000 --> 00:21:56.000]  他不是在看自己
[00:21:56.000 --> 00:21:58.000]  我很餓,我沒東西吃
[00:21:58.000 --> 00:22:03.000]  我又沒錢,沒榮華,沒富貴,沒財,沒勢
[00:22:03.000 --> 00:22:06.000]  還要孤零零在曠野,上帝又不在
[00:22:06.000 --> 00:22:08.000]  不是,耶穌不只是看這些
[00:22:08.000 --> 00:22:12.000]  他的眼光卻是轉移到上帝那裡
[00:22:12.000 --> 00:22:17.000]  以上帝的應許、上帝的眼光、上帝的視野去看事情
[00:22:17.000 --> 00:22:19.000]  耶穌聖過試探
[00:22:19.000 --> 00:22:22.000]  因為他的眼光轉向上帝
[00:22:22.000 --> 00:22:26.000]  看上帝的應許、看上帝的心意
[00:22:26.000 --> 00:22:30.000]  原來就算認定耶穌是救主
[00:22:30.000 --> 00:22:32.000]  願意效法基督的榜樣
[00:22:32.000 --> 00:22:35.000]  做神喜悅的事情不等於事事順利
[00:22:35.000 --> 00:22:38.000]  因為會有撒旦的攻擊
[00:22:38.000 --> 00:22:43.000]  苦難,有時也是基督徒逃不過的事情
[00:22:43.000 --> 00:22:46.000]  特別是在我們最軟弱的時候
[00:22:46.000 --> 00:22:49.000]  是會令我們最容易跌入試探
[00:22:49.000 --> 00:22:52.000]  跌入魔鬼的網絡裡面
[00:22:52.000 --> 00:22:54.000]  甚至會質疑自己
[00:22:54.000 --> 00:22:57.000]  是不是真是神的兒女呢?
[00:22:57.000 --> 00:23:00.000]  另外在《路加福音》也有記載
[00:23:00.000 --> 00:23:02.000]  耶穌受魔鬼試探
[00:23:02.000 --> 00:23:04.000]  魔鬼是暫時離開主
[00:23:04.000 --> 00:23:06.000]  《路加福音》這樣記載
[00:23:06.000 --> 00:23:08.000]  暫時離開主,即是怎樣?
[00:23:08.000 --> 00:23:09.000]  會回頭
[00:23:09.000 --> 00:23:11.000]  魔鬼的攻擊是不會停的
[00:23:11.000 --> 00:23:13.000]  不會試探完一次
[00:23:13.000 --> 00:23:15.000]  你聖過了試探我就不來了
[00:23:15.000 --> 00:23:16.000]  不會的
[00:23:16.000 --> 00:23:19.000]  他會不斷煩著你
[00:23:19.000 --> 00:23:23.000]  所以每次聖過試探都要學習
[00:23:23.000 --> 00:23:27.000]  將自己的需要放下
[00:23:27.000 --> 00:23:30.000]  將眼光,不只是看著自己的需要
[00:23:30.000 --> 00:23:33.000]  而是轉向基督
[00:23:33.000 --> 00:23:38.000]  將屬世的需要轉到屬天的應許
[00:23:38.000 --> 00:23:40.000]  頂姐妹
[00:23:40.000 --> 00:23:43.000]  原來魔鬼是不會放過那些
[00:23:43.000 --> 00:23:46.000]  很想實踐使命全封的人
[00:23:46.000 --> 00:23:50.000]  他會給你很多困難挑戰試探
[00:23:50.000 --> 00:23:52.000]  特別是在我們最脆弱
[00:23:52.000 --> 00:23:53.000]  最難受的時候
[00:23:53.000 --> 00:23:56.000]  我們就會很容易掉進這些圈套裡
[00:23:56.000 --> 00:24:00.000]  而且魔鬼是不會停止攻擊我們
[00:24:00.000 --> 00:24:02.000]  當我們狀態又不好
[00:24:02.000 --> 00:24:04.000]  他又來試探我們
[00:24:04.000 --> 00:24:09.000]  我們要學習將眼光從自己轉到上帝
[00:24:09.000 --> 00:24:14.000]  不知道大家最近的狀態又如何呢?
[00:24:14.000 --> 00:24:18.000]  你們又面對著一些什麼困難和挑戰嗎?
[00:24:18.000 --> 00:24:21.000]  有什麼事都令你很容易軟弱
[00:24:21.000 --> 00:24:23.000]  離開天賦呢?
[00:24:23.000 --> 00:24:26.000]  可能魔鬼也是利用這些事
[00:24:26.000 --> 00:24:28.000]  去令我們離開信仰
[00:24:28.000 --> 00:24:30.000]  或者很想解決我們
[00:24:30.000 --> 00:24:35.000]  令我們不能夠實踐信仰
[00:24:35.000 --> 00:24:37.000]  剛才提到
[00:24:37.000 --> 00:24:38.000]  二樂有一次大早
[00:24:38.000 --> 00:24:40.000]  寫了很多紙內容
[00:24:40.000 --> 00:24:44.000]  講述一些阻礙我們和上帝的事情
[00:24:44.000 --> 00:24:46.000]  除了寫忙之外
[00:24:46.000 --> 00:24:48.000]  當中也有些令我很深刻的
[00:24:48.000 --> 00:24:49.000]  寫了些什麼呢?
[00:24:49.000 --> 00:24:51.000]  他說想做成功的人
[00:24:51.000 --> 00:24:55.000]  不過這個人不一定是上帝想我成為的人
[00:24:55.000 --> 00:24:57.000]  有些人寫
[00:24:57.000 --> 00:25:00.000]  我有很多事情我想做
[00:25:00.000 --> 00:25:02.000]  不過這些我想做的事情
[00:25:02.000 --> 00:25:05.000]  未必是上帝想我做的事情
[00:25:05.000 --> 00:25:07.000]  也有人寫
[00:25:07.000 --> 00:25:09.000]  這個世界很吸引
[00:25:09.000 --> 00:25:11.000]  錢很重要
[00:25:11.000 --> 00:25:14.000]  信仰開始沒那麼吸引
[00:25:14.000 --> 00:25:18.000]  我很想賺多點錢
[00:25:18.000 --> 00:25:20.000]  原來有時候
[00:25:20.000 --> 00:25:23.000]  也未必是魔鬼的攻擊很厲害
[00:25:23.000 --> 00:25:25.000]  他的試探很頻密
[00:25:25.000 --> 00:25:29.000]  可能有時候是我們的私慾
[00:25:29.000 --> 00:25:31.000]  有很多事情我也很想做
[00:25:31.000 --> 00:25:33.000]  這個世界也很吸引
[00:25:33.000 --> 00:25:35.000]  我也很想要
[00:25:35.000 --> 00:25:37.000]  以致我也被他拉走了
[00:25:37.000 --> 00:25:39.000]  拉走了我的心
[00:25:39.000 --> 00:25:41.000]  在那些地方
[00:25:41.000 --> 00:25:44.000]  當然魔鬼更加會放大這些吸引
[00:25:44.000 --> 00:25:46.000]  令我們覺得那些是最棒的
[00:25:46.000 --> 00:25:48.000]  那些是最重要的
[00:25:48.000 --> 00:25:51.000]  在日頂之末
[00:25:51.000 --> 00:25:53.000]  有時候魔鬼的攻擊
[00:25:53.000 --> 00:25:56.000]  可能會透過一些困難難處
[00:25:56.000 --> 00:25:58.000]  令我們實踐不到使命
[00:25:58.000 --> 00:26:01.000]  但有時候也是可能自己的私慾
[00:26:01.000 --> 00:26:03.000]  一些我想做的事情
[00:26:03.000 --> 00:26:06.000]  一些我想成就的事情
[00:26:06.000 --> 00:26:09.000]  而暫時將天父的使命放在一邊
[00:26:09.000 --> 00:26:13.000]  甚至有時候我太想要那些東西了
[00:26:13.000 --> 00:26:15.000]  但天父常常不給我
[00:26:15.000 --> 00:26:17.000]  這麼久也不給我
[00:26:17.000 --> 00:26:20.000]  而令我也質疑天父對我的愛
[00:26:20.000 --> 00:26:23.000]  質疑我屬神的身份
[00:26:23.000 --> 00:26:26.000]  鼓勵大家學習耶穌一樣
[00:26:26.000 --> 00:26:29.000]  將焦點、眼光轉移
[00:26:29.000 --> 00:26:32.000]  以上帝的眼光去看事情
[00:26:32.000 --> 00:26:35.000]  認定我們神的身份
[00:26:35.000 --> 00:26:37.000]  地上的事情會過去
[00:26:37.000 --> 00:26:40.000]  唯獨神的國才會永遠長存
[00:26:40.000 --> 00:26:42.000]  並且神已經許愛我們到永遠
[00:26:42.000 --> 00:26:44.000]  讓我們相信
[00:26:44.000 --> 00:26:47.000]  天父不會留下一件好處不給我們
[00:26:47.000 --> 00:26:48.000]  不會的
[00:26:48.000 --> 00:26:50.000]  因為祂是最寶貴的
[00:26:50.000 --> 00:26:54.000]  祂連耶穌基督都願意為我們寫
[00:26:54.000 --> 00:26:56.000]  為何祂還要留一些好東西不給我們呢?
[00:26:56.000 --> 00:26:57.000]  是不會的
[00:26:57.000 --> 00:27:00.000]  讓我們有這個相信、有這個認定
[00:27:00.000 --> 00:27:08.000]  《馬克福音》是當時基督徒面對碧白社的
[00:27:08.000 --> 00:27:11.000]  很想鼓勵他們仍然持守信仰
[00:27:11.000 --> 00:27:14.000]  今天我們未必受到很多所謂的碧白
[00:27:14.000 --> 00:27:18.000]  不過今天我們做基督徒都不容易
[00:27:18.000 --> 00:27:20.000]  有很多世界的價值觀
[00:27:20.000 --> 00:27:22.000]  有很多世界的吸引
[00:27:22.000 --> 00:27:24.000]  都奪去了我們的心
[00:27:24.000 --> 00:27:25.000]  拉走了我們
[00:27:25.000 --> 00:27:27.000]  要成為這方面的使者
[00:27:27.000 --> 00:27:29.000]  真的不容易
[00:27:29.000 --> 00:27:31.000]  說就容易,做就很難
[00:27:31.000 --> 00:27:33.000]  特別我相信
[00:27:33.000 --> 00:27:36.000]  大部分弟兄姊妹
[00:27:36.000 --> 00:27:39.000]  可能當我們相信了一段時間
[00:27:39.000 --> 00:27:43.000]  不論可能你以前是讀書信主的
[00:27:43.000 --> 00:27:45.000]  讀書開始回教會
[00:27:45.000 --> 00:27:47.000]  還是你出來工作才回教會
[00:27:47.000 --> 00:27:49.000]  可能你會發覺
[00:27:49.000 --> 00:27:53.000]  好像以前讀書初信主的時候
[00:27:53.000 --> 00:27:55.000]  好像多了一些經歷
[00:27:55.000 --> 00:27:58.000]  好像以前火熱一點
[00:27:58.000 --> 00:28:00.000]  人又衛生一點
[00:28:00.000 --> 00:28:02.000]  好像經歷上帝的事又多一點
[00:28:02.000 --> 00:28:04.000]  信上主一段時間
[00:28:04.000 --> 00:28:06.000]  甚至現在出去工作
[00:28:06.000 --> 00:28:10.000]  好像真的覺得信仰好像很遠
[00:28:10.000 --> 00:28:14.000]  好像很多事情都不能再感動你
[00:28:14.000 --> 00:28:19.000]  甚至信仰開始有些認識化、習慣化
[00:28:19.000 --> 00:28:22.000]  可能這些都是魔鬼的詭計
[00:28:22.000 --> 00:28:24.000]  想妥協我們
[00:28:24.000 --> 00:28:27.000]  弟兄姊妹,讓我們主動去跟上帝連繫
[00:28:27.000 --> 00:28:30.000]  再次認定誰是基督
[00:28:30.000 --> 00:28:33.000]  再次認定誰才是神
[00:28:33.000 --> 00:28:36.000]  基督才是我們的第一優先
[00:28:36.000 --> 00:28:42.000]  並且繼續去依靠天父給我們的能力去完成使命
[00:28:42.000 --> 00:28:46.000]  並且去提醒自己要小心魔鬼的詭計
[00:28:46.000 --> 00:28:48.000]  特別在我們遇到的時候
[00:28:48.000 --> 00:28:52.000]  不要讓魔鬼讓我們跌入他的試探裡面
[00:28:52.000 --> 00:28:55.000]  學習用上帝的眼光去看事情
[00:28:55.000 --> 00:28:58.000]  不是看只是我想要的東西
[00:28:58.000 --> 00:28:59.000]  我有沒有的東西
[00:28:59.000 --> 00:29:01.000]  而是用上帝的眼光去看事物
[00:29:01.000 --> 00:29:05.000]  上帝想我做什麼,認定天父而來的身份

