
[00:00:00.000 --> 00:00:02.360]  各位頂指妹 各位恩福的朋友
[00:17:22.560 --> 00:17:24.560]  人就有作惡的心
[00:17:24.560 --> 00:17:26.680]  但是這裡不是公平這麼簡單
[00:17:26.680 --> 00:17:28.680]  這個是公義Righteous
[00:17:28.680 --> 00:17:30.200]  是上帝的公義
[00:17:30.200 --> 00:17:32.760]  是超乎了公平之上的
[00:17:32.760 --> 00:17:35.440]  公義很特別在《新穎記》有個例子說
[00:17:35.440 --> 00:17:36.560]  什麼是上帝的Righteous
[00:17:36.560 --> 00:17:38.880]  或者他要人會出的這個Righteous
[00:17:38.880 --> 00:17:42.080]  他說如果有人借錢
[00:17:42.080 --> 00:17:43.600]  要問你借錢
[00:17:43.600 --> 00:17:45.440]  那你說好吧你給個抵押
[00:17:45.440 --> 00:17:48.080]  那他就把衣服放下給你做抵押
[00:17:48.080 --> 00:17:49.640]  因為現在的
[00:17:49.640 --> 00:17:51.960]  以前的衣服是很貴重的物品
[00:17:51.960 --> 00:17:53.560]  很難才積到一件的
[00:17:53.560 --> 00:17:55.440]  現在有了工業革命紡織之後
[00:17:55.440 --> 00:17:57.320]  衣服就很便宜50元60元有一件
[00:17:57.320 --> 00:17:59.320]  但是以往要積一件衣服
[00:17:59.320 --> 00:18:02.040]  是一件很艱難很辛苦的工作
[00:18:02.040 --> 00:18:04.560]  他把他最珍貴的放在你家裡
[00:18:04.560 --> 00:18:06.160]  那一晚很冷
[00:18:06.160 --> 00:18:08.520]  你想起他這個債仔
[00:18:08.520 --> 00:18:09.480]  他很冷
[00:18:09.480 --> 00:18:11.920]  你把這件抵押的衣服給他歸還他
[00:18:11.920 --> 00:18:13.040]  給他取暖
[00:18:13.040 --> 00:18:15.200]  上帝說這個就是Righteous
[00:18:15.200 --> 00:18:16.320]  這個就是義
[00:18:16.320 --> 00:18:18.400]  按公平你可以留下這個抵押品
[00:18:18.400 --> 00:18:20.400]  你可以不給他
[00:18:20.400 --> 00:18:22.680]  按公平銀行每個月跟你說
[00:18:22.680 --> 00:18:23.720]  層樓不用供了
[00:18:23.720 --> 00:18:26.240]  這樣是吧
[00:18:26.240 --> 00:18:27.800]  但是
[00:18:27.800 --> 00:18:30.120]  你願意把這個抵押品在晚上給他
[00:18:30.120 --> 00:18:31.680]  這個是上帝的義
[00:18:31.680 --> 00:18:34.160]  所以上帝說我將不義的以色列人
[00:18:34.160 --> 00:18:35.960]  從埃及另一代人
[00:18:35.960 --> 00:18:37.280]  他的不義的下面
[00:18:37.280 --> 00:18:38.680]  我都拯救你到迦南
[00:18:38.680 --> 00:18:41.320]  這個上帝就是我顯出我的公義
[00:18:41.320 --> 00:18:42.320]  想起這個過程
[00:18:42.320 --> 00:18:44.400]  以色列人應該數算上帝的義
[00:18:44.400 --> 00:18:45.880]  不是說公平不重要
[00:18:45.880 --> 00:18:47.400]  在詩篇89篇14節
[00:18:47.400 --> 00:18:48.880]  兩個字同時出現了
[00:18:48.880 --> 00:18:51.000]  詩篇89篇14節是這樣說的
[00:18:51.000 --> 00:18:54.360]  公義和公平是你寶座的根基
[00:18:54.360 --> 00:18:56.880]  慈哀和信實行在你面前
[00:18:56.880 --> 00:18:58.240]  這些字一會兒都會出現
[00:18:58.240 --> 00:19:00.920]  公義和公平是建立上帝的寶座
[00:19:00.920 --> 00:19:05.240]  其實也在建立人間所有的座位
[00:19:05.240 --> 00:19:06.520]  但是
[00:19:06.520 --> 00:19:09.800]  公義是一個人與人關係的層面
[00:19:09.800 --> 00:19:11.480]  它不是不公平
[00:19:11.480 --> 00:19:13.320]  而是它超乎了公平
[00:19:13.320 --> 00:19:15.400]  公義這個字在聖經第一次出現
[00:19:15.400 --> 00:19:17.320]  就在《創世紀》15章第6節
[00:19:17.320 --> 00:19:19.080]  阿伯拉罕信耶和華
[00:19:19.080 --> 00:19:22.480]  耶和華就以此算為他的兒寮
[00:19:22.480 --> 00:19:23.240]  就是這個字了
[00:19:23.240 --> 00:19:24.760]  就是這個「Righteous」
[00:19:24.760 --> 00:19:25.880]  去到新約
[00:19:25.880 --> 00:19:28.600]  上帝用他的兒子負上罪的代價
[00:19:28.600 --> 00:19:30.720]  重建我們和他的關係
[00:19:30.720 --> 00:19:32.000]  這個就是他的兒
[00:19:32.000 --> 00:19:33.080]  當中包括了公平
[00:19:33.080 --> 00:19:37.680]  因為上帝他自己將罪的代價負清了
[00:19:37.680 --> 00:19:39.000]  但是也超乎了公平
[00:19:39.000 --> 00:19:41.280]  因為不是我或者你
[00:19:41.280 --> 00:19:44.560]  自己為我們沉重的罪加再負上去
[00:19:44.560 --> 00:19:46.760]  而是上帝他自己用他的兒子
[00:19:46.760 --> 00:19:48.120]  負上這個罪加
[00:19:48.120 --> 00:19:50.920]  再呼喚我們回去和他重建關係
[00:19:50.920 --> 00:19:52.520]  這個就是我們因信而來
[00:19:52.520 --> 00:19:55.280]  也就是聖經第一次在阿伯拉罕裡面出現
[00:19:55.280 --> 00:19:58.240]  因信而來他給我們的「Righteous」
[00:19:58.240 --> 00:20:00.840]  這是超乎公平的義
[00:20:00.840 --> 00:20:04.960]  上帝重塑他四個將不義的以色列人
[00:20:04.960 --> 00:20:08.800]  也將我們不義的我們拯救出來的這份感情
[00:20:08.800 --> 00:20:11.400]  在大地山領面前宣告
[00:20:11.400 --> 00:20:14.480]  他在呼喚他們的馴服
[00:20:14.480 --> 00:20:17.320]  原來呼喚馴服從來不是一個感情勒索
[00:20:17.320 --> 00:20:21.120]  也從來不是一個數算人的罪
[00:20:21.120 --> 00:20:23.600]  而是數算上帝的恩
[00:20:23.600 --> 00:20:28.240]  以致人能夠回到上帝的公義裡面
[00:20:28.240 --> 00:20:31.760]  早前有一位牧師他叫Bill Bowen
[00:20:31.760 --> 00:20:34.640]  他在一間不大的堂會裡服侍
[00:20:34.640 --> 00:20:36.920]  他的堂會也越來越少人
[00:20:36.920 --> 00:20:39.720]  他自己的壓力也越來越大
[00:20:39.720 --> 00:20:41.760]  越來越覺得自己很艱難
[00:20:41.760 --> 00:20:44.800]  也看到會友越來越灰心喪志
[00:20:44.800 --> 00:20:46.680]  他開始用了一個行動
[00:20:46.680 --> 00:20:50.640]  他就做了21隻紫色的手環送給他的會友
[00:20:50.640 --> 00:20:53.720]  每人都送21隻
[00:20:53.720 --> 00:20:54.920]  他去挑戰他的會友
[00:20:54.920 --> 00:20:57.760]  他說你連續試一下
[00:20:57.760 --> 00:21:01.120]  你哪一天不抱怨數算上帝的恩典
[00:21:01.120 --> 00:21:04.400]  你就戴一隻這隻手環
[00:21:04.400 --> 00:21:07.040]  如果你其中一天斷了纜
[00:21:07.040 --> 00:21:08.720]  你就重新戴過
[00:21:08.720 --> 00:21:13.200]  直到你21天都沒有抱怨過
[00:21:13.200 --> 00:21:16.640]  以致你可以21隻手環都戴過一次
[00:21:16.640 --> 00:21:19.240]  這樣就完成一個過程
[00:21:19.240 --> 00:21:20.840]  他說你試試這樣21天
[00:21:20.840 --> 00:21:23.280]  感受一下你自己的改變
[00:21:23.280 --> 00:21:25.720]  如果我們真的這樣試一下的時候
[00:21:25.720 --> 00:21:28.760]  可能我們的生命會改變
[00:21:28.760 --> 00:21:30.600]  我們的教會會改變
[00:21:30.600 --> 00:21:31.680]  可能那70萬
[00:21:31.680 --> 00:21:32.720]  如果真的有這樣的數字
[00:21:32.720 --> 00:21:36.760]  70萬已經厭煩著教會的信徒
[00:21:36.760 --> 00:21:38.760]  能夠回到教會裡面
[00:21:38.760 --> 00:21:42.120]  這個可以我們重新的開始
[00:21:42.120 --> 00:21:44.600]  因為上帝只是用他的恩典
[00:21:44.600 --> 00:21:45.920]  用他的Rises
[00:21:45.920 --> 00:21:50.160]  再一次把我們呼喚到他的馴服裡面
[00:21:50.160 --> 00:21:51.920]  因此藉著這個Rises
[00:21:51.920 --> 00:21:55.440]  他呼喚我們再呼出另一個公義
[00:21:55.440 --> 00:21:57.000]  就是我們今天很著名的金句
[00:21:57.000 --> 00:21:58.880]  行公義好憐憫
[00:21:58.880 --> 00:22:00.720]  傳謙卑的心與神同行
[00:22:00.720 --> 00:22:02.000]  這個公義
[00:22:02.000 --> 00:22:03.840]  在六至八節
[00:22:03.840 --> 00:22:05.680]  我們一起讀一下六至八節
[00:22:05.680 --> 00:22:06.960]  大家不熟悉的金句
[00:22:06.960 --> 00:22:08.040]  1 2 3
[00:22:08.040 --> 00:22:10.040]  我朝見耶和華
[00:22:10.040 --> 00:22:12.880]  在至高神面前跪拜
[00:22:12.880 --> 00:22:14.960]  當獻上什麼呢
[00:22:14.960 --> 00:22:17.360]  難道獻一歲的牛屬
[00:22:17.360 --> 00:22:20.360]  為凡際來朝見他嗎
[00:22:20.360 --> 00:22:24.040]  耶和華喜喜悅悅千千的公羊
[00:22:24.040 --> 00:22:26.680]  或是萬萬的遊河嗎
[00:22:26.680 --> 00:22:29.360]  我豈可為自己的過犯
[00:22:29.360 --> 00:22:31.160]  獻我的長子
[00:22:31.160 --> 00:22:32.920]  為自己的罪惡
[00:22:32.920 --> 00:22:35.440]  獻我所親生的嗎
[00:22:35.440 --> 00:22:36.640]  世人啊
[00:22:36.640 --> 00:22:40.080]  耶和華已指示你何謂善
[00:22:40.080 --> 00:22:43.240]  他向你所要的是什麼呢
[00:22:43.240 --> 00:22:46.440]  只要你行公義好憐憫
[00:22:46.440 --> 00:22:50.400]  傳謙卑的心與你的神同行
[00:22:50.400 --> 00:22:52.240]  去到這幾節的經文
[00:22:52.240 --> 00:22:55.440]  上帝和以色列人對話的場所
[00:22:55.440 --> 00:22:58.080]  由大地山嶺天地之間
[00:22:58.080 --> 00:23:00.040]  突然聚焦到很特別
[00:23:00.040 --> 00:23:02.160]  去到聖所的裏面
[00:23:02.160 --> 00:23:04.920]  聖所這幾節的經文
[00:23:04.920 --> 00:23:08.640]  其實反映了以色列人不單止對神厭煩
[00:23:08.640 --> 00:23:11.960]  甚至反映了以色列人覺得離神很遠
[00:23:11.960 --> 00:23:15.560]  深深感受到他們信仰生活的無望
[00:23:15.560 --> 00:23:18.160]  聖所應該是信仰生活的中心點
[00:23:18.160 --> 00:23:19.600]  來到這個中心點的時候
[00:23:19.600 --> 00:23:21.880]  才問了四個問題
[00:23:21.880 --> 00:23:26.720]  反映了以色列人在敬拜生活中的無助和無望
[00:23:26.720 --> 00:23:27.560]  第一個問題是
[00:23:27.560 --> 00:23:30.480]  人能夠用什麼來到上帝的面前呢
[00:23:30.480 --> 00:23:33.760]  第二個問題開始更加進入無望裏面
[00:23:33.760 --> 00:23:38.000]  難道獻一歲的牛屬為梵濟來朝見他嗎
[00:23:38.000 --> 00:23:41.360]  梵濟是最重要的濟
[00:23:41.360 --> 00:23:42.920]  因為他燒了上來的時候
[00:23:42.920 --> 00:23:44.720]  沒有一樣東西可以留給你
[00:23:44.720 --> 00:23:46.800]  你不會拿回來有任何東西可以吃
[00:23:46.800 --> 00:23:48.520]  你整個是燒了的
[00:23:48.520 --> 00:23:53.520]  兼且一歲的牛屬是最珍貴的極品
[00:23:53.520 --> 00:23:55.360]  他樣子可能很可愛
[00:23:55.360 --> 00:23:57.840]  一歲的牛屬好像有無限的可能性
[00:23:57.840 --> 00:23:59.440]  但是上帝都在呼喚
[00:23:59.440 --> 00:24:01.720]  要毫不吝嗇地獻給神
[00:24:01.720 --> 00:24:04.280]  而兼且這個不是單數的梵濟
[00:24:04.280 --> 00:24:05.840]  是眾數的梵濟
[00:24:05.840 --> 00:24:07.160]  因此去到第三條問題
[00:24:07.160 --> 00:24:08.680]  就是數目的問題
[00:24:08.680 --> 00:24:11.400]  耶和華喜,喜悅千千的供養
[00:24:11.400 --> 00:24:12.720]  成千的供養都拿來
[00:24:12.720 --> 00:24:14.280]  耶和華都不能夠滿足
[00:24:14.280 --> 00:24:17.640]  萬萬的油河已經是超乎常理的羞恥
[00:24:17.640 --> 00:24:18.440]  你能夠獻濟
[00:24:18.440 --> 00:24:22.440]  獻到油好像一萬條河一樣流出來
[00:24:22.440 --> 00:24:24.200]  然後才知道到最後一個問題
[00:24:24.200 --> 00:24:26.640]  是一個根本已經是有歪
[00:24:26.640 --> 00:24:28.400]  上帝的淪喪的一個問題
[00:24:28.400 --> 00:24:31.360]  我豈可為自己的過犯獻我的長子
[00:24:31.360 --> 00:24:36.000]  為自己的罪惡獻我所親生的媽
[00:24:36.000 --> 00:24:37.960]  去到一個最極端的境況
[00:24:37.960 --> 00:24:40.320]  以人為祭代替罪惡
[00:24:40.320 --> 00:24:41.760]  在上帝的眼中
[00:24:41.760 --> 00:24:43.080]  上帝不斷在舊約講
[00:24:43.080 --> 00:24:45.040]  這是極可憎的事情
[00:24:45.040 --> 00:24:46.960]  但最後才知道
[00:24:46.960 --> 00:24:49.920]  可能只是在引用以色列人那種厭煩的心態
[00:24:49.920 --> 00:24:51.720]  我獻什麼都沒有用
[00:24:51.720 --> 00:24:54.040]  我都難以達到上帝的標準
[00:24:54.040 --> 00:24:54.920]  上帝的要求
[00:24:54.920 --> 00:24:56.520]  我都怕來到聖所
[00:24:56.520 --> 00:24:58.720]  這個本身是應該我得安慰的地方
[00:24:58.720 --> 00:25:01.040]  我應該和上帝傾心吐意的地方
[00:25:01.040 --> 00:25:02.800]  不過我來到每一次
[00:25:02.800 --> 00:25:05.080]  都感覺到自己的不足
[00:25:05.080 --> 00:25:07.560]  和自己的難處
[00:25:07.560 --> 00:25:09.040]  如果教會是這樣的時候
[00:25:09.040 --> 00:25:10.640]  真的很艱難
[00:25:10.640 --> 00:25:12.200]  我記得有同工分享過
[00:25:12.200 --> 00:25:13.400]  每當他
[00:25:13.400 --> 00:25:14.560]  不是我們教會的同工
[00:25:14.560 --> 00:25:15.560]  不過他分享過
[00:25:15.560 --> 00:25:17.200]  他在旺角侍奉的教會
[00:25:17.200 --> 00:25:19.880]  他每次走過旺角的時候
[00:25:19.880 --> 00:25:21.760]  他的心都會顫抖
[00:25:21.760 --> 00:25:23.160]  都會心跪
[00:25:23.160 --> 00:25:24.800]  我想侍奉到一個這樣的光景
[00:25:24.800 --> 00:25:27.280]  真是很艱難
[00:25:27.280 --> 00:25:29.720]  我自己都經歷過差不多的感受
[00:25:29.720 --> 00:25:30.960]  我試過聖誕節
[00:25:30.960 --> 00:25:34.040]  我預備了一些禮物想送給我的組長
[00:25:34.040 --> 00:25:35.920]  我打電話給組長
[00:25:35.920 --> 00:25:37.440]  聖誕節收到牧師電話
[00:25:37.440 --> 00:25:39.160]  你會怎樣呢
[00:25:39.160 --> 00:25:40.360]  組長就很害怕
[00:25:40.360 --> 00:25:42.160]  不過我只是打電話跟他說
[00:25:42.160 --> 00:25:47.080]  我聽見他收到牧師電話的那種不安
[00:25:47.080 --> 00:25:47.880]  我就跟他說
[00:25:47.880 --> 00:25:50.200]  我只是有一份禮物想送給你
[00:25:50.200 --> 00:25:51.600]  我感受到電話的另一端
[00:25:51.600 --> 00:25:57.160]  長長的輸了一口氣
[00:25:57.160 --> 00:25:58.760]  這些情景很多時候都會問
[00:25:58.760 --> 00:26:01.200]  上帝是叫我們來到的時候
[00:26:01.200 --> 00:26:03.400]  是越來越感到自己的不足
[00:26:03.400 --> 00:26:05.440]  還是我們是得生命
[00:26:05.440 --> 00:26:07.640]  並且得得更豐盛呢
[00:26:07.640 --> 00:26:09.760]  教會應該是罪人的醫院
[00:26:09.760 --> 00:26:13.280]  不是戴著聖人假面具的俱樂部
[00:26:13.280 --> 00:26:15.040]  這個正正是越來越多的教會
[00:26:15.040 --> 00:26:16.520]  越多假面具的俱樂部
[00:26:16.520 --> 00:26:20.080]  我們越難去醫治我們自己的罪
[00:26:20.080 --> 00:26:22.040]  我自己剛剛經歷過一個
[00:26:22.040 --> 00:26:25.120]  帶孩子醫治的過程
[00:26:25.120 --> 00:26:27.040]  我帶了幾個孩子
[00:26:27.040 --> 00:26:30.840]  上國內去一個地方玩
[00:26:30.840 --> 00:26:32.040]  有溜冰
[00:26:32.040 --> 00:26:33.960]  原來我們很久沒有溜冰
[00:26:33.960 --> 00:26:35.960]  亦都高估了自己的能力
[00:26:35.960 --> 00:26:39.480]  其中一個兒子就跌了一跤
[00:26:39.480 --> 00:26:40.640]  他告訴我
[00:26:40.640 --> 00:26:42.800]  糟糕了 回北區醫院要多久呢
[00:26:42.800 --> 00:26:45.880]  當地的店長就跟他說
[00:26:45.880 --> 00:26:46.880]  不用怕
[00:26:46.880 --> 00:26:47.800]  他都沒有說不用怕
[00:26:47.800 --> 00:26:50.200]  對面有一間醫院
[00:26:50.200 --> 00:26:51.520]  我想對面有一間醫院
[00:26:51.520 --> 00:26:54.040]  我從來沒有試過在大陸求醫
[00:26:54.040 --> 00:26:57.000]  除了之前在大陸出生的日子
[00:26:57.000 --> 00:26:58.760]  那麼就去搏一搏
[00:26:58.760 --> 00:27:00.560]  對面有一間醫院就過去
[00:27:00.560 --> 00:27:02.680]  走過去看到很大間
[00:27:02.680 --> 00:27:04.160]  心裏面都平安些
[00:27:04.160 --> 00:27:05.520]  帶到去我經歷都好
[00:27:05.520 --> 00:27:07.680]  最開心就是他幫我照X-ray
[00:27:07.680 --> 00:27:11.560]  只是收了我75元
[00:27:11.560 --> 00:27:14.480]  難怪現在那麼多人回大陸看醫生
[00:27:14.480 --> 00:27:16.040]  原來一個大的醫院
[00:27:16.040 --> 00:27:18.240]  是給人一個很大的安心
[00:27:18.240 --> 00:27:19.480]  很多時候我自己都問
[00:27:19.480 --> 00:27:21.320]  其實上帝在我們教會裏面
[00:27:21.320 --> 00:27:22.480]  真的有那麼多的資源
[00:27:22.480 --> 00:27:24.440]  是令到我們越感自己不足
[00:27:24.440 --> 00:27:25.240]  還是你感到
[00:27:25.240 --> 00:27:26.960]  其實是一間很好的醫院
[00:27:26.960 --> 00:27:29.280]  我們放下我們聖人的面具
[00:27:29.280 --> 00:27:31.880]  來到這裏醫治我們不堪的罪
[00:27:31.880 --> 00:27:35.920]  這才是我們最需要教會成為的地方
[00:27:35.920 --> 00:27:38.560]  是得豐盛生命的場所
[00:27:38.560 --> 00:27:40.680]  所以聖經在說
[00:27:40.680 --> 00:27:43.600]  上帝不是要求我們要拿些什麼回來
[00:27:43.600 --> 00:27:44.800]  他對世人宣告
[00:27:44.800 --> 00:27:47.280]  「世人,耶和華以指示你何謂善」
[00:27:47.280 --> 00:27:48.600]  「他向你所要的是什麼」
[00:27:48.600 --> 00:27:49.880]  「只要你行公義」
[00:27:49.880 --> 00:27:51.520]  「好憐憫、全謙卑的心」
[00:27:51.520 --> 00:27:52.920]  「與你的神同行」
[00:27:52.920 --> 00:27:53.960]  這一個公義的字
[00:27:53.960 --> 00:27:55.200]  和剛才Righteous的字
[00:27:55.200 --> 00:27:57.360]  原來是另一個字
[00:27:57.360 --> 00:27:59.880]  這個字是希伯來原文
[00:27:59.880 --> 00:28:01.480]  Respect這個字
[00:28:01.480 --> 00:28:03.240]  這也是我讀錯大家不知道的字
[00:28:03.240 --> 00:28:05.200]  不過我都盡力了
[00:28:05.200 --> 00:28:06.720]  這個字是有一個
[00:28:06.720 --> 00:28:08.000]  解釋就不會錯的
[00:28:08.000 --> 00:28:09.760]  讀音可能錯解釋不會錯
[00:28:09.760 --> 00:28:12.920]  這個字其實有幾個層面的
[00:28:12.920 --> 00:28:14.280]  它首先有一個外在的層面
[00:28:14.280 --> 00:28:16.560]  就是要公平
[00:28:16.560 --> 00:28:18.000]  它是要公平的
[00:28:18.000 --> 00:28:20.720]  同樣它是要照顧弱者的
[00:28:20.720 --> 00:28:22.000]  而第三個層面
[00:28:22.000 --> 00:28:23.320]  更加重要的層面
[00:28:23.320 --> 00:28:26.280]  它是一種判斷要寫下來的
[00:28:26.280 --> 00:28:27.720]  它是要判斷寫下來
[00:28:27.720 --> 00:28:30.320]  讓以色列人可以跟從的
[00:28:30.320 --> 00:28:33.640]  這種是一個定規
[00:28:33.640 --> 00:28:35.360]  或者說是一種規條
[00:28:35.360 --> 00:28:39.600]  這種規條是要有著公平的本質
[00:28:39.600 --> 00:28:41.600]  但是它的公平是照顧弱者
[00:28:41.600 --> 00:28:44.680]  兩者可能有時會相違反的
[00:28:44.680 --> 00:28:47.200]  因為你照顧弱者就不會劃一
[00:28:47.200 --> 00:28:48.920]  但是同時寫下了下來
[00:28:48.920 --> 00:28:50.160]  讓別人可以跟從
[00:28:50.160 --> 00:28:55.000]  我不是一個完全最理解的警方
[00:28:55.000 --> 00:28:58.280]  我就舉一個例子給大家嘗試理解一下
[00:28:58.280 --> 00:29:00.640]  當我三個兒子在家裡放假的時候
[00:29:00.640 --> 00:29:02.160]  我就要求他們
[00:29:02.160 --> 00:29:04.520]  你知道三個兒子就可以令到家裡很亂
[00:29:04.520 --> 00:29:08.600]  我就定一個我自己認為公平的原則
[00:29:08.600 --> 00:29:12.160]  就是讓他們三個都幫忙照顧家裡
[00:29:12.160 --> 00:29:14.200]  第一個就負責清潔
[00:29:14.200 --> 00:29:16.240]  第二個負責洗衣服
[00:29:16.240 --> 00:29:18.760]  第三個負責洗碗
[00:29:18.760 --> 00:29:21.640]  我不知道大家覺得公不公平呢
[00:29:21.640 --> 00:29:23.040]  很難判斷是吧
[00:29:23.040 --> 00:29:25.760]  在我的世界裡面我就覺得OK
[00:29:25.760 --> 00:29:29.240]  還是那句 家裡誰在給錢呢
[00:29:29.240 --> 00:29:31.720]  起碼有這個關係的底下
[00:29:31.720 --> 00:29:35.640]  我就開展了我的判斷
[00:29:35.640 --> 00:29:37.720]  大家照著做
[00:29:37.720 --> 00:29:40.720]  這個我想我未必是最公平
[00:29:40.720 --> 00:29:42.640]  但是上帝是用這個字
[00:29:42.640 --> 00:29:45.920]  在舊約裡面說了很多的定規
[00:29:45.920 --> 00:29:49.560]  這些定規裡面正在反映他跟以色列人的關係
[00:29:49.560 --> 00:29:51.880]  但是先有這個關係
[00:29:51.880 --> 00:29:53.400]  然後有這個定規
[00:29:53.400 --> 00:29:54.480]  其中一個定規
[00:29:54.480 --> 00:29:56.560]  例如猶太人
[00:29:56.560 --> 00:29:57.720]  他的奴隸
[00:29:57.720 --> 00:30:00.000]  六年是可以得釋放
[00:30:00.000 --> 00:30:02.400]  第七年他就自由人了
[00:30:02.400 --> 00:30:04.680]  這個是他跟以色列人的關係
[00:30:04.680 --> 00:30:05.520]  他定下的規矩
[00:30:05.520 --> 00:30:07.600]  你外邦人都覺得不公平
[00:30:07.600 --> 00:30:09.320]  我做一輩子就賣了身
[00:30:09.320 --> 00:30:10.760]  為什麼猶太人不行
[00:30:10.760 --> 00:30:14.040]  這個正正是上帝那份慈愛
[00:30:14.040 --> 00:30:15.840]  和上帝那個
[00:30:15.840 --> 00:30:19.440]  因著他的公義跟猶太人關係所定出來的定規
[00:30:19.440 --> 00:30:22.040]  我們這樣思想上帝舊約的定規
[00:30:22.040 --> 00:30:25.480]  Misfit不是難以負擔的重擔
[00:30:25.480 --> 00:30:28.480]  而是讓人重新得力的公平
[00:30:28.480 --> 00:30:30.520]  這個可以在家規裡面發生
[00:30:30.520 --> 00:30:32.280]  好像我家裡嘗試這樣做
[00:30:32.280 --> 00:30:34.400]  也可以在工作上發生
[00:30:34.400 --> 00:30:37.320]  如何讓不同特質的同事可以發揮
[00:30:37.320 --> 00:30:38.600]  看到他的需要
[00:30:38.600 --> 00:30:39.480]  看到他的性情
[00:30:39.480 --> 00:30:41.040]  又免去無謂的比較
[00:30:41.040 --> 00:30:43.600]  這就正正考每一個主管的智慧
[00:30:43.600 --> 00:30:46.720]  在教會裡面如何令到每一位能夠按著公平
[00:30:46.720 --> 00:30:49.440]  但是又卻是按著恩賜去侍奉
[00:30:49.440 --> 00:30:52.920]  來到的時候不是接觸我們很多冷冰冰的定規
[00:30:52.920 --> 00:30:56.520]  而是我們這些定規最後帶著一種背後的釋放
[00:30:56.520 --> 00:30:59.800]  這個就是上帝很期望彰顯的智慧
[00:30:59.800 --> 00:31:01.480]  因著和他的關係
[00:31:01.480 --> 00:31:05.080]  我們活出上帝那種公義的定規
[00:31:05.080 --> 00:31:06.760]  而追求這些公義的定規的時候
[00:31:06.760 --> 00:31:09.360]  同時有第二點就是慈愛
[00:31:09.360 --> 00:31:10.680]  這個有很值得翻譯的字
[00:31:10.680 --> 00:31:14.040]  因為慈愛就正如剛才C篇89篇所說
[00:31:14.040 --> 00:31:15.440]  是包括了兩個字的
[00:31:15.440 --> 00:31:18.280]  就是信實和慈愛
[00:31:18.280 --> 00:31:21.240]  「信實」和「慈愛」這兩個字同時在「Accept」
[00:31:21.240 --> 00:31:22.720]  「慈愛」這個字出現
[00:31:22.720 --> 00:31:28.400]  信實就是我所說的話將會遵守
[00:31:28.400 --> 00:31:31.280]  但不是懷著惡意地遵守
[00:31:31.280 --> 00:31:34.400]  而是懷著慈愛地遵守我所說的話
[00:31:34.400 --> 00:31:38.120]  有些人會懷著惡意地遵守他所說的話
[00:31:38.120 --> 00:31:39.480]  以致你覺得很困難
[00:31:39.480 --> 00:31:41.120]  是的 他是很有道理的
[00:31:41.120 --> 00:31:42.600]  他是真的說過他做的
[00:31:42.600 --> 00:31:43.920]  不過他是懷著惡意
[00:31:43.920 --> 00:31:45.040]  但是上帝不是的
[00:31:45.040 --> 00:31:48.640]  他是懷著善意去遵守他所說的話
[00:31:48.640 --> 00:31:49.880]  這個字第一次出現
[00:31:49.880 --> 00:31:52.240]  「Accept」也是同樣出現在《創世紀》
[00:31:52.240 --> 00:31:54.200]  就是當阿伯拉罕的魯伯人
[00:31:54.200 --> 00:31:56.920]  他為阿伯拉罕尋找媳婦的時候
[00:31:56.920 --> 00:31:58.200]  他經歷過的事情
[00:31:58.200 --> 00:32:00.480]  因為他知道上帝其實
[00:32:00.480 --> 00:32:02.240]  應許過阿伯拉罕成為大國
[00:32:02.240 --> 00:32:03.280]  這個魯伯人很忠心
[00:32:03.280 --> 00:32:05.400]  阿伯拉罕我想他心裡也很心急
[00:32:05.400 --> 00:32:08.280]  就是一直看著上帝你的應許如何成就
[00:32:08.280 --> 00:32:10.680]  因為他的兒子都沒有媳婦
[00:32:10.680 --> 00:32:14.160]  當這個魯伯人去為回到家鄉
[00:32:14.160 --> 00:32:17.000]  為到以撒找到尼伯加的時候
[00:32:17.000 --> 00:32:18.120]  很奇妙的過程
[00:32:18.120 --> 00:32:20.200]  大家讀《創世紀》就知道
[00:32:20.200 --> 00:32:21.800]  他第一個的回應
[00:32:21.800 --> 00:32:22.800]  他說
[00:32:22.800 --> 00:32:25.360]  上帝你是「Accept」
[00:32:25.360 --> 00:32:28.920]  你是持愛而信守你的話語
[00:32:28.920 --> 00:32:31.320]  這是這個魯伯人第一次經歷過
[00:32:31.320 --> 00:32:32.840]  上帝那種「Accept」
[00:32:32.840 --> 00:32:35.520]  你持愛 信守著你的話語
[00:32:35.520 --> 00:32:36.880]  這下定規
[00:32:36.880 --> 00:32:39.000]  按著持愛 信守
[00:32:39.000 --> 00:32:41.120]  以致人能夠得到釋放
[00:32:41.120 --> 00:32:45.080]  這就是上帝和我們「Righteous」的關係裡
[00:32:45.080 --> 00:32:47.320]  再尋求和我們的公義
[00:32:47.320 --> 00:32:48.400]  所有的定規
[00:32:48.400 --> 00:32:50.680]  都定在我們和上帝的關係裡
[00:32:50.680 --> 00:32:53.240]  以致我們能夠有公平
[00:32:53.240 --> 00:32:54.560]  很多時候我們都知道
[00:32:54.560 --> 00:32:56.360]  舉另一個例子
[00:32:56.360 --> 00:32:58.560]  他可能明白多一點
[00:32:58.560 --> 00:32:59.560]  我們的圖書館
[00:32:59.560 --> 00:33:02.920]  只是給我們的恩福會友借書而已
[00:33:02.920 --> 00:33:06.200]  你說不是 我是浸會會友
[00:33:06.200 --> 00:33:07.120]  我們不行了
[00:33:07.120 --> 00:33:08.320]  不公平
