
[00:00:00.000 --> 00:00:04.000]  今日跟大家分享的題目很特別
[00:23:10.000 --> 00:23:13.000]  很硬朗的來面對
[00:23:13.000 --> 00:23:18.000]  而前面的刀鋒
[00:23:18.000 --> 00:23:20.000]  豬肉刀的刀鋒
[00:23:20.000 --> 00:23:22.000]  用來做什麼
[00:23:22.000 --> 00:23:23.000]  切豬肉
[00:23:23.000 --> 00:23:25.000]  鋒利無比的刀鋒
[00:23:25.000 --> 00:23:26.000]  切豬肉
[00:23:26.000 --> 00:23:28.000]  割豬皮
[00:23:28.000 --> 00:23:29.000]  如果沒有留意
[00:23:29.000 --> 00:23:30.000]  下次去
[00:23:30.000 --> 00:23:31.000]  待會完結後
[00:23:31.000 --> 00:23:33.000]  去豬肉檔看看
[00:23:33.000 --> 00:23:37.000]  他們就像教導人學而同
[00:23:37.000 --> 00:23:38.000]  使人歸正
[00:23:38.000 --> 00:23:41.000]  是針對人的心思意念
[00:23:41.000 --> 00:23:43.000]  刺入口
[00:23:43.000 --> 00:23:47.000]  本來將聖靈的寶劍
[00:23:47.000 --> 00:23:52.000]  神呼出來的氣
[00:23:52.000 --> 00:23:54.000]  應該看看圖
[00:23:54.000 --> 00:23:56.000]  剛才按漏了
[00:23:56.000 --> 00:23:58.000]  神呼出來的氣
[00:23:58.000 --> 00:23:59.000]  即是聖經
[00:23:59.000 --> 00:24:01.000]  傳承給提摩太
[00:24:01.000 --> 00:24:03.000]  而且把聖經的寶劍
[00:24:03.000 --> 00:24:06.000]  很犀利無比的劍法
[00:24:06.000 --> 00:24:08.000]  傳承給他
[00:24:08.000 --> 00:24:11.000]  我們看到圖中
[00:24:11.000 --> 00:24:14.000]  其實都有一個結構
[00:24:14.000 --> 00:24:16.000]  ABBA的結構
[00:24:16.000 --> 00:24:20.000]  教訓和教導學義是正面
[00:24:20.000 --> 00:24:23.000]  督責和使人歸正是負面
[00:24:23.000 --> 00:24:25.000]  而教訓和督責是理論層面
[00:24:25.000 --> 00:24:27.000]  使人歸正和教導學義
[00:24:27.000 --> 00:24:30.000]  是行為實踐的層面
[00:24:30.000 --> 00:24:33.000]  我們看下半部
[00:24:33.000 --> 00:24:35.000]  繼續看
[00:24:35.000 --> 00:24:38.000]  有關是
[00:24:38.000 --> 00:24:41.000]  首先我們再看清楚
[00:24:41.000 --> 00:24:43.000]  讓我們從理論層面
[00:24:43.000 --> 00:24:45.000]  看教訓和督責
[00:24:45.000 --> 00:24:48.000]  教訓的意思是
[00:24:48.000 --> 00:24:51.000]  教導信仰的教義
[00:24:51.000 --> 00:24:52.000]  大家比較熟悉的
[00:24:52.000 --> 00:24:53.000]  就是我們平時的
[00:24:53.000 --> 00:24:54.000]  《釋經講道》
[00:24:54.000 --> 00:24:55.000]  成人主義學
[00:24:55.000 --> 00:24:58.000]  神學院的科目
[00:24:58.000 --> 00:25:00.000]  我不知道大家有沒有上成人主義學
[00:25:00.000 --> 00:25:03.000]  請舉手給我看看
[00:25:03.000 --> 00:25:05.000]  有些也不算很多
[00:25:05.000 --> 00:25:07.000]  我不知道大家喜歡上什麼科
[00:25:07.000 --> 00:25:09.000]  特別是聖經科
[00:25:09.000 --> 00:25:11.000]  和神學科
[00:25:11.000 --> 00:25:12.000]  我剛剛教完基督論
[00:25:12.000 --> 00:25:14.000]  其實大家都問很多
[00:25:14.000 --> 00:25:16.000]  有關異端的事
[00:25:16.000 --> 00:25:19.000]  就好像我們建立弟兄姊妹
[00:25:19.000 --> 00:25:24.000]  一個比較對教義的信仰
[00:25:24.000 --> 00:25:27.000]  認識我們三位一體的真神
[00:25:27.000 --> 00:25:29.000]  耶穌基督對我們的救贖計劃
[00:25:29.000 --> 00:25:31.000]  那種的確具
[00:25:31.000 --> 00:25:33.000]  以及我們在人生的目的
[00:25:33.000 --> 00:25:35.000]  和在世生活的指引
[00:25:35.000 --> 00:25:37.000]  很重要
[00:25:37.000 --> 00:25:40.000]  督責主要是對付異端邪說
[00:25:40.000 --> 00:25:42.000]  和犯罪那邊
[00:25:42.000 --> 00:25:46.000]  可能大家對我們自己
[00:25:46.000 --> 00:25:47.000]  好像沒什麼關係
[00:25:47.000 --> 00:25:50.000]  我們沒什麼去聽異端
[00:25:50.000 --> 00:25:52.000]  犯罪好像不關我們的事
[00:25:52.000 --> 00:25:54.000]  表面上好像的確是這樣
[00:25:54.000 --> 00:25:56.000]  但是當我們認識多一些
[00:25:56.000 --> 00:25:57.000]  有關異端邪說
[00:25:57.000 --> 00:25:59.000]  和有關罪的
[00:25:59.000 --> 00:26:02.000]  可能我們都會覺得自己有關事
[00:26:02.000 --> 00:26:05.000]  例如風水
[00:26:05.000 --> 00:26:07.000]  星座
[00:26:07.000 --> 00:26:09.000]  或者某些事物
[00:26:09.000 --> 00:26:11.000]  你覺得有關運氣的
[00:26:11.000 --> 00:26:13.000]  去廟求籤
[00:26:13.000 --> 00:26:16.000]  上香祈福等等
[00:26:16.000 --> 00:26:18.000]  甚至有時候說的話
[00:26:18.000 --> 00:26:20.000]  好像我不知道大家有沒有
[00:26:20.000 --> 00:26:22.000]  會說一些你覺得
[00:26:22.000 --> 00:26:25.000]  在社會世界上
[00:26:25.000 --> 00:26:27.000]  你覺得好像一些運氣
[00:26:27.000 --> 00:26:29.000]  或者一些什麼
[00:26:29.000 --> 00:26:31.000]  令你好像很滯魂
[00:26:31.000 --> 00:26:32.000]  或者某些事物
[00:26:32.000 --> 00:26:35.000]  其實當中都有一些元素在這裡
[00:26:35.000 --> 00:26:39.000]  這類事情其實和異端邪說有關
[00:26:39.000 --> 00:26:41.000]  有關關聯
[00:26:41.000 --> 00:26:42.000]  有關罪方面
[00:26:42.000 --> 00:26:44.000]  原來我們對罪的認識
[00:26:44.000 --> 00:26:47.000]  可能都非常貧乏
[00:26:47.000 --> 00:26:49.000]  我講一下大家會明白
[00:26:49.000 --> 00:26:52.000]  殺人放火打劫
[00:26:52.000 --> 00:26:54.000]  令大家會坐牢的
[00:26:54.000 --> 00:26:56.000]  大家都會知道
[00:26:56.000 --> 00:26:58.000]  我相信大家都認識
[00:26:58.000 --> 00:27:00.000]  也相信大家不會做
[00:27:00.000 --> 00:27:03.000]  我想講一下一些罪
[00:27:03.000 --> 00:27:05.000]  令大家不會坐牢的
[00:27:05.000 --> 00:27:07.000]  可能大家都認識
[00:27:07.000 --> 00:27:11.000]  但都未必覺得是罪
[00:27:11.000 --> 00:27:14.000]  在提摩太后書講到
[00:27:14.000 --> 00:27:19.000]  是三章二道四節十九項罪
[00:27:19.000 --> 00:27:22.000]  我不知道大家看不及
[00:27:22.000 --> 00:27:24.000]  不過看第一項第二項
[00:27:24.000 --> 00:27:26.000]  第一項第二項
[00:27:26.000 --> 00:27:29.000]  就是專愛自己和貪愛錢財
[00:27:29.000 --> 00:27:31.000]  相信大部分都會
[00:27:31.000 --> 00:27:33.000]  很多人都會犯
[00:27:33.000 --> 00:27:35.000]  大家不好意思說
[00:27:35.000 --> 00:27:38.000]  我都會提醒自己
[00:27:38.000 --> 00:27:41.000]  但很少人會覺得是罪
[00:27:41.000 --> 00:27:45.000]  然後羅密書一章二十九到三十一節
[00:27:45.000 --> 00:27:47.000]  二十一項
[00:27:47.000 --> 00:27:49.000]  二十一項罪
[00:27:49.000 --> 00:27:52.000]  特別是三十一節
[00:27:52.000 --> 00:27:57.000]  我叫它highlight了四無的罪
[00:27:57.000 --> 00:28:00.000]  直接原文直譯是四無
[00:28:00.000 --> 00:28:04.000]  無知無信用無情
[00:28:04.000 --> 00:28:06.000]  不是無親情
[00:28:06.000 --> 00:28:07.000]  原文是無情
[00:28:07.000 --> 00:28:09.000]  不單是親情
[00:28:09.000 --> 00:28:10.000]  無憐憫
[00:28:10.000 --> 00:28:12.000]  四無的罪
[00:28:12.000 --> 00:28:14.000]  我們選兩項講一下
[00:28:14.000 --> 00:28:17.000]  無情可能你會覺得冷漠
[00:28:17.000 --> 00:28:19.000]  cool一點而已
[00:28:19.000 --> 00:28:21.000]  cool一點也有罪
[00:28:21.000 --> 00:28:23.000]  在港鐵
[00:28:23.000 --> 00:28:26.000]  沒有讓位給有需要的人坐
[00:28:26.000 --> 00:28:28.000]  低頭看電話
[00:28:28.000 --> 00:28:29.000]  cool一點而已
[00:28:29.000 --> 00:28:31.000]  其他人讓吧
[00:28:33.000 --> 00:28:35.000]  第二項無知的罪
[00:28:35.000 --> 00:28:37.000]  可能你會即時回應
[00:28:37.000 --> 00:28:38.000]  有沒有搞錯
[00:28:38.000 --> 00:28:39.000]  無知都是罪
[00:28:39.000 --> 00:28:40.000]  不知者不罪
[00:28:40.000 --> 00:28:42.000]  無知都是罪
[00:28:42.000 --> 00:28:44.000]  但雅各書四章十七節說什麼
[00:28:44.000 --> 00:28:47.000]  人若知道該行善而不行
[00:28:47.000 --> 00:28:50.000]  這就是他的罪了
[00:28:50.000 --> 00:28:52.000]  同樣的道理
[00:28:52.000 --> 00:28:53.000]  應該知道的
[00:28:53.000 --> 00:28:55.000]  而不知道的都是罪
[00:28:55.000 --> 00:28:57.000]  我太太有時以往
[00:28:57.000 --> 00:28:59.000]  曾經最氣我的地方
[00:28:59.000 --> 00:29:00.000]  其中一個
[00:29:00.000 --> 00:29:02.000]  她坐在這裡
[00:29:03.000 --> 00:29:05.000]  當她問我一些事情的時候
[00:29:05.000 --> 00:29:07.000]  我就回答不知道
[00:29:07.000 --> 00:29:09.000]  她就很生氣
[00:29:09.000 --> 00:29:11.000]  她心目中就說
[00:29:11.000 --> 00:29:13.000]  覺得我是不想理
[00:29:13.000 --> 00:29:15.000]  又或者是推卸責任
[00:29:15.000 --> 00:29:18.000]  之後我改口了
[00:29:18.000 --> 00:29:19.000]  改口怎麼說呢
[00:29:19.000 --> 00:29:21.000]  我就說
[00:29:21.000 --> 00:29:23.000]  我沒什麼印象
[00:29:23.000 --> 00:29:30.000]  她感覺好像好一點
[00:29:30.000 --> 00:29:32.000]  沒什麼特別反應
[00:29:32.000 --> 00:29:35.000]  不過可能我犯了多一項罪
[00:29:35.000 --> 00:29:37.000]  就是語言藝術
[00:29:37.000 --> 00:29:39.000]  虛偽惡偽
[00:29:39.000 --> 00:29:42.000]  保羅就
[00:29:42.000 --> 00:29:47.000]  實在對罪有很深切的認識
[00:29:47.000 --> 00:29:49.000]  他說了這麼多項
[00:29:49.000 --> 00:29:51.000]  真的他自己數出來的
[00:29:51.000 --> 00:29:54.000]  那十九項,二十一項
[00:29:54.000 --> 00:29:55.000]  是有些重複,有些不重複
[00:29:55.000 --> 00:29:57.000]  加起來很多項
[00:29:58.000 --> 00:30:01.000]  我們很多時候都不覺得是罪
[00:30:01.000 --> 00:30:03.000]  這些罪
[00:30:03.000 --> 00:30:06.000]  但聖經在這些方面就督責我們
[00:30:06.000 --> 00:30:11.000]  督責我們是很厲害的
[00:30:11.000 --> 00:30:14.000]  我們有沒有好好面對
[00:30:14.000 --> 00:30:16.000]  因為仍然在我們職場
[00:30:16.000 --> 00:30:17.000]  在我們社會
[00:30:17.000 --> 00:30:19.000]  在我們周圍的家人,朋輩
[00:30:19.000 --> 00:30:21.000]  仍然犯這些
[00:30:21.000 --> 00:30:23.000]  而當作沒事
[00:30:23.000 --> 00:30:25.000]  如果我們繼續看聖經
[00:30:25.000 --> 00:30:26.000]  剛才說
[00:30:26.000 --> 00:30:29.000]  《禱告》下半部
[00:30:29.000 --> 00:30:31.000]  剛才那一套
[00:30:31.000 --> 00:30:33.000]  除了教訓督責之外
[00:30:33.000 --> 00:30:34.000]  還有什麼?
[00:30:34.000 --> 00:30:37.000]  使人歸正,教導人學義
[00:30:37.000 --> 00:30:40.000]  使人歸正是什麼意思呢?
[00:30:40.000 --> 00:30:42.000]  使人歸正就叫
[00:30:42.000 --> 00:30:45.000]  人從不正確的行為改正
[00:30:45.000 --> 00:30:47.000]  特別是針對罪有關的行為
[00:30:47.000 --> 00:30:49.000]  可能你會想
[00:30:49.000 --> 00:30:51.000]  世界各地政府
[00:30:51.000 --> 00:30:52.000]  放了很多資源
[00:30:52.000 --> 00:30:54.000]  都沒辦法改變那些罪犯
[00:30:54.000 --> 00:30:56.000]  和犯罪的行為
[00:30:56.000 --> 00:30:58.000]  聖經使人歸正
[00:30:58.000 --> 00:31:00.000]  是不是真的做得到?
[00:31:00.000 --> 00:31:03.000]  政府投放很多資源
[00:31:03.000 --> 00:31:06.000]  來幫助很多吸毒者去戒毒
[00:31:06.000 --> 00:31:07.000]  過去很多年
[00:31:07.000 --> 00:31:10.000]  成效都不及福音戒毒
[00:31:10.000 --> 00:31:11.000]  之前
[00:31:11.000 --> 00:31:14.000]  我們青少部的牧師
[00:31:14.000 --> 00:31:15.000]  房大衛牧師
[00:31:15.000 --> 00:31:18.000]  十幾歲的時候
[00:31:18.000 --> 00:31:20.000]  都曾經是吸毒者
[00:31:20.000 --> 00:31:21.000]  也犯過很多
[00:31:21.000 --> 00:31:22.000]  做過很多壞事
[00:31:22.000 --> 00:31:24.000]  後來福音戒毒
[00:31:24.000 --> 00:31:26.000]  幫助了他很大很大的
[00:31:26.000 --> 00:31:27.000]  生命改變
[00:31:27.000 --> 00:31:29.000]  他生命影響了很多年青人
[00:31:29.000 --> 00:31:32.000]  跟隨聖經去做
[00:31:32.000 --> 00:31:34.000]  真的可以改變生命
[00:31:34.000 --> 00:31:38.000]  教導人學義第四樣
[00:31:38.000 --> 00:31:39.000]  教導人學義
[00:31:39.000 --> 00:31:41.000]  可能大家會覺得
[00:31:41.000 --> 00:31:43.000]  和教訓那字
[00:31:43.000 --> 00:31:44.000]  教訓很相似
[00:31:44.000 --> 00:31:46.000]  是不是重複?
[00:31:46.000 --> 00:31:47.000]  其實不是重複
[00:31:47.000 --> 00:31:49.000]  教導那字
[00:31:49.000 --> 00:31:51.000]  其實應該更貼切的
[00:31:51.000 --> 00:31:53.000]  訓練
[00:31:53.000 --> 00:31:55.000]  希臘文是訓練的意思
[00:31:55.000 --> 00:31:58.000]  所以教導人學義
[00:31:58.000 --> 00:31:59.000]  是什麼意思呢?
[00:31:59.000 --> 00:32:01.000]  就是訓練人的品格
[00:32:01.000 --> 00:32:05.000]  成為真實而正直的人
[00:32:05.000 --> 00:32:06.000]  例如
[00:32:06.000 --> 00:32:09.000]  在節制正直和平
[00:32:09.000 --> 00:32:12.000]  以及在提摩學校書三章
[00:32:12.000 --> 00:32:15.000]  十章十一節剛才說的
[00:32:15.000 --> 00:32:17.000]  另外加泰書的屬靈果子
[00:32:17.000 --> 00:32:19.000]  五章二十二節
[00:32:19.000 --> 00:32:22.000]  另外在亞特芬五章登山補訓
[00:32:22.000 --> 00:32:23.000]  都說了很多
[00:32:23.000 --> 00:32:25.000]  所謂的品格等等
[00:32:25.000 --> 00:32:26.000]  可能你會問
[00:32:26.000 --> 00:32:28.000]  品格又如何訓練出來呢?
[00:32:28.000 --> 00:32:30.000]  其實大家
[00:32:30.000 --> 00:32:33.000]  很多大英姐妹都知道的
[00:32:33.000 --> 00:32:35.000]  但可能又未必很留意
[00:32:35.000 --> 00:32:37.000]  有誰參加團契小組的
[00:32:37.000 --> 00:32:38.000]  可以舉手
[00:32:38.000 --> 00:32:40.000]  參加團契小組
[00:32:40.000 --> 00:32:41.000]  大部分都是
[00:32:41.000 --> 00:32:43.000]  如果沒有參加鼓勵
[00:32:43.000 --> 00:32:45.000]  很多訓練在這裡
[00:32:45.000 --> 00:32:46.000]  參加團契小組
[00:32:46.000 --> 00:32:49.000]  在當中也有很多品格訓練機會
[00:32:49.000 --> 00:32:53.000]  團契有很多不同背景的人參與
[00:32:53.000 --> 00:32:56.000]  當你投入參與的時候
[00:32:56.000 --> 00:32:58.000]  有機會和一些組員或其他團友
[00:32:58.000 --> 00:33:00.000]  發生一些磨擦或衝突
[00:33:00.000 --> 00:33:02.000]  又或者
[00:33:02.000 --> 00:33:04.000]  你會對小組
[00:33:04.000 --> 00:33:06.000]  對團契
[00:33:06.000 --> 00:33:08.000]  甚至對目者不滿
[00:33:08.000 --> 00:33:11.000]  可能有很多埋怨
[00:33:11.000 --> 00:33:14.000]  但這些正正就是我們成長的機會
[00:33:14.000 --> 00:33:18.000]  正正就是可以根據聖經的原則
[00:33:18.000 --> 00:33:21.000]  去學習與人和睦
[00:33:21.000 --> 00:33:23.000]  處理人際的關係
[00:33:23.000 --> 00:33:26.000]  處理我們生命的盲點
[00:33:26.000 --> 00:33:28.000]  教會
[00:33:28.000 --> 00:33:32.000]  另外也有類似一些體驗的
[00:33:32.000 --> 00:33:33.000]  學習的
[00:33:33.000 --> 00:33:35.000]  過去約多年前
[00:33:35.000 --> 00:33:37.000]  教會青少部
[00:33:37.000 --> 00:33:40.000]  搞了連南的文化交流
[00:33:40.000 --> 00:33:42.000]  搞了十年
[00:33:42.000 --> 00:33:46.000]  我也有幸跟隨他們觀摩和學習
[00:33:46.000 --> 00:33:48.000]  見證了十年的日子
[00:33:48.000 --> 00:33:50.000]  栽培了一代年青人
[00:33:50.000 --> 00:33:52.000]  青少的成長
[00:33:52.000 --> 00:33:53.000]  現在還在教會
[00:33:53.000 --> 00:33:55.000]  大部分都在教會
[00:33:55.000 --> 00:33:58.000]  這些活動
[00:33:58.000 --> 00:34:00.000]  在活動裡
[00:34:00.000 --> 00:34:02.000]  年青人有很多自己的互動
[00:34:02.000 --> 00:34:05.000]  他們也有和當地的學生互動
[00:34:05.000 --> 00:34:10.000]  以至導師也用聖經原則來指導他們
[00:34:10.000 --> 00:34:13.000]  他們的品格得到成長
[00:34:13.000 --> 00:34:15.000]  疫情前兩年
[00:34:15.000 --> 00:34:19.000]  也曾經分別搞過澳門和台灣短宣
[00:34:19.000 --> 00:34:21.000]  過去一年的疫情
[00:34:21.000 --> 00:34:23.000]  各個團體都復原了
[00:34:23.000 --> 00:34:26.000]  都開始搞一些短宣的啟動
[00:34:26.000 --> 00:34:30.000]  今年我也開始負責團體
[00:34:30.000 --> 00:34:31.000]  搞澳門短宣
[00:34:31.000 --> 00:34:32.000]  現在在搞
[00:34:32.000 --> 00:34:35.000]  內容其實不是很複雜
[00:34:35.000 --> 00:34:37.000]  去接觸當地人
[00:34:37.000 --> 00:34:39.000]  學習去講見證
[00:34:39.000 --> 00:34:42.000]  在街上有機會傳福音
[00:34:42.000 --> 00:34:47.000]  探訪當地一些有基督教的歷史文化
[00:34:47.000 --> 00:34:52.000]  認識一下基督教在那裡是澳門的一個硬土
[00:34:52.000 --> 00:34:55.000]  後來又傳到全國
[00:34:55.000 --> 00:34:57.000]  到處不同的地方
[00:34:57.000 --> 00:35:02.000]  又到處去到地方為當地人祈禱
[00:35:02.000 --> 00:35:08.000]  這些活動其實是讓團友去踏出去
[00:35:08.000 --> 00:35:10.000]  經歷神
[00:35:10.000 --> 00:35:11.000]  在旅程當中
[00:35:11.000 --> 00:35:14.000]  突破自己的品格上、性情上
[00:35:14.000 --> 00:35:17.000]  和團隊上合作的一些限制
[00:35:17.000 --> 00:35:20.000]  踏出生命改變的路
[00:35:20.000 --> 00:35:22.000]  在三章十七節
[00:35:22.000 --> 00:35:25.000]  總結聖經給人改變的功效
[00:35:25.000 --> 00:35:32.000]  就叫屬神的人得以完全預備行各樣的善事
[00:35:32.000 --> 00:35:36.000]  屬神的人
[00:35:36.000 --> 00:35:39.000]  即是已經信耶穌的人
[00:35:39.000 --> 00:35:42.000]  是要在三章十二和十五節
[00:35:42.000 --> 00:35:44.000]  在基督耶穌裡
[00:35:44.000 --> 00:35:46.000]  即是說
[00:35:46.000 --> 00:35:51.000]  投入敬虔生活的基督徒
[00:35:51.000 --> 00:35:54.000]  只可以讓聖經改變自己
[00:35:54.000 --> 00:35:57.000]  所以基督教的品格
[00:35:57.000 --> 00:36:02.000]  不能夠和基督教的信仰分割
[00:36:02.000 --> 00:36:07.000]  其實坊間很想有基督教的品格
[00:36:07.000 --> 00:36:10.000]  但很想分割基督教的信仰
[00:36:10.000 --> 00:36:12.000]  但聖經告訴我們
[00:36:12.000 --> 00:36:14.000]  不可能的
[00:36:14.000 --> 00:36:19.000]  所以作為港道者
[00:36:19.000 --> 00:36:25.000]  面對台下的聽眾、會眾
[00:36:25.000 --> 00:36:29.000]  相信也有不少港道者
[00:36:29.000 --> 00:36:32.000]  也有類似的一種誘惑
[00:36:32.000 --> 00:36:37.000]  就是要爭取他們的讚賞
[00:36:37.000 --> 00:36:39.000]  一些認可
[00:36:39.000 --> 00:36:41.000]  我自己作為港道者
[00:36:41.000 --> 00:36:45.000]  很可能去說一些好聽的話
[00:36:45.000 --> 00:36:47.000]  討好其他人的說話
[00:36:47.000 --> 00:36:48.000]  討好會眾的說話
[00:36:48.000 --> 00:36:50.000]  說一些有趣的故事
[00:36:50.000 --> 00:36:52.000]  或者鮮為人知的歷史片段
[00:36:52.000 --> 00:36:56.000]  總之就是令會眾覺得好聽
[00:36:56.000 --> 00:36:57.000]  好入耳
[00:36:57.000 --> 00:36:59.000]  對於會眾的心靈
[00:36:59.000 --> 00:37:01.000]  未必有一定的關係
[00:37:01.000 --> 00:37:03.000]  如果受到這種誘惑
[00:37:03.000 --> 00:37:05.000]  我的確要悔改
[00:37:05.000 --> 00:37:08.000]  今天跟大家說的經文
[00:37:08.000 --> 00:37:11.000]  就被我很清楚的港道的指引
[00:37:11.000 --> 00:37:13.000]  就是要在神的道
[00:37:13.000 --> 00:37:18.000]  就好像兩刃利劍所說的
[00:37:18.000 --> 00:37:23.000]  道要有教訓、督責、使人歸正、教導人學義
[00:37:23.000 --> 00:37:24.000]  這些元素裡面
[00:37:24.000 --> 00:37:27.000]  起碼也有一些
[00:37:27.000 --> 00:37:31.000]  讓港道者和港道者的態度
[00:37:31.000 --> 00:37:32.000]  可以有一個心腸
[00:37:32.000 --> 00:37:34.000]  希望會眾、聽眾
[00:37:34.000 --> 00:37:36.000]  所聽到的
[00:37:36.000 --> 00:37:40.000]  都在生命上有改變、有更新
[00:37:40.000 --> 00:37:44.000]  作為港道者的態度又如何呢?
[00:37:44.000 --> 00:37:48.000]  作為聽道者的態度又如何呢?
[00:37:48.000 --> 00:37:49.000]  聽道者大家
[00:37:49.000 --> 00:37:51.000]  我也是聽道者
[00:37:51.000 --> 00:37:53.000]  大家聽道者的態度又如何呢?
[00:37:53.000 --> 00:37:58.000]  你有沒有怎樣分別一篇
[00:37:58.000 --> 00:38:02.000]  覺得你是會領受到神心意的道呢?
[00:38:02.000 --> 00:38:08.000]  大家當然從今天的經文也都聽到
[00:38:08.000 --> 00:38:11.000]  從教訓、督責、使人歸正、教導人學義
[00:38:11.000 --> 00:38:14.000]  四個元素來聽道
[00:38:14.000 --> 00:38:16.000]  都可以聽到一些
[00:38:16.000 --> 00:38:19.000]  讓我們生命改變的道
[00:38:19.000 --> 00:38:22.000]  當聽到好聽的、有趣的
[00:38:22.000 --> 00:38:25.000]  耳入耳的道
[00:38:25.000 --> 00:38:27.000]  不一定是壞事
[00:38:27.000 --> 00:38:29.000]  但不足夠
[00:38:29.000 --> 00:38:31.000]  重要的就是
[00:38:31.000 --> 00:38:35.000]  有沒有讓我們生命有更新、改變
[00:38:35.000 --> 00:38:38.000]  很多年前
[00:38:38.000 --> 00:38:42.000]  我還沒有做傳道人的時候
[00:38:42.000 --> 00:38:44.000]  也很多年前
[00:38:44.000 --> 00:38:47.000]  當時我需要教新生命、新生活
[00:38:47.000 --> 00:38:49.000]  教了早
[00:38:49.000 --> 00:38:51.000]  剛剛教到
[00:38:51.000 --> 00:38:54.000]  門徒的生活原則
[00:38:54.000 --> 00:38:57.000]  不知道大家記不記得門徒的生活原則
[00:38:57.000 --> 00:38:59.000]  應該記得吧
[00:38:59.000 --> 00:39:02.000]  可能太久了,不記得了
[00:39:02.000 --> 00:39:05.000]  當中有位弟兄
[00:39:05.000 --> 00:39:06.000]  初信主
[00:39:06.000 --> 00:39:08.000]  他去上教會
[00:39:08.000 --> 00:39:11.000]  他上教會
[00:39:11.000 --> 00:39:13.000]  穿著短袖
[00:39:13.000 --> 00:39:16.000]  那天是夏天,穿著短袖的衣服
[00:39:16.000 --> 00:39:18.000]  沒有位置放東西
[00:39:18.000 --> 00:39:22.000]  很有型地翹起衣袖
[00:39:22.000 --> 00:39:25.000]  把東西放進去
[00:39:25.000 --> 00:39:27.000]  那包是煙
[00:39:27.000 --> 00:39:29.000]  走進教會
[00:39:29.000 --> 00:39:31.000]  很有型地
[00:39:31.000 --> 00:39:34.000]  當他聽到門徒的生活原則
[00:39:34.000 --> 00:39:36.000]  他是吸煙者
[00:39:36.000 --> 00:39:41.000]  他心裡聽到一個教訓
[00:39:41.000 --> 00:39:43.000]  就是
[00:39:43.000 --> 00:39:45.000]  我們身體是甚麼
[00:39:45.000 --> 00:39:47.000]  聖靈的電
[00:39:47.000 --> 00:39:48.000]  大家知道吧
[00:39:48.000 --> 00:39:50.000]  聖靈的電
[00:39:50.000 --> 00:39:52.000]  他就想
[00:39:52.000 --> 00:39:55.000]  他吸煙
[00:39:55.000 --> 00:39:58.000]  吸了甚麼進去呢
[00:39:58.000 --> 00:39:59.000]  吸了煙
[00:39:59.000 --> 00:40:01.000]  吸到哪裡
[00:40:01.000 --> 00:40:02.000]  肺
[00:40:02.000 --> 00:40:04.000]  肺就是我們身體
[00:40:04.000 --> 00:40:06.000]  就是聖靈的電
[00:40:06.000 --> 00:40:07.000]  他就想
[00:40:07.000 --> 00:40:10.000]  那就逼聖靈吸煙吧
[00:40:10.000 --> 00:40:11.000]  他這樣想
[00:40:11.000 --> 00:40:13.000]  很直接
[00:40:13.000 --> 00:40:14.000]  他是一個初衷人
[00:40:14.000 --> 00:40:17.000]  他也懂得想
[00:40:17.000 --> 00:40:18.000]  那怎麼辦呢
[00:40:18.000 --> 00:40:19.000]  他就想
[00:40:19.000 --> 00:40:24.000]  他又受到聖經的那種督責
[00:40:24.000 --> 00:40:27.000]  他就主動想戒煙
[00:40:27.000 --> 00:40:29.000]  但他就說
[00:40:29.000 --> 00:40:31.000]  小學已經吸煙了
[00:40:31.000 --> 00:40:34.000]  現在這麼大
[00:40:34.000 --> 00:40:36.000]  我試過戒很多次
[00:40:36.000 --> 00:40:38.000]  都不成功
[00:40:38.000 --> 00:40:40.000]  不知道怎麼戒
[00:40:40.000 --> 00:40:43.000]  我就根據聖經原則
[00:40:43.000 --> 00:40:45.000]  不如你為自己祈禱
[00:40:45.000 --> 00:40:46.000]  我都為他祈禱
[00:40:46.000 --> 00:40:49.000]  但你也要為自己祈禱
[00:40:49.000 --> 00:40:50.000]  我不知道怎麼戒
[00:40:50.000 --> 00:40:51.000]  我不是專家
[00:40:51.000 --> 00:40:53.000]  也沒有任何去學習過
[00:40:53.000 --> 00:40:55.000]  幫人戒煙的東西
[00:40:55.000 --> 00:40:58.000]  但我只要有聖經原則
[00:40:58.000 --> 00:41:00.000]  他真的很乖
[00:41:00.000 --> 00:41:02.000]  初信的人比較乖
[00:41:02.000 --> 00:41:04.000]  信得久就叫他這樣祈禱
[00:41:04.000 --> 00:41:06.000]  很多推的
[00:41:06.000 --> 00:41:07.000]  信得久的
[00:41:07.000 --> 00:41:10.000]  初信的人不會推
[00:41:10.000 --> 00:41:11.000]  他很乖
[00:41:11.000 --> 00:41:13.000]  也很認真
[00:41:13.000 --> 00:41:15.000]  果然是這樣做
[00:41:15.000 --> 00:41:17.000]  然後過了兩個星期
[00:41:17.000 --> 00:41:18.000]  不是很久
[00:41:18.000 --> 00:41:19.000]  過了兩個星期
[00:41:19.000 --> 00:41:21.000]  他就回來小組說
[00:41:21.000 --> 00:41:24.000]  戒了煙
[00:41:24.000 --> 00:41:25.000]  我們全部都說
[00:41:25.000 --> 00:41:27.000]  是真的嗎
[00:41:27.000 --> 00:41:29.000]  那種想法
[00:41:29.000 --> 00:41:30.000]  戒了煙
