
[00:00:00.000 --> 00:00:04.400]  各位親愛的姐妹 各位朋友 主佑平安
[00:20:59.200 --> 00:21:01.200]  不是說血統上
[00:21:01.200 --> 00:21:03.200]  因為他是猶太人
[00:21:03.200 --> 00:21:04.200]  所以他是律法之下
[00:21:04.200 --> 00:21:05.200]  大家要知道
[00:21:05.200 --> 00:21:09.200]  其實外邦人都可以入籍做猶太人
[00:21:09.200 --> 00:21:11.200]  如果一個外邦人
[00:21:11.200 --> 00:21:13.200]  他有心認識猶太教
[00:21:13.200 --> 00:21:16.200]  聖經其實稱他們為虔誠人
[00:21:16.200 --> 00:21:17.200]  舉個例子
[00:21:17.200 --> 00:21:20.200]  你看回《士徒行傳》第十章二節
[00:21:20.200 --> 00:21:25.200]  就這樣稱呼過哥尼劉
[00:21:25.200 --> 00:21:28.200]  他們會到會堂去敬拜
[00:21:28.200 --> 00:21:30.200]  他們會參與會堂的聚會
[00:21:30.200 --> 00:21:31.200]  去研讀律法書
[00:21:31.200 --> 00:21:33.200]  這些外邦人
[00:21:33.200 --> 00:21:35.200]  其實甚至可以跌埋心水
[00:21:35.200 --> 00:21:36.200]  接受國禮
[00:21:36.200 --> 00:21:38.200]  去納智
[00:21:38.200 --> 00:21:39.200]  去遵守律法
[00:21:39.200 --> 00:21:41.200]  正正式式入籍做猶太人
[00:21:41.200 --> 00:21:43.200]  所以我們應該理解
[00:21:43.200 --> 00:21:45.200]  這裡律法之下的人
[00:21:45.200 --> 00:21:49.200]  是在說外邦人加入猶太社群
[00:21:49.200 --> 00:21:50.200]  這樣的意思
[00:21:50.200 --> 00:21:51.200]  那好了
[00:21:51.200 --> 00:21:53.200]  那些律法以外的人
[00:21:53.200 --> 00:21:56.200]  很明顯就是那些對猶太教沒有興趣
[00:21:56.200 --> 00:21:58.200]  沒有加入做猶太人的那些外邦人
[00:21:58.200 --> 00:21:59.200]  是不是
[00:21:59.200 --> 00:22:04.200]  如果你讀過A級的科學
[00:22:04.200 --> 00:22:06.200]  你應該一定讀過Z theory
[00:22:06.200 --> 00:22:07.200]  那你看回
[00:22:07.200 --> 00:22:08.200]  其實這三類人
[00:22:08.200 --> 00:22:12.200]  應該是全世界所有類別的人都已經包括進去
[00:22:12.200 --> 00:22:13.200]  是不是
[00:22:13.200 --> 00:22:14.200]  猶太人
[00:22:14.200 --> 00:22:15.200]  非猶太人再細分兩類
[00:22:15.200 --> 00:22:16.200]  是不是
[00:22:16.200 --> 00:22:17.200]  都包括進去
[00:22:17.200 --> 00:22:20.200]  那為什麼無端端還要說最後第四類呢
[00:22:20.200 --> 00:22:21.200]  其實
[00:22:21.200 --> 00:22:23.200]  他是想告訴我們
[00:22:23.200 --> 00:22:25.200]  保羅看見
[00:22:25.200 --> 00:22:27.200]  這些那麼多族裔的人
[00:22:27.200 --> 00:22:30.200]  我都可以學習像他們都好
[00:22:30.200 --> 00:22:31.200]  其實到最後
[00:22:31.200 --> 00:22:35.200]  他是徹底向所有人的軟弱
[00:22:35.200 --> 00:22:38.200]  軟弱的人徹底認同
[00:22:38.200 --> 00:22:40.200]  所以他講到軟弱的人的時候
[00:22:40.200 --> 00:22:42.200]  他沒有再有個像字了
[00:22:42.200 --> 00:22:44.200]  他真的徹徹底底
[00:22:44.200 --> 00:22:48.200]  進入所有不同文化不同族裔的人
[00:22:48.200 --> 00:22:50.200]  那個生命的軟弱裏面
[00:22:50.200 --> 00:22:52.200]  跟他們認同
[00:22:52.200 --> 00:22:55.200]  各位親愛的兄弟姐妹
[00:22:55.200 --> 00:22:57.200]  保羅在這裏現身說法
[00:22:57.200 --> 00:23:02.200]  講到他自己怎樣履行成為眾人僕人的身份
[00:23:02.200 --> 00:23:05.200]  進入到不同福音對象的世界
[00:23:05.200 --> 00:23:09.200]  他沒有將自己的身份限制了自己的侍奉
[00:23:09.200 --> 00:23:12.200]  而是以上帝的呼召
[00:23:12.200 --> 00:23:14.200]  去作為他的身份
[00:23:14.200 --> 00:23:16.200]  去想他自己怎樣去做
[00:23:16.200 --> 00:23:17.200]  靈活變通
[00:23:17.200 --> 00:23:19.200]  勇敢走出去
[00:23:19.200 --> 00:23:21.200]  他不會限制自己
[00:23:21.200 --> 00:23:23.200]  只是進入這些人的世界
[00:23:23.200 --> 00:23:25.200]  而不進入那些人的世界
[00:23:25.200 --> 00:23:28.200]  他一視同人感胸懷抱細
[00:23:28.200 --> 00:23:33.200]  這是一個相當不容易的廣闊胸襟和氣魄
[00:23:33.200 --> 00:23:36.200]  他知道世界上不同的人
[00:23:36.200 --> 00:23:37.200]  有獨特的處境
[00:23:37.200 --> 00:23:39.200]  有獨特的來歷
[00:23:39.200 --> 00:23:46.200]  他只能盡力去到不同的人的文化裏面去適應去學習
[00:23:46.200 --> 00:23:49.200]  不過他深切體會
[00:23:49.200 --> 00:23:53.200]  有一個萬變不離其中的不二法門
[00:23:53.200 --> 00:23:57.200]  可以叫他和不同的人都能夠進入到他的生命
[00:23:57.200 --> 00:23:59.200]  就是靠著上帝的愛
[00:23:59.200 --> 00:24:03.200]  和軟弱的人同行
[00:24:03.200 --> 00:24:08.200]  就能夠活出不離地的宣教生命
[00:24:08.200 --> 00:24:11.200]  剛才和大家談過日本早期的宣教史
[00:24:11.200 --> 00:24:14.200]  不知道大家知不知道後來怎樣發展
[00:24:14.200 --> 00:24:18.200]  經過了250年的禁教的時間
[00:24:18.200 --> 00:24:21.200]  去到19世紀中葉
[00:24:21.200 --> 00:24:24.200]  歐美列強大舉入侵亞洲
[00:24:24.200 --> 00:24:28.200]  無論中國日本東南亞地方都經歷類似的歷史
[00:24:28.200 --> 00:24:31.200]  深受帝國侵略的遊論
[00:24:31.200 --> 00:24:36.200]  1853年美國有些軍艦強行駛入東京灣
[00:24:36.200 --> 00:24:39.200]  脅迫日本簽訂一個不平等條約
[00:24:39.200 --> 00:24:43.200]  要日本打開他們的口岸和外國經商
[00:24:43.200 --> 00:24:46.200]  日本鎖國的歷史就結束了
[00:24:46.200 --> 00:24:48.200]  就是1853年
[00:24:48.200 --> 00:24:55.200]  五年後日本再被迫和歐美其他國家再簽訂安正條約
[00:24:55.200 --> 00:25:00.200]  從那一年1858年開始就陸續有宣教士來日本
[00:25:00.200 --> 00:25:03.200]  結果去到十年後
[00:25:03.200 --> 00:25:06.200]  日本正式開始明治維新
[00:25:06.200 --> 00:25:08.200]  不知道大家有沒有聽過這個歷史
[00:25:08.200 --> 00:25:11.200]  將整個日本徹底西化
[00:25:11.200 --> 00:25:18.200]  重新開放允許基督教在他們的國土傳播
[00:25:18.200 --> 00:25:23.200]  不過這個明治維新的憲法仍然規定神道教才是國教
[00:25:23.200 --> 00:25:25.200]  去到二次大戰期間
[00:25:25.200 --> 00:25:28.200]  日本軍政府都懷恐基督教的勢力
[00:25:28.200 --> 00:25:31.200]  背後有美國的支配
[00:25:31.200 --> 00:25:33.200]  就訂立了宗教團體法
[00:25:33.200 --> 00:25:35.200]  解散所有在日本的警察
[00:25:35.200 --> 00:25:38.200]  也將所有在日本本土的教會
[00:25:38.200 --> 00:25:41.200]  重新組織的日本基督教團
[00:25:41.200 --> 00:25:44.200]  強迫不加入教團的教會
[00:25:44.200 --> 00:25:46.200]  是蓋上你的當
[00:25:46.200 --> 00:25:50.200]  然後監禁那些不願意加入教團的基督徒
[00:25:50.200 --> 00:25:52.200]  直至二戰之後
[00:25:52.200 --> 00:25:53.200]  日本投降了
[00:25:53.200 --> 00:25:56.200]  1947年制定了日本國的憲法
[00:25:56.200 --> 00:25:59.200]  才真真正正完完全全保障宗教自由
[00:25:59.200 --> 00:26:02.200]  真真正正400年的禁教歷史
[00:26:02.200 --> 00:26:06.200]  在那一刻才叫做徹底終止
[00:26:06.200 --> 00:26:08.200]  不過這樣
[00:26:08.200 --> 00:26:09.200]  時至今日
[00:26:09.200 --> 00:26:12.200]  日本人是否完全對信仰開放呢
[00:26:12.200 --> 00:26:14.200]  表面上日本人在生活裏面
[00:26:14.200 --> 00:26:17.200]  對基督教的文化是很親近的
[00:26:17.200 --> 00:26:20.200]  有人說其實每逢復活節聖誕節
[00:26:20.200 --> 00:26:23.200]  日本人很喜歡去教會參加崇拜
[00:26:23.200 --> 00:26:25.200]  而日本人結婚
[00:26:25.200 --> 00:26:27.200]  你知不知道用什麼儀式是最受歡迎的
[00:26:27.200 --> 00:26:29.200]  64%是基督教
[00:26:29.200 --> 00:26:31.200]  過半的
[00:26:31.200 --> 00:26:33.200]  道教18%
[00:26:33.200 --> 00:26:35.200]  無宗教儀式16%
[00:26:35.200 --> 00:26:37.200]  佛教儀式佔極少數
[00:26:37.200 --> 00:26:42.200]  其實日本人可能因為有普遍實用主義
[00:26:42.200 --> 00:26:46.200]  對基督教那些對他們生活有實用性的
[00:26:46.200 --> 00:26:48.200]  就拿來用吧
[00:26:48.200 --> 00:26:52.200]  但是日本人對基督教信仰層面
[00:26:52.200 --> 00:26:55.200]  內心生命塗鑿的層面
[00:26:55.200 --> 00:26:56.200]  是否真的那麼受落呢
[00:26:56.200 --> 00:26:58.200]  可成疑問
[00:26:58.200 --> 00:27:02.200]  我相信日本基督教
[00:27:02.200 --> 00:27:05.200]  基督的信仰仍然未正式進入
[00:27:05.200 --> 00:27:09.200]  這班對象的內心世界
[00:27:09.200 --> 00:27:11.200]  日本傳統神道教和佛教
[00:27:11.200 --> 00:27:14.200]  是一個多神的信仰
[00:27:14.200 --> 00:27:18.200]  任何的物件都可以視為有神明在裏面
[00:27:18.200 --> 00:27:22.200]  和我們基督教信仰那種一神的思維
[00:27:22.200 --> 00:27:24.200]  是相當之自然不同
[00:27:24.200 --> 00:27:26.200]  所以我們相信其實
[00:27:26.200 --> 00:27:29.200]  你單單透過講信一個概念信息給他們聽完之後
[00:27:29.200 --> 00:27:31.200]  你信不信
[00:27:31.200 --> 00:27:34.200]  或許他禮貌上很重視禮貌的日本人
[00:27:34.200 --> 00:27:35.200]  信信信信信
[00:27:35.200 --> 00:27:36.200]  給你面子
[00:27:36.200 --> 00:27:37.200]  真的
[00:27:37.200 --> 00:27:41.200]  但是他心裏是否徹底明白你在講什麼
[00:27:41.200 --> 00:27:43.200]  然後將生命交托出來呢
[00:27:43.200 --> 00:27:45.200]  恐怕可成疑問
[00:27:45.200 --> 00:27:48.200]  日本民族亦非常重視團體一致
[00:27:48.200 --> 00:27:52.200]  所以如果你要帶領個別的人
[00:27:52.200 --> 00:27:56.200]  去轉頭另一種與別不同的西方信仰
[00:27:56.200 --> 00:27:59.200]  等於叫他脫離了他家族
[00:27:59.200 --> 00:28:00.200]  他社會的規範
[00:28:00.200 --> 00:28:03.200]  其實是一件相當困難的事
[00:28:03.200 --> 00:28:05.200]  日本的社會都重視規條
[00:28:05.200 --> 00:28:07.200]  輩分體面
[00:28:07.200 --> 00:28:10.200]  壓抑日本人的心靈到一個扭曲的地步
[00:28:10.200 --> 00:28:12.200]  他們工作超時
[00:28:12.200 --> 00:28:15.200]  他們有一個很高壓的職場文化
[00:28:15.200 --> 00:28:18.200]  他們有很多校園欺凌
[00:28:18.200 --> 00:28:20.200]  如果大家去過參加過日本人的短宣
[00:28:20.200 --> 00:28:22.200]  可能甚至你會見到
[00:28:22.200 --> 00:28:24.200]  日本有很多露宿者
[00:28:24.200 --> 00:28:28.200]  以及其實很多貧窮的家庭
[00:28:28.200 --> 00:28:31.200]  長者照顧問題很嚴重
[00:28:31.200 --> 00:28:34.200]  因為日本出生率很低
[00:28:34.200 --> 00:28:36.200]  長者的問題很嚴重
[00:28:36.200 --> 00:28:38.200]  除此之外
[00:28:38.200 --> 00:28:44.200]  其實日本的老公出軌是很平常
[00:28:44.200 --> 00:28:47.200]  但是更加可怕的是
[00:28:47.200 --> 00:28:50.200]  太太見到老公出軌
[00:28:50.200 --> 00:28:52.200]  啞忍都很平常
[00:28:52.200 --> 00:28:53.200]  為什麼呢
[00:28:53.200 --> 00:28:56.200]  因為剛才說他們重視體面
[00:28:56.200 --> 00:28:58.200]  所以這些不光彩的事
[00:28:58.200 --> 00:29:00.200]  是不會放上枱講的
[00:29:00.200 --> 00:29:04.200]  結果人會變成表裡不一致
[00:29:04.200 --> 00:29:07.200]  人格割裂地生活下去
[00:29:07.200 --> 00:29:09.200]  這種扭曲的人生
[00:29:09.200 --> 00:29:12.200]  其實是為人的心靈帶來極大的孤獨
[00:29:12.200 --> 00:29:14.200]  罪疚和恐懼
[00:29:14.200 --> 00:29:16.200]  這個惡性循環
[00:29:16.200 --> 00:29:18.200]  可以蠶食一個社會
[00:29:18.200 --> 00:29:20.200]  人心相當嚴重
[00:29:20.200 --> 00:29:25.200]  不過原來日本在19世紀中葉打後
[00:29:25.200 --> 00:29:30.200]  都有很多宣教士創建的基督教學校
[00:29:30.200 --> 00:29:33.200]  據說每十個日本人
[00:29:33.200 --> 00:29:38.200]  一生都應該經歷過教會辦學的教育
[00:29:38.200 --> 00:29:42.200]  照道理他們多多少少對信仰有好感
[00:29:42.200 --> 00:29:46.200]  不過始終他們過去的國家
[00:29:46.200 --> 00:29:50.200]  可能因為宗教和政治的關係
[00:29:50.200 --> 00:29:52.200]  實在有很多悲劇的歷史
[00:29:52.200 --> 00:29:56.200]  而且日本基督教的教派
[00:29:56.200 --> 00:29:58.200]  也未必像香港那些
[00:29:58.200 --> 00:30:01.200]  強調福音信仰的內涵
[00:30:01.200 --> 00:30:03.200]  也有很多疑端在裡面
[00:30:03.200 --> 00:30:06.200]  所以日本到今天
[00:30:06.200 --> 00:30:08.200]  仍然是福音的硬土
[00:30:08.200 --> 00:30:10.200]  有很多原因
[00:30:10.200 --> 00:30:12.200]  說到底
[00:30:12.200 --> 00:30:15.200]  其實傳福音給日本人
[00:30:15.200 --> 00:30:19.200]  建立長久深入的關係
[00:30:19.200 --> 00:30:21.200]  去進入對方的世界
[00:30:21.200 --> 00:30:23.200]  特別是內心的世界
[00:30:23.200 --> 00:30:25.200]  其實是非常重要的
[00:30:25.200 --> 00:30:27.200]  因為日本人
[00:30:27.200 --> 00:30:31.200]  他們視宗教信仰是一個很私隱的問題
[00:30:31.200 --> 00:30:33.200]  如果素未謀面
[00:30:33.200 --> 00:30:34.200]  第一次認識他
[00:30:34.200 --> 00:30:35.200]  跟他說信仰的問題
[00:30:35.200 --> 00:30:37.200]  可能會很禮貌地回答你
[00:30:37.200 --> 00:30:40.200]  但是他是不是真的將生命赤露塘開給你
[00:30:40.200 --> 00:30:41.200]  去跟他交往呢
[00:30:41.200 --> 00:30:42.200]  未必是
[00:30:42.200 --> 00:30:48.200]  不過如果我們能夠看得清
[00:30:48.200 --> 00:30:53.200]  我們可以藉著去跟對方建立一個友誼
[00:30:53.200 --> 00:30:54.200]  真摯的友誼
[00:30:54.200 --> 00:30:58.200]  讓他在你的生命裡面
[00:30:58.200 --> 00:31:01.200]  看見什麼叫信耶穌呢
[00:31:01.200 --> 00:31:03.200]  究竟你的生命
[00:31:03.200 --> 00:31:05.200]  如何取捨你人生的態度
[00:31:05.200 --> 00:31:07.200]  如何去作抉擇
[00:31:07.200 --> 00:31:09.200]  如何去待人接物
[00:31:09.200 --> 00:31:12.200]  讓他對你這個信耶穌的生命
[00:31:12.200 --> 00:31:14.200]  真的明白
[00:31:14.200 --> 00:31:17.200]  而帶來那個衷心的欣賞和信任的時候
[00:31:17.200 --> 00:31:20.200]  他就會因此去明白
[00:31:20.200 --> 00:31:22.200]  信耶穌是什麼回事
[00:31:22.200 --> 00:31:25.200]  以及對信仰產生真正的興趣
[00:31:25.200 --> 00:31:26.200]  在那一刻
[00:31:26.200 --> 00:31:29.200]  當你再向他分享
[00:31:29.200 --> 00:31:32.200]  信耶穌的心路歷程和內在的改變
[00:31:32.200 --> 00:31:36.200]  上帝如何帶領你這個改變的時候
[00:31:36.200 --> 00:31:38.200]  就會能夠水到渠成
[00:31:38.200 --> 00:31:41.200]  將福音傳給對方
[00:31:41.200 --> 00:31:44.200]  現在我們一起去中讀最後的一節
[00:31:44.200 --> 00:31:46.200]  第23節
[00:31:47.200 --> 00:31:49.200]  我所做的一切
[00:31:49.200 --> 00:31:51.200]  都是為了福音的緣故
[00:31:51.200 --> 00:31:55.200]  好讓我成為福音的夥伴
[00:31:55.200 --> 00:31:57.200]  在這節最後一句
[00:31:57.200 --> 00:31:59.200]  1909年出版的和合本
[00:31:59.200 --> 00:32:00.200]  新約的部分
[00:32:00.200 --> 00:32:03.200]  整本新舊約的和合本是1919年
[00:32:03.200 --> 00:32:05.200]  但其實09年已經出了新約
[00:32:05.200 --> 00:32:10.200]  亦做為要與人同享這福音的好處
[00:32:10.200 --> 00:32:14.200]  其實這句話原文直譯的意思
[00:32:14.200 --> 00:32:21.200]  應該是為要我保羅成為一樣死物的分享者
[00:32:21.200 --> 00:32:25.200]  我們就問其實那樣東西
[00:32:25.200 --> 00:32:28.200]  他,他的分享者那樣死物是什麼呢
[00:32:28.200 --> 00:32:31.200]  以及分享者是什麼意思呢
[00:32:31.200 --> 00:32:33.200]  按照上文下理
[00:32:33.200 --> 00:32:38.200]  那個他是一個中性的代名詞
[00:32:38.200 --> 00:32:41.200]  所以這個他很明顯就是在說福音
[00:32:41.200 --> 00:32:43.200]  不是說一些人的分享者
[00:32:43.200 --> 00:32:46.200]  是說一樣訊息的分享者
[00:32:46.200 --> 00:32:48.200]  就是福音的分享者
[00:32:48.200 --> 00:32:51.200]  所以按照這個邏輯
[00:32:51.200 --> 00:32:53.200]  大部分的中文譯本
[00:32:53.200 --> 00:32:54.200]  你見到現在打了出來
[00:32:54.200 --> 00:32:57.200]  既然是福音的分享者
[00:32:57.200 --> 00:32:59.200]  那就是與人分享福音
[00:32:59.200 --> 00:33:01.200]  這樣就這樣譯
[00:33:01.200 --> 00:33:03.200]  你見到很多
[00:33:03.200 --> 00:33:05.200]  我用了啡色的字
[00:33:05.200 --> 00:33:09.200]  歸納了10個譯本裏面
[00:33:09.200 --> 00:33:12.200]  應該有7個就是這樣譯法的
[00:33:12.200 --> 00:33:15.200]  不過我們再問
[00:33:15.200 --> 00:33:18.200]  其實這裡說分享者有什麼意思呢
[00:33:18.200 --> 00:33:20.200]  原來分享者這個字
[00:33:20.200 --> 00:33:22.200]  在原文最基本的意思
[00:33:22.200 --> 00:33:24.200]  就不是說分享者
[00:33:24.200 --> 00:33:26.200]  是說夥伴
[00:33:26.200 --> 00:33:28.200]  你做某樣東西的partner
[00:33:28.200 --> 00:33:33.200]  剛才我們說是做誰的partner
[00:33:33.200 --> 00:33:35.200]  做什麼的partner
[00:33:35.200 --> 00:33:37.200]  福音嘛
[00:33:37.200 --> 00:33:40.200]  所以這裡說保羅是說自己
[00:33:40.200 --> 00:33:43.200]  不是成為別人的分享者
[00:33:43.200 --> 00:33:46.200]  是成為福音的夥伴
[00:33:46.200 --> 00:33:50.200]  這個才是真正原文的意思
[00:33:50.200 --> 00:33:52.200]  如果我們再這樣整體看回
[00:33:52.200 --> 00:33:55.200]  整句第23節的時候
[00:33:55.200 --> 00:33:56.200]  我們就會看到
[00:33:56.200 --> 00:33:59.200]  其實保羅是想剖析他自己
[00:33:59.200 --> 00:34:00.200]  整個生命
[00:34:00.200 --> 00:34:02.200]  由裏面到外面
[00:34:02.200 --> 00:34:05.200]  怎樣成為福音的夥伴
[00:34:05.200 --> 00:34:09.200]  和福音成為一個夥伴密切的關係
[00:34:09.200 --> 00:34:11.200]  他這個說話的上半部
[00:34:11.200 --> 00:34:13.200]  是強調他自己外在行動
[00:34:13.200 --> 00:34:15.200]  所做的一切
[00:34:15.200 --> 00:34:17.200]  都是為福音的緣故
[00:34:17.200 --> 00:34:21.200]  接著去到我們比較詳細分析的下半部
[00:34:21.200 --> 00:34:24.200]  其實他是在剖析他自己內在生命的狀況
[00:34:24.200 --> 00:34:29.200]  怎樣渴慕成為福音的夥伴
[00:34:29.200 --> 00:34:31.200]  去促使他
[00:34:31.200 --> 00:34:33.200]  為什麼他所有的外在行為
[00:34:33.200 --> 00:34:35.200]  都是為福音的緣故
[00:34:35.200 --> 00:34:37.200]  因為他實在很渴慕做福音的夥伴
[00:34:37.200 --> 00:34:39.200]  好了
[00:34:39.200 --> 00:34:40.200]  我很意外
[00:34:40.200 --> 00:34:44.200]  我剛才看過起碼十個譯本
[00:34:44.200 --> 00:34:47.200]  只有一個環球性的譯本
[00:34:47.200 --> 00:34:49.200]  是可以譯出這個訊息
[00:34:49.200 --> 00:34:53.200]  保羅放下自己在地上自由的身份
[00:34:53.200 --> 00:34:56.200]  定義去跑到世界各國
[00:34:56.200 --> 00:34:59.200]  進入不同的文化族群的內心世界
[00:34:59.200 --> 00:35:01.200]  不只是外在的世界
[00:35:01.200 --> 00:35:03.200]  為的不是建功立業
[00:35:03.200 --> 00:35:06.200]  為的不是成就一間什麼千秋萬世的教會
[00:35:06.200 --> 00:35:08.200]  畢竟人的組織
[00:35:08.200 --> 00:35:10.200]  和人在組織內的位份
[00:35:10.200 --> 00:35:12.200]  都會有過去的一天
[00:35:12.200 --> 00:35:15.200]  但是如果你成為福音的夥伴
[00:35:15.200 --> 00:35:19.200]  這是一個永恆的身份
[00:35:19.200 --> 00:35:23.200]  誰有資格去成為福音的夥伴呢
[00:35:23.200 --> 00:35:26.200]  只是保羅
[00:35:26.200 --> 00:35:29.200]  孫格士當然是福音的夥伴
[00:35:29.200 --> 00:35:31.200]  差傳機構的同工
[00:35:31.200 --> 00:35:34.200]  當然都是福音的夥伴
[00:35:34.200 --> 00:35:36.200]  教會的同工
[00:35:36.200 --> 00:35:37.200]  信徒領袖
[00:35:37.200 --> 00:35:39.200]  所有的弟兄姊妹
[00:35:39.200 --> 00:35:43.200]  其實一樣都應該成為福音的夥伴
[00:35:43.200 --> 00:35:46.200]  無論是差的還是傳的
[00:35:46.200 --> 00:35:49.200]  無論是跑去前方的還是後勤的
[00:35:49.200 --> 00:35:52.200]  其實當我們用愛心互相寬容
[00:35:52.200 --> 00:35:54.200]  用和平彼此聯絡
[00:35:54.200 --> 00:35:56.200]  一起有同一個意象
[00:35:56.200 --> 00:35:59.200]  為到這個大使命去努力的時候
[00:35:59.200 --> 00:36:03.200]  一起去努力參與福音擴展的工作的時候
[00:36:03.200 --> 00:36:10.200]  其實我們就是一起成為福音的夥伴
[00:36:10.200 --> 00:36:16.200]  根據2019年香港教會差遣孫教士的一個統計
[00:36:16.200 --> 00:36:18.200]  香港孫教士大概有
[00:36:18.200 --> 00:36:20.200]  不是大概是很準確的
[00:36:20.200 --> 00:36:23.200]  香港孫教士總數是624人
[00:36:23.200 --> 00:36:28.200]  其中有435人是前往亞洲去宣教的
[00:36:28.200 --> 00:36:30.200]  而這435人裏面
[00:36:30.200 --> 00:36:31.200]  泰國佔最多66人
[00:36:31.200 --> 00:36:34.200]  但排第二已經是日本的了
[00:36:34.200 --> 00:36:35.200]  61人
[00:36:35.200 --> 00:36:38.200]  即是說每10個孫教士有1個就去了日本
[00:36:38.200 --> 00:36:41.200]  如果我們再回顧這個統計
[00:36:41.200 --> 00:36:43.200]  一直歷年的走勢
[00:36:43.200 --> 00:36:47.200]  我們會發覺原來日本是不斷跑贏大使的
[00:36:47.200 --> 00:36:52.200]  去日本的孫教士是很多很多的
[00:36:52.200 --> 00:36:54.200]  在這十多年裏面
[00:36:54.200 --> 00:36:56.200]  各位親愛的弟子妹
[00:36:56.200 --> 00:37:04.200]  你看見上帝聖靈的工作怎樣成就
[00:37:04.200 --> 00:37:09.200]  當我們回想剛才提到日本孫教的歷史
[00:37:09.200 --> 00:37:13.200]  他們所經歷的血淚所累積的經驗
[00:37:13.200 --> 00:37:15.200]  曾經經歷過很艱難的時間
[00:37:15.200 --> 00:37:17.200]  帝國主義不平等條約
[00:37:17.200 --> 00:37:20.200]  孫教工作和國際關係的角力
[00:37:20.200 --> 00:37:22.200]  錯綜複雜的關係
[00:37:22.200 --> 00:37:26.200]  孫教士怎樣由不捲進政治的漩渦
[00:37:26.200 --> 00:37:32.200]  東西方文化的衝突融和的複雜關係
[00:37:32.200 --> 00:37:38.200]  這些經驗其實和東南亞其他國家的孫教歷史
[00:37:38.200 --> 00:37:41.200]  是相當之有共通點的
[00:37:41.200 --> 00:37:45.200]  有很多學習的經歷是可以互相參詳
[00:37:45.200 --> 00:37:51.200]  成為我們一起在這個孫教生命功課裏面成長的寶貴資源
[00:37:51.200 --> 00:37:57.200]  孫教工作是跨族裔、跨世代、跨文化
[00:37:57.200 --> 00:38:00.200]  必須要以上帝廣闊的眼光
[00:38:00.200 --> 00:38:04.200]  才能夠看得通然後創通進行
[00:38:04.200 --> 00:38:09.200]  不過這種廣闊胸襟不是用人的血氣和野心去培育出來的
[00:38:09.200 --> 00:38:14.200]  剛剛相反我們必須要在神面前完全的降卑
[00:38:14.200 --> 00:38:22.200]  是被神的榮耀、愛的亮光去吸引、感動、心意更新變化
[00:38:22.200 --> 00:38:27.200]  去測驗上帝純全、可喜悅的旨意
[00:38:27.200 --> 00:38:31.200]  而回應、衍生出來的
[00:38:31.200 --> 00:38:35.200]  如果我們要上進、結果實
[00:38:35.200 --> 00:38:38.200]  去reach high and fruitful
[00:38:38.200 --> 00:38:42.200]  我們必須首先要謙卑、貼地
[00:38:42.200 --> 00:38:45.200]  down to earth and humble
[00:38:45.200 --> 00:38:48.200]  孫教工作如果要暢通進行
[00:38:48.200 --> 00:38:57.200]  差者和全者都必須先有謙卑、貼地的生命
[00:38:57.200 --> 00:39:03.200]  現在我們就繼續安靜在神面前
[00:39:05.200 --> 00:39:13.200]  我們去沉澱今晚猜拳主日所聽到的訊息
[00:39:13.200 --> 00:39:26.200]  今天我們聽了哥林多前書第九章19-23節
[00:39:26.200 --> 00:39:36.200]  保羅如何攤開自己的心去講出他這個謙卑、貼地的孫教生命
[00:39:36.200 --> 00:39:43.200]  我們學武嗎?我們被吸引嗎?
[00:39:43.200 --> 00:39:46.200]  我們聽到什麼呢?
[00:39:46.200 --> 00:39:53.200]  我們這一刻就要返回十字架的愛
[00:39:54.200 --> 00:40:01.200]  我總是不能明白
[00:40:01.200 --> 00:40:08.200]  你為何不會鬆開手
[00:40:08.200 --> 00:40:13.200]  總在我心底裡
[00:40:13.200 --> 00:40:19.200]  我總是不明白
[00:40:20.200 --> 00:40:24.200]  你為何不放手
[00:40:24.200 --> 00:40:31.200]  總在我付出的時候
[00:40:31.200 --> 00:40:38.200]  對我說你還愛我
[00:40:38.200 --> 00:40:46.200]  我總是無法想像
[00:40:47.200 --> 00:40:53.200]  我的嘴如此大聲
[00:40:53.200 --> 00:41:01.200]  你的慈愛顯得完全
[00:41:01.200 --> 00:41:12.200]  今天上帝如何透過崇拜跟你說話呢?
[00:41:14.200 --> 00:41:17.200]  崇拜是一個集體的聚會
[00:41:17.200 --> 00:41:21.200]  但亦是我們個別人的生命
[00:41:21.200 --> 00:41:24.200]  藉著這個集體聚會
[00:41:24.200 --> 00:41:28.200]  個別地與神親近
[00:41:28.200 --> 00:41:31.200]  神在跟你說話
[00:41:31.200 --> 00:41:34.200]  你聽到嗎?
[00:41:35.200 --> 00:41:40.200]  上帝透過聖靈提醒你什麼呢?
[00:41:40.200 --> 00:41:45.200]  你不要讓祂離開
[00:41:45.200 --> 00:41:49.200]  你抓緊祂
[00:41:49.200 --> 00:41:53.200]  你要餵著你的領袖
[00:41:53.200 --> 00:41:56.200]  你要餵著你的領袖
[00:41:56.200 --> 00:41:59.200]  你要餵著你的領袖
[00:42:00.200 --> 00:42:04.200]  你要餵著你的領袖
[00:42:04.200 --> 00:42:08.200]  你要餵著神親自跟你說話
[00:42:08.200 --> 00:42:10.200]  你要感恩
[00:42:10.200 --> 00:42:12.200]  你要抓緊祂
[00:42:12.200 --> 00:42:16.200]  我把時間交給你
[00:42:16.200 --> 00:42:18.200]  與上帝聊天
