
[00:00:00.000 --> 00:00:07.000]  我今天要講的題目是「入獄的提醒」
[00:20:08.000 --> 00:20:12.000]  神的兒子耶穌將我們能夠從罪裡面釋放出來
[00:20:12.000 --> 00:20:16.000]  我們今天是能夠真真正正地
[00:20:16.000 --> 00:20:18.000]  可以活出自由
[00:20:18.000 --> 00:20:20.000]  一個真的自由
[00:20:20.000 --> 00:20:24.000]  是能夠可以從罪的奴役中解脫出來
[00:20:24.000 --> 00:20:28.000]  去能夠做應該做的事
[00:20:28.000 --> 00:20:31.000]  我們得自由去做討神喜悅的事
[00:20:31.000 --> 00:20:33.000]  好像很簡單
[00:20:33.000 --> 00:20:38.000]  不過原來從前被罪捆綁的你和我是做不到的
[00:20:38.000 --> 00:20:43.000]  耶穌說的自由,神所說的自由
[00:20:43.000 --> 00:20:45.000]  不是我們想做什麼就做什麼
[00:20:45.000 --> 00:20:48.000]  而是我們能夠做正確的事
[00:20:48.000 --> 00:20:50.000]  能夠做討神喜悅的事
[00:20:50.000 --> 00:20:52.000]  我們有自由去做這些事
[00:20:52.000 --> 00:20:56.000]  也不是猶太人傳統所說的自由
[00:20:56.000 --> 00:21:01.000]  自由也不是我們能夠隨心所欲的自由
[00:21:01.000 --> 00:21:05.000]  自由是我們有能力去做討神喜悅的事
[00:21:05.000 --> 00:21:07.000]  當我們能夠做到的時候
[00:21:07.000 --> 00:21:10.000]  我相信我們心裡面都會有一份滿足
[00:21:10.000 --> 00:21:12.000]  有一份快樂
[00:21:12.000 --> 00:21:16.000]  所以真正的自由不是建立在阿伯拉罕的血統
[00:21:16.000 --> 00:21:18.000]  傳統上面
[00:21:18.000 --> 00:21:22.000]  而是建立在討神喜悅的行動上面
[00:21:22.000 --> 00:21:25.000]  門徒是要實踐真理
[00:21:25.000 --> 00:21:28.000]  門徒是要做正確的事
[00:21:28.000 --> 00:21:31.000]  而經文也說給我們知道
[00:21:31.000 --> 00:21:36.000]  他用奴僕和兒子做一個很強烈的對比
[00:21:36.000 --> 00:21:39.000]  奴隸也是在家裡的
[00:21:39.000 --> 00:21:42.000]  不過奴隸是可以轉手的
[00:21:42.000 --> 00:21:45.000]  我賣了奴隸他就不屬於我這個家了
[00:21:45.000 --> 00:21:46.000]  可以賣給別人
[00:21:46.000 --> 00:21:47.000]  但是兒子就不同了
[00:21:47.000 --> 00:21:49.000]  兒子永遠都屬於這個家
[00:21:49.000 --> 00:21:50.000]  是不會變的
[00:21:50.000 --> 00:21:52.000]  是一個很大的對比
[00:21:52.000 --> 00:21:55.000]  後來38節耶穌說是什麼
[00:21:55.000 --> 00:21:57.000]  從我腹裡面所看見的
[00:21:57.000 --> 00:22:00.000]  不是你們的腹裡面所看見的
[00:22:00.000 --> 00:22:02.000]  也做了一個很大的對比
[00:22:02.000 --> 00:22:04.000]  兩個很大的極端
[00:22:04.000 --> 00:22:06.000]  是很想告訴他們知道
[00:22:06.000 --> 00:22:10.000]  我們只是二選一
[00:22:10.000 --> 00:22:11.000]  我們不是奴隸
[00:22:11.000 --> 00:22:13.000]  我們是兒子
[00:22:13.000 --> 00:22:16.000]  我們要選擇去選上帝
[00:22:16.000 --> 00:22:18.000]  選擇去選神
[00:22:18.000 --> 00:22:23.000]  我又要愛世界又要愛耶穌
[00:22:23.000 --> 00:22:25.000]  不是的
[00:22:25.000 --> 00:22:28.000]  而耶穌同樣對罪都是很絕對
[00:22:28.000 --> 00:22:31.000]  不會因為我們做了很多好的事
[00:22:31.000 --> 00:22:33.000]  能夠抵消了罪
[00:22:33.000 --> 00:22:35.000]  不會的
[00:22:35.000 --> 00:22:37.000]  我們仍然犯罪
[00:22:37.000 --> 00:22:39.000]  仍然是罪的奴隸
[00:22:39.000 --> 00:22:43.000]  不過耶穌能夠給力量我們脫離罪
[00:22:43.000 --> 00:22:45.000]  其實也挺有趣的
[00:22:45.000 --> 00:22:48.000]  有機會看經文
[00:22:48.000 --> 00:22:51.000]  耶穌是形容這群信的猶太人
[00:22:51.000 --> 00:22:53.000]  信他的猶太人
[00:22:53.000 --> 00:22:59.000]  但這群猶太人心裡面存著殺耶穌的惡念
[00:22:59.000 --> 00:23:01.000]  是不是很矛盾
[00:23:01.000 --> 00:23:05.000]  為什麼信耶穌又會想殺耶穌
[00:23:05.000 --> 00:23:09.000]  耶穌其實很想指出
[00:23:09.000 --> 00:23:15.000]  可能我們也會有這個矛盾
[00:23:15.000 --> 00:23:20.000]  有時候當我們被提醒
[00:23:20.000 --> 00:23:23.000]  耶穌的真理告訴我們
[00:23:23.000 --> 00:23:26.000]  有什麼叫對有什麼叫錯的時候
[00:23:26.000 --> 00:23:30.000]  可能也在挑戰我們這個人
[00:23:30.000 --> 00:23:33.000]  可能我們也不想去跟隨耶穌
[00:23:33.000 --> 00:23:35.000]  可能我們也覺得這些提醒
[00:23:35.000 --> 00:23:37.000]  不太合理不太合義
[00:23:37.000 --> 00:23:39.000]  可能我們也會想拒絕
[00:23:39.000 --> 00:23:44.000]  甚至我們也可能會去敵對耶穌
[00:23:44.000 --> 00:23:47.000]  去抵擋真理
[00:23:47.000 --> 00:23:50.000]  當真理挑戰到我們的價值觀
[00:23:50.000 --> 00:23:52.000]  我們也會不舒服
[00:23:52.000 --> 00:23:54.000]  我們也會硬著
[00:23:54.000 --> 00:23:58.000]  我們也會想逃避上帝
[00:23:58.000 --> 00:24:00.000]  所以這群猶太人一樣
[00:24:00.000 --> 00:24:03.000]  可能他們不是不想跟隨耶穌
[00:24:03.000 --> 00:24:07.000]  而面對真相、面對耶穌指責的時候
[00:24:07.000 --> 00:24:09.000]  可能也會令他們不舒服
[00:24:09.000 --> 00:24:17.000]  令他們很想跟耶穌唱反調去拒絕耶穌
[00:24:17.000 --> 00:24:20.000]  經文37節這樣說
[00:24:20.000 --> 00:24:24.000]  因為你們的心是容不下我的道
[00:24:24.000 --> 00:24:26.000]  你們卻想要殺我
[00:24:26.000 --> 00:24:28.000]  因為你們容不下我的道
[00:24:28.000 --> 00:24:33.000]  容不下在新漢語譯本寫著停滯不前的翻譯
[00:24:33.000 --> 00:24:36.000]  或者沒有進展
[00:24:36.000 --> 00:24:39.000]  說的是以色列人只是停留在知識的層面
[00:24:39.000 --> 00:24:41.000]  表面的層面
[00:24:41.000 --> 00:24:43.000]  但不是這樣
[00:24:43.000 --> 00:24:45.000]  信徒是要再進一步
[00:24:45.000 --> 00:24:48.000]  有行動的層面
[00:24:48.000 --> 00:24:50.000]  所以一開始耶穌也說
[00:24:50.000 --> 00:24:53.000]  你若繼續遵守我的道
[00:24:53.000 --> 00:24:55.000]  才是真門徒
[00:24:55.000 --> 00:24:57.000]  要去遵守神的道
[00:24:57.000 --> 00:24:59.000]  神的道是要進行
[00:24:59.000 --> 00:25:00.000]  是要行出來
[00:25:00.000 --> 00:25:02.000]  信徒不只是聽道
[00:25:02.000 --> 00:25:04.000]  也要行道
[00:25:04.000 --> 00:25:10.000]  不可以只是單單聽道
[00:25:10.000 --> 00:25:11.000]  要行道
[00:25:11.000 --> 00:25:12.000]  但聽
[00:25:12.000 --> 00:25:13.000]  我們要聽得對
[00:25:13.000 --> 00:25:15.000]  要聽得準確
[00:25:15.000 --> 00:25:17.000]  在38節
[00:25:17.000 --> 00:25:18.000]  耶穌說
[00:25:18.000 --> 00:25:21.000]  我所說的是從我腹那裡看見的
[00:25:21.000 --> 00:25:26.000]  你們所做的是在你們的腹那裡聽到的
[00:25:26.000 --> 00:25:28.000]  我們聽到什麼
[00:25:28.000 --> 00:25:29.000]  見到什麼
[00:25:29.000 --> 00:25:30.000]  是從哪裡來的
[00:25:30.000 --> 00:25:31.000]  我們要聽
[00:25:31.000 --> 00:25:34.000]  要見的是從天父那裡來的
[00:25:34.000 --> 00:25:36.000]  如果我們再看後一點
[00:25:36.000 --> 00:25:37.000]  44節
[00:25:37.000 --> 00:25:38.000]  耶穌很直接地說
[00:25:38.000 --> 00:25:40.000]  這群猶太人聽到的
[00:25:40.000 --> 00:25:42.000]  從他們的腹
[00:25:42.000 --> 00:25:45.000]  他們的腹是在說魔鬼
[00:25:45.000 --> 00:25:47.000]  這群猶太人
[00:25:47.000 --> 00:25:49.000]  他們不是在遵循天父
[00:25:49.000 --> 00:25:51.000]  是在遵循魔鬼
[00:25:51.000 --> 00:25:54.000]  我們要聽
[00:25:54.000 --> 00:25:56.000]  要選對來聽
[00:25:56.000 --> 00:25:58.000]  我們要聽天父的聲音
[00:25:58.000 --> 00:26:01.000]  我們要看看天父怎麼做
[00:26:01.000 --> 00:26:03.000]  我們就會怎麼做
[00:26:03.000 --> 00:26:05.000]  能夠聽到天父的聲音
[00:26:05.000 --> 00:26:08.000]  我們才能夠行出天父喜悅的事
[00:26:08.000 --> 00:26:11.000]  你聽哪一個的聲音
[00:26:11.000 --> 00:26:14.000]  就會出哪一種的生命
[00:26:14.000 --> 00:26:17.000]  做真門徒
[00:26:17.000 --> 00:26:19.000]  我們要對罪很絕對
[00:26:19.000 --> 00:26:21.000]  要行出正確的事
[00:26:22.000 --> 00:26:25.000]  我們很需要分辨到天父的聲音
[00:26:25.000 --> 00:26:28.000]  我們才能夠信行合一
[00:26:28.000 --> 00:26:32.000]  聽到天父的聲音
[00:26:32.000 --> 00:26:34.000]  我們也不只是單聽
[00:26:34.000 --> 00:26:35.000]  我們也要依靠天父
[00:26:35.000 --> 00:26:36.000]  因為我們知道
[00:26:36.000 --> 00:26:38.000]  我們也是一個罪人
[00:26:38.000 --> 00:26:40.000]  我們是一個無力自救的罪人
[00:26:40.000 --> 00:26:41.000]  是很軟弱的
[00:26:41.000 --> 00:26:43.000]  我們要聽到天父
[00:26:43.000 --> 00:26:45.000]  也要依靠天父的聲音
[00:26:45.000 --> 00:26:47.000]  在世界裡面去作出選擇
[00:26:47.000 --> 00:26:50.000]  去選擇行上帝的心意
[00:26:52.000 --> 00:26:54.000]  弟兄姊妹
[00:26:54.000 --> 00:26:57.000]  我們要去跟隨主
[00:26:57.000 --> 00:26:59.000]  成為門徒
[00:26:59.000 --> 00:27:01.000]  很需要去聽到
[00:27:01.000 --> 00:27:05.000]  或者願意去聽到天父的聲音
[00:27:05.000 --> 00:27:08.000]  然後去作出一個正確的選擇
[00:27:08.000 --> 00:27:10.000]  做神喜悅的事
[00:27:10.000 --> 00:27:13.000]  當然我們要對罪絕對
[00:27:13.000 --> 00:27:16.000]  我們不只是留在知道的層面
[00:27:16.000 --> 00:27:19.000]  而是留在行動的層面
[00:27:21.000 --> 00:27:24.000]  我最近也聽到一個分享
[00:27:24.000 --> 00:27:26.000]  在網上
[00:27:26.000 --> 00:27:28.000]  當然我不知道是真人真事
[00:27:28.000 --> 00:27:30.000]  還是AI炒作
[00:27:30.000 --> 00:27:32.000]  因為這篇報導也有很多爭議
[00:27:32.000 --> 00:27:33.000]  不過我覺得
[00:27:33.000 --> 00:27:36.000]  也可以當作一個故事去聽
[00:27:36.000 --> 00:27:39.000]  我也覺得是一個挺好的提醒
[00:27:39.000 --> 00:27:43.000]  他說有一個退休的老牧者
[00:27:43.000 --> 00:27:46.000]  他退休了
[00:27:46.000 --> 00:27:49.000]  他有感而發地有這個分享
[00:27:49.000 --> 00:27:51.000]  這位老牧者說
[00:27:51.000 --> 00:27:56.000]  有一次幫一位弟兄主持安息禮
[00:27:56.000 --> 00:27:58.000]  在安息禮裡面
[00:27:58.000 --> 00:28:01.000]  這位弟兄的兒子很生氣
[00:28:01.000 --> 00:28:03.000]  去罵這位老牧者
[00:28:03.000 --> 00:28:05.000]  他說你們這群基督徒
[00:28:05.000 --> 00:28:06.000]  只是講愛
[00:28:06.000 --> 00:28:08.000]  做錯什麼事都好
[00:28:08.000 --> 00:28:09.000]  悔改就算了
[00:28:09.000 --> 00:28:11.000]  很多事情都不處理
[00:28:11.000 --> 00:28:13.000]  他說他爸爸
[00:28:13.000 --> 00:28:15.000]  即是過世的弟兄
[00:28:15.000 --> 00:28:17.000]  他好像很好的人
[00:28:17.000 --> 00:28:20.000]  但其實他回到家裡
[00:28:20.000 --> 00:28:22.000]  又打我又家暴我
[00:28:22.000 --> 00:28:25.000]  他每次回去跟教會反映
[00:28:25.000 --> 00:28:26.000]  教會的人
[00:28:26.000 --> 00:28:27.000]  或者一群基督徒
[00:28:27.000 --> 00:28:30.000]  只是叫他父親悔改
[00:28:30.000 --> 00:28:32.000]  就沒有了這件事
[00:28:32.000 --> 00:28:34.000]  沒有處理罪
[00:28:34.000 --> 00:28:35.000]  他說過程裡面
[00:28:35.000 --> 00:28:37.000]  他受到很多傷害
[00:28:37.000 --> 00:28:40.000]  這位老牧者說出這件事
[00:28:40.000 --> 00:28:43.000]  除了他心裡有很多愧疚之外
[00:28:43.000 --> 00:28:44.000]  他也會勸喻
[00:28:44.000 --> 00:28:46.000]  教會要處理罪
[00:28:46.000 --> 00:28:49.000]  不可以表面的太平
[00:28:49.000 --> 00:28:52.000]  去粉飾罪的事情
[00:28:52.000 --> 00:28:56.000]  我看到這篇文章
[00:28:56.000 --> 00:28:58.000]  我都很擇心
[00:28:58.000 --> 00:28:59.000]  我都會問自己
[00:28:59.000 --> 00:29:00.000]  當然我都相信
[00:29:00.000 --> 00:29:02.000]  大家不是要刻意犯罪
[00:29:02.000 --> 00:29:04.000]  或者你們當中有很多罪
[00:29:04.000 --> 00:29:06.000]  在我們的生命裡面
[00:29:06.000 --> 00:29:07.000]  不是
[00:29:07.000 --> 00:29:09.000]  但都值得我們去反思
[00:29:09.000 --> 00:29:10.000]  是的
[00:29:10.000 --> 00:29:13.000]  我們是不是只是好來好去
[00:29:13.000 --> 00:29:14.000]  回教會
[00:29:14.000 --> 00:29:16.000]  有下侍奉
[00:29:16.000 --> 00:29:17.000]  安安樂樂
[00:29:17.000 --> 00:29:19.000]  這就是我們的信仰人生呢
[00:29:19.000 --> 00:29:22.000]  我們有沒有處理我們內在生命
[00:29:22.000 --> 00:29:24.000]  一些隱而未見
[00:29:24.000 --> 00:29:26.000]  不合神心意的事情呢
[00:29:26.000 --> 00:29:28.000]  在我們的生活裡面
[00:29:28.000 --> 00:29:30.000]  我們有沒有好好活出
[00:29:30.000 --> 00:29:32.000]  基督徒的樣式
[00:29:32.000 --> 00:29:35.000]  好好活出神的心意呢
[00:29:35.000 --> 00:29:39.000]  光來到這個世界
[00:29:39.000 --> 00:29:42.000]  是要照在黑暗的裡面
[00:29:42.000 --> 00:29:44.000]  我們的信仰背景
[00:29:44.000 --> 00:29:46.000]  我們回教會的年日
[00:29:46.000 --> 00:29:48.000]  甚至侍奉的崗位
[00:29:48.000 --> 00:29:51.000]  這些屬靈的傳統
[00:29:51.000 --> 00:29:52.000]  屬靈的遺產
[00:29:52.000 --> 00:29:55.000]  未必能夠使我們成為
[00:29:55.000 --> 00:29:57.000]  一個屬神的人
[00:29:57.000 --> 00:29:59.000]  成為一個神喜悅的人
[00:29:59.000 --> 00:30:04.000]  耶穌基督是要門徒
[00:30:04.000 --> 00:30:07.000]  以一個位身跟隨祂
[00:30:07.000 --> 00:30:10.000]  行出真理的門徒
[00:30:10.000 --> 00:30:11.000]  要做到的話
[00:30:11.000 --> 00:30:14.000]  我們很需要聽從天父的聲音
[00:30:14.000 --> 00:30:17.000]  去做出正確的決定
[00:30:17.000 --> 00:30:20.000]  去選擇合神心意的事
[00:30:20.000 --> 00:30:23.000]  真理是使人得自由
[00:30:23.000 --> 00:30:26.000]  但真理不是只知道
[00:30:26.000 --> 00:30:29.000]  我們就能夠做到
[00:30:29.000 --> 00:30:31.000]  我們要生命裡面
[00:30:31.000 --> 00:30:33.000]  都要願意被神去改變
[00:30:33.000 --> 00:30:35.000]  被神去光照
[00:30:35.000 --> 00:30:37.000]  作出正確的行動
[00:30:39.000 --> 00:30:41.000]  頂姐妹
[00:30:41.000 --> 00:30:45.000]  我不希望這篇導讀
[00:30:45.000 --> 00:30:48.000]  好像在罵大家一樣
[00:30:48.000 --> 00:30:50.000]  這件事做得不好
[00:30:50.000 --> 00:30:51.000]  那件事做得不好
[00:30:51.000 --> 00:30:54.000]  我想我不是只想這樣
[00:30:54.000 --> 00:30:56.000]  當然如果我們生命裡面仍有罪
[00:30:56.000 --> 00:30:58.000]  我真的很期望
[00:30:58.000 --> 00:31:00.000]  我們好好去處理我們的罪
[00:31:00.000 --> 00:31:03.000]  特別是那些別人不知道的
[00:31:03.000 --> 00:31:05.000]  只有你自己知道
[00:31:05.000 --> 00:31:06.000]  那些罪
[00:31:06.000 --> 00:31:08.000]  希望你在神面前有好的悔改
[00:31:08.000 --> 00:31:10.000]  但我更期望的是
[00:31:10.000 --> 00:31:11.000]  頂姐妹
[00:31:11.000 --> 00:31:15.000]  你不要被這個世界沖淡了你
[00:31:15.000 --> 00:31:16.000]  愛神
[00:31:16.000 --> 00:31:19.000]  對上帝的那份愛
[00:31:19.000 --> 00:31:22.000]  特別當你們出來工作一段時間
[00:31:22.000 --> 00:31:25.000]  這個世界有很多誘惑
[00:31:25.000 --> 00:31:27.000]  你看看旁邊那個人的樣子
[00:31:27.000 --> 00:31:29.000]  他多不多誘惑
[00:31:29.000 --> 00:31:31.000]  不是他誘惑你那個
[00:31:31.000 --> 00:31:34.000]  看他像不像被誘惑
[00:31:34.000 --> 00:31:40.000]  我想打他
[00:31:40.000 --> 00:31:43.000]  魔鬼厲害的地方
[00:31:43.000 --> 00:31:46.000]  他不會一下子推倒你
[00:31:46.000 --> 00:31:48.000]  魔鬼厲害的地方
[00:31:48.000 --> 00:31:50.000]  就是陰一點
[00:31:50.000 --> 00:31:52.000]  在你不覺不覺
[00:31:52.000 --> 00:31:54.000]  以為自己都OK
[00:31:54.000 --> 00:31:56.000]  以為自己都幾好
[00:31:56.000 --> 00:31:57.000]  我有回教會
[00:31:57.000 --> 00:31:59.000]  我有侍奉
[00:31:59.000 --> 00:32:01.000]  我又做這些做那些
[00:32:01.000 --> 00:32:03.000]  我好像都幾好
[00:32:03.000 --> 00:32:05.000]  但這個不是
[00:32:05.000 --> 00:32:06.000]  頂姐妹
[00:32:06.000 --> 00:32:09.000]  我想認清我們心裏面的狀況
[00:32:09.000 --> 00:32:11.000]  不要被這個世界
[00:32:11.000 --> 00:32:16.000]  推倒了我們跟隨上帝的心
[00:32:16.000 --> 00:32:18.000]  在很多選擇裏面
[00:32:18.000 --> 00:32:21.000]  我希望你們真的去祈禱
[00:32:21.000 --> 00:32:23.000]  去問一下上帝
[00:32:23.000 --> 00:32:25.000]  問一下耶穌
[00:32:25.000 --> 00:32:27.000]  究竟我可以怎樣選擇
[00:32:27.000 --> 00:32:29.000]  可能一些很細微的東西
[00:32:29.000 --> 00:32:31.000]  就算很細微的東西裏面
[00:32:31.000 --> 00:32:36.000]  我都願意選擇行神喜悅的事情
[00:32:36.000 --> 00:32:37.000]  好嗎
[00:32:37.000 --> 00:32:39.000]  邀請敬拜隊
[00:32:39.000 --> 00:32:52.000]  很想先邀請大家
[00:32:52.000 --> 00:32:54.000]  有一段時間安在神面前
[00:32:54.000 --> 00:32:55.000]  好嗎
[00:32:55.000 --> 00:32:57.000]  我想邀請大家
[00:32:57.000 --> 00:32:59.000]  合上我們的眼睛
[00:32:59.000 --> 00:33:02.000]  安在神的面前
[00:33:02.000 --> 00:33:06.000]  我不知道剛才的講道
[00:33:06.000 --> 00:33:10.000]  對你有什麼提醒
[00:33:10.000 --> 00:33:15.000]  但我願意邀請耶穌
[00:33:15.000 --> 00:33:17.000]  邀請真光
[00:33:17.000 --> 00:33:23.000]  光照我們的內心
[00:33:23.000 --> 00:33:25.000]  我們未必真的
[00:33:25.000 --> 00:33:28.000]  仍然逗留在罪裏面
[00:33:28.000 --> 00:33:30.000]  可能我們都未必是
[00:33:30.000 --> 00:33:32.000]  做了很多所謂的錯事
[00:33:32.000 --> 00:33:36.000]  在得罪耶穌
[00:33:36.000 --> 00:33:37.000]  但我很想
[00:33:37.000 --> 00:33:38.000]  頂姐妹
[00:33:38.000 --> 00:33:41.000]  你都邀請耶穌再一次進入你的生命
[00:33:41.000 --> 00:33:44.000]  去光照你
[00:33:44.000 --> 00:33:47.000]  會不會我們
[00:33:47.000 --> 00:33:54.000]  仍然有不理想的行為
[00:33:54.000 --> 00:33:56.000]  會不會都有一些狀況
[00:33:56.000 --> 00:34:00.000]  令到耶穌很擔心你
[00:34:00.000 --> 00:34:02.000]  甚至我們的屬靈生命
[00:34:02.000 --> 00:34:08.000]  仍然停滯不前
[00:34:08.000 --> 00:34:09.000]  有沒有一些事情
[00:34:09.000 --> 00:34:10.000]  我們應該要做
[00:34:10.000 --> 00:34:12.000]  知道正確的
[00:34:12.000 --> 00:34:15.000]  但我們沒有做呢
[00:34:15.000 --> 00:34:17.000]  又或者會不會我們只是
[00:34:17.000 --> 00:34:19.000]  圍著很多侍奉的崗位
[00:34:19.000 --> 00:34:21.000]  侍奉的工作
[00:34:21.000 --> 00:34:25.000]  成為了我們的安全感
[00:34:25.000 --> 00:34:28.000]  這些都是不健康
[00:34:28.000 --> 00:34:31.000]  耶穌很想再一次將你的生命
[00:34:31.000 --> 00:34:33.000]  釋放你
[00:34:33.000 --> 00:34:36.000]  今天我們不需要靠這些
[00:34:36.000 --> 00:34:39.000]  去成為屬神的人
[00:34:39.000 --> 00:34:41.000]  我們不需要靠
[00:34:41.000 --> 00:34:44.000]  做很多事情去討神喜悅
[00:34:44.000 --> 00:34:47.000]  我們反而是選擇
[00:34:47.000 --> 00:34:50.000]  去聽上帝的聲音
[00:34:50.000 --> 00:34:51.000]  選擇再一次
[00:34:51.000 --> 00:34:53.000]  降服在十字架底下
[00:34:53.000 --> 00:34:56.000]  再一次將自己的生命給祂
[00:34:56.000 --> 00:34:58.000]  請姐妹們鼓勵你
[00:34:58.000 --> 00:34:59.000]  如果有些事情
[00:34:59.000 --> 00:35:02.000]  在阻礙你和神的關係
[00:35:02.000 --> 00:35:05.000]  阻礙你去聽從神的吩咐
[00:35:05.000 --> 00:35:07.000]  走出真理
[00:35:07.000 --> 00:35:09.000]  將這些阻礙你的事情
[00:35:09.000 --> 00:35:10.000]  交給天父
[00:35:10.000 --> 00:35:12.000]  交給耶穌
[00:35:24.000 --> 00:35:26.000]  親愛的主耶穌
[00:35:26.000 --> 00:35:28.000]  願祢去聽我們的禱告
[00:35:28.000 --> 00:35:30.000]  不論是有聲的禱告
[00:35:30.000 --> 00:35:32.000]  無聲的祈禱
[00:35:32.000 --> 00:35:34.000]  我們願意在祢面前
[00:35:34.000 --> 00:35:35.000]  再一次承認
[00:35:35.000 --> 00:35:38.000]  我們只是一個罪人
[00:35:38.000 --> 00:35:41.000]  我們不比別人好
[00:35:41.000 --> 00:35:43.000]  如果不是耶穌基督的憐憫
[00:35:43.000 --> 00:35:45.000]  耶穌基督的恩典
[00:35:45.000 --> 00:35:48.000]  我們仍然在罪裡面打滾
[00:35:48.000 --> 00:35:49.000]  我們仍然被罪
[00:35:49.000 --> 00:35:53.000]  限制著
[00:35:53.000 --> 00:35:54.000]  但是多謝耶穌
[00:35:54.000 --> 00:35:57.000]  祢釋放了我們的生命
[00:35:57.000 --> 00:36:00.000]  求耶穌再一次更新我們的心
[00:36:00.000 --> 00:36:02.000]  再一次帶我們的心
[00:36:02.000 --> 00:36:04.000]  去到祢的面前
[00:36:04.000 --> 00:36:06.000]  去到十字架的底下
[00:36:06.000 --> 00:36:08.000]  再一次在祢的救恩裡面
[00:36:08.000 --> 00:36:10.000]  能夠重新的得力
[00:36:10.000 --> 00:36:13.000]  願耶穌基督光照我們
[00:36:13.000 --> 00:36:14.000]  願我們有力的
[00:36:14.000 --> 00:36:16.000]  繼續走在祢面前的道路
[00:36:16.000 --> 00:36:19.000]  也讓我們有信心
[00:36:19.000 --> 00:36:20.000]  繼續仰望祢
[00:36:20.000 --> 00:36:22.000]  繼續認定祢
[00:36:22.000 --> 00:36:24.000]  祢就是釋放我們的救主
[00:36:24.000 --> 00:36:26.000]  就是更新我們生命的救主
[00:36:26.000 --> 00:36:28.000]  就是讓我們生命不一樣
[00:36:28.000 --> 00:36:31.000]  能夠行出神真理的那位救主
[00:36:31.000 --> 00:36:33.000]  最後多謝你們聽我們禱告
[00:36:33.000 --> 00:36:35.000]  祈禱奉耶穌基督的名
[00:36:35.000 --> 00:36:36.000]  祈求
