
[00:00:00.000 --> 00:00:03.160]  今天我想跟大家分享一個題目
[00:24:14.960 --> 00:24:19.960]  跟一個只有一次的第一次會一樣
[00:24:19.960 --> 00:24:22.760]  都是神的兒女
[00:24:22.760 --> 00:24:27.760]  「神給你多恩賜,那要你多服侍弟兄姊妹
[00:24:27.760 --> 00:24:31.760]  不是要炫耀自己的才能」
[00:24:31.760 --> 00:24:34.760]  另一方面,我們是不配得神的基業
[00:24:34.760 --> 00:24:37.760]  是神賜給我們的
[00:24:37.760 --> 00:24:40.760]  我們要知道我們所得的一切福氣
[00:24:40.760 --> 00:24:43.760]  都是神自己所賜
[00:24:43.760 --> 00:24:46.760]  我們自然就會懂得感謝神
[00:24:46.960 --> 00:24:50.760]  懂得每一天用感恩的心生活的人
[00:24:50.760 --> 00:24:55.760]  就可以開始走出表裡一字的生命
[00:24:55.760 --> 00:25:00.760]  因為他再不需要用名利、金錢、權力
[00:25:00.760 --> 00:25:03.760]  顯示自己有多強大
[00:25:03.760 --> 00:25:07.760]  相反,他可以腳踏實地
[00:25:07.760 --> 00:25:11.760]  與神生活,以神為樂
[00:25:11.960 --> 00:25:14.760]  而且他也會歡欣喜氣
[00:25:14.760 --> 00:25:18.760]  忍耐一切不如意的際遇
[00:25:18.760 --> 00:25:21.760]  和一些不好的人
[00:25:21.760 --> 00:25:24.760]  因為只有我們因著神的恩典
[00:25:24.760 --> 00:25:26.760]  才能夠活著
[00:25:26.760 --> 00:25:29.760]  就不會計較面前的得失
[00:25:29.760 --> 00:25:33.760]  我們的盼望在天上
[00:25:33.760 --> 00:25:36.760]  最近這個星期
[00:25:36.760 --> 00:25:41.760]  大家都知道二戰的週年結束
[00:25:41.760 --> 00:25:43.560]  八十週年結束
[00:25:43.560 --> 00:25:48.560]  這個歷史讓我想起一個人
[00:25:48.560 --> 00:25:51.560]  這個人物叫潘霍華
[00:25:51.560 --> 00:25:53.560]  是德國的牧師
[00:25:53.560 --> 00:25:56.560]  我初信的時候很喜歡看他一本書
[00:25:56.560 --> 00:25:58.560]  叫《追隨基督》
[00:25:58.560 --> 00:26:02.560]  在他那本書裡有一句話
[00:26:02.560 --> 00:26:05.560]  我這裡沒有打出來,我讀給你們聽
[00:26:05.560 --> 00:26:08.560]  當基督呼召一個人的時候
[00:26:08.760 --> 00:26:13.560]  他是呼召他來為他死
[00:26:13.560 --> 00:26:17.560]  而潘霍華最後在1945年4月9日
[00:26:17.560 --> 00:26:21.560]  被希特勒秘密以絞刑處死
[00:26:21.560 --> 00:26:24.560]  當年他只有39歲
[00:26:24.560 --> 00:26:28.560]  在二戰開始的時候
[00:26:28.560 --> 00:26:31.560]  德國很多教會對希特勒的納粹主義
[00:26:31.560 --> 00:26:33.560]  保持緘默
[00:26:33.560 --> 00:26:35.560]  甚至有些神學家
[00:26:35.560 --> 00:26:38.560]  是支持納粹主義
[00:26:38.560 --> 00:26:41.360]  但是潘霍華走另一條路
[00:26:41.360 --> 00:26:45.360]  從事反納粹主義的運動
[00:26:45.360 --> 00:26:49.360]  在潘霍華倫理學一書裡
[00:26:49.360 --> 00:26:52.360]  有兩句話很值得我們反思
[00:26:52.360 --> 00:26:56.360]  二戰八十週年
[00:26:56.360 --> 00:26:59.360]  我們有什麼反思呢?
[00:26:59.360 --> 00:27:00.360]  有兩句話
[00:27:00.360 --> 00:27:03.360]  第一句我讀給大家聽
[00:27:03.360 --> 00:27:06.360]  面對邪惡,保持緘默
[00:27:06.560 --> 00:27:08.360]  本身就是邪惡
[00:27:08.360 --> 00:27:12.360]  上帝不會讓我們無罪
[00:27:12.360 --> 00:27:15.360]  不說話就是說話
[00:27:15.360 --> 00:27:18.360]  不行動就是行動
[00:27:18.360 --> 00:27:20.360]  第二句話
[00:27:20.360 --> 00:27:23.360]  我覺得很刺激
[00:27:23.360 --> 00:27:26.360]  如果我坐在一個瘋子旁邊
[00:27:26.360 --> 00:27:32.360]  看著他開車撞向一群無辜的旁觀者
[00:27:32.360 --> 00:27:34.360]  作為基督徒
[00:27:34.560 --> 00:27:38.360]  我不能夠只等待災難發生
[00:27:38.360 --> 00:27:40.360]  然後安慰傷者
[00:27:40.360 --> 00:27:43.360]  並且埋葬死者
[00:27:43.360 --> 00:27:50.360]  我必須設法從司機手中脫回鞋盤
[00:27:50.360 --> 00:27:54.360]  潘霍華不是一個完美的弟兄
[00:27:54.360 --> 00:27:56.360]  但他用自己的生命
[00:27:56.360 --> 00:27:59.360]  活出了自己所信的信仰
[00:27:59.360 --> 00:28:02.360]  所以縱使八十年過去
[00:28:02.560 --> 00:28:05.360]  他的書仍然出版
[00:28:05.360 --> 00:28:08.360]  影響著好幾代的基督徒
[00:28:08.360 --> 00:28:11.360]  一個表裡一致的基督徒
[00:28:11.360 --> 00:28:15.360]  才有生命力去影響身邊的人
[00:28:15.360 --> 00:28:18.360]  我們總結一下今天所說的
[00:28:18.360 --> 00:28:20.360]  我們要學習的
[00:28:20.360 --> 00:28:24.360]  要知道我們是盼望天上的事
[00:28:24.360 --> 00:28:26.360]  我們每天要與神同行
[00:28:26.360 --> 00:28:29.360]  才能夠明白神的旨意
[00:28:29.560 --> 00:28:34.360]  我們要想結出成熟的果子
[00:28:34.360 --> 00:28:36.360]  我們用這樣的心
[00:28:36.360 --> 00:28:40.360]  去活好每一天
[00:28:40.360 --> 00:28:44.360]  做一個活出表裡一致信仰的基督徒
[00:28:44.360 --> 00:28:46.360]  我們一起祈禱
[00:28:46.360 --> 00:28:55.360]  最後求祢使我們好好明白自己所信
[00:28:55.560 --> 00:28:59.360]  不斷追求去認識和明白祢的旨意
[00:28:59.360 --> 00:29:03.360]  藉著聖靈結出生命的果子
[00:29:03.360 --> 00:29:05.360]  求祢使我們明白
[00:29:05.360 --> 00:29:08.360]  和活出真理的福音
[00:29:08.360 --> 00:29:11.360]  看重天上的盼望
[00:29:11.360 --> 00:29:13.360]  做一個表裡一致
[00:29:13.360 --> 00:29:17.360]  使福音有效地傳給身邊人的人
[00:29:17.360 --> 00:29:20.360]  奉主耶穌基督的名求
[00:29:20.360 --> 00:29:21.360]  阿姆

