
[00:00:00.000 --> 00:00:04.200]  剛才Karson傳到說今天是年幾多?
[00:22:39.200 --> 00:22:41.200]  我會向神認罪
[00:22:41.200 --> 00:22:43.200]  然後悔改
[00:22:43.200 --> 00:22:46.200]  努力繼續向前走
[00:22:46.200 --> 00:22:49.200]  如果要全部都做到
[00:22:49.200 --> 00:22:51.200]  才能上台去說的話
[00:22:51.200 --> 00:22:54.200]  我想除了主耶穌之外
[00:22:54.200 --> 00:22:58.200]  沒有一個人可以在台上教導
[00:22:58.200 --> 00:23:02.200]  是的,我們都是認識神
[00:23:02.200 --> 00:23:05.200]  而我們認識的神是聖傑
[00:23:05.200 --> 00:23:08.200]  他是我們的神
[00:23:08.200 --> 00:23:11.200]  我們要過討祂喜悅的生活
[00:23:11.200 --> 00:23:13.200]  因為沒有聖傑
[00:23:13.200 --> 00:23:18.200]  人就不能得到神的喜悅
[00:23:18.200 --> 00:23:21.200]  讓我們一起去繼續追求
[00:23:21.200 --> 00:23:26.200]  在聖傑上面更上一層樓
[00:23:26.200 --> 00:23:28.200]  淫亂是自私的行為
[00:23:28.200 --> 00:23:31.200]  欺負和佔了弟兄的便宜
[00:23:31.200 --> 00:23:34.200]  和愛弟兄是相反的
[00:23:34.200 --> 00:23:36.200]  所以在血緬信徒
[00:23:36.200 --> 00:23:39.200]  在聖傑生活上更上一層樓之後
[00:23:39.200 --> 00:23:43.200]  保羅就主耶穌彼此相愛的命令
[00:23:43.200 --> 00:23:46.200]  作出了免禮
[00:23:46.200 --> 00:23:49.200]  我再讀9-12節給大家聽
[00:23:49.200 --> 00:23:54.200]  「論到弟兄相愛,不用人寫信給你們
[00:23:54.200 --> 00:23:57.200]  因為你們自己蒙了神的教訓
[00:23:57.200 --> 00:23:59.200]  叫你們彼此相愛
[00:23:59.200 --> 00:24:02.200]  你們向馬其頓傳遞的眾弟兄
[00:24:02.200 --> 00:24:04.200]  固然是這樣行
[00:24:04.200 --> 00:24:08.200]  但我勸弟兄們要更加勉勵
[00:24:08.200 --> 00:24:10.200]  又要立志作安靜人
[00:24:10.200 --> 00:24:13.200]  辦自己的事,親手作工
[00:24:13.200 --> 00:24:16.200]  正如我們從前所吩咐你們的
[00:24:16.200 --> 00:24:20.200]  叫你們可以向愛人行事端正
[00:24:20.200 --> 00:24:24.200]  自己也就沒有什麼缺乏了」
[00:24:24.200 --> 00:24:27.200]  在原文這個段落
[00:24:27.200 --> 00:24:29.200]  是兩句句子
[00:24:29.200 --> 00:24:32.200]  9-10節是一句
[00:24:32.200 --> 00:24:35.200]  11-12節是一句
[00:24:35.200 --> 00:24:42.200]  而9-10節和第一節的結構有點相似
[00:24:42.200 --> 00:24:46.200]  都是分了三部分
[00:24:46.200 --> 00:24:50.200]  是鐵紮羅尼加信徒所領受的教導
[00:24:50.200 --> 00:24:56.200]  保羅肯定他們要照著現在所行的更加努力
[00:24:56.200 --> 00:25:02.200]  他又勉勵信徒要更加勉勵
[00:25:02.200 --> 00:25:05.200]  保羅說彼此相愛這個教訓
[00:25:05.200 --> 00:25:08.200]  是信徒自己蒙神教導的
[00:25:08.200 --> 00:25:11.200]  為什麼不是保羅教他們
[00:25:11.200 --> 00:25:14.200]  而是神親自教的呢?
[00:25:14.200 --> 00:25:19.200]  相信保羅當然不會漏了這麼重要的教導
[00:25:19.200 --> 00:25:23.200]  因為這是主耶穌給我們的命令
[00:25:23.200 --> 00:25:27.200]  而是他們在領受了這個教導之後
[00:25:27.200 --> 00:25:30.200]  去進行實踐
[00:25:30.200 --> 00:25:32.200]  靠著神所賜的聖靈
[00:25:32.200 --> 00:25:35.200]  在實踐的過程裡面
[00:25:35.200 --> 00:25:39.200]  信徒經歷到聖靈的能力
[00:25:39.200 --> 00:25:44.200]  使得他們彼此相愛的心更加的增長
[00:25:44.200 --> 00:25:47.200]  所以不單只是頭腦的知識
[00:25:47.200 --> 00:25:51.200]  更是在實踐的裡面體會到
[00:25:51.200 --> 00:25:56.200]  他們領受到聖靈給他們的幫助
[00:25:56.200 --> 00:25:57.200]  在第一章
[00:25:57.200 --> 00:26:00.200]  保羅就已經讚賞他們的愛心
[00:26:00.200 --> 00:26:02.200]  雖然他們做得很好
[00:26:02.200 --> 00:26:05.200]  不過保羅呼籲他們要更加努力
[00:26:05.200 --> 00:26:07.200]  要向前邁進
[00:26:07.200 --> 00:26:09.200]  要更上一層樓
[00:26:09.200 --> 00:26:11.200]  他們仍然有空間
[00:26:11.200 --> 00:26:15.200]  可以靠著聖靈做得更好的
[00:26:15.200 --> 00:26:16.200]  在十一、十二節
[00:26:16.200 --> 00:26:20.200]  保羅就提出了非常具體和明確的指示
[00:26:20.200 --> 00:26:23.200]  教導他們實踐彼此相愛
[00:26:23.200 --> 00:26:28.200]  他們要立志、要竭力去做好三方面
[00:26:28.200 --> 00:26:31.200]  首先是要做安靜的人
[00:26:31.200 --> 00:26:34.200]  就是說要過安靜的生活
[00:26:34.200 --> 00:26:36.200]  安分守己
[00:26:36.200 --> 00:26:39.200]  不要多管閒事
[00:26:39.200 --> 00:26:42.200]  第二是要辦自己的事
[00:26:42.200 --> 00:26:45.200]  就是說要專心做好自己的工作
[00:26:45.200 --> 00:26:47.200]  不要搞事、搞事
[00:26:47.200 --> 00:26:50.200]  第三就是親手做工
[00:26:50.200 --> 00:26:52.200]  就是說要自食其力
[00:26:52.200 --> 00:26:56.200]  不要成為別人的負擔
[00:26:56.200 --> 00:27:00.200]  保羅在這三方面提出要求
[00:27:00.200 --> 00:27:02.200]  有兩個特別的原因
[00:27:02.200 --> 00:27:04.200]  他們行事為人
[00:27:04.200 --> 00:27:07.200]  可以有規有矩
[00:27:07.200 --> 00:27:10.200]  合宜地、端莊地去過生活
[00:27:10.200 --> 00:27:13.200]  以致能夠成為未信的人
[00:27:13.200 --> 00:27:15.200]  美好的見證
[00:27:15.200 --> 00:27:19.200]  實在那些未信的人
[00:27:19.200 --> 00:27:22.200]  很多時候都會睜大眼睛看著我們
[00:27:22.200 --> 00:27:26.200]  在工作上、生活上
[00:27:26.200 --> 00:27:30.200]  或者在社會各方面的表現
[00:27:30.200 --> 00:27:32.200]  我未信之前
[00:27:32.200 --> 00:27:34.200]  我自己也是這樣的
[00:27:34.200 --> 00:27:36.200]  而第二
[00:27:36.200 --> 00:27:39.200]  他們就可以在經濟上自給自足
[00:27:39.200 --> 00:27:42.200]  不用依靠別人的供應
[00:27:42.200 --> 00:27:44.200]  似乎在教會裏面
[00:27:44.200 --> 00:27:48.200]  有些弟兄姊妹需要特別的教導和勸勉
[00:27:48.200 --> 00:27:51.200]  如果我們看後一些的經文
[00:27:51.200 --> 00:27:53.200]  在五章十四節那裏提到
[00:27:53.200 --> 00:27:57.200]  有一些不守規矩的弟兄姊妹
[00:27:57.200 --> 00:28:01.200]  有一些日本人譯作「閒懶的人」
[00:28:01.200 --> 00:28:04.200]  他們遊手好閒
[00:28:04.200 --> 00:28:06.200]  不願意工作
[00:28:06.200 --> 00:28:08.200]  到處惹是生非
[00:28:08.200 --> 00:28:11.200]  當然保羅不是責備那些失業的人
[00:28:11.200 --> 00:28:14.200]  因為失業的人是想做工
[00:28:14.200 --> 00:28:17.200]  不過他們未找到
[00:28:17.200 --> 00:28:21.200]  保羅是針對那些「閒懶的人」
[00:28:21.200 --> 00:28:25.200]  即是有工作不過不去做的人
[00:28:25.200 --> 00:28:28.200]  為甚麼教會會有這些人出現呢?
[00:28:28.200 --> 00:28:31.200]  有兩個說法
[00:28:31.200 --> 00:28:33.200]  在當時的社會習慣
[00:28:33.200 --> 00:28:35.200]  在經濟不景的時候
[00:28:35.200 --> 00:28:38.200]  有很多貧民需要仰賴一些
[00:28:38.200 --> 00:28:43.200]  比較富裕的地主去供應他們日常所需
[00:28:43.200 --> 00:28:46.200]  而這些地主的社會地位
[00:28:46.200 --> 00:28:51.200]  就會因應他們供養的人有多少而有不同
[00:28:51.200 --> 00:28:52.200]  即是你供養多些
[00:28:52.200 --> 00:28:55.200]  你的社會地位就會高些
[00:28:55.200 --> 00:28:59.200]  而這些受地主庇護的人
[00:28:59.200 --> 00:29:02.200]  他們都有他們的義務
[00:29:02.200 --> 00:29:06.200]  就是要去宣揚地主的德行
[00:29:06.200 --> 00:29:08.200]  要告訴別人地主有多好
[00:29:08.200 --> 00:29:11.200]  做了甚麼善事
[00:29:11.200 --> 00:29:15.200]  保羅去到貼薩諾尼加的時候
[00:29:15.200 --> 00:29:17.200]  見到這個問題
[00:29:17.200 --> 00:29:19.200]  所以他就以身作則
[00:29:19.200 --> 00:29:23.200]  放棄了接受教會支持的權柄
[00:29:23.200 --> 00:29:26.200]  反而辛苦勞碌
[00:29:26.200 --> 00:29:27.200]  晝夜作工
[00:29:27.200 --> 00:29:30.200]  早上他就去傳福音
[00:29:30.200 --> 00:29:31.200]  去教導信徒
[00:29:31.200 --> 00:29:34.200]  晚上他就織帳棚
[00:29:34.200 --> 00:29:37.200]  自己去養自己
[00:29:37.200 --> 00:29:39.200]  自食其力
[00:29:39.200 --> 00:29:41.200]  所以保羅在第十一節說
[00:29:41.200 --> 00:29:45.200]  正如我們從前吩咐你們的
[00:29:45.200 --> 00:29:50.200]  而在公元51年有大饑荒
[00:29:50.200 --> 00:29:52.200]  使教會裏比較富裕的人
[00:29:52.200 --> 00:29:57.200]  再度去幫助那些比較貧困的信徒
[00:29:57.200 --> 00:29:59.200]  但在饑荒之後
[00:29:59.200 --> 00:30:04.200]  那些受助者就繼續去接受幫助
[00:30:04.200 --> 00:30:06.200]  不願意去工作
[00:30:06.200 --> 00:30:08.200]  而另一個說法
[00:30:08.200 --> 00:30:11.200]  就是當時有信徒誤會了
[00:30:11.200 --> 00:30:15.200]  保羅所教導有關主耶穌再來的事
[00:30:15.200 --> 00:30:18.200]  他們以為主耶穌很快就會回來
[00:30:18.200 --> 00:30:21.200]  所以他們放下了他們原有的工作
[00:30:21.200 --> 00:30:25.200]  很專心地等待耶穌再回來
[00:30:25.200 --> 00:30:28.200]  誰知耶穌一直都沒有回來
[00:30:28.200 --> 00:30:30.200]  到現在都沒有回來
[00:30:30.200 --> 00:30:33.200]  他們就在等候的時候
[00:30:33.200 --> 00:30:34.200]  由手好閒
[00:30:34.200 --> 00:30:37.200]  專管閒事
[00:30:37.200 --> 00:30:40.200]  不論是哪一個說法
[00:30:40.200 --> 00:30:43.200]  這段經文都讓我們學習得到
[00:30:43.200 --> 00:30:45.200]  原來愛的表現
[00:30:45.200 --> 00:30:51.200]  不單只是去關心幫助有需要的弟兄姊妹
[00:30:51.200 --> 00:30:53.200]  原來我們好好作工
[00:30:53.200 --> 00:30:55.200]  維持自己的生活所需
[00:30:55.200 --> 00:30:56.200]  供養家人
[00:30:56.200 --> 00:30:58.200]  不仰賴其他人
[00:30:58.200 --> 00:31:00.200]  不叫別人受牽累
[00:31:00.200 --> 00:31:04.200]  亦都是愛的表現
[00:31:04.200 --> 00:31:05.200]  是的
[00:31:05.200 --> 00:31:07.200]  運用神給我們的才幹
[00:31:07.200 --> 00:31:08.200]  恩賜
[00:31:08.200 --> 00:31:11.200]  把握神給我們的每一個機會
[00:31:11.200 --> 00:31:13.200]  忠心作工
[00:31:13.200 --> 00:31:17.200]  亦都是討神喜悅的生活
[00:31:17.200 --> 00:31:19.200]  弟兄姊妹
[00:31:19.200 --> 00:31:24.200]  原來神喜悅我們聖潔
[00:31:24.200 --> 00:31:26.200]  和弟兄姊妹
[00:31:26.200 --> 00:31:30.200]  能夠切實地彼此相愛
[00:31:30.200 --> 00:31:34.200]  所以保羅在貼著羅尼加的信徒面前
[00:31:34.200 --> 00:31:36.200]  再去勸勉他們
[00:31:36.200 --> 00:31:39.200]  在聖潔和愛這兩方面
[00:31:39.200 --> 00:31:42.200]  要更加勉勵
[00:31:42.200 --> 00:31:45.200]  聖潔和愛這個教導
[00:31:45.200 --> 00:31:47.200]  對於今天的我們來說
[00:31:47.200 --> 00:31:49.200]  同樣需要學習
[00:31:49.200 --> 00:31:53.200]  以致我們在這條聖聖的路上
[00:31:53.200 --> 00:31:58.200]  越來越成為神所屬意的樣式
[00:31:58.200 --> 00:32:02.200]  越來越像我們的主耶穌基督
[00:32:02.200 --> 00:32:04.200]  在我們的這一生裡
[00:32:04.200 --> 00:32:09.200]  我們不可能達到完全完美
[00:32:09.200 --> 00:32:14.200]  我們只是向著標竿直跑
[00:32:14.200 --> 00:32:19.200]  我們稱義是一次並且是永遠的
[00:32:19.200 --> 00:32:22.200]  但我們誠信就是一個過程
[00:32:22.200 --> 00:32:25.200]  我們需要更加勉勵
[00:32:25.200 --> 00:32:28.200]  要更上一層樓
[00:32:28.200 --> 00:32:33.200]  讓我們有一些安靜的時間
[00:32:33.200 --> 00:32:36.200]  我們在主面前再看看
[00:32:36.200 --> 00:32:44.200]  我們自己的生命
[00:32:44.200 --> 00:32:47.200]  弟兄姊妹
[00:32:47.200 --> 00:32:51.200]  你覺得你自己在這條聖聖的路上
[00:32:51.200 --> 00:32:57.200]  走得怎麼樣?
[00:32:57.200 --> 00:32:59.200]  非常好
[00:32:59.200 --> 00:33:04.200]  達到屬靈的高峰
[00:33:04.200 --> 00:33:10.200]  我為你感恩
[00:33:10.200 --> 00:33:12.200]  還是跌跌撞撞
[00:33:12.200 --> 00:33:14.200]  還是一般般
[00:33:14.200 --> 00:33:21.200]  不是太好
[00:33:21.200 --> 00:33:23.200]  無論如何
[00:33:23.200 --> 00:33:28.200]  保羅說要更加勉勵
[00:33:28.200 --> 00:33:33.200]  我們仍然有進步的空間
[00:33:33.200 --> 00:33:36.200]  就在新一年的開始
[00:33:36.200 --> 00:33:40.200]  我們都向神納智
[00:33:40.200 --> 00:33:46.200]  願意在這一年努力追求生命的成長
[00:33:46.200 --> 00:33:50.200]  過土神喜悅的生活
[00:33:50.200 --> 00:33:55.200]  在聖潔和彼此相愛上
[00:33:55.200 --> 00:33:59.200]  要更上一層樓
[00:33:59.200 --> 00:34:04.200]  有沒有弟兄姊妹願意向神納智?
[00:34:04.200 --> 00:34:07.200]  請你舉手
[00:34:07.200 --> 00:34:10.200]  看到感謝神
[00:34:10.200 --> 00:34:14.200]  我們一起祈禱
[00:34:14.200 --> 00:34:16.200]  慈愛的天父
[00:34:16.200 --> 00:34:20.200]  多謝你不離不棄的愛
[00:34:20.200 --> 00:34:22.200]  我們雖然軟弱
[00:34:22.200 --> 00:34:25.200]  但是你可以仍然
[00:34:25.200 --> 00:34:28.200]  願你永遠的愛來愛我們
[00:34:28.200 --> 00:34:30.200]  吸引我們
[00:34:30.200 --> 00:34:33.200]  主啊求你幫助我們
[00:34:33.200 --> 00:34:37.200]  每一位在你面前納智的弟兄姊妹
[00:34:37.200 --> 00:34:40.200]  他們都能夠經歷到
[00:34:40.200 --> 00:34:42.200]  聖靈的能力
[00:34:42.200 --> 00:34:45.200]  在聖潔和愛心上
[00:34:45.200 --> 00:34:47.200]  更上一層樓
[00:34:47.200 --> 00:34:50.200]  以致我們的恆少為人
[00:34:50.200 --> 00:34:52.200]  能夠對得住
[00:34:52.200 --> 00:34:55.200]  每一位召我們進入祂榮耀的國
[00:34:55.200 --> 00:34:58.200]  得祂榮耀的神
[00:34:58.200 --> 00:35:01.200]  多謝你聽我們禱告奉主耶穌名禱
[00:35:01.200 --> 00:35:03.200]  Amen

