
[00:00:00.000 --> 00:00:03.000]  一個星期之後是甚麼大日子
[00:23:05.000 --> 00:23:07.000]  去迎接一個未來
[00:23:07.000 --> 00:23:10.000]  而結果是帶來一個更大的盼望
[00:23:10.000 --> 00:23:14.000]  屬於神百姓得拯救的盼望
[00:23:14.000 --> 00:23:15.000]  可以這麼說
[00:23:15.000 --> 00:23:20.000]  約瑟是以一個謹慎等候的心去迎接這個日子
[00:23:20.000 --> 00:23:23.000]  他存著盼望
[00:23:23.000 --> 00:23:27.000]  走出尋思等候
[00:23:27.000 --> 00:23:32.000]  當然盼望不是現實環境
[00:23:32.000 --> 00:23:34.000]  不是現實環境馬上可以改變
[00:23:34.000 --> 00:23:35.000]  不可能的
[00:23:35.000 --> 00:23:37.000]  瑪利亞不會沒有華人
[00:23:37.000 --> 00:23:39.000]  這個不可能發生的
[00:23:39.000 --> 00:23:40.000]  現實沒有變
[00:23:40.000 --> 00:23:43.000]  但是盼望仍然存在
[00:23:43.000 --> 00:23:48.000]  因為尼塞亞已經臨到神與我們同在
[00:23:48.000 --> 00:23:53.000]  約瑟收到命令之後即時回應是怎樣?
[00:23:53.000 --> 00:23:55.000]  再讀一讀經文
[00:23:55.000 --> 00:23:56.000]  一二三起
[00:23:56.000 --> 00:23:58.000]  約瑟收到命令
[00:23:58.000 --> 00:24:01.000]  就隨著自己的使者的心
[00:24:01.000 --> 00:24:03.000]  去盼望
[00:24:03.000 --> 00:24:05.000]  就隨著我的盼望
[00:24:05.000 --> 00:24:07.000]  去等待神的應接
[00:24:07.000 --> 00:24:10.000]  就在盼望裡面去尋思
[00:24:12.000 --> 00:24:15.000]  就給他起名叫耶穌
[00:24:15.000 --> 00:24:19.000]  當然尼塞亞臨到神與人同在
[00:24:19.000 --> 00:24:23.000]  這麼宏偉這麼遠的願景
[00:24:23.000 --> 00:24:25.000]  實在很遠
[00:24:25.000 --> 00:24:30.000]  上帝要將他的百姓從罪惡裡面拯救出來的境況
[00:24:30.000 --> 00:24:32.000]  真是遠到無論
[00:24:32.000 --> 00:24:36.000]  約瑟有生之年都不可能見到的
[00:24:36.000 --> 00:24:39.000]  而且如果你熟悉聖經的話
[00:24:39.000 --> 00:24:41.000]  這個美好新世界未到之前
[00:24:41.000 --> 00:24:44.000]  約瑟很可能已經離世
[00:24:44.000 --> 00:24:50.000]  甚至更可能他未見到耶穌長大就已經離世
[00:24:50.000 --> 00:24:55.000]  但是在今時今刻他選擇相信
[00:24:55.000 --> 00:24:57.000]  選擇接受
[00:24:57.000 --> 00:24:59.000]  選擇信服
[00:24:59.000 --> 00:25:04.000]  約瑟始終決定
[00:25:04.000 --> 00:25:07.000]  馬上娶瑪利亞為妻
[00:25:07.000 --> 00:25:12.000]  約瑟這個聖經裡面一個小小的人物
[00:25:12.000 --> 00:25:20.000]  他給聖經裡面大人物瑪利亞的信心一點都不信息
[00:25:20.000 --> 00:25:29.000]  馬太毫不含糊地補充還有一點就是
[00:25:29.000 --> 00:25:33.000]  約瑟沒有跟瑪利亞同房
[00:25:33.000 --> 00:25:35.000]  直到耶穌出世
[00:25:35.000 --> 00:25:38.000]  作者這樣記述
[00:25:38.000 --> 00:25:40.000]  難聽一點就是說
[00:25:40.000 --> 00:25:44.000]  耶穌確實不是約瑟經手
[00:25:44.000 --> 00:25:47.000]  但在屬靈意義上
[00:25:47.000 --> 00:25:49.000]  更加是指出
[00:25:49.000 --> 00:25:54.000]  耶穌是同女懷孕而生
[00:25:54.000 --> 00:25:56.000]  要強調耶穌的出世
[00:25:56.000 --> 00:26:00.000]  是上帝一個奇妙的作為
[00:26:02.000 --> 00:26:07.000]  這句也包含了約瑟對上帝的絕對相信
[00:26:07.000 --> 00:26:10.000]  不再有任何疑惑
[00:26:10.000 --> 00:26:18.000]  正如約瑟為孩子改名為耶穌
[00:26:18.000 --> 00:26:23.000]  表示他是照上帝的吩咐而行
[00:26:23.000 --> 00:26:27.000]  很小意思而已,起名而已
[00:26:27.000 --> 00:26:30.000]  但是起名對一個猶太人
[00:26:30.000 --> 00:26:33.000]  一個猶太父親是一件很大的事
[00:26:33.000 --> 00:26:38.000]  是他行使他一家之主權威的重要時刻
[00:26:38.000 --> 00:26:42.000]  你們可能覺得很小意思
[00:26:42.000 --> 00:26:45.000]  但對我作為一個中國人來說
[00:26:45.000 --> 00:26:48.000]  也是一件大事
[00:26:48.000 --> 00:26:52.000]  同樣是一件大事來的起名
[00:26:52.000 --> 00:26:55.000]  我們會先問問長輩的意見
[00:26:55.000 --> 00:26:57.000]  由他們作主
[00:26:57.000 --> 00:27:04.000]  名字是帶著祖父輩、父輩們的心中的一種祝願
[00:27:04.000 --> 00:27:08.000]  正如我剛才真心稱讚許弟兄的名字
[00:27:08.000 --> 00:27:10.000]  這個名字非常之好
[00:27:10.000 --> 00:27:13.000]  說回我自己,我的名字叫甚麼?
[00:27:13.000 --> 00:27:16.000]  我不知道
[00:27:16.000 --> 00:27:21.000]  我的姓劉,我叫水端
[00:27:21.000 --> 00:27:24.000]  光緒王的水,開端的端
[00:27:24.000 --> 00:27:27.000]  其實我曾經在這裡說過
[00:27:27.000 --> 00:27:33.000]  我是跟族譜,家族裏面水字輩
[00:27:33.000 --> 00:27:38.000]  水很有意思,是一個好的意思
[00:27:38.000 --> 00:27:41.000]  而我又是第一個孫
[00:27:41.000 --> 00:27:46.000]  所以我爺爺希望我這一輩
[00:27:46.000 --> 00:27:48.000]  由我開始一個好的開端
[00:27:48.000 --> 00:27:50.000]  所以叫我水端
[00:27:52.000 --> 00:27:54.000]  這個名字是不是真的很好?
[00:27:54.000 --> 00:27:58.000]  其實對我來說,這個起名
[00:27:58.000 --> 00:28:00.000]  由祖父輩起名
[00:28:00.000 --> 00:28:03.000]  對我來說是一個非常之美好的傳統
[00:28:03.000 --> 00:28:06.000]  現代人可能大家都不太注重
[00:28:06.000 --> 00:28:08.000]  其實是很可惜的
[00:28:08.000 --> 00:28:10.000]  但是一樣
[00:28:10.000 --> 00:28:12.000]  我只希望你們
[00:28:12.000 --> 00:28:14.000]  如果有小朋友出生的時候
[00:28:14.000 --> 00:28:17.000]  即使不是長輩為他起名
[00:28:17.000 --> 00:28:21.000]  都絕對不要給錢
[00:28:21.000 --> 00:28:25.000]  找算命師和小朋友改名
[00:28:25.000 --> 00:28:29.000]  信主的人,這個絕對不是上帝起諭的事
[00:28:29.000 --> 00:28:32.000]  說回約瑟
[00:28:32.000 --> 00:28:34.000]  他不單止馬上娶了瑪利亞
[00:28:34.000 --> 00:28:36.000]  連改名的權利都放棄
[00:28:36.000 --> 00:28:38.000]  從他的行動可以看到
[00:28:38.000 --> 00:28:41.000]  他是真正放下他自己的疑慮
[00:28:41.000 --> 00:28:43.000]  放下他自己的意願
[00:28:43.000 --> 00:28:47.000]  怎麼上去?
[00:28:47.000 --> 00:28:55.000]  放下他自己的疑慮
[00:28:55.000 --> 00:28:58.000]  真是不懂玩
[00:28:58.000 --> 00:29:00.000]  Anyway
[00:29:00.000 --> 00:29:06.000]  他是以信服和信心去迎接這日子
[00:29:06.000 --> 00:29:10.000]  他存著信心去走出一個信服
[00:29:10.000 --> 00:29:16.000]  在五年前
[00:29:16.000 --> 00:29:18.000]  五年前我剛剛來恩福
[00:29:18.000 --> 00:29:20.000]  在恩福港道
[00:29:20.000 --> 00:29:22.000]  又是說聖誕節
[00:29:22.000 --> 00:29:26.000]  我曾經引用過一本兒童的書籍
[00:29:26.000 --> 00:29:28.000]  這本書
[00:29:28.000 --> 00:29:32.000]  How the Ginger Stole Christmas
[00:29:32.000 --> 00:29:34.000]  我的英文不好
[00:29:34.000 --> 00:29:39.000]  譯作Ginger怎樣偷走聖誕節
[00:29:39.000 --> 00:29:41.000]  這本書的內容
[00:29:41.000 --> 00:29:43.000]  任何時候都成為我提醒
[00:29:43.000 --> 00:29:45.000]  這本書今時今日
[00:29:45.000 --> 00:29:47.000]  也可以成為我們任何一個人提醒
[00:29:47.000 --> 00:29:53.000]  這是Dr. Sue一個著名的兒童作家寫的
[00:29:53.000 --> 00:29:54.000]  在當中
[00:29:54.000 --> 00:29:56.000]  這個很討厭聖誕節的
[00:29:56.000 --> 00:29:59.000]  他譯作格林奇
[00:29:59.000 --> 00:30:02.000]  格林奇這個東西
[00:30:02.000 --> 00:30:07.000]  為了阻止在湖谷鎮裡面的居民慶祝
[00:30:07.000 --> 00:30:10.000]  他在聖誕節之前一晚
[00:30:10.000 --> 00:30:14.000]  他偷走了那個鎮裡面所有的禮物、食物
[00:30:14.000 --> 00:30:16.000]  甚至是聖誕樹
[00:30:16.000 --> 00:30:18.000]  他都不放過
[00:30:18.000 --> 00:30:20.000]  但是第二天
[00:30:20.000 --> 00:30:26.000]  他很驚訝的發生了一件什麼事呢?
[00:30:26.000 --> 00:30:29.000]  即使是什麼都沒有
[00:30:29.000 --> 00:30:33.000]  鎮上的居民仍然滿心歡喜地走出來
[00:30:33.000 --> 00:30:39.000]  手牽手去唱著很歡樂的聖誕讚歌
[00:30:39.000 --> 00:30:42.000]  這個令到格林奇意識到
[00:30:42.000 --> 00:30:48.000]  聖誕節不在乎禮物、食物或者聖誕樹
[00:30:48.000 --> 00:30:52.000]  而是存有更深刻的意義
[00:30:52.000 --> 00:30:53.000]  這個故事告訴我們
[00:30:53.000 --> 00:30:57.000]  聖誕節是不可能被偷走的
[00:30:57.000 --> 00:30:59.000]  只要這個鎮上的居民
[00:30:59.000 --> 00:31:04.000]  仍然是在一起彼此的親密關係
[00:31:04.000 --> 00:31:06.000]  仍然是沒有被破壞
[00:31:06.000 --> 00:31:11.000]  他們仍然可以恩著他們彼此之間存著的
[00:31:11.000 --> 00:31:14.000]  對聖誕那種信、望、愛
[00:31:14.000 --> 00:31:19.000]  他們仍然是可以慶祝聖誕
[00:31:19.000 --> 00:31:22.000]  不知道你們準備好了沒有呢?
[00:31:22.000 --> 00:31:23.000]  上帝沒有要求我們
[00:31:23.000 --> 00:31:25.000]  好像東方博士那樣
[00:31:25.000 --> 00:31:29.000]  準備那三份很貴重的禮物上前來敬拜祂
[00:31:29.000 --> 00:31:35.000]  祂沒有要求你們要準備太多物質上的東西
[00:31:35.000 --> 00:31:39.000]  上帝更重視的是你們準備好心了沒有
[00:31:39.000 --> 00:31:42.000]  若失這個聖經裡的小人物
[00:31:42.000 --> 00:31:44.000]  他確實很小
[00:31:44.000 --> 00:31:47.000]  但他行了一個很偉大的事
[00:31:47.000 --> 00:31:52.000]  他以愛去行出更高的義
[00:31:52.000 --> 00:31:57.000]  他以望去行出等候
[00:31:57.000 --> 00:32:02.000]  他以信去行出信服
[00:32:02.000 --> 00:32:07.000]  愛、望、信
[00:32:07.000 --> 00:32:12.000]  今天上帝要求你的就是以愛、望、信
[00:32:12.000 --> 00:32:15.000]  去迎接這個歡喜快樂的日子
[00:32:15.000 --> 00:32:19.000]  這個上帝拯救已經臨到的日子
[00:32:19.000 --> 00:32:23.000]  這個以馬來離上帝已經親自臨到
[00:32:23.000 --> 00:32:25.000]  和世人同在的日子
[00:32:25.000 --> 00:32:30.000]  你預備好一起去敬拜這位新生王嗎?
[00:32:30.000 --> 00:32:37.000]  你預備好一起去敬拜這位親自臨到的以馬來離嗎?
[00:32:37.000 --> 00:32:39.000]  你預備好了沒有?
[00:32:39.000 --> 00:32:41.000]  讓我們一起祈禱
[00:32:46.000 --> 00:32:49.000]  天上的父神我們感謝你
[00:32:49.000 --> 00:32:52.000]  聖誕節確是一個你為我們預備
[00:32:52.000 --> 00:32:54.000]  一個值得我們感恩的日子
[00:32:54.000 --> 00:32:56.000]  因為以馬來離
[00:32:56.000 --> 00:32:58.000]  神你與我們同在
[00:32:58.000 --> 00:33:01.000]  你親臨地上去拯救我們的日子
[00:33:01.000 --> 00:33:04.000]  主一你沒有要求我們預備太多禮物給你
[00:33:04.000 --> 00:33:07.000]  你只是要求我們預備好我們的心
[00:33:07.000 --> 00:33:09.000]  讓我們每一個
[00:33:09.000 --> 00:33:16.000]  讓我們每一個都能夠以愛、望、信去迎接你
[00:33:16.000 --> 00:33:19.000]  來到你面前去敬拜你
[00:33:19.000 --> 00:33:26.000]  讓我們每一個都預備好我們的心去敬拜我們的新生王
[00:33:26.000 --> 00:33:29.000]  以上祈禱奉教主耶穌的名而救
[00:33:29.000 --> 00:33:30.000]  阿們

