
[00:00:00.000 --> 00:00:03.000]  好,看完節目會平安
[00:22:35.000 --> 00:22:37.000]  我們厭棄自己的工作
[00:22:37.000 --> 00:22:38.000]  賺得少
[00:22:38.000 --> 00:22:41.000]  但其實原本的工作可能是最適合他的
[00:22:41.000 --> 00:22:43.000]  但因為賺得少
[00:22:43.000 --> 00:22:46.000]  我們就覺得這個是沒有意義的
[00:22:46.000 --> 00:22:48.000]  我們不及別人
[00:22:48.000 --> 00:22:53.000]  我們被別人比下去
[00:22:53.000 --> 00:22:57.000]  近來在TikTok裏面
[00:22:57.000 --> 00:22:59.000]  是不是叫TikTok
[00:22:59.000 --> 00:23:02.000]  裏面有一個這樣的短片
[00:23:02.000 --> 00:23:03.000]  我原本想找來看
[00:23:03.000 --> 00:23:05.000]  我發覺原來香港看不到
[00:23:05.000 --> 00:23:08.000]  我們已經和世界有些不同
[00:23:08.000 --> 00:23:12.000]  他有一個短片
[00:23:12.000 --> 00:23:13.000]  很短的
[00:23:13.000 --> 00:23:15.000]  TikTok就是這樣
[00:23:15.000 --> 00:23:16.000]  很短的
[00:23:16.000 --> 00:23:18.000]  他發起一個
[00:23:18.000 --> 00:23:21.000]  或者他表達一個叫做安靜辭職
[00:23:21.000 --> 00:23:23.000]  安靜辭職
[00:23:23.000 --> 00:23:25.000]  我就想安靜辭職即是怎樣
[00:23:25.000 --> 00:23:27.000]  靜悄悄還是怎樣
[00:23:27.000 --> 00:23:29.000]  他就說
[00:23:29.000 --> 00:23:31.000]  這個不是一個真正的辭職
[00:23:31.000 --> 00:23:34.000]  這個其實只是按照工作
[00:23:34.000 --> 00:23:35.000]  我的理解在裏面
[00:23:35.000 --> 00:23:39.000]  即是說他不會再去OT
[00:23:39.000 --> 00:23:43.000]  或者不會再去爭取更加多
[00:23:43.000 --> 00:23:46.000]  他只是在一個工作的範圍裏面
[00:23:46.000 --> 00:23:48.000]  我完成了這麼多就這麼多
[00:23:48.000 --> 00:23:49.000]  你六點給我
[00:23:49.000 --> 00:23:51.000]  我就明天才做
[00:23:51.000 --> 00:23:54.000]  不多也不少
[00:23:54.000 --> 00:23:56.000]  他仍然是履行職責
[00:23:56.000 --> 00:24:00.000]  不過其實背後是在做什麼事情
[00:24:00.000 --> 00:24:04.000]  他是在反對這個奮鬥的文化
[00:24:04.000 --> 00:24:06.000]  或者去搏殺
[00:24:06.000 --> 00:24:09.000]  或者將工作等於人生
[00:24:09.000 --> 00:24:14.000]  其實就算不是有信仰的人
[00:24:14.000 --> 00:24:16.000]  其實都開始發覺
[00:24:16.000 --> 00:24:20.000]  工作是出現了一些問題
[00:24:20.000 --> 00:24:26.000]  其實還有很多其他的行動
[00:24:26.000 --> 00:24:28.000]  一路數下去
[00:24:28.000 --> 00:24:30.000]  很早期
[00:24:30.000 --> 00:24:32.000]  日本都已經有了
[00:24:32.000 --> 00:24:35.000]  十多年前已經是便利店人生
[00:24:35.000 --> 00:24:39.000]  或者是宅男那些
[00:24:39.000 --> 00:24:42.000]  總之一個很簡單
[00:24:42.000 --> 00:24:45.000]  沒有追求他們的工作
[00:24:45.000 --> 00:24:46.000]  其實某程度上
[00:24:46.000 --> 00:24:49.000]  都是對於一個世俗文化的工作觀
[00:24:49.000 --> 00:24:52.000]  的一個反抗
[00:24:52.000 --> 00:24:53.000]  我自己的理解
[00:24:53.000 --> 00:24:55.000]  其實大家都開始發覺
[00:24:55.000 --> 00:24:58.000]  那個工作是有問題的
[00:24:58.000 --> 00:25:02.000]  但是如果我們仍然以一個工作
[00:25:02.000 --> 00:25:05.000]  是我們人生的全部
[00:25:05.000 --> 00:25:09.000]  其實我們是很難在當中
[00:25:09.000 --> 00:25:12.000]  去找到那個工作的意義
[00:25:12.000 --> 00:25:16.000]  工作怎樣可以再成為一個樂園呢
[00:25:16.000 --> 00:25:19.000]  其實我們要改變一些觀念
[00:25:19.000 --> 00:25:24.000]  以致我們重新去看我們這個工作
[00:25:24.000 --> 00:25:27.000]  賦予給我們的是什麼呢
[00:25:27.000 --> 00:25:29.000]  如果我們再看回這段經文
[00:25:29.000 --> 00:25:31.000]  剛才我們一開始讀的時候
[00:25:31.000 --> 00:25:32.000]  說在伊甸園裡面
[00:25:32.000 --> 00:25:35.000]  其實我們有四樣事情
[00:25:35.000 --> 00:25:38.000]  其實工作只是一個部分
[00:25:38.000 --> 00:25:41.000]  不是你的全部
[00:25:41.000 --> 00:25:45.000]  還有就是你和神的關係
[00:25:45.000 --> 00:25:48.000]  還有就是你和環境的關係
[00:25:48.000 --> 00:25:49.000]  你怎樣去管理
[00:25:49.000 --> 00:25:52.000]  愛惜這個環境
[00:25:52.000 --> 00:25:55.000]  你怎樣去進入這個環境
[00:25:55.000 --> 00:25:58.000]  這個大自然裡面
[00:25:58.000 --> 00:26:00.000]  還有就是你的家庭
[00:26:00.000 --> 00:26:05.000]  其實這個不是只針對一個工作去看
[00:26:05.000 --> 00:26:08.000]  我們要看回整個人生的觀念
[00:26:08.000 --> 00:26:09.000]  是些什麼
[00:26:09.000 --> 00:26:10.000]  以致我們知道
[00:26:10.000 --> 00:26:12.000]  其實我們的工作應該怎樣去擺位
[00:26:12.000 --> 00:26:14.000]  當工作不是全部的時候
[00:26:14.000 --> 00:26:17.000]  當你理順你和神的關係的時候
[00:26:17.000 --> 00:26:23.000]  當你再次融入這個環境裡面的時候
[00:26:23.000 --> 00:26:28.000]  當你和你的家庭建立關係的時候
[00:26:28.000 --> 00:26:29.000]  你就會知道
[00:26:29.000 --> 00:26:34.000]  其實工作不是你的全部的時候
[00:26:34.000 --> 00:26:36.000]  工作就開始有意義
[00:26:36.000 --> 00:26:40.000]  工作就開始再次為你效力
[00:26:40.000 --> 00:26:41.000]  為什麼呢
[00:26:41.000 --> 00:26:44.000]  其實工作本身就是意義
[00:26:44.000 --> 00:26:51.000]  因為其實你必終生勞苦才能從地裡得吃
[00:26:51.000 --> 00:26:53.000]  其實勞苦或者是工作
[00:26:53.000 --> 00:26:58.000]  其實就是一個必然要發生的事情
[00:26:58.000 --> 00:27:01.000]  當我們在勞苦裡面的時候
[00:27:01.000 --> 00:27:02.000]  你要記住一樣的事情
[00:27:02.000 --> 00:27:03.000]  沒錯
[00:27:03.000 --> 00:27:05.000]  我們為什麼在保羅會說
[00:27:05.000 --> 00:27:07.000]  等候得贖的日子
[00:27:07.000 --> 00:27:10.000]  因為我們仍然在罪的影響下
[00:27:10.000 --> 00:27:15.000]  可以找到工作本身的意思
[00:27:15.000 --> 00:27:16.000]  而這個意思就是
[00:27:16.000 --> 00:27:19.000]  當你勤勞去工作的時候
[00:27:19.000 --> 00:27:22.000]  其實你要去看回
[00:27:22.000 --> 00:27:28.000]  你勤勞工作之後得來的結果
[00:27:28.000 --> 00:27:31.000]  我們剛才說到神一開始的時候
[00:27:31.000 --> 00:27:35.000]  在說這個創造
[00:27:35.000 --> 00:27:41.000]  但是神有看回自己的創造
[00:27:41.000 --> 00:27:42.000]  他這樣去說
[00:27:42.000 --> 00:27:45.000]  神看盡一切所做的都甚好
[00:27:45.000 --> 00:27:48.000]  其實不知道大家有沒有去
[00:27:48.000 --> 00:27:51.000]  看回自己所做的事情
[00:27:51.000 --> 00:27:53.000]  做完就算了
[00:27:53.000 --> 00:27:55.000]  通常都說完這個就下一個
[00:27:55.000 --> 00:27:59.000]  我在哪裡去經歷
[00:27:59.000 --> 00:28:03.000]  從勞碌裡面享受得來的結果
[00:28:03.000 --> 00:28:06.000]  其實是我媽媽
[00:28:06.000 --> 00:28:09.000]  我媽媽做完一些事情
[00:28:09.000 --> 00:28:11.000]  她就會有一種坐在那裡
[00:28:11.000 --> 00:28:14.000]  欣賞一下做成怎樣
[00:28:14.000 --> 00:28:15.000]  很有趣
[00:28:15.000 --> 00:28:18.000]  她未信主的時候已經是這樣
[00:28:18.000 --> 00:28:22.000]  例如她在家裡弄了一道牆
[00:28:22.000 --> 00:28:23.000]  就是塗油
[00:28:23.000 --> 00:28:24.000]  她塗完之後就說
[00:28:24.000 --> 00:28:26.000]  這裡真的挺好的
[00:28:26.000 --> 00:28:28.000]  她又不是那種
[00:28:28.000 --> 00:28:30.000]  你感覺她不是那種
[00:28:30.000 --> 00:28:33.000]  稱讚自己說塗得好
[00:28:33.000 --> 00:28:36.000]  而是她在當中去看回
[00:28:36.000 --> 00:28:39.000]  自己勞碌的成果
[00:28:39.000 --> 00:28:41.000]  其實我們工作上
[00:28:41.000 --> 00:28:43.000]  勞碌是有成果的
[00:28:43.000 --> 00:28:46.000]  第一勞碌或者是我們的工作
[00:28:46.000 --> 00:28:48.000]  當你日復日去工作的時候
[00:28:48.000 --> 00:28:50.000]  其實本身就是意義
[00:28:50.000 --> 00:28:56.000]  如果你有一個月完全沒事情做
[00:28:56.000 --> 00:28:59.000]  不知道你會是怎樣
[00:28:59.000 --> 00:29:02.000]  當你什麼都沒得做的時候
[00:29:02.000 --> 00:29:03.000]  其實你就會發覺
[00:29:03.000 --> 00:29:07.000]  其實工作本身都真的有意義
[00:29:07.000 --> 00:29:10.000]  只不過是工作太多
[00:29:10.000 --> 00:29:12.000]  成為你人生的全部的時候
[00:29:12.000 --> 00:29:14.000]  工作就沒意義
[00:29:14.000 --> 00:29:15.000]  所以傳道書這裡這樣說
[00:29:15.000 --> 00:29:18.000]  我所見為善為美的
[00:29:18.000 --> 00:29:20.000]  就是人在神賜他一生的日子
[00:29:20.000 --> 00:29:23.000]  享受日光之下勞碌得來的好處
[00:29:23.000 --> 00:29:26.000]  因為這是他的份
[00:29:26.000 --> 00:29:30.000]  不知道當你在你的工作
[00:29:30.000 --> 00:29:31.000]  有沒有去回望一下
[00:29:31.000 --> 00:29:35.000]  你自己工作所建立的事情
[00:29:35.000 --> 00:29:37.000]  有沒有去整體去看一下
[00:29:37.000 --> 00:29:40.000]  其實這個工作在一個大的群體裏面
[00:29:40.000 --> 00:29:43.000]  產生了一個什麼的意義
[00:29:43.000 --> 00:29:46.000]  當我們去看到
[00:29:46.000 --> 00:29:48.000]  其實工作的確是有限制
[00:29:48.000 --> 00:29:50.000]  因為在罪的裏面
[00:29:50.000 --> 00:29:53.000]  但是當我們知道這個限制的時候
[00:29:53.000 --> 00:29:57.000]  其實我們可以在當中去明白
[00:29:57.000 --> 00:30:01.000]  在裏面其實我們仍然可以有自由
[00:30:01.000 --> 00:30:05.000]  因為我們不再受到工作去限制
[00:30:05.000 --> 00:30:07.000]  我們知道工作給我們什麼
[00:30:07.000 --> 00:30:10.000]  我們知道其實工作本身
[00:30:10.000 --> 00:30:11.000]  神在創造的時候
[00:30:11.000 --> 00:30:12.000]  已經有的時候
[00:30:12.000 --> 00:30:16.000]  我們去做其實已經有那個意義
[00:30:16.000 --> 00:30:18.000]  但是我們要恰如其分
[00:30:18.000 --> 00:30:22.000]  不要將工作變成我們整個人生
[00:30:22.000 --> 00:30:28.000]  不要將工作成為我們人的價值的來源
[00:30:28.000 --> 00:30:32.000]  不要將工作放在我們守衛的當中
[00:30:32.000 --> 00:30:34.000]  我們再次去思考
[00:30:34.000 --> 00:30:38.000]  其實在我們日常的工作裏面
[00:30:38.000 --> 00:30:40.000]  我怎樣去看工作
[00:30:40.000 --> 00:30:44.000]  我自己的價值是不是真的從我的工作而來
[00:30:44.000 --> 00:30:46.000]  是我的工資有多少而來
[00:30:46.000 --> 00:30:50.000]  我的價值是從哪裏而來
[00:30:50.000 --> 00:30:52.000]  我們工作裏面
[00:30:52.000 --> 00:30:55.000]  我們是否發現到有意義的呢
[00:30:55.000 --> 00:30:58.000]  讓我們這一刻有一個安靜的時間
[00:30:58.000 --> 00:31:11.000]  我們再思考剛才
[00:31:11.000 --> 00:31:13.000]  在神自己的話語裏面
[00:31:13.000 --> 00:31:15.000]  看到工作
[00:31:15.000 --> 00:31:18.000]  一開始的時候其實是
[00:31:18.000 --> 00:31:20.000]  神已經設定了工作
[00:31:20.000 --> 00:31:29.000]  但是現今我們在工作裏面
[00:31:29.000 --> 00:31:32.000]  我們怎樣去看工作呢
[00:31:32.000 --> 00:31:34.000]  是不是我們的工作
[00:31:34.000 --> 00:31:36.000]  就是我們人生的全部呢
[00:31:36.000 --> 00:31:45.000]  我們有沒有留意自己和神的關係呢
[00:31:46.000 --> 00:31:51.000]  我們有沒有留意和家人的關係呢
[00:31:51.000 --> 00:31:56.000]  我們有沒有留意和我們這個環境的關係呢
[00:31:56.000 --> 00:31:59.000]  讓我們安靜
[00:31:59.000 --> 00:32:04.000]  求聖靈去提醒我們
[00:32:04.000 --> 00:32:11.000]  我們怎樣可以在工作裏面再次
[00:32:11.000 --> 00:32:13.000]  得到那份自由
[00:32:13.000 --> 00:32:16.000]  在工作裏面好像一個樂園一樣
[00:32:16.000 --> 00:32:24.000]  你向神禱告吧
[00:32:24.000 --> 00:32:26.000]  在當中
[00:32:26.000 --> 00:32:31.000]  你發現的問題
[00:32:31.000 --> 00:32:34.000]  求神賜力量給你去面對
[00:32:34.000 --> 00:32:35.000]  去更新
[00:32:35.000 --> 00:32:36.000]  去改變
[00:32:36.000 --> 00:32:42.000]  去向神禱告
[00:32:42.000 --> 00:32:44.000]  七天會上帝
[00:32:44.000 --> 00:32:48.000]  深信你已經聽到我們每一個禱告
[00:32:48.000 --> 00:32:50.000]  主一由你創造的時候
[00:32:50.000 --> 00:32:52.000]  最初設定工作
[00:32:52.000 --> 00:32:54.000]  你自己也是一個工作的神
[00:32:54.000 --> 00:32:57.000]  主一讓我們在工作裏面
[00:32:57.000 --> 00:32:59.000]  去榮耀你
[00:32:59.000 --> 00:33:02.000]  去反映你的形象
[00:33:02.000 --> 00:33:05.000]  但是我們也要去明白
[00:33:05.000 --> 00:33:07.000]  我們現今在工作當中
[00:33:07.000 --> 00:33:10.000]  真的受到罪的影響
[00:33:10.000 --> 00:33:13.000]  但是又讓我們有一個去
[00:33:13.000 --> 00:33:16.000]  發現在工作裏面
[00:33:16.000 --> 00:33:18.000]  那份成果
[00:33:18.000 --> 00:33:21.000]  享受當中所得的好處
[00:33:21.000 --> 00:33:28.000]  又讓我們再次
[00:33:28.000 --> 00:33:31.000]  和神你建立一個親密的關係
[00:33:31.000 --> 00:33:35.000]  就是有你而來的名份
[00:33:35.000 --> 00:33:37.000]  我們不需要在工作裏面去
[00:33:37.000 --> 00:33:39.000]  確定自己的價值
[00:33:40.000 --> 00:33:43.000]  願主你差遣我們
[00:33:43.000 --> 00:33:47.000]  往後的日子裏面
[00:33:47.000 --> 00:33:51.000]  我們明天再次回到工作崗位當中
[00:33:51.000 --> 00:33:54.000]  我們怎樣去體驗這份工作呢
[00:33:54.000 --> 00:33:57.000]  求聖靈帶領我們
[00:33:57.000 --> 00:34:00.000]  求聖靈讓我們看到
[00:34:00.000 --> 00:34:03.000]  當中你的美意
[00:34:03.000 --> 00:34:05.000]  我們的禱告
[00:34:05.000 --> 00:34:07.000]  奉主耶穌基督命令 阿們

