
[00:00:00.000 --> 00:00:01.680]  各位電視節目的各位朋友
[00:22:45.460 --> 00:22:52.460]  於教訓 督責 使人歸正 教導人學義 都是有益的
[00:22:52.460 --> 00:22:54.460]  我們在聖經中與神相遇
[00:22:54.460 --> 00:23:00.460]  必然會帶來生命真實的更新和改變
[00:23:00.460 --> 00:23:06.460]  這是毫無疑問 我們不可能質疑的事情
[00:23:06.460 --> 00:23:11.460]  嚴格來說 是我們被神改變
[00:23:11.460 --> 00:23:15.460]  神透過他的說話去改變我們
[00:23:15.460 --> 00:23:19.460]  過去我聽過有人批評基督教的福音派
[00:23:19.460 --> 00:23:24.460]  說過分高舉聖經 不夠高舉聖靈
[00:23:24.460 --> 00:23:28.460]  好像聖經比聖靈還要重要
[00:23:28.460 --> 00:23:32.460]  容許我講 我個人覺得這是一個誤解
[00:23:32.460 --> 00:23:36.460]  是一個出於誤解的批評
[00:23:36.460 --> 00:23:37.460]  我們必須要接受現實
[00:23:37.460 --> 00:23:43.460]  人是沒有辦法靠自己的能力去認識神
[00:23:43.460 --> 00:23:45.460]  我們唯有靠他的啟示
[00:23:45.460 --> 00:23:47.460]  正如我剛才一開始的解說
[00:23:47.460 --> 00:23:49.460]  他是有真有活的
[00:23:49.460 --> 00:23:51.460]  唯有他啟示給我
[00:23:51.460 --> 00:23:54.460]  我才認識到他
[00:23:54.460 --> 00:24:02.460]  所以上帝的啟示的確是有客觀規範的地方
[00:24:02.460 --> 00:24:05.460]  讓我們知道他是怎樣的
[00:24:05.460 --> 00:24:07.460]  而聖經講得很清楚
[00:24:07.460 --> 00:24:10.460]  或者今天你和我看的經驗都知道
[00:24:10.460 --> 00:24:13.460]  怎樣會有客觀和規範性去認識上帝
[00:24:13.460 --> 00:24:16.460]  他究竟是愛還是不愛
[00:24:16.460 --> 00:24:18.460]  他是公義還是不公義
[00:24:18.460 --> 00:24:20.460]  他是否夠熟還是不夠熟
[00:24:20.460 --> 00:24:24.460]  這些全部是透過聖經和耶穌基督
[00:24:24.460 --> 00:24:29.460]  讓我們能夠確切去相信和掌握
[00:24:29.460 --> 00:24:34.460]  經驗遭遇可以很深刻去塑造我們的生命
[00:24:34.460 --> 00:24:39.460]  但是並不是一個客觀信仰的準繩
[00:24:39.460 --> 00:24:43.460]  當然在這樣的大前提之下
[00:24:43.460 --> 00:24:46.460]  聖靈是有他關鍵的角色
[00:24:46.460 --> 00:24:49.460]  就是在我們心裏做引導的工作
[00:24:49.460 --> 00:24:52.460]  特別聖經都講得很清楚
[00:24:52.460 --> 00:24:54.460]  我們明白聖經是靠聖靈的
[00:24:54.460 --> 00:24:59.460]  但是我們不是純粹靠聖靈去認識上帝
[00:24:59.460 --> 00:25:03.460]  而是有聖經在裏面
[00:25:03.460 --> 00:25:08.460]  尤其就是讓我們透過聖經
[00:25:08.460 --> 00:25:14.460]  明白確切知道大家共通信仰的基礎是什麼
[00:25:14.460 --> 00:25:17.460]  讓我們能夠一起有一個共通的基礎
[00:25:17.460 --> 00:25:22.460]  去彼此激勵一起去跟隨基督
[00:25:22.460 --> 00:25:27.460]  所以我們是要配合聖靈的工作
[00:25:27.460 --> 00:25:33.460]  大家互為肢體一起在神的話裏追求
[00:25:33.460 --> 00:25:39.460]  聖經、聖靈在信徒生命成長的功能裏面
[00:25:39.460 --> 00:25:41.460]  是相輔相成的
[00:25:41.460 --> 00:25:43.460]  當然我這樣講的時候
[00:25:43.460 --> 00:25:46.460]  我亦都沒有降低聖靈的位格
[00:25:46.460 --> 00:25:49.460]  毫無疑問功能上他們有相輔相成
[00:25:49.460 --> 00:25:53.460]  但是地位上當然聖靈亦都只有聖靈
[00:25:53.460 --> 00:25:56.460]  是唯一看真神的第三位
[00:25:56.460 --> 00:25:58.460]  這個毫無疑問
[00:25:58.460 --> 00:26:03.460]  我們必須正視聖經在我們生命成長裏面
[00:26:03.460 --> 00:26:07.460]  的確是有不可取替的功能角色
[00:26:07.460 --> 00:26:12.460]  唯有這樣我們才能夠真是紮實地有靈命成長
[00:26:12.460 --> 00:26:15.460]  保羅在這裏很清楚地講出
[00:26:15.460 --> 00:26:19.460]  聖經在靈命成長有四個具體的四部曲
[00:26:19.460 --> 00:26:20.460]  四個益處
[00:26:20.460 --> 00:26:21.460]  第一就是教訓
[00:26:21.460 --> 00:26:25.460]  就是讓我們明白過去我們不懂的東西
[00:26:25.460 --> 00:26:27.460]  我們不曉得的東西
[00:26:27.460 --> 00:26:30.460]  我們過去可能沒有聖經的指導
[00:26:30.460 --> 00:26:33.460]  我們不是很肯定怎樣分辨對錯
[00:26:33.460 --> 00:26:35.460]  怎樣分辨好壞
[00:26:35.460 --> 00:26:40.460]  我們靠甚麼原則、道理、訓誨、智慧去分辨好壞對錯呢?
[00:26:40.460 --> 00:26:41.460]  沒有
[00:26:41.460 --> 00:26:43.460]  因為有教訓了
[00:26:43.460 --> 00:26:44.460]  有聖經的教訓了
[00:26:44.460 --> 00:26:45.460]  我們明白了
[00:26:45.460 --> 00:26:48.460]  所以讀聖經要讀得明白
[00:26:48.460 --> 00:26:50.460]  教訓
[00:26:50.460 --> 00:26:53.460]  但你教訓呢
[00:26:53.460 --> 00:26:55.460]  老實說你不是用來教訓人
[00:26:55.460 --> 00:26:58.460]  你是用來你的生命被篤責
[00:26:58.460 --> 00:27:02.460]  去道出我們所犯的錯
[00:27:02.460 --> 00:27:05.460]  我們自己的不足
[00:27:05.460 --> 00:27:07.460]  我們被神的說話去篤責
[00:27:07.460 --> 00:27:10.460]  去篤出同責備
[00:27:10.460 --> 00:27:13.460]  然後就是歸正
[00:27:13.460 --> 00:27:16.460]  歸正就是被神的說話罵一頓
[00:27:16.460 --> 00:27:17.460]  那又怎樣呢?
[00:27:17.460 --> 00:27:19.460]  那我們就從此抬不起頭做人算數嗎?
[00:27:19.460 --> 00:27:20.460]  不是
[00:27:20.460 --> 00:27:24.460]  歸正就是我們能夠知錯能改
[00:27:24.460 --> 00:27:26.460]  善莫大焉
[00:27:26.460 --> 00:27:30.460]  我們能夠重新上回一條正確的道路
[00:27:30.460 --> 00:27:31.460]  走下去
[00:27:31.460 --> 00:27:33.460]  所以很理所當然
[00:27:33.460 --> 00:27:34.460]  到最後就是
[00:27:34.460 --> 00:27:36.460]  你上回一條正確的道路要走下去
[00:27:36.460 --> 00:27:38.460]  你要操練
[00:27:38.460 --> 00:27:42.460]  基督徒每個星期回來崇拜唱詩
[00:27:42.460 --> 00:27:45.460]  最初可能你五音不全
[00:27:45.460 --> 00:27:48.460]  十年後我想不會吧
[00:27:48.460 --> 00:27:52.460]  操練學習是很重要的
[00:27:52.460 --> 00:27:53.460]  Training
[00:27:53.460 --> 00:27:58.460]  就是指我們在這個改變和進步的實踐過程裏
[00:27:58.460 --> 00:28:02.460]  必須要不斷去做下去
[00:28:02.460 --> 00:28:04.460]  一路做就會進步
[00:28:04.460 --> 00:28:07.460]  各位親愛的兄弟姐妹朋友
[00:28:07.460 --> 00:28:09.460]  你留意到嗎?
[00:28:09.460 --> 00:28:14.460]  聖經的功用不只是讓我們單單知道某些東西
[00:28:14.460 --> 00:28:17.460]  而是生命改變
[00:28:17.460 --> 00:28:19.460]  Life Transformation
[00:28:19.460 --> 00:28:22.460]  在這四部曲是由教訓開始
[00:28:22.460 --> 00:28:26.460]  最終以學而作為總結
[00:28:26.460 --> 00:28:34.460]  是特別要顯明那個具體實踐生命改變的重要性
[00:28:34.460 --> 00:28:38.460]  真正的靈明成長絕對不會是空談
[00:28:38.460 --> 00:28:44.460]  而是生命由裏面到外面的改變
[00:28:44.460 --> 00:28:45.460]  讓我舉一個例子
[00:28:45.460 --> 00:28:48.460]  聖經教訓我們要愛仇敵
[00:28:48.460 --> 00:28:49.460]  愛鄰舍
[00:28:49.460 --> 00:28:51.460]  愛妻子
[00:28:51.460 --> 00:28:57.460]  我們時常會在講壇裏面作出這些教導
[00:28:57.460 --> 00:29:01.460]  但是這個教導怎樣帶來獨澤呢?
[00:29:01.460 --> 00:29:03.460]  原諒我說
[00:29:03.460 --> 00:29:07.460]  我相信單單靠講壇是不夠的
[00:29:07.460 --> 00:29:14.460]  講壇不可能揭露個別生命在實踐裏面的難處
[00:29:14.460 --> 00:29:20.460]  在個別的狀況裏面究竟他們在哪個位置有缺口
[00:29:20.460 --> 00:29:23.460]  只能夠作一般性的教導
[00:29:23.460 --> 00:29:25.460]  教導如果要帶來獨澤
[00:29:25.460 --> 00:29:30.460]  必須要對個別的生命有關心和了解
[00:29:30.460 --> 00:29:32.460]  才知道你的難處在哪裏
[00:29:32.460 --> 00:29:35.460]  你的問題在哪裏
[00:29:35.460 --> 00:29:39.460]  你的實踐的艱難在哪裏
[00:29:39.460 --> 00:29:46.460]  必須要為個別的生命作出歸正的教導
[00:29:46.460 --> 00:29:50.460]  最近我在一次收押所的探訪裏面
[00:29:50.460 --> 00:29:51.460]  有個弟兄告訴我
[00:29:51.460 --> 00:29:53.460]  他讀聖經的時候
[00:29:53.460 --> 00:29:57.460]  讀到在藥室裏面浴中的日子很有共鳴
[00:29:57.460 --> 00:30:01.460]  他自己告訴我
[00:30:01.460 --> 00:30:05.460]  他怎樣深切體會不懷怨仰望神
[00:30:05.460 --> 00:30:09.460]  我聽到之後很震撼
[00:30:09.460 --> 00:30:17.460]  如果這個教導由我這個沒有經過奴役之苦的人去講
[00:30:17.460 --> 00:30:20.460]  說服力是否低很多
[00:30:20.460 --> 00:30:24.460]  但是一個在裏面的人
[00:30:24.460 --> 00:30:26.460]  講這句說話
[00:30:26.460 --> 00:30:29.460]  去講他有這個生命的共鳴
[00:30:29.460 --> 00:30:31.460]  超勁
[00:30:31.460 --> 00:30:36.460]  這個就是神親自透過聖經去開解一個人的心
[00:30:36.460 --> 00:30:40.460]  威力是可以很大的
[00:30:40.460 --> 00:30:45.460]  不過聖經這裏講獨澤歸正
[00:30:45.460 --> 00:30:50.460]  不是只是講一個一時三刻的體會
[00:30:50.460 --> 00:30:54.460]  他還可能在我們人生裏面有很多情緒的起伏
[00:30:54.460 --> 00:30:56.460]  生命的反覆
[00:30:56.460 --> 00:31:00.460]  剛才我和一位同工在樓下聊天的時候
[00:31:00.460 --> 00:31:02.460]  我們都講到這個位置
[00:31:02.460 --> 00:31:03.460]  生命的反覆
[00:31:03.460 --> 00:31:06.460]  這個是事實
[00:31:06.460 --> 00:31:09.460]  當我們重遇傷害過我們的人
[00:31:09.460 --> 00:31:12.460]  會有什麼反應呢
[00:31:12.460 --> 00:31:19.460]  當我們去接觸一些曾經叫我們失腳的事情
[00:31:19.460 --> 00:31:23.460]  我們會不會再次失腳呢
[00:31:23.460 --> 00:31:25.460]  生命真實的改變
[00:31:25.460 --> 00:31:27.460]  必須要經過反覆的操練
[00:31:27.460 --> 00:31:30.460]  所以學義是重要的
[00:31:30.460 --> 00:31:32.460]  我們要學愛仇敵的
[00:31:32.460 --> 00:31:33.460]  要操練的
[00:31:33.460 --> 00:31:35.460]  我們要學愛鄰舍的
[00:31:35.460 --> 00:31:36.460]  是要操練的
[00:31:36.460 --> 00:31:38.460]  我們要學愛妻子的
[00:31:38.460 --> 00:31:39.460]  是要操練的
[00:31:39.460 --> 00:31:41.460]  操練是重要的
[00:31:41.460 --> 00:31:45.460]  其實學義就是操練
[00:31:45.460 --> 00:31:46.460]  Training
[00:31:46.460 --> 00:31:49.460]  必須有人指導和監察
[00:31:49.460 --> 00:31:52.460]  必須要有一個群體
[00:31:52.460 --> 00:31:55.460]  一起去彼此提醒
[00:31:55.460 --> 00:32:01.460]  所以牧者和教會領袖必須要履行指導監察
[00:32:01.460 --> 00:32:06.460]  一起進入一個Training學義的環境
[00:32:06.460 --> 00:32:08.460]  這個是領導
[00:32:08.460 --> 00:32:12.460]  屬靈領導的基本責任
[00:32:12.460 --> 00:32:15.460]  為什麼教會不能製造門徒呢
[00:32:15.460 --> 00:32:17.460]  缺口在港壇
[00:32:17.460 --> 00:32:19.460]  或許吧
[00:32:19.460 --> 00:32:22.460]  但容許我用愛心說承受
[00:32:22.460 --> 00:32:26.460]  最大的缺口在於我們缺乏交障的關係
[00:32:26.460 --> 00:32:29.460]  Accountable relationship
[00:32:29.460 --> 00:32:33.460]  我們只喜歡互相關心
[00:32:33.460 --> 00:32:35.460]  不喜歡深入了解
[00:32:35.460 --> 00:32:38.460]  不願意面對勒手的問題
[00:32:38.460 --> 00:32:42.460]  甚至採取逃避或視而不見的態度
[00:32:42.460 --> 00:32:44.460]  導致我們講彼此相愛
[00:32:44.460 --> 00:32:47.460]  但不講用愛心說誠實話
[00:32:47.460 --> 00:32:49.460]  不講具體督責
[00:32:49.460 --> 00:32:53.460]  不講歸正學義的關係
[00:32:53.460 --> 00:32:58.460]  叫這份從耶穌為門徒洗腳而來的愛
[00:32:58.460 --> 00:33:02.460]  留於膚淺虛浮
[00:33:02.460 --> 00:33:06.460]  原來必須要悔改歸正
[00:33:06.460 --> 00:33:09.460]  我們才有可能製造一個真實
[00:33:09.460 --> 00:33:14.460]  靈命成長活像基督的真門徒
[00:33:14.460 --> 00:33:20.460]  我們繼續去重讀提摩太后書三章十七節
[00:33:20.460 --> 00:33:28.460]  叫屬神的人得以完全預備行各樣的善事
[00:33:28.460 --> 00:33:30.460]  神透過聖經徹底改變人的生命
[00:33:30.460 --> 00:33:32.460]  帶來紮實的靈命成長
[00:33:32.460 --> 00:33:35.460]  這個益處的目的
[00:33:35.460 --> 00:33:41.460]  是使屬神的人得以完全預備行各樣的善事
[00:33:41.460 --> 00:33:44.460]  這個短句有幾個重點要留意
[00:33:44.460 --> 00:33:49.460]  屬神的人是單數的
[00:33:49.460 --> 00:33:53.460]  他是叫一個屬神的人得以完全預備行各樣的善事
[00:33:53.460 --> 00:33:55.460]  這句說話很有趣
[00:33:55.460 --> 00:33:58.460]  這個字在原文的意思是
[00:33:58.460 --> 00:34:03.460]  形容一個人非常適切去履行某種職務
[00:34:03.460 --> 00:34:06.460]  他已經被完全操練過
[00:34:06.460 --> 00:34:07.460]  訓練過
[00:34:07.460 --> 00:34:11.460]  達到某種履行某種事情職責的要求
[00:34:11.460 --> 00:34:13.460]  完全這個字的意思是這樣
[00:34:13.460 --> 00:34:17.460]  預備行各樣的善事
[00:34:17.460 --> 00:34:21.460]  其實字根和剛才我和大家介紹的完全這個字
[00:34:21.460 --> 00:34:23.460]  原來是同一個字根
[00:34:23.460 --> 00:34:29.460]  所以這句說話原來是非常之功能性
[00:34:29.460 --> 00:34:33.460]  他很強調一個靈命足夠成熟的基督徒
[00:34:33.460 --> 00:34:40.460]  必須是一個能夠務實行動有效的侍奉者
[00:34:40.460 --> 00:34:43.460]  不只是一個高超的理論家
[00:34:43.460 --> 00:34:46.460]  或者一個超然的隱士
[00:34:46.460 --> 00:34:48.460]  按照環的文化
[00:34:48.460 --> 00:34:50.460]  談及完全的人生
[00:34:50.460 --> 00:34:53.460]  或許我們很容易聯想到那些
[00:34:53.460 --> 00:34:55.460]  沒有追求
[00:34:55.460 --> 00:34:56.460]  不需要工作
[00:34:56.460 --> 00:35:00.460]  在山峰上練仙
[00:35:00.460 --> 00:35:01.460]  完全是這樣
[00:35:01.460 --> 00:35:03.460]  我們很容易會聯想到那些
[00:35:03.460 --> 00:35:05.460]  但原諒我說
[00:35:05.460 --> 00:35:07.460]  原來這樣不合聖經
[00:35:07.460 --> 00:35:10.460]  聖經說熟神的人得以完全
[00:35:10.460 --> 00:35:13.460]  是一個不斷工作的人
[00:35:13.460 --> 00:35:17.460]  聖經說熟神的人如果是完全的話
[00:35:17.460 --> 00:35:22.460]  是應該持續不斷很有效地走在前線行善
[00:35:22.460 --> 00:35:23.460]  為主作供
[00:35:23.460 --> 00:35:25.460]  務實有活力
[00:35:25.460 --> 00:35:27.460]  不是一個高高在上的boss
[00:35:27.460 --> 00:35:28.460]  指指點點
[00:35:28.460 --> 00:35:32.460]  而不貼近實際的情況
[00:35:32.460 --> 00:35:36.460]  我認識一些弟兄姊妹性格比較內向
[00:35:36.460 --> 00:35:42.460]  傾向的確不是很擅長行動
[00:35:42.460 --> 00:35:43.460]  我覺得ok的
[00:35:43.460 --> 00:35:45.460]  有些小組比較內聚
[00:35:45.460 --> 00:35:50.460]  未必參與很多行動的事情
[00:35:50.460 --> 00:35:53.460]  但是ok的我覺得
[00:35:53.460 --> 00:35:55.460]  聖情是這樣是ok的
[00:35:55.460 --> 00:36:02.460]  但是我們不要用這個成為我們推卻去行動的藉口
[00:36:02.460 --> 00:36:06.460]  紮根於神的話的靈命成熟基督徒
[00:36:06.460 --> 00:36:10.460]  的確是要行動的
[00:36:10.460 --> 00:36:18.460]  最後我們可能一口氣讀長一點經文
[00:36:18.460 --> 00:36:20.460]  我們一起去讀1至15節
[00:36:20.460 --> 00:36:27.460]  原來提摩太后書三章十六十七節這麼貴寶的說話
[00:36:27.460 --> 00:36:29.460]  是放在一個很重要的處境
[00:36:29.460 --> 00:36:31.460]  我們必須要明白
[00:36:31.460 --> 00:36:32.460]  我們一起讀
[00:36:32.460 --> 00:36:37.460]  你該知道末世必有艱難的日子來到
[00:36:37.460 --> 00:36:39.460]  那時人會尊愛自己
[00:36:39.460 --> 00:36:41.460]  貪愛錢財
[00:36:41.460 --> 00:36:43.460]  自誇狂傲
[00:36:43.460 --> 00:36:44.460]  誹謗
[00:36:44.460 --> 00:36:45.460]  違背父母
[00:36:45.460 --> 00:36:47.460]  忘恩負義
[00:36:47.460 --> 00:36:48.460]  心不勝結
[00:36:48.460 --> 00:36:50.460]  沒有親情
[00:36:50.460 --> 00:36:51.460]  抗拒和解
[00:36:51.460 --> 00:36:53.460]  好說殘言
[00:36:53.460 --> 00:36:54.460]  不能節制
[00:36:54.460 --> 00:36:55.460]  性情凶暴
[00:36:55.460 --> 00:36:57.460]  不愛良善
[00:36:57.460 --> 00:36:59.460]  賣主賣友
[00:36:59.460 --> 00:37:00.460]  任意妄為
[00:37:00.460 --> 00:37:01.460]  自高自大
[00:37:01.460 --> 00:37:03.460]  愛好燕落
[00:37:03.460 --> 00:37:04.460]  不愛神
[00:37:04.460 --> 00:37:06.460]  有敬虔的外貌
[00:37:06.460 --> 00:37:08.460]  卻背棄了敬虔的實質
[00:37:08.460 --> 00:37:11.460]  這等人你要避開
[00:37:11.460 --> 00:37:15.460]  他們當中有人潛入別人家裡
[00:37:15.460 --> 00:37:17.460]  操縱無知的婦女
[00:37:17.460 --> 00:37:20.460]  這些婦女被罪惡壓制
[00:37:20.460 --> 00:37:22.460]  被各樣的私慾引誘
[00:37:22.460 --> 00:37:24.460]  雖然常常學習
[00:37:24.460 --> 00:37:27.460]  終究無法達到明白真理的地步
[00:37:27.460 --> 00:37:32.460]  從前阿里和楊比怎樣反對摩西
[00:37:32.460 --> 00:37:35.460]  這等人也怎樣敵黨摩西
[00:37:35.460 --> 00:37:37.460]  他們的心地敗壞
[00:37:37.460 --> 00:37:39.460]  信仰經不起考驗
[00:37:39.460 --> 00:37:42.460]  然而他們沒有進步
[00:37:42.460 --> 00:37:44.460]  因為他們的愚昧
[00:37:44.460 --> 00:37:47.460]  必在眾人面前顯露出來
[00:37:47.460 --> 00:37:50.460]  像那兩人一樣
[00:37:50.460 --> 00:37:53.460]  但你已經追從了我的教導
[00:37:53.460 --> 00:37:57.460]  行為 志向 信心 寬容 愛心 忍耐
[00:37:57.460 --> 00:38:03.460]  以及我在安提阿爾戈廉路斯德所遭遇的迫害和苦難
[00:38:03.460 --> 00:38:06.460]  我忍受了何等的迫害
[00:38:06.460 --> 00:38:08.460]  但從這一切苦難中
[00:38:08.460 --> 00:38:11.460]  主都把我救了出來
[00:38:11.460 --> 00:38:14.460]  讀完了嗎
[00:38:15.460 --> 00:38:17.460]  讀完了嗎
[00:38:18.460 --> 00:38:23.460]  其實凡立志在基督耶穌女敬騮道日的
[00:38:23.460 --> 00:38:26.460]  也都將受迫迫
[00:38:26.460 --> 00:38:30.460]  只是作惡和騙人的將變本加厲
[00:38:30.460 --> 00:38:33.460]  迷惑人也被迷惑
[00:38:33.460 --> 00:38:34.460]  至於你
[00:38:34.460 --> 00:38:38.460]  你要持守所學習的和所確信的
[00:38:38.460 --> 00:38:41.460]  因為你知道是跟誰學的
[00:38:41.460 --> 00:38:45.460]  並且知道你從小明白聖經
[00:38:45.460 --> 00:38:49.460]  這聖經能使你因在基督耶穌女的信
[00:38:49.460 --> 00:38:52.460]  有得救的智慧
[00:38:52.460 --> 00:38:54.460]  這段經文
[00:38:54.460 --> 00:38:57.460]  去為我們去掌握明白
[00:38:57.460 --> 00:39:00.460]  我們剛才看的提摩太后書
[00:39:00.460 --> 00:39:03.460]  三章十六十七節有個很重要的背景
[00:39:03.460 --> 00:39:10.460]  原來保羅在勸戒和鼓勵提摩太太如何面對世途險惡
[00:39:10.460 --> 00:39:19.460]  保羅在剛才讀的二至五節提到各種表裡不一的偽善者
[00:39:19.460 --> 00:39:23.460]  這些人在末世比比皆是
[00:39:23.460 --> 00:39:29.460]  不過在第五節提到他們有敬虔的外貌
[00:39:29.460 --> 00:39:34.460]  其實他在說的是教會裏面的人
[00:39:34.460 --> 00:39:40.460]  當你細看二至四節羅列的罪行
[00:39:40.460 --> 00:39:45.460]  你可能都發覺心裏面很寒
[00:39:45.460 --> 00:39:50.460]  但是這班人如果在第五節的亮光的理解
[00:39:50.460 --> 00:39:53.460]  我們更寒
[00:39:53.460 --> 00:39:55.460]  我們必須要坦然承認
[00:39:55.460 --> 00:39:59.460]  保羅在這裏都坦然承認
[00:39:59.460 --> 00:40:02.460]  這個挑戰不小
[00:40:02.460 --> 00:40:08.460]  到了第五節保羅就說我們要避開這些人
[00:40:08.460 --> 00:40:11.460]  到了第六至八節保羅繼續說
[00:40:11.460 --> 00:40:15.460]  就算你打算避開他們他們都會主動搞你的
[00:40:15.460 --> 00:40:17.460]  他們會做很多不同的事
[00:40:17.460 --> 00:40:18.460]  操縱無知婦女
[00:40:18.460 --> 00:40:20.460]  反對他們不喜歡的領袖
[00:40:20.460 --> 00:40:21.460]  抵擋真理
[00:40:21.460 --> 00:40:27.460]  在第九節不過保羅沒有說要fight back
[00:40:27.460 --> 00:40:30.460]  和他們捏過膜
[00:40:30.460 --> 00:40:34.460]  保羅是將提摩泰帶入一個溫柔
[00:40:34.460 --> 00:40:37.460]  忍耐仰望的心
[00:40:37.460 --> 00:40:42.460]  他說只盼上帝去出手
[00:40:42.460 --> 00:40:47.460]  老實說提摩泰其實你都不用想
[00:40:47.460 --> 00:40:49.460]  你有什麼辦法去解決他
[00:40:49.460 --> 00:40:52.460]  算了
[00:40:52.460 --> 00:40:54.460]  那怎麼搞呢
[00:40:54.460 --> 00:40:56.460]  很艱難
[00:40:56.460 --> 00:40:59.460]  不知道你今天的人生
[00:40:59.460 --> 00:41:02.460]  是不是像我們剛才在敬拜惡聖大地唱的詩歌裏面
[00:41:02.460 --> 00:41:07.460]  說到那些不容易的境況裏面
[00:41:07.460 --> 00:41:13.460]  聖經很現實地說這樣的情況
[00:41:13.460 --> 00:41:17.460]  不是真的
[00:41:17.460 --> 00:41:19.460]  怎麼辦
[00:41:19.460 --> 00:41:21.460]  第十節就厲害了
[00:41:21.460 --> 00:41:28.460]  但你已經跟隨了我的教訓
[00:41:28.460 --> 00:41:30.460]  行為自向
[00:41:30.460 --> 00:41:31.460]  信心寬容
[00:41:31.460 --> 00:41:33.460]  愛心忍耐
[00:41:33.460 --> 00:41:35.460]  在這麼艱難的處境
[00:41:35.460 --> 00:41:37.460]  原來對保羅來說
[00:41:37.460 --> 00:41:39.460]  這個無望世界的真盼望
[00:41:39.460 --> 00:41:43.460]  竟然落在一個敬虔的人
[00:41:43.460 --> 00:41:48.460]  和另一個敬虔的人之間的門徒訓練的緊密關係
[00:41:48.460 --> 00:41:52.460]  你見到嗎
[00:41:52.460 --> 00:41:59.460]  今天我們說在聖經中與神相遇
[00:41:59.460 --> 00:42:04.460]  原來是在說這個無望世界的真盼望
[00:42:04.460 --> 00:42:09.460]  是在說當我們認真在神的話語裏面盡心
[00:42:09.460 --> 00:42:13.460]  成為一個能夠活出聖經的人
[00:42:13.460 --> 00:42:15.460]  但我們仍然有很多的艱難
[00:42:15.460 --> 00:42:20.460]  但原來在人和人之間
[00:42:20.460 --> 00:42:23.460]  在敬虔的人和敬虔的人之間
[00:42:23.460 --> 00:42:25.460]  那份沖繩的互信
[00:42:25.460 --> 00:42:27.460]  那份生命的連繫
[00:42:27.460 --> 00:42:30.460]  那份門徒訓練關係建立
[00:42:30.460 --> 00:42:38.460]  就是我們那個無望世界的真盼望
[00:42:38.460 --> 00:42:41.460]  這個就是為什麼最後總結說
[00:42:41.460 --> 00:42:46.460]  唯有屬神的人活出聖經
[00:42:46.460 --> 00:42:50.460]  得以完全預備行各樣的善事
[00:42:50.460 --> 00:42:53.460]  生命由裏到外徹底改變
[00:42:53.460 --> 00:42:56.460]  去進入一個別人的祝福
[00:42:56.460 --> 00:43:00.460]  訓練別人一起成為耶穌基督的門徒
[00:43:00.460 --> 00:43:01.460]  實踐下去
[00:43:01.460 --> 00:43:07.460]  就是我們今天無望世界真盼望
[00:43:07.460 --> 00:43:09.460]  Amen
[00:43:09.460 --> 00:43:14.460]  我們安靜祈禱
[00:43:14.460 --> 00:43:16.460]  請大家安靜片刻
[00:43:16.460 --> 00:43:22.460]  這個是你和上帝之間的時間
[00:43:22.460 --> 00:43:24.460]  今天你在崇拜裏面
[00:43:24.460 --> 00:43:27.460]  你的領受是什麼
[00:43:27.460 --> 00:43:30.460]  這個是上帝給過你的恩典
[00:43:30.460 --> 00:43:32.460]  這個是上帝親自透過聖經
[00:43:32.460 --> 00:43:36.460]  透過聖靈向你的訊息
[00:43:36.460 --> 00:43:39.460]  你珍重祂嗎
[00:43:39.460 --> 00:43:42.460]  你向神感謝
[00:43:42.460 --> 00:43:44.460]  你複述這個訊息
[00:43:44.460 --> 00:43:46.460]  深刻些成為你生命
[00:43:46.460 --> 00:43:49.460]  今天離開這個禮堂拿走的東西
[00:43:49.460 --> 00:44:09.460]  (音樂)
[00:44:09.460 --> 00:44:11.460]  弟兄姊妹
[00:44:11.460 --> 00:44:13.460]  你願意現在向神立志
[00:44:13.460 --> 00:44:16.460]  去認真建立一個恆常讀經
[00:44:16.460 --> 00:44:21.460]  查經 默想聖經的習慣嗎
[00:44:21.460 --> 00:44:24.460]  你想這樣立志的話
[00:44:24.460 --> 00:44:25.460]  你舉手
[00:44:25.460 --> 00:44:26.460]  我見到的話
[00:44:26.460 --> 00:44:28.460]  我就可以為你禱告
[00:44:28.460 --> 00:44:35.460]  感謝主 感謝主 感謝主 感謝主
[00:44:35.460 --> 00:44:37.460]  你今天聽到這個訊息
[00:44:37.460 --> 00:44:40.460]  你又願不願意現在向神立志
[00:44:40.460 --> 00:44:43.460]  去認真去給上帝
[00:44:43.460 --> 00:44:48.460]  透過祂的話去查你的生命
[00:44:48.460 --> 00:44:54.460]  教訓 督責 歸正 學義的四部曲
[00:44:54.460 --> 00:44:56.460]  不是我們查經
[00:44:56.460 --> 00:44:58.460]  是我們查經查到給神
[00:44:58.460 --> 00:45:02.460]  透過聖經去查我們
[00:45:02.460 --> 00:45:04.460]  你很想這樣
[00:45:04.460 --> 00:45:05.460]  你舉手
[00:45:05.460 --> 00:45:06.460]  我又為你禱告
[00:45:06.460 --> 00:45:11.460]  感謝主 感謝主
[00:45:11.460 --> 00:45:14.460]  你願意現在在這一刻
[00:45:14.460 --> 00:45:17.460]  又看到這個生命的成熟
[00:45:17.460 --> 00:45:20.460]  完全我們要為主作供
[00:45:20.460 --> 00:45:22.460]  我們要見證神
[00:45:22.460 --> 00:45:23.460]  我們要見證一個
[00:45:23.460 --> 00:45:26.460]  由裡面到外面都更新的生命
