
[00:00:00.000 --> 00:00:04.040]  我們在一年的開始
[00:16:01.640 --> 00:16:02.640]  你想想
[00:16:02.640 --> 00:16:03.640]  有預備見主的人多
[00:16:03.640 --> 00:16:05.640]  還是沒有預備見主的人多?
[00:16:05.640 --> 00:16:07.640]  怎樣?
[00:16:07.640 --> 00:16:09.640]  沒有的嘛
[00:16:09.640 --> 00:16:11.640]  頂多是六四
[00:16:11.640 --> 00:16:13.640]  三七
[00:16:13.640 --> 00:16:14.640]  九一
[00:16:14.640 --> 00:16:16.640]  八二
[00:16:16.640 --> 00:16:18.640]  怎麼會五五呢?
[00:16:18.640 --> 00:16:20.640]  你以為是分帳嗎?
[00:16:20.640 --> 00:16:23.640]  在這段經文的過程中
[00:16:23.640 --> 00:16:26.640]  到底是不是這個比例呢?
[00:16:26.640 --> 00:16:28.640]  後來我再想清楚
[00:16:28.640 --> 00:16:30.640]  原來這段經文不是說
[00:16:30.640 --> 00:16:32.640]  五五比例
[00:16:32.640 --> 00:16:34.640]  好像耶穌分野道
[00:16:34.640 --> 00:16:36.640]  當中有兩個群體
[00:16:36.640 --> 00:16:39.640]  一批的群體是有信心的群體
[00:16:39.640 --> 00:16:41.640]  他們互相鼓勵
[00:16:41.640 --> 00:16:42.640]  互相提醒
[00:16:42.640 --> 00:16:44.640]  互相堅持
[00:16:44.640 --> 00:16:45.640]  新郎來到了
[00:16:45.640 --> 00:16:46.640]  我們預備好友了
[00:16:46.640 --> 00:16:48.640]  我們要打醒精神了
[00:16:48.640 --> 00:16:49.640]  他來的時候
[00:16:49.640 --> 00:16:51.640]  不會忘記我們
[00:16:51.640 --> 00:16:52.640]  有些人
[00:16:52.640 --> 00:16:54.640]  不用這麼緊張
[00:16:54.640 --> 00:16:56.640]  他來才算吧
[00:16:56.640 --> 00:16:59.640]  算到橋頭才算
[00:16:59.640 --> 00:17:01.640]  自然直
[00:17:01.640 --> 00:17:04.640]  原來今天我們很多人
[00:17:04.640 --> 00:17:06.640]  他們不得不承認
[00:17:06.640 --> 00:17:08.640]  我們活在這些有預備
[00:17:08.640 --> 00:17:10.640]  和沒有預備的群體
[00:17:10.640 --> 00:17:12.640]  這幫人影響我們的心態
[00:17:12.640 --> 00:17:15.640]  我先分享有預備的群體
[00:17:15.640 --> 00:17:17.640]  有時我們在團契的生活
[00:17:17.640 --> 00:17:19.640]  我覺得是很感恩的
[00:17:19.640 --> 00:17:20.640]  是互相鼓勵
[00:17:20.640 --> 00:17:21.640]  互相支持
[00:17:21.640 --> 00:17:23.640]  去跟隨上帝的
[00:17:23.640 --> 00:17:25.640]  在年初
[00:17:25.640 --> 00:17:27.640]  我們有些感恩聚會
[00:17:27.640 --> 00:17:29.640]  我記得上年1月
[00:17:29.640 --> 00:17:30.640]  第一個星期六
[00:17:30.640 --> 00:17:32.640]  我們團契天倫聚會的時候
[00:17:32.640 --> 00:17:34.640]  有位姊妹
[00:17:34.640 --> 00:17:35.640]  分享一個故事
[00:17:35.640 --> 00:17:37.640]  她在2024年
[00:17:37.640 --> 00:17:39.640]  她立志帶媽媽信耶穌
[00:17:39.640 --> 00:17:40.640]  感謝主
[00:17:40.640 --> 00:17:42.640]  帶到媽媽信耶穌
[00:17:42.640 --> 00:17:45.640]  這個很激勵人
[00:17:45.640 --> 00:17:47.640]  於是B姊妹聽到
[00:17:47.640 --> 00:17:48.640]  她受感動
[00:17:48.640 --> 00:17:50.640]  我也要帶爸爸信耶穌
[00:17:50.640 --> 00:17:52.640]  可以帶到爸爸信耶穌
[00:17:52.640 --> 00:17:54.640]  然後她分享見證
[00:17:54.640 --> 00:17:56.640]  分享見證之後
[00:17:56.640 --> 00:17:58.640]  C姊妹聽到之後
[00:17:58.640 --> 00:17:59.640]  又受感動
[00:17:59.640 --> 00:18:01.640]  她說不行
[00:18:01.640 --> 00:18:03.640]  我也要帶媽媽信耶穌
[00:18:03.640 --> 00:18:05.640]  這個就有點臨急臨忙
[00:18:05.640 --> 00:18:06.640]  媽媽進了醫院的時候
[00:18:06.640 --> 00:18:08.640]  請了橫姑娘阿珠
[00:18:08.640 --> 00:18:10.640]  跟她講福音
[00:18:10.640 --> 00:18:11.640]  她那天信了主
[00:18:11.640 --> 00:18:12.640]  感謝主
[00:18:12.640 --> 00:18:14.640]  但很震撼的事
[00:18:14.640 --> 00:18:17.640]  就是那晚她媽媽死了
[00:18:17.640 --> 00:18:19.640]  你想想
[00:18:19.640 --> 00:18:20.640]  遲多半天
[00:18:20.640 --> 00:18:22.640]  猶豫多半天
[00:18:22.640 --> 00:18:23.640]  就沒有了機會
[00:18:23.640 --> 00:18:26.640]  但這個圖畫很美麗的地方
[00:18:26.640 --> 00:18:28.640]  就是A的見證
[00:18:28.640 --> 00:18:29.640]  鼓勵B的見證
[00:18:29.640 --> 00:18:30.640]  B的見證
[00:18:30.640 --> 00:18:32.640]  鼓勵C的見證
[00:18:32.640 --> 00:18:33.640]  如是者
[00:18:33.640 --> 00:18:35.640]  一波一波地推出去
[00:18:35.640 --> 00:18:38.640]  這個就是信仰群體力量
[00:18:38.640 --> 00:18:40.640]  當然
[00:18:40.640 --> 00:18:41.640]  有些人
[00:18:41.640 --> 00:18:45.640]  他們活在一個無間道的世界
[00:18:45.640 --> 00:18:47.640]  翻了教會
[00:18:47.640 --> 00:18:48.640]  心在世界
[00:18:48.640 --> 00:18:50.640]  或者包圍我們的世界
[00:18:50.640 --> 00:18:52.640]  是一個不信神的世界
[00:18:52.640 --> 00:18:54.640]  不信神的意識
[00:18:54.640 --> 00:18:56.640]  很難說為主做見證
[00:18:56.640 --> 00:18:58.640]  在政治學有句話
[00:18:58.640 --> 00:19:00.640]  不知道聽過沒有
[00:19:00.640 --> 00:19:02.640]  屁股決定腦袋
[00:19:02.640 --> 00:19:03.640]  聽過沒有
[00:19:03.640 --> 00:19:04.640]  聽過
[00:19:04.640 --> 00:19:06.640]  就是說你的位置
[00:19:06.640 --> 00:19:08.640]  決定你的思考方法
[00:19:08.640 --> 00:19:09.640]  是不是
[00:19:09.640 --> 00:19:11.640]  譬如你做官的
[00:19:11.640 --> 00:19:13.640]  一定不可以被人捉字質
[00:19:13.640 --> 00:19:15.640]  不可以答應人那麼多
[00:19:15.640 --> 00:19:17.640]  所以官又叫官腔
[00:19:17.640 --> 00:19:18.640]  所以有時候
[00:19:18.640 --> 00:19:20.640]  如果有人經常打官腔
[00:19:20.640 --> 00:19:21.640]  你很難受
[00:19:21.640 --> 00:19:22.640]  譬如你問
[00:19:22.640 --> 00:19:23.640]  大兄
[00:19:23.640 --> 00:19:24.640]  今天團契結束了
[00:19:24.640 --> 00:19:25.640]  去哪裡吃飯
[00:19:25.640 --> 00:19:27.640]  我會根據既定的政策
[00:19:27.640 --> 00:19:29.640]  參考各方的意見
[00:19:29.640 --> 00:19:31.640]  制定很優良的方案
[00:19:31.640 --> 00:19:33.640]  今晚在哪裡吃飯
[00:19:33.640 --> 00:19:35.640]  我會根據既定的政策
[00:19:35.640 --> 00:19:36.640]  參考各方的意見
[00:19:36.640 --> 00:19:38.640]  制定更好的方案
[00:19:38.640 --> 00:19:40.640]  我們一腳踢過去
[00:19:40.640 --> 00:19:42.640]  有些人他們
[00:19:42.640 --> 00:19:44.640]  活在一個不信上帝的世界
[00:19:44.640 --> 00:19:46.640]  或者很多時候
[00:19:46.640 --> 00:19:48.640]  包圍他的
[00:19:48.640 --> 00:19:50.640]  YouTube、Netflix
[00:19:50.640 --> 00:19:52.640]  或者娛樂
[00:19:52.640 --> 00:19:55.640]  沒有一種適齡的偉仰
[00:19:55.640 --> 00:19:57.640]  他當是說
[00:19:57.640 --> 00:19:59.640]  我跟隨上帝
[00:19:59.640 --> 00:20:00.640]  為主而活
[00:20:00.640 --> 00:20:02.640]  我願意花時間
[00:20:02.640 --> 00:20:03.640]  不賺錢
[00:20:03.640 --> 00:20:04.640]  侍奉神
[00:20:04.640 --> 00:20:06.640]  傻子
[00:20:06.640 --> 00:20:07.640]  我願意的
[00:20:07.640 --> 00:20:09.640]  跟隨聖經而活
[00:20:09.640 --> 00:20:10.640]  我不犯罪
[00:20:10.640 --> 00:20:13.640]  你離地
[00:20:13.640 --> 00:20:15.640]  甚至說
[00:20:15.640 --> 00:20:18.640]  聖經說同性戀不合聖經
[00:20:18.640 --> 00:20:20.640]  簡直是你出局了
[00:20:20.640 --> 00:20:23.640]  你不敢說真理的話
[00:20:23.640 --> 00:20:25.640]  這是不是我們那種困難
[00:20:25.640 --> 00:20:27.640]  兩逆呢
[00:20:27.640 --> 00:20:29.640]  當然
[00:20:29.640 --> 00:20:31.640]  除了這方面
[00:20:31.640 --> 00:20:33.640]  有時信主
[00:20:33.640 --> 00:20:35.640]  沒有信主
[00:20:35.640 --> 00:20:37.640]  被迫是群體的分野
[00:20:37.640 --> 00:20:39.640]  有些人有預備沒有預備
[00:20:39.640 --> 00:20:41.640]  可能同樣出現在教會裏面
[00:20:41.640 --> 00:20:43.640]  在經文當中
[00:20:43.640 --> 00:20:45.640]  有預備沒有預備
[00:20:45.640 --> 00:20:46.640]  都等候新郎
[00:20:46.640 --> 00:20:47.640]  有預備沒有預備
[00:20:47.640 --> 00:20:49.640]  都可能等候主
[00:20:49.640 --> 00:20:51.640]  可能在教會群體裏面
[00:20:51.640 --> 00:20:52.640]  有些人有預備
[00:20:52.640 --> 00:20:53.640]  有些人沒有預備
[00:20:53.640 --> 00:20:55.640]  有些人向主交代
[00:20:55.640 --> 00:20:57.640]  有些人向世界交代
[00:20:57.640 --> 00:20:59.640]  有時同一個教會
[00:20:59.640 --> 00:21:00.640]  我們有些群體
[00:21:00.640 --> 00:21:03.640]  他們都會願意對神的呼應有回應
[00:21:03.640 --> 00:21:04.640]  積極參與侍奉
[00:21:04.640 --> 00:21:06.640]  肯不計較肯付出
[00:21:06.640 --> 00:21:07.640]  但在教會裏面
[00:21:07.640 --> 00:21:08.640]  有些信徒
[00:21:08.640 --> 00:21:09.640]  斤斤計較
[00:21:09.640 --> 00:21:11.640]  要我侍奉
[00:21:11.640 --> 00:21:12.640]  很難
[00:21:12.640 --> 00:21:14.640]  我們不斷找別人的不適
[00:21:14.640 --> 00:21:16.640]  不妥組長
[00:21:16.640 --> 00:21:17.640]  不妥牧者
[00:21:17.640 --> 00:21:18.640]  不妥人類
[00:21:18.640 --> 00:21:21.640]  這是不是我們不信的群體呢?
[00:21:21.640 --> 00:21:24.640]  2026年
[00:21:24.640 --> 00:21:26.640]  我給大家一個挑戰
[00:21:26.640 --> 00:21:28.640]  有一段經文很有意思
[00:21:28.640 --> 00:21:30.640]  你的日子如何
[00:21:30.640 --> 00:21:32.640]  你的力量也必如何
[00:21:32.640 --> 00:21:33.640]  當然世間就說
[00:21:33.640 --> 00:21:34.640]  你的樣貌如何
[00:21:34.640 --> 00:21:35.640]  你的日子如何
[00:21:35.640 --> 00:21:38.640]  但我願意用一段經文
[00:21:38.640 --> 00:21:40.640]  我改一改一段經文
[00:21:40.640 --> 00:21:41.640]  另一個意思
[00:21:41.640 --> 00:21:43.640]  包圍你的群體如何
[00:21:43.640 --> 00:21:45.640]  你的警醒也必如何
[00:21:45.640 --> 00:21:47.640]  未來日子裏面
[00:21:47.640 --> 00:21:49.640]  你是否活在一個有預備
[00:21:49.640 --> 00:21:51.640]  有信心的群體呢?
[00:21:51.640 --> 00:21:53.640]  還是活在一個不信
[00:21:53.640 --> 00:21:56.640]  或者一個膚顯的群體裏面呢?
[00:21:56.640 --> 00:21:58.640]  我願意上帝幫助我們
[00:21:58.640 --> 00:22:00.640]  在今天講到
[00:22:00.640 --> 00:22:02.640]  其實我都頗懶的
[00:22:02.640 --> 00:22:03.640]  我預備了一半
[00:22:03.640 --> 00:22:04.640]  因為一半時間
[00:22:04.640 --> 00:22:08.640]  我想邀請我們在這個恩福堂
[00:22:08.640 --> 00:22:10.640]  五堂實習的神羅山林海提
[00:22:10.640 --> 00:22:12.640]  講他的見證
[00:22:12.640 --> 00:22:14.640]  我要介紹林海提
[00:22:14.640 --> 00:22:18.640]  其實是恩福堂土長的神羅山
[00:22:18.640 --> 00:22:20.640]  又是我們回恩福堂
[00:22:20.640 --> 00:22:22.640]  團契成長信主的姊妹
[00:22:22.640 --> 00:22:24.640]  然後她讀了神學
[00:22:24.640 --> 00:22:27.640]  然後她帶了老公回伊甸天堂團契
[00:22:27.640 --> 00:22:29.640]  也是一位夫婦
[00:22:29.640 --> 00:22:32.640]  我們請Tracy分享他的見證
[00:22:32.640 --> 00:22:34.640]  看看他如何活在信仰群體裏
[00:22:34.640 --> 00:22:37.640]  得蒙建立的故事
[00:22:37.640 --> 00:22:43.640]  各位弟兄姊妹
[00:22:43.640 --> 00:22:44.640]  你們好
[00:22:44.640 --> 00:22:45.640]  很感恩
[00:22:45.640 --> 00:22:47.640]  今天節目師給我機會
[00:22:47.640 --> 00:22:49.640]  在這裏分享我的見證
[00:22:49.640 --> 00:22:51.640]  開始的時候
[00:22:51.640 --> 00:22:53.640]  我先介紹一下我自己
[00:22:53.640 --> 00:22:54.640]  我是Tracy
[00:22:54.640 --> 00:22:56.640]  我是家中的獨女
[00:22:56.640 --> 00:22:57.640]  我小時候
[00:22:57.640 --> 00:22:58.640]  我爸爸
[00:22:58.640 --> 00:22:59.640]  其實我一歲未夠
[00:22:59.640 --> 00:23:00.640]  他已經離開了
[00:23:00.640 --> 00:23:01.640]  出國工作
[00:23:01.640 --> 00:23:03.640]  所以就是由我媽媽
[00:23:03.640 --> 00:23:05.640]  和我的親戚養育我
[00:23:05.640 --> 00:23:06.640]  家人都疼愛我
[00:23:06.640 --> 00:23:09.640]  不過他們從小都會灌輸我一個想法
[00:23:09.640 --> 00:23:11.640]  就是要自己很勤力
[00:23:11.640 --> 00:23:12.640]  要賺很多錢
[00:23:12.640 --> 00:23:13.640]  要有地位
[00:23:13.640 --> 00:23:15.640]  才得到保障
[00:23:15.640 --> 00:23:16.640]  安全
[00:23:16.640 --> 00:23:18.640]  和才會被尊重
[00:23:18.640 --> 00:23:20.640]  所以我小時候已經很努力
[00:23:20.640 --> 00:23:22.640]  不斷地讀書
[00:23:22.640 --> 00:23:23.640]  考牌
[00:23:23.640 --> 00:23:24.640]  力爭上游
[00:23:24.640 --> 00:23:25.640]  考完又考
[00:23:25.640 --> 00:23:26.640]  繼續考
[00:23:26.640 --> 00:23:28.640]  其實從來都停不下來
[00:23:28.640 --> 00:23:29.640]  或者可以說
[00:23:29.640 --> 00:23:30.640]  我不敢停下來
[00:23:30.640 --> 00:23:31.640]  因為很怕停下來
[00:23:31.640 --> 00:23:33.640]  我就會不進則退
[00:23:33.640 --> 00:23:35.640]  很怕自己會失去競爭力
[00:23:35.640 --> 00:23:37.640]  由於我都很積極
[00:23:37.640 --> 00:23:38.640]  很用功
[00:23:38.640 --> 00:23:40.640]  所以我不論讀書和工作
[00:23:40.640 --> 00:23:42.640]  我都有不錯的表現
[00:23:42.640 --> 00:23:45.640]  不過這些很小很小的成就
[00:23:45.640 --> 00:23:46.640]  成功
[00:23:46.640 --> 00:23:47.640]  小成功
[00:23:47.640 --> 00:23:48.640]  就令到我個人的性格
[00:23:48.640 --> 00:23:50.640]  越來越自我和自大
[00:23:50.640 --> 00:23:51.640]  很好勝
[00:23:51.640 --> 00:23:53.640]  又或者脾氣也比較差
[00:23:53.640 --> 00:23:55.640]  因為很多事情要處理
[00:23:55.640 --> 00:23:57.640]  在我在英國讀書回來之後
[00:23:57.640 --> 00:24:01.640]  其實我都找到一份很穩定的銀行工作去做
[00:24:01.640 --> 00:24:02.640]  過了幾年之後
[00:24:02.640 --> 00:24:05.640]  就和我那時候的男朋友結婚了
[00:24:05.640 --> 00:24:08.640]  我男朋友現在在上面
[00:24:08.640 --> 00:24:11.640]  但因為初初結婚的時候
[00:24:11.640 --> 00:24:16.640]  因為家裡有很多問題出現
[00:24:16.640 --> 00:24:17.640]  還有自己的性格
[00:24:17.640 --> 00:24:18.640]  因為剛才我說
[00:24:18.640 --> 00:24:19.640]  我很自大
[00:24:19.640 --> 00:24:20.640]  很自我
[00:24:20.640 --> 00:24:23.640]  所以我和我先生出現了很多性格的不協調
[00:24:23.640 --> 00:24:24.640]  初婚的時候
[00:24:24.640 --> 00:24:27.640]  有很多生活的細節的爭執
[00:24:27.640 --> 00:24:29.640]  特別是有婆媳關係
[00:24:29.640 --> 00:24:30.640]  都令到我們經常爭吵
[00:24:30.640 --> 00:24:31.640]  經常吵架
[00:24:31.640 --> 00:24:34.640]  為什麼會有這些問題呢
[00:24:34.640 --> 00:24:35.640]  其中一個原因就是
[00:24:35.640 --> 00:24:39.640]  其實我婆婆是全職媽媽
[00:24:39.640 --> 00:24:41.640]  她就帶大三個兒子
[00:24:41.640 --> 00:24:44.640]  所以這三個兒子就是她的心肝命定
[00:24:44.640 --> 00:24:45.640]  是她的全部
[00:24:45.640 --> 00:24:48.640]  所以其實兒子結婚之後
[00:24:48.640 --> 00:24:52.640]  婆婆都會期望有兒子家裡的鑰匙
[00:24:52.640 --> 00:24:54.640]  其實我老公都很孝順
[00:24:54.640 --> 00:24:56.640]  我不知道你會不會給
[00:24:56.640 --> 00:24:57.640]  如果你婆婆問你
[00:24:57.640 --> 00:24:58.640]  我老公都孝順
[00:24:58.640 --> 00:25:01.640]  所以我們有給鑰匙婆婆
[00:25:01.640 --> 00:25:05.640]  剛好因為婆婆和老爺的關係很差
[00:25:05.640 --> 00:25:07.640]  所以婆婆為了逃避老爺
[00:25:07.640 --> 00:25:09.640]  其實每一天早上九點半
[00:25:09.640 --> 00:25:12.640]  都會來我們家裡坐
[00:25:12.640 --> 00:25:14.640]  或者打燈
[00:25:14.640 --> 00:25:15.640]  她會在這裡
[00:25:15.640 --> 00:25:16.640]  星期六日
[00:25:16.640 --> 00:25:17.640]  其實她都會來
[00:25:17.640 --> 00:25:19.640]  她都會上來
[00:25:19.640 --> 00:25:20.640]  那時候我是初婚
[00:25:20.640 --> 00:25:23.640]  我想姐妹會更加明白我的感受
[00:25:23.640 --> 00:25:25.640]  我覺得很難接受
[00:25:25.640 --> 00:25:28.640]  我覺得好像我的私人空間被侵佔
[00:25:28.640 --> 00:25:29.640]  被侵犯
[00:25:29.640 --> 00:25:33.640]  甚至好像毀滅了我對二人世界的夢想
[00:25:33.640 --> 00:25:36.640]  所以我覺得那時候真的很不開心
[00:25:36.640 --> 00:25:39.640]  其實婆婆上來她都很好
[00:25:39.640 --> 00:25:42.640]  其實她上來都會買一點東西
[00:25:42.640 --> 00:25:44.640]  或者都會幫忙做家務
[00:25:44.640 --> 00:25:45.640]  做一點東西
[00:25:45.640 --> 00:25:46.640]  摺衣服
[00:25:46.640 --> 00:25:49.640]  我想大家聽到可能會覺得挺好
[00:25:49.640 --> 00:25:50.640]  不用找人幫忙
[00:25:50.640 --> 00:25:51.640]  有人幫你做家務
[00:25:51.640 --> 00:25:53.640]  但我不是這樣感覺
[00:25:53.640 --> 00:26:00.640]  特別是我看到我婆婆幫我先生摺衣服的時候
[00:26:00.640 --> 00:26:02.640]  其實我很不開心
[00:26:02.640 --> 00:26:03.640]  我很生氣
[00:26:03.640 --> 00:26:05.640]  因為我覺得這些私人的事情
[00:26:05.640 --> 00:26:07.640]  不是應該由太太去做嗎
[00:26:07.640 --> 00:26:09.640]  這是太太的責任
[00:26:09.640 --> 00:26:12.640]  為什麼我老公還是被他媽媽照顧呢
[00:26:12.640 --> 00:26:13.640]  我很不開心
[00:26:13.640 --> 00:26:16.640]  但當時因為不太懂得跟老公溝通
[00:26:16.640 --> 00:26:17.640]  我們協調不到
[00:26:17.640 --> 00:26:19.640]  也談不來
[00:26:19.640 --> 00:26:21.640]  所以我唯有忍耐
[00:26:21.640 --> 00:26:23.640]  加上生活上很多不協調
[00:26:23.640 --> 00:26:26.640]  所以我積累了很多不開心
[00:26:26.640 --> 00:26:28.640]  很多不滿意
[00:26:28.640 --> 00:26:30.640]  一直忍耐
[00:26:30.640 --> 00:26:32.640]  其實忍耐力也有限
[00:26:32.640 --> 00:26:34.640]  所以忍耐了三年半之後
[00:26:34.640 --> 00:26:36.640]  我就提出離婚
[00:26:36.640 --> 00:26:39.640]  我以為離婚會是一個脫苦海
[00:26:39.640 --> 00:26:41.640]  一個解決問題的方法
[00:26:41.640 --> 00:26:44.640]  離婚之後我可以再次尋找快樂
[00:26:44.640 --> 00:26:46.640]  我還年輕的時候
[00:26:46.640 --> 00:26:48.640]  樣子還可以
[00:26:48.640 --> 00:26:50.640]  可以找一個好一點的
[00:26:50.640 --> 00:26:52.640]  有些朋友說早點來
[00:26:52.640 --> 00:26:54.640]  早點找一個好一點的
[00:26:54.640 --> 00:26:56.640]  但在分居的時候
[00:26:56.640 --> 00:26:58.640]  我的內心很難過
[00:26:58.640 --> 00:26:59.640]  我覺得很落寞
[00:26:59.640 --> 00:27:00.640]  我覺得人很失敗
[00:27:00.640 --> 00:27:02.640]  我覺得自己很失敗
[00:27:02.640 --> 00:27:04.640]  加上很多的壓力
[00:27:04.640 --> 00:27:05.640]  工作的壓力
[00:27:05.640 --> 00:27:06.640]  家裡的壓力
[00:27:06.640 --> 00:27:07.640]  不開心
[00:27:07.640 --> 00:27:09.640]  又患上飲食失調
[00:27:09.640 --> 00:27:11.640]  當時也很不明白
[00:27:11.640 --> 00:27:14.640]  為什麼別人看見我很風光很順利
[00:27:14.640 --> 00:27:16.640]  因為我有很穩定的工作
[00:27:16.640 --> 00:27:17.640]  我是一個專業
[00:27:17.640 --> 00:27:18.640]  我有很多民憑
[00:27:18.640 --> 00:27:19.640]  我有家
[00:27:19.640 --> 00:27:21.640]  我嫁得出去
[00:27:21.640 --> 00:27:22.640]  也應該不錯
[00:27:22.640 --> 00:27:23.640]  但不知為什麼
[00:27:23.640 --> 00:27:28.640]  我心裡從來沒有一份真正的平安和滿足
[00:27:28.640 --> 00:27:29.640]  怎麼辦呢
[00:27:29.640 --> 00:27:30.640]  自己真的搞不定
[00:27:30.640 --> 00:27:32.640]  我記得有人跟我說過
[00:27:32.640 --> 00:27:36.640]  其實上帝是有徹底幫助和改變人生的能力
[00:27:36.640 --> 00:27:38.640]  當時因為很迷茫
[00:27:38.640 --> 00:27:39.640]  自己搞不定
[00:27:39.640 --> 00:27:41.640]  我唯有找神幫
[00:27:41.640 --> 00:27:42.640]  找教會
[00:27:42.640 --> 00:27:43.640]  我覺得上帝
[00:27:43.640 --> 00:27:46.640]  我很祈求上帝幫我解開這個心結
[00:27:46.640 --> 00:27:49.640]  我很希望上帝給我一條生路
[00:27:49.640 --> 00:27:51.640]  為我預備一條出路
[00:27:51.640 --> 00:27:53.640]  所以當時很忙碌
[00:27:53.640 --> 00:27:55.640]  又問人聽說有間恩福堂
[00:27:55.640 --> 00:27:57.640]  所以某一天
[00:27:57.640 --> 00:27:58.640]  我自己下班
[00:27:58.640 --> 00:27:59.640]  某個星期四
[00:27:59.640 --> 00:28:02.640]  我遇上了活B團契
[00:28:02.640 --> 00:28:04.640]  自己一個人回活B團契
[00:28:04.640 --> 00:28:06.640]  加上崇拜
[00:28:06.640 --> 00:28:08.640]  我記得在一次崇拜
[00:28:08.640 --> 00:28:11.640]  聖經裡告訴我
[00:28:11.640 --> 00:28:13.640]  夫妻不再是二人
[00:28:13.640 --> 00:28:14.640]  結婚之後
[00:28:14.640 --> 00:28:15.640]  他們成為一體
[00:28:15.640 --> 00:28:17.640]  神所結合的
[00:28:17.640 --> 00:28:19.640]  人是不可以分開的
[00:28:19.640 --> 00:28:21.640]  我開始明白上帝的心意
[00:28:21.640 --> 00:28:23.640]  上帝不希望我離婚
[00:28:23.640 --> 00:28:25.640]  或者跟先生這麼倉促
[00:28:25.640 --> 00:28:27.640]  這樣就分開
[00:28:27.640 --> 00:28:29.640]  但我們已經在分居
[00:28:29.640 --> 00:28:31.640]  然後就一直看聖經
[00:28:31.640 --> 00:28:32.640]  查聖經
[00:28:32.640 --> 00:28:34.640]  我看到臨前十三章
[00:28:34.640 --> 00:28:35.640]  我不知道大家知不知道
[00:28:35.640 --> 00:28:36.640]  這個愛篇
[00:28:36.640 --> 00:28:37.640]  是大家會記得
[00:28:37.640 --> 00:28:39.640]  裡面教我們愛是什麼
[00:28:39.640 --> 00:28:41.640]  裡面教我們愛是恆久忍耐
[00:28:41.640 --> 00:28:42.640]  是恩慈
[00:28:42.640 --> 00:28:43.640]  是不妒忌
[00:28:43.640 --> 00:28:45.640]  是不求自己的益處
[00:28:45.640 --> 00:28:46.640]  凡事盼望
[00:28:46.640 --> 00:28:47.640]  凡事忍耐
[00:28:47.640 --> 00:28:49.640]  愛是永不止息
[00:28:49.640 --> 00:28:51.640]  這個愛跟我以前這麼久以來
[00:28:51.640 --> 00:28:53.640]  所學習什麼叫愛
[00:28:53.640 --> 00:28:55.640]  其實分別很大
[00:28:55.640 --> 00:28:57.640]  不是很計較
[00:28:57.640 --> 00:28:58.640]  就是為對方
[00:28:58.640 --> 00:28:59.640]  為兩個人
[00:28:59.640 --> 00:29:00.640]  在反省之後
[00:29:00.640 --> 00:29:03.640]  其實當時我很痛悔
[00:29:03.640 --> 00:29:04.640]  為什麼呢
[00:29:04.640 --> 00:29:06.640]  因為當時我體會到
[00:29:06.640 --> 00:29:10.640]  我從來都沒有真的愛過我丈夫
[00:29:10.640 --> 00:29:12.640]  或者我都不懂得去愛其他的人
[00:29:12.640 --> 00:29:14.640]  也沒有做好一個妻子的本分
[00:29:14.640 --> 00:29:17.640]  更重要是我沒有堅守婚文
[00:29:17.640 --> 00:29:20.640]  那次我想是我人生裡
[00:29:20.640 --> 00:29:23.640]  第一次看到自己有很大罪
[00:29:23.640 --> 00:29:24.640]  我向神認罪
[00:29:24.640 --> 00:29:25.640]  悔改
[00:29:25.640 --> 00:29:30.640]  我體會到一件事
[00:29:30.640 --> 00:29:32.640]  就是當時其實都有很多朋友
[00:29:32.640 --> 00:29:33.640]  家人會有些建議
[00:29:33.640 --> 00:29:34.640]  有些語夫術
[00:29:34.640 --> 00:29:36.640]  會有些建議你不OK
[00:29:36.640 --> 00:29:37.640]  你離婚
[00:29:37.640 --> 00:29:38.640]  不要緊
[00:29:38.640 --> 00:29:40.640]  我看到這些意見
[00:29:40.640 --> 00:29:42.640]  這些建議
[00:29:42.640 --> 00:29:44.640]  其實都是黑路
[00:29:44.640 --> 00:29:45.640]  有一次剛好
[00:29:45.640 --> 00:29:46.640]  上帝的安排也好
[00:29:46.640 --> 00:29:47.640]  剛好那段時間
[00:29:47.640 --> 00:29:48.640]  願意聽三福
[00:29:48.640 --> 00:29:49.640]  就聽三福
[00:29:49.640 --> 00:29:50.640]  決自信耶穌
[00:29:50.640 --> 00:29:52.640]  跟隨耶穌
[00:29:52.640 --> 00:29:53.640]  因為我也很相信
[00:29:53.640 --> 00:29:56.640]  上帝會帶領我走一條正路
[00:29:56.640 --> 00:29:58.640]  讓我離開那條黑路
[00:29:58.640 --> 00:30:00.640]  帶著這個很痛悔的心
[00:30:00.640 --> 00:30:01.640]  也很後悔
[00:30:01.640 --> 00:30:04.640]  祈求上帝讓我再去學習愛人
[00:30:04.640 --> 00:30:05.640]  我也不敢祈求
[00:30:05.640 --> 00:30:07.640]  上帝讓我再愛我的丈夫
[00:30:07.640 --> 00:30:09.640]  因為關係太差
[00:30:09.640 --> 00:30:10.640]  但又很神跡
[00:30:10.640 --> 00:30:12.640]  離不成婚
[00:30:12.640 --> 00:30:15.640]  離不成婚就繼續學習愛先生
[00:30:15.640 --> 00:30:17.640]  去經營婚姻
[00:30:17.640 --> 00:30:19.640]  復合之後其實很不容易
[00:30:19.640 --> 00:30:22.640]  因為之前的關係實在太差
[00:30:22.640 --> 00:30:23.640]  所以很多時候
[00:30:23.640 --> 00:30:24.640]  晚上我睡覺
