
[00:00:00.000 --> 00:00:04.560]  今日是2024年4月最後一個主日
[00:19:29.920 --> 00:19:33.920]  三國魏明帝曹睿的兒子
[00:19:33.920 --> 00:19:36.920]  即是養子曹方
[00:19:36.920 --> 00:19:39.920]  魏明帝的親生兒子全部夭折
[00:19:39.920 --> 00:19:43.920]  結果收養了曹方作為養子
[00:19:43.920 --> 00:19:44.920]  立為太子
[00:19:44.920 --> 00:19:49.920]  後來成為魏國第三個皇帝
[00:19:49.920 --> 00:19:53.920]  最多養子做皇帝的是哪個朝代呢?
[00:19:53.920 --> 00:19:54.920]  宋朝
[00:19:54.920 --> 00:19:55.920]  有四個皇帝
[00:19:55.920 --> 00:19:58.920]  本來是養子
[00:19:58.920 --> 00:20:01.920]  所以我們當然不會做皇帝
[00:20:01.920 --> 00:20:04.920]  但是天上的大君王
[00:20:04.920 --> 00:20:05.920]  耶穌基督
[00:20:05.920 --> 00:20:07.920]  他揀選我們
[00:20:07.920 --> 00:20:11.920]  預定我們得到兒子的名分
[00:20:11.920 --> 00:20:13.920]  多榮幸
[00:20:13.920 --> 00:20:16.920]  是不是很悲哀?
[00:20:16.920 --> 00:20:19.920]  在原文直著耶穌基督之後
[00:20:19.920 --> 00:20:21.920]  其實還有一個詞語
[00:20:21.920 --> 00:20:26.920]  叫做「而歸於他」
[00:20:26.920 --> 00:20:30.920]  和修本漏了翻譯這個字
[00:20:30.920 --> 00:20:33.920]  呂鎮忠和司高譯本有翻譯出來
[00:20:33.920 --> 00:20:34.920]  「而歸於他」
[00:20:34.920 --> 00:20:38.920]  「歸於」在原文是表示一個關係
[00:20:38.920 --> 00:20:40.920]  「他」就不是耶穌基督
[00:20:40.920 --> 00:20:43.920]  因為剛才已經說直著耶穌基督
[00:20:43.920 --> 00:20:45.920]  所以這個「他」是指父上帝
[00:20:45.920 --> 00:20:47.920]  是神
[00:20:47.920 --> 00:20:49.920]  所以更好的翻譯
[00:20:49.920 --> 00:20:51.920]  就是《新漢語》譯本
[00:20:51.920 --> 00:20:56.920]  就是「歸屬於他」
[00:20:56.920 --> 00:21:00.920]  我們是屬於神的
[00:21:00.920 --> 00:21:05.920]  這個關係有多重要?
[00:21:05.920 --> 00:21:09.920]  有沒有人有領養小朋友?
[00:21:09.920 --> 00:21:11.920]  有沒有?
[00:21:11.920 --> 00:21:12.920]  沒有吧?
[00:21:12.920 --> 00:21:14.920]  可能你身邊有
[00:21:14.920 --> 00:21:16.920]  或者你的團契有
[00:21:16.920 --> 00:21:18.920]  我團契也有
[00:21:18.920 --> 00:21:20.920]  認識了一對夫婦
[00:21:20.920 --> 00:21:22.920]  她領養了一個小朋友
[00:21:22.920 --> 00:21:26.920]  我看她對她的兒子
[00:21:26.920 --> 00:21:28.920]  她的照顧
[00:21:28.920 --> 00:21:30.920]  其實真的有點艱難
[00:21:30.920 --> 00:21:35.920]  因為她不算是很小的時候就被領養
[00:21:35.920 --> 00:21:36.920]  所以你知道
[00:21:36.920 --> 00:21:40.920]  越遲領養是越難去教
[00:21:40.920 --> 00:21:42.920]  所以我很欣賞她
[00:21:42.920 --> 00:21:44.920]  付出了很多的愛心
[00:21:44.920 --> 00:21:47.920]  真的事如己出地去照顧
[00:21:47.920 --> 00:21:49.920]  她不是怪獸家長
[00:21:49.920 --> 00:21:52.920]  是真的當她是親生兒子去照顧
[00:21:52.920 --> 00:21:54.920]  我也沒有領養
[00:21:54.920 --> 00:21:56.920]  但我看到這對夫婦
[00:21:56.920 --> 00:22:00.920]  我很欣賞她的愛心
[00:22:00.920 --> 00:22:04.920]  這樣去照顧一個小朋友
[00:22:04.920 --> 00:22:05.920]  所以你身邊有這樣的人
[00:22:05.920 --> 00:22:07.920]  多跟他聊天
[00:22:07.920 --> 00:22:09.920]  你就開始明白多一點
[00:22:09.920 --> 00:22:13.920]  原來父神就是這樣對我們
[00:22:13.920 --> 00:22:15.920]  本來不是他親生的
[00:22:15.920 --> 00:22:17.920]  但是他事如己出
[00:22:17.920 --> 00:22:19.920]  神收納我們
[00:22:19.920 --> 00:22:24.920]  做他的養子
[00:22:24.920 --> 00:22:28.920]  神知道每個人都在尋找人生意義
[00:22:28.920 --> 00:22:31.920]  其中一樣可以賦予人生意義的
[00:22:31.920 --> 00:22:33.920]  就是身份
[00:22:33.920 --> 00:22:36.920]  無論你是青少年還是老年人
[00:22:36.920 --> 00:22:40.920]  其實人都需要追求和確認自己的身份
[00:22:40.920 --> 00:22:45.920]  因為身份可以幫助我們在人群裏認識自己是誰
[00:22:45.920 --> 00:22:48.920]  也知道自己應該怎樣跟別人交往
[00:22:48.920 --> 00:22:53.920]  也讓我們識別到自己的權利和義務
[00:22:53.920 --> 00:22:56.920]  所以如果有身份危機
[00:22:56.920 --> 00:22:59.920]  其實不是一件小事
[00:22:59.920 --> 00:23:02.920]  如果我們把一個人的身份取消
[00:23:02.920 --> 00:23:04.920]  或者收回
[00:23:04.920 --> 00:23:07.920]  幾乎等於叫那個人消失
[00:23:07.920 --> 00:23:09.920]  你想像一下
[00:23:09.920 --> 00:23:11.920]  如果父母跟子女說
[00:23:11.920 --> 00:23:15.920]  我不再認你是我的兒子或女兒
[00:23:15.920 --> 00:23:21.920]  你說這是多麼傷心和可怕的懲罰
[00:23:21.920 --> 00:23:25.920]  因應我們不同的人生階段和經歷
[00:23:25.920 --> 00:23:28.920]  我們都會有不同的身份
[00:23:28.920 --> 00:23:37.920]  可能是學生、老師、職員、僱主、醫生、病人、律師
[00:23:37.920 --> 00:23:45.920]  參賽者、售貨員、顧客、業主、租客等等
[00:23:45.920 --> 00:23:48.920]  這些身份都會變的
[00:23:48.920 --> 00:23:52.920]  甚至有時是會消失的
[00:23:52.920 --> 00:23:54.920]  當你退休的時候
[00:23:54.920 --> 00:23:56.920]  當你年老的時候
[00:23:56.920 --> 00:24:01.920]  在社會上這些關係上的身份是越來越少的
[00:24:01.920 --> 00:24:05.920]  在座有沒有退休的頂姐妹?
[00:24:05.920 --> 00:24:08.920]  好像有一點
[00:24:08.920 --> 00:24:09.920]  去問問她
[00:24:09.920 --> 00:24:11.920]  跟她聊聊天
[00:24:11.920 --> 00:24:13.920]  沒有工作了
[00:24:13.920 --> 00:24:17.920]  我不再是某某公司的職員
[00:24:17.920 --> 00:24:20.920]  我不再是某人的上司或某人的下屬
[00:24:20.920 --> 00:24:21.920]  身份沒有了
[00:24:21.920 --> 00:24:22.920]  關係沒有了
[00:24:22.920 --> 00:24:23.920]  消失了
[00:24:23.920 --> 00:24:27.920]  所以我們憑著這些會變的身份而得到的意義
[00:24:27.920 --> 00:24:29.920]  是會逐漸減少
[00:24:29.920 --> 00:24:34.920]  當我們快要與世長辭的時候
[00:24:34.920 --> 00:24:37.920]  當我們要呼吸最後一口氣的時候
[00:24:37.920 --> 00:24:40.920]  一切在人生過程中所擁有過的身份
[00:24:40.920 --> 00:24:44.920]  都不會再給我們意義
[00:24:44.920 --> 00:24:46.920]  但在那個時候
[00:24:46.920 --> 00:24:51.920]  我們仍然是天父的子女
[00:24:51.920 --> 00:24:58.920]  天父的子女這個身份是不會被取消或無效的
[00:24:58.920 --> 00:25:01.920]  我們是天父的子女
[00:25:01.920 --> 00:25:07.920]  這是創世之先已經預定我們得到的
[00:25:07.920 --> 00:25:10.920]  我們既是活在這個世上
[00:25:10.920 --> 00:25:18.920]  又同時是住在永恆之家父的手中
[00:25:18.920 --> 00:25:21.920]  我曾經聽到在團劇中
[00:25:21.920 --> 00:25:26.920]  一位侍奉經驗很資深的弟兄跟我說
[00:25:26.920 --> 00:25:30.920]  他覺得他太太在團劇中是沒有身份的
[00:25:30.920 --> 00:25:34.920]  因為他太太沒有崗位
[00:25:34.920 --> 00:25:37.920]  我覺得很可惜
[00:25:37.920 --> 00:25:44.920]  原來沒有侍奉崗位就等於沒有身份
[00:25:44.920 --> 00:25:48.920]  就等於沒有意義
[00:25:48.920 --> 00:25:51.920]  我覺得很可惜
[00:25:51.920 --> 00:25:54.920]  我發訊息回覆他
[00:25:54.920 --> 00:26:01.920]  他太太是神寶貴的兒女
[00:26:01.920 --> 00:26:03.920]  就算沒有崗位
[00:26:03.920 --> 00:26:07.920]  她仍然是神寶貴的兒女
[00:26:07.920 --> 00:26:10.920]  跟你有沒有崗位沒有關係
[00:26:10.920 --> 00:26:13.920]  我不會因為她沒有崗位
[00:26:13.920 --> 00:26:15.920]  所以就輕看她
[00:26:15.920 --> 00:26:19.920]  因為她是神寶貴的兒女
[00:26:19.920 --> 00:26:21.920]  所以弟兄姊妹
[00:26:21.920 --> 00:26:23.920]  你試回顧一下
[00:26:23.920 --> 00:26:26.920]  你做人的方向是什麼呢?
[00:26:26.920 --> 00:26:29.920]  你的價值觀是什麼呢?
[00:26:29.920 --> 00:26:31.920]  弟兄姊妹
[00:26:31.920 --> 00:26:33.920]  讓我們醒覺
[00:26:33.920 --> 00:26:37.920]  我們自己是蒙父神揀選的身份
[00:26:37.920 --> 00:26:40.920]  是天父的兒女
[00:26:40.920 --> 00:26:43.920]  讓我們活現一種有所分別
[00:26:43.920 --> 00:26:47.920]  完整、柔愛的生活
[00:26:47.920 --> 00:26:50.920]  我們可以在心裡祈禱
[00:26:50.920 --> 00:26:52.920]  主啊
[00:26:52.920 --> 00:26:59.920]  我願意做一個你揀選我要成為的人
[00:26:59.920 --> 00:27:02.920]  我們已經看了第一個屬靈的福氣
[00:27:02.920 --> 00:27:05.920]  就是父神所賜予的
[00:27:05.920 --> 00:27:09.920]  現在我們再看第二個福氣
[00:27:09.920 --> 00:27:11.920]  第六節下
[00:27:11.920 --> 00:27:13.920]  這次請姊妹讀
[00:27:13.920 --> 00:27:16.920]  經文,看經文,沒有打出來
[00:27:16.920 --> 00:27:19.920]  這恩典,預備起
[00:27:19.920 --> 00:27:27.920]  這恩典是他在愛子裡伯伯賜給我們的
[00:27:27.920 --> 00:27:33.920]  我們藉著這愛子的血得蒙救贖
[00:27:33.920 --> 00:27:35.920]  過犯得以赦免
[00:27:35.920 --> 00:27:39.920]  這是召他豐富的恩典
[00:27:39.920 --> 00:27:44.920]  充充足足地上級我們
[00:27:44.920 --> 00:27:51.920]  (廣播)
[00:27:51.920 --> 00:27:54.920]  好,原來我打了,不好意思
[00:27:54.920 --> 00:27:56.920]  我又沒有打,其實打了
[00:27:56.920 --> 00:27:59.920]  我們領受恩典
[00:27:59.920 --> 00:28:02.920]  經文用一個字,是什麼恩典呢?
[00:28:02.920 --> 00:28:04.920]  救贖
[00:28:04.920 --> 00:28:06.920]  救贖的恩典
[00:28:06.920 --> 00:28:07.920]  Redemption
[00:28:07.920 --> 00:28:10.920]  救贖這個字的意思是指
[00:28:10.920 --> 00:28:16.920]  以前羅馬社會在奴隸市場裡出售奴隸
[00:28:16.920 --> 00:28:18.920]  主人,你想像一下
[00:28:18.920 --> 00:28:20.920]  你就是主人,你去市場買奴隸
[00:28:20.920 --> 00:28:23.920]  你看中誰誰,又高大
[00:28:23.920 --> 00:28:26.920]  好像肌肉又多,也有一點帥
[00:28:26.920 --> 00:28:29.920]  好了,就選中他了
[00:28:29.920 --> 00:28:31.920]  我要買這個奴隸
[00:28:31.920 --> 00:28:34.920]  你就給錢買這個奴隸回來
[00:28:34.920 --> 00:28:38.920]  或者你可以釋放他,如果你是好人的話
[00:28:38.920 --> 00:28:40.920]  讓他恢復自由
[00:28:40.920 --> 00:28:43.920]  救贖就是這個動作
[00:28:43.920 --> 00:28:44.920]  就是這個意思
[00:28:44.920 --> 00:28:47.920]  在舊約裡面,救贖是什麼意思呢?
[00:28:47.920 --> 00:28:51.920]  就是臣藉著逾越節的羔羊的血
[00:28:51.920 --> 00:28:54.920]  將在埃及的以色列人
[00:28:54.920 --> 00:28:57.920]  從埃及為奴之地拯救出來
[00:28:57.920 --> 00:28:58.920]  釋放出來
[00:28:58.920 --> 00:29:01.920]  不需要再做奴隸,不需要再做苦工
[00:29:01.920 --> 00:29:04.920]  他得到自由了
[00:29:04.920 --> 00:29:07.920]  所以去到新約,你就更加容易明白了
[00:29:07.920 --> 00:29:08.920]  這個字出現了十次
[00:29:08.920 --> 00:29:10.920]  其中七次在保羅書信裡面
[00:29:10.920 --> 00:29:12.920]  是保羅常用的字
[00:29:12.920 --> 00:29:15.920]  意思就是耶穌基督藉著他的血
[00:29:15.920 --> 00:29:17.920]  作為代價
[00:29:17.920 --> 00:29:20.920]  將我們本來是罪的奴隸
[00:29:20.920 --> 00:29:22.920]  被罪捆綁
[00:29:22.920 --> 00:29:24.920]  買贖回來
[00:29:24.920 --> 00:29:26.920]  釋放了我們
[00:29:26.920 --> 00:29:28.920]  讓我們得以自由
[00:29:28.920 --> 00:29:31.920]  不再受罪的捆綁
[00:29:31.920 --> 00:29:35.920]  而且過分得以赦免
[00:29:35.920 --> 00:29:40.920]  銀包裡面有沒有現金券呢?
[00:29:40.920 --> 00:29:43.920]  優惠券嗎?
[00:29:43.920 --> 00:29:44.920]  就算現在沒有
[00:29:44.920 --> 00:29:48.920]  也應該曾經用過,或者收過
[00:29:48.920 --> 00:29:52.920]  優惠券有一個字,叫做redeem
[00:29:52.920 --> 00:29:54.920]  右邊那個,redeem
[00:29:54.920 --> 00:29:57.920]  通常是在背後才會看到
[00:29:57.920 --> 00:30:00.920]  條款,terms and conditions
[00:30:00.920 --> 00:30:02.920]  通常有這個字
[00:30:02.920 --> 00:30:04.920]  redeem就是動詞
[00:30:04.920 --> 00:30:06.920]  redemption就是名詞
[00:30:06.920 --> 00:30:08.920]  就是救贖
[00:30:08.920 --> 00:30:10.920]  所以下次用優惠券買東西
[00:30:10.920 --> 00:30:13.920]  就等於用這張紙去換
[00:30:13.920 --> 00:30:14.920]  譬如漢堡包
[00:30:14.920 --> 00:30:16.920]  換漢堡包
[00:30:16.920 --> 00:30:18.920]  就是這樣去換回來
[00:30:18.920 --> 00:30:21.920]  漢堡包本來在貨架上
[00:30:21.920 --> 00:30:23.920]  現在就在你那裡
[00:30:23.920 --> 00:30:24.920]  明白了嗎?
[00:30:24.920 --> 00:30:26.920]  所以下次用優惠券
[00:30:26.920 --> 00:30:29.920]  就請你想起耶穌基督的恩典
[00:30:29.920 --> 00:30:31.920]  你每次遞出去的時候
[00:30:31.920 --> 00:30:33.920]  你讚美主
[00:30:33.920 --> 00:30:36.920]  就是這樣redeem了我們
[00:30:36.920 --> 00:30:38.920]  救贖了我們
[00:30:38.920 --> 00:30:40.920]  而這個救贖
[00:30:40.920 --> 00:30:42.920]  是要代價的
[00:30:42.920 --> 00:30:44.920]  不是就這樣說一聲
[00:30:44.920 --> 00:30:46.920]  代價就是基督的血
[00:30:46.920 --> 00:30:52.920]  聖經說是「直著者愛子的血」
[00:30:52.920 --> 00:30:56.920]  血在舊約就是生命的意思
[00:30:56.920 --> 00:30:58.920]  所以不可殺人
[00:30:58.920 --> 00:30:59.920]  不可流人血
[00:30:59.920 --> 00:31:01.920]  就是不可殺人
[00:31:01.920 --> 00:31:03.920]  所以直著愛子的血
[00:31:03.920 --> 00:31:07.920]  就是直著愛子的命
[00:31:07.920 --> 00:31:08.920]  直著他的生命
[00:31:08.920 --> 00:31:11.920]  耶穌基督捨棄他的生命
[00:31:11.920 --> 00:31:13.920]  來換取我們的生命
[00:31:13.920 --> 00:31:15.920]  就像你的優惠券
[00:31:15.920 --> 00:31:16.920]  給他一張紙
[00:31:16.920 --> 00:31:18.920]  他就會給你一件貨品
[00:31:18.920 --> 00:31:20.920]  就是這樣去換
[00:31:20.920 --> 00:31:23.920]  也就是說以命換命
[00:31:23.920 --> 00:31:26.920]  以命換命
[00:31:26.920 --> 00:31:30.920]  月初是不是花蓮地震?
[00:31:30.920 --> 00:31:32.920]  很嚴重的地震
[00:31:32.920 --> 00:31:33.920]  是不是?
[00:31:33.920 --> 00:31:35.920]  有個新聞可能你也聽過
[00:31:35.920 --> 00:31:37.920]  有個女教師
[00:31:37.920 --> 00:31:39.920]  她本來已經是
[00:31:39.920 --> 00:31:42.920]  嚴重傾斜的那棟樓
[00:31:42.920 --> 00:31:44.920]  大家有印象吧
[00:31:44.920 --> 00:31:47.920]  震的時候她已經走得及
[00:31:47.920 --> 00:31:50.920]  其實她離開了那棟大廈
[00:31:50.920 --> 00:31:52.920]  嚴重傾斜
[00:31:52.920 --> 00:31:55.920]  但是她走了之後
[00:31:55.920 --> 00:31:57.920]  大概十三分鐘
[00:31:57.920 --> 00:31:59.920]  攝錄機拍到她回頭
[00:31:59.920 --> 00:32:01.920]  從側門進去
[00:32:01.920 --> 00:32:03.920]  知道為什麼嗎?
[00:32:03.920 --> 00:32:04.920]  她救貓
[00:32:04.920 --> 00:32:07.920]  我想她真的很愛這隻貓
[00:32:07.920 --> 00:32:10.920]  想起這隻貓不安心
[00:32:10.920 --> 00:32:15.920]  冒險回到那棟傾斜的大樓
[00:32:15.920 --> 00:32:17.920]  但是很可惜
[00:32:17.920 --> 00:32:21.920]  後來拯救員發現被柱子壓住了
[00:32:21.920 --> 00:32:23.920]  已經沒有生命跡象
[00:32:23.920 --> 00:32:25.920]  就是這樣
[00:32:25.920 --> 00:32:28.920]  她就遇難在那裡
[00:32:28.920 --> 00:32:34.920]  所以我想我們都很難過
[00:32:34.920 --> 00:32:36.920]  覺得很惋惜
[00:32:36.920 --> 00:32:38.920]  但是我也看到這位女教師
[00:32:38.920 --> 00:32:41.920]  她真的很愛那隻貓
[00:32:41.920 --> 00:32:43.920]  是不是?
[00:32:43.920 --> 00:32:45.920]  有沒有人有養貓?
[00:32:45.920 --> 00:32:46.920]  有吧?
[00:32:46.920 --> 00:32:48.920]  你愛不愛這隻貓?
[00:32:48.920 --> 00:32:49.920]  很愛吧?
[00:32:49.920 --> 00:32:50.920]  我大概明白
[00:32:50.920 --> 00:32:51.920]  因為我也有養狗
[00:32:51.920 --> 00:32:53.920]  我也很愛我的狗
[00:32:53.920 --> 00:32:54.920]  不過我也想
[00:32:54.920 --> 00:32:57.920]  我會不會逐隻狗衝進去救呢?
[00:32:57.920 --> 00:32:59.920]  我也可能要掙扎一下
[00:32:59.920 --> 00:33:02.920]  但是這位女教師就是這樣做
[00:33:02.920 --> 00:33:04.920]  她為了那隻貓
[00:33:04.920 --> 00:33:07.920]  她就失去了她的生命
[00:33:07.920 --> 00:33:09.920]  以命換命
[00:33:09.920 --> 00:33:11.920]  這就叫做以命換命
[00:33:11.920 --> 00:33:14.920]  我不知道最後能不能救那隻貓
[00:33:14.920 --> 00:33:16.920]  耶穌基督就是這樣
[00:33:16.920 --> 00:33:20.920]  以祂的命換取我們的命
[00:33:20.920 --> 00:33:22.920]  是不是很大的恩典?
[00:33:22.920 --> 00:33:23.920]  這麼大的恩典
[00:33:23.920 --> 00:33:26.920]  要不要錢?
[00:33:26.920 --> 00:33:27.920]  不用
[00:33:27.920 --> 00:33:29.920]  是否如經文所說
[00:33:29.920 --> 00:33:31.920]  是白白賜給我們
[00:33:31.920 --> 00:33:33.920]  是豐富的恩典
[00:33:33.920 --> 00:33:35.920]  是充充足足賞給我們的
[00:33:35.920 --> 00:33:37.920]  第六節第八節
[00:33:37.920 --> 00:33:39.920]  看到嗎?
[00:33:39.920 --> 00:33:41.920]  一元也沒有給過
[00:33:41.920 --> 00:33:45.920]  就這麼昂貴的恩典
[00:33:45.920 --> 00:33:46.920]  因為我們信主
[00:33:46.920 --> 00:33:48.920]  就給了你
[00:33:48.920 --> 00:33:51.920]  你沒有為神做過任何一件事
[00:33:51.920 --> 00:33:53.920]  甚至這個世界都沒有你
[00:33:53.920 --> 00:33:55.920]  就選擇了你
[00:33:55.920 --> 00:33:57.920]  當我們信的時候
[00:33:57.920 --> 00:33:58.920]  我們就領受了
[00:33:58.920 --> 00:34:01.920]  所以你感不感受到保羅的重贊之情?
[00:34:01.920 --> 00:34:04.920]  就是白白的、豐豐富富的
[00:34:04.920 --> 00:34:06.920]  充充足足的
[00:34:06.920 --> 00:34:08.920]  保羅的重贊之情
[00:34:08.920 --> 00:34:10.920]  感恩之情
[00:34:10.920 --> 00:34:14.920]  很明顯我們都感受到
[00:34:14.920 --> 00:34:16.920]  經文繼續說
[00:34:16.920 --> 00:34:17.920]  有一個高潮出現了
[00:34:17.920 --> 00:34:19.920]  就是第九節第十節
[00:34:19.920 --> 00:34:21.920]  就是說到奧秘
[00:34:21.920 --> 00:34:25.920]  一個宇宙歸於基督元首的奧秘
[00:34:25.920 --> 00:34:27.920]  奧秘我們間中都會聽到
[00:34:27.920 --> 00:34:29.920]  可能我們覺得
[00:34:29.920 --> 00:34:30.920]  聽到都不明白
[00:34:30.920 --> 00:34:32.920]  那些不就是奧秘嗎?
[00:34:32.920 --> 00:34:35.920]  很深奧的東西不就是奧秘嗎?
[00:34:35.920 --> 00:34:38.920]  當然奧秘在不同的書卷都有出現這個字
[00:34:38.920 --> 00:34:39.920]  在二福所書
[00:34:39.920 --> 00:34:41.920]  起碼在這裡就不是這個意思
[00:34:41.920 --> 00:34:44.920]  不是說到極不明白的東西
[00:34:44.920 --> 00:34:47.920]  而是按照上下文
[00:34:47.920 --> 00:34:49.920]  我們就明白奧秘很簡單
[00:34:49.920 --> 00:34:52.920]  就是第十節所說
[00:34:52.920 --> 00:34:59.920]  「使天上地上一切所有的都在基督裡面同歸於一」
[00:34:59.920 --> 00:35:01.920]  叫做上下文
[00:35:01.920 --> 00:35:03.920]  就是解釋聖經
[00:35:03.920 --> 00:35:05.920]  一個非常非常重要的原則
[00:35:05.920 --> 00:35:07.920]  這個字是什麼意思呢?
[00:35:07.920 --> 00:35:09.920]  你看上下文就能給你很多提示
[00:35:09.920 --> 00:35:16.920]  「天上地上一切所有的都在基督裡面同歸於一」
[00:35:16.920 --> 00:35:19.920]  在基督裡面同歸於一
[00:35:19.920 --> 00:35:22.920]  不單止是由多變成一
[00:35:22.920 --> 00:35:27.920]  還是有一個以基督為元首的意思
[00:35:27.920 --> 00:35:31.920]  所以更好的翻譯就是
[00:35:31.920 --> 00:35:33.920]  「總歸於基督元首」
[00:35:33.920 --> 00:35:35.920]  這個詩高譯本的翻譯
[00:35:35.920 --> 00:35:38.920]  「總歸於基督元首」
[00:35:38.920 --> 00:35:43.920]  又或者「同歸於基督以他為首」
[00:35:43.920 --> 00:35:45.920]  新漢語譯本
[00:35:45.920 --> 00:35:46.920]  很明顯
[00:35:46.920 --> 00:35:48.920]  耶穌基督做首
[00:35:48.920 --> 00:35:50.920]  做元首
[00:35:50.920 --> 00:35:54.920]  就是表達基督的主權
[00:35:54.920 --> 00:35:57.920]  對二福所的弟兄姊妹來說
[00:35:57.920 --> 00:36:00.920]  那是什麼意思呢?
[00:36:00.920 --> 00:36:02.920]  在基督裡面同歸於一
[00:36:02.920 --> 00:36:04.920]  就是指外邦人和以色列人
[00:36:04.920 --> 00:36:07.920]  這個本來差不多是世仇
[00:36:07.920 --> 00:36:12.920]  竟然可以二合為一成為一個新人
[00:36:12.920 --> 00:36:15.920]  這個就是在第二章的訊息
[00:36:15.920 --> 00:36:16.920]  不單止這樣
[00:36:16.920 --> 00:36:20.920]  有一天天上地上一切所有
[00:36:20.920 --> 00:36:22.920]  就是整個宇宙
[00:36:22.920 --> 00:36:25.920]  原來都會這樣合而為一
[00:36:25.920 --> 00:36:27.920]  並且以基督為元首
[00:36:27.920 --> 00:36:30.920]  所以這兩節
[00:36:30.920 --> 00:36:33.920]  第九和第十節是整段經文的高潮
[00:36:33.920 --> 00:36:36.920]  生活在我們現在這個世界
[00:36:36.920 --> 00:36:38.920]  我不知道你會否覺得
[00:36:38.920 --> 00:36:39.920]  很混亂
[00:36:39.920 --> 00:36:41.920]  不知方向
[00:36:41.920 --> 00:36:43.920]  又說減息又不減息
[00:36:43.920 --> 00:36:46.920]  有人在等減息嗎?
[00:36:46.920 --> 00:36:47.920]  有吧?
[00:36:47.920 --> 00:36:49.920]  工佬很辛苦吧?
[00:36:49.920 --> 00:36:53.920]  地緣政治的對立
[00:36:53.920 --> 00:36:55.920]  衝突不斷的升級
[00:36:55.920 --> 00:36:59.920]  今年又是美國大選年
[00:36:59.920 --> 00:37:01.920]  半年後就要當選了
[00:37:01.920 --> 00:37:04.920]  你知道這一年一定不會平靜
[00:37:04.920 --> 00:37:09.920]  前總統特朗普又可能會再當選
[00:37:09.920 --> 00:37:13.920]  你大概猜到會發生什麼事
[00:37:13.920 --> 00:37:16.920]  是否更多的混亂和衝突?
[00:37:16.920 --> 00:37:17.920]  打開新聞
[00:37:17.920 --> 00:37:20.920]  差不多天天都是天災人禍的新聞
[00:37:20.920 --> 00:37:23.920]  你想想一個不信耶穌的人
[00:37:23.920 --> 00:37:24.920]  他看到這些東西
[00:37:24.920 --> 00:37:26.920]  他心境會怎樣呢?
[00:37:26.920 --> 00:37:29.920]  他只會看到眼前的困難
[00:37:29.920 --> 00:37:32.920]  他不會看到有盼望
[00:37:32.920 --> 00:37:34.920]  但是在耶穌基督裡
[00:37:34.920 --> 00:37:37.920]  這些混亂和衝突
[00:37:37.920 --> 00:37:42.920]  原來有一天都會同歸基督之下
[00:37:42.920 --> 00:37:44.920]  你覺得這兩個人是世仇
[00:37:44.920 --> 00:37:47.920]  原來兩人都可以有一天合一
[00:37:47.920 --> 00:37:49.920]  因為是同歸基督
[00:37:49.920 --> 00:37:50.920]  以基督為元首
[00:37:50.920 --> 00:37:54.920]  這真是神啟示之下的奧妙真理
[00:37:54.920 --> 00:37:58.920]  亦是我們信主的人的盼望
[00:37:58.920 --> 00:38:01.920]  你說信主是否很有福?
[00:38:01.920 --> 00:38:02.920]  真的很有福
[00:38:02.920 --> 00:38:04.920]  如果你的人生很悲觀
[00:38:04.920 --> 00:38:05.920]  只看到困難
[00:38:05.920 --> 00:38:06.920]  看不到希望
[00:38:06.920 --> 00:38:08.920]  真的要信耶穌
[00:38:08.920 --> 00:38:11.920]  因為在主裡有盼望
[00:38:11.920 --> 00:38:14.920]  第十一節
[00:38:14.920 --> 00:38:21.920]  「隨己意」原文是「心思熟慮的旨意」
[00:38:21.920 --> 00:38:23.920]  《新亨劍.義本》就譯出這個意思
[00:38:23.920 --> 00:38:27.920]  即是說神不是隨便
[00:38:27.920 --> 00:38:28.920]  隨意
[00:38:28.920 --> 00:38:29.920]  Arbitrary
[00:38:29.920 --> 00:38:31.920]  不是隨意的意思
[00:38:31.920 --> 00:38:32.920]  隨便選一個
[00:38:32.920 --> 00:38:33.920]  不是
[00:38:33.920 --> 00:38:35.920]  亦不是一時衝動
[00:38:35.920 --> 00:38:36.920]  突然想起
[00:38:36.920 --> 00:38:37.920]  一時興起
[00:38:37.920 --> 00:38:38.920]  有時我們會這樣
[00:38:38.920 --> 00:38:41.920]  神不是一時衝動去做事
[00:38:41.920 --> 00:38:45.920]  是祂心思熟慮的旨意
[00:38:45.920 --> 00:38:46.920]  第十二節
[00:38:46.920 --> 00:38:47.920]  亦表明目的
[00:38:47.920 --> 00:38:49.920]  目的為要使
[00:38:49.920 --> 00:38:50.920]  看到嗎?
[00:38:50.920 --> 00:38:52.920]  神的旨意是甚麼?
[00:38:52.920 --> 00:38:56.920]  是我們重讚祂的榮耀
[00:38:56.920 --> 00:38:58.920]  宇宙萬有
[00:38:58.920 --> 00:39:01.920]  全部有一天會同歸於基督
[00:39:01.920 --> 00:39:03.920]  以祂為元首
[00:39:03.920 --> 00:39:04.920]  目的是甚麼?
[00:39:04.920 --> 00:39:06.920]  就是要我們信主的人
[00:39:06.920 --> 00:39:08.920]  重讚祂的榮耀
[00:39:08.920 --> 00:39:09.920]  在舊約
[00:39:09.920 --> 00:39:11.920]  神揀選以色列人
[00:39:11.920 --> 00:39:14.920]  就是為了彰顯神的榮耀
[00:39:14.920 --> 00:39:16.920]  在新約我們也一樣
[00:39:16.920 --> 00:39:17.920]  我們蒙神揀選
