
[00:00:00.000 --> 00:00:06.000]  我們讀書的時候,書和理科就會很頭痛
[00:28:30.000 --> 00:28:33.000]  在教會當中裝備信徒
[00:28:33.000 --> 00:28:35.000]  除了讓他們能夠覺盡奇跡
[00:28:35.000 --> 00:28:37.000]  建立基督的身體之外
[00:28:37.000 --> 00:28:41.000]  也令他們對信仰有正確的認識
[00:28:41.000 --> 00:28:45.000]  正確的認識神的兒子,即是耶穌基督
[00:28:45.000 --> 00:28:48.000]  使我們能夠同歸於一
[00:28:48.000 --> 00:28:51.000]  而滿有基督長成的新量當中的基督
[00:28:51.000 --> 00:28:54.000]  可以指導基督的真理
[00:28:54.000 --> 00:29:00.000]  保羅以身體成長來比喻信徒的靈命
[00:29:00.000 --> 00:29:05.000]  盼望信徒不斷認識有關基督的真理
[00:29:05.000 --> 00:29:08.000]  讓靈命成長和成熟
[00:29:08.000 --> 00:29:12.000]  第十四節也讓我們一起讀出來
[00:29:12.000 --> 00:29:16.000]  「這樣,我們不再作小孩子
[00:29:16.000 --> 00:29:20.000]  縱了人的詭計和欺騙的法術
[00:29:20.000 --> 00:29:24.000]  被一切邪說之風搖動,飄來飄去」
[00:29:24.000 --> 00:29:29.000]  在《捷經》中,原文強調的目的是
[00:29:29.000 --> 00:29:33.000]  強調我們不再作小孩子
[00:29:33.000 --> 00:29:35.000]  當我們長大成人
[00:29:35.000 --> 00:29:38.000]  達到基督豐盛成熟的新量
[00:29:38.000 --> 00:29:41.000]  我們就不再作小孩子
[00:29:41.000 --> 00:29:46.000]  不會陷入人的詭計和異端當中
[00:29:46.000 --> 00:29:49.000]  但我們現在是在參加成人崇拜
[00:29:49.000 --> 00:29:51.000]  不是兒童崇拜
[00:29:51.000 --> 00:29:53.000]  大家一定是成人
[00:29:53.000 --> 00:29:58.000]  但在真道和對耶穌基督的認識上
[00:29:58.000 --> 00:30:02.000]  我們是否已經成熟,作成年人呢?
[00:30:02.000 --> 00:30:06.000]  保羅教導我們要用愛心
[00:30:06.000 --> 00:30:08.000]  去真誠地生活
[00:30:08.000 --> 00:30:11.000]  在各方面成長,連於元首基督
[00:30:11.000 --> 00:30:16.000]  全身靠祂連結在一起,各安各職
[00:30:16.000 --> 00:30:20.000]  恰如其分地發揮每一部分的功用
[00:30:20.000 --> 00:30:23.000]  讓基督的身體,即教會,漸漸長大
[00:30:23.000 --> 00:30:27.000]  在愛裡面建立自己
[00:30:27.000 --> 00:30:29.000]  我相信大家都知道
[00:30:29.000 --> 00:30:32.000]  要多做侍奉的工作
[00:30:32.000 --> 00:30:34.000]  要建立基督的身體
[00:30:34.000 --> 00:30:37.000]  但有些時候,我們想做,但都會面對困難
[00:30:37.000 --> 00:30:41.000]  例如,兩年前
[00:30:41.000 --> 00:30:46.000]  當我計劃團契聖誕活動的時候
[00:30:46.000 --> 00:30:50.000]  希望鼓勵團友可以走出教會報家音
[00:30:50.000 --> 00:30:52.000]  但有聲音說
[00:30:52.000 --> 00:30:55.000]  如果我們的團友年紀都大了
[00:30:55.000 --> 00:31:01.000]  不知道大家團契的年紀是否都慢慢漸大
[00:31:01.000 --> 00:31:05.000]  走出去報家音,可能會很辛苦,很累
[00:31:05.000 --> 00:31:12.000]  但有些相對年輕的團友
[00:31:12.000 --> 00:31:16.000]  表示希望可以走出去報家音
[00:31:16.000 --> 00:31:18.000]  結果是什麼呢?
[00:31:18.000 --> 00:31:22.000]  結果就是,我們的團契
[00:31:22.000 --> 00:31:25.000]  這兩年我們都有走出去
[00:31:25.000 --> 00:31:27.000]  做聖誕報家音
[00:31:27.000 --> 00:31:32.000]  我們有敬拜隊
[00:31:32.000 --> 00:31:35.000]  在教會門口唱聖誕歌
[00:31:35.000 --> 00:31:41.000]  也有姐妹跳贊美操
[00:31:41.000 --> 00:31:46.000]  很整齊,又有服飾
[00:31:46.000 --> 00:31:52.000]  這張照片大家有沒有看到有巴士經過
[00:31:52.000 --> 00:31:54.000]  在右邊
[00:31:54.000 --> 00:31:56.000]  看到有巴士經過
[00:31:56.000 --> 00:32:00.000]  巴士上的乘客看到我們報家音都很開心
[00:32:00.000 --> 00:32:03.000]  向我們揮手
[00:32:03.000 --> 00:32:05.000]  有路過的市民
[00:32:05.000 --> 00:32:10.000]  說平時都沒有留意到這座建築物是教會
[00:32:10.000 --> 00:32:12.000]  真是可惜
[00:32:12.000 --> 00:32:15.000]  有些朋友說不知道這座建築物是教會
[00:32:15.000 --> 00:32:18.000]  以為是商業大廈
[00:32:18.000 --> 00:32:24.000]  但我們要承傳聖徒國盡其職
[00:32:24.000 --> 00:32:26.000]  我們是一間教會
[00:32:26.000 --> 00:32:28.000]  一間對拜的教會
[00:32:28.000 --> 00:32:32.000]  當晚街坊看到我們報家音
[00:32:32.000 --> 00:32:34.000]  都跟我們說
[00:32:34.000 --> 00:32:36.000]  你們報家音很開心
[00:32:36.000 --> 00:32:40.000]  我也要回教會了
[00:32:40.000 --> 00:32:43.000]  有些弟兄姐妹在附近的街道
[00:32:43.000 --> 00:32:45.000]  派發福音丹章
[00:32:45.000 --> 00:32:47.000]  很快就派完了
[00:32:47.000 --> 00:32:51.000]  補充之後很快又派了
[00:32:51.000 --> 00:32:53.000]  還有部分年紀比較大的
[00:32:53.000 --> 00:32:56.000]  身體有軟弱的團友
[00:32:56.000 --> 00:33:00.000]  他們留在14樓的禮堂
[00:33:00.000 --> 00:33:04.000]  為有需要的肢體禱告
[00:33:04.000 --> 00:33:07.000]  也為我們報家音的行動去禱告
[00:33:07.000 --> 00:33:10.000]  大家覺得禱告是為主作供嗎?
[00:33:10.000 --> 00:33:11.000]  是的
[00:33:11.000 --> 00:33:15.000]  雖然他們年紀比較大
[00:33:15.000 --> 00:33:17.000]  身體不方便
[00:33:17.000 --> 00:33:19.000]  但他們一起祈禱
[00:33:19.000 --> 00:33:21.000]  都是為他們一起作供
[00:33:21.000 --> 00:33:25.000]  所以即使我們有不同的年紀或身體狀況
[00:33:25.000 --> 00:33:27.000]  都可以藉著不同的崗位
[00:33:27.000 --> 00:33:28.000]  為主作供
[00:33:28.000 --> 00:33:29.000]  彼此配搭
[00:33:29.000 --> 00:33:34.000]  這也是一個合一的見證
[00:33:34.000 --> 00:33:39.000]  最後我們過了一個非常開心的晚上
[00:33:39.000 --> 00:33:41.000]  因為我們感謝主
[00:33:41.000 --> 00:33:43.000]  我們做了既能夠祝福街坊
[00:33:43.000 --> 00:33:47.000]  也能夠祝福教會的服侍
[00:33:47.000 --> 00:33:51.000]  我們每個人都可以做侍奉
[00:33:51.000 --> 00:33:54.000]  我們有沒有一人一侍奉
[00:33:54.000 --> 00:33:57.000]  一和一領一侍奉呢?
[00:33:57.000 --> 00:33:58.000]  好
[00:33:58.000 --> 00:34:01.000]  接著總結的時間
[00:34:01.000 --> 00:34:04.000]  可以邀請敬拜隊上台
[00:34:04.000 --> 00:34:10.000]  保羅首先教導信徒合一為一
[00:34:10.000 --> 00:34:11.000]  鼓勵他們要竭力
[00:34:11.000 --> 00:34:14.000]  保守聖靈所賜合一為一的心
[00:34:14.000 --> 00:34:18.000]  因為信徒都是蒙同一位神的救贖
[00:34:18.000 --> 00:34:21.000]  所以信徒之間要謙卑溫柔
[00:34:21.000 --> 00:34:23.000]  用愛心相待
[00:34:23.000 --> 00:34:26.000]  神賜給教會不同的職份
[00:34:26.000 --> 00:34:28.000]  為了裝備信徒
[00:34:28.000 --> 00:34:31.000]  從事聖公建立基督的身體
[00:34:31.000 --> 00:34:34.000]  在真道和認識耶穌基督上
[00:34:34.000 --> 00:34:35.000]  同歸於一
[00:34:35.000 --> 00:34:37.000]  長大成熟
[00:34:37.000 --> 00:34:41.000]  不再作為屬靈的小孩子
[00:34:41.000 --> 00:34:43.000]  保羅在這一章經文
[00:34:43.000 --> 00:34:44.000]  其實開始的時候
[00:34:44.000 --> 00:34:46.000]  就已經強調
[00:34:46.000 --> 00:34:48.000]  我們既然蒙召
[00:34:48.000 --> 00:34:49.000]  行事為人
[00:34:49.000 --> 00:34:54.000]  就要和我們所蒙的呼召相徵
[00:34:54.000 --> 00:34:58.000]  我們是一個對版的信徒
[00:34:58.000 --> 00:35:00.000]  他教導我們信徒要合一
[00:35:00.000 --> 00:35:01.000]  各盡其職
[00:35:01.000 --> 00:35:03.000]  做侍奉的工作
[00:35:03.000 --> 00:35:05.000]  建立基督的身體
[00:35:05.000 --> 00:35:09.000]  要讓我們一同去唱回應詩歌
[00:35:09.000 --> 00:35:11.000]  同心合二
[00:35:11.000 --> 00:35:27.000]  (音樂)
[00:35:27.000 --> 00:35:34.000]  當和你一起歌頌共禱告
[00:35:34.000 --> 00:35:36.000]  神開始帶動我
[00:35:36.000 --> 00:35:41.000]  盼為你祝福
[00:35:41.000 --> 00:35:44.000]  主完美旨意
[00:35:44.000 --> 00:35:48.000]  超越自我心意
[00:35:48.000 --> 00:35:54.000]  原來他先人達到更高處
[00:35:54.000 --> 00:35:58.000]  同心輓手
[00:35:58.000 --> 00:36:01.000]  同心合一
[00:36:01.000 --> 00:36:03.000]  願禱告成為我們的禱告
[00:36:03.000 --> 00:36:05.000]  我們要同心合二
[00:36:05.000 --> 00:36:07.000]  不限我心意
[00:36:07.000 --> 00:36:08.000]  謙卑的
[00:36:08.000 --> 00:36:09.000]  精心鮮明
[00:36:09.000 --> 00:36:10.000]  同心的
[00:36:10.000 --> 00:36:13.000]  神輓手
[00:36:13.000 --> 00:36:17.000]  同心合二
[00:36:17.000 --> 00:36:19.000]  來向新天新地
[00:36:19.000 --> 00:36:22.000]  已都知目標一致
[00:36:22.000 --> 00:36:27.000]  大使命在此
[00:36:27.000 --> 00:36:30.000]  各位弟兄姊妹
[00:36:30.000 --> 00:36:34.000]  神呼召我們負上極重代價
[00:36:34.000 --> 00:36:40.000]  讓祂的獨生兒子為我們走入危險的地方
[00:36:40.000 --> 00:36:42.000]  讓我們得到安全
[00:36:42.000 --> 00:36:45.000]  讓我們有生路並永生
[00:36:45.000 --> 00:36:53.000]  祂要求我們和夢中的呼召相稱
[00:36:53.000 --> 00:36:58.000]  我們有沒有成為祂願意的信徒呢
[00:36:58.000 --> 00:37:01.000]  今天我們都是耶穌基督的門徒
[00:37:01.000 --> 00:37:05.000]  但我們是否像樣和對版呢
[00:37:05.000 --> 00:37:09.000]  讓我們思想我們有沒有活出一個合一的生命見證
[00:37:09.000 --> 00:37:11.000]  有沒有各盡其職
[00:37:11.000 --> 00:37:16.000]  做事放工作去建立教會呢
[00:37:16.000 --> 00:37:19.000]  有沒有按你的恩慈去為主作供
[00:37:19.000 --> 00:37:21.000]  建立基督的身體呢
[00:37:21.000 --> 00:37:23.000]  教會就是基督的身體
[00:37:23.000 --> 00:37:26.000]  是彰顯基督的愛和光
[00:37:26.000 --> 00:37:28.000]  在這一刻
[00:37:28.000 --> 00:37:32.000]  我們記掛大埔黃福苑的居民
[00:37:32.000 --> 00:37:37.000]  我們如何可以各盡其職
[00:37:37.000 --> 00:37:39.000]  去做服事的工作
[00:37:39.000 --> 00:37:41.000]  去讓教會成為基督的身體
[00:37:41.000 --> 00:37:44.000]  去見證耶穌的愛和光呢
[00:37:44.000 --> 00:37:46.000]  讓我們按照我們可以做的事
[00:37:46.000 --> 00:37:52.000]  不論是直著禱告、關懷、聆聽、服事奉獻
[00:37:52.000 --> 00:37:59.000]  讓人見到教會的主耶穌基督在他們當中
[00:37:59.000 --> 00:38:01.000]  讓我們再唱回應詩歌
[00:38:01.000 --> 00:38:03.000]  同心合意
[00:38:03.000 --> 00:38:05.000]  請大家站立
[00:38:05.000 --> 00:38:07.000]  讓我們也獻上這首詩歌
[00:38:07.000 --> 00:38:09.000]  成為我們的禱告
[00:38:09.000 --> 00:38:20.000]  讓我們一起歌頌一起禱告
[00:38:20.000 --> 00:38:27.000]  當和你一起歌頌共禱告
[00:38:27.000 --> 00:38:34.000]  神開始帶同我盼為你祝福
[00:38:34.000 --> 00:38:41.000]  主完美旨意超越自我生意
[00:38:41.000 --> 00:38:47.000]  願祂牽引達到至高處
[00:38:47.000 --> 00:38:55.000]  同心輓手,同心合意
[00:38:55.000 --> 00:38:58.000]  立志獻碑擺下我生意
[00:38:58.000 --> 00:39:01.000]  唯有見證聖先明志
[00:39:01.000 --> 00:39:08.000]  同心輓手,同心合意
[00:39:08.000 --> 00:39:11.000]  邁向新天新地
[00:39:11.000 --> 00:39:17.000]  邁向新天新地
[00:39:17.000 --> 00:39:19.000]  萬世真光
[00:39:19.000 --> 00:39:21.000]  萬世真光
[00:39:21.000 --> 00:39:26.000]  晝夜護航
[00:39:26.000 --> 00:39:32.000]  萬眾一心貼近神道香
[00:39:32.000 --> 00:39:36.000]  沈溺托我解放教主為王
[00:39:36.000 --> 00:39:43.000]  同心同行道全方性宣告
[00:39:43.000 --> 00:39:49.000]  同心輓手,同心輓手
[00:39:49.000 --> 00:39:53.000]  神開始帶同我輓手
[00:39:53.000 --> 00:39:57.000]  立志獻碑擺下我生意
[00:39:57.000 --> 00:40:00.000]  唯有見證聖先明志
[00:40:00.000 --> 00:40:06.000]  同心合意
[00:40:06.000 --> 00:40:08.000]  邁向新天新地
[00:40:08.000 --> 00:40:11.000]  願鬥志目標一致
[00:40:11.000 --> 00:40:14.000]  大使命再次
[00:40:14.000 --> 00:40:19.000]  同心輓手,同心輓手
[00:40:19.000 --> 00:40:21.000]  祂會教會受壽
[00:40:21.000 --> 00:40:23.000]  祂會教會受壽
[00:40:23.000 --> 00:40:26.000]  特賜獻碑擺下我生意
[00:40:26.000 --> 00:40:29.000]  唯有見證聖先明志
[00:40:29.000 --> 00:40:36.000]  同心合意
[00:40:36.000 --> 00:40:38.000]  邁向新天新地
[00:40:38.000 --> 00:40:41.000]  願鬥志目標一致
[00:40:41.000 --> 00:40:44.000]  大使命再次
[00:40:44.000 --> 00:40:46.000]  邁向新天新地
[00:40:46.000 --> 00:40:48.000]  邁向新天新地
[00:40:48.000 --> 00:40:52.000]  願鬥志目標一致
[00:40:52.000 --> 00:40:58.000]  大使命再次
[00:40:59.000 --> 00:41:01.000]  讓我們同心禱告
[00:41:01.000 --> 00:41:05.000]  主啊感恩讓我們成為禰的兒女
[00:41:05.000 --> 00:41:08.000]  主啊禰今天對我們說
[00:41:08.000 --> 00:41:14.000]  禰想我們和所蒙的夫照相呈
[00:41:14.000 --> 00:41:16.000]  願主禰幫助我們
[00:41:16.000 --> 00:41:18.000]  去活出一個合而為一
[00:41:18.000 --> 00:41:20.000]  各盡其職的生命
[00:41:20.000 --> 00:41:23.000]  主啊我們知道我們都是很軟弱的
[00:41:23.000 --> 00:41:25.000]  我們有些時候都會有紛爭
[00:41:25.000 --> 00:41:29.000]  有些時候我們都不能夠彼此配搭服侍
[00:41:29.000 --> 00:41:35.000]  不能夠真正作為基督你身體的榮耀身份來為你作見證
[00:41:35.000 --> 00:41:38.000]  求主幫助我們
[00:41:38.000 --> 00:41:40.000]  讓我們在軟弱當中
[00:41:40.000 --> 00:41:42.000]  我們是依靠主
[00:41:42.000 --> 00:41:44.000]  給我們力量
[00:41:44.000 --> 00:41:47.000]  我們靠主成為一個主你自己喜悅
[00:41:47.000 --> 00:41:50.000]  一個馳養的信徒
[00:41:50.000 --> 00:41:52.000]  求主幫助我們
[00:41:52.000 --> 00:41:54.000]  祈禱奉主耶穌基督的名
[00:41:54.000 --> 00:41:56.000]  對的,大家請坐
[00:41:56.000 --> 00:41:58.000]  (字幕製作:貝爾)

