
[00:00:00.000 --> 00:00:03.000]  各位周六晚堂的鼎姐妹晚安
[00:21:30.240 --> 00:21:31.440]  作者告訴我們
[00:21:31.440 --> 00:21:34.840]  是因為神祂自己的屬性
[00:21:34.840 --> 00:21:37.840]  祂是厚切與眾人
[00:21:38.040 --> 00:21:40.840]  也不斥責人的這位主
[00:21:40.840 --> 00:21:44.040]  所以我們能夠憑信心
[00:21:44.040 --> 00:21:46.440]  來到在困難的時候
[00:21:46.440 --> 00:21:48.440]  去到神的面前
[00:21:48.440 --> 00:21:49.240]  去求
[00:21:49.240 --> 00:21:50.640]  是因為捉住
[00:21:50.640 --> 00:21:52.040]  神祂自己的屬性
[00:21:52.040 --> 00:21:53.640]  而第二方面
[00:21:53.640 --> 00:21:55.240]  就牽涉到個人
[00:21:55.240 --> 00:21:57.840]  我們自己生命的處境
[00:21:57.840 --> 00:21:58.840]  我們的問題
[00:21:58.840 --> 00:22:01.640]  這個就是我們個人信心
[00:22:01.640 --> 00:22:03.040]  那個禱告
[00:22:03.040 --> 00:22:05.440]  這個禱告
[00:22:05.840 --> 00:22:08.240]  是基本的一個態度
[00:22:08.240 --> 00:22:12.440]  曾經有一次聽到有一個人
[00:22:12.440 --> 00:22:14.240]  他要去面試
[00:22:14.240 --> 00:22:18.640]  因為他很想得到這份工作
[00:22:18.640 --> 00:22:22.040]  所以他又很緊張
[00:22:22.040 --> 00:22:23.440]  他就發散
[00:22:23.440 --> 00:22:26.640]  叫弟兄姊妹為他來禱告
[00:22:26.640 --> 00:22:31.240]  希望他能夠這一次的面試順利
[00:22:31.240 --> 00:22:33.240]  最後
[00:22:33.240 --> 00:22:35.240]  他面完試
[00:22:36.240 --> 00:22:37.240]  結果如何呢?
[00:22:37.240 --> 00:22:39.440]  大家猜得到嗎?
[00:22:39.440 --> 00:22:42.840]  講試煉嘛,是不是?
[00:22:42.840 --> 00:22:45.840]  那當然不行了,是不是?
[00:22:45.840 --> 00:22:49.040]  就是去發散人家禱告
[00:22:49.040 --> 00:22:52.640]  但是最後還是不被錄用
[00:22:52.640 --> 00:22:55.840]  當他跟團友說的時候
[00:22:55.840 --> 00:22:56.840]  分享這件事
[00:22:56.840 --> 00:22:58.040]  那些人當然問他
[00:22:58.040 --> 00:23:00.240]  那次面試如何?諸如此類的
[00:23:00.240 --> 00:23:01.840]  然後他怎麼說呢?
[00:23:01.840 --> 00:23:03.240]  你知道他怎麼回答嗎?
[00:23:03.640 --> 00:23:06.640]  他說「我也說沒那麼幸運了」
[00:23:06.640 --> 00:23:11.440]  「我也說沒那麼幸運了」
[00:23:11.440 --> 00:23:14.240]  其實
[00:23:14.240 --> 00:23:17.440]  這個不知是不是都是不少的人
[00:23:17.440 --> 00:23:19.640]  他禱告的態度呢?
[00:23:19.640 --> 00:23:22.840]  在禱告的過程裡面
[00:23:22.840 --> 00:23:26.240]  我們對神的屬性沒有認識
[00:23:26.240 --> 00:23:30.040]  我們對自己信心的成長
[00:23:30.040 --> 00:23:31.640]  也沒有增加
[00:23:31.640 --> 00:23:33.440]  俗語說
[00:23:34.240 --> 00:23:35.840]  只不過就一個流程
[00:23:35.840 --> 00:23:37.840]  就是要禱告
[00:23:37.840 --> 00:23:39.240]  我們就要禱告了
[00:23:39.240 --> 00:23:42.040]  因此雅各就提醒我們
[00:23:42.040 --> 00:23:43.640]  在第七節那裡說
[00:23:43.640 --> 00:23:45.240]  他說「這樣的人」
[00:23:45.240 --> 00:23:47.040]  這個「這樣的人」是什麼?
[00:23:47.040 --> 00:23:49.840]  那些心懷疑惑的人
[00:23:49.840 --> 00:23:54.440]  他說「不要想從主那裡得什麼」
[00:23:54.440 --> 00:23:59.640]  所以原來當我們要去到神的面前求智慧
[00:24:00.240 --> 00:24:03.840]  我們要很清楚這個信心的基礎板邊
[00:24:03.840 --> 00:24:06.840]  放在神祂自己的屬性
[00:24:06.840 --> 00:24:09.240]  第二就是
[00:24:09.240 --> 00:24:11.840]  信心的考驗
[00:24:11.840 --> 00:24:15.840]  也是人生的一個高低的考驗
[00:24:15.840 --> 00:24:20.640]  信心的增長
[00:24:20.640 --> 00:24:24.040]  往往就是在人生的起伏裡面
[00:24:24.040 --> 00:24:27.640]  才能夠真正被顯露出來
[00:24:29.040 --> 00:24:31.840]  第九節到第十一節
[00:24:31.840 --> 00:24:34.840]  我們又試試讀一讀這段
[00:24:34.840 --> 00:24:37.240]  卑微的弟兄升高
[00:24:37.240 --> 00:24:38.840]  就該起落
[00:24:38.840 --> 00:24:42.040]  富足的幹臂也該如此
[00:24:42.040 --> 00:24:46.640]  因為他必要和水上的花一樣
[00:24:46.640 --> 00:24:48.040]  太陽出來
[00:24:48.040 --> 00:24:49.440]  熱風刮起
[00:24:49.440 --> 00:24:51.040]  草就枯乾
[00:24:51.040 --> 00:24:52.440]  花也凋謝
[00:24:52.440 --> 00:24:54.440]  美容就消散了
[00:24:54.440 --> 00:24:58.040]  那富足的人在他所行的事上
[00:24:58.040 --> 00:25:00.240]  也要這樣衰殘
[00:25:00.240 --> 00:25:04.040]  九至十一節提出了兩個場景
[00:25:04.040 --> 00:25:08.240]  第一個就是卑微的升高
[00:25:08.240 --> 00:25:09.640]  開心嗎?
[00:25:09.640 --> 00:25:12.440]  開心嗎?
[00:25:12.440 --> 00:25:14.640]  你們不開心嗎?
[00:25:14.640 --> 00:25:17.040]  沒理由的
[00:25:17.040 --> 00:25:18.840]  卑微的升高當然開心
[00:25:18.840 --> 00:25:20.640]  接著第二個是什麼?
[00:25:20.640 --> 00:25:22.840]  富足的幹臂
[00:25:22.840 --> 00:25:26.040]  那你又怎樣?
[00:25:27.040 --> 00:25:28.840]  我不知道
[00:25:28.840 --> 00:25:31.040]  你最近有沒有買股票之類的
[00:25:31.040 --> 00:25:32.040]  上上下下那些
[00:25:32.040 --> 00:25:33.040]  是不是?
[00:25:33.040 --> 00:25:34.640]  富足的不知道
[00:25:34.640 --> 00:25:35.840]  又幹臂
[00:25:35.840 --> 00:25:38.040]  卑微的升高
[00:25:38.040 --> 00:25:39.040]  起落
[00:25:39.040 --> 00:25:41.240]  我們都能夠理解的
[00:25:41.240 --> 00:25:46.440]  但當富足的幹臂也當如此
[00:25:46.440 --> 00:25:49.840]  也當如此的意思就是同樣要起落
[00:25:49.840 --> 00:25:53.240]  怎樣去消化到這件事情呢?
[00:25:53.240 --> 00:25:55.840]  不過記得
[00:25:56.040 --> 00:25:57.040]  第一就是
[00:25:57.040 --> 00:26:00.040]  無論升高和幹臂
[00:26:00.040 --> 00:26:05.240]  這一切其實都是與物質相關的
[00:26:05.240 --> 00:26:06.640]  俗語說
[00:26:06.640 --> 00:26:08.040]  這都是什麼?
[00:26:08.040 --> 00:26:09.640]  身外之物
[00:26:09.640 --> 00:26:11.640]  第二就是
[00:26:11.640 --> 00:26:14.040]  原來這些際遇
[00:26:14.040 --> 00:26:16.040]  或許提醒我們
[00:26:16.040 --> 00:26:18.040]  不要將我們的生命
[00:26:18.040 --> 00:26:22.640]  消耗在一些沒有永恆價值的事情上
[00:26:22.640 --> 00:26:25.640]  所以第十一節的下半節說
[00:26:25.640 --> 00:26:27.840]  那富足的人
[00:26:27.840 --> 00:26:29.840]  在他所行的事上
[00:26:29.840 --> 00:26:32.240]  也要這樣衰殘
[00:26:32.240 --> 00:26:35.840]  他說原來這些事最終都是衰殘的
[00:26:35.840 --> 00:26:37.440]  然後第三
[00:26:37.440 --> 00:26:42.440]  為什麼人會將我們自己的心思時間
[00:26:42.440 --> 00:26:45.840]  投放在眼前的這些事物呢?
[00:26:45.840 --> 00:26:51.040]  往往是因為我們內在安全感的問題
[00:26:51.040 --> 00:26:54.440]  並且我們將這份安全感
[00:26:54.440 --> 00:26:57.840]  投放在一些錯誤的地方上
[00:26:57.840 --> 00:27:00.040]  所以
[00:27:00.040 --> 00:27:03.440]  如果這個損失
[00:27:03.440 --> 00:27:09.440]  能夠重新調整我們的價值觀
[00:27:09.440 --> 00:27:11.840]  以及我們的人生方向
[00:27:11.840 --> 00:27:14.840]  這就不是一個損失
[00:27:14.840 --> 00:27:18.040]  而是化妝的一個祝福
[00:27:18.040 --> 00:27:21.240]  為我們換來一個更有價值
[00:27:21.240 --> 00:27:24.240]  以及有意義的生命
[00:27:25.240 --> 00:27:27.040]  所以第十二節
[00:27:27.040 --> 00:27:28.440]  可以這麼說
[00:27:28.440 --> 00:27:31.840]  是整個段落的一個總結
[00:27:31.840 --> 00:27:36.440]  提醒我們那些正在患難當中的信徒
[00:27:36.440 --> 00:27:40.640]  神已經給我們一個很確實的應許
[00:27:40.640 --> 00:27:42.640]  新譯本
[00:27:42.640 --> 00:27:44.240]  這裡這麼說
[00:27:44.240 --> 00:27:47.440]  他說能忍受試煉的人
[00:27:47.440 --> 00:27:49.040]  是有福的
[00:27:49.040 --> 00:27:52.240]  因為他們經過考驗之後
[00:27:52.240 --> 00:27:54.440]  必得生命的冠冕
[00:27:54.440 --> 00:27:59.640]  這冠冕是主應許給愛他的人
[00:27:59.640 --> 00:28:01.440]  弟兄姊妹
[00:28:01.440 --> 00:28:03.840]  你是不是愛神的人呢?
[00:28:03.840 --> 00:28:07.640]  你們怎麼沒有反應呢?
[00:28:07.640 --> 00:28:10.840]  這個應該是最跟隨主的人
[00:28:10.840 --> 00:28:12.440]  最基本的,是不是?
[00:28:12.440 --> 00:28:14.040]  你是不是愛主的人呢?
[00:28:14.040 --> 00:28:15.440]  是啊
[00:28:15.440 --> 00:28:17.640]  那你們遇到困難的時候怎麼辦呢?
[00:28:21.640 --> 00:28:22.640]  是難的
[00:28:22.640 --> 00:28:24.240]  不過我們憑信心
[00:28:24.240 --> 00:28:26.040]  求神給我們智慧
[00:28:26.040 --> 00:28:27.640]  從神的角度
[00:28:27.640 --> 00:28:29.240]  你看那些事情
[00:28:29.240 --> 00:28:32.040]  讓我們能夠在困難當中
[00:28:32.040 --> 00:28:35.840]  仍然不失我們生命裡面那種的喜樂
[00:28:35.840 --> 00:28:37.440]  所以總結
[00:28:37.440 --> 00:28:38.640]  弟兄姊妹
[00:28:38.640 --> 00:28:43.440]  我不知道你今天是否落在這些試煉當中呢?
[00:28:43.440 --> 00:28:45.840]  雅各就提醒我們了
[00:28:45.840 --> 00:28:49.640]  要傳言可靠的喜樂的心情
[00:28:49.640 --> 00:28:51.040]  來去面對
[00:28:52.040 --> 00:28:54.040]  如果有不明白的
[00:28:54.040 --> 00:28:57.040]  可以憑著信心求神
[00:28:57.040 --> 00:29:01.440]  使我們能夠從神的眼光
[00:29:01.440 --> 00:29:06.640]  來看今天在我們身上所發生的一些事情
[00:29:06.640 --> 00:29:08.640]  在忍耐當中
[00:29:08.640 --> 00:29:12.440]  來操練我們生命的成長
[00:29:12.440 --> 00:29:13.640]  並且知道
[00:29:13.640 --> 00:29:15.840]  神已經為那些愛祂的人
[00:29:15.840 --> 00:29:19.640]  留下了一個永恆冠冕的賞詞
[00:29:20.040 --> 00:29:21.440]  我們一起禱告吧
[00:29:21.440 --> 00:29:35.440]  主,我們仰望祢自己的恩典
[00:29:35.440 --> 00:29:37.440]  我們又多謝祢
[00:29:37.440 --> 00:29:41.440]  因為祢很清楚讓我們看見
[00:29:41.440 --> 00:29:43.440]  祢是一位怎樣的主
[00:29:43.440 --> 00:29:46.440]  祢讓我們來到祢的面前
[00:29:46.440 --> 00:29:49.440]  即是說我們信心又軟弱又不足
[00:29:49.440 --> 00:29:52.440]  但祢是厚斥於眾人
[00:29:52.440 --> 00:29:54.440]  也不斥責人的上帝
[00:29:54.440 --> 00:30:01.440]  讓我們帶著一份微小的信心
[00:30:01.440 --> 00:30:03.440]  在祢的面前求
[00:30:03.440 --> 00:30:05.440]  求主讓我們有屬靈的智慧
[00:30:05.440 --> 00:30:06.440]  屬靈的眼光
[00:30:06.440 --> 00:30:10.440]  去看今天在我們身上所面對的經歷
[00:30:10.440 --> 00:30:11.440]  求主幫助我們
[00:30:11.440 --> 00:30:13.440]  獻上我們的禱告
[00:30:13.440 --> 00:30:15.440]  交託奉耶穌基督的聖名
[00:30:15.440 --> 00:30:16.440]  阿們

