
[00:00:00.000 --> 00:00:03.080]  各位弟兄姊妹或者新朋友晚安
[00:22:13.560 --> 00:22:16.560]  我們對待我們的弟兄姊妹的時候
[00:22:16.560 --> 00:22:24.560]  我們的內心和謙卑有沒有減少呢?
[00:22:24.560 --> 00:22:27.560]  雖然來到這裡
[00:22:27.560 --> 00:22:31.560]  基丁帶領以色列民已經徹底結束了
[00:22:31.560 --> 00:22:33.560]  米顛人的威脅
[00:22:33.560 --> 00:22:37.560]  我們講到先頭那兩個王
[00:22:37.560 --> 00:22:42.560]  西巴和薩姆拿
[00:22:42.560 --> 00:22:49.560]  米顛王西巴和薩姆拿
[00:22:49.560 --> 00:22:52.560]  這兩個米顛王已經被他消滅了
[00:22:52.560 --> 00:22:57.560]  其實米顛人的威脅已經沒有了
[00:22:57.560 --> 00:22:59.560]  他們可以享受太平
[00:22:59.560 --> 00:23:04.560]  但正因為基丁的靈性開始有變化
[00:23:04.560 --> 00:23:06.560]  他對於自己的同胞
[00:23:06.560 --> 00:23:08.560]  或者一些弱小的支排
[00:23:08.560 --> 00:23:12.560]  缺乏那份憐憫
[00:23:12.560 --> 00:23:15.560]  來到第三部分
[00:23:15.560 --> 00:23:23.560]  開始令到以色列人所帶領的神子民
[00:23:23.560 --> 00:23:25.560]  陷入了試探當中
[00:23:25.560 --> 00:23:27.560]  他們的領導來到這裡
[00:23:27.560 --> 00:23:29.560]  開始有動搖
[00:23:29.560 --> 00:23:33.560]  我邀請大家讀八章二十二至二十八節
[00:23:33.560 --> 00:23:36.560]  我們看看基丁如何和以色列民
[00:23:36.560 --> 00:23:39.560]  陷入了一個圈套裏面
[00:23:39.560 --> 00:23:43.560]  預備起
[00:23:43.560 --> 00:23:46.560]  你既然救我們脫離米顛的手
[00:23:46.560 --> 00:23:48.560]  願你治理我們
[00:23:48.560 --> 00:23:52.560]  你的兒子孫子也治理我們
[00:23:52.560 --> 00:23:54.560]  基丁對他們說
[00:23:54.560 --> 00:23:56.560]  我不治理你們
[00:23:56.560 --> 00:23:59.560]  我的兒子也不治理你們
[00:23:59.560 --> 00:24:01.560]  耶和華會治理你們
[00:24:01.560 --> 00:24:03.560]  基丁又對他們說
[00:24:03.560 --> 00:24:06.560]  我有一件事求你們
[00:24:06.560 --> 00:24:10.560]  請你們各人把所奪的耳環給我
[00:24:10.560 --> 00:24:13.560]  因敵人都戴金耳環
[00:24:13.560 --> 00:24:16.560]  他們是以實瑪利人
[00:24:16.560 --> 00:24:18.560]  以色列人說
[00:24:18.560 --> 00:24:20.560]  我們情願送給你
[00:24:20.560 --> 00:24:23.560]  他們就鋪開一件外衣
[00:24:23.560 --> 00:24:27.560]  各人將所奪的耳環雕在上面
[00:24:27.560 --> 00:24:30.560]  基丁所要求的金耳環
[00:24:30.560 --> 00:24:34.560]  重一千七百射赫勒金紙
[00:24:34.560 --> 00:24:35.560]  此外
[00:24:35.560 --> 00:24:40.560]  還有基米顛王所戴的月牙圈耳環
[00:24:40.560 --> 00:24:43.560]  和所穿的紫色衣服
[00:24:43.560 --> 00:24:47.560]  以及駱駝頸項上的鍊子
[00:24:47.560 --> 00:24:51.560]  基丁以此造了一個伊弗德
[00:24:51.560 --> 00:24:54.560]  設立在他的本城俄弗拉
[00:24:54.560 --> 00:24:59.560]  全以色列就在那裡拜這伊弗德行人
[00:24:59.560 --> 00:25:04.560]  這就成了基丁和他全家的圈套
[00:25:04.560 --> 00:25:08.560]  這樣米丁就被以色列人制服了
[00:25:08.560 --> 00:25:11.560]  再也不能抬頭
[00:25:11.560 --> 00:25:13.560]  基丁還在的日子
[00:25:13.560 --> 00:25:16.560]  這地太平四十年
[00:25:16.560 --> 00:25:21.560]  我們看到開始的時候
[00:25:21.560 --> 00:25:24.560]  基丁說自己拒絕
[00:25:24.560 --> 00:25:26.560]  拒絕什麼
[00:25:26.560 --> 00:25:28.560]  拒絕做王
[00:25:28.560 --> 00:25:31.560]  在8章22至23節說到
[00:25:31.560 --> 00:25:33.560]  他拒絕自己做王
[00:25:33.560 --> 00:25:36.560]  以色列人要求基丁和他的兒子
[00:25:36.560 --> 00:25:38.560]  不如你管理我們吧
[00:25:38.560 --> 00:25:39.560]  你這麼厲害
[00:25:39.560 --> 00:25:43.560]  已經打贏了米丁人
[00:25:43.560 --> 00:25:47.560]  基丁口頭上很明確地拒絕
[00:25:47.560 --> 00:25:53.560]  聲稱唯有耶和華管理你們
[00:25:53.560 --> 00:25:55.560]  但同一時間
[00:25:55.560 --> 00:25:59.560]  他又製造了伊弗德
[00:25:59.560 --> 00:26:01.560]  伊弗德是什麼呢
[00:26:01.560 --> 00:26:03.560]  在基丁的情況
[00:26:03.560 --> 00:26:06.560]  可能是指按照當時
[00:26:06.560 --> 00:26:09.560]  以色列人大祭司穿著短外衣
[00:26:09.560 --> 00:26:11.560]  樣式所做的衣服
[00:26:11.560 --> 00:26:18.560]  又或者是一個純金製成的大祭司禮服
[00:26:18.560 --> 00:26:22.560]  但都不需要1700赦赫勒金紙
[00:26:22.560 --> 00:26:24.560]  這麼多金來做
[00:26:24.560 --> 00:26:28.560]  那裡足足有20公斤
[00:26:28.560 --> 00:26:33.560]  即是44磅這麼多
[00:26:33.560 --> 00:26:36.560]  這個伊弗德也可以理解為
[00:26:36.560 --> 00:26:42.560]  一個站立的偶像
[00:26:42.560 --> 00:26:47.560]  很多解經學者都會傾向
[00:26:47.560 --> 00:26:49.560]  覺得是一個站立的像
[00:26:49.560 --> 00:26:53.560]  這個伊弗德是一個站立的像
[00:26:53.560 --> 00:26:54.560]  他製造伊弗德
[00:26:54.560 --> 00:26:59.560]  他用了收回來敵人的良物
[00:26:59.560 --> 00:27:01.560]  當中有很多的金器
[00:27:01.560 --> 00:27:04.560]  當中都有提及過
[00:27:04.560 --> 00:27:07.560]  米顛人所戴的月牙圈
[00:27:07.560 --> 00:27:09.560]  耳環等等
[00:27:09.560 --> 00:27:12.560]  或者之前他所殺的那兩個
[00:27:12.560 --> 00:27:14.560]  王西巴和薩姆娜
[00:27:14.560 --> 00:27:17.560]  還有駱駝頸上的月牙圈
[00:27:17.560 --> 00:27:19.560]  那是些什麼呢
[00:27:19.560 --> 00:27:24.560]  月牙圈是當時一個彎月形的
[00:27:24.560 --> 00:27:27.560]  金屬裝飾的物品
[00:27:27.560 --> 00:27:30.560]  話說當時的遊牧民族
[00:27:30.560 --> 00:27:33.560]  即米顛人其中一個
[00:27:33.560 --> 00:27:36.560]  他們是相信星星的
[00:27:36.560 --> 00:27:38.560]  即天上的星宿
[00:27:38.560 --> 00:27:42.560]  月牙圈是他們所信奉的其中一樣東西
[00:27:42.560 --> 00:27:46.560]  是一個帶有宗教色彩的裝飾物
[00:27:46.560 --> 00:27:49.560]  在巴勒斯坦考古出土的文物裏面
[00:27:49.560 --> 00:27:54.560]  都發現了很多這些彎月形的飾物
[00:27:54.560 --> 00:27:56.560]  而阿拉伯人到今天
[00:27:56.560 --> 00:28:02.560]  依然都是用這些彎月形的金色裝飾物品
[00:28:02.560 --> 00:28:04.560]  我們看到
[00:28:04.560 --> 00:28:07.560]  姬甸儲了很多金
[00:28:07.560 --> 00:28:10.560]  亦都是過於他所需要的
[00:28:10.560 --> 00:28:13.560]  用了20公斤的金去做一個像
[00:28:13.560 --> 00:28:17.560]  並且放在他們自己的城裏面
[00:28:17.560 --> 00:28:22.560]  他積累了這麼多的財富
[00:28:22.560 --> 00:28:24.560]  加上他做了這個像
[00:28:24.560 --> 00:28:27.560]  就是引領了以色列民
[00:28:27.560 --> 00:28:30.560]  步向拜偶像的圈套
[00:28:30.560 --> 00:28:34.560]  原本以色列民只是信奉耶和華
[00:28:34.560 --> 00:28:35.560]  獨一真神
[00:28:35.560 --> 00:28:37.560]  一神信仰的民族
[00:28:37.560 --> 00:28:39.560]  但因在姬甸這個行動
[00:28:39.560 --> 00:28:44.560]  他們慢慢就開始離棄上帝
[00:28:44.560 --> 00:28:46.560]  在當中你會看到
[00:28:46.560 --> 00:28:50.560]  他只說「唯有耶和華管理你們」
[00:28:50.560 --> 00:28:53.560]  但他沒有提醒以色列人
[00:28:53.560 --> 00:28:58.560]  是耶和華神拯救了我們
[00:28:58.560 --> 00:29:03.560]  他沒有帶領百姓去歸榮耀神
[00:29:03.560 --> 00:29:07.560]  沒有帶領百姓去敬拜神
[00:29:07.560 --> 00:29:09.560]  他口上說
[00:29:09.560 --> 00:29:13.560]  「唯有耶和華神管理以色列人」
[00:29:13.560 --> 00:29:16.560]  但心裏卻沒有尊重那位
[00:29:16.560 --> 00:29:21.560]  揀選去做大能勇士的耶和華神
[00:29:21.560 --> 00:29:25.560]  他甚至收集了這麼多的金紙
[00:29:25.560 --> 00:29:28.560]  做了一個以弗德的像
[00:29:28.560 --> 00:29:30.560]  就好像當初亞倫
[00:29:30.560 --> 00:29:33.560]  為以色列人做了金牛毒一樣
[00:29:33.560 --> 00:29:35.560]  成為以色列人再次
[00:29:35.560 --> 00:29:39.560]  轉去崇拜偶像的一個陷阱
[00:29:39.560 --> 00:29:41.560]  姬甸他自己辜負了
[00:29:41.560 --> 00:29:48.560]  神給他做大能勇士的選照和期待
[00:29:48.560 --> 00:29:50.560]  去到這個時刻
[00:29:50.560 --> 00:29:53.560]  我們都可以思想
[00:29:53.560 --> 00:29:57.560]  當日神賜福姬甸
[00:29:57.560 --> 00:30:01.560]  讓他可以打勝米顛人這個敵人
[00:30:01.560 --> 00:30:04.560]  也給他很多的財富
[00:30:04.560 --> 00:30:06.560]  他搖身一變
[00:30:06.560 --> 00:30:08.560]  由一個很貧窮的人
[00:30:08.560 --> 00:30:11.560]  一個寂寂無名的農夫
[00:30:11.560 --> 00:30:13.560]  變成一個士師
[00:30:13.560 --> 00:30:15.560]  一個民族的英雄
[00:30:15.560 --> 00:30:18.560]  但他去到後期的時候
[00:30:18.560 --> 00:30:21.560]  可謂晚節不保
[00:30:21.560 --> 00:30:26.560]  他是否得到最後的勝利呢?
[00:30:26.560 --> 00:30:30.560]  當神賜福我們的家庭的時候
[00:30:30.560 --> 00:30:32.560]  親愛的弟兄姊妹
[00:30:32.560 --> 00:30:34.560]  你會怎樣去保護你的家庭
[00:30:34.560 --> 00:30:40.560]  不會就是陷於追求財富明星的圈套裏面
[00:30:40.560 --> 00:30:45.560]  反而你願意去帶領你的家庭
[00:30:45.560 --> 00:30:49.560]  追求在認識神和神的說話上面
[00:30:49.560 --> 00:30:51.560]  繼續成長
[00:30:51.560 --> 00:30:53.560]  跟著神的說話
[00:30:53.560 --> 00:30:55.560]  令到我們的生命
[00:30:55.560 --> 00:30:56.560]  我們的心裏面
[00:30:56.560 --> 00:30:59.560]  常常感到知足和感恩
[00:30:59.560 --> 00:31:02.560]  並且能夠將我們的財物
[00:31:02.560 --> 00:31:07.560]  可以奉獻給上帝呢?
[00:31:07.560 --> 00:31:09.560]  有時權利
[00:31:09.560 --> 00:31:12.560]  當畸典很有權勢
[00:31:12.560 --> 00:31:14.560]  很有財富的時候
[00:31:14.560 --> 00:31:18.560]  可能因此他變得自高自大
[00:31:18.560 --> 00:31:21.560]  自以為是
[00:31:21.560 --> 00:31:24.560]  沒有繼續去跟從神
[00:31:24.560 --> 00:31:26.560]  當他得到勝利的時候
[00:31:26.560 --> 00:31:28.560]  得到權勢的時候
[00:31:28.560 --> 00:31:31.560]  他忘記了倚靠神
[00:31:31.560 --> 00:31:35.560]  甚至他這個製作偶像
[00:31:35.560 --> 00:31:39.560]  延禍到後代
[00:31:39.560 --> 00:31:41.560]  今天你覺得最重要
[00:31:41.560 --> 00:31:46.560]  或者最後的勝利是甚麼呢?
[00:31:46.560 --> 00:31:53.560]  我們來看畸典的晚年和結局
[00:31:53.560 --> 00:31:56.560]  我們一起讀出以下的經文
[00:31:56.560 --> 00:31:59.560]  是八章二十九至三十五節
[00:31:59.560 --> 00:32:01.560]  預備起
[00:32:01.560 --> 00:32:05.560]  若亞斯的兒子耶路巴力回去
[00:32:05.560 --> 00:32:07.560]  住在自己家裏
[00:32:07.560 --> 00:32:10.560]  畸典有七十個親生的兒子
[00:32:10.560 --> 00:32:13.560]  因為他有許多妻子
[00:32:13.560 --> 00:32:15.560]  他在事件的前
[00:32:15.560 --> 00:32:18.560]  也為他生了一個兒子
[00:32:18.560 --> 00:32:22.560]  畸典給他起名叫亞比米勒
[00:32:22.560 --> 00:32:24.560]  若亞斯的兒子畸典
[00:32:24.560 --> 00:32:27.560]  年紀老邁而死
[00:32:27.560 --> 00:32:31.560]  葬在亞比爾族的俄弗拉
[00:32:31.560 --> 00:32:34.560]  他父親若亞斯的墳墓裏
[00:32:34.560 --> 00:32:36.560]  畸典死後
[00:32:36.560 --> 00:32:38.560]  以色列人又去隨從
[00:32:38.560 --> 00:32:40.560]  諸巴力而行任
[00:32:40.560 --> 00:32:45.560]  以巴力比利圖為他們的神明
[00:32:45.560 --> 00:32:49.560]  以色列人不記得耶和華他們的神
[00:32:49.560 --> 00:32:54.560]  就是那位拯救他們脫離四圍仇敵之仇敵
[00:32:54.560 --> 00:32:57.560]  也不照著耶路巴力
[00:32:57.560 --> 00:33:01.560]  就是畸典向以色列所施的恩惠
[00:33:01.560 --> 00:33:04.560]  善待他的家
[00:33:04.560 --> 00:33:09.560]  耶路巴力就是畸典另一個的名字
[00:33:09.560 --> 00:33:12.560]  稍後我會講解為何會有這個名字
[00:33:12.560 --> 00:33:16.560]  這裡記述在畸典到晚年的時候
[00:33:16.560 --> 00:33:20.560]  他享受了四十年的太平
[00:33:20.560 --> 00:33:26.560]  當中你看到他的生活很富裕
[00:33:26.560 --> 00:33:29.560]  這裡提到他娶了很多太太
[00:33:29.560 --> 00:33:31.560]  還有很多子孫
[00:33:31.560 --> 00:33:35.560]  其中一個為他所生的兒子
[00:33:35.560 --> 00:33:38.560]  他取了個名叫亞比米勒
[00:33:38.560 --> 00:33:41.560]  亞比米勒的意思就是
[00:33:41.560 --> 00:33:44.560]  「我父是王」
[00:33:44.560 --> 00:33:47.560]  意思是他把兒子叫做亞比米勒
[00:33:47.560 --> 00:33:49.560]  每次叫亞比米勒亞比米勒的時候
[00:33:49.560 --> 00:33:51.560]  就是在說自己
[00:33:51.560 --> 00:33:54.560]  「我是誰?我就是王」
[00:33:54.560 --> 00:33:56.560]  因為兒子的名字的意思就是
[00:33:56.560 --> 00:33:58.560]  「我父是王」
[00:33:58.560 --> 00:34:02.560]  其實他心裏面對權勢
[00:34:02.560 --> 00:34:05.560]  雖然他說不想做王
[00:34:05.560 --> 00:34:07.560]  但原來在兒子的名字上
[00:34:07.560 --> 00:34:11.560]  也透露了他的心願
[00:34:12.560 --> 00:34:14.560]  畸典死了之後
[00:34:14.560 --> 00:34:18.560]  以色列民陷入混亂
[00:34:18.560 --> 00:34:22.560]  他們很迅速去拜那些偶像
[00:34:22.560 --> 00:34:24.560]  其中先後經文所記錄的
[00:34:24.560 --> 00:34:26.560]  就是朱巴里斯
[00:34:26.560 --> 00:34:30.560]  有很多個不同的巴力的假神
[00:34:30.560 --> 00:34:33.560]  其中一個名字叫巴力比利圖
[00:34:33.560 --> 00:34:37.560]  他們已經忘記了畸典一家的恩德
[00:34:37.560 --> 00:34:40.560]  這裡提到他們沒有照著耶路巴力
[00:34:40.560 --> 00:34:42.560]  在35節記載
[00:34:42.560 --> 00:34:44.560]  他們沒有照著耶路巴力
[00:34:44.560 --> 00:34:46.560]  就是畸典向以色列所施恩
[00:34:46.560 --> 00:34:48.560]  為善待他們的家
[00:34:48.560 --> 00:34:51.560]  甚至沒有好好對待他們的子孫
[00:34:51.560 --> 00:34:55.560]  忘記了畸典為他們打仁仗
[00:34:55.560 --> 00:34:59.560]  或者為他們帶來富庶等等的恩惠
[00:34:59.560 --> 00:35:04.560]  耶路巴力的意思是
[00:35:04.560 --> 00:35:06.560]  因為在昔日
[00:35:06.560 --> 00:35:12.560]  畸典曾經背著他父親去拆毀巴力的壇
[00:35:12.560 --> 00:35:15.560]  他甚至要夜媽媽去拆毀
[00:35:15.560 --> 00:35:19.560]  因為知道他父親當時的心被蒙蔽了
[00:35:19.560 --> 00:35:21.560]  去拜了這個偶像
[00:35:21.560 --> 00:35:23.560]  去拆壇的時候
[00:35:23.560 --> 00:35:26.560]  他拆了一個木偶
[00:35:26.560 --> 00:35:29.560]  我們可以看圖畫
[00:35:29.560 --> 00:35:34.560]  那個木偶叫亞瑟拉
[00:35:34.560 --> 00:35:37.560]  亞瑟拉被認為
[00:35:37.560 --> 00:35:42.560]  那群巴力的神是他的丈夫
[00:35:42.560 --> 00:35:45.560]  亞瑟拉是巴力的妻子
[00:35:45.560 --> 00:35:48.560]  畸典甚至夜媽媽
[00:35:48.560 --> 00:35:51.560]  她就瞞著爸爸去拜偶像
[00:35:51.560 --> 00:35:54.560]  去打倒亞瑟拉
[00:35:54.560 --> 00:35:56.560]  為什麼亞瑟拉是木造的呢?
[00:35:56.560 --> 00:35:59.560]  在當時的歷史記載裡
[00:35:59.560 --> 00:36:05.560]  處造的通常是巴力的神像
[00:36:05.560 --> 00:36:08.560]  而木造的就是巴力的妻子
[00:36:08.560 --> 00:36:10.560]  一個女偶像
[00:36:10.560 --> 00:36:13.560]  所以說到他打爛那個木偶
[00:36:13.560 --> 00:36:14.560]  就是在說
[00:36:14.560 --> 00:36:16.560]  砍下壇旁的木偶
[00:36:16.560 --> 00:36:20.560]  就是在說砍下假神
[00:36:20.560 --> 00:36:24.560]  作為巴力妻子的亞瑟拉這個像
[00:36:24.560 --> 00:36:28.560]  耶路巴力的意思是
[00:36:28.560 --> 00:36:32.560]  畸典將巴力的祭壇拆毀的時候
[00:36:32.560 --> 00:36:34.560]  他爸爸就幫他改了一個名字
[00:36:34.560 --> 00:36:36.560]  他們很流行經歷一件很大的事的時候
[00:36:36.560 --> 00:36:38.560]  就會改一個新的名字
[00:36:38.560 --> 00:36:39.560]  這裡說到
[00:36:39.560 --> 00:36:43.560]  這個父親給他的名字叫做耶路巴力
[00:36:43.560 --> 00:36:47.560]  就是意思讓巴力抗爭
[00:36:47.560 --> 00:36:50.560]  意思就是說他和巴力要相爭
[00:36:50.560 --> 00:36:51.560]  要爭論
[00:36:51.560 --> 00:36:55.560]  很努力地和他去相爭
[00:36:55.560 --> 00:36:57.560]  畸典的一生是和巴力相爭
[00:36:57.560 --> 00:36:59.560]  他打米顛之前
[00:36:59.560 --> 00:37:02.560]  他是拆了巴力的壇
[00:37:02.560 --> 00:37:06.560]  帶他的輔家去敬拜耶和華
[00:37:06.560 --> 00:37:07.560]  但是到了後期
[00:37:07.560 --> 00:37:11.560]  他自己又做了一個類似巴力的偶像
[00:37:11.560 --> 00:37:13.560]  他一生與巴力相爭
[00:37:13.560 --> 00:37:16.560]  一生與巴力爭論
[00:37:16.560 --> 00:37:19.560]  到頭來不是單單他自己
[00:37:19.560 --> 00:37:21.560]  是連同全個以色列
[00:37:21.560 --> 00:37:25.560]  所有以色列人都淪為巴力的俘虜
[00:37:25.560 --> 00:37:31.560]  帶著整個以色列離棄上帝
[00:37:31.560 --> 00:37:32.560]  親愛的兄弟姐妹
[00:37:32.560 --> 00:37:34.560]  今天你有沒有想過
[00:37:34.560 --> 00:37:39.560]  你的一生是與什麼人
[00:37:39.560 --> 00:37:43.560]  或者什麼事相爭呢
[00:37:43.560 --> 00:37:45.560]  你的一生與什麼人
[00:37:45.560 --> 00:37:50.560]  或者什麼事在爭論呢
[00:37:50.560 --> 00:37:52.560]  大能的勇士基顛
[00:37:52.560 --> 00:37:53.560]  他沒有堅持他的信仰
[00:37:53.560 --> 00:37:55.560]  到最後一刻
[00:37:55.560 --> 00:37:57.560]  成為我們跟隨主的人
[00:37:57.560 --> 00:38:02.560]  一個很重要的警惕和提醒
[00:38:02.560 --> 00:38:06.560]  這個就是先後所說巴力的處像
[00:38:06.560 --> 00:38:13.560]  我們還有下一個PowerPoint
[00:38:13.560 --> 00:38:15.560]  再下一個
[00:38:15.560 --> 00:38:18.560]  這個時間到了我不說了
[00:38:18.560 --> 00:38:21.560]  這個就是先後我說的那些
[00:38:21.560 --> 00:38:27.560]  他怎樣拆了壇
[00:38:27.560 --> 00:38:33.560]  請問有沒有最後
[00:38:33.560 --> 00:38:37.560]  來到最後我們想看
[00:38:37.560 --> 00:38:40.560]  我們有時一生之中
[00:38:40.560 --> 00:38:44.560]  我們會與很多事角力爭論
[00:38:44.560 --> 00:38:47.560]  基顛的一生好像告訴我們
[00:38:47.560 --> 00:38:48.560]  他是與巴力爭論
[00:38:48.560 --> 00:38:49.560]  他有贏過
[00:38:49.560 --> 00:38:53.560]  但最後他真的失去了
[00:38:53.560 --> 00:38:56.560]  他倚靠神的信心
[00:38:56.560 --> 00:38:57.560]  更加深的就是
[00:38:57.560 --> 00:39:01.560]  他並且帶領以色列人離棄了上帝
[00:39:01.560 --> 00:39:05.560]  這個是不是他最終獲得的勝利呢
[00:39:05.560 --> 00:39:06.560]  正如我今天的題目
[00:39:06.560 --> 00:39:10.560]  當時打仗人很喜歡用其次的升旗
[00:39:10.560 --> 00:39:13.560]  究竟我們追求的最終的勝利
[00:39:13.560 --> 00:39:15.560]  最終的升旗是什麼呢
[00:39:15.560 --> 00:39:21.560]  我們有沒有被逐勢的勝利標準
[00:39:21.560 --> 00:39:23.560]  影響了我們呢
[00:39:23.560 --> 00:39:25.560]  是不是我們只是追求
[00:39:25.560 --> 00:39:27.560]  住豪宅 開好車
[00:39:27.560 --> 00:39:29.560]  有高品質的生活呢
[00:39:29.560 --> 00:39:33.560]  我們有沒有好像
[00:39:33.560 --> 00:39:37.560]  在新約時代主耶穌給我們的教導
[00:39:37.560 --> 00:39:42.560]  去追求神的國和神的義
[00:39:42.560 --> 00:39:45.560]  這個生活呢
[00:39:45.560 --> 00:39:52.560]  很願意大兄姊妹在今天基顛的故事裏
[00:39:52.560 --> 00:39:56.560]  我們得到一些提醒和警惕
[00:39:56.560 --> 00:39:59.560]  願聖靈保守我們的心
[00:39:59.560 --> 00:40:02.560]  我們當留意
[00:40:02.560 --> 00:40:06.560]  不要被逐勢的追求代替主耶穌的教導
[00:40:06.560 --> 00:40:10.560]  我們反而追求在認識神
[00:40:10.560 --> 00:40:14.560]  和認識祂的話語上的成長
[00:40:14.560 --> 00:40:22.560]  我們一起的祈禱
[00:40:22.560 --> 00:40:27.560]  至愛的天父我們感謝祢
[00:40:27.560 --> 00:40:31.560]  因為有祢的話使我們的生命
[00:40:31.560 --> 00:40:35.560]  我們可以生活有智慧
[00:40:35.560 --> 00:40:38.560]  我們也知道什麼叫知足
[00:40:38.560 --> 00:40:43.560]  最好感謝祢 因為祢的話語是充滿能力和智慧
[00:40:43.560 --> 00:40:47.560]  從基顛這個故事裏面可以看到
[00:40:47.560 --> 00:40:49.560]  人性有軟弱的一面
[00:40:49.560 --> 00:40:54.560]  但我們也看到當中給我們一些警惕
[00:40:54.560 --> 00:40:58.560]  主給我們將神當得的榮耀歸給你
[00:40:58.560 --> 00:41:02.560]  我們不是將一些豐富或者勝利
[00:41:02.560 --> 00:41:05.560]  榮耀歸給自己
[00:41:05.560 --> 00:41:09.560]  而是我們知道是上帝你是那位賜予者
[00:41:09.560 --> 00:41:11.560]  你賜予我們生命
[00:41:11.560 --> 00:41:13.560]  你賜予我們有氣息
[00:41:13.560 --> 00:41:19.560]  我們要在這裏懇求你幫助我們找到人生的意義
[00:41:19.560 --> 00:41:21.560]  人生最終的勝利
[00:41:21.560 --> 00:41:23.560]  奉耶穌基督命求
[00:41:23.560 --> 00:41:25.560]  阿門
