
[00:00:00.000 --> 00:00:07.000]  在我們未分享訊息或是喜年生命故事之先的時間
[00:24:14.000 --> 00:24:17.000]  但是當我望向頭上的天空
[00:24:17.000 --> 00:24:25.000]  我就會覺得這個天地應該是有神
[00:24:25.000 --> 00:24:30.000]  我是不期然有一種盼望浮起了
[00:24:30.000 --> 00:24:34.000]  是帶給我一種有希望的感覺
[00:24:34.000 --> 00:24:37.000]  而很感恩很快
[00:24:37.000 --> 00:24:41.000]  我有一次是在慈雲山周圍
[00:24:41.000 --> 00:24:46.000]  跨進了一個社區中心
[00:24:46.000 --> 00:24:50.000]  進去後沿著樓梯
[00:24:50.000 --> 00:24:55.000]  我感覺到樓梯上有光
[00:24:55.000 --> 00:24:57.000]  我好奇
[00:24:57.000 --> 00:25:00.000]  走下一層走下一層
[00:25:00.000 --> 00:25:04.000]  我就不經意進入了一個青年中心
[00:25:04.000 --> 00:25:09.000]  原來是一個教會辦的石安青年中心
[00:25:09.000 --> 00:25:12.000]  當我進去看壁報板的時候
[00:25:12.000 --> 00:25:17.000]  很感恩有一個女孩子走過來跟我打招呼
[00:25:17.000 --> 00:25:20.000]  她還邀請我坐在一起
[00:25:20.000 --> 00:25:22.000]  在一個團契裡面聚會
[00:25:22.000 --> 00:25:27.000]  於是這個女孩子就好像天使一樣
[00:25:27.000 --> 00:25:29.000]  把我帶進了神的家
[00:25:29.000 --> 00:25:31.000]  神的國
[00:25:31.000 --> 00:25:35.000]  後來我跟著這個團契教會
[00:25:35.000 --> 00:25:38.000]  去參加葛培利報道大會
[00:25:38.000 --> 00:25:42.000]  在大球場的座位上
[00:25:42.000 --> 00:25:45.000]  我身邊一位不認識的阿伯
[00:25:45.000 --> 00:25:49.000]  (這個就是阿伯)
[00:25:49.000 --> 00:25:54.000]  他鼓勵我不如下去決戰
[00:25:54.000 --> 00:25:59.000]  我就很擔心我真的走進了草坪裡
[00:25:59.000 --> 00:26:05.000]  我當時看到港台上的葛培利牧師
[00:26:05.000 --> 00:26:08.000]  他面色光紅
[00:26:08.000 --> 00:26:11.000]  聲譽雄中
[00:26:11.000 --> 00:26:14.000]  而我自己是不斷在顫抖
[00:26:14.000 --> 00:26:17.000]  但是又覺得心裡很熱
[00:26:17.000 --> 00:26:20.000]  就是因為這樣的一個決戰
[00:26:20.000 --> 00:26:26.000]  我就在教會裡面更深地被栽培
[00:26:26.000 --> 00:26:30.000]  於是我經過無數的
[00:26:30.000 --> 00:26:35.000]  那種查經、祈禱、侍奉
[00:26:35.000 --> 00:26:40.000]  還有很感謝雍瑞精牧師師母
[00:26:40.000 --> 00:26:45.000]  好像父母一樣來牧養我們弟兄姊妹
[00:26:45.000 --> 00:26:49.000]  去解答我很多信仰的疑問
[00:26:49.000 --> 00:26:53.000]  逐漸令我真的經歷一個神後真
[00:26:53.000 --> 00:26:57.000]  在我無數很幼稚
[00:26:57.000 --> 00:27:00.000]  很無厘頭的禱告
[00:27:00.000 --> 00:27:03.000]  神都應慰我
[00:27:03.000 --> 00:27:08.000]  而整個的生命就好像在一點
[00:27:08.000 --> 00:27:10.000]  一個好像海綿
[00:27:10.000 --> 00:27:12.000]  很乾的海綿
[00:27:12.000 --> 00:27:15.000]  掉進了一個欣點的海洋
[00:27:15.000 --> 00:27:18.000]  一直慢慢地吸收吸收
[00:27:18.000 --> 00:27:21.000]  於是我原來一個蒙恩的生命
[00:27:21.000 --> 00:27:25.000]  就這樣打開了
[00:27:25.000 --> 00:27:28.000]  好,很感謝喜烈姐妹
[00:27:28.000 --> 00:27:31.000]  分享她怎樣去認識耶穌
[00:27:31.000 --> 00:27:33.000]  接下來我們來看看
[00:27:33.000 --> 00:27:37.000]  當這個解藥心人得到解救之後
[00:27:37.000 --> 00:27:43.000]  有什麼事繼續發生
[00:27:43.000 --> 00:27:47.000]  我們一起讀第十六、第十七節
[00:27:47.000 --> 00:27:52.000]  看見這是人把乎的人所遇見的
[00:27:52.000 --> 00:27:56.000]  和那群諸的士都告訴了眾人
[00:27:56.000 --> 00:28:01.000]  眾人就要求耶穌離開他們的地區
[00:28:01.000 --> 00:28:06.000]  那個解藥心人得到解救之後
[00:28:06.000 --> 00:28:10.000]  當地的民眾沒有因為他們見到耶穌的能力
[00:28:10.000 --> 00:28:12.000]  去跟隨他
[00:28:12.000 --> 00:28:14.000]  反而他們因為害怕耶穌
[00:28:14.000 --> 00:28:18.000]  會為他們帶來更多的經濟損失
[00:28:18.000 --> 00:28:22.000]  現在一個人趕走鬼就死了二千頭
[00:28:22.000 --> 00:28:24.000]  多趕幾個就會怎樣
[00:28:24.000 --> 00:28:26.000]  可能會有一萬個
[00:28:26.000 --> 00:28:30.000]  所以他們因為經濟損失的時間
[00:28:30.000 --> 00:28:34.000]  他們就要求耶穌離開他們的境界
[00:28:34.000 --> 00:28:38.000]  我們接下來讀第十八到二十節
[00:28:38.000 --> 00:28:39.000]  我們一起讀
[00:28:39.000 --> 00:28:41.000]  耶穌上船的時候
[00:28:41.000 --> 00:28:43.000]  那曾被鬼附的人
[00:28:43.000 --> 00:28:46.000]  懇求要和耶穌在一起
[00:28:46.000 --> 00:28:49.000]  耶穌不許卻對他說
[00:28:49.000 --> 00:28:50.000]  你回家去
[00:28:50.000 --> 00:28:52.000]  到你的親友那裡
[00:28:52.000 --> 00:28:56.000]  將主為你所做的大事
[00:28:56.000 --> 00:28:58.000]  和他怎樣憐憫你
[00:28:58.000 --> 00:29:00.000]  都告訴他們
[00:29:00.000 --> 00:29:02.000]  那人就走了
[00:29:02.000 --> 00:29:04.000]  開始在底加坡裡
[00:29:04.000 --> 00:29:08.000]  傳揚耶穌為他做了多麼大的事
[00:29:08.000 --> 00:29:11.000]  將人都驚訝
[00:29:11.000 --> 00:29:16.000]  當主耶穌正在離開上船的時候
[00:29:16.000 --> 00:29:19.000]  那個得到解救的格拉森人
[00:29:19.000 --> 00:29:21.000]  他就求求耶穌
[00:29:21.000 --> 00:29:25.000]  希望耶穌能夠讓他跟著他們
[00:29:25.000 --> 00:29:28.000]  一個格拉森人為何會這樣做呢
[00:29:28.000 --> 00:29:31.000]  我相信一方面他是感謝耶穌救了他
[00:29:31.000 --> 00:29:33.000]  而另一方面
[00:29:33.000 --> 00:29:38.000]  他也許不想回到他舊的家裡
[00:29:38.000 --> 00:29:42.000]  他不想回到家裡
[00:29:42.000 --> 00:29:44.000]  因為他的家人遺棄過他
[00:29:44.000 --> 00:29:46.000]  他不想回到他的社區
[00:29:46.000 --> 00:29:49.000]  可能會覺得自己有自卑
[00:29:49.000 --> 00:29:53.000]  或者他也憎恨那些社區的人遺棄他
[00:29:53.000 --> 00:29:57.000]  他很希望跟著耶穌有一個新的開始
[00:29:57.000 --> 00:29:59.000]  但主耶穌卻沒有答應他
[00:29:59.000 --> 00:30:01.000]  讓他離開
[00:30:01.000 --> 00:30:06.000]  以至到耶穌在另一方面
[00:30:06.000 --> 00:30:08.000]  他將一個使命給他
[00:30:08.000 --> 00:30:11.000]  他叫他回到自己的家裡
[00:30:11.000 --> 00:30:14.000]  回到認識他的親屬那裡
[00:30:14.000 --> 00:30:18.000]  在他們當中見證上帝的能力和憐憫
[00:30:18.000 --> 00:30:21.000]  講述上帝怎樣去拯救他
[00:30:21.000 --> 00:30:24.000]  讓他的生命得以自由
[00:30:24.000 --> 00:30:28.000]  也幫助他的家人和親屬
[00:30:28.000 --> 00:30:32.000]  認識耶穌和跟隨他
[00:30:32.000 --> 00:30:36.000]  結果那個人真的聽從主耶穌的吩咐
[00:30:36.000 --> 00:30:39.000]  他不但回到自己的家裡
[00:30:39.000 --> 00:30:44.000]  也向他的家人和親屬
[00:30:44.000 --> 00:30:46.000]  去傳揚耶穌的作為
[00:30:46.000 --> 00:30:49.000]  他更加走到周圍的地區
[00:30:49.000 --> 00:30:52.000]  那個地區叫做底加玻利亞
[00:30:52.000 --> 00:30:54.000]  底加玻利亞是什麼意思呢?
[00:30:54.000 --> 00:30:56.000]  其實就是十個城的意思
[00:30:56.000 --> 00:30:59.000]  這個地方有十個城所組成的地區
[00:30:59.000 --> 00:31:03.000]  他去到附近的地區裡
[00:31:03.000 --> 00:31:05.000]  繼續去傳揚耶穌
[00:31:05.000 --> 00:31:08.000]  曾經為他所作過的大事
[00:31:08.000 --> 00:31:13.000]  主耶穌不但讓解心人得到自由
[00:31:13.000 --> 00:31:16.000]  也讓他得回自己的價值
[00:31:16.000 --> 00:31:20.000]  主耶穌也將這個使命委託給他
[00:31:20.000 --> 00:31:24.000]  讓他能夠有更大的貢獻和更大的價值
[00:31:24.000 --> 00:31:29.000]  透過這個解心人的生命故事
[00:31:29.000 --> 00:31:31.000]  他告訴我們他的生命
[00:31:31.000 --> 00:31:33.000]  雖然曾經受困
[00:31:33.000 --> 00:31:37.000]  他沒有被家人或當時的社會接納
[00:31:37.000 --> 00:31:40.000]  但主耶穌主動來解救他
[00:31:40.000 --> 00:31:43.000]  恢復他的自由和價值
[00:31:43.000 --> 00:31:50.000]  也將使命託付給他
[00:31:50.000 --> 00:31:53.000]  讓他見證上帝的作為
[00:31:53.000 --> 00:31:58.000]  我們知道世人都是被罪所困
[00:31:58.000 --> 00:32:01.000]  結局是滅亡
[00:32:01.000 --> 00:32:03.000]  但主耶穌為愛世人
[00:32:03.000 --> 00:32:08.000]  他在十字架上為了世人贖罪
[00:32:08.000 --> 00:32:10.000]  他犧牲了自己的生命
[00:32:10.000 --> 00:32:16.000]  以致人能夠因此脫離罪和死亡的困所得著永生

