
[00:00:00.000 --> 00:00:01.660]  掌聲我們的神
[00:26:41.600 --> 00:26:43.600]  有這樣的事蹟
[00:26:43.600 --> 00:26:49.600]  我們在探究
[00:26:49.600 --> 00:26:51.600]  有沒有其他虛幻的
[00:26:51.600 --> 00:26:53.600]  或者是幻想出來的
[00:26:53.600 --> 00:26:57.600]  沒有人會可以
[00:26:57.600 --> 00:26:59.600]  幻想到這些這樣的情節
[00:26:59.600 --> 00:27:05.600]  接著再比較特別仔細一點
[00:27:05.600 --> 00:27:07.600]  那個問題是
[00:27:07.600 --> 00:27:13.600]  有沒有人
[00:27:13.600 --> 00:27:15.600]  可以在火中聽到神的聲音
[00:27:15.600 --> 00:27:17.600]  仍然能夠活存
[00:27:17.600 --> 00:27:21.600]  這裡有兩條問題
[00:27:21.600 --> 00:27:25.600]  第一,有沒有人聽過神的聲音
[00:27:25.600 --> 00:27:27.600]  第二
[00:27:27.600 --> 00:27:31.600]  如果你聽過
[00:27:31.600 --> 00:27:33.600]  你還有沒有命
[00:27:33.600 --> 00:27:35.600]  可以再告訴別人你聽過什麼
[00:27:35.600 --> 00:27:41.600]  我想他是在說
[00:27:41.600 --> 00:27:43.600]  在西乃山發生的事
[00:27:43.600 --> 00:27:49.600]  他們聽到神
[00:27:49.600 --> 00:27:51.600]  關於文藥
[00:27:51.600 --> 00:27:53.600]  那十項的命令
[00:27:53.600 --> 00:27:55.600]  我們就叫做十誡
[00:27:55.600 --> 00:27:59.600]  其實聖經沒有說是十誡
[00:27:59.600 --> 00:28:03.600]  是說十句話
[00:28:03.600 --> 00:28:07.600]  十個宣告
[00:28:07.600 --> 00:28:11.600]  有沒有人聽過之後
[00:28:11.600 --> 00:28:13.600]  仍然能夠活存呢
[00:28:13.600 --> 00:28:19.600]  但是當神給這十句話
[00:28:19.600 --> 00:28:21.600]  給那些人,他們怎麼做呢
[00:28:21.600 --> 00:28:23.600]  他們聽到神的聲音
[00:28:23.600 --> 00:28:25.600]  他們說停,停,停
[00:28:25.600 --> 00:28:27.600]  否則我們都死了
[00:28:27.600 --> 00:28:31.600]  莫西,你去做我們的煙火
[00:28:31.600 --> 00:28:37.600]  你去聽神的話
[00:28:37.600 --> 00:28:41.600]  如果你還活著,就來告訴我們
[00:28:41.600 --> 00:28:47.600]  你不能有這樣的遇見
[00:28:47.600 --> 00:28:49.600]  和一個神,然後活著
[00:28:49.600 --> 00:28:51.600]  你不能接觸那麼神聖的神
[00:28:51.600 --> 00:28:55.600]  而你還可以生存
[00:28:55.600 --> 00:28:57.600]  第四條問題
[00:28:57.600 --> 00:29:03.600]  好了,有沒有其他的神
[00:29:03.600 --> 00:29:05.600]  敢做以色列神所做的事呢
[00:29:05.600 --> 00:29:13.600]  他怎麼去詳細地解釋
[00:29:13.600 --> 00:29:15.600]  整件事是怎麼發生的呢
[00:29:15.600 --> 00:29:17.600]  他用了七個表現的詞語
[00:29:17.600 --> 00:29:19.600]  來講明神拯救行動的大能本質
[00:29:19.600 --> 00:29:33.600]  當然你看到七
[00:29:33.600 --> 00:29:37.600]  他當然是給一個全盤的圖
[00:29:37.600 --> 00:29:41.600]  那究竟他在這裡有什麼七項的東西呢
[00:29:41.600 --> 00:29:43.600]  哇,是勇敢的作為
[00:29:43.600 --> 00:29:49.600]  我有一個感覺,意思是
[00:29:49.600 --> 00:29:55.600]  神進入別人的土地
[00:29:55.600 --> 00:30:01.600]  挑戰那個土地的神
[00:30:01.600 --> 00:30:03.600]  制止他
[00:30:03.600 --> 00:30:07.600]  好啊,我們的神去了埃及
[00:30:09.600 --> 00:30:11.600]  去領他的以色列民走
[00:30:11.600 --> 00:30:17.600]  他挑戰以色列的神明
[00:30:17.600 --> 00:30:19.600]  敢制止他
[00:30:19.600 --> 00:30:21.600]  你有沒有聽過,有沒有聽過這樣的東西
[00:30:21.600 --> 00:30:25.600]  然後他有很多的神蹟
[00:30:25.600 --> 00:30:29.600]  和啟示
[00:30:29.600 --> 00:30:31.600]  戰爭
[00:30:31.600 --> 00:30:37.600]  其實那些戰爭不是以色列
[00:30:37.600 --> 00:30:39.600]  和埃及那麼簡單
[00:30:39.600 --> 00:30:43.600]  是真神和那些假的神明的大戰
[00:30:43.600 --> 00:30:51.600]  接下來是大能的手
[00:30:51.600 --> 00:30:53.600]  和伸出來的膀背
[00:30:53.600 --> 00:30:59.600]  其實是兩樣同出一轍
[00:30:59.600 --> 00:31:03.600]  這個是很埃及性的一個圖畫
[00:31:03.600 --> 00:31:05.600]  不好意思,我沒有帶給你們圖畫
[00:31:05.600 --> 00:31:11.600]  但是如果你們想像一下
[00:31:11.600 --> 00:31:13.600]  那些埃及圖畫
[00:31:13.600 --> 00:31:15.600]  那些壁畫
[00:31:15.600 --> 00:31:23.600]  法老王
[00:31:23.600 --> 00:31:25.600]  做皇帝
[00:31:25.600 --> 00:31:31.600]  他們就會強調
[00:31:31.600 --> 00:31:33.600]  那隻大能的手
[00:31:33.600 --> 00:31:35.600]  和伸出來的膀背
[00:31:35.600 --> 00:31:39.600]  很吻合耶和華
[00:31:39.600 --> 00:31:41.600]  埃及人拿他的左手
[00:31:41.600 --> 00:31:47.600]  抓住那個受害人的頭髮
[00:31:47.600 --> 00:31:51.600]  右手
[00:31:51.600 --> 00:31:53.600]  他就有支棒
[00:31:53.600 --> 00:31:59.600]  這個就是法老對付列國的
[00:31:59.600 --> 00:32:01.600]  那些王
[00:32:01.600 --> 00:32:03.600]  猜猜
[00:32:03.600 --> 00:32:05.600]  怎樣呢
[00:32:05.600 --> 00:32:11.600]  神啊,伸出來的大能的手和膀背
[00:32:11.600 --> 00:32:13.600]  比埃及的神還要厲害
[00:32:13.600 --> 00:32:19.600]  和他的神跡大能
[00:32:19.600 --> 00:32:23.600]  所以當這一切完結的時候
[00:32:27.600 --> 00:32:29.600]  所以大家都讚嘆驚嘆
[00:32:29.600 --> 00:32:31.600]  不以神的大能的作為
[00:32:31.600 --> 00:32:35.600]  我們的神何其偉大
[00:32:35.600 --> 00:32:39.600]  是為了我們這樣做
[00:32:39.600 --> 00:32:45.600]  這個就是救恩
[00:32:45.600 --> 00:32:51.600]  但是在第36節
[00:32:51.600 --> 00:32:53.600]  還有一些bonus
[00:32:53.600 --> 00:32:55.600]  他甚至會更加往前推進
[00:32:55.600 --> 00:33:03.600]  不僅是他回想
[00:33:03.600 --> 00:33:05.600]  在塞奈的那一刻
[00:33:05.600 --> 00:33:07.600]  當他們聽到他的聲音
[00:33:07.600 --> 00:33:09.600]  他們看到他的火
[00:33:09.600 --> 00:33:13.600]  但他又回到
[00:33:13.600 --> 00:33:15.600]  他的先祖
[00:33:15.600 --> 00:33:19.600]  耶穌基督
[00:33:19.600 --> 00:33:21.600]  為了耶穌
[00:33:21.600 --> 00:33:23.600]  祂的恩典
[00:33:23.600 --> 00:33:27.600]  耶和華很愛他的列祖
[00:33:27.600 --> 00:33:29.600]  他是出於愛
[00:33:29.600 --> 00:33:31.600]  和他們守這個盟約
[00:33:31.600 --> 00:33:37.600]  他們很愛列祖
[00:33:37.600 --> 00:33:43.600]  是因為神很愛列祖
[00:33:43.600 --> 00:33:45.600]  所以繼續選列祖之後的後裔
[00:33:49.600 --> 00:33:51.600]  他親自將他們領離開埃及
[00:33:51.600 --> 00:33:57.600]  真是一個令人讚嘆不已的歷史事蹟
[00:33:57.600 --> 00:34:01.600]  真是一個令人讚嘆驚喜的事蹟
[00:34:01.600 --> 00:34:05.600]  在任何的文獻
[00:34:05.600 --> 00:34:07.600]  大家有沒有看過這樣的事蹟呢
[00:34:07.600 --> 00:34:11.600]  沒有東西能及
[00:34:11.600 --> 00:34:13.600]  但這正是我們神所做的奇異之事
[00:34:17.600 --> 00:34:19.600]  這就是我們神所做的奇異之事
[00:34:19.600 --> 00:34:21.600]  這始於這裡
[00:34:21.600 --> 00:34:25.600]  這是一個非常重要的福音
[00:34:25.600 --> 00:34:31.600]  但為何神要這麼做呢
[00:34:31.600 --> 00:34:35.600]  不僅是因為
[00:34:35.600 --> 00:34:37.600]  他曾經誠信於先祖
[00:34:37.600 --> 00:34:41.600]  不僅是因為
[00:34:41.600 --> 00:34:43.600]  他選擇以色列為他的民族
[00:34:43.600 --> 00:34:45.600]  不是因為
[00:34:45.600 --> 00:34:47.600]  他選擇以色列為他的子民
[00:34:47.600 --> 00:34:53.600]  但大家看一看出埃及的事蹟
[00:34:53.600 --> 00:34:59.600]  你會聽到重覆又重覆又重覆
[00:34:59.600 --> 00:35:03.600]  那你就知道
[00:35:03.600 --> 00:35:05.600]  我是耶和華
[00:35:05.600 --> 00:35:11.600]  那以色列
[00:35:11.600 --> 00:35:13.600]  埃及民就會知道我是耶和華
[00:35:13.600 --> 00:35:19.600]  那全世界都知道
[00:35:19.600 --> 00:35:21.600]  他是耶和華
[00:35:21.600 --> 00:35:23.600]  這就是重點
[00:35:23.600 --> 00:35:33.600]  上帝和以色列建立這個盟友的關係
[00:35:33.600 --> 00:35:37.600]  不僅僅是為了以色列
[00:35:39.600 --> 00:35:41.600]  他也在做這個
[00:35:41.600 --> 00:35:43.600]  讓全世界都知道的奇蹟
[00:35:43.600 --> 00:35:47.600]  我們聽到
[00:35:47.600 --> 00:35:49.600]  證明了
[00:35:49.600 --> 00:35:55.600]  我們全部坐在這裡
[00:35:55.600 --> 00:35:57.600]  全部都是這件事的證明
[00:35:57.600 --> 00:36:01.600]  我們認識這個神
[00:36:01.600 --> 00:36:03.600]  我們經歷了神
[00:36:03.600 --> 00:36:05.600]  他是道成肉身
[00:36:07.600 --> 00:36:09.600]  而耶穌為我們承擔的救恩
[00:36:09.600 --> 00:36:13.600]  是遠比神將
[00:36:13.600 --> 00:36:15.600]  以色列民帶離開埃及更重要
[00:36:15.600 --> 00:36:23.600]  那接著我們就去到
[00:36:23.600 --> 00:36:25.600]  摩西的神學的功課
[00:36:25.600 --> 00:36:29.600]  究竟重點是什麼呢
[00:36:35.600 --> 00:36:37.600]  我們真的因為看到這些事蹟
[00:36:37.600 --> 00:36:39.600]  就要知道耶和華是唯一的神
[00:36:39.600 --> 00:36:45.600]  所以如果聽到文本
[00:36:45.600 --> 00:36:51.600]  你聽到了
[00:36:51.600 --> 00:36:53.600]  他說的那些話
[00:36:53.600 --> 00:36:57.600]  現在是說方言
[00:36:57.600 --> 00:37:01.600]  其實這裡是引述了整件事
[00:37:03.600 --> 00:37:05.600]  我們的神是耶和華
[00:37:05.600 --> 00:37:09.600]  耶和華
[00:37:09.600 --> 00:37:11.600]  只是一個獨一的神
[00:37:11.600 --> 00:37:13.600]  這個才是重點
[00:37:13.600 --> 00:37:19.600]  接著他就去到實踐的功課
[00:37:19.600 --> 00:37:23.600]  是在40節
[00:37:23.600 --> 00:37:27.600]  我們不是在說很沉悶的歷史事件
[00:37:27.600 --> 00:37:29.600]  不是在說理論上的神學觀
[00:37:29.600 --> 00:37:41.600]  因為很多哲學家都是這樣說話的
[00:37:41.600 --> 00:37:45.600]  我都一定不明白
[00:37:45.600 --> 00:37:49.600]  我其實就是一個
[00:37:49.600 --> 00:37:51.600]  在農村耕種的男孩子
[00:37:55.600 --> 00:37:57.600]  究竟重點何在呢
[00:37:57.600 --> 00:38:03.600]  我們要知道耶和華是神
[00:38:03.600 --> 00:38:13.600]  而知道我們是他得權指問
[00:38:13.600 --> 00:38:15.600]  應帶來的一些正確的反應
[00:38:15.600 --> 00:38:21.600]  我們說到實踐倫理的功課
[00:38:21.600 --> 00:38:23.600]  問
[00:38:23.600 --> 00:38:27.600]  問那裡是歷史的功課
[00:38:27.600 --> 00:38:29.600]  知道
[00:38:29.600 --> 00:38:31.600]  是神學的功課
[00:38:31.600 --> 00:38:33.600]  聽
[00:38:33.600 --> 00:38:37.600]  這裡是實踐的功課
[00:38:37.600 --> 00:38:41.600]  聽到之後就活出來
[00:38:41.600 --> 00:38:47.600]  所以第40節說
[00:38:47.600 --> 00:38:49.600]  你們要聽我今天吩咐的律例誡命
[00:38:49.600 --> 00:38:51.600]  (英文)
[00:38:51.600 --> 00:38:57.600]  以致美同你的後裔得福
[00:38:57.600 --> 00:39:05.600]  並使你的日子
[00:39:05.600 --> 00:39:07.600]  一直在耶和華你神賜你的地上得以長久
[00:39:07.600 --> 00:39:13.600]  好像今天任何優秀的傳道者一樣
[00:39:13.600 --> 00:39:15.600]  (英文)
[00:39:15.600 --> 00:39:23.600]  這篇這麼優秀的講章
[00:39:23.600 --> 00:39:25.600]  叫做我們得救是奇妙的救恩
[00:39:25.600 --> 00:39:29.600]  摩西最後都一樣是說給大家聽
[00:39:29.600 --> 00:39:31.600]  如何實踐
[00:39:31.600 --> 00:39:33.600]  即是怎樣呢
[00:39:33.600 --> 00:39:35.600]  (英文)
[00:39:35.600 --> 00:39:45.600]  摩西這樣去將耶和華打贏
[00:39:45.600 --> 00:39:47.600]  埃及和埃及的眾神明
[00:39:47.600 --> 00:39:49.600]  這個這麼壯觀的事蹟
[00:39:49.600 --> 00:39:51.600]  不是學術的
[00:39:51.600 --> 00:39:53.600]  (英文)
[00:39:53.600 --> 00:39:57.600]  好像保羅在
[00:39:57.600 --> 00:39:59.600]  羅馬書12章1節所說的
[00:39:59.600 --> 00:40:01.600]  (英文)
[00:40:01.600 --> 00:40:03.600]  我都有看新約的
[00:40:03.600 --> 00:40:05.600]  (英文)
[00:40:05.600 --> 00:40:07.600]  我是基督徒來的
[00:40:07.600 --> 00:40:09.600]  (英文)
[00:40:09.600 --> 00:40:11.600]  新約很正的
[00:40:11.600 --> 00:40:13.600]  (英文)
[00:40:13.600 --> 00:40:15.600]  很好的都是福音
[00:40:15.600 --> 00:40:17.600]  (英文)
[00:40:17.600 --> 00:40:19.600]  但是只是留在理論層面有什麼好呢
[00:40:19.600 --> 00:40:21.600]  (英文)
[00:40:21.600 --> 00:40:23.600]  那一些普通的神學
[00:40:23.600 --> 00:40:25.600]  我們要怎樣形容才叫好呢
[00:40:25.600 --> 00:40:27.600]  (英文)
[00:40:27.600 --> 00:40:29.600]  我們要怎樣形容才叫好呢
[00:40:29.600 --> 00:40:31.600]  (英文)
[00:40:31.600 --> 00:40:37.600]  (英文)
[00:40:37.600 --> 00:40:41.600]  聽啊以色列
[00:40:41.600 --> 00:40:43.600]  耶和華是我們神
[00:40:43.600 --> 00:40:45.600]  耶和華是唯一真神
[00:40:45.600 --> 00:40:47.600]  下一節是什麼呢
[00:40:47.600 --> 00:40:49.600]  (英文)
[00:40:49.600 --> 00:40:53.600]  那你就要全心的愛神
[00:40:53.600 --> 00:40:55.600]  (英文)
[00:40:55.600 --> 00:40:57.600]  希伯來文是
[00:40:57.600 --> 00:40:59.600]  (英文)
[00:40:59.600 --> 00:41:05.600]  我們不可以只是用一個英文字來表達
[00:41:05.600 --> 00:41:07.600]  (英文)
[00:41:07.600 --> 00:41:09.600]  不是一個態度
[00:41:09.600 --> 00:41:11.600]  (英文)
[00:41:11.600 --> 00:41:13.600]  不是對某人有一個正向的思想
[00:41:13.600 --> 00:41:15.600]  (英文)
[00:41:15.600 --> 00:41:17.600]  這是出一個動作的
[00:41:17.600 --> 00:41:19.600]  (英文)
[00:41:19.600 --> 00:41:21.600]  耶穌跟他的門徒說
[00:41:21.600 --> 00:41:23.600]  如果你愛我
[00:41:23.600 --> 00:41:25.600]  告訴我
[00:41:25.600 --> 00:41:31.600]  是不是就這樣
[00:41:31.600 --> 00:41:33.600]  不是
[00:41:33.600 --> 00:41:35.600]  神呢
[00:41:35.600 --> 00:41:39.600]  神呢
[00:41:39.600 --> 00:41:41.600]  先不要說
[00:41:41.600 --> 00:41:43.600]  在聖經裡
[00:41:43.600 --> 00:41:45.600]  神不是叫我們說
[00:41:45.600 --> 00:41:47.600]  你告訴我
[00:41:47.600 --> 00:41:49.600]  你愛我吧
[00:41:49.600 --> 00:41:51.600]  你告訴我
[00:41:51.600 --> 00:41:53.600]  你愛我吧
[00:41:53.600 --> 00:41:55.600]  都沒有人這樣說
[00:41:55.600 --> 00:41:57.600]  沒有啊
[00:41:57.600 --> 00:42:03.600]  你找到這一節
[00:42:03.600 --> 00:42:05.600]  你就可以證實我錯了
[00:42:05.600 --> 00:42:09.600]  開一下詩篇
[00:42:09.600 --> 00:42:11.600]  我們都可以看詩篇
[00:42:11.600 --> 00:42:13.600]  怎麼說
[00:42:13.600 --> 00:42:19.600]  上帝不是叫人
[00:42:19.600 --> 00:42:21.600]  唱一些情歌給我聽
[00:42:21.600 --> 00:42:23.600]  耶穌說
[00:42:23.600 --> 00:42:25.600]  如果你愛我
[00:42:25.600 --> 00:42:27.600]  證實一下
[00:42:27.600 --> 00:42:31.600]  遵行我的誡命
[00:42:31.600 --> 00:42:35.600]  在聖誕節
[00:42:35.600 --> 00:42:37.600]  我們給我們的妻子
[00:42:37.600 --> 00:42:39.600]  女朋友和男朋友
[00:42:39.600 --> 00:42:41.600]  車子說我愛你
[00:42:41.600 --> 00:42:43.600]  我愛你
[00:42:43.600 --> 00:42:45.600]  在情人節給太太
[00:42:45.600 --> 00:42:47.600]  女朋友男朋友
[00:42:47.600 --> 00:42:49.600]  我愛你
[00:42:49.600 --> 00:42:51.600]  在健康的婚姻裡
[00:42:51.600 --> 00:42:55.600]  每一天都應該是情人節
[00:42:55.600 --> 00:42:59.600]  不只是單憑言語
[00:42:59.600 --> 00:43:03.600]  是我們怎樣對待對方
[00:43:03.600 --> 00:43:05.600]  去到遵守諾言
[00:43:05.600 --> 00:43:13.600]  這裡就說
[00:43:13.600 --> 00:43:15.600]  聽我吩咐你們的律例誡命
[00:43:15.600 --> 00:43:17.600]  這裡不只是聽
[00:43:17.600 --> 00:43:19.600]  聽的意思是要遵行
[00:43:19.600 --> 00:43:23.600]  我是加拿大人
[00:43:23.600 --> 00:43:25.600]  好像香港人一樣
[00:43:25.600 --> 00:43:31.600]  我們也有古雅的文字
[00:43:31.600 --> 00:43:37.600]  要聽一聽希伯來文
[00:43:37.600 --> 00:43:39.600]  聽的意思是怎樣
[00:43:39.600 --> 00:43:43.600]  就是hearken
[00:43:43.600 --> 00:43:45.600]  聽過這個字嗎
[00:43:45.600 --> 00:43:51.600]  不會在街市買到
[00:43:51.600 --> 00:43:53.600]  聽到有人用hearken
[00:43:53.600 --> 00:43:55.600]  或者這些字在街上
[00:43:55.600 --> 00:43:59.600]  也是用聽
[00:43:59.600 --> 00:44:03.600]  是十王耳目一心地聽
[00:44:03.600 --> 00:44:05.600]  和遵行
[00:44:05.600 --> 00:44:09.600]  而聽到福音
[00:44:09.600 --> 00:44:11.600]  聽到福音之後
[00:44:11.600 --> 00:44:13.600]  你就要將
[00:44:13.600 --> 00:44:15.600]  你聽到的福音
[00:44:15.600 --> 00:44:17.600]  向耶和華展現
[00:44:17.600 --> 00:44:25.600]  是你裡面的內心全心
[00:44:25.600 --> 00:44:31.600]  是你全人
[00:44:31.600 --> 00:44:35.600]  是你所有的資源
[00:44:37.600 --> 00:44:39.600]  不只是能力
[00:44:39.600 --> 00:44:43.600]  其實是更加
[00:44:43.600 --> 00:44:47.600]  更加說每一樣東西
[00:44:47.600 --> 00:44:49.600]  有你的名字在上面的
[00:44:49.600 --> 00:44:51.600]  都是
[00:44:51.600 --> 00:44:53.600]  譬如我的筆
[00:44:53.600 --> 00:44:55.600]  我的電腦
[00:44:55.600 --> 00:44:57.600]  那張是我的桌子
[00:44:57.600 --> 00:44:59.600]  我的家屋
[00:44:59.600 --> 00:45:01.600]  我的狗
[00:45:01.600 --> 00:45:03.600]  我的外套
[00:45:03.600 --> 00:45:05.600]  所有
[00:45:05.600 --> 00:45:07.600]  我的東西
[00:45:07.600 --> 00:45:11.600]  所有
[00:45:11.600 --> 00:45:13.600]  所有屬於我的
[00:45:13.600 --> 00:45:15.600]  是要全心全意
[00:45:15.600 --> 00:45:17.600]  獻給神
[00:45:17.600 --> 00:45:21.600]  這意味著
[00:45:21.600 --> 00:45:23.600]  沒有任何其他神
[00:45:23.600 --> 00:45:27.600]  是一心一意的
[00:45:27.600 --> 00:45:31.600]  一切都是神的
[00:45:31.600 --> 00:45:33.600]  全部都是屬於神的
[00:45:33.600 --> 00:45:37.600]  哇,這是多麼厲害的福音
[00:45:37.600 --> 00:45:41.600]  我們多有
[00:45:41.600 --> 00:45:43.600]  無福己得權
[00:45:43.600 --> 00:45:47.600]  所以當我回看
[00:45:47.600 --> 00:45:49.600]  自己個人的經歷
[00:45:49.600 --> 00:45:51.600]  我就問我自己
[00:45:51.600 --> 00:45:53.600]  為什麼站在這裡
[00:45:53.600 --> 00:45:57.600]  大家弟兄姊妹
[00:45:57.600 --> 00:45:59.600]  和主耶穌共聚一堂
[00:45:59.600 --> 00:46:01.600]  我表弟沒有在這裡
[00:46:01.600 --> 00:46:07.600]  為什麼我又來了
[00:46:07.600 --> 00:46:09.600]  你為什麼又來了
[00:46:09.600 --> 00:46:13.600]  為什麼不是你鄰居來了
[00:46:13.600 --> 00:46:17.600]  知不知道答案是什麼
[00:46:17.600 --> 00:46:21.600]  是出於神的奇妙救恩
[00:46:21.600 --> 00:46:25.600]  不多不少
[00:46:25.600 --> 00:46:27.600]  蒙恩得救完全沒有附帶條件
[00:46:27.600 --> 00:46:33.600]  你知道故事的發展
[00:46:33.600 --> 00:46:37.600]  神沒有去到埃及
[00:46:37.600 --> 00:46:41.600]  給了他們十誡
[00:46:41.600 --> 00:46:43.600]  你的話
[00:46:43.600 --> 00:46:47.600]  和所有其他的法律
[00:46:47.600 --> 00:46:51.600]  然後說
[00:46:51.600 --> 00:46:53.600]  你只要查看
[00:46:53.600 --> 00:46:55.600]  這些
[00:46:55.600 --> 00:46:59.600]  我就帶你離開埃及
[00:46:59.600 --> 00:47:03.600]  是不是這樣
[00:47:03.600 --> 00:47:05.600]  不是,是相反的
[00:47:05.600 --> 00:47:09.600]  無附帶條件
[00:47:09.600 --> 00:47:11.600]  就將他們帶離開埃及
[00:47:11.600 --> 00:47:15.600]  他們帶離開的
[00:47:15.600 --> 00:47:17.600]  不是很守秘的人
[00:47:17.600 --> 00:47:19.600]  其實他們一點都不配
[00:47:21.600 --> 00:47:23.600]  但是單單是為了恩典
[00:47:23.600 --> 00:47:25.600]  拯救他們出來
[00:47:25.600 --> 00:47:31.600]  他們完全是憑信心離開埃及
[00:47:31.600 --> 00:47:35.600]  他們沒有打贏埃及人才走到
[00:47:35.600 --> 00:47:39.600]  他們要怎樣才能離開埃及
[00:47:39.600 --> 00:47:45.600]  在紅海的時候
[00:47:45.600 --> 00:47:47.600]  摩西怎麼說
[00:47:49.600 --> 00:47:51.600]  站定
[00:47:51.600 --> 00:47:53.600]  看耶和華,我們神的救恩
[00:47:53.600 --> 00:47:57.600]  然後他就將他的手杖高舉
[00:47:57.600 --> 00:47:59.600]  然後怎樣呢
[00:47:59.600 --> 00:48:01.600]  水分開了
[00:48:01.600 --> 00:48:05.600]  那些人又怎樣做呢
[00:48:05.600 --> 00:48:07.600]  他們就在兩邊的高水上走過去
[00:48:07.600 --> 00:48:11.600]  如果我在當中親歷兩劫
[00:48:11.600 --> 00:48:15.600]  我就會有一點害怕
[00:48:15.600 --> 00:48:17.600]  會不會神真的將水分開
[00:48:17.600 --> 00:48:23.600]  我走過的時候
[00:48:23.600 --> 00:48:27.600]  猜猜會怎樣
[00:48:27.600 --> 00:48:31.600]  只要你是以色列人
[00:48:31.600 --> 00:48:33.600]  你走過
[00:48:33.600 --> 00:48:37.600]  那些水就像凍篤企
[00:48:37.600 --> 00:48:39.600]  像啫喱一樣
[00:48:39.600 --> 00:48:43.600]  神指問,走過了之後
[00:48:43.600 --> 00:48:45.600]  物理的定律再次出現
[00:48:45.600 --> 00:48:53.600]  那些啫喱牆全部塌了
[00:48:53.600 --> 00:48:57.600]  全部塌在埃及人身上
[00:48:57.600 --> 00:48:59.600]  是怎樣發生的呢
[00:48:59.600 --> 00:49:09.600]  神用了神聖的大能
[00:49:09.600 --> 00:49:11.600]  和驚人的神力量
[00:49:11.600 --> 00:49:13.600]  來救救我們
[00:49:13.600 --> 00:49:15.600]  我們就像一隻小鳥一樣
[00:49:15.600 --> 00:49:17.600]  走過了
[00:49:17.600 --> 00:49:19.600]  那些人
[00:49:19.600 --> 00:49:21.600]  然後就像一隻小鳥一樣
[00:49:21.600 --> 00:49:23.600]  走過了
[00:49:23.600 --> 00:49:25.600]  那些人就像一隻小鳥一樣
[00:49:25.600 --> 00:49:27.600]  走過了
[00:49:27.600 --> 00:49:29.600]  那些人就像一隻小鳥一樣
[00:49:29.600 --> 00:49:31.600]  走過了
[00:49:31.600 --> 00:49:33.600]  那些人就像一隻小鳥一樣
[00:49:33.600 --> 00:49:35.600]  走過了
[00:49:35.600 --> 00:49:37.600]  那些人就像一隻小鳥一樣
[00:49:37.600 --> 00:49:39.600]  走過了
[00:49:39.600 --> 00:49:41.600]  我們當然知道
[00:49:41.600 --> 00:49:43.600]  出埃及記
[00:49:43.600 --> 00:49:45.600]  成為了一個
[00:49:45.600 --> 00:49:47.600]  在新約的典範
[00:49:47.600 --> 00:49:49.600]  成為了一個
[00:49:49.600 --> 00:49:51.600]  在新約的典範
[00:49:51.600 --> 00:49:53.600]  你叫祂的名字
[00:49:53.600 --> 00:49:55.600]  Jesus
[00:49:55.600 --> 00:49:57.600]  就是福音的典範
[00:49:57.600 --> 00:49:59.600]  你要叫祂是耶穌
[00:49:59.600 --> 00:50:01.600]  為什麼
[00:50:01.600 --> 00:50:03.600]  耶穌的名字
[00:50:03.600 --> 00:50:05.600]  是將百姓從罪裡面拯救出來
[00:50:05.600 --> 00:50:07.600]  這是出埃及的語言
[00:50:07.600 --> 00:50:09.600]  這是出埃及的語言
[00:50:09.600 --> 00:50:11.600]  我們的問題
[00:50:11.600 --> 00:50:13.600]  不只是對付法老
[00:50:13.600 --> 00:50:15.600]  我們的問題不只是對付法老
[00:50:15.600 --> 00:50:17.600]  法老也是一個問題
[00:50:17.600 --> 00:50:19.600]  法老也是對我們的國家一個問題
[00:50:19.600 --> 00:50:21.600]  法老也是對我們的國家一個問題
[00:50:21.600 --> 00:50:23.600]  但我們的問題最大
[00:50:23.600 --> 00:50:25.600]  但我們的問題最大
[00:50:25.600 --> 00:50:27.600]  是罪
[00:50:27.600 --> 00:50:29.600]  罪的問題比任何東西更大
[00:50:29.600 --> 00:50:31.600]  耶穌
[00:50:31.600 --> 00:50:33.600]  是道成肉身
[00:50:33.600 --> 00:50:35.600]  是道成肉身
[00:50:35.600 --> 00:50:37.600]  可以解決我們一切的問題
[00:50:37.600 --> 00:50:39.600]  可以解決我們一切的問題
[00:50:39.600 --> 00:50:41.600]  這就是奇異的救恩
[00:50:41.600 --> 00:50:43.600]  這就是奇異的救恩
[00:50:43.600 --> 00:50:45.600]  現在聽一段
[00:50:45.600 --> 00:50:47.600]  這段文章的總結
[00:50:47.600 --> 00:50:49.600]  現在就是Dr. Block
[00:50:49.600 --> 00:50:51.600]  他重寫的版本
[00:50:51.600 --> 00:50:53.600]  是印度的翻譯版
[00:50:53.600 --> 00:50:55.600]  我讀出來
[00:50:55.600 --> 00:50:57.600]  現在問問過去的日子
[00:50:57.600 --> 00:50:59.600]  就是在你之前的日子
[00:50:59.600 --> 00:51:01.600]  從神在地上創造人類的那一天起
[00:51:01.600 --> 00:51:03.600]  從神在地上創造人類的那一天起
[00:51:03.600 --> 00:51:05.600]  從這一邊到天的那一邊
[00:51:05.600 --> 00:51:07.600]  這樣的大事
[00:51:07.600 --> 00:51:09.600]  是不是曾經發生過呢?
[00:51:09.600 --> 00:51:11.600]  或者曾經聽說過呢?
[00:51:11.600 --> 00:51:13.600]  有沒有哪個民族
[00:51:13.600 --> 00:51:15.600]  像你們這樣直接遇到神
[00:51:15.600 --> 00:51:17.600]  還能夠存活呢?
