
[00:00:00.000 --> 00:00:03.000]  多謝敬拜隊帶領我們一起讚美神
[00:20:55.000 --> 00:20:57.000]  說一些不合理的話
[00:20:57.000 --> 00:21:01.000]  又例如當人犯淫亂的時候
[00:21:01.000 --> 00:21:05.000]  可能會用眼睛去看一些不應該看的東西
[00:21:05.000 --> 00:21:11.000]  又或者用身體去做一些糾合或姦淫的行為
[00:21:11.000 --> 00:21:15.000]  所以要擺脫這些地上的惡行
[00:21:15.000 --> 00:21:19.000]  人必須將自己的肢體、身體
[00:21:19.000 --> 00:21:24.000]  看來好像死一樣叫身服我
[00:21:24.000 --> 00:21:29.000]  不再讓它、讓我們的身體去操縱我們的行為
[00:21:29.000 --> 00:21:32.000]  就好像我們明明知道要運動
[00:21:32.000 --> 00:21:37.000]  但是覺得剛剛上了一整天班很累
[00:21:37.000 --> 00:21:43.000]  不如約幾個朋友去吃一頓自助餐補一補
[00:21:43.000 --> 00:21:45.000]  心裡可能會想
[00:21:45.000 --> 00:21:49.000]  其實用這個機會去聯絡朋友不是很好嗎
[00:21:49.000 --> 00:21:54.000]  其實我想說約朋友去運動也可以聯絡感情的
[00:21:54.000 --> 00:21:58.000]  在這裡第六、第七節
[00:21:58.000 --> 00:22:01.000]  保羅指出我們肉體的渴求
[00:22:01.000 --> 00:22:07.000]  如果是由我們肉體的渴求去主導生活和行為
[00:22:07.000 --> 00:22:09.000]  是不適當的
[00:22:09.000 --> 00:22:12.000]  因為這些是我們的舊人
[00:22:12.000 --> 00:22:17.000]  未和基督一起死、一起復活前所做的事
[00:22:17.000 --> 00:22:19.000]  如果繼續這樣
[00:22:19.000 --> 00:22:23.000]  也都免不了將來神要審判我們
[00:22:23.000 --> 00:22:27.000]  信徒除了要自死之體
[00:22:27.000 --> 00:22:29.000]  棄絕地上的事
[00:22:29.000 --> 00:22:32.000]  接著在第九節
[00:22:32.000 --> 00:22:34.000]  保羅都跟他們說
[00:22:34.000 --> 00:22:38.000]  命令他們不要彼此說謊
[00:22:38.000 --> 00:22:42.000]  互相欺騙的意思
[00:22:42.000 --> 00:22:47.000]  說一些人會彼此的
[00:22:47.000 --> 00:22:51.000]  用謊話去跟對方說話
[00:22:51.000 --> 00:22:53.000]  這代表什麼
[00:22:53.000 --> 00:22:57.000]  不信任、怕吃虧
[00:22:57.000 --> 00:23:01.000]  又或者怕再次受傷害
[00:23:01.000 --> 00:23:04.000]  所以很多時候我們跟人溝通的時候
[00:23:04.000 --> 00:23:06.000]  就不會說真話
[00:23:06.000 --> 00:23:09.000]  慢慢慢慢大家說的都是謊言
[00:23:09.000 --> 00:23:12.000]  騙來騙去都不知道哪句是真的
[00:23:12.000 --> 00:23:16.000]  我們都用這個謊言彼此說謊去掩飾
[00:23:16.000 --> 00:23:19.000]  或者是自我保護
[00:23:19.000 --> 00:23:20.000]  但是保羅說
[00:23:20.000 --> 00:23:26.000]  這些是屬於這個世界上的人所做的事
[00:23:26.000 --> 00:23:30.000]  他們因為沒有辦法明白從主而來的平安
[00:23:30.000 --> 00:23:35.000]  所以要用自己的方法去保護自己
[00:23:35.000 --> 00:23:38.000]  在講述信徒應該怎樣讓自己
[00:23:38.000 --> 00:23:43.000]  在內在的新生命健康成長之前
[00:23:43.000 --> 00:23:45.000]  保羅在第九節這裡
[00:23:45.000 --> 00:23:46.000]  下半段
[00:23:46.000 --> 00:23:48.000]  到第十一節那裡再次提醒信徒
[00:23:48.000 --> 00:23:53.000]  因為他們已經從基督那裡得到這個新的生命
[00:23:53.000 --> 00:23:57.000]  所以可以靠著基督復活的大能
[00:23:57.000 --> 00:24:02.000]  擠低舊有惹神憤怒的本性
[00:24:02.000 --> 00:24:07.000]  就好像脫掉一件污糟破爛的舊衣服
[00:24:07.000 --> 00:24:10.000]  再穿上一套新的
[00:24:10.000 --> 00:24:15.000]  就是基督的新生命帶來的新本性
[00:24:15.000 --> 00:24:17.000]  而這個新做的人
[00:24:17.000 --> 00:24:22.000]  會藉著對神的認識不斷地增加
[00:24:22.000 --> 00:24:26.000]  越來越像耶穌
[00:24:26.000 --> 00:24:28.000]  保羅在這裡強調
[00:24:28.000 --> 00:24:32.000]  這種因著舊恩生命的轉變
[00:24:32.000 --> 00:24:35.000]  是不分種族血統的
[00:24:35.000 --> 00:24:37.000]  沒有哪些人有優勢的
[00:24:37.000 --> 00:24:40.000]  也不分地位和身份
[00:24:40.000 --> 00:24:42.000]  是人人可得的
[00:24:42.000 --> 00:24:45.000]  只要他們願意
[00:24:45.000 --> 00:24:47.000]  我們知道了什麼是地上的
[00:24:47.000 --> 00:24:49.000]  屬於地上的事
[00:24:49.000 --> 00:24:52.000]  和信徒應該怎樣幫助自己
[00:24:52.000 --> 00:24:54.000]  不再思念他們的時候
[00:24:54.000 --> 00:24:56.000]  接著在第十二至十七節
[00:24:56.000 --> 00:24:58.000]  保羅告訴我們
[00:24:58.000 --> 00:25:01.000]  信徒可以怎樣幫助自己
[00:25:01.000 --> 00:25:07.000]  在地上持續地尋求和思念天上的事
[00:25:07.000 --> 00:25:10.000]  我們一起讀十二至十四節
[00:25:10.000 --> 00:25:11.000]  一二三
[00:25:11.000 --> 00:25:15.000]  所以你們基斯神的選民
[00:25:15.000 --> 00:25:17.000]  聖潔蒙愛的人
[00:25:17.000 --> 00:25:20.000]  就要傳憐憫恩慈
[00:25:20.000 --> 00:25:23.000]  謙虛溫柔忍耐的心
[00:25:23.000 --> 00:25:26.000]  倘若這人與那人有嫌隙
[00:25:26.000 --> 00:25:30.000]  總要彼此包容彼此饒恕
[00:25:30.000 --> 00:25:33.000]  主怎樣饒恕你們
[00:25:33.000 --> 00:25:36.000]  你們也要怎樣饒恕人
[00:25:36.000 --> 00:25:37.000]  在這一切之外
[00:25:37.000 --> 00:25:39.000]  要傳著愛心
[00:25:39.000 --> 00:25:44.000]  愛心就是聯絡傳得的
[00:25:44.000 --> 00:25:46.000]  首先保羅在這裡
[00:25:46.000 --> 00:25:51.000]  叫信徒為聖潔蒙神所愛的人
[00:25:51.000 --> 00:25:53.000]  在第十二節
[00:25:53.000 --> 00:25:56.000]  我想保羅用這個稱呼
[00:25:56.000 --> 00:25:59.000]  是希望鼓勵信徒
[00:25:59.000 --> 00:26:02.000]  叫他們記得神的愛
[00:26:02.000 --> 00:26:04.000]  叫他們記得在神的眼中
[00:26:04.000 --> 00:26:07.000]  他們是完美的
[00:26:07.000 --> 00:26:10.000]  就好像在父母的心裡
[00:26:10.000 --> 00:26:13.000]  他們的兒女都是最好的
[00:26:13.000 --> 00:26:16.000]  有時可能不會說出口
[00:26:16.000 --> 00:26:18.000]  因為愛子女
[00:26:18.000 --> 00:26:23.000]  父母都會盡力去幫助兒女成材
[00:26:23.000 --> 00:26:25.000]  所以同樣的
[00:26:25.000 --> 00:26:27.000]  全能和全善的天父
[00:26:27.000 --> 00:26:30.000]  也都會盡量地幫助他的兒女
[00:26:30.000 --> 00:26:34.000]  在愛裡面不斷地成長
[00:26:34.000 --> 00:26:36.000]  所以保羅說
[00:26:36.000 --> 00:26:39.000]  信徒既然心得神的寵愛
[00:26:39.000 --> 00:26:42.000]  又有神輔導成為聖潔的信徒
[00:26:42.000 --> 00:26:45.000]  就應該堅決地
[00:26:45.000 --> 00:26:49.000]  效法基督的憐憫恩慈
[00:26:49.000 --> 00:26:52.000]  謙虛溫柔和忍耐
[00:26:52.000 --> 00:26:54.000]  這裡的「全」
[00:26:54.000 --> 00:26:56.000]  要「全憐憫恩慈」
[00:26:56.000 --> 00:26:59.000]  「謙虛溫柔忍耐」的「全」字
[00:26:59.000 --> 00:27:02.000]  「圓」文是跟我們之前所說的
[00:27:02.000 --> 00:27:07.000]  「穿上新人」的「穿」字是同一個字
[00:27:07.000 --> 00:27:10.000]  是用命令式的過去時態
[00:27:10.000 --> 00:27:13.000]  所以保羅在這裡要命令信徒
[00:27:13.000 --> 00:27:17.000]  要很快地為自己穿上
[00:27:17.000 --> 00:27:20.000]  披上基督的聖情
[00:27:20.000 --> 00:27:22.000]  因為這些聖情
[00:27:22.000 --> 00:27:25.000]  是促使他們和其他信徒
[00:27:25.000 --> 00:27:27.000]  可以實踐
[00:27:27.000 --> 00:27:28.000]  在13節說
[00:27:28.000 --> 00:27:34.000]  可以實踐互相包容和彼此饒恕的基礎
[00:27:34.000 --> 00:27:38.000]  要在地上活出神國道的意象
[00:27:38.000 --> 00:27:43.000]  信徒必須要團結
[00:27:43.000 --> 00:27:46.000]  不可以單打獨鬥
[00:27:46.000 --> 00:27:48.000]  考考大家
[00:27:48.000 --> 00:27:51.000]  上個星期我們Daniel傳道
[00:27:51.000 --> 00:27:55.000]  我們說到有個口訣
[00:27:55.000 --> 00:27:57.000]  下面第二句的口訣
[00:27:57.000 --> 00:28:00.000]  有犯罪
[00:28:00.000 --> 00:28:01.000]  這次怎樣
[00:28:01.000 --> 00:28:03.000]  沒有犯罪
[00:28:03.000 --> 00:28:04.000]  大家記得很清楚
[00:28:04.000 --> 00:28:07.000]  需要犯罪
[00:28:07.000 --> 00:28:15.000]  為了避免信徒效法基督
[00:28:15.000 --> 00:28:17.000]  保羅為了避免信徒
[00:28:17.000 --> 00:28:21.000]  效法基督憐憫恩慈謙虛等等
[00:28:21.000 --> 00:28:24.000]  而停留於表面的行動
[00:28:24.000 --> 00:28:26.000]  或者出於勉強
[00:28:26.000 --> 00:28:28.000]  保羅不希望他們做這些事
[00:28:28.000 --> 00:28:30.000]  只是在表面做
[00:28:30.000 --> 00:28:32.000]  或者是很勉強去做
[00:28:32.000 --> 00:28:36.000]  所以保羅在第14節特別說了兩次
[00:28:36.000 --> 00:28:41.000]  他說這些情操一定要出於對人的愛
[00:28:41.000 --> 00:28:47.000]  首先他說在這一切之外要存著愛心
[00:28:47.000 --> 00:28:49.000]  在這一切之外的愛字
[00:28:49.000 --> 00:28:52.000]  在希臘文是epi
[00:28:52.000 --> 00:28:55.000]  是代表在上面的意思
[00:28:55.000 --> 00:28:59.000]  所以就好像在上面包圍著那些東西
[00:28:59.000 --> 00:29:05.000]  用愛去包圍著憐憫恩慈謙虛溫柔和忍耐
[00:29:05.000 --> 00:29:06.000]  這是第一點
[00:29:06.000 --> 00:29:10.000]  第二點就是在第14節的下半節
[00:29:10.000 --> 00:29:11.000]  保羅又說
[00:29:11.000 --> 00:29:15.000]  愛心就是聯絡全得的
[00:29:15.000 --> 00:29:20.000]  就是說愛是一切得幸的源頭
[00:29:20.000 --> 00:29:22.000]  我們還記得剛剛在12節
[00:29:22.000 --> 00:29:23.000]  現在大家都看到
[00:29:23.000 --> 00:29:25.000]  在12節開始的時候
[00:29:25.000 --> 00:29:31.000]  保羅稱信徒為性結蒙愛的人
[00:29:31.000 --> 00:29:33.000]  保羅說是要提醒信徒
[00:29:33.000 --> 00:29:37.000]  他們既然領受了神的愛
[00:29:37.000 --> 00:29:39.000]  明白神愛的真諦的時候
[00:29:39.000 --> 00:29:44.000]  他們就應該運用他們從神領受的愛
[00:29:44.000 --> 00:29:49.000]  去愛和遙恕待人
[00:29:49.000 --> 00:29:53.000]  如果我們在神那裡經歷越多愛的時候
[00:29:53.000 --> 00:29:56.000]  我們就越懂得怎樣去愛人
[00:29:56.000 --> 00:29:58.000]  不是逼出來的
[00:29:58.000 --> 00:29:59.000]  換言之
[00:29:59.000 --> 00:30:01.000]  尋求天上的事
[00:30:01.000 --> 00:30:04.000]  思念天上的事
[00:30:04.000 --> 00:30:08.000]  是要藉著不斷留意和尋求明白神的愛
[00:30:08.000 --> 00:30:10.000]  來效法基督
[00:30:10.000 --> 00:30:12.000]  會出基督的生命
[00:30:12.000 --> 00:30:18.000]  接著在第15至17節
[00:30:18.000 --> 00:30:21.000]  保羅又發出三個命令
[00:30:21.000 --> 00:30:22.000]  在第15節
[00:30:22.000 --> 00:30:23.000]  他吩咐信徒說
[00:30:23.000 --> 00:30:27.000]  要不斷地在基督裡的平安
[00:30:27.000 --> 00:30:29.000]  在他們的心裡作主
[00:30:29.000 --> 00:30:33.000]  作主可以解釋為掌權或控制
[00:30:33.000 --> 00:30:34.000]  就是說
[00:30:34.000 --> 00:30:37.000]  信徒要不斷地讓他們
[00:30:37.000 --> 00:30:40.000]  因為和基督有密切的關係
[00:30:40.000 --> 00:30:41.000]  而得到的平安
[00:30:41.000 --> 00:30:44.000]  去掌管他們的心
[00:30:44.000 --> 00:30:48.000]  讓基督的平安去掌管我們的心
[00:30:48.000 --> 00:30:51.000]  不是讓世界得來的安全感
[00:30:51.000 --> 00:30:55.000]  去控制我們的心懷意念
[00:30:55.000 --> 00:30:57.000]  接著第二個命令
[00:30:57.000 --> 00:30:59.000]  在第15節後半部
[00:30:59.000 --> 00:31:03.000]  保羅要他們傳感謝的心
[00:31:03.000 --> 00:31:07.000]  而這個「傳」字也可以翻譯為「產生」
[00:31:07.000 --> 00:31:08.000]  就是叫信徒在生活中
[00:31:08.000 --> 00:31:11.000]  要時時地察驗神的恩典
[00:31:11.000 --> 00:31:18.000]  讓自己不斷地去產生感謝主的心
[00:31:18.000 --> 00:31:20.000]  最後第三個命令
[00:31:20.000 --> 00:31:22.000]  就在第16節
[00:31:22.000 --> 00:31:25.000]  保羅命令他們要將基督的道理
[00:31:25.000 --> 00:31:29.000]  豐豐富富地存在心裡
[00:31:29.000 --> 00:31:31.000]  而這個「傳」字
[00:31:31.000 --> 00:31:37.000]  就帶著「居住」和「保留」的意思
[00:31:37.000 --> 00:31:41.000]  所以保羅要信徒將基督的教導
[00:31:41.000 --> 00:31:44.000]  持續地存放在
[00:31:44.000 --> 00:31:46.000]  保留在心裡
[00:31:46.000 --> 00:31:48.000]  就好像讓基督的教導
[00:31:48.000 --> 00:31:52.000]  住在自己的心房裡
[00:31:52.000 --> 00:31:54.000]  這個也讓我想起
[00:31:54.000 --> 00:31:57.000]  詩人在詩篇119篇11節
[00:31:57.000 --> 00:31:59.000]  大家記得在經文的時候說過什麼嗎?
[00:31:59.000 --> 00:32:03.000]  他說「我將你的話藏在心裡
[00:32:03.000 --> 00:32:07.000]  免得什麼?我得罪你」
[00:32:07.000 --> 00:32:11.000]  所以信徒可以怎樣洗心革面
[00:32:11.000 --> 00:32:13.000]  真正地經歷福音的大能
[00:32:13.000 --> 00:32:16.000]  幫助他們有效地改變生命
[00:32:16.000 --> 00:32:19.000]  在地上會出天國子民的樣式
[00:32:19.000 --> 00:32:21.000]  我們可以怎樣幫助自己
[00:32:21.000 --> 00:32:23.000]  不再思念地上的事
[00:32:23.000 --> 00:32:28.000]  和持續地尋求和思念上面的事
[00:32:28.000 --> 00:32:32.000]  我想可以總括說五點
[00:32:32.000 --> 00:32:33.000]  第一點
[00:32:33.000 --> 00:32:36.000]  我們要堅決地致死
[00:32:36.000 --> 00:32:39.000]  我們軟弱容易犯罪的身體
[00:32:39.000 --> 00:32:42.000]  不要讓身體主動我們的行動
[00:32:42.000 --> 00:32:44.000]  要叫身服我
[00:32:44.000 --> 00:32:46.000]  我們可以棄絕地上的事
[00:32:46.000 --> 00:32:50.000]  那些令神憤怒的事
[00:32:50.000 --> 00:32:51.000]  第二點
[00:32:51.000 --> 00:32:55.000]  要藉著不斷地尋求神的愛
[00:32:55.000 --> 00:32:57.000]  以至我們能夠活出神的愛
[00:32:57.000 --> 00:33:00.000]  和基督的聖情
[00:33:00.000 --> 00:33:01.000]  第三點
[00:33:01.000 --> 00:33:05.000]  我們要時時地思念主的平安
[00:33:05.000 --> 00:33:09.000]  讓主的平安去掌管我們的心
[00:33:09.000 --> 00:33:12.000]  不要誤把世界所謂的安全感
[00:33:12.000 --> 00:33:14.000]  世界的平安
[00:33:14.000 --> 00:33:16.000]  當作是主的平安
[00:33:16.000 --> 00:33:18.000]  第四點
[00:33:18.000 --> 00:33:21.000]  我們需要每日地留意神的恩典
[00:33:21.000 --> 00:33:23.000]  數算感謝神的事
[00:33:23.000 --> 00:33:28.000]  好讓我們對主可以常存感恩的心
[00:33:28.000 --> 00:33:30.000]  最後一點
[00:33:30.000 --> 00:33:33.000]  我們要專注地將基督的道理
[00:33:33.000 --> 00:33:35.000]  傳在心裏
[00:33:35.000 --> 00:33:38.000]  讓神的話成為我們腳前的燈
[00:33:38.000 --> 00:33:40.000]  路上的光
[00:33:40.000 --> 00:33:44.000]  以致我們可以時時地行在神的旨意裏
[00:33:44.000 --> 00:33:49.000]  基督的生命改變不是一朝一夕的事
[00:33:49.000 --> 00:33:53.000]  信徒為了身為屬天的子民
[00:33:53.000 --> 00:33:55.000]  但仍然住在地上
[00:33:55.000 --> 00:33:59.000]  受著地上的肉體和各方面的限制
[00:33:59.000 --> 00:34:03.000]  要摒除我們舊有世界的價值判斷
[00:34:03.000 --> 00:34:06.000]  行為模式和言語習慣
[00:34:06.000 --> 00:34:09.000]  實在有講不盡的挑戰
[00:34:09.000 --> 00:34:14.000]  相信我們每個人的處境和難處都不一樣
[00:34:14.000 --> 00:34:15.000]  沒錯
[00:34:15.000 --> 00:34:21.000]  基督徒不能靠著自己的能力和意志去活出基督
[00:34:21.000 --> 00:34:24.000]  保羅都曾經在《羅馬書第八章》說過
[00:34:24.000 --> 00:34:29.000]  他說我們要靠著聖靈才能行出神的旨意
[00:34:29.000 --> 00:34:34.000]  才可以達到神對我們行事為人上的要求
[00:34:34.000 --> 00:34:39.000]  但是這樣說我們是否不需要做些甚麼
[00:34:39.000 --> 00:34:42.000]  我們不需要努力呢
[00:34:42.000 --> 00:34:47.000]  在開始的時候我提及黑社會頭目Teddy哥
[00:34:47.000 --> 00:34:51.000]  他信主後生命180度的改變
[00:34:51.000 --> 00:34:56.000]  而他信主之後其實不是馬上改變那麼多
[00:34:56.000 --> 00:34:57.000]  決了治之後
[00:34:57.000 --> 00:35:00.000]  他雖然經歷了主的寬恕
[00:35:00.000 --> 00:35:04.000]  但他仍然不願意放棄做偏門的生意
[00:35:04.000 --> 00:35:10.000]  他仍然不願意離開他的太太和其他女朋友
[00:35:10.000 --> 00:35:13.000]  他希望神用他的方法
[00:35:13.000 --> 00:35:19.000]  用他在地上所明白的方法去幫助他做基督徒
[00:35:19.000 --> 00:35:21.000]  但不是這樣的
[00:35:21.000 --> 00:35:27.000]  洪帝卿用了六年的時間和神糾纏
[00:35:27.000 --> 00:35:33.000]  直至他終於願意放下自己
[00:35:33.000 --> 00:35:38.000]  認真地相信和接受被改變
[00:35:38.000 --> 00:35:44.000]  他的生命這樣才有洗心革面的改變
[00:35:44.000 --> 00:35:49.000]  他真正經歷了在主裡面的豐盛和喜樂
[00:35:49.000 --> 00:35:51.000]  對於一個讀書不多
[00:35:51.000 --> 00:35:55.000]  之前每次聽到都打瞌睡的洪帝卿Teddy哥來說
[00:35:55.000 --> 00:35:57.000]  那時候要去讀神學
[00:35:57.000 --> 00:35:59.000]  簡直是天方夜譚
[00:35:59.000 --> 00:36:01.000]  他在一個訪問裡說
[00:36:01.000 --> 00:36:03.000]  但他說靠著神
[00:36:03.000 --> 00:36:08.000]  他在2015年神學畢業了
[00:36:08.000 --> 00:36:11.000]  如果當中你們想聽多一點有關他的見證
[00:36:11.000 --> 00:36:14.000]  你們可以在YouTube搜尋一下
[00:36:14.000 --> 00:36:16.000]  我覺得真的很值得聽
[00:36:16.000 --> 00:36:19.000]  對我來說有很多提醒
[00:36:19.000 --> 00:36:20.000]  弟兄姊妹
[00:36:20.000 --> 00:36:24.000]  我們每個真正和基督復活的人
[00:36:24.000 --> 00:36:26.000]  要活出在主裡面的豐盛
[00:36:26.000 --> 00:36:29.000]  要經歷在主裡面的自由
[00:36:29.000 --> 00:36:33.000]  除了要依靠聖靈的幫助和提醒之外
[00:36:33.000 --> 00:36:41.000]  我們都需要不斷地尋求和思念上面的事
[00:36:41.000 --> 00:36:45.000]  我們需要堅決地棄絕下面的事
[00:36:45.000 --> 00:36:47.000]  屬於這個世界的事
[00:36:47.000 --> 00:36:54.000]  和決心地去自死我們軟弱容易犯罪的肢體
[00:36:54.000 --> 00:36:58.000]  是不是我們可以在這條等待主再來的路上
[00:36:58.000 --> 00:37:00.000]  一起努力
[00:37:00.000 --> 00:37:02.000]  彼此的勉勵和提醒
[00:37:02.000 --> 00:37:04.000]  我們一起祈禱
[00:37:04.000 --> 00:37:10.000]  天上的父神
[00:37:10.000 --> 00:37:12.000]  我們將我們每個人交給你
[00:37:12.000 --> 00:37:15.000]  你知道我們都很軟弱
[00:37:15.000 --> 00:37:18.000]  我們很多時候都想靠自己
[00:37:18.000 --> 00:37:21.000]  去做你對我們要求我們做的事
[00:37:21.000 --> 00:37:24.000]  但很多時候我們做不到的時候就放棄
[00:37:24.000 --> 00:37:26.000]  我們覺得我們做基督徒
[00:37:26.000 --> 00:37:28.000]  做得很沒用
[00:37:28.000 --> 00:37:31.000]  覺得生命好像沒有什麼大改變
[00:37:31.000 --> 00:37:34.000]  但原來神要告訴我們
[00:37:34.000 --> 00:37:37.000]  我們一方面要學習怎樣放下自己
[00:37:37.000 --> 00:37:38.000]  依靠聖靈
[00:37:38.000 --> 00:37:43.000]  另外一方面我們要經常思念上面的事
[00:37:43.000 --> 00:37:46.000]  神求你幫助我們
[00:37:46.000 --> 00:37:51.000]  幫助我們可以用心地和你連結
[00:37:51.000 --> 00:37:54.000]  以致我們不會做一個掛名
[00:37:54.000 --> 00:37:57.000]  或者覺得很慚愧的基督徒
[00:37:57.000 --> 00:38:01.000]  以致我們的生命可以活出主復活的大能
[00:38:01.000 --> 00:38:03.000]  感謝神你聽我們祈禱
[00:38:03.000 --> 00:38:05.000]  圖告一般主耶穌得聖的命途
[00:38:05.000 --> 00:38:07.000]  阿們

