
[00:00:00.000 --> 00:00:04.000]  多謝敬拜隊帶給我們這麼美好的敬拜詩歌
[00:26:52.000 --> 00:26:56.000]  能夠成為上帝所愛的兒女
[00:26:56.000 --> 00:26:59.000]  救恩是上帝百百次的恩典
[00:26:59.000 --> 00:27:01.000]  不是我們靠自己的努力賺回來的
[00:27:01.000 --> 00:27:06.000]  也不是有特定的血統和某種地位的人
[00:27:06.000 --> 00:27:09.000]  才能夠得到上帝的憐憫
[00:27:09.000 --> 00:27:12.000]  在羅馬書十章十三節說
[00:27:12.000 --> 00:27:15.000]  凡求告主名的人就必得救
[00:27:15.000 --> 00:27:18.000]  我們原本就是沉淪在罪裡面
[00:27:18.000 --> 00:27:20.000]  但是神藉著耶穌基督
[00:27:20.000 --> 00:27:25.000]  凡信靠祂的人都能夠得到救恩
[00:27:25.000 --> 00:27:30.000]  希蘭說今天耶和華是應當稱頌的
[00:27:30.000 --> 00:27:39.000]  表示希蘭是一個信多神的王
[00:27:39.000 --> 00:27:40.000]  希蘭這樣說
[00:27:40.000 --> 00:27:44.000]  不是表示希蘭像所羅門那樣相信耶和華
[00:27:44.000 --> 00:27:49.000]  希蘭說這句話只是表示
[00:27:49.000 --> 00:27:53.000]  願意尊重所羅門所信的神
[00:27:53.000 --> 00:27:57.000]  希蘭的說話雖然這樣表達
[00:27:57.000 --> 00:28:02.000]  好像無意也無心
[00:28:02.000 --> 00:28:05.000]  但是我們相信聶王記的作者
[00:28:05.000 --> 00:28:08.000]  他記下來是透過希蘭的口
[00:28:08.000 --> 00:28:10.000]  說明見定這件事
[00:28:10.000 --> 00:28:15.000]  耶和華確實是應當稱頌的
[00:28:15.000 --> 00:28:21.000]  推羅王希蘭對所羅門也有請求
[00:28:21.000 --> 00:28:28.000]  希蘭對所羅門的請求
[00:28:28.000 --> 00:28:31.000]  表現了很好的積極的回應
[00:28:31.000 --> 00:28:36.000]  說我願意送這些香炮木給你
[00:28:36.000 --> 00:28:40.000]  至於第八節
[00:28:40.000 --> 00:28:44.000]  希蘭就打發人送信給所羅門
[00:28:44.000 --> 00:28:46.000]  在這個時候
[00:28:46.000 --> 00:28:50.000]  送信是一個正式的表示
[00:28:50.000 --> 00:28:54.000]  願意跟所羅門簽訂一個長期的契約
[00:28:54.000 --> 00:28:56.000]  使雙方可以互利
[00:28:56.000 --> 00:28:58.000]  這個契約
[00:28:58.000 --> 00:29:00.000]  第一方面
[00:29:00.000 --> 00:29:03.000]  就是他願意照所羅門的心願
[00:29:03.000 --> 00:29:05.000]  為所羅門提供木料
[00:29:05.000 --> 00:29:11.000]  安排來自黎巴嫩的香炮木和松木
[00:29:11.000 --> 00:29:14.000]  可以從山上順流而下
[00:29:14.000 --> 00:29:16.000]  然後運到海邊
[00:29:16.000 --> 00:29:19.000]  紮成佛寺浮在海上
[00:29:19.000 --> 00:29:25.000]  運到耶路撒冷以外55公里的約柏港
[00:29:25.000 --> 00:29:28.000]  然後沿著白和鄰的上坡
[00:29:28.000 --> 00:29:31.000]  運到耶路撒冷
[00:29:31.000 --> 00:29:33.000]  而另一方面
[00:29:33.000 --> 00:29:35.000]  這個合約
[00:29:35.000 --> 00:29:37.000]  所羅門要把食物
[00:29:37.000 --> 00:29:39.000]  供給推羅王希蘭
[00:29:39.000 --> 00:29:42.000]  因為這個菲利基
[00:29:42.000 --> 00:29:45.000]  這個地方大部分的國土
[00:29:45.000 --> 00:29:47.000]  都是在高山地帶
[00:29:47.000 --> 00:29:50.000]  這個菲利基
[00:29:50.000 --> 00:29:53.000]  推羅王的國家
[00:29:53.000 --> 00:29:57.000]  富有林產物
[00:29:57.000 --> 00:30:00.000]  即是森林樹木的產物很多
[00:30:00.000 --> 00:30:04.000]  但是農產物很缺乏
[00:30:04.000 --> 00:30:07.000]  所羅門也履行合約的責任
[00:30:07.000 --> 00:30:10.000]  用糧食來供應希蘭
[00:30:10.000 --> 00:30:14.000]  他國家的需要
[00:30:14.000 --> 00:30:17.000]  所羅門給希蘭
[00:30:17.000 --> 00:30:19.000]  2萬哥爾麥子
[00:30:19.000 --> 00:30:23.000]  20哥爾倒乘的油
[00:30:23.000 --> 00:30:25.000]  哥爾是一個容量的單位
[00:30:25.000 --> 00:30:28.000]  相等於220公升
[00:30:28.000 --> 00:30:31.000]  2萬哥爾麥子
[00:30:31.000 --> 00:30:36.000]  即是440萬公升容量的麥子
[00:30:36.000 --> 00:30:39.000]  大概重2000公噸
[00:30:39.000 --> 00:30:42.000]  2000公噸有多重呢
[00:30:42.000 --> 00:30:47.000]  就是1300至2000兩中型汽車的總重量
[00:30:47.000 --> 00:30:51.000]  很龐大的糧食供應
[00:30:51.000 --> 00:30:54.000]  20哥爾倒乘的油
[00:30:54.000 --> 00:30:59.000]  倒乘的油是指油橄欖樹所採用的高級食用油
[00:30:59.000 --> 00:31:01.000]  稱為青油
[00:31:01.000 --> 00:31:03.000]  比一般的油更加清香
[00:31:03.000 --> 00:31:07.000]  20哥爾相等於4400公升
[00:31:07.000 --> 00:31:11.000]  大約1173加侖
[00:31:11.000 --> 00:31:16.000]  所羅門每年都這樣供應希蘭
[00:31:16.000 --> 00:31:19.000]  每年當然不是無料期地供應
[00:31:19.000 --> 00:31:24.000]  只是建電那7年去供應
[00:31:24.000 --> 00:31:28.000]  這就是希蘭和所羅門和平相處
[00:31:28.000 --> 00:31:32.000]  二人彼此納約的內容
[00:31:32.000 --> 00:31:36.000]  希蘭提供所羅門所需的香柏木
[00:31:36.000 --> 00:31:42.000]  所羅門以糧食麥子青油作為供價
[00:31:42.000 --> 00:31:44.000]  在經文裡
[00:31:44.000 --> 00:31:47.000]  接著第13至18節就告訴我們
[00:31:47.000 --> 00:31:51.000]  所羅門用攜帶的木料和石頭
[00:31:51.000 --> 00:31:53.000]  準備建造聖殿
[00:31:53.000 --> 00:32:00.000]  第13節所羅門挑選了3萬個以色列人
[00:32:00.000 --> 00:32:03.000]  到推羅幫助伐木
[00:32:03.000 --> 00:32:09.000]  又派他們輪流每月1萬人到黎巴嫩
[00:32:09.000 --> 00:32:12.000]  一個月在黎巴嫩,兩個月在家裡
[00:32:12.000 --> 00:32:17.000]  他們每年只有三分之一的時間去服役
[00:32:17.000 --> 00:32:24.000]  所以我們看到神的百姓去服這些工作
[00:32:24.000 --> 00:32:26.000]  服役、奴役
[00:32:26.000 --> 00:32:31.000]  神的百姓在安息裡建造聖殿
[00:32:31.000 --> 00:32:35.000]  一切不能夠叫人享用安息的工作
[00:32:35.000 --> 00:32:38.000]  一定不是合乎神心意的侍奉
[00:32:38.000 --> 00:32:41.000]  因為神在人的身上所做的一切工作
[00:32:41.000 --> 00:32:44.000]  都是為了使人進入安息
[00:32:44.000 --> 00:32:46.000]  聖殿是神在地上的居所
[00:32:46.000 --> 00:32:48.000]  神在聖殿裡安息
[00:32:48.000 --> 00:32:52.000]  人也在神裡得安息
[00:32:52.000 --> 00:32:55.000]  另外這3萬人輪流上山
[00:32:55.000 --> 00:32:58.000]  而且一個月工作,兩個月回家休息
[00:32:58.000 --> 00:33:00.000]  享受家庭自樂
[00:33:00.000 --> 00:33:03.000]  這樣的安排很有人情味
[00:33:03.000 --> 00:33:10.000]  所羅門顧念國家的家庭工人的生活
[00:33:10.000 --> 00:33:16.000]  真是有人性,也有愛心
[00:33:16.000 --> 00:33:20.000]  很有人情味,很有愛心的安排
[00:33:20.000 --> 00:33:24.000]  從大衛的時代開始
[00:33:24.000 --> 00:33:27.000]  在歷代之上,第21章第一節
[00:33:27.000 --> 00:33:30.000]  記載了大衛吩咐人召集
[00:33:30.000 --> 00:33:33.000]  住在以色列的寄居者
[00:33:33.000 --> 00:33:39.000]  也派石匠、鑿石頭
[00:33:39.000 --> 00:33:42.000]  建造神殿
[00:33:42.000 --> 00:33:45.000]  在遼王記第五章十五節提到
[00:33:45.000 --> 00:33:51.000]  有七萬公臺的,八萬在山上鑿石頭的
[00:33:51.000 --> 00:33:54.000]  以上所說的都是指
[00:33:54.000 --> 00:33:57.000]  在以色列裡的外邦人
[00:33:57.000 --> 00:33:59.000]  也徵召了出來
[00:33:59.000 --> 00:34:05.000]  要去做鑿石頭的工作
[00:34:05.000 --> 00:34:14.000]  第十六節提到有三千三百個督監督工作的官長
[00:34:14.000 --> 00:34:17.000]  去監管百姓做工
[00:34:17.000 --> 00:34:21.000]  很可能以色列人和外邦人的督工
[00:34:21.000 --> 00:34:25.000]  都一起去管理自己的族人
[00:34:25.000 --> 00:34:27.000]  在這裡也讓我們看到
[00:34:27.000 --> 00:34:34.000]  聖殿是以色列人和外邦人一起建造的
[00:34:34.000 --> 00:34:39.000]  所羅門動員了十八萬三千三百人
[00:34:39.000 --> 00:34:41.000]  來建造聖殿
[00:34:41.000 --> 00:34:44.000]  這是一個很龐大的數目
[00:34:44.000 --> 00:34:48.000]  實在是很難想像
[00:34:48.000 --> 00:34:51.000]  但是在人力的處理上
[00:34:51.000 --> 00:34:55.000]  我們看到所羅門真的很有智慧
[00:34:55.000 --> 00:34:58.000]  這個龐大的勞工隊伍
[00:34:58.000 --> 00:35:02.000]  在所羅門的智慧安排裡很有組織
[00:35:02.000 --> 00:35:04.000]  整整有條
[00:35:04.000 --> 00:35:08.000]  七萬個鋼台和八萬個鑿石頭都分開
[00:35:08.000 --> 00:35:10.000]  不會混亂
[00:35:10.000 --> 00:35:13.000]  而且也有各級督工
[00:35:13.000 --> 00:35:18.000]  三千三百個督工來監管工作
[00:35:18.000 --> 00:35:21.000]  人是否需要監管?
[00:35:21.000 --> 00:35:25.000]  不是一味用愛
[00:35:25.000 --> 00:35:30.000]  愛心也需要監督
[00:35:30.000 --> 00:35:36.000]  才能讓工作有效率和順利進行
[00:35:36.000 --> 00:35:44.000]  昔日聖殿的地基不平整
[00:35:44.000 --> 00:35:50.000]  聖殿是在摩利亞山興建
[00:35:50.000 --> 00:35:58.000]  摩利亞山的地基不是平穩
[00:35:58.000 --> 00:36:03.000]  所以所羅門就要派人
[00:36:03.000 --> 00:36:11.000]  拿貴重的石頭來整好平穩的地基
[00:36:11.000 --> 00:36:14.000]  以至聖殿興建的時候
[00:36:14.000 --> 00:36:19.000]  就不會穩固
[00:36:19.000 --> 00:36:23.000]  第十七節就說到王下令
[00:36:23.000 --> 00:36:27.000]  他們就作出又大又貴重的石頭
[00:36:27.000 --> 00:36:30.000]  用以納電的根基
[00:36:30.000 --> 00:36:31.000]  第十八節就說
[00:36:31.000 --> 00:36:34.000]  所羅門的工匠和希蘭的工匠
[00:36:34.000 --> 00:36:39.000]  以及加巴勒人把石頭作好
[00:36:39.000 --> 00:36:43.000]  預備了木料和石頭來建殿
[00:36:43.000 --> 00:36:46.000]  聖殿的根基就在摩利亞山
[00:36:46.000 --> 00:36:57.000]  摩利亞山就是昔日阿伯拉罕建以薩的地方
[00:36:57.000 --> 00:37:03.000]  聖殿就是這個時候歷史性的開工
[00:37:03.000 --> 00:37:05.000]  在舊約時代
[00:37:05.000 --> 00:37:07.000]  聖殿是非常重要的
[00:37:07.000 --> 00:37:11.000]  因為是神和人同在的地方
[00:37:11.000 --> 00:37:17.000]  讓以色列人知道神在他們中間
[00:37:17.000 --> 00:37:20.000]  從摩西的時代之後
[00:37:20.000 --> 00:37:24.000]  神和人相遇是在會幕
[00:37:24.000 --> 00:37:28.000]  但會幕常常都要遷移
[00:37:28.000 --> 00:37:30.000]  在沒有聖殿的時候
[00:37:30.000 --> 00:37:35.000]  以色列人是在不同的休壇獻祭給神
[00:37:35.000 --> 00:37:39.000]  當時那些百姓沒有一個很明確的指示
[00:37:39.000 --> 00:37:42.000]  應該在什麼地方用什麼方式去敬拜神
[00:37:42.000 --> 00:37:45.000]  很多以色列人根本分不清
[00:37:45.000 --> 00:37:49.000]  敬拜神和敬拜迦南的偶像的區別
[00:37:49.000 --> 00:37:51.000]  我們讀《士詩記》的時候就看到
[00:37:51.000 --> 00:37:56.000]  那種混亂和屬靈的情況很嚴峻
[00:37:56.000 --> 00:38:00.000]  所以聖殿可以成為一個屬靈的焦點
[00:38:00.000 --> 00:38:03.000]  一個敬拜的中心
[00:38:03.000 --> 00:38:06.000]  幫助以色列人意識到神的同在
[00:38:06.000 --> 00:38:09.000]  可以專心去敬拜神
[00:38:09.000 --> 00:38:12.000]  神榮美的聖殿起見了
[00:38:12.000 --> 00:38:17.000]  從此就成為固定的聖殿
[00:38:17.000 --> 00:38:20.000]  最後我的總結
[00:38:20.000 --> 00:38:22.000]  今天的總結有幾樣東西
[00:38:22.000 --> 00:38:29.000]  第一,我所講的以上的《二王記》第五章
[00:38:29.000 --> 00:38:34.000]  是讓我們知道神榮美聖殿的起見的情況
[00:38:34.000 --> 00:38:38.000]  所羅門就是按照神的時候
[00:38:38.000 --> 00:38:41.000]  設立萬民禱告的殿
[00:38:41.000 --> 00:38:44.000]  讓人在當中得安息
[00:38:44.000 --> 00:38:48.000]  有情、有愛、有組織的動員之下
[00:38:48.000 --> 00:38:53.000]  用寶貴的石頭來立穩了根基
[00:38:53.000 --> 00:38:59.000]  十多萬人為聖殿獻上心力和勞力
[00:38:59.000 --> 00:39:03.000]  第二,我們可以效法所羅門的做法
[00:39:03.000 --> 00:39:06.000]  願我們在明白神的心意之後
[00:39:06.000 --> 00:39:08.000]  懂得在我們的工作中
[00:39:08.000 --> 00:39:10.000]  尋求適當的幫助
[00:39:10.000 --> 00:39:15.000]  懂得找到資源和善用人力
[00:39:15.000 --> 00:39:19.000]  和動員人為主作供
[00:39:19.000 --> 00:39:25.000]  第三,我們是聖靈的殿
[00:39:25.000 --> 00:39:28.000]  神的靈住在我們裡面
[00:39:28.000 --> 00:39:30.000]  在今天新約的時代
[00:39:30.000 --> 00:39:33.000]  聖殿是指教會
[00:39:33.000 --> 00:39:38.000]  但教會不是指一個外在的建築物
[00:39:38.000 --> 00:39:41.000]  而是指普天下每一個神的子民
[00:39:41.000 --> 00:39:43.000]  每一個信徒
[00:39:43.000 --> 00:39:45.000]  我們就是聖靈的殿
[00:39:45.000 --> 00:39:48.000]  藉著耶穌基督的請求
[00:39:48.000 --> 00:39:50.000]  神與我們同在
[00:39:50.000 --> 00:39:52.000]  神的靈住在我們裡面
[00:39:52.000 --> 00:39:56.000]  所以我們要建造我們屬靈的生命
[00:39:56.000 --> 00:39:58.000]  更加要廣傳福音
[00:39:58.000 --> 00:40:00.000]  擴張神的教會
[00:40:00.000 --> 00:40:02.000]  因為神的心意
[00:40:02.000 --> 00:40:08.000]  是要萬民都成為神的子民
[00:40:08.000 --> 00:40:11.000]  我們一起低頭
[00:40:11.000 --> 00:40:15.000]  我們安靜一會兒
[00:40:15.000 --> 00:40:17.000]  讓剛才所聽到的
[00:40:17.000 --> 00:40:21.000]  可以沉澱一下在你內心裡
[00:40:21.000 --> 00:40:22.000]  剛才所說的
[00:40:22.000 --> 00:40:26.000]  有些什麼
[00:40:26.000 --> 00:40:31.000]  是聖靈給你觸動
[00:40:31.000 --> 00:40:34.000]  想你去思想一下
[00:40:34.000 --> 00:40:39.000]  想你去回應一下神
[00:40:39.000 --> 00:40:42.000]  我給大家一分鐘的時間
[00:40:42.000 --> 00:40:45.000]  可以來向神
[00:40:45.000 --> 00:40:47.000]  將你自己的感受
[00:40:47.000 --> 00:40:48.000]  你向他的回應
[00:40:48.000 --> 00:40:50.000]  向神來禱告
[00:40:50.000 --> 00:40:51.000]  一分鐘之後
[00:40:51.000 --> 00:40:53.000]  我帶大家禱告
[00:40:53.000 --> 00:40:58.000]  (音樂)
[00:40:58.000 --> 00:41:00.000]  (音樂停止)

