
[00:00:00.000 --> 00:00:05.040]  第一姐妹早安 初中都幾多人
[00:18:59.120 --> 00:19:01.120]  是不一樣的
[00:19:01.120 --> 00:19:03.120]  但是我們怎樣可以呢
[00:19:03.120 --> 00:19:05.120]  回到教會裏面
[00:19:05.120 --> 00:19:07.120]  你有沒有靈修的習慣
[00:19:07.120 --> 00:19:09.120]  有沒有讀經的習慣
[00:19:09.120 --> 00:19:11.120]  上帝是誰我們都不知道
[00:19:11.120 --> 00:19:12.120]  是嗎
[00:19:12.120 --> 00:19:13.120]  是真實的
[00:19:13.120 --> 00:19:16.120]  為什麼那些道師、傳道人、軍人、醫護人員
[00:19:16.120 --> 00:19:19.120]  那麼緊張你們讀經、靈修生活
[00:19:19.120 --> 00:19:22.120]  很想你將上帝的說話
[00:19:22.120 --> 00:19:25.120]  或者上帝在你生命裏面
[00:19:25.120 --> 00:19:28.120]  成為你生活的一部份
[00:19:28.120 --> 00:19:32.120]  可以能夠面對到不同的困難
[00:19:32.120 --> 00:19:34.120]  不同的選擇和挑戰
[00:19:34.120 --> 00:19:36.120]  同樣以色列人
[00:19:36.120 --> 00:19:40.120]  因為沒有求民過耶和華的指示
[00:19:40.120 --> 00:19:42.120]  就跟他們納約
[00:19:42.120 --> 00:19:45.120]  他們犯下了一個很嚴重的錯誤
[00:19:45.120 --> 00:19:47.120]  很嚴重的失誤
[00:19:47.120 --> 00:19:49.120]  但是很想
[00:19:49.120 --> 00:19:51.120]  下去下面的經文
[00:19:51.120 --> 00:19:56.120]  其實事情很快就被揭穿
[00:19:56.120 --> 00:19:59.120]  三天就被揭穿
[00:19:59.120 --> 00:20:01.120]  一個謊話三天就被揭穿
[00:20:01.120 --> 00:20:06.120]  希美人的謊話三天就被以色列人知道
[00:20:06.120 --> 00:20:09.120]  以色列人到周邊訪問
[00:20:09.120 --> 00:20:13.120]  去探索的時候
[00:20:13.120 --> 00:20:16.120]  就知道原來他們住在我們附近
[00:20:16.120 --> 00:20:18.120]  走幾個小時就到了
[00:20:18.120 --> 00:20:21.120]  原來他們不是一個地方的人
[00:20:21.120 --> 00:20:23.120]  他們是幾個城的人
[00:20:23.120 --> 00:20:25.120]  那就慘了
[00:20:25.120 --> 00:20:29.120]  因為當中他們突然間就想起了
[00:20:29.120 --> 00:20:35.120]  原來我們不可以跟他們納約
[00:20:35.120 --> 00:20:37.120]  那就慘了,怎麼辦?
[00:20:37.120 --> 00:20:42.120]  那群以色列人就向領袖發怨言
[00:20:42.120 --> 00:20:46.120]  但是那群領袖說了一件事
[00:20:46.120 --> 00:20:53.120]  原來我們已經指著耶和華的名字去起誓
[00:20:53.120 --> 00:20:57.120]  那件事就不只是你跟他之間的事
[00:20:57.120 --> 00:21:00.120]  是跟上帝有關的事
[00:21:00.120 --> 00:21:04.120]  不可以,千萬不可以殺他們
[00:21:04.120 --> 00:21:05.120]  那群以色列人就說
[00:21:05.120 --> 00:21:10.120]  不是的,既然這樣,不如就殺他們
[00:21:10.120 --> 00:21:12.120]  那就解決了這件事
[00:21:12.120 --> 00:21:16.120]  但是約書客並沒有這樣決定
[00:21:16.120 --> 00:21:23.120]  因為同樣他這一刻突然間就想起
[00:21:23.120 --> 00:21:29.120]  原來我們當中有這些事發生了
[00:21:29.120 --> 00:21:33.120]  他想起,原來耶和華都跟我們說
[00:21:33.120 --> 00:21:36.120]  不可以指著他的名字去起假誓
[00:21:36.120 --> 00:21:37.120]  什麼叫起假誓?
[00:21:37.120 --> 00:21:41.120]  就是你納完約的事不執行
[00:21:41.120 --> 00:21:47.120]  同樣是褻瀆了上帝的名字
[00:21:47.120 --> 00:21:52.120]  在當中,約書客面對一個很困難的決定
[00:21:52.120 --> 00:21:56.120]  就是那群以色列人向他發怨言
[00:21:56.120 --> 00:21:58.120]  他埋怨一群領袖
[00:21:58.120 --> 00:22:03.120]  但是另一方面,如果他這樣做的話
[00:22:03.120 --> 00:22:07.120]  同樣褻瀆了上帝的名字
[00:22:07.120 --> 00:22:11.120]  約書客面對著究竟他自己的名字比較重要
[00:22:11.120 --> 00:22:13.120]  還是上帝的名字比較重要
[00:22:13.120 --> 00:22:16.120]  他面對著這個很大的掙扎
[00:22:16.120 --> 00:22:20.120]  不過約書客在當時作出了一個決定
[00:22:20.120 --> 00:22:23.120]  他決定了收留那群褻瀆人
[00:22:23.120 --> 00:22:27.120]  因為我墮入他的角色去想
[00:22:27.120 --> 00:22:29.120]  其實都可能是合理的
[00:22:29.120 --> 00:22:38.120]  因為第一,如果我再決定殺那群褻瀆人的話
[00:22:38.120 --> 00:22:42.120]  可能我不單止犯了之前的錯誤
[00:22:42.120 --> 00:22:49.120]  可能我會帶領一群以色列人再一次犯第二次的錯誤
[00:22:49.120 --> 00:22:55.120]  最重要的是,不是關於自己個人榮辱的事
[00:22:55.120 --> 00:22:57.120]  而是關於上帝的名字
[00:22:57.120 --> 00:23:01.120]  你想想,古代是怎樣呢?
[00:23:01.120 --> 00:23:05.120]  古代納約是找律師
[00:23:05.120 --> 00:23:10.120]  以前納約是找我們的神去做公正
[00:23:10.120 --> 00:23:13.120]  背後存在著一個
[00:23:13.120 --> 00:23:16.120]  如果你不執行,那個神就會詛咒你
[00:23:16.120 --> 00:23:22.120]  你想想,外邦人就有外邦的神
[00:23:22.120 --> 00:23:26.120]  我們約書客就有以色列的神
[00:23:26.120 --> 00:23:28.120]  即是耶和華
[00:23:28.120 --> 00:23:32.120]  你想想,如果你納了約之後
[00:23:32.120 --> 00:23:37.120]  毀約,不是你整個民族破壞聲譽
[00:23:37.120 --> 00:23:38.120]  人家會怎樣說?
[00:23:38.120 --> 00:23:44.120]  我和B神納的約,人家都執行了
[00:23:44.120 --> 00:23:47.120]  人家都說了
[00:23:47.120 --> 00:23:51.120]  但我和耶和華納的約,你們那群人都不跟
[00:23:51.120 --> 00:23:54.120]  你們自己都不跟,叫人怎樣跟呢?
[00:23:54.120 --> 00:23:58.120]  面對著這件事,不是個人榮辱的事
[00:23:58.120 --> 00:24:01.120]  約書客放下了自己的身份
[00:24:01.120 --> 00:24:06.120]  很想繼續帶領以色列的人重回正軌
[00:24:06.120 --> 00:24:08.120]  回到上帝的說話裏
[00:24:08.120 --> 00:24:13.120]  雖然之前已經犯了一個很嚴重的錯誤
[00:24:13.120 --> 00:24:19.120]  但約書客不希望帶領以色列人再犯下第二次的錯誤
[00:24:19.120 --> 00:24:23.120]  他願意承擔之前所犯的後果
[00:24:23.120 --> 00:24:26.120]  其實我們都是一樣
[00:24:26.120 --> 00:24:30.120]  我不知道你,可能你之前說過
[00:24:30.120 --> 00:24:37.120]  剛才所說的拍拖、考試的掙扎和困難
[00:24:37.120 --> 00:24:40.120]  但很想鼓勵你
[00:24:40.120 --> 00:24:50.120]  之後會不會想,不要看太多自己需要的東西
[00:24:50.120 --> 00:24:54.120]  回到上帝的說話裏,重回正軌
[00:24:54.120 --> 00:24:57.120]  很想分享一個故事
[00:24:57.120 --> 00:25:01.120]  不要一錯再錯的故事
[00:25:01.120 --> 00:25:04.120]  我記得有位牧師分享過
[00:25:04.120 --> 00:25:08.120]  那位牧師很愛他太太
[00:25:08.120 --> 00:25:13.120]  第一次牧師帶著太太到戲院看電影
[00:25:13.120 --> 00:25:16.120]  當中,我不是和牧師一起看
[00:25:16.120 --> 00:25:18.120]  但牧師有這樣分享
[00:25:18.120 --> 00:25:21.120]  牧師可能跟太太討論劇情
[00:25:21.120 --> 00:25:23.120]  聊天時太大聲
[00:25:23.120 --> 00:25:31.120]  其實前面有位觀眾對他有點煩厭
[00:25:31.120 --> 00:25:35.120]  可能當初有提及過
[00:25:35.120 --> 00:25:39.120]  有否試過在戲院看電影被打
[00:25:39.120 --> 00:25:43.120]  還是很少在家看電影
[00:25:43.120 --> 00:25:50.120]  前面的觀眾很不耐煩
[00:25:50.120 --> 00:25:55.120]  直到這些事不斷發生
[00:25:55.120 --> 00:25:59.120]  牧師和太太的談話可能越來越激烈
[00:25:59.120 --> 00:26:03.120]  前面的觀眾起身罵他
[00:26:03.120 --> 00:26:07.120]  「可否小聲一點?很吵,怎看電影?」
[00:26:07.120 --> 00:26:11.120]  「我只是編劇,怎看電影?」
[00:26:11.120 --> 00:26:15.120]  牧師開始和觀眾對罵
[00:26:15.120 --> 00:26:20.120]  甚至牧師出手打觀眾
[00:26:20.120 --> 00:26:23.120]  「吓?」
[00:26:23.120 --> 00:26:26.120]  傳統人都是這樣
[00:26:26.120 --> 00:26:32.120]  我們都會看傳統人牧師打人
[00:26:32.120 --> 00:26:35.120]  如何做榜樣
[00:26:35.120 --> 00:26:39.120]  雖然我們都有軟弱的時間
[00:26:39.120 --> 00:26:46.120]  打完人,有否見過打架?
[00:26:46.120 --> 00:26:48.120]  有吧?
[00:26:48.120 --> 00:26:51.120]  打完架,通常都拘捕不到
[00:26:51.120 --> 00:26:53.120]  因為打完人便離開
[00:26:53.120 --> 00:26:58.120]  當時我相信不是很多天眼或閉路電視
[00:26:58.120 --> 00:27:01.120]  牧師打完人,還要去戲院
[00:27:01.120 --> 00:27:03.120]  一走便了之
[00:27:03.120 --> 00:27:07.120]  但牧師沒有這樣做
[00:27:07.120 --> 00:27:10.120]  他打完人留下
[00:27:10.120 --> 00:27:13.120]  那個人當然報警
[00:27:13.120 --> 00:27:17.120]  牧師跟了警察回警署
[00:27:17.120 --> 00:27:21.120]  他主動承認衝動打人
[00:27:21.120 --> 00:27:24.120]  完案後
[00:27:24.120 --> 00:27:27.120]  審完,搜行為,保釋等
[00:27:27.120 --> 00:27:29.120]  完整個案件
[00:27:29.120 --> 00:27:33.120]  他主動找那個人道歉
[00:27:33.120 --> 00:27:37.120]  他願意承擔一切後果
[00:27:37.120 --> 00:27:40.120]  最後我為何會知道這件事?
[00:27:40.120 --> 00:27:47.120]  因為他最後在教會公開和我們一班會眾交代
[00:27:47.120 --> 00:27:49.120]  他曾經做了這件事
[00:27:49.120 --> 00:27:52.120]  不是過後,是當時的事
[00:27:52.120 --> 00:27:58.120]  他主動願意公開告訴我們一班會眾
[00:27:58.120 --> 00:28:01.120]  他曾經發生過這件事
[00:28:01.120 --> 00:28:07.120]  他願意公開向一班會友承認和道歉
[00:28:07.120 --> 00:28:13.120]  我想那個牧師不是覺得這件事很對
[00:28:13.120 --> 00:28:16.120]  甚至打人亦不是一件很對的事
[00:28:16.120 --> 00:28:19.120]  是一件錯的事
[00:28:19.120 --> 00:28:27.120]  所以牧師決定公開承認自己的軟弱
[00:28:27.120 --> 00:28:30.120]  其實我們都是一樣
[00:28:30.120 --> 00:28:33.120]  我們面對事情時
[00:28:33.120 --> 00:28:37.120]  我們很想掩飾或避過
[00:28:37.120 --> 00:28:42.120]  好像之前所說,合理化自己的事
[00:28:42.120 --> 00:28:48.120]  甚至我們將一個謊言掩飾一個謊言
[00:28:48.120 --> 00:28:51.120]  然後再掩飾一個謊言
[00:28:51.120 --> 00:28:58.120]  這件事成為我們不了了之的一個沉淪
[00:28:58.120 --> 00:29:02.120]  那個牧師不想成為一再錯的決定
[00:29:02.120 --> 00:29:07.120]  他主動去投案,甚至去承擔
[00:29:07.120 --> 00:29:12.120]  我們都很想鼓勵弟兄姊妹
[00:29:12.120 --> 00:29:16.120]  約書亞同樣願意承擔後果
[00:29:16.120 --> 00:29:22.120]  雖然毀約,甚至之前跟人立約
[00:29:22.120 --> 00:29:27.120]  同樣會受到不少懲罰
[00:29:27.120 --> 00:29:31.120]  但他不想帶領一班以色列人
[00:29:31.120 --> 00:29:33.120]  做了一再錯的決定
[00:29:33.120 --> 00:29:36.120]  他願意回轉回到上帝的心意
[00:29:36.120 --> 00:29:38.120]  我相信同樣都是
[00:29:38.120 --> 00:29:42.120]  牧師不只是說自己的身份
[00:29:42.120 --> 00:29:45.120]  或自己的名譽這麼簡單
[00:29:45.120 --> 00:29:50.120]  因為他承擔著一個傳道人,一個牧師的身份
[00:29:50.120 --> 00:29:53.120]  他要因為耶和華的名字
[00:29:53.120 --> 00:29:56.120]  因為耶和華和耶穌基督的關係
[00:29:56.120 --> 00:30:00.120]  他同樣公開願意承擔
[00:30:00.120 --> 00:30:04.120]  一個他自己願意承擔的後果
[00:30:04.120 --> 00:30:09.120]  不會因為這樣去蒙羞了耶穌基督的名字
[00:30:09.120 --> 00:30:12.120]  你想想,如果都幾...
[00:30:12.120 --> 00:30:15.120]  剛才我一說,牧師已經道歉
[00:30:15.120 --> 00:30:19.120]  如果突然去到某一天
[00:30:19.120 --> 00:30:25.120]  原來Billy幾年前打完人離開了
[00:30:25.120 --> 00:30:28.120]  如果揭發了就更加大問題
[00:30:28.120 --> 00:30:34.120]  我想他不是因為自己的聲譽這麼簡單
[00:30:34.120 --> 00:30:39.120]  因為他想作出一個好的榜樣,好的見證給我們看
[00:30:39.120 --> 00:30:40.120]  約書亞也一樣
[00:30:40.120 --> 00:30:43.120]  他想回到上帝的話語裡
[00:30:43.120 --> 00:30:48.120]  同樣帶領一班以色列人重回上帝的心意
[00:30:48.120 --> 00:30:50.120]  我想這個才是最重要
[00:30:50.120 --> 00:30:56.120]  今天的講題是遠離話語更壞的選擇
[00:30:56.120 --> 00:31:02.120]  我想離開話語更壞的選擇有兩種方法
[00:31:02.120 --> 00:31:05.120]  一個是遠離似是而非的試探
[00:31:05.120 --> 00:31:09.120]  面對試探,我們回到上帝裡面
[00:31:09.120 --> 00:31:13.120]  我們思想一下上帝才是我們的主
[00:31:13.120 --> 00:31:16.120]  第二個方法就是回轉得來不易的因典
[00:31:16.120 --> 00:31:22.120]  弟兄姊妹,我們相信耶穌基督最大的因典
[00:31:22.120 --> 00:31:24.120]  是因為耶穌基督承擔我們的罪
[00:31:24.120 --> 00:31:31.120]  他能夠無條件,甚至每時每刻都接受我們的回轉,我們的悔改
[00:31:31.120 --> 00:31:36.120]  無論你現在心裡面對著什麼掙扎
[00:31:36.120 --> 00:31:39.120]  或者過往我做了一個很錯誤的決定也好
[00:31:39.120 --> 00:31:41.120]  或者錯誤的選擇也好
[00:31:41.120 --> 00:31:48.120]  弟兄,耶穌基督也很想我們回到祂面前悔改和認罪
[00:31:48.120 --> 00:31:55.120]  因為這不只是單單自己的慾望這麼簡單
[00:31:55.120 --> 00:32:00.120]  同樣的目標是,我們總結成為我們的目標
[00:32:00.120 --> 00:32:07.120]  我們不要單單滿足個人的慾望這麼簡單
[00:32:07.120 --> 00:32:10.120]  我們要和上帝建立親密的連結
[00:32:10.120 --> 00:32:15.120]  願意勇敢去承擔,堅守我們的信仰
[00:32:15.120 --> 00:32:18.120]  以聖經的教導成為我們生活原則
[00:32:18.120 --> 00:32:23.120]  學習以上帝為我們生活的中心的生活態度

