
[00:00:00.000 --> 00:00:02.500]  親愛的各位電影姊妹,你們好
[00:25:02.520 --> 00:25:08.520]  門徒又再次在屋內聚集
[00:25:08.520 --> 00:25:11.520]  這一次多瑪也有出席
[00:25:11.520 --> 00:25:14.520]  門仍然是緊閉著
[00:25:14.520 --> 00:25:18.520]  而耶穌再次向門徒顯現
[00:25:18.720 --> 00:25:24.520]  耶穌這次特別向多瑪顯現
[00:25:24.520 --> 00:25:29.520]  耶穌首先向門徒說願你們平安
[00:25:29.520 --> 00:25:32.520]  然後直接和多瑪對話
[00:25:32.520 --> 00:25:35.520]  耶穌所說的每一句話
[00:25:35.520 --> 00:25:41.520]  都是應對了多瑪對門徒的說話
[00:25:41.520 --> 00:25:43.520]  耶穌對他們說
[00:25:43.520 --> 00:25:45.520]  把你的指頭伸出來
[00:25:45.520 --> 00:25:47.520]  伸到這裡來
[00:25:47.720 --> 00:25:49.520]  看看我的手
[00:25:49.520 --> 00:25:51.520]  把你的手伸過來
[00:25:51.520 --> 00:25:53.520]  探入我的肋旁
[00:25:53.520 --> 00:25:56.520]  不要疑惑只要信
[00:25:56.520 --> 00:26:02.520]  這幾句話都是對應多瑪曾經說過
[00:26:02.520 --> 00:26:05.520]  多瑪曾經說過我絕不信
[00:26:05.520 --> 00:26:07.520]  耶穌說不要疑惑
[00:26:07.520 --> 00:26:08.520]  只要信
[00:26:08.520 --> 00:26:10.520]  主耶穌要讓多瑪去檢視
[00:26:10.520 --> 00:26:12.520]  他身上的釘痕
[00:26:12.520 --> 00:26:14.520]  和肋旁的疤痕
[00:26:14.520 --> 00:26:17.520]  好釋他心中的疑惑
[00:26:17.520 --> 00:26:19.320]  多瑪即時的回應是
[00:26:19.320 --> 00:26:22.320]  我的主我的神
[00:26:22.320 --> 00:26:28.320]  我們會想多瑪當時
[00:26:28.320 --> 00:26:30.320]  應該不會仔細檢查
[00:26:30.320 --> 00:26:32.320]  耶穌身上的疤痕
[00:26:32.320 --> 00:26:34.320]  才會有這個反應
[00:26:34.320 --> 00:26:36.320]  當他看到耶穌
[00:26:36.320 --> 00:26:39.320]  和聽到耶穌的話的時候
[00:26:39.320 --> 00:26:40.320]  和當他看到
[00:26:40.320 --> 00:26:42.320]  耶穌手上的釘痕的時候
[00:26:42.320 --> 00:26:44.320]  就足以令他相信
[00:26:44.320 --> 00:26:46.320]  耶穌已經復活了
[00:26:46.520 --> 00:26:49.320]  他對耶穌說出
[00:26:49.320 --> 00:26:51.320]  有類似敬拜的
[00:26:51.320 --> 00:26:53.320]  一個迎訊的話
[00:26:53.320 --> 00:26:57.320]  就是耶穌你是我的主
[00:26:57.320 --> 00:26:58.320]  我的神
[00:26:58.320 --> 00:27:03.320]  而耶穌也接受了多瑪
[00:27:03.320 --> 00:27:05.320]  對他的迎訊和敬拜
[00:27:05.320 --> 00:27:10.320]  接著我們請弟兄讀29節
[00:27:10.320 --> 00:27:20.120]  沒有看見卻信的有福了
[00:27:20.120 --> 00:27:23.120]  接著耶穌對多瑪說
[00:27:23.120 --> 00:27:26.120]  你因為看見了我才相信
[00:27:26.120 --> 00:27:30.120]  那些沒有看見卻信的人有福了
[00:27:30.120 --> 00:27:33.120]  耶穌藉著多瑪的話
[00:27:33.120 --> 00:27:37.120]  指出一個更高層次的信心
[00:27:37.320 --> 00:27:41.120]  就是那些沒有看見卻信的信心
[00:27:41.120 --> 00:27:46.120]  那些沒有看見卻信的人有福了
[00:27:46.120 --> 00:27:48.120]  耶穌仍然在世的時候
[00:27:48.120 --> 00:27:50.120]  門徒能夠看見他
[00:27:50.120 --> 00:27:54.120]  能夠建立他們對主耶穌的信心
[00:27:54.120 --> 00:27:56.120]  但當主耶穌升天之後
[00:27:56.120 --> 00:27:59.120]  以後的人就要靠著
[00:27:59.120 --> 00:28:02.120]  門徒的見證來相信耶穌
[00:28:02.120 --> 00:28:07.120]  他們就是那些沒有看見卻信的人
[00:28:07.120 --> 00:28:08.920]  他們也是有福的人
[00:28:08.920 --> 00:28:12.920]  包括我們今天藉著聖經
[00:28:12.920 --> 00:28:14.920]  藉著門徒的見證的人
[00:28:14.920 --> 00:28:15.920]  相信耶穌的人
[00:28:15.920 --> 00:28:17.920]  都是同樣有福的人
[00:28:17.920 --> 00:28:20.920]  現在讓我總結一下
[00:28:20.920 --> 00:28:23.920]  今天經文的重要教訓
[00:28:23.920 --> 00:28:25.920]  第一個教訓就是
[00:28:25.920 --> 00:28:27.920]  耶穌的復活是真的
[00:28:27.920 --> 00:28:33.920]  空的墳墓和留下的果屍布
[00:28:34.120 --> 00:28:36.920]  見證了耶穌基督的復活
[00:28:36.920 --> 00:28:40.920]  耶穌是不可能被人偷走的
[00:28:40.920 --> 00:28:45.920]  因為耶穌的屍體不見了
[00:28:45.920 --> 00:28:47.920]  而留下的果屍布
[00:28:47.920 --> 00:28:51.920]  也是很整齊地放在耶穌的墳墓裡
[00:28:51.920 --> 00:28:54.920]  第二個理由是什麼呢
[00:28:54.920 --> 00:28:55.920]  就是耶穌的顯現
[00:28:55.920 --> 00:28:57.920]  見證了耶穌的復活
[00:28:57.920 --> 00:29:00.920]  耶穌曾經向很多人顯現過
[00:29:00.920 --> 00:29:03.920]  包括了剛才我們看過的經文
[00:29:03.920 --> 00:29:05.720]  包括了瑪利亞
[00:29:05.720 --> 00:29:07.720]  包括了有十個門徒
[00:29:07.720 --> 00:29:12.720]  還有一個心存懷疑的多瑪
[00:29:12.720 --> 00:29:14.720]  還有也說到
[00:29:14.720 --> 00:29:17.720]  耶穌是和他們有真實的對話
[00:29:17.720 --> 00:29:21.720]  耶穌也展示了他身體的釘痕
[00:29:21.720 --> 00:29:24.720]  這些絕對不會是一個幻影
[00:29:24.720 --> 00:29:27.720]  第三方面的理由是
[00:29:27.720 --> 00:29:29.720]  門徒生命的改變
[00:29:29.720 --> 00:29:32.720]  見證了耶穌基督的復活
[00:29:32.920 --> 00:29:36.720]  莫大拉 瑪利亞由哭泣變為喜樂
[00:29:36.720 --> 00:29:38.720]  門徒由害怕疑惑
[00:29:38.720 --> 00:29:41.720]  變得平安又喜樂
[00:29:41.720 --> 00:29:44.720]  後來他們也有勇氣地
[00:29:44.720 --> 00:29:46.720]  去傳揚耶穌的福音
[00:29:46.720 --> 00:29:48.720]  和耶穌的復活
[00:29:48.720 --> 00:29:52.720]  甚至為福音的緣故殉道
[00:29:52.720 --> 00:29:56.720]  第二個重要的教訓是什麼呢
[00:29:56.720 --> 00:29:57.720]  就是耶穌的復活
[00:29:57.720 --> 00:30:02.720]  讓我們安慰 平安 喜樂
[00:30:02.720 --> 00:30:06.520]  耶穌的復活帶給門徒生命的改變
[00:30:06.520 --> 00:30:09.520]  讓他們有安慰 平安 喜樂
[00:30:09.520 --> 00:30:11.520]  同樣復活的耶穌
[00:30:11.520 --> 00:30:15.520]  也能夠帶給我們安慰 平安 喜樂
[00:30:15.520 --> 00:30:18.520]  在這裡我向大家介紹一位喜樂婆婆
[00:30:18.520 --> 00:30:20.520]  就是劉彥平姐妹
[00:30:20.520 --> 00:30:23.520]  她的藝名是小金子
[00:30:23.520 --> 00:30:27.520]  她是電影明星喬宏的太太
[00:30:27.520 --> 00:30:29.520]  她今年94歲
[00:30:29.520 --> 00:30:32.520]  她已經移居美國
[00:30:32.520 --> 00:30:34.520]  住在葫蘆縣
[00:30:34.520 --> 00:30:38.320]  她和喬宏弟兄在藝人圈中
[00:30:38.320 --> 00:30:40.320]  是一對模範的夫妻
[00:30:40.320 --> 00:30:41.320]  非常恩愛
[00:30:41.320 --> 00:30:43.320]  他們都是基督徒
[00:30:43.320 --> 00:30:45.320]  也熱愛傳福音
[00:30:45.320 --> 00:30:49.320]  他們帶了很多藝人去信耶穌
[00:30:49.320 --> 00:30:52.320]  喬宏在70歲的時候
[00:30:52.320 --> 00:30:54.320]  因為心臟病離世
[00:30:54.320 --> 00:30:59.320]  小金子在她丈夫離世之後
[00:30:59.520 --> 00:31:02.320]  經常到不同的地方傳福音
[00:31:02.320 --> 00:31:05.320]  她有喜樂婆婆的稱號
[00:31:05.320 --> 00:31:10.320]  小金子婆婆常常到教會做見證
[00:31:10.320 --> 00:31:12.320]  很多人都會問她
[00:31:12.320 --> 00:31:17.320]  她如何面對失去至愛丈夫的悲痛
[00:31:17.320 --> 00:31:20.320]  小金子婆婆的回應是什麼
[00:31:20.320 --> 00:31:23.320]  就是說對於喬宏的離世
[00:31:23.320 --> 00:31:25.320]  她非常傷心
[00:31:25.320 --> 00:31:27.320]  也很掛念他
[00:31:27.520 --> 00:31:30.320]  不過小金子強調
[00:31:30.320 --> 00:31:35.320]  她的傷心和沒有信耶穌的人不同
[00:31:35.320 --> 00:31:37.320]  沒有信耶穌的朋友
[00:31:37.320 --> 00:31:40.320]  他們會認為至愛的親人的離世
[00:31:40.320 --> 00:31:42.320]  是永遠的離開
[00:31:42.320 --> 00:31:45.320]  永遠都不會再有重聚的機會
[00:31:45.320 --> 00:31:47.320]  但是對信耶穌的人來說
[00:31:47.320 --> 00:31:49.320]  情況卻是不同
[00:31:49.320 --> 00:31:53.320]  因為信耶穌的人會去到天堂
[00:31:53.320 --> 00:31:55.320]  人在世上只不過是
[00:31:55.520 --> 00:31:58.320]  他永恆生命的一小部分
[00:31:58.320 --> 00:32:02.320]  死亡其實是通往天堂的一道門
[00:32:02.320 --> 00:32:05.320]  死亡的分離只不過是暫時的
[00:32:05.320 --> 00:32:10.320]  日後信耶穌的人都會在天堂裡相聚
[00:32:10.320 --> 00:32:13.320]  所以對於小金子婆婆來說
[00:32:13.320 --> 00:32:15.320]  在她面對死亡
[00:32:15.320 --> 00:32:17.320]  她沒有害怕
[00:32:17.320 --> 00:32:19.320]  有的是盼望
[00:32:19.320 --> 00:32:23.320]  其實對於我們來說
[00:32:23.520 --> 00:32:27.320]  很多時候一些長者或重病的人來說
[00:32:27.320 --> 00:32:32.320]  耶穌的復活真的能夠帶給我們安慰
[00:32:32.320 --> 00:32:34.320]  平安和喜樂
[00:32:34.320 --> 00:32:38.320]  我哥哥在獄中的時間因為癌病過世
[00:32:38.320 --> 00:32:43.320]  我哥哥的離世都讓我覺得不捨得
[00:32:43.320 --> 00:32:45.320]  但是因為他信了耶穌
[00:32:45.320 --> 00:32:46.320]  對我來說
[00:32:46.320 --> 00:32:50.320]  我有盼望將來在天家裡去見到他
[00:32:50.320 --> 00:33:00.120]  第三個重要的教訓是什麼呢
[00:33:00.120 --> 00:33:03.120]  就是耶穌的復活給了我們使命
[00:33:03.120 --> 00:33:08.120]  耶穌在復活後將福音的使命託付給門徒
[00:33:08.120 --> 00:33:15.120]  門徒去承接主耶穌對他們的使命
[00:33:15.120 --> 00:33:17.120]  父怎樣差遣了我
[00:33:17.120 --> 00:33:20.120]  我也照樣差遣你們
[00:33:20.120 --> 00:33:23.920]  這個命令不單止是給當時的十一個門徒
[00:33:23.920 --> 00:33:28.920]  也是給我們每一個信主的人的使命
[00:33:28.920 --> 00:33:31.920]  這個使命有著很重大的意義
[00:33:31.920 --> 00:33:33.920]  就是聽信福音的人
[00:33:33.920 --> 00:33:36.920]  他們的罪能夠得到赦免
[00:33:36.920 --> 00:33:37.920]  而拒絕福音的人
[00:33:37.920 --> 00:33:40.920]  他們的罪就得不到赦免
[00:33:40.920 --> 00:33:44.920]  所以我們做這個服事的時間
[00:33:44.920 --> 00:33:47.920]  都是一個很重要的工作
[00:33:48.120 --> 00:33:51.920]  我們最後以這幾句話
[00:33:51.920 --> 00:33:55.920]  我們一起總結今天講道的內容
[00:33:55.920 --> 00:33:57.920]  讓我們一起讀出來
[00:33:57.920 --> 00:34:00.920]  耶穌復活真可信
[00:34:00.920 --> 00:34:02.920]  給我平安與喜樂
[00:34:02.920 --> 00:34:05.920]  基督託付大使命
[00:34:05.920 --> 00:34:08.920]  要使罪人得永生
[00:34:08.920 --> 00:34:13.920]  讓我們一起低頭一同立志
[00:34:13.920 --> 00:34:14.920]  去祈禱
[00:34:15.120 --> 00:34:18.920]  求主堅信我們對主耶穌基督的復活信心
[00:34:18.920 --> 00:34:22.920]  讓我們立志同心傳揚主的福音
[00:34:22.920 --> 00:34:25.920]  一分鐘後我會結束祈禱
[00:34:25.920 --> 00:34:28.720]  請大家請把手放在擂台上
[00:34:28.720 --> 00:34:31.720]  請大家請把手放在擂台上
[00:34:31.720 --> 00:34:33.720]  請大家請把手放在擂台上
[00:34:33.720 --> 00:34:35.720]  請大家請把手放在擂台上
[00:34:35.720 --> 00:34:37.720]  請大家請把手放在擂台上
[00:34:37.720 --> 00:34:39.720]  請大家請把手放在擂台上
[00:34:39.720 --> 00:34:41.720]  請大家請把手放在擂台上
[00:34:41.720 --> 00:34:43.720]  請大家請把手放在擂台上
[00:34:43.720 --> 00:34:45.720]  請大家請把手放在擂台上
[00:34:45.720 --> 00:34:47.720]  請大家請把手放在擂台上
[00:34:47.720 --> 00:34:49.720]  請大家請把手放在擂台上
[00:34:49.720 --> 00:34:51.720]  請大家請把手放在擂台上
[00:34:51.720 --> 00:34:53.720]  請大家請把手放在擂台上
[00:34:53.920 --> 00:34:55.720]  請大家請把手放在擂台上
[00:34:55.720 --> 00:34:57.720]  請大家請把手放在擂台上
[00:34:57.720 --> 00:34:59.720]  請大家請把手放在擂台上
[00:34:59.720 --> 00:35:01.720]  請大家請把手放在擂台上
[00:35:01.720 --> 00:35:03.720]  請大家請把手放在擂台上
[00:35:03.720 --> 00:35:05.720]  請大家請把手放在擂台上
[00:35:05.720 --> 00:35:07.720]  請大家請把手放在擂台上
[00:35:07.720 --> 00:35:09.720]  請大家請把手放在擂台上
[00:35:09.720 --> 00:35:11.720]  請大家請把手放在擂台上
[00:35:11.720 --> 00:35:13.720]  請大家請把手放在擂台上
[00:35:13.720 --> 00:35:15.720]  請大家請把手放在擂台上
[00:35:15.720 --> 00:35:17.720]  請大家請把手放在擂台上
[00:35:17.720 --> 00:35:19.720]  請大家請把手放在擂台上
[00:35:19.720 --> 00:35:21.720]  請大家請把手放在擂台上
[00:35:21.920 --> 00:35:23.720]  請大家請把手放在擂台上
[00:35:23.720 --> 00:35:25.720]  請大家請把手放在擂台上
[00:35:25.720 --> 00:35:27.720]  請大家請把手放在擂台上
[00:35:27.720 --> 00:35:29.720]  請大家請把手放在擂台上
[00:35:29.720 --> 00:35:31.720]  請大家請把手放在擂台上
[00:35:31.720 --> 00:35:33.720]  請大家請把手放在擂台上
[00:35:33.720 --> 00:35:35.720]  請大家請把手放在擂台上
[00:35:35.720 --> 00:35:37.720]  請大家請把手放在擂台上
[00:35:37.720 --> 00:35:39.720]  請大家請把手放在擂台上
[00:35:39.720 --> 00:35:41.720]  請大家請把手放在擂台上
[00:35:41.720 --> 00:35:43.720]  請大家請把手放在擂台上
[00:35:43.720 --> 00:35:45.720]  請大家請把手放在擂台上
[00:35:45.720 --> 00:35:47.720]  請大家請把手放在擂台上
[00:35:47.720 --> 00:35:49.720]  請大家請把手放在擂台上

