
[00:00:00.000 --> 00:00:04.000]  各位大姐姊妹、各位來賓,晚安
[00:16:46.000 --> 00:16:48.000]  先生說我不知道是不是復發
[00:16:48.000 --> 00:16:49.000]  他說如果我回到香港
[00:16:49.000 --> 00:16:50.000]  還這樣嘔吐的話
[00:16:50.000 --> 00:16:52.000]  他要我立刻入院
[00:16:52.000 --> 00:16:53.000]  我不想入院了
[00:16:53.000 --> 00:16:55.000]  我說求你幫幫我
[00:16:55.000 --> 00:16:57.000]  然後我回到香港
[00:16:57.000 --> 00:16:58.000]  回到家
[00:16:58.000 --> 00:16:59.000]  有點肚餓
[00:16:59.000 --> 00:17:00.000]  就吃點東西
[00:17:00.000 --> 00:17:01.000]  咦?沒有嘔吐
[00:17:01.000 --> 00:17:02.000]  就去睡覺
[00:17:02.000 --> 00:17:04.000]  睡到第二天很晚才起床
[00:17:04.000 --> 00:17:05.000]  先生說
[00:17:05.000 --> 00:17:06.000]  嘩!你睡得很好
[00:17:06.000 --> 00:17:08.000]  你現在還有沒有不舒服?
[00:17:08.000 --> 00:17:09.000]  我說沒有了
[00:17:09.000 --> 00:17:10.000]  我又沒有頭暈
[00:17:10.000 --> 00:17:11.000]  又沒有見嘔
[00:17:11.000 --> 00:17:12.000]  我說真的太好了
[00:17:12.000 --> 00:17:14.000]  不需要被要求入院了
[00:17:14.000 --> 00:17:16.000]  真的非常感謝神
[00:17:16.000 --> 00:17:18.000]  神是聽禱告的
[00:17:18.000 --> 00:17:21.000]  我不知道大家是否認同
[00:17:21.000 --> 00:17:23.000]  其實人真的很自大
[00:17:23.000 --> 00:17:25.000]  我們經常都很自以為是
[00:17:25.000 --> 00:17:27.000]  覺得什麼事情自己都能處理
[00:17:27.000 --> 00:17:29.000]  但正正就是我的經歷
[00:17:29.000 --> 00:17:30.000]  告訴大家
[00:17:30.000 --> 00:17:32.000]  原來事實不是這樣的
[00:17:32.000 --> 00:17:34.000]  其實我們很多事情都做不到
[00:17:34.000 --> 00:17:36.000]  因為說了算的那個是神
[00:17:36.000 --> 00:17:41.000]  我以前很喜歡將重擔放在自己肩膀上
[00:17:41.000 --> 00:17:43.000]  經常都覺得很累
[00:17:43.000 --> 00:17:45.000]  但我現在懂得將重擔卸給神
[00:17:45.000 --> 00:17:47.000]  立刻覺得很輕散
[00:17:47.000 --> 00:17:50.000]  心裡滿有平安和喜樂
[00:17:50.000 --> 00:17:53.000]  其實我們每一個人都可以有這個福分
[00:17:53.000 --> 00:17:56.000]  所以如果在在有微信的朋友
[00:17:56.000 --> 00:17:58.000]  都鼓勵你們認識這位神
[00:17:58.000 --> 00:18:02.000]  最後有一首歌我想跟大家分享
[00:18:02.000 --> 00:18:06.000]  因為這首歌說出了我的心聲和經歷
[00:18:06.000 --> 00:18:09.000]  當初被邀請來這裡的時候
[00:18:09.000 --> 00:18:11.000]  其實問我可不可以自彈自唱一首歌
[00:18:11.000 --> 00:18:13.000]  其實當時不是很想答應彈結他
[00:18:13.000 --> 00:18:18.000]  因為我彈結他是在我的手動得回來之後才學
[00:18:18.000 --> 00:18:19.000]  所以不擅長
[00:18:19.000 --> 00:18:21.000]  但後來想著想著
[00:18:21.000 --> 00:18:24.000]  其實我今天彈結他是一個神蹟
[00:18:24.000 --> 00:18:26.000]  因為原本我的手動不了
[00:18:26.000 --> 00:18:28.000]  甚至現在就算好一點
[00:18:28.000 --> 00:18:31.000]  其實我的關節和手指頭都腫脹
[00:18:31.000 --> 00:18:33.000]  想著想著
[00:18:33.000 --> 00:18:35.000]  其實這也是一個很大的恩典
[00:18:35.000 --> 00:18:38.000]  所以如果我能夠用這件事榮耀神
[00:18:38.000 --> 00:18:40.000]  都是很開心、很美好
[00:18:40.000 --> 00:18:42.000]  所以最終答應了
[00:18:42.000 --> 00:18:44.000]  好,今天就說到這裡
[00:18:44.000 --> 00:18:46.000]  願主祝福這裡每一位
[00:18:46.000 --> 00:18:47.000]  多謝大家
[00:18:47.000 --> 00:19:15.000]  (掌聲)
[00:19:15.000 --> 00:19:19.000]  今天我們的講題就叫做
[00:19:19.000 --> 00:19:21.000]  失明重建
[00:19:21.000 --> 00:19:23.000]  下一句是什麼?記不記得?
[00:19:23.000 --> 00:19:27.000]  你們知不知道今晚是什麼聚會?
[00:19:27.000 --> 00:19:30.000]  有人約了你吃飯就帶了你上來
[00:19:30.000 --> 00:19:33.000]  你記得叫他給錢
[00:19:33.000 --> 00:19:36.000]  失明重建,苦中有甜
[00:19:36.000 --> 00:19:38.000]  我們說人生呢
[00:19:38.000 --> 00:19:42.000]  你經常聽到餐廳那些人會說什麼?
[00:19:42.000 --> 00:19:45.000]  凍檸茶,酒甜
[00:19:45.000 --> 00:19:47.000]  今晚重點就是想說
[00:19:47.000 --> 00:19:49.000]  你很多東西都可以酒甜
[00:19:49.000 --> 00:19:52.000]  但是你的人生不要酒甜
[00:19:52.000 --> 00:19:55.000]  因為人生已經預定你有苦了
[00:19:55.000 --> 00:19:57.000]  是不是?
[00:19:57.000 --> 00:19:58.000]  有什麼頭額?
[00:19:58.000 --> 00:20:00.000]  頭額是看不到的
[00:20:00.000 --> 00:20:01.000]  我先介紹我自己
[00:20:01.000 --> 00:20:03.000]  我是一個盲人
[00:20:03.000 --> 00:20:06.000]  很特別,今晚和另外一個盲人
[00:20:06.000 --> 00:20:08.000]  就是視障人士
[00:20:08.000 --> 00:20:10.000]  或者失明人
[00:20:10.000 --> 00:20:13.000]  我是一個盲人,我姓劉
[00:20:13.000 --> 00:20:15.000]  很容易記住,如果你不認識我
[00:20:15.000 --> 00:20:18.000]  你簡稱盲劉
[00:20:18.000 --> 00:20:22.000]  我平日怎樣和頂姐妹互動
[00:20:22.000 --> 00:20:25.000]  或者聽眾、觀眾
[00:20:25.000 --> 00:20:27.000]  我會數一二三請他們拍手
[00:20:27.000 --> 00:20:29.000]  你們一起,一二三
[00:20:29.000 --> 00:20:30.000]  (掌聲)
[00:20:30.000 --> 00:20:32.000]  對了,挺好
[00:20:32.000 --> 00:20:35.000]  但是盲劉不好聽
[00:20:35.000 --> 00:20:37.000]  我有一個同事跟我說
[00:20:37.000 --> 00:20:40.000]  有辦法,我們可以用普通話讀
[00:20:40.000 --> 00:20:42.000]  你試試用普通話讀盲劉兩個字
[00:20:42.000 --> 00:20:44.000]  一二三
[00:20:44.000 --> 00:20:46.000]  大聲一點,一二三
[00:20:46.000 --> 00:20:48.000]  對了,盲了
[00:20:48.000 --> 00:20:51.000]  知道什麼是盲了嗎?
[00:20:51.000 --> 00:20:56.000]  香港人又威猛又有料
[00:20:56.000 --> 00:20:58.000]  但其實不是,雖然是這樣說
[00:20:58.000 --> 00:21:02.000]  盲了的意思就是我們盲人說話
[00:21:02.000 --> 00:21:05.000]  鄭牧師在後面看我一個小時
[00:21:05.000 --> 00:21:07.000]  他就說盲了
[00:21:07.000 --> 00:21:09.000]  也看不到他
[00:21:09.000 --> 00:21:11.000]  所以他們的動漫圈很有用
[00:21:11.000 --> 00:21:14.000]  想你把我稱下去
[00:21:14.000 --> 00:21:19.000]  今天的講題是失明重見
[00:21:19.000 --> 00:21:24.000]  我有一段聖經很想大家看
[00:21:24.000 --> 00:21:28.000]  在羅馬書五章的一到五節
[00:21:28.000 --> 00:21:30.000]  第八節和十一節
[00:21:30.000 --> 00:21:33.000]  讀之前,程序表有
[00:21:33.000 --> 00:21:35.000]  稍後PowerPoint也會展示
[00:21:35.000 --> 00:21:38.000]  我們盲人說話就不展示PowerPoint
[00:21:38.000 --> 00:21:40.000]  因為有時候不知道PowerPoint掉到哪裡
[00:21:40.000 --> 00:21:43.000]  我試過有一次坐巴士
[00:21:43.000 --> 00:21:45.000]  我聽到後面有一個對話
[00:21:45.000 --> 00:21:47.000]  很精緊的
[00:21:47.000 --> 00:21:50.000]  我盲人聽到有個人上車
[00:21:50.000 --> 00:21:53.000]  站在我後面,站在我旁邊
[00:21:53.000 --> 00:21:56.000]  他對著那個人說
[00:21:56.000 --> 00:21:59.000]  先生,我這樣很難過
[00:22:00.000 --> 00:22:04.000]  然後坐在後面的人就說
[00:22:04.000 --> 00:22:06.000]  但我很快樂
[00:22:06.000 --> 00:22:08.000]  你聽得懂嗎?
[00:22:08.000 --> 00:22:12.000]  他說,你這樣很難過
[00:22:12.000 --> 00:22:15.000]  後面那個人很大隻,位置窄
[00:22:15.000 --> 00:22:18.000]  他想進去,他又不坐在旁邊
[00:22:18.000 --> 00:22:21.000]  要滑進去,你試過嗎?
[00:22:21.000 --> 00:22:23.000]  這樣很難過,大哥
[00:22:23.000 --> 00:22:26.000]  但他說我很快樂
[00:22:26.000 --> 00:22:29.000]  這個就是我們今天經文的重點
[00:22:29.000 --> 00:22:32.000]  我們先讀一到五節
[00:22:32.000 --> 00:22:34.000]  所以那裡開始
[00:22:34.000 --> 00:22:36.000]  我們一起讀,預備起
[00:22:36.000 --> 00:22:38.000]  所以
[00:22:38.000 --> 00:22:40.000]  你們不夠聲,大聲一點
[00:22:40.000 --> 00:22:41.000]  預備,一二三
[00:22:41.000 --> 00:22:43.000]  所以
[00:22:43.000 --> 00:22:50.000]  我沒有背
[00:22:50.000 --> 00:22:52.000]  聽得懂嗎?
[00:22:52.000 --> 00:22:54.000]  有沒有聽到?
[00:22:54.000 --> 00:22:56.000]  有沒有聽到?
[00:22:56.000 --> 00:22:58.000]  沒有嗎?
[00:22:58.000 --> 00:23:00.000]  還沒有出?
[00:23:00.000 --> 00:23:02.000]  出了沒有?
[00:23:02.000 --> 00:23:13.000]  《羅馬書五章》的一到五節
[00:23:13.000 --> 00:23:16.000]  大家有手機
[00:23:16.000 --> 00:23:18.000]  看旁邊那一部
[00:23:22.000 --> 00:23:25.000]  或者請一個兄弟幫我讀
[00:23:25.000 --> 00:23:27.000]  好,預備起
[00:23:27.000 --> 00:23:29.000]  所以
[00:23:29.000 --> 00:23:37.000]  我們基督正義,就得我們耶穌基督得與神相和
[00:23:37.000 --> 00:23:44.000]  我們又因順德進入現在所站的這恩典中
[00:23:44.000 --> 00:23:48.000]  並且歡歡喜喜盼望神的榮耀
[00:23:48.000 --> 00:23:54.000]  不但如此,就是在患難中也是歡歡喜喜的
[00:23:54.000 --> 00:23:59.000]  因為知道難生忍耐,忍耐生老年
[00:23:59.000 --> 00:24:04.000]  老年生盼望,盼望不至於羞恥
[00:24:04.000 --> 00:24:07.000]  因為所切合我們的聖靈
[00:24:07.000 --> 00:24:10.000]  將神的愛囂貫在我們心裡
[00:24:10.000 --> 00:24:13.000]  我們讀第八節和十一節,預備起
[00:24:13.000 --> 00:24:19.000]  在我們還作罪人的時候,為我們死
[00:24:19.000 --> 00:24:23.000]  神的在此向我們顯明了
[00:24:23.000 --> 00:24:30.000]  不但如此,我們的基督得與神相和
[00:24:30.000 --> 00:24:34.000]  也就藉著他以神為樂
[00:24:34.000 --> 00:24:37.000]  我以為PowerPoint會輸
[00:24:37.000 --> 00:24:41.000]  我有時候會背了,好像看到一樣
[00:24:41.000 --> 00:24:43.000]  這套經文你留意
[00:24:43.000 --> 00:24:49.000]  它說得很特別,第五章第三節
[00:24:49.000 --> 00:24:56.000]  不但如此,就是在患難中也是歡歡喜喜的
[00:24:56.000 --> 00:25:00.000]  這裡就是今晚我們的重點
[00:25:00.000 --> 00:25:02.000]  或者Joanne剛才分享
[00:25:02.000 --> 00:25:08.000]  她的病雖然好了很多
[00:25:08.000 --> 00:25:10.000]  但是她看不到東西
[00:25:10.000 --> 00:25:13.000]  失去視力是不會回頭的
[00:25:13.000 --> 00:25:16.000]  她剛才說死都沒有能力
[00:25:16.000 --> 00:25:19.000]  我記得有時候遇到朋友
[00:25:19.000 --> 00:25:21.000]  想輕生的念頭
[00:25:21.000 --> 00:25:25.000]  或者經歷人生很多打擊
[00:25:25.000 --> 00:25:27.000]  我送一句說話給你
[00:25:27.000 --> 00:25:28.000]  我是這麼說的
[00:25:28.000 --> 00:25:30.000]  我死都不會自殺
[00:25:30.000 --> 00:25:32.000]  你聽不聽得懂
[00:25:32.000 --> 00:25:34.000]  不明白慢慢想想
[00:25:34.000 --> 00:25:36.000]  我死都不會自殺
[00:25:36.000 --> 00:25:38.000]  這個很重要
[00:25:38.000 --> 00:25:40.000]  因為生命很脆弱
[00:25:40.000 --> 00:25:43.000]  你看到嗎?很脆弱
[00:25:43.000 --> 00:25:49.000]  不知道如何突然失去很多身體的機能
[00:25:49.000 --> 00:25:52.000]  或者失去生命很寶貴的東西
[00:25:52.000 --> 00:25:57.000]  但生命縱然脆弱,其實生命很寶貴
[00:25:57.000 --> 00:26:02.000]  所以苦中有甜,人生就是這樣
[00:26:02.000 --> 00:26:04.000]  你讀聖經也是
[00:26:04.000 --> 00:26:08.000]  整個諾曼書一到四章都是說信主
[00:26:08.000 --> 00:26:11.000]  前面一到四章說
[00:26:11.000 --> 00:26:16.000]  所有人都陷入罪中和神隔開了
[00:26:16.000 --> 00:26:19.000]  因信稱義
[00:26:19.000 --> 00:26:22.000]  意思是在神眼中
[00:26:22.000 --> 00:26:25.000]  沒有罪的人稱為義人
[00:26:25.000 --> 00:26:28.000]  有屬神的品格
[00:26:28.000 --> 00:26:31.000]  人有神的形象
[00:26:31.000 --> 00:26:35.000]  所以有神的形象的人自然有屬神的品格
[00:26:35.000 --> 00:26:39.000]  簡單稱為一個有義或義人
[00:26:39.000 --> 00:26:45.000]  但因為信才能成為一個真正有義的生命
[00:26:45.000 --> 00:26:49.000]  有義的生命的品質
[00:26:49.000 --> 00:26:52.000]  所以剛才你看到Joanne說
[00:26:52.000 --> 00:26:56.000]  她自己的人生很脆弱
[00:26:56.000 --> 00:27:00.000]  你想抓住那些東西,抓不到
[00:27:00.000 --> 00:27:05.000]  很久以前有一個在英國殖民地
[00:27:05.000 --> 00:27:09.000]  印度商人在那裡買了一塊地
[00:27:09.000 --> 00:27:13.000]  弄好草皮,打高爾夫球
[00:27:13.000 --> 00:27:18.000]  很有趣,弄好東西開始打
[00:27:18.000 --> 00:27:21.000]  但打不到,你知道為什麼嗎?
[00:27:21.000 --> 00:27:23.000]  原來印度有很多猴子
[00:27:23.000 --> 00:27:28.000]  猴子把球扔到別處
[00:27:28.000 --> 00:27:30.000]  打高爾夫球
[00:27:30.000 --> 00:27:33.000]  球打到那個位置,就去那裡打
[00:27:33.000 --> 00:27:35.000]  球扔到別處
[00:27:35.000 --> 00:27:38.000]  覺得很不公道,就撿回來
[00:27:38.000 --> 00:27:40.000]  叫球童撿回來
[00:27:40.000 --> 00:27:42.000]  一直這樣,想了很多方法
[00:27:42.000 --> 00:27:44.000]  買香蕉引他們
[00:27:44.000 --> 00:27:46.000]  很多方法都做過
[00:27:46.000 --> 00:27:48.000]  找人抓他們
[00:27:48.000 --> 00:27:50.000]  但最後都搞不定
[00:27:50.000 --> 00:27:56.000]  我想問問你,如果是你,你用什麼方法解決?
[00:27:56.000 --> 00:27:59.000]  香蕉用過不行
[00:27:59.000 --> 00:28:04.000]  不知道是不是印度的猴子不可以這樣
[00:28:04.000 --> 00:28:07.000]  但最後他們的方法
[00:28:07.000 --> 00:28:12.000]  就是扔到哪裡,就打到哪裡
[00:28:12.000 --> 00:28:13.000]  公平
[00:28:13.000 --> 00:28:16.000]  總之那隻猴子扔到哪裡,就打到哪裡
[00:28:16.000 --> 00:28:18.000]  這個故事,這個事件
[00:28:18.000 --> 00:28:20.000]  我想引述就是
[00:28:20.000 --> 00:28:23.000]  你的人生,或者做人的人生
[00:28:23.000 --> 00:28:25.000]  我覺得很多人的人生都是
[00:28:25.000 --> 00:28:30.000]  有時本來想這樣走人生的路
[00:28:30.000 --> 00:28:32.000]  你打到那邊,慢慢逼近
[00:28:32.000 --> 00:28:35.000]  快要買到房子,誰知又升了
[00:28:35.000 --> 00:28:38.000]  你明白嗎?
[00:28:38.000 --> 00:28:41.000]  那隻猴子扔了你的球去另外一處
[00:28:41.000 --> 00:28:44.000]  你人生就像計劃的東西被人搞亂了
[00:28:44.000 --> 00:28:47.000]  你的健康,你的人際關係,你的工作
[00:28:47.000 --> 00:28:50.000]  很多東西都可以
[00:28:50.000 --> 00:28:52.000]  但很有趣的是
[00:28:52.000 --> 00:28:54.000]  最後那班商人
[00:28:54.000 --> 00:28:57.000]  就說不要緊,最重要是開心
[00:28:57.000 --> 00:29:01.000]  他扔到哪裡,我就打到哪裡
[00:29:01.000 --> 00:29:04.000]  人生就是這樣,變幻莫測
[00:29:04.000 --> 00:29:06.000]  但你會覺得打球無所謂
[00:29:06.000 --> 00:29:08.000]  人生是不行的
[00:29:08.000 --> 00:29:11.000]  但今天我想用這段經文說
[00:29:11.000 --> 00:29:14.000]  怎樣可以人生
[00:29:14.000 --> 00:29:16.000]  就算是失明
[00:29:16.000 --> 00:29:18.000]  都可以重見
[00:29:18.000 --> 00:29:20.000]  不是說眼睛可以看東西
[00:29:20.000 --> 00:29:23.000]  重見是你看到還有出路
[00:29:23.000 --> 00:29:25.000]  盼望這個字很重要
[00:29:25.000 --> 00:29:28.000]  盼望的邊就是眼目的目字
[00:29:28.000 --> 00:29:30.000]  盼望也是眼
[00:29:30.000 --> 00:29:33.000]  即是你有沒有看到未來有出路
[00:29:33.000 --> 00:29:37.000]  所以除非你人生對未來有把握
[00:29:37.000 --> 00:29:39.000]  或者有盼望
[00:29:39.000 --> 00:29:43.000]  你不會接受球被人搞亂了
[00:29:43.000 --> 00:29:46.000]  你原先鋪好的東西
[00:29:46.000 --> 00:29:48.000]  被人扔到亂七八糟
[00:29:48.000 --> 00:29:51.000]  扔到水裡,扔到沙坑
[00:29:51.000 --> 00:29:54.000]  你照樣樂意去打
[00:29:54.000 --> 00:29:57.000]  因為你有人生的盼望就行
[00:29:57.000 --> 00:30:01.000]  這段經文說了一樣很有趣的東西
[00:30:01.000 --> 00:30:03.000]  你讀頭兩節
[00:30:03.000 --> 00:30:05.000]  如果你因為信耶穌
[00:30:05.000 --> 00:30:06.000]  信耶穌有什麼好呢
[00:30:06.000 --> 00:30:08.000]  有三樣東西你要得到祝福
[00:30:08.000 --> 00:30:10.000]  第一樣就是平安
[00:30:10.000 --> 00:30:13.000]  因為你信耶穌,你就可以與神和好
[00:30:13.000 --> 00:30:15.000]  這就是平安
[00:30:15.000 --> 00:30:18.000]  平安即是你生命沒有缺陷
[00:30:18.000 --> 00:30:20.000]  就為之平安
[00:30:20.000 --> 00:30:23.000]  其實你看到世界有很多人
[00:30:23.000 --> 00:30:25.000]  每樣東西都很棒
[00:30:25.000 --> 00:30:27.000]  學歷又高
[00:30:27.000 --> 00:30:29.000]  在公司又高層
[00:30:29.000 --> 00:30:31.000]  住樓又住高層
[00:30:31.000 --> 00:30:34.000]  什麼都很棒
[00:30:34.000 --> 00:30:36.000]  但他不知道為什麼沒有滿足感
[00:30:36.000 --> 00:30:38.000]  他又抑鬱
[00:30:38.000 --> 00:30:41.000]  有些生活好像很不濟
[00:30:41.000 --> 00:30:43.000]  住劏房
[00:30:43.000 --> 00:30:47.000]  但生活還可以很喜樂滿足
[00:30:47.000 --> 00:30:52.000]  你有沒有想過為什麼有錢不一定有滿足
[00:30:52.000 --> 00:30:54.000]  我記得以前譚詠麟說過
[00:30:54.000 --> 00:30:56.000]  我未有錢的時候
[00:30:56.000 --> 00:31:00.000]  我都可以憧憬將來發達會有多開心
[00:31:00.000 --> 00:31:03.000]  但有錢之後都不覺得很開心
[00:31:03.000 --> 00:31:06.000]  原來滿足感這東西很有趣
[00:31:06.000 --> 00:31:09.000]  你知道滿足感通常得不到
[00:31:09.000 --> 00:31:13.000]  關鍵就是沒有平安
[00:31:13.000 --> 00:31:16.000]  你生命有些東西有缺陷
[00:31:16.000 --> 00:31:17.000]  不完整
[00:31:17.000 --> 00:31:20.000]  平安的意思就是圓滿整齊
[00:31:20.000 --> 00:31:23.000]  人生有些東西你改變不了
[00:31:23.000 --> 00:31:25.000]  歷史改變不了
[00:31:25.000 --> 00:31:27.000]  過去的遺憾改變不了
[00:31:27.000 --> 00:31:28.000]  但這就是信耶穌
[00:31:28.000 --> 00:31:30.000]  當你與神和好
[00:31:30.000 --> 00:31:36.000]  耶穌基督的救恩就可以將過往的罪一筆勾銷
[00:31:36.000 --> 00:31:39.000]  過往的遺憾可以扭轉
[00:31:39.000 --> 00:31:41.000]  死了可以復活
[00:31:41.000 --> 00:31:44.000]  人生好像重生
[00:31:44.000 --> 00:31:46.000]  簡直叫重生
[00:31:46.000 --> 00:31:49.000]  人生可以再來一次
[00:31:49.000 --> 00:31:51.000]  人生很短暫
[00:31:51.000 --> 00:31:54.000]  但在短暫中認識有永恆
[00:31:54.000 --> 00:31:57.000]  所以信耶穌第一個的祝福
[00:31:57.000 --> 00:31:59.000]  祂說你可以有平安
[00:31:59.000 --> 00:32:02.000]  與神有和好
[00:32:02.000 --> 00:32:05.000]  如果你內心沒有平安
[00:32:05.000 --> 00:32:07.000]  你不會有喜樂
[00:32:07.000 --> 00:32:09.000]  你問你什麼時候開心
[00:32:09.000 --> 00:32:12.000]  我開心的時候會唱歌
[00:32:12.000 --> 00:32:14.000]  會哼兩句
[00:32:14.000 --> 00:32:16.000]  老婆就知道
[00:32:16.000 --> 00:32:18.000]  我哼兩句就表示我開心
[00:32:18.000 --> 00:32:20.000]  你最近沒唱歌
[00:32:20.000 --> 00:32:21.000]  她只是問你
[00:32:21.000 --> 00:32:22.000]  她不是問你沒唱歌
[00:32:22.000 --> 00:32:24.000]  你最近好像不太開心
[00:32:24.000 --> 00:32:28.000]  我想是這段時間有很多煩惱
[00:32:28.000 --> 00:32:31.000]  但我想說
[00:32:31.000 --> 00:32:33.000]  人不喜樂
[00:32:33.000 --> 00:32:35.000]  你退一步
[00:32:35.000 --> 00:32:37.000]  你生命沒有滿足
[00:32:37.000 --> 00:32:38.000]  有缺陷
[00:32:38.000 --> 00:32:39.000]  換句話說
[00:32:39.000 --> 00:32:42.000]  你生命沒有平安或滿足感
[00:32:42.000 --> 00:32:44.000]  你就不會喜樂
[00:32:44.000 --> 00:32:46.000]  這段經文說
[00:32:46.000 --> 00:32:47.000]  你信耶穌會得到平安
[00:32:47.000 --> 00:32:48.000]  會得到恩典
[00:32:48.000 --> 00:32:50.000]  得到盼望
[00:32:50.000 --> 00:32:53.000]  每天都可以很歡喜
[00:32:53.000 --> 00:32:55.000]  我想說
[00:32:55.000 --> 00:32:57.000]  一信耶穌
[00:32:57.000 --> 00:32:58.000]  這個平安
[00:32:58.000 --> 00:33:00.000]  這份滿足感
[00:33:00.000 --> 00:33:02.000]  有時我們做了基督徒
[00:33:02.000 --> 00:33:03.000]  有時都覺得
[00:33:03.000 --> 00:33:05.000]  有時都不太喜樂
[00:33:05.000 --> 00:33:07.000]  因為我們有些錯覺
[00:33:07.000 --> 00:33:10.000]  滿足感會失去
[00:33:10.000 --> 00:33:12.000]  三個主要原因
[00:33:12.000 --> 00:33:14.000]  你會得不到滿足
[00:33:14.000 --> 00:33:15.000]  第一
[00:33:15.000 --> 00:33:17.000]  就是你太看自己
[00:33:17.000 --> 00:33:20.000]  太自我
[00:33:20.000 --> 00:33:22.000]  我不用說你聽什麼叫自我
[00:33:22.000 --> 00:33:24.000]  你知道的
[00:33:24.000 --> 00:33:25.000]  當然
[00:33:25.000 --> 00:33:27.000]  我
[00:33:27.000 --> 00:33:30.000]  太自我就沒什麼滿足感
[00:33:30.000 --> 00:33:31.000]  如果你太自戀
[00:33:31.000 --> 00:33:33.000]  你的滿足感很短暫
[00:33:33.000 --> 00:33:35.000]  你什麼都只是看自己
[00:33:35.000 --> 00:33:37.000]  你看不到外面發生什麼
[00:33:37.000 --> 00:33:39.000]  你太自我中心
[00:33:39.000 --> 00:33:42.000]  你的滿足感很快就會失去
[00:33:42.000 --> 00:33:44.000]  因為你用放大鏡看自己
[00:33:44.000 --> 00:33:46.000]  本來看起來不錯
[00:33:46.000 --> 00:33:49.000]  有暗瘡
[00:33:49.000 --> 00:33:51.000]  有頭髮
[00:33:51.000 --> 00:33:53.000]  有皺紋
[00:33:53.000 --> 00:33:55.000]  所以其實
[00:33:55.000 --> 00:33:56.000]  鏡頭越來越清晰
[00:33:56.000 --> 00:33:58.000]  其實不太好
[00:33:58.000 --> 00:33:59.000]  高清之後
[00:33:59.000 --> 00:34:01.000]  大家喜樂就少了
[00:34:01.000 --> 00:34:04.000]  這個科技不對
[00:34:04.000 --> 00:34:06.000]  我看不到
[00:34:06.000 --> 00:34:08.000]  我從來都不覺得自己老
[00:34:08.000 --> 00:34:10.000]  這些福利你沒有了
[00:34:10.000 --> 00:34:12.000]  所以你記住
[00:34:12.000 --> 00:34:14.000]  太自我中心的人
[00:34:14.000 --> 00:34:16.000]  滿足感會少一點
[00:34:16.000 --> 00:34:17.000]  第二
[00:34:17.000 --> 00:34:19.000]  就是你太容易得到的東西
[00:34:19.000 --> 00:34:21.000]  你不覺得開心
[00:34:21.000 --> 00:34:23.000]  你看人家那些
[00:34:23.000 --> 00:34:25.000]  住劏房
[00:34:25.000 --> 00:34:26.000]  搬上公屋
[00:34:26.000 --> 00:34:29.000]  開心到好像中獎一樣
[00:34:29.000 --> 00:34:31.000]  你住公屋或者私樓
[00:34:31.000 --> 00:34:33.000]  你有沒有滿足
[00:34:33.000 --> 00:34:35.000]  沒有
[00:34:35.000 --> 00:34:38.000]  所以你應該搬回劏房住一段時間
[00:34:38.000 --> 00:34:39.000]  再搬回去
[00:34:39.000 --> 00:34:41.000]  很闊落
[00:34:41.000 --> 00:34:43.000]  真的沒有地方放東西
[00:34:43.000 --> 00:34:46.000]  因為你得到的東西太容易
[00:34:46.000 --> 00:34:49.000]  你很快就沒有滿足感
[00:34:49.000 --> 00:34:51.000]  你想想我們香港人
[00:34:51.000 --> 00:34:52.000]  算很富貴
[00:34:52.000 --> 00:34:53.000]  比起全世界
[00:34:53.000 --> 00:34:55.000]  你知道香港有一樣東西
[00:34:55.000 --> 00:34:57.000]  我很不喜歡叫在職貧窮
[00:34:57.000 --> 00:34:59.000]  就是你全職有工作
[00:34:59.000 --> 00:35:00.000]  但你都窮
[00:35:00.000 --> 00:35:02.000]  但還有一樣更慘的
[00:35:02.000 --> 00:35:04.000]  我們做了這麼長的工作時間
[00:35:04.000 --> 00:35:07.000]  都是全世界最長命
[00:35:07.000 --> 00:35:09.000]  這樣都做你不死?
[00:35:09.000 --> 00:35:11.000]  所以那些老闆
[00:35:11.000 --> 00:35:13.000]  怎會減工時
[00:35:13.000 --> 00:35:15.000]  你都是全世界最長命
[00:35:15.000 --> 00:35:16.000]  是不是
[00:35:16.000 --> 00:35:17.000]  很行啊
[00:35:17.000 --> 00:35:19.000]  不是熬得很好嗎
[00:35:19.000 --> 00:35:20.000]  還很精神
[00:35:20.000 --> 00:35:22.000]  又懂得做護膚
[00:35:22.000 --> 00:35:24.000]  第三
[00:35:24.000 --> 00:35:25.000]  你知道嗎
[00:35:25.000 --> 00:35:26.000]  滿足感就是
[00:35:26.000 --> 00:35:27.000]  你太自我
[00:35:27.000 --> 00:35:28.000]  看自己
[00:35:28.000 --> 00:35:29.000]  你不會滿足
[00:35:29.000 --> 00:35:32.000]  你太容易得到的東西
[00:35:32.000 --> 00:35:34.000]  你覺得沒感覺
[00:35:34.000 --> 00:35:35.000]  你知道嗎
[00:35:35.000 --> 00:35:36.000]  那些窮人
[00:35:36.000 --> 00:35:38.000]  可以去食宅鋸一個靶
[00:35:38.000 --> 00:35:39.000]  他窮
[00:35:39.000 --> 00:35:41.000]  他一個星期去鋸一個靶
[00:35:41.000 --> 00:35:42.000]  他多開心
[00:35:42.000 --> 00:35:44.000]  現在你天天都鋸靶
[00:35:44.000 --> 00:35:46.000]  你沒感覺
[00:35:46.000 --> 00:35:48.000]  所以你不懂得珍惜
[00:35:48.000 --> 00:35:49.000]  不懂得知足
