
[00:00:00.000 --> 00:00:05.000]  各位電影節目晚安
[00:23:55.000 --> 00:24:01.000]  也分享到我的家庭
[00:24:01.000 --> 00:24:06.000]  不如和大家分享一下我的全家福
[00:24:06.000 --> 00:24:07.000]  今天我太太也有來
[00:24:07.000 --> 00:24:11.000]  但我沒有問她
[00:24:11.000 --> 00:24:14.000]  和大家分享我的全家福
[00:24:14.000 --> 00:24:21.000]  但大家一定不要拍照
[00:24:21.000 --> 00:24:26.000]  都叫大家不要拍照
[00:24:26.000 --> 00:24:30.000]  我太太和兩個兒子
[00:24:30.000 --> 00:24:33.000]  一個和好的家庭是很幸福的
[00:24:33.000 --> 00:24:36.000]  但並不是每個家庭都是這樣
[00:24:36.000 --> 00:24:38.000]  有一位弟兄
[00:24:38.000 --> 00:24:40.000]  他有一本珍貴的舊相簿
[00:24:40.000 --> 00:24:45.000]  記載了家人的成長和歡樂的時刻
[00:24:45.000 --> 00:24:48.000]  但因為有一次的吵架
[00:24:48.000 --> 00:24:53.000]  家人把其中的相簿撕了幾頁
[00:24:53.000 --> 00:24:55.000]  相片就畫花了
[00:24:55.000 --> 00:24:59.000]  甚至有人把自己的樣子塗黑
[00:24:59.000 --> 00:25:01.000]  表示不是我的家庭
[00:25:01.000 --> 00:25:03.000]  是這位弟兄家庭
[00:25:03.000 --> 00:25:05.000]  表示他不是再是這家庭的一份子
[00:25:05.000 --> 00:25:09.000]  後來有一位家人決定修復這本相簿
[00:25:09.000 --> 00:25:10.000]  他要怎樣做
[00:25:10.000 --> 00:25:13.000]  他找回所有相片的碎片
[00:25:13.000 --> 00:25:16.000]  甚至把底片重新重印
[00:25:16.000 --> 00:25:18.000]  因為是以前的舊相
[00:25:18.000 --> 00:25:23.000]  內心把破爛的相片碎片拼合
[00:25:23.000 --> 00:25:27.000]  使用專業技術修復花痕
[00:25:27.000 --> 00:25:31.000]  另外他親自邀約那位
[00:25:31.000 --> 00:25:35.000]  塗黑自己的樣子的家人
[00:25:35.000 --> 00:25:39.000]  他說你的位置一直都在這裡
[00:25:39.000 --> 00:25:43.000]  我為你預備了新的照片
[00:25:43.000 --> 00:25:46.000]  最後就完成了這個修復
[00:25:46.000 --> 00:25:49.000]  全家都在這個修復的相冊面前
[00:25:49.000 --> 00:25:54.000]  團聚 關係重修舊好
[00:25:54.000 --> 00:25:57.000]  而基督就是教會全體之首
[00:25:57.000 --> 00:26:01.000]  他好像是相簿的修復者
[00:26:01.000 --> 00:26:04.000]  他主動發起並進行修復計劃
[00:26:04.000 --> 00:26:10.000]  神藉著耶穌基督使萬有和自己和好
[00:26:10.000 --> 00:26:13.000]  藉著他在十字架上流出的血
[00:26:13.000 --> 00:26:15.000]  成就和平
[00:26:15.000 --> 00:26:17.000]  修復相簿的代價
[00:26:17.000 --> 00:26:20.000]  就是時間 精力和技術
[00:26:20.000 --> 00:26:23.000]  相冊的修復
[00:26:23.000 --> 00:26:26.000]  不只是紙張的還原
[00:26:26.000 --> 00:26:31.000]  更重要的是家庭關係的全面復和
[00:26:31.000 --> 00:26:33.000]  而基督付出的代價
[00:26:33.000 --> 00:26:36.000]  就是祂的補血 祂的生命
[00:26:36.000 --> 00:26:39.000]  祂不是遮掩我們的破損
[00:26:39.000 --> 00:26:42.000]  而是徹底的去修復
[00:26:42.000 --> 00:26:47.000]  使我們與神和好
[00:26:47.000 --> 00:26:50.000]  接著就是第三組的密碼
[00:26:50.000 --> 00:26:52.000]  生命的密碼
[00:26:52.000 --> 00:26:57.000]  它是我與神和好的唯一道路
[00:26:57.000 --> 00:26:59.000]  耶穌基督的死
[00:26:59.000 --> 00:27:02.000]  其中一個目的就是要使人和神和好
[00:27:02.000 --> 00:27:04.000]  為了達到這個目的
[00:27:04.000 --> 00:27:10.000]  祂要除去一切仇恨和疏離的因素
[00:27:10.000 --> 00:27:13.000]  祂解決了罪的問題
[00:27:13.000 --> 00:27:14.000]  讓神得到滿足
[00:27:14.000 --> 00:27:21.000]  有效地除去仇恨和疏離的原因
[00:27:21.000 --> 00:27:23.000]  第二節說到
[00:27:23.000 --> 00:27:28.000]  但現在神藉著他愛子肉體身軀的死
[00:27:28.000 --> 00:27:31.000]  使你們與他自己和好
[00:27:31.000 --> 00:27:34.000]  祂要把你們呈現在祂面前
[00:27:34.000 --> 00:27:38.000]  使聖潔沒有瑕疵 無可指責的
[00:27:38.000 --> 00:27:40.000]  基督藉著肉身的仇死
[00:27:40.000 --> 00:27:42.000]  成就了和好
[00:27:42.000 --> 00:27:47.000]  祂愛子肉體身軀
[00:27:47.000 --> 00:27:48.000]  這個意思就是說
[00:27:48.000 --> 00:27:51.000]  耶穌基督真是真實的肉身
[00:27:51.000 --> 00:27:53.000]  受苦節我們都有看
[00:27:53.000 --> 00:27:55.000]  都有思想過 默想過
[00:27:55.000 --> 00:27:57.000]  耶穌基督真是一個肉身
[00:27:57.000 --> 00:27:59.000]  去受苦和釘在十字架上
[00:27:59.000 --> 00:28:03.000]  以致成就了這份和好
[00:28:03.000 --> 00:28:07.000]  在這裡 原文的文法都強調
[00:28:07.000 --> 00:28:09.000]  和好的目的是什麼
[00:28:09.000 --> 00:28:15.000]  就是要使我們成為聖潔
[00:28:15.000 --> 00:28:19.000]  沒有瑕疵 無可指責
[00:28:19.000 --> 00:28:22.000]  其實在這些節經文裡面
[00:28:22.000 --> 00:28:25.000]  那個呈現(present)這個字
[00:28:25.000 --> 00:28:28.000]  和在祂面前(in His sight)
[00:28:28.000 --> 00:28:30.000]  還有就是
[00:28:30.000 --> 00:28:33.000]  沒有瑕疵 without premise
[00:28:33.000 --> 00:28:35.000]  這幾個字其實
[00:28:35.000 --> 00:28:38.000]  是和猶太那個獻祭儀式
[00:28:38.000 --> 00:28:40.000]  是很有關係
[00:28:40.000 --> 00:28:42.000]  祭生必須要沒有瑕疵
[00:28:42.000 --> 00:28:45.000]  同樣 獻祭的祭司
[00:28:45.000 --> 00:28:48.000]  在身體上也都需要沒有瑕疵
[00:28:48.000 --> 00:28:51.000]  所以 保羅在這裡帶出
[00:28:51.000 --> 00:28:54.000]  我們要將自己奉獻給神
[00:28:54.000 --> 00:28:58.000]  就是需要聖潔 沒有瑕疵
[00:28:58.000 --> 00:29:01.000]  而且是無可責備
[00:29:01.000 --> 00:29:05.000]  但是我們是不是這樣呢
[00:29:05.000 --> 00:29:08.000]  而基督為祂的子民所成就的和好
[00:29:08.000 --> 00:29:11.000]  那個傳避的功效
[00:29:11.000 --> 00:29:13.000]  會在將來一天 我們會看到
[00:29:13.000 --> 00:29:15.000]  我們受苦節說到什麼
[00:29:15.000 --> 00:29:17.000]  已然未然將然
[00:29:17.000 --> 00:29:19.000]  這個就是「將然」
[00:29:19.000 --> 00:29:22.000]  就是當我們將來一天
[00:29:22.000 --> 00:29:24.000]  基督為我們成就的和好
[00:29:24.000 --> 00:29:26.000]  傳避的功效將會看到
[00:29:26.000 --> 00:29:28.000]  那個時候 我們就
[00:29:28.000 --> 00:29:30.000]  毫無的罪惡
[00:29:30.000 --> 00:29:33.000]  無瑕疵 無指責地獻給神
[00:29:33.000 --> 00:29:35.000]  在啟示錄當中說到
[00:29:35.000 --> 00:29:38.000]  那個時候 我們是天上的敬拜者
[00:29:38.000 --> 00:29:40.000]  我們很快樂地承認
[00:29:40.000 --> 00:29:42.000]  耶穌基督就是那位
[00:29:42.000 --> 00:29:44.000]  「佩壽讚美」的神
[00:29:44.000 --> 00:29:47.000]  雖然信徒已經得著
[00:29:47.000 --> 00:29:50.000]  舊恩與神和好
[00:29:50.000 --> 00:29:52.000]  但是真正的信心
[00:29:52.000 --> 00:29:55.000]  是需要有恆久的特質的
[00:29:55.000 --> 00:29:58.000]  而且一個真正從神而生的人
[00:29:58.000 --> 00:30:03.000]  縱然間偶爾都會軟弱失腳
[00:30:03.000 --> 00:30:05.000]  好像我和你一樣
[00:30:05.000 --> 00:30:07.000]  我們偶然間都會可能
[00:30:07.000 --> 00:30:09.000]  扇腳會跌倒
[00:30:09.000 --> 00:30:12.000]  但是一個真正的基督徒
[00:30:12.000 --> 00:30:14.000]  即使他偶然間會跌倒
[00:30:14.000 --> 00:30:17.000]  但是神都會保守他
[00:30:17.000 --> 00:30:19.000]  讓他不會放棄他的信仰
[00:30:19.000 --> 00:30:21.000]  保羅又再提到
[00:30:21.000 --> 00:30:23.000]  這個福音已經傳到
[00:30:23.000 --> 00:30:26.000]  普天下萬人
[00:30:26.000 --> 00:30:28.000]  沒錯 福音已經傳到
[00:30:28.000 --> 00:30:31.000]  一切受眾物的中間
[00:30:31.000 --> 00:30:33.000]  但是卻未完全去到
[00:30:33.000 --> 00:30:36.000]  每一個受眾物的面前
[00:30:36.000 --> 00:30:37.000]  是什麼意思
[00:30:37.000 --> 00:30:42.000]  保羅繼續鼓勵信徒
[00:30:42.000 --> 00:30:44.000]  到世界上去傳福音
[00:30:44.000 --> 00:30:46.000]  這一節的意思並不是說
[00:30:46.000 --> 00:30:49.000]  當時世界上每一個人都聽過福音
[00:30:49.000 --> 00:30:54.000]  這不是已經完成的事實
[00:30:54.000 --> 00:30:56.000]  就如我們所說
[00:30:56.000 --> 00:30:57.000]  是未然
[00:30:57.000 --> 00:30:59.000]  已然未然的未然
[00:30:59.000 --> 00:31:02.000]  並非所有人都真的聽過福音
[00:31:02.000 --> 00:31:04.000]  這是一個繼續不斷的過程
[00:31:04.000 --> 00:31:08.000]  所以保羅要鼓勵頂子會
[00:31:08.000 --> 00:31:09.000]  包括我們
[00:31:09.000 --> 00:31:11.000]  要做福音的僕人
[00:31:11.000 --> 00:31:15.000]  要繼續為基督的福音作見證
[00:31:15.000 --> 00:31:17.000]  很多人都希望可以認識真神
[00:31:17.000 --> 00:31:19.000]  和得著豐盛的生命
[00:31:19.000 --> 00:31:24.000]  但是唯有藉著耶穌基督
[00:31:24.000 --> 00:31:26.000]  我們才能夠
[00:31:26.000 --> 00:31:28.000]  祂是我們每一個人
[00:31:28.000 --> 00:31:31.000]  和神和好唯一的道路
[00:31:31.000 --> 00:31:34.000]  因為唯有祂能夠擔當我們的罪
[00:31:34.000 --> 00:31:36.000]  而且是死在十字架上
[00:31:36.000 --> 00:31:40.000]  更加祂復活性過了罪惡的權勢
[00:31:40.000 --> 00:31:44.000]  將難阻人和神之間的罪除開
[00:31:44.000 --> 00:31:46.000]  讓我們能夠和神和好
[00:31:46.000 --> 00:31:50.000]  得著永生和豐盛的生命
[00:31:50.000 --> 00:31:55.000]  讓我們讀出這兩節的經文吧
[00:31:55.000 --> 00:31:59.000]  唯有基督在我們還作罪人的時候
[00:31:59.000 --> 00:32:00.000]  為我們死
[00:32:00.000 --> 00:32:04.000]  神的愛就在此向我們顯明了
[00:32:04.000 --> 00:32:07.000]  除他以外,別無拯救
[00:32:07.000 --> 00:32:09.000]  因為在天下人間
[00:32:09.000 --> 00:32:14.000]  會有賜下別的名,我們可以靠著得救
[00:32:14.000 --> 00:32:15.000]  經文說得很清楚
[00:32:15.000 --> 00:32:18.000]  唯有基督是我們和神之間
[00:32:18.000 --> 00:32:20.000]  和好的唯一的道路
[00:32:20.000 --> 00:32:22.000]  唯有基督能夠
[00:32:22.000 --> 00:32:26.000]  叫我們和這位真神建立關係
[00:32:26.000 --> 00:32:33.000]  接著讓我們有些反思的時間
[00:32:33.000 --> 00:32:35.000]  今天最重要是
[00:32:35.000 --> 00:32:37.000]  希望大家知道一件事
[00:32:37.000 --> 00:32:40.000]  雖然大家都相信
[00:32:40.000 --> 00:32:42.000]  就是超越一切
[00:32:42.000 --> 00:32:46.000]  基督作首位
[00:32:46.000 --> 00:32:48.000]  不如讓我們重溫一下
[00:32:48.000 --> 00:32:50.000]  我講紫色的字
[00:32:50.000 --> 00:32:54.000]  請大家講藍色的字好嗎
[00:32:54.000 --> 00:32:57.000]  好,第一就是
[00:32:57.000 --> 00:32:59.000]  創造的密碼
[00:32:59.000 --> 00:33:09.000]  "救贖的密碼"
[00:33:09.000 --> 00:33:15.000]  "生命的密碼"
[00:33:15.000 --> 00:33:17.000]  "阿們"
[00:33:17.000 --> 00:33:19.000]  我們去認定
[00:33:19.000 --> 00:33:21.000]  信仰的核心
[00:33:21.000 --> 00:33:22.000]  真是重中之重
[00:33:22.000 --> 00:33:25.000]  基督論裡,我們信耶穌基督
[00:33:25.000 --> 00:33:28.000]  很重要,去認信
[00:33:28.000 --> 00:33:30.000]  好,接著就是
[00:33:30.000 --> 00:33:32.000]  解碼之後
[00:33:32.000 --> 00:33:34.000]  要怎樣呢
[00:33:34.000 --> 00:33:36.000]  很重要的就是
[00:33:36.000 --> 00:33:42.000]  讓耶穌基督在凡事上居首位
[00:33:42.000 --> 00:33:44.000]  講到開始的時間
[00:33:44.000 --> 00:33:48.000]  我提過,我小時候想做傳道人
[00:33:48.000 --> 00:33:52.000]  我內心即時的反應是怎樣呢
[00:33:52.000 --> 00:33:54.000]  我先講明
[00:33:54.000 --> 00:33:57.000]  其實,傳道人都有軟弱的
[00:33:57.000 --> 00:34:00.000]  其實我當時很坦白告訴大家
[00:34:00.000 --> 00:34:02.000]  我不是那麼開心
[00:34:02.000 --> 00:34:05.000]  可能大家有點意外
[00:34:05.000 --> 00:34:07.000]  其實我以前都覺得
[00:34:07.000 --> 00:34:09.000]  應該要將子女獻給神
[00:34:09.000 --> 00:34:12.000]  甚至他做傳道人更加好
[00:34:12.000 --> 00:34:14.000]  但是當我發現
[00:34:14.000 --> 00:34:19.000]  原來兒子很特別
[00:34:19.000 --> 00:34:20.000]  的時候,我就會想
[00:34:20.000 --> 00:34:22.000]  兒子會不會做一些專業的事
[00:34:22.000 --> 00:34:25.000]  或者令人羨慕的工作
[00:34:25.000 --> 00:34:26.000]  當刻我發現
[00:34:26.000 --> 00:34:29.000]  原來在我自己的心裡
[00:34:29.000 --> 00:34:31.000]  兒子的前途
[00:34:31.000 --> 00:34:34.000]  比他傳言,毀身服侍神更加重要
[00:34:34.000 --> 00:34:36.000]  即使我自己是傳道人
[00:34:36.000 --> 00:34:38.000]  願意奉獻自己
[00:34:38.000 --> 00:34:40.000]  但也不代表基督在我手上
[00:34:40.000 --> 00:34:42.000]  基督在我之上
[00:34:42.000 --> 00:34:44.000]  我自己是真誠地說
[00:34:44.000 --> 00:34:47.000]  基督在我之上
[00:34:47.000 --> 00:34:53.000]  但是,原來都有其他東西
[00:34:53.000 --> 00:34:56.000]  有時會在這個守衛爭奪戰當中
[00:34:56.000 --> 00:34:58.000]  我都需要留意
[00:34:58.000 --> 00:35:01.000]  但是我對獻上自己的兒子
[00:35:01.000 --> 00:35:03.000]  做傳道人都有些懷疑
[00:35:03.000 --> 00:35:04.000]  有些猶疑
[00:35:04.000 --> 00:35:09.000]  當然,到最後都要有神對他的呼召才行
[00:35:09.000 --> 00:35:11.000]  不是說他想做就行
[00:35:11.000 --> 00:35:13.000]  但是,讓我自己思想
[00:35:13.000 --> 00:35:16.000]  其實兒子在當刻
[00:35:16.000 --> 00:35:18.000]  都成為我心裡的守衛
[00:35:18.000 --> 00:35:22.000]  所以,內心的一個守衛爭奪戰
[00:35:22.000 --> 00:35:24.000]  沒有人能夠倖免
[00:35:24.000 --> 00:35:26.000]  都讓我們求神
[00:35:26.000 --> 00:35:28.000]  去幫助我們
[00:35:28.000 --> 00:35:31.000]  讓他時刻在我們心中
[00:35:31.000 --> 00:35:34.000]  心裡去據守衛
[00:35:34.000 --> 00:35:36.000]  也是我們一生學習的功課
[00:35:36.000 --> 00:35:38.000]  這段經文強調了
[00:35:38.000 --> 00:35:40.000]  基督超越一切
[00:35:40.000 --> 00:35:42.000]  基督洗的那個
[00:35:42.000 --> 00:35:44.000]  不能夠被看見的神
[00:35:44.000 --> 00:35:45.000]  被人看見
[00:35:45.000 --> 00:35:46.000]  他在十字架上
[00:35:46.000 --> 00:35:48.000]  實現了與神
[00:35:48.000 --> 00:35:51.000]  實現了神與人和好的目的
[00:35:51.000 --> 00:35:54.000]  基督是完全的人
[00:35:54.000 --> 00:35:56.000]  他也是神的真相
[00:35:56.000 --> 00:35:58.000]  耶穌基督是創造的主
[00:35:58.000 --> 00:35:59.000]  救贖的主
[00:35:59.000 --> 00:36:01.000]  也是信徒生命的主
[00:36:01.000 --> 00:36:04.000]  他在凡事上居守衛
[00:36:04.000 --> 00:36:06.000]  基督在創造
[00:36:06.000 --> 00:36:07.000]  在救贖
[00:36:07.000 --> 00:36:10.000]  在教會和萬有當中居守衛
[00:36:10.000 --> 00:36:12.000]  這個聖經的宣告
[00:36:12.000 --> 00:36:16.000]  正在挑戰現代文化裡的
[00:36:16.000 --> 00:36:19.000]  自我為中心的思維
[00:36:19.000 --> 00:36:21.000]  身為基督門徒的我們
[00:36:21.000 --> 00:36:23.000]  我們有沒有隨波逐流
[00:36:23.000 --> 00:36:25.000]  還是在我們生命當中
[00:36:25.000 --> 00:36:27.000]  我們能夠高舉基督
[00:36:27.000 --> 00:36:30.000]  作祂的見證呢
[00:36:30.000 --> 00:36:35.000]  我想請思琴可以上來預備一下
[00:36:35.000 --> 00:36:37.000]  在現今的世代
[00:36:37.000 --> 00:36:40.000]  消費主義盛行
[00:36:40.000 --> 00:36:41.000]  哪裡的東西
[00:36:41.000 --> 00:36:42.000]  我們都會去哪裡
[00:36:42.000 --> 00:36:44.000]  所以復活節
[00:36:44.000 --> 00:36:46.000]  很多人都會北上了
[00:36:46.000 --> 00:36:49.000]  大家都明白
[00:36:49.000 --> 00:36:51.000]  而人很多時候
[00:36:51.000 --> 00:36:55.000]  把自己的需求放在衛生之上
[00:36:55.000 --> 00:36:56.000]  在現代文明裡
[00:36:56.000 --> 00:37:00.000]  人會看自己是一個消費者
[00:37:00.000 --> 00:37:03.000]  教會也難以倖免
[00:37:03.000 --> 00:37:06.000]  這種思維塑造了一種
[00:37:06.000 --> 00:37:09.000]  宗教超級市場的心態
[00:37:09.000 --> 00:37:12.000]  例如一個人選擇回教會
[00:37:12.000 --> 00:37:16.000]  不是基於是否神要我衛生的淑齡家庭
[00:37:16.000 --> 00:37:18.000]  不是考慮這件事
[00:37:18.000 --> 00:37:22.000]  而是敬拜他們的表現
[00:37:22.000 --> 00:37:25.000]  是否合乎我的音樂品味呢
[00:37:25.000 --> 00:37:28.000]  講道是否令我感覺良好
[00:37:28.000 --> 00:37:30.000]  feel good呢
[00:37:30.000 --> 00:37:33.000]  講道夠不夠好笑呢
[00:37:33.000 --> 00:37:35.000]  或者是
[00:37:35.000 --> 00:37:38.000]  我們只是想聽講道
[00:37:38.000 --> 00:37:41.000]  求神安慰我的訊息
[00:37:41.000 --> 00:37:43.000]  神幫助我
[00:37:43.000 --> 00:37:44.000]  神賜福給我
[00:37:44.000 --> 00:37:46.000]  我就是想聽這些訊息
[00:37:46.000 --> 00:37:48.000]  安慰幫助賜福
[00:37:48.000 --> 00:37:52.000]  但神千萬不要指出我的罪
[00:37:52.000 --> 00:37:53.000]  不要督責我
[00:37:53.000 --> 00:37:55.000]  我不想聽這些
[00:37:55.000 --> 00:37:56.000]  另外
[00:37:56.000 --> 00:37:58.000]  有沒有一些
[00:37:58.000 --> 00:38:00.000]  兒童的事工
[00:38:00.000 --> 00:38:02.000]  是否能夠提供優質的服務呢
[00:38:02.000 --> 00:38:04.000]  因為現在父母體重之類
[00:38:04.000 --> 00:38:08.000]  教會提供優質的兒童服務
[00:38:08.000 --> 00:38:11.000]  當感覺不被滿足
[00:38:11.000 --> 00:38:14.000]  或者覺得付出和收穫不成比例的時候
[00:38:14.000 --> 00:38:17.000]  性價比不夠好的時候
[00:38:17.000 --> 00:38:18.000]  就會離開教會
[00:38:18.000 --> 00:38:19.000]  就好像換教會
[00:38:19.000 --> 00:38:22.000]  就好像換手機的電訊箱一樣
[00:38:22.000 --> 00:38:24.000]  那麼容易
[00:38:24.000 --> 00:38:28.000]  其實背後是高舉了自己的一些需求
[00:38:28.000 --> 00:38:32.000]  只是要求自己感覺良好
[00:38:32.000 --> 00:38:36.000]  我們會否有時也有這個心態呢
[00:38:36.000 --> 00:38:38.000]  好 現在想請吳思琴
[00:38:38.000 --> 00:38:43.000]  有些彈奏的時間
[00:38:43.000 --> 00:38:50.000]  讓我們有默想和回應
[00:38:50.000 --> 00:38:53.000]  今晚神藉著他的說話
[00:38:53.000 --> 00:38:59.000]  對我們每一個人去說話
[00:38:59.000 --> 00:39:02.000]  願聖靈去引導你
[00:39:02.000 --> 00:39:08.000]  讓你為自己設立一些合適應用的部分
[00:39:08.000 --> 00:39:11.000]  因為講完不能代替你
[00:39:11.000 --> 00:39:13.000]  唯有藉著神的話
[00:39:13.000 --> 00:39:14.000]  藉著聖靈引導你
[00:39:14.000 --> 00:39:22.000]  在這一刻讓你去想一至兩點應用的方向
[00:39:22.000 --> 00:39:26.000]  這個守衛爭奪戰真的很激烈
[00:39:26.000 --> 00:39:27.000]  無人能
[00:39:27.000 --> 00:39:31.000]  無人可以倖免包括我自己
[00:39:31.000 --> 00:39:36.000]  當你讀到基督在凡事上居守衛的時間
[00:39:36.000 --> 00:39:38.000]  在這一刻
[00:39:38.000 --> 00:39:44.000]  他又是否在你生命當中居守衛呢
[00:39:44.000 --> 00:39:45.000]  有沒有一些東西你發現
[00:39:45.000 --> 00:39:50.000]  已經是高過了耶穌基督在你心裏面
[00:39:50.000 --> 00:39:52.000]  有沒有一些東西難了你
[00:39:52.000 --> 00:39:58.000]  讓基督在你生命的居守衛
[00:39:58.000 --> 00:40:05.000]  可以怎樣突破呢
[00:40:05.000 --> 00:40:10.000]  而另外既然基督是教會的頭
[00:40:10.000 --> 00:40:12.000]  我們在教會當中
[00:40:12.000 --> 00:40:14.000]  我們是教會的一份子
[00:40:14.000 --> 00:40:16.000]  我們怎樣去尊崇他
[00:40:16.000 --> 00:40:19.000]  和服侍他呢
[00:40:19.000 --> 00:40:22.000]  在這一刻都讓你向神
[00:40:22.000 --> 00:40:26.000]  你在心裏面向神去回應
[00:40:26.000 --> 00:40:29.000]  神已經藉著聖經祂的話
[00:40:29.000 --> 00:40:31.000]  去對我們說話
[00:40:31.000 --> 00:40:34.000]  在這一刻都邀請大家
[00:40:34.000 --> 00:40:37.000]  在心裏面祈禱
[00:40:37.000 --> 00:40:38.000]  我不知道的
[00:40:38.000 --> 00:40:40.000]  但是神知道你的掙扎
[00:40:40.000 --> 00:40:43.000]  祂也知道我們每一個人的軟弱
[00:40:43.000 --> 00:40:46.000]  求主去幫助我們
[00:40:46.000 --> 00:40:49.000]  讓我們靠著祂
[00:40:49.000 --> 00:40:54.000]  重新讓基督在我們生命的守衛當中
[00:40:54.000 --> 00:40:56.000]  因為祂真的是那位佩德的神
[00:40:56.000 --> 00:40:58.000]  祂是創造的主
[00:40:58.000 --> 00:40:59.000]  祂是救贖的主
[00:40:59.000 --> 00:41:02.000]  祂是我們生命唯一的主
[00:41:02.000 --> 00:41:06.000]  求主幫助我們
[00:41:06.000 --> 00:41:08.000]  大概半分鐘之後
[00:41:08.000 --> 00:41:10.000]  我會有結束的禱告
[00:41:10.000 --> 00:41:14.000]  大家可以把握一點時間
[00:41:14.000 --> 00:41:17.000]  向神幾句這樣
[00:41:17.000 --> 00:41:19.000]  去講你的一些心聲
[00:41:19.000 --> 00:41:20.000]  或者你的軟弱
[00:41:20.000 --> 00:41:35.000]  就是求主去幫助我
[00:41:35.000 --> 00:41:37.000]  耶穌基督很好
[00:41:37.000 --> 00:41:38.000]  祂是萬有的主
[00:41:38.000 --> 00:41:41.000]  但是祂也給我們選擇
[00:41:41.000 --> 00:41:43.000]  給我們自由
[00:41:43.000 --> 00:41:45.000]  祂不會逼我們
[00:41:45.000 --> 00:41:50.000]  但是祂很願意我們真的這樣做
[00:41:50.000 --> 00:41:52.000]  這是基督徒最重要的功課
[00:41:52.000 --> 00:42:07.000]  就是讓耶穌基督在你生命當中居守
[00:42:07.000 --> 00:42:11.000]  讓我們一同去禱告
[00:42:11.000 --> 00:42:16.000]  耶穌基督就是那位唯一的創造主
[00:42:16.000 --> 00:42:17.000]  唯一的救贖主
[00:42:17.000 --> 00:42:19.000]  唯一我們生命的主
[00:42:19.000 --> 00:42:22.000]  主我們都是很軟弱
[00:42:22.000 --> 00:42:23.000]  求祢幫助我們
[00:42:23.000 --> 00:42:25.000]  我們有掙扎
[00:42:25.000 --> 00:42:28.000]  求祢念文
[00:42:28.000 --> 00:42:30.000]  幫助我們重新
[00:42:30.000 --> 00:42:33.000]  以祢為我們生命的守衛
[00:42:33.000 --> 00:42:36.000]  讓我們生命連於祢
[00:42:36.000 --> 00:42:41.000]  讓我們生命更新去學像祢
[00:42:41.000 --> 00:42:42.000]  去榮耀祢
[00:42:42.000 --> 00:42:45.000]  奉主耶穌基督聖名祈禱
[00:42:45.000 --> 00:42:46.000]  阿們
