
[00:00:00.000 --> 00:00:02.000]  我Pow Pow起頭就是
[00:20:39.000 --> 00:20:41.000]  一招引蛇出洞
[00:20:41.000 --> 00:20:43.000]  然後一網打盡
[00:20:43.000 --> 00:20:44.000]  那很嚴重
[00:20:44.000 --> 00:20:46.000]  所以當他去耶路撒冷
[00:20:46.000 --> 00:20:48.000]  去找仕途的時候
[00:20:48.000 --> 00:20:50.000]  沒有人敢靠近他
[00:20:50.000 --> 00:20:53.000]  唯有巴拿巴
[00:20:53.000 --> 00:20:57.000]  《士郎傳》九章記載
[00:20:57.000 --> 00:20:59.000]  只有巴拿巴接待他
[00:20:59.000 --> 00:21:01.000]  只有巴拿巴
[00:21:01.000 --> 00:21:04.000]  只有巴拿巴肯冒這個被人騙的險
[00:21:04.000 --> 00:21:06.000]  願意接近保羅
[00:21:06.000 --> 00:21:07.000]  了解他 信任他
[00:21:07.000 --> 00:21:10.000]  並且將他引薦去其他教會領袖
[00:21:10.000 --> 00:21:15.000]  最終令教會接納保羅
[00:21:15.000 --> 00:21:18.000]  但是因為猶太人的攻擊
[00:21:18.000 --> 00:21:20.000]  保羅未開工
[00:21:20.000 --> 00:21:25.000]  門徒就打發他回鄉下大掃避風頭
[00:21:25.000 --> 00:21:29.000]  現在巴拿巴去找保羅出山幫忙
[00:21:29.000 --> 00:21:32.000]  是一個恩典
[00:21:32.000 --> 00:21:34.000]  是一個機會
[00:21:34.000 --> 00:21:38.000]  也可能是他和保羅有相同的出生背景
[00:21:38.000 --> 00:21:43.000]  他們兩個都是世代居住在異鄉的猶太人
[00:21:43.000 --> 00:21:45.000]  更加了解外邦人
[00:21:45.000 --> 00:21:48.000]  方便他們兩個向外邦人傳福音
[00:21:48.000 --> 00:21:53.000]  可以說巴拿巴是真正認識和體寵保羅的人
[00:21:53.000 --> 00:21:57.000]  也是保羅唯一一個伯樂
[00:21:57.000 --> 00:22:01.000]  他們兩個在安提亞足足合作了一年
[00:22:01.000 --> 00:22:05.000]  成果豐富並且為我們帶來基督徒這個稱號
[00:22:05.000 --> 00:22:11.000]  說真的 當時基督徒這個稱號是有些嘲笑的成份
[00:22:11.000 --> 00:22:15.000]  就好像我已經過世的岳母她叫我耶穌仔
[00:22:15.000 --> 00:22:17.000]  我老婆叫我耶穌妹
[00:22:17.000 --> 00:22:20.000]  某程度上是取笑我們
[00:22:20.000 --> 00:22:27.000]  但也反映出基督徒的身份已經得到外面的人注意和認識
[00:22:27.000 --> 00:22:33.000]  可以看到事公在巴拿巴和保羅合作之下興旺起來
[00:22:33.000 --> 00:22:35.000]  外面的人都知道
[00:22:35.000 --> 00:22:40.000]  說到保羅在少林傳裡面絕對是第一男主角
[00:22:40.000 --> 00:22:42.000]  就算不是也是最佳男主角
[00:22:42.000 --> 00:22:48.000]  但若果沒有巴拿巴保羅根本就上不了這個舞台
[00:22:48.000 --> 00:22:49.000]  說得誇張一點
[00:22:49.000 --> 00:22:54.000]  若果不是巴拿巴初期教會就已經可能扼殺了
[00:22:54.000 --> 00:22:58.000]  保羅的屬靈生命和他未來的事公
[00:22:58.000 --> 00:23:04.000]  《司徒行傳》的作者路加是保羅的好朋友
[00:23:04.000 --> 00:23:09.000]  也是藉著巴拿巴的鋪排將他帶出來
[00:23:09.000 --> 00:23:13.000]  然後引出保羅以後的宣教工作
[00:23:13.000 --> 00:23:15.000]  如果你細心看
[00:23:15.000 --> 00:23:19.000]  路加筆下的《司徒行傳》前半段
[00:23:19.000 --> 00:23:26.000]  巴拿巴和素羅慢慢變成更多的保羅和巴拿巴
[00:23:26.000 --> 00:23:30.000]  誰是莊誰是閒一目了然
[00:23:30.000 --> 00:23:34.000]  路加都頗偏心的
[00:23:34.000 --> 00:23:38.000]  不過他是保羅的朋友
[00:23:38.000 --> 00:23:41.000]  還有保羅的事公是真的成功的
[00:23:41.000 --> 00:23:44.000]  但有沒有想過好像巴拿巴一樣
[00:23:44.000 --> 00:23:48.000]  你以前是上司現在一手提拔你的手下
[00:23:48.000 --> 00:23:50.000]  你帶他出身的
[00:23:50.000 --> 00:23:53.000]  現在居然成為站在你頭上的頂頭上司
[00:23:53.000 --> 00:23:56.000]  你有什麼感受呢?
[00:23:56.000 --> 00:23:58.000]  真是情何以堪
[00:23:58.000 --> 00:24:01.000]  但是有沒有想過
[00:24:01.000 --> 00:24:04.000]  功成不必我在
[00:24:04.000 --> 00:24:10.000]  對巴拿巴來說焦點不是自己只有上帝
[00:24:10.000 --> 00:24:13.000]  他只是單純地愛主愛人
[00:24:13.000 --> 00:24:17.000]  就好像《司徒行傳》後期的十五章三十五節
[00:24:17.000 --> 00:24:20.000]  保羅和巴拿巴仍然留在安提亞
[00:24:20.000 --> 00:24:23.000]  他們是怎麼做的呢?
[00:24:23.000 --> 00:24:29.000]  即使保羅的日益出位已經是保羅與巴拿巴
[00:24:29.000 --> 00:24:31.000]  保羅成為實質的壞事人
[00:24:31.000 --> 00:24:34.000]  但巴拿巴仍然和他合作無間
[00:24:34.000 --> 00:24:39.000]  為了什麼?只是為了傳揚主導
[00:24:39.000 --> 00:24:44.000]  巴拿巴一直和保羅關係很好
[00:24:44.000 --> 00:24:48.000]  但他一直想做好自己是白羅的角色
[00:24:48.000 --> 00:24:50.000]  就是因為要做好白羅的角色
[00:24:50.000 --> 00:24:53.000]  所以和保羅起了爭執
[00:24:53.000 --> 00:24:58.000]  在十五章三十七至四十節
[00:24:58.000 --> 00:25:01.000]  他們在第二次宣教的時候
[00:25:01.000 --> 00:25:04.000]  巴拿巴想帶馬可一起去
[00:25:04.000 --> 00:25:09.000]  但保羅因為馬可曾經離開他們
[00:25:09.000 --> 00:25:11.000]  所以不肯再和他們合作
[00:25:11.000 --> 00:25:16.000]  但巴拿巴堅持最後大家分道揚鑣
[00:25:16.000 --> 00:25:21.000]  這樣看巴拿巴和保羅究竟誰對誰錯呢?
[00:25:21.000 --> 00:25:24.000]  其實不容易說的
[00:25:24.000 --> 00:25:28.000]  有人說一次不忠,百次不容
[00:25:28.000 --> 00:25:33.000]  但有人說要寬恕,要給第二次機會
[00:25:33.000 --> 00:25:36.000]  有沒有對錯呢?可以說是沒有的
[00:25:36.000 --> 00:25:40.000]  但問題是他們的關係受損
[00:25:40.000 --> 00:25:43.000]  雖然保羅宣教工作很成功
[00:25:43.000 --> 00:25:47.000]  但相信他和巴拿巴心中留下了一些遺憾
[00:25:47.000 --> 00:25:54.000]  有時友情的破損可能是因為我們不必要的堅持己見
[00:25:54.000 --> 00:25:58.000]  或者因為我們認為自己是絕對正確
[00:25:58.000 --> 00:26:02.000]  自己理所當然而造成友情的破損
[00:26:02.000 --> 00:26:07.000]  說到寬恕
[00:26:07.000 --> 00:26:10.000]  你知我知,你誰不知道
[00:26:10.000 --> 00:26:13.000]  寬恕我也明白,大家都明白的
[00:26:13.000 --> 00:26:16.000]  每個人都要有第二次機會
[00:26:16.000 --> 00:26:20.000]  有多少人是第一次就將事情做好呢?
[00:26:20.000 --> 00:26:24.000]  耶穌基督也曾經給過彼得
[00:26:24.000 --> 00:26:28.000]  三次不認主之後第二次機會要他翻身
[00:26:28.000 --> 00:26:34.000]  但是你知我知,我們大部分人都做不到
[00:26:34.000 --> 00:26:37.000]  也不情願給第二次機會
[00:26:37.000 --> 00:26:41.000]  我記得我曾經在呼林界服侍的時候
[00:26:41.000 --> 00:26:44.000]  對著一群精過鬼的學生
[00:26:44.000 --> 00:26:48.000]  我看到那些女童工真的疼他們像親生兒子一樣
[00:26:48.000 --> 00:26:53.000]  但每次這群兒子有人跑山逃跑
[00:26:53.000 --> 00:26:58.000]  這群女童工就哭得好像天塌下來一樣
[00:26:58.000 --> 00:27:01.000]  說得粗俗一點
[00:27:01.000 --> 00:27:04.000]  好像死了爸爸也沒那麼慘
[00:27:04.000 --> 00:27:08.000]  因為傷得很重
[00:27:08.000 --> 00:27:15.000]  看在眼裡,你覺得我應不應該給他們第二次機會呢?
[00:27:15.000 --> 00:27:17.000]  設身處地你會怎樣做呢?
[00:27:17.000 --> 00:27:20.000]  你選擇做保羅還是巴拿巴?
[00:27:20.000 --> 00:27:24.000]  我就強調那些兒子,不是兒子
[00:27:24.000 --> 00:27:26.000]  他們不是我的兒子,他們不是我的兒子
[00:27:26.000 --> 00:27:30.000]  只是學生,我當時還沒結婚
[00:27:30.000 --> 00:27:32.000]  我不懂得當爸爸
[00:27:32.000 --> 00:27:35.000]  不過即使今天我也不懂得當爸爸
[00:27:35.000 --> 00:27:39.000]  我只是他們的朋友
[00:27:39.000 --> 00:27:42.000]  老師,他們不可以吃我的愛心
[00:27:42.000 --> 00:27:44.000]  我有我的界線
[00:27:44.000 --> 00:27:46.000]  這樣我就能保護到自己
[00:27:46.000 --> 00:27:50.000]  但也成為我的限制
[00:27:50.000 --> 00:27:53.000]  我做不到巴拿巴
[00:27:53.000 --> 00:27:56.000]  然後我看到一位從美國來的宣教士
[00:27:56.000 --> 00:27:59.000]  來了很多年了,廣東話很厲害
[00:27:59.000 --> 00:28:01.000]  我學得差點忘記英文
[00:28:01.000 --> 00:28:03.000]  他情願當巴拿巴
[00:28:03.000 --> 00:28:06.000]  他成為眾人的乾媽
[00:28:06.000 --> 00:28:08.000]  他傷心過很多次
[00:28:08.000 --> 00:28:12.000]  但他的快樂更多
[00:28:12.000 --> 00:28:15.000]  最後人人想念的是他
[00:28:15.000 --> 00:28:18.000]  贏得每一個兒子的心
[00:28:18.000 --> 00:28:22.000]  這是我真的自嘆不如
[00:28:22.000 --> 00:28:25.000]  巴拿巴就是因為給馬可第二次機會
[00:28:25.000 --> 00:28:29.000]  最後連嫌棄他的保羅都稱讚他
[00:28:29.000 --> 00:28:31.000]  在提摩太后書四章十一節說
[00:28:31.000 --> 00:28:36.000]  是服侍於我有益的好童工
[00:28:36.000 --> 00:28:38.000]  只是在這一刻
[00:28:38.000 --> 00:28:41.000]  巴拿巴擁抱馬可
[00:28:41.000 --> 00:28:44.000]  就負了自己,負上代價
[00:28:44.000 --> 00:28:46.000]  之後在《仙途行傳》裡的宣教歷史上
[00:28:46.000 --> 00:28:50.000]  完全消失了
[00:28:50.000 --> 00:28:51.000]  但又如何呢?
[00:28:51.000 --> 00:28:52.000]  更顯出巴拿巴偉大
[00:28:52.000 --> 00:28:54.000]  他不顧自己,只是為了主名
[00:28:54.000 --> 00:28:56.000]  他謙卑他的信心
[00:28:56.000 --> 00:28:57.000]  他的愛心包容
[00:28:57.000 --> 00:29:00.000]  他的恩慈憐憫
[00:29:00.000 --> 00:29:02.000]  要我更多欣賞
[00:29:02.000 --> 00:29:05.000]  巴拿巴和那位美國宣教士一樣
[00:29:05.000 --> 00:29:07.000]  他們真的能夠用信心的行為
[00:29:07.000 --> 00:29:10.000]  帶出人的好出來
[00:29:10.000 --> 00:29:14.000]  就好像巴拿巴能夠將保羅和馬可
[00:29:14.000 --> 00:29:16.000]  從信心軟弱變成剛強
[00:29:16.000 --> 00:29:20.000]  成為福音的精兵勇將一樣
[00:29:20.000 --> 00:29:22.000]  這些人
[00:29:22.000 --> 00:29:25.000]  神和人都可以將重擔交給他們
[00:29:25.000 --> 00:29:27.000]  讓我們一起看看
[00:29:27.000 --> 00:29:29.000]  27至30節
[00:29:29.000 --> 00:29:32.000]  27至28節那裡說
[00:29:32.000 --> 00:29:36.000]  有先知預言,普天下會有大饑荒
[00:29:36.000 --> 00:29:39.000]  就好像最近預言日本大地震一樣
[00:29:39.000 --> 00:29:41.000]  不過日本是否真的我不知道
[00:29:41.000 --> 00:29:45.000]  但這個天下真的出現了大饑荒
[00:29:45.000 --> 00:29:50.000]  大家一起讀29至30節
[00:29:50.000 --> 00:30:05.000]  (天下發生饑荒)
[00:30:05.000 --> 00:30:08.000]  這裡說當時天下發生饑荒
[00:30:08.000 --> 00:30:11.000]  其實這個天下包括安提亞教會
[00:30:11.000 --> 00:30:13.000]  都在饑荒中
[00:30:13.000 --> 00:30:16.000]  但安提亞教會仍然能夠憑著信心去捐錢
[00:30:16.000 --> 00:30:20.000]  送去供給猶太的弟兄
[00:30:20.000 --> 00:30:23.000]  甘心樂於捐獻
[00:30:23.000 --> 00:30:26.000]  我相信這個也是
[00:30:26.000 --> 00:30:28.000]  安提亞教會受到巴拿巴的影響
[00:30:28.000 --> 00:30:30.000]  樂於捐獻
[00:30:30.000 --> 00:30:32.000]  巴拿巴這個好人
[00:30:32.000 --> 00:30:35.000]  不單只是帶出個人保羅和馬可的好
[00:30:35.000 --> 00:30:38.000]  也帶出整個教會的好
[00:30:38.000 --> 00:30:41.000]  所以理所當然是他們值得信任的人
[00:30:41.000 --> 00:30:45.000]  將這筆錢交給他捐去耶路撒冷
[00:30:45.000 --> 00:30:49.000]  你想不想成為一個對人有影響
[00:30:49.000 --> 00:30:52.000]  可以被神交託的
[00:30:52.000 --> 00:30:57.000]  可以信任的好人呢?
[00:30:57.000 --> 00:31:02.000]  當然好人是不容易做的
[00:31:02.000 --> 00:31:05.000]  好人巴拿巴做好人
[00:31:05.000 --> 00:31:08.000]  對他自己好像甚麼好處都沒有
[00:31:08.000 --> 00:31:11.000]  興旺的不是我自己的教會
[00:31:11.000 --> 00:31:14.000]  成功的是他帶他出身的保羅
[00:31:14.000 --> 00:31:16.000]  巴拿巴付出了很多代價
[00:31:16.000 --> 00:31:19.000]  之後基本上消失了沒人紀念
[00:31:19.000 --> 00:31:22.000]  這種好人你願意做嗎?
[00:31:22.000 --> 00:31:24.000]  我有千萬個不想
[00:31:24.000 --> 00:31:27.000]  所以我仍然想擁有這隻杯
[00:31:27.000 --> 00:31:30.000]  Amen, I'm no more a nice guy
[00:31:30.000 --> 00:31:32.000]  Don't mess me up
[00:31:32.000 --> 00:31:34.000]  心裡想
[00:31:34.000 --> 00:31:38.000]  我只是想學黑西瑪利園裏面的彼得
[00:31:38.000 --> 00:31:40.000]  惡給你看
[00:31:40.000 --> 00:31:42.000]  一刀砍在那些壞人身上
[00:31:42.000 --> 00:31:44.000]  尤其是那些裝作好人
[00:31:44.000 --> 00:31:49.000]  虛偽到可以用親嘴來出賣耶穌的所謂自己友
[00:31:49.000 --> 00:31:51.000]  想起都興奮
[00:31:51.000 --> 00:31:53.000]  很多年前有一次開會
[00:31:53.000 --> 00:31:55.000]  不是在教會,不是以前教會
[00:31:55.000 --> 00:31:56.000]  某個地方
[00:31:56.000 --> 00:31:58.000]  對著一個無理取鬧的人
[00:31:58.000 --> 00:32:01.000]  我真的生氣到將這杯大力拍在桌上
[00:32:01.000 --> 00:32:03.000]  然後大聲喝他
[00:32:03.000 --> 00:32:06.000]  也在等那個人有反應的時候
[00:32:06.000 --> 00:32:08.000]  我準備起來有下一個行動
[00:32:08.000 --> 00:32:10.000]  你知道是甚麼行動
[00:32:10.000 --> 00:32:12.000]  結果沒有下文
[00:32:12.000 --> 00:32:16.000]  那個某人居然靜下來
[00:32:16.000 --> 00:32:19.000]  原來我的氣場這麼厲害
[00:32:19.000 --> 00:32:21.000]  但事後想想可能不是我的氣場厲害
[00:32:21.000 --> 00:32:26.000]  而是那個某人的夠修為好
[00:32:26.000 --> 00:32:31.000]  事實上偽君子比我們真小人修為通常都好一點
[00:32:31.000 --> 00:32:35.000]  但那一刻我心裏真的很爽
[00:32:35.000 --> 00:32:38.000]  但這樣是不是好
[00:32:38.000 --> 00:32:40.000]  發了一輪脾氣之後
[00:32:40.000 --> 00:32:45.000]  對神對人都好像有點不妥
[00:32:45.000 --> 00:32:49.000]  爽完之後我心裏生出很多惡
[00:32:49.000 --> 00:32:53.000]  所以切記大家不要用不義去對抗不義
[00:32:53.000 --> 00:32:55.000]  這樣是不work的
[00:32:55.000 --> 00:32:57.000]  好人巴拿巴告訴我們沒有好處
[00:32:57.000 --> 00:33:00.000]  心裏極之不爽仍然可以怎樣
[00:33:00.000 --> 00:33:03.000]  聖經記載巴拿巴不是因為他是好人
[00:33:03.000 --> 00:33:06.000]  聖經記載巴拿巴是因為他有一個單純愛主的心
[00:33:06.000 --> 00:33:09.000]  無論任何境況他的心都沒有變過
[00:33:09.000 --> 00:33:12.000]  他沒有保羅這麼豐功偉績
[00:33:12.000 --> 00:33:15.000]  他沒有留下令人深刻的話語和教導
[00:33:15.000 --> 00:33:20.000]  但他留下一個單純愛主的榜樣
[00:33:20.000 --> 00:33:25.000]  好人巴拿巴令我想起已故的趙天一牧師
[00:33:25.000 --> 00:33:28.000]  在座各位可能都未聽過趙天一牧師的名字
[00:33:28.000 --> 00:33:32.000]  但你知不知道他用了十多年時間去參與建立宗神
[00:33:32.000 --> 00:33:34.000]  其中一位發起人之一
[00:33:34.000 --> 00:33:40.000]  他亦是最早發起研究當代中國教會的人
[00:33:40.000 --> 00:33:44.000]  他曾經創辦過中國教會研究中心和中國福音會
[00:33:44.000 --> 00:33:49.000]  但趙天一生平令我們想起的是甚麼
[00:33:49.000 --> 00:33:53.000]  印象最深的是他是好人好到經常被人騙
[00:33:53.000 --> 00:33:57.000]  他經常被師母和童工說他太容易相信人
[00:33:57.000 --> 00:33:58.000]  以致經常被人騙
[00:33:58.000 --> 00:34:00.000]  騙錢、騙工作
[00:34:00.000 --> 00:34:03.000]  甚至騙他借他一個主意申請到外國
[00:34:03.000 --> 00:34:05.000]  然後影子都沒有了
[00:34:05.000 --> 00:34:11.000]  但他仍然抱著單純的赤子之心去幫人
[00:34:11.000 --> 00:34:14.000]  忠於主所託完成他的工作
[00:34:14.000 --> 00:34:16.000]  所以你問我我當時參加他的追思禮
[00:34:16.000 --> 00:34:18.000]  大家記得的是甚麼
[00:34:18.000 --> 00:34:22.000]  不是他的侍工而是他的赤子之心
[00:34:22.000 --> 00:34:23.000]  事實上他離世之後
[00:34:23.000 --> 00:34:27.000]  沒有人記得他和宗神的關係
[00:34:27.000 --> 00:34:31.000]  他所創辦的中國福音會已經沒有人記得
[00:34:31.000 --> 00:34:34.000]  研究中心可能已經結束了
[00:34:34.000 --> 00:34:37.000]  不是都名存實亡了
[00:34:37.000 --> 00:34:39.000]  但他的真摯待人
[00:34:39.000 --> 00:34:41.000]  他的赤子之心
[00:34:41.000 --> 00:34:45.000]  每一個認識他的人都銘記於心
[00:34:45.000 --> 00:34:47.000]  如果你問我在福事上
[00:34:47.000 --> 00:34:50.000]  我有沒有想過去學任何一位大目者
[00:34:50.000 --> 00:34:51.000]  沒有
[00:34:51.000 --> 00:34:52.000]  我只是想學他
[00:34:52.000 --> 00:34:54.000]  學他一個單純愛主的心
[00:34:54.000 --> 00:34:56.000]  忠於主所託
[00:34:56.000 --> 00:34:57.000]  愛神愛人
[00:34:57.000 --> 00:34:59.000]  不需要任何大作為
[00:34:59.000 --> 00:35:00.000]  大成就
[00:35:00.000 --> 00:35:02.000]  歷史上告訴我
[00:35:02.000 --> 00:35:06.000]  有無數的有名無名的巴拿巴
[00:35:06.000 --> 00:35:08.000]  福音傳播教會的發展
[00:35:08.000 --> 00:35:13.000]  都完全是因為他們憑著單純信心去愛主愛人
[00:35:13.000 --> 00:35:16.000]  好人
[00:35:16.000 --> 00:35:17.000]  朋友
[00:35:17.000 --> 00:35:19.000]  我自知我不是一個好人
[00:35:19.000 --> 00:35:23.000]  但很多時候我只是想做黑西瑪利元的彼得
[00:35:23.000 --> 00:35:26.000]  只不過是那些多餘雲彩一般的巴拿巴
[00:35:26.000 --> 00:35:28.000]  他們活出了一個好見證好榜樣
[00:35:28.000 --> 00:35:30.000]  經常出現在我腦海裏
[00:35:30.000 --> 00:35:32.000]  這些主裏面的好人提醒我
[00:35:32.000 --> 00:35:35.000]  他們不是憑著良心去做好一生
[00:35:35.000 --> 00:35:39.000]  而是憑著單純愛主的心去做好他們這一生
[00:35:39.000 --> 00:35:41.000]  他們完全去信服
[00:35:41.000 --> 00:35:42.000]  放下自己
[00:35:42.000 --> 00:35:43.000]  毀身
[00:35:43.000 --> 00:35:47.000]  去幫我們這班不好的人
[00:35:47.000 --> 00:35:50.000]  成為我們這班不好的人的祝福
[00:35:50.000 --> 00:35:52.000]  朋友
[00:35:52.000 --> 00:35:55.000]  我本身沒有答案給你們
[00:35:55.000 --> 00:36:01.000]  我只知道沒有一個人可以對得起天地良心
[00:36:01.000 --> 00:36:03.000]  我亦都知道
[00:36:03.000 --> 00:36:06.000]  我身邊餘雲彩一般的好見證人
[00:36:06.000 --> 00:36:08.000]  他們用生命的故事告訴我們
[00:36:08.000 --> 00:36:11.000]  是有一位從天而來的超大好人
[00:36:11.000 --> 00:36:15.000]  曾經為愛這個不配我而死了十字架上
[00:36:15.000 --> 00:36:17.000]  我愛耶穌只是因為我信耶穌
[00:36:17.000 --> 00:36:19.000]  只是因為祂愛我為我而死
[00:36:19.000 --> 00:36:22.000]  有沒有永生反而是其次
[00:36:22.000 --> 00:36:25.000]  今日我只是好像好人巴拿巴一樣
[00:36:25.000 --> 00:36:29.000]  以單純的心去信耶穌
[00:36:29.000 --> 00:36:30.000]  去仿效耶穌
[00:36:30.000 --> 00:36:31.000]  去愛耶穌
[00:36:31.000 --> 00:36:36.000]  盡我所能活出我所希望的樣子
[00:36:36.000 --> 00:36:37.000]  朋友
[00:36:37.000 --> 00:36:40.000]  你願不願意這樣做
[00:36:40.000 --> 00:36:43.000]  讓我一起去祈禱
[00:36:43.000 --> 00:36:44.000]  天會上帝
[00:36:44.000 --> 00:36:47.000]  我們沒有一個是真正的好人
[00:36:47.000 --> 00:36:51.000]  但是你仍然愛惜我們這班不配的人
[00:36:51.000 --> 00:36:57.000]  主一讓我們真的能夠學校好人巴拿巴
[00:36:57.000 --> 00:37:03.000]  讓我們真的能夠單憑一個單純的愛
[00:37:03.000 --> 00:37:05.000]  單純的信心
[00:37:05.000 --> 00:37:11.000]  去靠著你去成就你願意我們成就的一生
[00:37:11.000 --> 00:37:16.000]  讓我們每一個都能夠活出你所愛的樣式
[00:37:16.000 --> 00:37:19.000]  我們今期禱奉教主耶穌基督,吾名而求
[00:37:19.000 --> 00:37:21.000]  阿們

