
[00:00:00.000 --> 00:00:05.000]  今天我想和大家分享的題目是
[00:21:49.000 --> 00:21:52.000]  但是因為上帝利用暴風雨
[00:21:52.000 --> 00:21:56.000]  將西西拉的鐵車陷入無用武之地
[00:21:56.000 --> 00:22:01.000]  也讓西西拉的部隊沿著那條很狹窄的山谷
[00:22:01.000 --> 00:22:05.000]  去逃往愛邦人夏羅切這個地方
[00:22:05.000 --> 00:22:08.000]  當中也有很多急流和泥濘
[00:22:08.000 --> 00:22:11.000]  沖散了他們的戰車
[00:22:11.000 --> 00:22:15.000]  最後以色列人就用步兵和刀
[00:22:15.000 --> 00:22:19.000]  去獲得重大的勝利
[00:22:19.000 --> 00:22:24.000]  在當時來說巴力是他們視為掌管風雨的神明
[00:22:24.000 --> 00:22:27.000]  在這裡耶和華顯示了他的力量
[00:22:27.000 --> 00:22:31.000]  在基遜河裡使河流泛濫
[00:22:31.000 --> 00:22:34.000]  很多泥濘湧出來的時候
[00:22:34.000 --> 00:22:38.000]  那些鐵車就一點用都沒有了
[00:22:38.000 --> 00:22:47.000]  在這裡可以看到耶和華是掌管大戰的神
[00:22:47.000 --> 00:22:52.000]  也很想用詩篇18篇的9至15節其中一句
[00:22:52.000 --> 00:22:55.000]  提到耶和華的名字
[00:22:55.000 --> 00:22:58.000]  耶和華是風雷之神
[00:22:58.000 --> 00:23:01.000]  他是風和雷電的神
[00:23:01.000 --> 00:23:06.000]  在這裡在基遜河引起這麼大的風暴
[00:23:06.000 --> 00:23:11.000]  令到九百兩的戰車全軍覆沒
[00:23:11.000 --> 00:23:17.000]  當底波拉信著神的心意去上戰場的時候
[00:23:17.000 --> 00:23:20.000]  他勇於承擔角色
[00:23:20.000 --> 00:23:25.000]  承擔在巴拉旁邊做一個打氣的人
[00:23:25.000 --> 00:23:28.000]  或者去鼓勵他的人
[00:23:28.000 --> 00:23:32.000]  在這個時候底波拉和所有的以色列民
[00:23:32.000 --> 00:23:36.000]  那一萬人都看到神奇妙的作為
[00:23:36.000 --> 00:23:40.000]  面對你今天眼前的挑戰
[00:23:40.000 --> 00:23:44.000]  你和我的反應會像巴拉多一點
[00:23:44.000 --> 00:23:47.000]  還是底波拉多一點呢?
[00:23:47.000 --> 00:23:51.000]  可能有些時候我們會像巴拉
[00:23:51.000 --> 00:23:53.000]  會懷疑自己
[00:23:53.000 --> 00:23:55.000]  對自己沒有信心
[00:23:55.000 --> 00:23:59.000]  但有些時候我們會像底波拉
[00:23:59.000 --> 00:24:02.000]  選擇對上帝堅信不移
[00:24:02.000 --> 00:24:07.000]  說回底波拉
[00:24:07.000 --> 00:24:10.000]  在他身處的社會裡
[00:24:10.000 --> 00:24:13.000]  女性常常處於一個從屬的地位
[00:24:13.000 --> 00:24:16.000]  常被輕看
[00:24:16.000 --> 00:24:20.000]  而這個女性被輕看的現象
[00:24:20.000 --> 00:24:24.000]  其實在以色列存在了很久
[00:24:24.000 --> 00:24:27.000]  我們看到在《史詩記》四至五章裡
[00:24:27.000 --> 00:24:29.000]  記載這個戰事之下
[00:24:29.000 --> 00:24:31.000]  底波拉和另一個
[00:24:31.000 --> 00:24:35.000]  先前我說會殺死西西拉的一個小人物
[00:24:35.000 --> 00:24:37.000]  瓦易這個女人
[00:24:37.000 --> 00:24:38.000]  他們出場的時候
[00:24:38.000 --> 00:24:41.000]  都會用丈夫的名字出場
[00:24:41.000 --> 00:24:44.000]  被記載在《聖經》裡
[00:24:44.000 --> 00:24:47.000]  底波拉一開始出現的時候
[00:24:47.000 --> 00:24:49.000]  前面那句是
[00:24:49.000 --> 00:24:52.000]  她是拉比多的妻
[00:24:52.000 --> 00:24:54.000]  而瓦易這個小人物
[00:24:54.000 --> 00:24:55.000]  這個婦女
[00:24:55.000 --> 00:24:59.000]  被形容為基利人希伯之妻
[00:24:59.000 --> 00:25:03.000]  也符合當時以色列的社會
[00:25:03.000 --> 00:25:08.000]  以丈夫或男性為主導的社會
[00:25:09.000 --> 00:25:13.000]  當時底波拉也會承受一定的壓力
[00:25:13.000 --> 00:25:15.000]  她曾經被人標籤過
[00:25:15.000 --> 00:25:17.000]  因為她是一個女性
[00:25:17.000 --> 00:25:19.000]  可能會輕看她的能力
[00:25:19.000 --> 00:25:21.000]  她被人輕看
[00:25:21.000 --> 00:25:24.000]  但是底波拉仍然一致地
[00:25:24.000 --> 00:25:27.000]  很一致地忠於神
[00:25:27.000 --> 00:25:29.000]  沒有絲毫背道而馳
[00:25:29.000 --> 00:25:31.000]  或者走相反的方向
[00:25:31.000 --> 00:25:35.000]  而在整個戰鬥過程裡
[00:25:35.000 --> 00:25:41.000]  只有底波拉完全順從耶和華的吩咐
[00:25:41.000 --> 00:25:43.000]  今天,弟兄姊妹
[00:25:43.000 --> 00:25:45.000]  我們在《屬靈的真戰》裡
[00:25:45.000 --> 00:25:47.000]  我們也可以像底波拉一樣
[00:25:47.000 --> 00:25:51.000]  一致地去持守一個
[00:25:51.000 --> 00:25:56.000]  順從神給我們承擔的心志
[00:25:56.000 --> 00:26:00.000]  縱使你可能被人標籤過
[00:26:00.000 --> 00:26:03.000]  縱使你被人輕看過
[00:26:03.000 --> 00:26:07.000]  但是也不會阻礙你
[00:26:07.000 --> 00:26:10.000]  去承擔神今天給你的身份
[00:26:10.000 --> 00:26:12.000]  給你的照明
[00:26:12.000 --> 00:26:19.000]  今天,希望弟兄姊妹思想
[00:26:19.000 --> 00:26:21.000]  有什麼東西是令你
[00:26:21.000 --> 00:26:23.000]  或者阻礙你
[00:26:23.000 --> 00:26:27.000]  去承擔神給你一個特別的身份呢?
[00:26:29.000 --> 00:26:33.000]  無論環境可能是很強弱懸殊的
[00:26:33.000 --> 00:26:36.000]  無論環境是很不利的
[00:26:36.000 --> 00:26:39.000]  無論環境是令你覺得
[00:26:39.000 --> 00:26:41.000]  自己很沒有信心的
[00:26:41.000 --> 00:26:43.000]  我希望今天底波拉
[00:26:43.000 --> 00:26:46.000]  這個出戰的經歷
[00:26:46.000 --> 00:26:48.000]  能夠鼓勵你
[00:26:48.000 --> 00:26:52.000]  能夠去為你打氣
[00:26:52.000 --> 00:26:54.000]  去學習,思考
[00:26:54.000 --> 00:26:56.000]  在年尾的時候
[00:26:56.000 --> 00:27:00.000]  在新一年,究竟神想你承擔什麼呢?
[00:27:00.000 --> 00:27:04.000]  來到我們剛才說的篇幅
[00:27:04.000 --> 00:27:06.000]  《注釋詩記》第四章
[00:27:06.000 --> 00:27:08.000]  來到第二點
[00:27:08.000 --> 00:27:10.000]  《越歌頌越得力》
[00:27:10.000 --> 00:27:12.000]  為什麼我要選擇這個題目呢?
[00:27:12.000 --> 00:27:16.000]  因為底波拉打勝這場仗的時候
[00:27:16.000 --> 00:27:19.000]  你猜他馬上做了什麼呢?
[00:27:19.000 --> 00:27:23.000]  如果你贏了球
[00:27:23.000 --> 00:27:25.000]  可能比賽
[00:27:25.000 --> 00:27:27.000]  贏了你第一件事會做什麼呢?
[00:27:27.000 --> 00:27:31.000]  慶祝吧
[00:27:31.000 --> 00:27:33.000]  或者回去睡覺吧,很累了
[00:27:33.000 --> 00:27:35.000]  或者找朋友慶祝
[00:27:35.000 --> 00:27:37.000]  在《注釋詩記》第五章
[00:27:37.000 --> 00:27:39.000]  底波拉贏了的時候
[00:27:39.000 --> 00:27:41.000]  他向耶和華唱歌
[00:27:41.000 --> 00:27:43.000]  還讚他
[00:27:43.000 --> 00:27:47.000]  因為他知道耶和華才是勝利的勇士
[00:27:47.000 --> 00:27:49.000]  所以《注釋詩記》第五章
[00:27:49.000 --> 00:27:51.000]  又有另一個名字
[00:27:51.000 --> 00:27:53.000]  叫做《底波拉之歌》
[00:27:53.000 --> 00:27:56.000]  我不知道你有沒有一首飲歌呢?
[00:27:56.000 --> 00:27:59.000]  Billy 你應該有
[00:27:59.000 --> 00:28:02.000]  我們有機會合作
[00:28:02.000 --> 00:28:04.000]  我不知道在庭的姐妹
[00:28:04.000 --> 00:28:06.000]  你有沒有一些飲歌呢?
[00:28:06.000 --> 00:28:07.000]  可能是詩歌
[00:28:07.000 --> 00:28:09.000]  你洗澡的時候會唱
[00:28:09.000 --> 00:28:11.000]  或者睡不著的時候會唱
[00:28:11.000 --> 00:28:12.000]  會不會呢?
[00:28:12.000 --> 00:28:13.000]  我就有了
[00:28:13.000 --> 00:28:15.000]  就不在這裡唱了
[00:28:15.000 --> 00:28:16.000]  因為時間不夠
[00:28:16.000 --> 00:28:18.000]  不然我會先唱一下
[00:28:18.000 --> 00:28:21.000]  這些詩歌都會幫助我們
[00:28:21.000 --> 00:28:26.000]  去紀念上帝在我身上的作為
[00:28:26.000 --> 00:28:30.000]  底波拉之歌是什麼歌呢?
[00:28:30.000 --> 00:28:32.000]  我們一起去看看吧
[00:28:32.000 --> 00:28:35.000]  原來五章一節一開始的時候
[00:28:35.000 --> 00:28:38.000]  就是講那一天
[00:28:38.000 --> 00:28:39.000]  那一天的意思就是說
[00:28:39.000 --> 00:28:43.000]  他一打敗了加南王耶賓那一天
[00:28:43.000 --> 00:28:44.000]  休息也不休息
[00:28:44.000 --> 00:28:45.000]  也沒有洗澡
[00:28:45.000 --> 00:28:46.000]  什麼也沒有
[00:28:46.000 --> 00:28:49.000]  就馬上去作了這首歌
[00:28:49.000 --> 00:28:52.000]  他要去唱歌讚美神
[00:28:52.000 --> 00:28:54.000]  要讚美神
[00:28:54.000 --> 00:28:57.000]  到底底波拉這個態度和表現
[00:28:57.000 --> 00:28:59.000]  有什麼值得我們欣賞呢?
[00:28:59.000 --> 00:29:05.000]  就是他真的很尊崇神
[00:29:05.000 --> 00:29:10.000]  他要向神發出讚美和感謝
[00:29:10.000 --> 00:29:11.000]  他要讓人
[00:29:11.000 --> 00:29:12.000]  讓以色列民
[00:29:12.000 --> 00:29:15.000]  他所帶領的以色列民去榮耀神
[00:29:15.000 --> 00:29:18.000]  對準洗人德性的是神
[00:29:18.000 --> 00:29:20.000]  耶和華神
[00:29:20.000 --> 00:29:22.000]  以色列人在事事記裡面
[00:29:22.000 --> 00:29:24.000]  其實和我們有點像
[00:29:24.000 --> 00:29:26.000]  有些時候我們感恩之後
[00:29:26.000 --> 00:29:28.000]  就很快就不記得了
[00:29:28.000 --> 00:29:30.000]  所以我們都可以藉著
[00:29:30.000 --> 00:29:32.000]  回到崇拜去唱詩歌
[00:29:32.000 --> 00:29:34.000]  或者在你平日
[00:29:34.000 --> 00:29:38.000]  藉著詩歌去歌頌神的時候
[00:29:38.000 --> 00:29:39.000]  去幫助自己
[00:29:39.000 --> 00:29:43.000]  去紀念神在你身上的作為
[00:29:43.000 --> 00:29:45.000]  好像先頭和我們分享的
[00:29:45.000 --> 00:29:46.000]  耀行弟兄
[00:29:46.000 --> 00:29:49.000]  他原來也很喜歡自己寫歌
[00:29:49.000 --> 00:29:53.000]  他最近寫了一首歌給我聽
[00:29:53.000 --> 00:29:59.000]  是關於神在他身上的幫助和改變
[00:29:59.000 --> 00:30:02.000]  我覺得希望這首歌
[00:30:02.000 --> 00:30:06.000]  可以在標稱上唱一下
[00:30:06.000 --> 00:30:08.000]  努力吧
[00:30:08.000 --> 00:30:09.000]  好
[00:30:09.000 --> 00:30:14.000]  在聖經裡面四章十四節
[00:30:15.000 --> 00:30:17.000]  這樣說
[00:30:17.000 --> 00:30:22.000]  可能是英文版
[00:30:22.000 --> 00:30:24.000]  對了
[00:30:24.000 --> 00:30:29.000]  原來在底波拉裡面
[00:30:29.000 --> 00:30:33.000]  還有一句英文是很傳神的
[00:30:33.000 --> 00:30:34.000]  Charge!
[00:30:34.000 --> 00:30:39.000]  This very day God has given you victory over Sierra
[00:30:39.000 --> 00:30:41.000]  Isn't God marching before you?
[00:30:41.000 --> 00:30:43.000]  Charge!是什麼意思呢?
[00:30:44.000 --> 00:30:46.000]  我也要查一下字典
[00:30:46.000 --> 00:30:47.000]  因為我們經常被人Charge
[00:30:47.000 --> 00:30:49.000]  我不是那個解釋
[00:30:49.000 --> 00:30:51.000]  原來Charge在戰場上說
[00:30:51.000 --> 00:30:52.000]  衝啊!
[00:30:52.000 --> 00:30:53.000]  這樣的意思
[00:30:53.000 --> 00:30:55.000]  我經常覺得底波拉真的很英
[00:30:55.000 --> 00:30:59.000]  我們應該沒有什麼人上過戰場
[00:30:59.000 --> 00:31:01.000]  或者當過軍人
[00:31:01.000 --> 00:31:03.000]  我想當時來說
[00:31:03.000 --> 00:31:06.000]  這句話不是巴拉將軍說
[00:31:06.000 --> 00:31:07.000]  是底波拉說
[00:31:07.000 --> 00:31:08.000]  衝啊!
[00:31:08.000 --> 00:31:13.000]  今天神已經將勝利交到你手中
[00:31:13.000 --> 00:31:15.000]  你的勝利就是要打敗對方
[00:31:15.000 --> 00:31:18.000]  西西拉的加南將軍
[00:31:18.000 --> 00:31:21.000]  你要記住神已經在你面前
[00:31:21.000 --> 00:31:23.000]  不只是站在那裡
[00:31:23.000 --> 00:31:24.000]  是Marching
[00:31:24.000 --> 00:31:25.000]  神就好像一個軍人
[00:31:25.000 --> 00:31:27.000]  一個勇士
[00:31:27.000 --> 00:31:29.000]  在你面前前進
[00:31:29.000 --> 00:31:31.000]  所以你帶領一萬人的時候
[00:31:31.000 --> 00:31:33.000]  其實場面都很浩瀚
[00:31:33.000 --> 00:31:34.000]  你想一下
[00:31:34.000 --> 00:31:37.000]  今天在標稱崇拜這裡有多少人呢?
[00:31:37.000 --> 00:31:40.000]  有沒有一百?
[00:31:40.000 --> 00:31:41.000]  二百?
[00:31:41.000 --> 00:31:44.000]  我真的不太會數
[00:31:44.000 --> 00:31:45.000]  應該有多少人
[00:31:45.000 --> 00:31:46.000]  區域這裡有多少人?
[00:31:46.000 --> 00:31:48.000]  有八多人
[00:31:48.000 --> 00:31:50.000]  如果我說衝啊!
[00:31:50.000 --> 00:31:52.000]  如果衝出去大南西街
[00:31:52.000 --> 00:31:55.000]  真的是很偉大的場面
[00:31:55.000 --> 00:31:56.000]  我在想
[00:31:56.000 --> 00:32:01.000]  底波拉代替巴拉去說
[00:32:01.000 --> 00:32:02.000]  衝啊!的時候
[00:32:02.000 --> 00:32:04.000]  她真的對神有一個信心
[00:32:04.000 --> 00:32:06.000]  她雖然是一個女士
[00:32:06.000 --> 00:32:08.000]  可能她不是很強悍
[00:32:08.000 --> 00:32:09.000]  很能打
[00:32:09.000 --> 00:32:16.000]  但她的心在神的眼中是很寶貴
[00:32:16.000 --> 00:32:18.000]  除了是西西和先知之外
[00:32:18.000 --> 00:32:21.000]  底波拉還有一個身份
[00:32:21.000 --> 00:32:26.000]  聖經形容她是以色列之母
[00:32:26.000 --> 00:32:29.000]  她的表現很吻合這個身份
[00:32:29.000 --> 00:32:30.000]  因為我說過
[00:32:30.000 --> 00:32:33.000]  是西西很愛自己的民族
[00:32:33.000 --> 00:32:35.000]  她就好像一個媽媽
[00:32:35.000 --> 00:32:38.000]  當以色列是自己的孩子一樣
[00:32:38.000 --> 00:32:40.000]  雖然她覺得自己未必能打得贏
[00:32:40.000 --> 00:32:42.000]  但她不怕犧牲
[00:32:42.000 --> 00:32:45.000]  也不計較代價
[00:32:45.000 --> 00:32:48.000]  很勇敢地陪伴巴拉上戰場
[00:32:48.000 --> 00:32:51.000]  因為她很想保護以色列的孩子
[00:32:51.000 --> 00:32:58.000]  很想保護她所愛的以色列子民
[00:32:58.000 --> 00:33:02.000]  我們看到在底波拉之歌裡
[00:33:02.000 --> 00:33:06.000]  以色列民要振作起來
[00:33:06.000 --> 00:33:10.000]  我們可以看看一個PowerPoint
[00:33:10.000 --> 00:33:15.000]  這就是底波拉之歌裡
[00:33:15.000 --> 00:33:17.000]  其中一句
[00:33:17.000 --> 00:33:18.000]  12節
[00:33:18.000 --> 00:33:21.000]  我邀請大家一起讀
[00:33:21.000 --> 00:33:22.000]  預備起
[00:33:22.000 --> 00:33:23.000]  底波拉呀
[00:33:23.000 --> 00:33:25.000]  興起 興起
[00:33:25.000 --> 00:33:27.000]  當興起 興起
[00:33:27.000 --> 00:33:28.000]  唱歌
[00:33:28.000 --> 00:33:29.000]  巴拉呀
[00:33:29.000 --> 00:33:31.000]  你當興起
[00:33:31.000 --> 00:33:33.000]  阿彼羅庵的兒子呀
[00:33:33.000 --> 00:33:36.000]  當俘虜你的俘虜
[00:33:36.000 --> 00:33:38.000]  這首歌有什麼特別呢
[00:33:38.000 --> 00:33:41.000]  其實頭四個字的興起
[00:33:41.000 --> 00:33:43.000]  是同一個字
[00:33:43.000 --> 00:33:45.000]  是解醒覺的意思
[00:33:45.000 --> 00:33:47.000]  你醒了
[00:33:47.000 --> 00:33:49.000]  你要醒覺了
[00:33:49.000 --> 00:33:51.000]  而第五個興起對巴拉來說
[00:33:51.000 --> 00:33:53.000]  就是站起來
[00:33:53.000 --> 00:33:54.000]  站起來
[00:33:54.000 --> 00:33:56.000]  可以解Arise
[00:33:56.000 --> 00:33:57.000]  或者On your feet
[00:33:57.000 --> 00:33:58.000]  你就是站起來
[00:33:58.000 --> 00:33:59.000]  這個意思
[00:33:59.000 --> 00:34:03.000]  而他爸爸的名字叫阿彼羅庵
[00:34:03.000 --> 00:34:05.000]  所以在這個時候
[00:34:05.000 --> 00:34:07.000]  會稱呼他父親的名字
[00:34:07.000 --> 00:34:09.000]  阿彼羅庵的兒子呀
[00:34:09.000 --> 00:34:11.000]  當俘虜你的俘虜
[00:34:11.000 --> 00:34:12.000]  這個字也很特別
[00:34:12.000 --> 00:34:15.000]  原本以色列人在加拿大人的威脅下
[00:34:15.000 --> 00:34:17.000]  經常被人搶掠
[00:34:17.000 --> 00:34:18.000]  試想像一下
[00:34:18.000 --> 00:34:19.000]  如果你的家裡
[00:34:19.000 --> 00:34:22.000]  經常被人搶了東西
[00:34:22.000 --> 00:34:23.000]  即是沒有東西
[00:34:23.000 --> 00:34:25.000]  甚至成為別人的俘虜
[00:34:25.000 --> 00:34:27.000]  但在這首詩歌裡
[00:34:27.000 --> 00:34:28.000]  底波拉說到
[00:34:28.000 --> 00:34:31.000]  你要俘虜你的俘虜
[00:34:31.000 --> 00:34:34.000]  今天你不再是俘虜
[00:34:34.000 --> 00:34:36.000]  你要反過來
[00:34:36.000 --> 00:34:38.000]  一個動詞變成一個名詞
[00:34:38.000 --> 00:34:41.000]  一個名詞變成一個動詞
[00:34:41.000 --> 00:34:42.000]  對不起
[00:34:42.000 --> 00:34:45.000]  你是要去俘虜你的俘虜
[00:34:45.000 --> 00:34:46.000]  你要打敗你的敵人
[00:34:46.000 --> 00:34:47.000]  加南人
[00:34:47.000 --> 00:34:49.000]  他壓制了你已經20年這麼多了
[00:34:49.000 --> 00:34:51.000]  他擄掠你的家產
[00:34:51.000 --> 00:34:53.000]  已經20年這麼多了
[00:34:53.000 --> 00:34:55.000]  但今天你要
[00:34:56.000 --> 00:34:58.000]  俘虜你的俘虜
[00:34:58.000 --> 00:35:00.000]  你要打敗加南人
[00:35:00.000 --> 00:35:04.000]  底波拉的詩歌
[00:35:04.000 --> 00:35:05.000]  其實好像勉勵自己一樣
[00:35:05.000 --> 00:35:07.000]  有時候你也會勉勵自己
[00:35:07.000 --> 00:35:09.000]  譬如
[00:35:09.000 --> 00:35:11.000]  我希望自己要加油
[00:35:11.000 --> 00:35:12.000]  默默加油
[00:35:12.000 --> 00:35:13.000]  用點心機
[00:35:13.000 --> 00:35:15.000]  今晚來到標青崇拜講道
[00:35:15.000 --> 00:35:16.000]  不要害怕
[00:35:16.000 --> 00:35:18.000]  其實是很害怕的
[00:35:18.000 --> 00:35:20.000]  但謝謝敬拜隊
[00:35:20.000 --> 00:35:21.000]  知道敬拜的時候
[00:35:21.000 --> 00:35:24.000]  令我進入到聖靈的大靈裡面
[00:35:24.000 --> 00:35:26.000]  很感謝你們
[00:35:26.000 --> 00:35:29.000]  神也給我這個膽量
[00:35:29.000 --> 00:35:31.000]  跟頂尖姐妹分享
[00:35:31.000 --> 00:35:33.000]  因為我真的很想大家興起
[00:35:33.000 --> 00:35:34.000]  去醒覺
[00:35:34.000 --> 00:35:36.000]  今天如果我們仍然在一個
[00:35:36.000 --> 00:35:39.000]  對自己缺乏信心的情況下
[00:35:39.000 --> 00:35:41.000]  希望底波拉的詩歌
[00:35:41.000 --> 00:35:42.000]  可以鼓勵你
[00:35:42.000 --> 00:35:43.000]  興起
[00:35:43.000 --> 00:35:44.000]  醒覺
[00:35:44.000 --> 00:35:45.000]  我們要醒覺
[00:35:45.000 --> 00:35:51.000]  巴拉從前遭加南人搶掠
[00:35:51.000 --> 00:35:53.000]  搶掠 擄掠
[00:35:53.000 --> 00:35:54.000]  今天反倒
[00:35:54.000 --> 00:35:55.000]  擄掠
[00:35:55.000 --> 00:35:58.000]  打敗加南人
[00:35:58.000 --> 00:35:59.000]  不會再被擄掠
[00:35:59.000 --> 00:36:01.000]  不會再被俘虜
[00:36:01.000 --> 00:36:07.000]  不知道你對歌頌
[00:36:07.000 --> 00:36:09.000]  我們在崇拜裡面的歌頌
[00:36:09.000 --> 00:36:11.000]  或者這首底波拉之歌
[00:36:11.000 --> 00:36:12.000]  其中一節
[00:36:12.000 --> 00:36:14.000]  它有二十多節
[00:36:14.000 --> 00:36:17.000]  我們有機會可以翻開士司紀五章
[00:36:17.000 --> 00:36:19.000]  今晚或明天
[00:36:19.000 --> 00:36:22.000]  去看看這首底波拉之歌
[00:36:22.000 --> 00:36:24.000]  不知道你去歌頌神的時候
[00:36:24.000 --> 00:36:28.000]  你會有什麼經歷
[00:36:28.000 --> 00:36:30.000]  會不會感受到打氣
[00:36:30.000 --> 00:36:31.000]  加油
[00:36:31.000 --> 00:36:33.000]  激發熱情
[00:36:33.000 --> 00:36:35.000]  有共鳴
[00:36:35.000 --> 00:36:37.000]  聖徒相通
[00:36:37.000 --> 00:36:41.000]  你會不會有這些經歷呢
[00:36:41.000 --> 00:36:44.000]  我最近參加了一個
[00:36:44.000 --> 00:36:46.000]  環球天道辦的
[00:36:46.000 --> 00:36:50.000]  九州宣教歷史的尋覓之旅
[00:36:50.000 --> 00:36:52.000]  其中一天
[00:36:52.000 --> 00:36:55.000]  我有機會去到一個日本人的教會
[00:36:55.000 --> 00:36:58.000]  是一個偏遠的地方
[00:36:58.000 --> 00:37:00.000]  是平戶的地方
[00:37:00.000 --> 00:37:02.000]  可能不會有很多人去旅遊
[00:37:02.000 --> 00:37:04.000]  這個教會因為要預約
[00:37:04.000 --> 00:37:05.000]  日本人的教會
[00:37:05.000 --> 00:37:07.000]  你不可以這樣進入
[00:37:07.000 --> 00:37:08.000]  預約
[00:37:08.000 --> 00:37:10.000]  因為大團的牧師
[00:37:10.000 --> 00:37:12.000]  和當地的日本人牧師
[00:37:12.000 --> 00:37:14.000]  有一點點的認識
[00:37:14.000 --> 00:37:16.000]  我們預約了那天的星期日
[00:37:16.000 --> 00:37:18.000]  剛剛的十二月八日
[00:37:18.000 --> 00:37:19.000]  星期日
[00:37:19.000 --> 00:37:21.000]  去到日本人的新生教會
[00:37:21.000 --> 00:37:24.000]  去崇拜和守聖餐
[00:37:24.000 --> 00:37:26.000]  因為我們預備了
[00:37:26.000 --> 00:37:28.000]  要獻一首詩歌
[00:37:28.000 --> 00:37:29.000]  用日文獻詩
[00:37:29.000 --> 00:37:30.000]  因為我們很想
[00:37:30.000 --> 00:37:32.000]  和日本人的信徒
[00:37:32.000 --> 00:37:34.000]  去表示我們的誠意
[00:37:34.000 --> 00:37:35.000]  我們就唱一首
[00:37:35.000 --> 00:37:38.000]  「魚鹿學無溪水」的日文歌
[00:37:38.000 --> 00:37:39.000]  當然
[00:37:39.000 --> 00:37:41.000]  隋團的牧師
[00:37:41.000 --> 00:37:42.000]  之前已經印了書
[00:37:42.000 --> 00:37:43.000]  我們自己練習
[00:37:43.000 --> 00:37:45.000]  上YouTube又練習
[00:37:45.000 --> 00:37:49.000]  唱到都緊緊合格的日文歌
[00:37:49.000 --> 00:37:50.000]  過日子
[00:37:50.000 --> 00:37:51.000]  我們去到的時候
[00:37:51.000 --> 00:37:53.000]  我打開程序表
[00:37:53.000 --> 00:37:55.000]  看到他們其中敬拜詩歌
[00:37:55.000 --> 00:37:56.000]  其中一首
[00:37:56.000 --> 00:37:58.000]  他們選了「As a Deer」
[00:37:58.000 --> 00:38:01.000]  這首日本的詩歌
[00:38:01.000 --> 00:38:02.000]  所以敬拜裏面
[00:38:02.000 --> 00:38:05.000]  我們可以用同一個語言去唱
[00:38:05.000 --> 00:38:07.000]  唱到這首詩歌的時候
[00:38:07.000 --> 00:38:10.000]  我是很激動
[00:38:10.000 --> 00:38:13.000]  感受到聖徒相通
[00:38:13.000 --> 00:38:15.000]  而帶領詩歌的弟兄
[00:38:15.000 --> 00:38:16.000]  他一早回來的時候
[00:38:16.000 --> 00:38:17.000]  首先看到他的手
[00:38:17.000 --> 00:38:19.000]  夾著一個很小的嬰兒
[00:38:19.000 --> 00:38:20.000]  我想一歲
[00:38:20.000 --> 00:38:21.000]  然後
[00:38:21.000 --> 00:38:23.000]  轉頭那個嬰兒已經不見了
[00:38:23.000 --> 00:38:25.000]  他就在前面大敬拜
[00:38:25.000 --> 00:38:28.000]  另外旁邊有兩位年輕人的姐妹
[00:38:28.000 --> 00:38:30.000]  彈琴有兩邊
[00:38:30.000 --> 00:38:31.000]  一個姐妹一個弟兄
[00:38:31.000 --> 00:38:32.000]  另外有一個
[00:38:32.000 --> 00:38:34.000]  我想好像中學生
[00:38:34.000 --> 00:38:36.000]  大一點的
[00:38:36.000 --> 00:38:37.000]  一個吉他
[00:38:37.000 --> 00:38:39.000]  一個好像是Bass
[00:38:39.000 --> 00:38:40.000]  按PowerPoint
[00:38:40.000 --> 00:38:42.000]  全部的年輕人都在那裏
[00:38:42.000 --> 00:38:44.000]  因為日本人教會不是太多人
[00:38:44.000 --> 00:38:47.000]  而後面就坐了一些中年人
[00:38:47.000 --> 00:38:50.000]  或者年長一點的信徒
[00:38:50.000 --> 00:38:51.000]  我們中間夾雜
[00:38:51.000 --> 00:38:53.000]  我們一班香港的弟兄姐妹
[00:38:53.000 --> 00:38:54.000]  我們一起敬拜上帝
[00:38:54.000 --> 00:38:56.000]  他們唱到
[00:38:56.000 --> 00:38:57.000]  之前那些歌
[00:38:57.000 --> 00:38:59.000]  都是我們今天標稱唱的那些
[00:38:59.000 --> 00:39:00.000]  原來這麼巧
[00:39:00.000 --> 00:39:01.000]  有一兩首
[00:39:01.000 --> 00:39:03.000]  我也覺得很感動
[00:39:03.000 --> 00:39:04.000]  那個旋律很熟悉
[00:39:04.000 --> 00:39:06.000]  雖然我不懂唱日文
[00:39:06.000 --> 00:39:08.000]  但一唱到「As a Deer」的時候
[00:39:08.000 --> 00:39:10.000]  就預備了獻這首詩歌
[00:39:10.000 --> 00:39:12.000]  唱到日文
[00:39:12.000 --> 00:39:13.000]  一起唱的時候
[00:39:13.000 --> 00:39:14.000]  我就覺得
[00:39:14.000 --> 00:39:17.000]  要說真的是萬族萬民的上帝
[00:39:17.000 --> 00:39:19.000]  是萬族萬民
[00:39:19.000 --> 00:39:23.000]  因為無論是哪個民族
[00:39:23.000 --> 00:39:24.000]  哪個國家
[00:39:24.000 --> 00:39:28.000]  當我們的焦點放在上帝的時候
[00:39:28.000 --> 00:39:29.000]  真的感受到
[00:39:29.000 --> 00:39:31.000]  神是祝福我們
[00:39:31.000 --> 00:39:33.000]  可以同感一靈
[00:39:33.000 --> 00:39:36.000]  真的藉著詩歌敬拜
[00:39:36.000 --> 00:39:38.000]  去高舉耶穌基督
[00:39:38.000 --> 00:39:40.000]  今天有沒有哪一首詩歌
[00:39:40.000 --> 00:39:42.000]  是觸動過你的呢?
[00:39:42.000 --> 00:39:44.000]  在剛才的敬拜裡面
[00:39:44.000 --> 00:39:46.000]  有沒有詩歌
