
[00:00:00.000 --> 00:00:02.000]  在開始的正道之先
[00:17:20.600 --> 00:17:23.440]  我相信信徒與世俗
[00:17:23.440 --> 00:17:24.800]  世界為友
[00:17:25.080 --> 00:17:27.080]  不是一朝一日的事情
[00:17:27.080 --> 00:17:28.160]  變成這樣
[00:17:28.160 --> 00:17:30.680]  那是一個潛移默化的過程
[00:17:30.680 --> 00:17:34.160]  就好像《雅各書》一章十四到十五節說
[00:17:34.160 --> 00:17:37.920]  罪是由私慾裡面懷孕出來
[00:17:37.920 --> 00:17:41.640]  懷胎是需要時間的孕育和過程
[00:17:41.640 --> 00:17:43.160]  同樣信徒的生命
[00:17:43.160 --> 00:17:46.760]  當我們偏離了聖經與世俗為友的時候
[00:17:46.760 --> 00:17:50.040]  都是因為長期受到世俗化的影響
[00:17:50.040 --> 00:17:51.680]  沒有及早的處理
[00:17:51.680 --> 00:17:54.520]  以至世俗化是侵蝕信徒的信念
[00:17:54.680 --> 00:17:58.560]  使基督徒覺得信仰與行為無需一致
[00:17:58.560 --> 00:18:00.800]  所以《雅各》在第五節
[00:18:00.800 --> 00:18:02.760]  再一次提醒信徒
[00:18:02.760 --> 00:18:03.800]  經上說
[00:18:03.800 --> 00:18:06.640]  「神愛安置在我們裡面的靈
[00:18:06.640 --> 00:18:08.880]  愛到一個疾度的地步
[00:18:08.880 --> 00:18:11.840]  你們以為這話是徒然的嗎?」
[00:18:11.840 --> 00:18:15.080]  其實這句話比較難理解
[00:18:15.080 --> 00:18:17.400]  聖經學者有不同的解釋
[00:18:17.400 --> 00:18:21.040]  最後我採納了梁家麟牧師的解釋
[00:18:21.040 --> 00:18:24.320]  就是當神在創造人的時候
[00:18:24.720 --> 00:18:26.800]  讓每個人都有一個靈
[00:18:26.800 --> 00:18:29.320]  以致我們成為一個有靈的活人
[00:18:29.320 --> 00:18:33.800]  因為神既然讓人有靈在人身上的時候
[00:18:33.800 --> 00:18:36.760]  要顯明這個人是屬於神
[00:18:36.760 --> 00:18:39.120]  神愛到我們一個地步
[00:18:39.120 --> 00:18:42.200]  是拒絕我們去愛其他東西
[00:18:42.200 --> 00:18:44.440]  正如耶穌警告過門徒說
[00:18:44.440 --> 00:18:47.280]  「一個人不能侍奉兩個主
[00:18:47.280 --> 00:18:49.520]  不是惡者過 愛者過
[00:18:49.520 --> 00:18:51.400]  就是眾者過 輕那過
[00:18:51.640 --> 00:18:54.840]  你們不能又侍奉神又侍奉猛門」
[00:18:54.840 --> 00:18:56.600]  親愛的弟兄姊妹
[00:18:56.600 --> 00:18:59.760]  今天我們的生命有沒有與世俗為友呢?
[00:18:59.760 --> 00:19:04.280]  如果我們每天生活沒有掙扎的話
[00:19:04.280 --> 00:19:05.520]  只有兩個可能
[00:19:05.520 --> 00:19:06.560]  第一
[00:19:06.560 --> 00:19:09.120]  我們持守了信仰
[00:19:09.120 --> 00:19:10.160]  守得很好
[00:19:10.160 --> 00:19:13.080]  我們已經入世而不熟世
[00:19:13.080 --> 00:19:16.720]  沒有被這個世界的歪理在當中影響
[00:19:16.720 --> 00:19:17.880]  所以沒有掙扎
[00:19:17.880 --> 00:19:20.360]  我為你感謝神
[00:19:20.680 --> 00:19:21.960]  第二可能就是
[00:19:21.960 --> 00:19:24.040]  你的生命處事方式
[00:19:24.040 --> 00:19:26.320]  跟世俗的價值觀行為
[00:19:26.320 --> 00:19:27.720]  沒有分別
[00:19:27.720 --> 00:19:30.600]  可能自己已經與世俗為友
[00:19:30.600 --> 00:19:31.880]  自己都不知道
[00:19:31.880 --> 00:19:34.480]  所以感覺不到有任何掙扎
[00:19:34.480 --> 00:19:37.000]  更加感受不到有試探
[00:19:37.000 --> 00:19:39.320]  這是最令人擔心的
[00:19:39.320 --> 00:19:41.120]  因為耶穌說過
[00:19:41.120 --> 00:19:43.880]  在《讓福音》15:19說
[00:19:43.880 --> 00:19:45.600]  「你們若熟世界
[00:19:45.600 --> 00:19:47.400]  世界必愛自己的
[00:19:47.400 --> 00:19:49.640]  只因你們不熟世界
[00:19:49.720 --> 00:19:53.200]  乃是我從世界中揀選了你們
[00:19:53.200 --> 00:19:56.240]  所以世界就恨你們」
[00:19:56.240 --> 00:19:58.120]  親愛的弟兄姊妹
[00:19:58.120 --> 00:19:59.400]  我們真的要好好思想
[00:19:59.400 --> 00:20:01.280]  今天我們的光景
[00:20:01.280 --> 00:20:04.720]  我相信大部分的恩福弟兄姊妹
[00:20:04.720 --> 00:20:07.800]  都不會像雅各時代的信徒一樣
[00:20:07.800 --> 00:20:09.320]  不擇手段
[00:20:09.320 --> 00:20:12.800]  為了財富做出很多違背神的吩咐
[00:20:12.800 --> 00:20:14.240]  欺壓窮人
[00:20:14.240 --> 00:20:16.000]  但會不會有時候
[00:20:16.000 --> 00:20:18.000]  我們有些行為
[00:20:18.360 --> 00:20:20.560]  跟外面世界不信的人
[00:20:20.560 --> 00:20:22.840]  其實都不是太大分別
[00:20:22.840 --> 00:20:25.640]  為了方便明知神不喜歡
[00:20:25.640 --> 00:20:28.400]  我們可能都用了世界的方法
[00:20:28.400 --> 00:20:30.200]  來處理一些事情
[00:20:30.200 --> 00:20:32.800]  又或者我們會不會不知不覺
[00:20:32.800 --> 00:20:35.160]  也會帶著一種消費者的心態
[00:20:35.160 --> 00:20:36.280]  來教會呢?
[00:20:36.280 --> 00:20:39.160]  以為教會好像跟外面世界一樣
[00:20:39.160 --> 00:20:40.600]  回來的目的
[00:20:40.600 --> 00:20:43.040]  很想能夠拿多些東西
[00:20:43.040 --> 00:20:45.000]  得到更加多的好處
[00:20:45.000 --> 00:20:46.520]  他忘記了
[00:20:46.920 --> 00:20:48.040]  回來教會
[00:20:48.040 --> 00:20:49.520]  一個很重要的目的
[00:20:49.520 --> 00:20:52.120]  就是學做耶穌的門徒
[00:20:52.120 --> 00:20:53.720]  學主的生命
[00:20:53.720 --> 00:20:55.760]  願意在當中去付出
[00:20:55.760 --> 00:20:57.720]  去愛神、愛人
[00:20:57.720 --> 00:21:01.240]  如果我們仍然帶著這種消費者的心態
[00:21:01.240 --> 00:21:02.040]  回教會
[00:21:02.040 --> 00:21:03.920]  不斷要、要、要的話
[00:21:03.920 --> 00:21:06.640]  其實我們跟雅各時代的信徒
[00:21:06.640 --> 00:21:07.920]  沒有什麼分別
[00:21:07.920 --> 00:21:09.080]  今天
[00:21:09.080 --> 00:21:11.440]  你是與神為友
[00:21:11.440 --> 00:21:14.040]  還是與世俗為友呢?
[00:21:14.040 --> 00:21:16.680]  得聖生命的錦囊
[00:21:16.880 --> 00:21:18.200]  從消極方面
[00:21:18.200 --> 00:21:19.760]  我們看到
[00:21:19.760 --> 00:21:22.400]  雅各勸導信徒
[00:21:22.400 --> 00:21:26.000]  不要馴服私慾與世界為友之外
[00:21:26.000 --> 00:21:27.640]  從積極方面
[00:21:27.640 --> 00:21:29.440]  他有第二個錦囊給我們
[00:21:29.440 --> 00:21:32.000]  就是雅各教導門徒要謙卑
[00:21:32.000 --> 00:21:33.480]  去馴服神
[00:21:33.480 --> 00:21:34.840]  抗拒魔鬼
[00:21:34.840 --> 00:21:38.560]  我們一起讀第六到第十節
[00:21:38.560 --> 00:21:45.000]  「但是他賜更多的恩典
[00:21:45.120 --> 00:21:46.640]  正如經上說
[00:21:46.640 --> 00:21:48.840]  不抵擋驕傲的人
[00:21:48.840 --> 00:21:51.280]  但賜恩給謙卑的人
[00:21:51.280 --> 00:21:53.240]  所以要馴服神
[00:21:53.240 --> 00:21:54.760]  要抵擋魔鬼
[00:21:54.760 --> 00:21:57.000]  魔鬼就必逃避你們
[00:21:57.000 --> 00:21:58.440]  要親近神
[00:21:58.440 --> 00:22:00.480]  又要親近你們
[00:22:00.480 --> 00:22:01.920]  有罪的人
[00:22:01.920 --> 00:22:03.720]  要潔淨你們的手
[00:22:03.720 --> 00:22:05.560]  心懷異議的人
[00:22:05.560 --> 00:22:07.480]  要清潔你們的心
[00:22:07.480 --> 00:22:10.520]  你們要愁苦、悲哀、哭泣
[00:22:10.520 --> 00:22:12.960]  要將歡喜變為悲哀
[00:22:13.160 --> 00:22:15.200]  歡樂變為愁悶
[00:22:15.200 --> 00:22:17.320]  要在主面前謙卑
[00:22:17.320 --> 00:22:19.640]  他就使你們勝過」
[00:22:19.640 --> 00:22:23.880]  雅各雖然在四章一到五節
[00:22:23.880 --> 00:22:28.080]  很痛心疾首去教導門徒
[00:22:28.080 --> 00:22:30.360]  指出他們生命的問題
[00:22:30.360 --> 00:22:33.400]  信徒好像去到一個
[00:22:33.400 --> 00:22:34.840]  與神為敵
[00:22:34.840 --> 00:22:36.360]  不能轉彎的地步
[00:22:36.360 --> 00:22:39.960]  但在第六節剛才讀的經文裡面
[00:22:39.960 --> 00:22:41.560]  雅各告訴我們
[00:22:41.720 --> 00:22:43.840]  我們原來有回轉的機會
[00:22:43.840 --> 00:22:45.000]  就在第六節說
[00:22:45.000 --> 00:22:48.560]  「但是神賜更多的恩典」
[00:22:48.560 --> 00:22:51.160]  怎樣才可以得到這些恩典呢?
[00:22:51.160 --> 00:22:53.760]  就是成為一個謙卑的人
[00:22:53.760 --> 00:22:56.440]  謙卑的相反是驕傲
[00:22:56.440 --> 00:22:59.160]  驕傲的人就是與世俗為友
[00:22:59.160 --> 00:23:00.160]  與神為敵
[00:23:00.160 --> 00:23:05.400]  當我們從驕傲、自我中心
[00:23:05.400 --> 00:23:07.600]  願意謙卑下來的時候
[00:23:07.600 --> 00:23:10.160]  才能夠靠著神更多的恩典
[00:23:10.160 --> 00:23:11.160]  勝過私慾
[00:23:11.400 --> 00:23:14.680]  好叫我們能夠從罪惡裡面轉回
[00:23:14.680 --> 00:23:17.200]  使人生命重新建立
[00:23:17.200 --> 00:23:20.160]  究竟怎樣才算是謙卑呢?
[00:23:20.160 --> 00:23:23.120]  是不是別人稱讚你的時候
[00:23:23.120 --> 00:23:25.400]  你客客氣氣地回應
[00:23:25.400 --> 00:23:26.840]  這個就叫做謙卑呢?
[00:23:26.840 --> 00:23:30.200]  我們從雅各書七章第十節裡面
[00:23:30.200 --> 00:23:31.040]  我們看到
[00:23:31.040 --> 00:23:33.320]  原來要做一個謙卑的人
[00:23:33.320 --> 00:23:34.920]  有幾方面的命令
[00:23:34.920 --> 00:23:37.720]  我們一定要在當中實踐
[00:23:37.720 --> 00:23:40.000]  大致分為三組
[00:23:40.360 --> 00:23:41.760]  第一就是對神
[00:23:41.760 --> 00:23:43.760]  第二就是對魔鬼
[00:23:43.760 --> 00:23:45.840]  第三組就是對自己
[00:23:45.840 --> 00:23:47.760]  第一組命令是
[00:23:47.760 --> 00:23:49.640]  對神的行動
[00:23:49.640 --> 00:23:51.480]  要馴服神
[00:23:51.480 --> 00:23:52.640]  要親近神
[00:23:52.640 --> 00:23:54.960]  馴服的原文意思
[00:23:54.960 --> 00:23:57.920]  其實是要在什麼之下
[00:23:57.920 --> 00:23:59.840]  作為信徒我們
[00:23:59.840 --> 00:24:01.880]  我們必須以神為首
[00:24:01.880 --> 00:24:04.200]  伏在神之下
[00:24:04.200 --> 00:24:07.280]  按神的身負而在當中生活
[00:24:07.280 --> 00:24:09.040]  我相信大部分的信徒
[00:24:09.040 --> 00:24:10.360]  都知道這個道理
[00:24:10.360 --> 00:24:13.320]  只是我們過往日子裡面
[00:24:13.320 --> 00:24:17.400]  可能都是選擇地去馴服神的吩咐
[00:24:17.400 --> 00:24:19.680]  做不到100%的馴服
[00:24:19.680 --> 00:24:21.040]  為什麼呢?
[00:24:21.040 --> 00:24:23.120]  我相信最大的原因
[00:24:23.120 --> 00:24:25.440]  可能我們有時候覺得
[00:24:25.440 --> 00:24:28.160]  神的方法不是最適合自己
[00:24:28.160 --> 00:24:31.160]  又或者不是我們
[00:24:31.160 --> 00:24:34.840]  完全相信神的吩咐是最好的
[00:24:34.840 --> 00:24:37.040]  很想用自己的方法解決
[00:24:37.680 --> 00:24:40.080]  直到我們無計可施的時候
[00:24:40.080 --> 00:24:41.720]  可能處處碰壁
[00:24:41.720 --> 00:24:44.440]  就會死死地氣才去馴服神
[00:24:44.440 --> 00:24:46.840]  要做到完全馴服
[00:24:46.840 --> 00:24:48.640]  今天我們真的要認定
[00:24:48.640 --> 00:24:51.680]  神的意念高過我們的意念
[00:24:51.680 --> 00:24:53.920]  相信神的道路高過我們的道路
[00:24:53.920 --> 00:24:54.880]  所以有人說
[00:24:54.880 --> 00:24:56.840]  當我們早一點馴服神的時候
[00:24:56.840 --> 00:24:59.640]  我們生命就會少一點敝屣
[00:24:59.640 --> 00:25:01.960]  在《加拉太書》5章16節
[00:25:01.960 --> 00:25:04.000]  給我們一個很重要的應許
[00:25:04.400 --> 00:25:08.000]  這裡說「我說,你們當順著聖靈而行
[00:25:08.000 --> 00:25:11.080]  就不放縱肉體的情慾了。」
[00:25:11.080 --> 00:25:12.960]  不知道大家信不信呢?
[00:25:12.960 --> 00:25:15.000]  除了馴服神之外
[00:25:15.000 --> 00:25:16.000]  還有第八節
[00:25:16.000 --> 00:25:19.320]  他說「亞各指出,信徒要親近神。」
[00:25:19.320 --> 00:25:20.800]  我相信這個同樣
[00:25:20.800 --> 00:25:23.800]  大家都知道親近神的重要
[00:25:23.800 --> 00:25:25.680]  正如耶穌說過
[00:25:25.680 --> 00:25:28.160]  「我是葡萄樹,你們是枝子
[00:25:28.160 --> 00:25:31.480]  常在我裡面的,我也常在他裡面
[00:25:31.480 --> 00:25:33.240]  這人就多結果子
[00:25:33.640 --> 00:25:36.560]  因為你了我,你們就不能作甚麼。」
[00:25:36.560 --> 00:25:38.200]  但可惜的是
[00:25:38.200 --> 00:25:40.640]  今天社會實在太忙碌了
[00:25:40.640 --> 00:25:42.240]  忙到一個地步
[00:25:42.240 --> 00:25:44.600]  有部分弟兄姊妹可能已經
[00:25:44.600 --> 00:25:48.360]  根本沒有預留時間在當中親近神
[00:25:48.360 --> 00:25:50.800]  我聽過很多弟兄姊妹在當中說
[00:25:50.800 --> 00:25:52.000]  有時候一個星期
[00:25:52.000 --> 00:25:56.040]  都很少看聖經和在當中祈禱
[00:25:56.040 --> 00:25:57.520]  就算有的話
[00:25:57.520 --> 00:26:00.480]  可能都很快去看過、揭過
[00:26:00.480 --> 00:26:03.080]  就好像完成了一個任務
[00:26:03.080 --> 00:26:04.320]  就算了
[00:26:04.320 --> 00:26:08.560]  但卻沒有享受在當中和神的關係
[00:26:08.560 --> 00:26:10.080]  崇拜是怎樣呢?
[00:26:10.080 --> 00:26:13.360]  我很欣賞大部分弟兄姊妹
[00:26:13.360 --> 00:26:14.560]  一早回來
[00:26:14.560 --> 00:26:17.040]  一起在崇拜開始之前
[00:26:17.040 --> 00:26:19.960]  已經安靜自己親近神
[00:26:19.960 --> 00:26:22.880]  但對於有部分不知道甚麼原因
[00:26:22.880 --> 00:26:25.280]  有時會遲到、早退的弟兄姊妹
[00:26:25.280 --> 00:26:27.040]  我就有點擔心
[00:26:27.040 --> 00:26:31.440]  會不會因為大家對神的心冷淡了
[00:26:31.800 --> 00:26:35.400]  又或者會不會對信仰開始不冷不熱呢?
[00:26:35.400 --> 00:26:36.880]  如果是的話
[00:26:36.880 --> 00:26:40.680]  都建議你找牧者一起在當中談一下
[00:26:40.680 --> 00:26:44.200]  一起去禱告、尋求神的幫助
[00:26:44.200 --> 00:26:45.720]  親愛的弟兄姊妹
[00:26:45.720 --> 00:26:48.240]  神是我們生命的中心
[00:26:48.240 --> 00:26:51.480]  是我們能力的源頭
[00:26:51.480 --> 00:26:54.880]  也是我們安身立命的歸宿
[00:26:54.880 --> 00:26:57.240]  如果我們親近神的時候
[00:26:57.240 --> 00:26:59.160]  神應許必親近我們
[00:26:59.480 --> 00:27:02.080]  如果我們不重視親近神的話
[00:27:02.080 --> 00:27:05.880]  我們怎樣可以做到在神面前謙卑
[00:27:05.880 --> 00:27:09.400]  怎樣有能力向魔鬼示弱呢?
[00:27:09.400 --> 00:27:12.200]  更加不會經歷到第十節說到
[00:27:12.200 --> 00:27:14.200]  神讓我們應許
[00:27:14.200 --> 00:27:16.680]  祂使我們高聲
[00:27:16.680 --> 00:27:20.400]  所以在第二組錦囊裡
[00:27:20.400 --> 00:27:22.040]  其實給我們一個提醒
[00:27:22.040 --> 00:27:23.840]  就是要抵擋魔鬼
[00:27:23.840 --> 00:27:25.160]  抵擋
[00:27:25.480 --> 00:27:28.080]  原文的意思是要站出來
[00:27:28.080 --> 00:27:29.680]  一個反對的意思
[00:27:29.680 --> 00:27:32.160]  站在一個對立的位置
[00:27:32.160 --> 00:27:33.880]  和馴服很不同
[00:27:33.880 --> 00:27:35.640]  馴服是在什麼之下
[00:27:35.640 --> 00:27:38.800]  但是抵擋就是要對立
[00:27:38.800 --> 00:27:41.400]  所以當我們和其他弟兄姊妹
[00:27:41.400 --> 00:27:42.840]  發生衝突的時候
[00:27:42.840 --> 00:27:47.120]  我們很容易認定對方是我們的敵人
[00:27:47.120 --> 00:27:48.920]  下次遇到他的時候
[00:27:48.920 --> 00:27:50.800]  都打算繞路走
[00:27:50.800 --> 00:27:51.960]  不想再見到他
[00:27:51.960 --> 00:27:53.800]  但保羅提醒我們
[00:27:54.160 --> 00:27:55.640]  我們唯一的敵人
[00:27:55.640 --> 00:27:57.080]  永遠的敵人
[00:27:57.080 --> 00:27:58.480]  只有魔鬼
[00:27:58.480 --> 00:28:00.920]  縱然魔鬼有他的權力
[00:28:00.920 --> 00:28:01.760]  勢力
[00:28:01.760 --> 00:28:02.720]  他的能力
[00:28:02.720 --> 00:28:05.480]  但當人站在神那邊的時候
[00:28:05.480 --> 00:28:07.840]  向魔鬼堅決地示弱
[00:28:07.840 --> 00:28:10.200]  魔鬼就會變得無能為力
[00:28:10.200 --> 00:28:12.480]  今天魔鬼的出現
[00:28:12.480 --> 00:28:15.000]  不會用一個恐怖的面貌
[00:28:15.000 --> 00:28:17.160]  和大家嚇你
[00:28:17.160 --> 00:28:19.040]  讓你就範
[00:28:19.040 --> 00:28:21.640]  反而會化作光明的天使
[00:28:21.640 --> 00:28:23.720]  讓你覺得自己很厲害
[00:28:23.920 --> 00:28:25.040]  很有能力
[00:28:25.040 --> 00:28:27.080]  很飄飄然的感覺
[00:28:27.080 --> 00:28:29.240]  引誘你離開神
[00:28:29.240 --> 00:28:31.320]  又或者引誘你
[00:28:31.320 --> 00:28:34.960]  覺得神的話不是那麼嚴肅
[00:28:34.960 --> 00:28:36.280]  去說一下
[00:28:36.280 --> 00:28:38.960]  這都是魔鬼用的伎倆
[00:28:38.960 --> 00:28:42.120]  所以令我們不再去信靠神
[00:28:42.120 --> 00:28:46.200]  今天我們要抵擋魔鬼之先
[00:28:46.200 --> 00:28:48.320]  才要在當中去馴服
[00:28:48.320 --> 00:28:50.120]  有堅固的信心
[00:28:50.120 --> 00:28:53.480]  正如比前五章八到九節裡面說
[00:28:53.920 --> 00:28:55.160]  要抵擋魔鬼
[00:28:55.160 --> 00:28:58.760]  要用堅固的信心來抵擋它
[00:28:58.760 --> 00:29:01.480]  這份信心也是由馴服
[00:29:01.480 --> 00:29:03.840]  親近神而來
[00:29:03.840 --> 00:29:05.720]  沒有其他的捷徑
[00:29:05.720 --> 00:29:08.160]  第三組的錦囊
[00:29:08.160 --> 00:29:10.200]  就是對信徒的本身
[00:29:10.200 --> 00:29:11.880]  在第八節裡面說
[00:29:11.880 --> 00:29:14.680]  有罪的人要潔淨你們的手
[00:29:14.680 --> 00:29:16.360]  心懷異議的人
[00:29:16.360 --> 00:29:18.800]  要清潔你們的心
[00:29:18.800 --> 00:29:22.360]  阿葛在這裡呼籲曾經犯罪的信徒
[00:29:22.800 --> 00:29:24.880]  曾經心懷異議的人
[00:29:24.880 --> 00:29:28.600]  既愛世界又愛神的信徒
[00:29:28.600 --> 00:29:29.720]  要認罪
[00:29:29.720 --> 00:29:31.760]  因為手和心
[00:29:31.760 --> 00:29:34.640]  都代表人的行為和意圖
[00:29:34.640 --> 00:29:38.760]  潔淨的手是意思要離開罪惡
[00:29:38.760 --> 00:29:40.880]  潔淨的心是代表我們回復
[00:29:40.880 --> 00:29:43.080]  對神單純的信心
[00:29:43.080 --> 00:29:46.560]  每個親近神的人都要靠著神的恩典
[00:29:46.560 --> 00:29:47.960]  來潔淨自己
[00:29:47.960 --> 00:29:49.720]  並誠心悔改
[00:29:49.720 --> 00:29:51.840]  重新遵守神的律法
[00:29:52.040 --> 00:29:55.000]  而心思是要回復對神的忠誠
[00:29:55.000 --> 00:29:56.640]  不再背叛神
[00:29:56.640 --> 00:29:59.880]  最終成為一個守潔心清的人
[00:29:59.880 --> 00:30:02.200]  不再與世俗為友
[00:30:02.200 --> 00:30:03.760]  所以在第九節
[00:30:03.760 --> 00:30:07.040]  阿葛提醒信徒要在神面前悔改
[00:30:07.040 --> 00:30:09.440]  跟罪惡一刀兩斷
[00:30:09.440 --> 00:30:12.400]  由此可見要講得勝的生命
[00:30:12.400 --> 00:30:15.360]  馴服神是所有命令的總綱
[00:30:15.360 --> 00:30:17.760]  也是每一個信主的人
[00:30:17.760 --> 00:30:20.080]  生命一個很重要的素質
[00:30:21.280 --> 00:30:23.000]  最近我看了一本書
[00:30:23.000 --> 00:30:25.120]  講到一個宣教士的見證
[00:30:25.120 --> 00:30:29.360]  宣教士去到一個小島裡去宣教
[00:30:29.360 --> 00:30:32.240]  島上的人以捕魚為生
[00:30:32.240 --> 00:30:35.600]  有一次宣教士收到一大批
[00:30:35.600 --> 00:30:38.200]  其他人贈送的魚具
[00:30:38.200 --> 00:30:42.760]  決定免費送給島上的居民
[00:30:42.760 --> 00:30:47.560]  包括那些經常逼迫島上的基督徒
[00:30:47.560 --> 00:30:51.960]  在教會上搞事的島上居民
[00:30:51.960 --> 00:30:53.920]  島上的居民很多時候
[00:30:53.920 --> 00:30:57.120]  都為了雞毛蒜皮的事爭執不休
[00:30:57.120 --> 00:31:00.160]  嚴重的時候更會鬧出人命
[00:31:00.160 --> 00:31:02.400]  因此島上的基督徒
[00:31:02.400 --> 00:31:05.280]  要將這些魚具免費送給他們
[00:31:05.280 --> 00:31:09.320]  就等於送給自己的仇敵一樣
[00:31:09.320 --> 00:31:11.240]  實在很不容易
[00:31:11.240 --> 00:31:13.920]  但宣教士花了很長時間
[00:31:13.920 --> 00:31:15.920]  教導這些基督徒要學習
[00:31:15.920 --> 00:31:17.920]  要順服耶穌的吩咐
[00:31:17.920 --> 00:31:21.200]  要學習如何愛自己的仇敵
[00:31:21.200 --> 00:31:26.120]  對不配的人去顯現出神的恩典
[00:31:26.120 --> 00:31:29.920]  就像耶穌基督對我們無條件的救贖一樣
[00:31:29.920 --> 00:31:33.320]  縱使我們當中有些基督徒
[00:31:33.320 --> 00:31:35.200]  心裡仍然不甘心
[00:31:35.200 --> 00:31:39.120]  但最終都將手上的魚具
[00:31:39.120 --> 00:31:41.120]  送給島上的居民
[00:31:41.120 --> 00:31:45.200]  很多未信主的漁夫都不敢相信
[00:31:45.600 --> 00:31:46.880]  真的送給我?
[00:31:46.880 --> 00:31:48.680]  真的免費的?
[00:31:48.680 --> 00:31:52.600]  最後島上未信主人也感到很驚訝
[00:31:52.600 --> 00:31:54.720]  但也感到很開心
[00:31:54.720 --> 00:31:56.080]  收到這些禮物
[00:31:56.080 --> 00:31:59.040]  事情想著很圓滿的結束
[00:31:59.040 --> 00:32:01.800]  但後來有人投訴
[00:32:01.800 --> 00:32:03.640]  收不到這些禮物
[00:32:03.640 --> 00:32:05.280]  為什麼呢?
[00:32:05.280 --> 00:32:07.880]  後來宣教士經過調查之後
[00:32:07.880 --> 00:32:11.600]  原來發現是教會裡面一個長老
[00:32:11.600 --> 00:32:14.280]  私自收了這些禮物
[00:32:14.280 --> 00:32:15.560]  沒有送出去
[00:32:16.040 --> 00:32:19.120]  教會長老面對這些物質的誘惑
[00:32:19.120 --> 00:32:21.400]  也在當中說謊
[00:32:21.400 --> 00:32:24.000]  跌入罪的陷阱裡
[00:32:24.000 --> 00:32:28.280]  其實都是因為過去那種世俗的價值觀
[00:32:28.280 --> 00:32:29.600]  仍然在影響他
[00:32:29.600 --> 00:32:32.120]  他未完全地在當中去馴服
[00:32:32.120 --> 00:32:36.280]  以致他做出這些事情
[00:32:36.280 --> 00:32:38.480]  宣教士提醒他們
[00:32:38.480 --> 00:32:41.480]  要清楚什麼是短暫的
[00:32:41.480 --> 00:32:43.360]  什麼是永恆的
[00:32:43.640 --> 00:32:47.280]  最終長老也承認了自己所犯的罪
[00:32:47.280 --> 00:32:48.760]  痛哭流淚
[00:32:48.760 --> 00:32:52.480]  把這些遺具送回給島上未信主的居民
[00:32:52.480 --> 00:32:55.360]  並向他們誠心地道歉
[00:32:55.360 --> 00:32:58.360]  使島上的居民也感到很驚訝
[00:32:58.360 --> 00:33:02.200]  為什麼長老的生命跟過往有這麼不同呢?
[00:33:02.200 --> 00:33:06.280]  使不信主的人也開始對基督教有興趣
[00:33:06.280 --> 00:33:08.600]  成為一個很美的見證
[00:33:08.600 --> 00:33:10.040]  親愛的姐妹
[00:33:10.040 --> 00:33:12.760]  今天盼望這個見證
[00:33:12.960 --> 00:33:14.600]  也成為我們的提醒
[00:33:14.600 --> 00:33:17.880]  今天神已經拯救了我們的生命
[00:33:17.880 --> 00:33:23.560]  我們有沒有很完完全全地服在祂之下呢?
[00:33:23.560 --> 00:33:27.280]  當我們服在祂之下的時候
[00:33:27.280 --> 00:33:29.160]  我們稱為祂的神
[00:33:29.160 --> 00:33:31.040]  我們必須知道
[00:33:31.040 --> 00:33:33.440]  今天我們要馴服祂
[00:33:33.440 --> 00:33:35.600]  我們要為主而活
[00:33:35.600 --> 00:33:37.880]  將我們的生命時時刻刻
[00:33:37.880 --> 00:33:39.440]  每一秒每一分
[00:33:39.440 --> 00:33:42.600]  都在當中聽從祂的吩咐
[00:33:43.080 --> 00:33:46.000]  有時候在今天的世界裡面
[00:33:46.000 --> 00:33:48.000]  我們會遇到很多試探
[00:33:48.000 --> 00:33:51.120]  甚至世界裡面的教導
[00:33:51.120 --> 00:33:53.000]  跟聖經的教導很不同
[00:33:53.000 --> 00:33:55.480]  但是我們要知道
[00:33:55.480 --> 00:34:00.600]  神的話是更加清楚對我們有幫助
[00:34:00.600 --> 00:34:02.480]  所以在總結的時候
[00:34:02.480 --> 00:34:05.920]  基督徒的人生就是一條窄路
[00:34:05.920 --> 00:34:08.200]  也是一場戰役
[00:34:08.200 --> 00:34:11.320]  我們的敵人不但有魔鬼
[00:34:11.680 --> 00:34:14.280]  也有我們人內心的私慾
[00:34:14.280 --> 00:34:18.080]  並且在世界敗壞的風氣和潮流
[00:34:18.080 --> 00:34:20.480]  使信徒四面受敵
[00:34:20.480 --> 00:34:23.000]  影響我們對主的信心
[00:34:23.000 --> 00:34:24.960]  以及我們的教會
[00:34:24.960 --> 00:34:28.240]  今天我們要過一個得勝的生命
[00:34:28.240 --> 00:34:30.200]  我們必須時刻警醒
[00:34:30.200 --> 00:34:32.360]  站在神的一方
[00:34:32.360 --> 00:34:35.360]  因為主耶穌的十字架已經決定
[00:34:35.360 --> 00:34:37.280]  得到這個勝利
[00:34:37.280 --> 00:34:40.400]  靠著祂的名字可以抵擋魔鬼
[00:34:40.800 --> 00:34:43.200]  必定能夠穩操勝券
[00:34:43.200 --> 00:34:46.400]  願意我們每一個都繼續在當中學習
[00:34:46.400 --> 00:34:47.400]  去信服神
[00:34:47.400 --> 00:34:49.000]  我們一起去祈禱吧
[00:34:49.000 --> 00:34:53.480]  當大家低頭肚的時候
[00:34:53.480 --> 00:34:57.680]  很想有一段時間讓大家安靜思想
[00:34:57.680 --> 00:35:03.800]  你聽完今天的分享
[00:35:03.800 --> 00:35:05.800]  神對你有什麼提醒呢?
[00:35:05.800 --> 00:35:10.200]  聖經告訴我們
