
[00:00:00.000 --> 00:00:03.200]  愛在婚姻中的成熟
[00:24:00.360 --> 00:24:04.360]  先知撒加利亞在二象裡面
[00:24:04.360 --> 00:24:09.360]  他看到萬君之耶和華如此說
[00:24:09.360 --> 00:24:11.360]  我邀請大家讀
[00:24:11.360 --> 00:24:20.360]  我為耶路撒冷為錫安心裡極其火熱
[00:24:20.360 --> 00:24:25.360]  這裡的火熱就是嫉妒的意思
[00:24:25.360 --> 00:24:28.360]  在撒加利亞書的二象
[00:24:28.360 --> 00:24:30.360]  在撒加利亞的二象裡面
[00:24:30.360 --> 00:24:33.360]  重複出現了兩次
[00:24:33.360 --> 00:24:36.360]  神是忌邪的
[00:24:36.360 --> 00:24:41.360]  祂的嫉妒不是出於自私或者惡意
[00:24:41.360 --> 00:24:48.360]  神的嫉妒是出於祂的聖潔
[00:24:48.360 --> 00:24:50.360]  這個神聖潔的嫉妒
[00:24:50.360 --> 00:24:54.360]  目的是要引導我們走向正確的道路
[00:24:54.360 --> 00:24:57.360]  遠離邪惡
[00:24:57.360 --> 00:25:02.360]  和遠離偏離真理的事物
[00:25:02.360 --> 00:25:05.360]  人的倫理包括婚姻關係
[00:25:05.360 --> 00:25:08.360]  都是基於神所創造時候
[00:25:08.360 --> 00:25:11.360]  所設立的秩序
[00:25:11.360 --> 00:25:15.360]  不是個人的選擇
[00:25:15.360 --> 00:25:18.360]  所以在雅歌六章三節
[00:25:18.360 --> 00:25:22.360]  這樣表達婚姻的關係
[00:25:22.360 --> 00:25:26.360]  我們一起讀這兩節的經文
[00:25:26.360 --> 00:25:28.360]  我屬我的良人
[00:25:28.360 --> 00:25:36.360]  我的良人也屬我
[00:25:36.360 --> 00:25:41.360]  只有在神所設立的婚姻關係裡面
[00:25:41.360 --> 00:25:48.360]  這份坦誠、互屬、平等、寬裕的關係才可以產生
[00:25:48.360 --> 00:25:50.360]  我屬我的良人
[00:25:50.360 --> 00:25:52.360]  他也戀慕我
[00:25:52.360 --> 00:25:57.360]  是妻子對丈夫的一番情話
[00:25:57.360 --> 00:26:01.360]  我們回到聖經創世紀二章二十三節
[00:26:01.360 --> 00:26:03.360]  在伊甸園裡面
[00:26:03.360 --> 00:26:08.360]  這次是男子對女子的歡呼
[00:26:08.360 --> 00:26:10.360]  阿當這樣說
[00:26:10.360 --> 00:26:15.360]  這是我骨中的骨、肉中的肉
[00:26:15.360 --> 00:26:20.360]  正好和雅歌書一個的互相呼應
[00:26:20.360 --> 00:26:28.360]  這裡說的是一首互相屬於對方的情歌
[00:26:28.360 --> 00:26:31.360]  愛情縱水不能熄滅
[00:26:31.360 --> 00:26:34.360]  大水也不能淹沒
[00:26:34.360 --> 00:26:37.360]  若有人拿家中所有的財寶要換愛情
[00:26:37.360 --> 00:26:40.360]  就全被藐視
[00:26:40.360 --> 00:26:44.360]  女主角繼續談論愛情的力量
[00:26:44.360 --> 00:26:47.360]  甚至大水和縱水
[00:26:47.360 --> 00:26:50.360]  在當時來說是解紅水
[00:26:50.360 --> 00:26:53.360]  那個破壞力是很大的
[00:26:53.360 --> 00:26:57.360]  任何一些這麼大的力量
[00:26:57.360 --> 00:27:01.360]  都不能夠毀滅、摧毀她的愛情
[00:27:01.360 --> 00:27:05.360]  甚至金錢都不能夠
[00:27:05.360 --> 00:27:10.360]  女主角在這裡主動向她的配偶表達愛的心聲
[00:27:10.360 --> 00:27:13.360]  愛的渴望
[00:27:13.360 --> 00:27:17.360]  在聖經裡面除了記載針研裡面的
[00:27:17.360 --> 00:27:21.360]  財德婦人或者路德
[00:27:21.360 --> 00:27:25.360]  以斯帖的女英雄的事跡之外
[00:27:25.360 --> 00:27:30.360]  在雅歌書也都描述了另一種女性的印象
[00:27:30.360 --> 00:27:32.360]  就在婚姻關係裡面
[00:27:32.360 --> 00:27:37.360]  妻子是可以不需要感到羞恥
[00:27:37.360 --> 00:27:41.360]  去表達向配偶示愛的
[00:27:41.360 --> 00:27:45.360]  向配偶表示我們彼此相熟的
[00:27:45.360 --> 00:27:52.360]  希望今天在雅歌書裡看到
[00:27:52.360 --> 00:27:55.360]  作為配偶
[00:27:55.360 --> 00:28:00.360]  我們可以向我們的另一半表達我們愛的渴望
[00:28:00.360 --> 00:28:03.360]  愛的心聲
[00:28:03.360 --> 00:28:06.360]  而雅歌書這份互屬的愛
[00:28:06.360 --> 00:28:11.360]  對於以色列人來說也是非常重要
[00:28:11.360 --> 00:28:14.360]  因為在以色列亡國之後
[00:28:14.360 --> 00:28:16.360]  他們非常的悲傷
[00:28:16.360 --> 00:28:19.360]  也都沒有了自己的國家
[00:28:19.360 --> 00:28:23.360]  雅歌書就帶給他們很大的安慰
[00:28:23.360 --> 00:28:24.360]  為什麼呢?
[00:28:24.360 --> 00:28:27.360]  因為當以色列人讀雅歌的時候
[00:28:27.360 --> 00:28:33.360]  他們就會想念耶和華不離不棄的愛
[00:28:33.360 --> 00:28:37.360]  對於今天的信徒來說
[00:28:37.360 --> 00:28:39.360]  我們讀雅歌書
[00:28:39.360 --> 00:28:43.360]  也都會提醒我們神聖潔的嫉妒
[00:28:43.360 --> 00:28:46.360]  告訴我們在神的心中
[00:28:46.360 --> 00:28:49.360]  我們只是屬於祂的
[00:28:52.360 --> 00:28:57.360]  神對於每一個人都有聖潔的嫉妒
[00:28:57.360 --> 00:29:00.360]  包括你和我
[00:29:00.360 --> 00:29:05.360]  因為你是神藉著耶穌基督
[00:29:05.360 --> 00:29:07.360]  犧牲祂的性命
[00:29:07.360 --> 00:29:10.360]  用重價救贖回來的
[00:29:10.360 --> 00:29:13.360]  神也是一位聖者
[00:29:13.360 --> 00:29:17.360]  在希伯來文這個字裡
[00:29:17.360 --> 00:29:23.360]  記載在《二賽雅書》40章25節
[00:29:23.360 --> 00:29:26.360]  這個Kadosh
[00:29:26.360 --> 00:29:29.360]  是希伯來文「聖者」的意思
[00:29:29.360 --> 00:29:35.360]  解為「完美、獨一、不受任何限制」
[00:29:35.360 --> 00:29:39.360]  在世界上只有這位聖者
[00:29:39.360 --> 00:29:41.360]  只有這位神
[00:29:41.360 --> 00:29:46.360]  可以得到我們全人類的崇敬、崴拜
[00:29:46.360 --> 00:29:49.360]  只有祂是神聖的
[00:29:49.360 --> 00:29:52.360]  神聖潔的嫉妒告訴我們
[00:29:52.360 --> 00:29:54.360]  在神的心中
[00:29:54.360 --> 00:29:56.360]  我們只是屬於祂
[00:29:56.360 --> 00:30:00.360]  祂很重視屬於祂的人
[00:30:00.360 --> 00:30:07.360]  如果今天我們在婚姻裡遭遇到挫折
[00:30:07.360 --> 00:30:12.360]  又或者我們覺得自己很渺小
[00:30:12.360 --> 00:30:15.360]  不配得人愛
[00:30:15.360 --> 00:30:20.360]  如果我們是孤獨一個人
[00:30:20.360 --> 00:30:28.360]  如果我們是經歷過被拋棄、被虐待
[00:30:28.360 --> 00:30:34.360]  如果我們是不被世人接納和了解
[00:30:34.360 --> 00:30:42.360]  今天我們同樣可以用《雅歌書》這兩句話向神說
[00:30:42.360 --> 00:30:45.360]  我們一起讀
[00:30:45.360 --> 00:30:48.360]  願祢的心指向我 藏開
[00:30:48.360 --> 00:30:52.360]  願祢的手臂指擁抱我
[00:30:52.360 --> 00:30:55.360]  神祂很想擁抱你
[00:30:55.360 --> 00:30:58.360]  祂的心也是屬於你的
[00:30:58.360 --> 00:31:03.360]  常常在詩篇、雅歌、書卷裡
[00:31:03.360 --> 00:31:07.360]  我們看到神向我們表達祂的愛
[00:31:07.360 --> 00:31:11.360]  今天我想鼓勵弟兄姊妹
[00:31:11.360 --> 00:31:14.360]  你也向神表達你的情感
[00:31:14.360 --> 00:31:17.360]  表達你對上帝的愛
[00:31:17.360 --> 00:31:21.360]  可能在行為上你會表達很多
[00:31:21.360 --> 00:31:29.360]  但你可以嘗試用你的說話向神表達你的愛
[00:31:29.360 --> 00:31:36.360]  我也希望將這對經文送給每一對夫婦
[00:31:36.360 --> 00:31:41.360]  願你主動向你的配偶表達愛的渴望
[00:31:41.360 --> 00:31:48.360]  讓這段愛在婚姻裡越來越成熟
[00:31:48.360 --> 00:31:51.360]  我們一起祈禱
[00:31:51.360 --> 00:32:00.360]  神啊,祢是聖者
[00:32:00.360 --> 00:32:03.360]  祢是忌邪的神
[00:32:03.360 --> 00:32:06.360]  祢是守約的神
[00:32:06.360 --> 00:32:13.360]  若我今天背棄了神祢的約
[00:32:13.360 --> 00:32:16.360]  我願意回主
[00:32:16.360 --> 00:32:19.360]  我願意一生守約
[00:32:19.360 --> 00:32:23.360]  盡心盡性地去跟隨耶穌
[00:32:23.360 --> 00:32:26.360]  靠著耶穌基督十誡的愛
[00:32:26.360 --> 00:32:29.360]  做祂要我們做的事
[00:32:29.360 --> 00:32:31.360]  奉主名求

