
[00:00:00.000 --> 00:00:02.320]  我們教會在今年四月開始
[00:19:59.040 --> 00:20:01.280]  這個就是指的撒旦
[00:20:01.280 --> 00:20:03.120]  在古代尼老講
[00:20:03.120 --> 00:20:08.400]  他們認為撒旦已經被天使掌米加勒打敗
[00:20:08.400 --> 00:20:11.120]  於是撒旦不能夠上天上
[00:20:11.120 --> 00:20:15.120]  他只能夠在空中掌權
[00:20:15.120 --> 00:20:17.440]  而在人的裏面
[00:20:17.440 --> 00:20:19.920]  那些對神抗拒的人
[00:20:19.920 --> 00:20:21.440]  撒旦就很高興
[00:20:21.440 --> 00:20:26.240]  因為他的靈可以在他們心裏面動功
[00:20:26.240 --> 00:20:29.280]  今天很多人很抗拒神
[00:20:29.280 --> 00:20:31.200]  他們不願意接受神
[00:20:31.200 --> 00:20:35.200]  因為他們不喜歡一個絕對的權威
[00:20:35.200 --> 00:20:36.880]  聖經這樣講的時候
[00:20:36.880 --> 00:20:38.560]  為什麼我一定要守?
[00:20:38.560 --> 00:20:40.560]  他們要抗拒
[00:20:40.560 --> 00:20:43.040]  當人有這個心的時候
[00:20:43.040 --> 00:20:46.560]  撒旦就在他心裏面來動功
[00:20:46.560 --> 00:20:51.600]  以致他的心理神越來越遠
[00:20:51.600 --> 00:20:57.040]  最後他完全落在撒旦的控制下
[00:20:57.040 --> 00:20:59.600]  所以我們要小心
[00:20:59.600 --> 00:21:02.720]  我們不要讓我們心裏面有空間
[00:21:02.720 --> 00:21:05.600]  給撒旦有機可乘
[00:21:05.600 --> 00:21:07.840]  記得耶穌講一個比喻
[00:21:07.840 --> 00:21:09.600]  有一個人被鬼附
[00:21:09.600 --> 00:21:12.880]  後來耶穌幫他趕了鬼出來
[00:21:12.880 --> 00:21:15.360]  但他的心裏面仍然空空蕩蕩
[00:21:15.360 --> 00:21:17.360]  沒有讓耶穌進入
[00:21:17.360 --> 00:21:19.840]  最後鬼回頭看看
[00:21:19.840 --> 00:21:20.880]  哇!看到那裏多好
[00:21:20.880 --> 00:21:21.840]  弄好了
[00:21:21.840 --> 00:21:24.560]  於是他帶多七隻鬼來
[00:21:24.560 --> 00:21:28.480]  進入了一個人的心裏面
[00:21:28.480 --> 00:21:31.760]  以後的光景比之前更慘
[00:21:31.760 --> 00:21:33.440]  所以我們要很小心
[00:21:33.440 --> 00:21:38.880]  不要讓空中掌權者有機會
[00:21:38.880 --> 00:21:40.160]  在第三節
[00:21:40.160 --> 00:21:42.400]  保羅對異不所的信徒說
[00:21:42.400 --> 00:21:46.240]  不要以為我們這些信了耶穌的人
[00:21:46.240 --> 00:21:47.760]  就比人好
[00:21:47.760 --> 00:21:49.840]  你想想我們未信主之前
[00:21:49.840 --> 00:21:51.120]  我們是怎樣的?
[00:21:51.120 --> 00:21:52.400]  我們都是一樣的
[00:21:52.400 --> 00:21:55.120]  生活在這種情況裏面
[00:21:55.120 --> 00:22:00.080]  過著一個放縱肉體的生活
[00:22:00.080 --> 00:22:01.840]  我們只是隨從肉體
[00:22:01.840 --> 00:22:06.000]  和心中的意念去做
[00:22:06.000 --> 00:22:08.160]  可能你說沒有
[00:22:08.160 --> 00:22:11.200]  但我告訴你我有
[00:22:11.200 --> 00:22:14.720]  我是一個糖尿病患者
[00:22:14.720 --> 00:22:17.360]  患了十多年糖尿病
[00:22:17.360 --> 00:22:18.880]  最初是吃藥
[00:22:18.880 --> 00:22:20.880]  醫生說不要吃太多藥
[00:22:20.880 --> 00:22:22.640]  對你的腎不好
[00:22:22.640 --> 00:22:24.400]  打針吧
[00:22:24.400 --> 00:22:27.200]  越打越多
[00:22:27.200 --> 00:22:28.400]  但告訴你
[00:22:28.400 --> 00:22:30.080]  到今時今日
[00:22:30.080 --> 00:22:33.920]  我仍然很喜歡吃糖水
[00:22:33.920 --> 00:22:36.720]  因為有時候覺得情緒低落
[00:22:36.720 --> 00:22:38.240]  沒什麼動力的時候
[00:22:38.240 --> 00:22:40.160]  我會吃糖水
[00:22:40.160 --> 00:22:43.280]  覺得吃完之後會開心一點
[00:22:43.280 --> 00:22:45.200]  所以我都吃朱古力
[00:22:45.200 --> 00:22:46.000]  不過現在好一點
[00:22:46.000 --> 00:22:49.440]  我吃的是黑朱古力
[00:22:49.440 --> 00:22:51.360]  較為高份量的朱古力
[00:22:51.360 --> 00:22:53.280]  不是很甜
[00:22:53.280 --> 00:22:56.800]  但有時候我做得很累
[00:22:56.800 --> 00:22:59.120]  沒什麼動力
[00:22:59.120 --> 00:23:02.640]  喝罐可樂
[00:23:02.640 --> 00:23:05.840]  喝罐可樂
[00:23:05.840 --> 00:23:07.440]  接著我自己告訴你
[00:23:07.440 --> 00:23:08.800]  一次而已
[00:23:08.800 --> 00:23:10.160]  半次而已
[00:23:10.160 --> 00:23:12.880]  沒什麼影響
[00:23:12.880 --> 00:23:15.600]  但每當我指手指腳的時候
[00:23:15.600 --> 00:23:19.280]  我就知道大件事
[00:23:19.280 --> 00:23:21.920]  其實很多時候我們人都是這樣
[00:23:21.920 --> 00:23:24.000]  我們會體貼自己
[00:23:24.000 --> 00:23:25.680]  有時候我們
[00:23:25.680 --> 00:23:28.080]  今時今日香港人很多衣服高
[00:23:28.080 --> 00:23:30.640]  叫我們吃東西要小心一點
[00:23:30.640 --> 00:23:33.440]  但有時候一出去吃東西的時候
[00:23:33.440 --> 00:23:36.080]  吃完這餐才算
[00:23:36.080 --> 00:23:38.880]  特別當去吃自助餐的時候
[00:23:38.880 --> 00:23:41.680]  就拼命
[00:23:41.680 --> 00:23:44.240]  吃得少好像很吃虧
[00:23:44.240 --> 00:23:45.600]  拼命去吃
[00:23:45.600 --> 00:23:48.400]  但當我們這樣做的時候
[00:23:48.400 --> 00:23:49.840]  我們就會怎樣
[00:23:49.840 --> 00:23:53.040]  其實傷害了我們的身體
[00:23:53.040 --> 00:23:54.400]  大家都知道
[00:23:54.400 --> 00:23:55.520]  聖經告訴我們
[00:23:55.520 --> 00:23:58.000]  我們的身體是神的殿
[00:23:58.000 --> 00:24:01.200]  我們要好好顧惜
[00:24:01.200 --> 00:24:03.840]  但很可惜我們很多時候
[00:24:03.840 --> 00:24:08.160]  我們就是體貼自己的私慾
[00:24:08.160 --> 00:24:10.320]  多於我們去顧惜神
[00:24:10.320 --> 00:24:13.680]  所以保羅在《羅馬書》八章五節告訴我們
[00:24:13.680 --> 00:24:18.160]  他說隨從肉體的人就體貼肉體的事
[00:24:18.160 --> 00:24:19.840]  放縱肉體
[00:24:19.840 --> 00:24:22.240]  不單單只是食肉
[00:24:22.240 --> 00:24:24.960]  還有情慾
[00:24:24.960 --> 00:24:26.240]  佔有慾
[00:24:26.240 --> 00:24:27.360]  貪慾
[00:24:27.360 --> 00:24:30.400]  或者物慾等等
[00:24:30.400 --> 00:24:35.920]  都會令到我們不能自拔
[00:24:35.920 --> 00:24:37.680]  我昨天聽到一個故事
[00:24:37.680 --> 00:24:39.760]  就講一間教會的牧師
[00:24:39.760 --> 00:24:41.600]  他本來很好
[00:24:41.600 --> 00:24:43.200]  他去輔導很多人
[00:24:43.200 --> 00:24:46.720]  有一次他輔導一個爛賭的人之後
[00:24:46.720 --> 00:24:47.600]  他就覺得很奇怪
[00:24:47.600 --> 00:24:50.640]  為什麼這個人會爛賭呢?
[00:24:50.640 --> 00:24:52.160]  於是他就上網
[00:24:52.160 --> 00:24:54.720]  去了一個賭網玩
[00:24:54.720 --> 00:24:56.560]  誰知道他一玩
[00:24:56.560 --> 00:24:57.600]  慘了
[00:24:57.600 --> 00:25:00.320]  他也上了人
[00:25:00.320 --> 00:25:02.080]  他賭輸了很多東西
[00:25:02.080 --> 00:25:03.200]  連錢都沒有了
[00:25:03.200 --> 00:25:04.160]  於是怎樣呢?
[00:25:04.160 --> 00:25:08.400]  連教會的慈惠基金他也騙了
[00:25:08.400 --> 00:25:12.800]  最後這個牧師被停職
[00:25:12.800 --> 00:25:16.000]  然後被教會開除
[00:25:16.000 --> 00:25:19.680]  有時候我們不要小看這些事情
[00:25:19.680 --> 00:25:22.560]  有時候我們的電話也是
[00:25:22.560 --> 00:25:25.680]  很容易有什麼東西彈出來的時候
[00:25:25.680 --> 00:25:27.360]  你看一下無所謂
[00:25:27.360 --> 00:25:29.920]  看看你就會上癮
[00:25:29.920 --> 00:25:35.200]  這些都會成為我們那種欲辱的放縱
[00:25:35.200 --> 00:25:38.400]  所以我們一定要小心
[00:25:38.400 --> 00:25:39.360]  如果這樣講的時候
[00:25:39.360 --> 00:25:40.800]  我們會覺得人不是很慘
[00:25:40.800 --> 00:25:42.960]  沒有希望
[00:25:42.960 --> 00:25:44.000]  不是
[00:25:44.000 --> 00:25:46.400]  保羅在第二章四到七節
[00:25:46.400 --> 00:25:49.600]  告訴我們有一個大逆轉
[00:25:49.600 --> 00:25:50.720]  我們一起去讀
[00:25:50.720 --> 00:25:53.920]  《已忽所書》第二章四到七節
[00:25:54.560 --> 00:25:57.680]  然而神有豐富的憐憫
[00:25:57.680 --> 00:26:00.720]  因著祂愛我們的大愛
[00:26:00.720 --> 00:26:04.320]  竟在我們因過犯而死的時候
[00:26:04.320 --> 00:26:07.600]  使我們與基督一同活過來
[00:26:07.600 --> 00:26:10.880]  可見你們得救是本福恩
[00:26:10.880 --> 00:26:14.080]  又使我們在基督耶穌裡
[00:26:14.080 --> 00:26:15.840]  與祂一同復活
[00:26:15.840 --> 00:26:18.080]  一同坐在天上
[00:26:18.080 --> 00:26:21.120]  為要把祂極豐富的恩典
[00:26:21.120 --> 00:26:23.920]  就是祂在基督耶穌裡
[00:26:23.920 --> 00:26:26.480]  向我們所施的恩惠
[00:26:26.480 --> 00:26:32.240]  因此顯明給後來的世代
[00:26:32.240 --> 00:26:34.400]  保羅在這裡提醒我們
[00:26:34.400 --> 00:26:37.120]  我們每一個人都好像已忽所有的信徒一樣
[00:26:37.120 --> 00:26:41.280]  我們都曾經死在罪惡過犯裡面
[00:26:41.280 --> 00:26:43.520]  活在神的憤怒當中
[00:26:43.520 --> 00:26:45.680]  不過在這裡一開始的時候
[00:26:45.680 --> 00:26:47.440]  保羅用了一個很特別的字眼
[00:26:47.440 --> 00:26:49.760]  一個轉接詞
[00:26:49.760 --> 00:26:53.280]  「然而」
[00:26:53.280 --> 00:26:54.720]  這是一個大逆轉
[00:26:54.720 --> 00:26:58.640]  本來我們應該死在罪惡過犯裡面
[00:26:58.640 --> 00:27:00.080]  「然而」
[00:27:00.080 --> 00:27:01.280]  什麼呢?
[00:27:01.280 --> 00:27:02.560]  告訴我們
[00:27:02.560 --> 00:27:10.560]  神是一位滿有憐憫慈愛的神
[00:27:10.560 --> 00:27:15.440]  本來我們應該落在神的審判當中
[00:27:15.440 --> 00:27:18.800]  但因著神愛我們的緣故
[00:27:18.800 --> 00:27:20.640]  祂憐憫我們
[00:27:20.640 --> 00:27:23.280]  於是祂改變我們
[00:27:23.280 --> 00:27:26.160]  祂進來在我們的生命裡面
[00:27:26.160 --> 00:27:31.840]  做了一個很大的工作
[00:27:31.840 --> 00:27:34.400]  保羅在第五節裏補充說
[00:27:34.400 --> 00:27:38.240]  我們本來是因為自己的過犯而死
[00:27:38.240 --> 00:27:42.160]  這就正如一到三節裏所說的結果
[00:27:42.160 --> 00:27:44.160]  但因著神對我們的大愛
[00:27:44.160 --> 00:27:46.800]  使我們和基督一同的活過來
[00:27:46.800 --> 00:27:51.440]  就是當我們接受了耶穌基督為我們救主的時候
[00:27:51.440 --> 00:27:54.960]  我們就得到神給我們的救恩
[00:27:54.960 --> 00:27:56.480]  保羅在這裡強調
[00:27:56.480 --> 00:27:59.920]  我們得救是「本乎恩」
[00:27:59.920 --> 00:28:03.600]  這個「恩」就是「恩典」的意思
[00:28:03.600 --> 00:28:06.320]  「恩典」是什麼意思?
[00:28:06.320 --> 00:28:09.200]  就是我們本來不應該有
[00:28:09.200 --> 00:28:14.240]  但神是百百次給我們
[00:28:14.240 --> 00:28:15.840]  這個本來我們不應該有的
[00:28:15.840 --> 00:28:16.800]  我們得不到的
[00:28:16.800 --> 00:28:19.360]  但因為神愛我們的緣故
[00:28:19.360 --> 00:28:21.520]  祂不再看我們的罪
[00:28:21.520 --> 00:28:23.680]  祂願意賜給我們
[00:28:23.680 --> 00:28:28.000]  而且我們又因為接受了耶穌基督為主的時候
[00:28:28.000 --> 00:28:31.520]  我們就能夠在基督耶穌和祂一同得著
[00:28:31.520 --> 00:28:34.160]  復活的應許
[00:28:34.160 --> 00:28:35.680]  不單止復活
[00:28:35.680 --> 00:28:40.640]  還要和祂一同坐在天上
[00:28:40.640 --> 00:28:43.680]  這是一個榮耀的地方
[00:28:43.680 --> 00:28:45.280]  本來我們去不到的
[00:28:45.280 --> 00:28:47.520]  但因著神的「恩典」
[00:28:47.520 --> 00:28:49.520]  我們得著這份福氣
[00:28:49.520 --> 00:28:52.720]  我們能夠去到這個地方
[00:28:52.720 --> 00:28:56.000]  是我們從來沒有想過
[00:28:56.000 --> 00:28:57.840]  因為因著耶穌基督
[00:28:57.840 --> 00:29:01.920]  天父就將祂賜給每一個願意
[00:29:01.920 --> 00:29:04.560]  去接受耶穌基督為主的人
[00:29:04.560 --> 00:29:08.400]  讓我們得著這份「恩典」
[00:29:08.400 --> 00:29:09.280]  保羅告訴我們
[00:29:09.280 --> 00:29:12.800]  神為什麼這樣來厚待我們?
[00:29:12.800 --> 00:29:18.720]  他說要借著每一個領受極豐富「恩典」的人
[00:29:18.720 --> 00:29:20.960]  就是神在基督耶穌裡
[00:29:20.960 --> 00:29:23.520]  向我們所施的恩惠
[00:29:23.520 --> 00:29:28.800]  顯明給後來的世代看
[00:29:28.800 --> 00:29:34.400]  所以當我們接受這個「恩典」的時候
[00:29:34.400 --> 00:29:37.280]  我們每一個基督徒都有一個使命
[00:29:37.280 --> 00:29:40.320]  就是將神給我們的「恩典」
[00:29:40.320 --> 00:29:43.520]  去顯明給我們身邊
[00:29:43.520 --> 00:29:46.080]  或者後來的世代去看
[00:29:46.080 --> 00:29:49.360]  甚至是我們不認識的人
[00:29:49.360 --> 00:29:54.800]  這是每一個信徒都必須履行的使命
[00:29:54.800 --> 00:29:58.720]  因為神的「恩典」不是叫我們獨享
[00:29:58.720 --> 00:30:00.720]  不是叫我們收收買買
[00:30:00.720 --> 00:30:04.080]  是叫我們能夠跟人去分享
[00:30:04.080 --> 00:30:09.040]  讓人都得著這個「恩典」的好處
[00:30:09.040 --> 00:30:11.520]  所以「恩典」某個程度來說
[00:30:11.520 --> 00:30:15.280]  就好像義務和權利一樣
[00:30:15.280 --> 00:30:19.680]  我們有這個權利的時候
[00:30:19.680 --> 00:30:21.440]  我們就有這個義務
[00:30:21.440 --> 00:30:26.480]  去將這個「恩典」跟人分享
[00:30:26.480 --> 00:30:31.520]  今天世上的教會都是承擔著這個義務
[00:30:31.520 --> 00:30:34.640]  因為在教會裡面的每一個人
[00:30:34.640 --> 00:30:39.440]  都在享受耶穌基督為我們最負上的贖價
[00:30:39.440 --> 00:30:43.200]  所以教會並不是一個信主的人的俱樂部
[00:30:43.200 --> 00:30:45.600]  大家每個星期回來踩娃娃
[00:30:45.600 --> 00:30:47.200]  教教兒、唱唱歌
[00:30:47.200 --> 00:30:49.280]  Happy完就走
[00:30:49.280 --> 00:30:52.320]  每一個體貼神心意的教會
[00:30:52.320 --> 00:30:54.960]  都是一間廣傳恢復的教會
[00:30:54.960 --> 00:30:57.920]  因為這是神給教會的使命
[00:30:57.920 --> 00:31:00.640]  而且不單單限於本地
[00:31:00.640 --> 00:31:02.400]  當我們有能力的時候
[00:31:02.400 --> 00:31:03.600]  我們有財力的時候
[00:31:03.600 --> 00:31:06.560]  我們有人力的時候
[00:31:06.560 --> 00:31:09.840]  我們就更加要猜探宣教士
[00:31:09.840 --> 00:31:12.160]  去到那些福音未得之地
[00:31:12.160 --> 00:31:14.800]  將耶穌基督的福音
[00:31:14.800 --> 00:31:16.640]  將耶穌基督的救贖
[00:31:16.640 --> 00:31:18.880]  跟當地人來分享
[00:31:18.880 --> 00:31:22.080]  在當地去建立教會
[00:31:22.080 --> 00:31:25.360]  今年是中國基督教的播道會
[00:31:25.360 --> 00:31:28.400]  成立135週年
[00:31:28.400 --> 00:31:30.720]  在1884年的時候
[00:31:30.720 --> 00:31:35.840]  一批由歐洲移民到美國的歐洲移民
[00:31:35.840 --> 00:31:39.280]  大部分來自瑞典和丹麥
[00:31:39.280 --> 00:31:44.240]  他們在美國成立了一個叫美瑞丹的教會
[00:31:44.240 --> 00:31:47.520]  後來就是這個美國播道會
[00:31:47.520 --> 00:31:49.680]  他們在那裡成立了不夠四年
[00:31:49.680 --> 00:31:51.520]  他們1887年的時候
[00:31:51.520 --> 00:31:52.800]  就宣佈
[00:31:52.800 --> 00:31:57.040]  差派宣教士到中國來傳福音
[00:31:57.040 --> 00:31:59.600]  而第一個被派來中國傳福音的人
[00:31:59.600 --> 00:32:04.080]  就是中國基督教播道會的鼻祖
[00:32:04.080 --> 00:32:06.320]  寬夸倫牧師
[00:32:06.320 --> 00:32:09.120]  他就來到中國的廣東
[00:32:09.120 --> 00:32:10.960]  來傳福音
[00:32:10.960 --> 00:32:12.800]  在1888年的時候
[00:32:12.800 --> 00:32:16.400]  一位叫吳錫興的弟兄
[00:32:16.400 --> 00:32:18.160]  他願意回來中國
[00:32:18.160 --> 00:32:22.080]  跟寬牧師一起去開展神的工作
[00:32:22.080 --> 00:32:24.160]  於是在1888年10月
[00:32:24.160 --> 00:32:27.920]  他們就在廣州的市郊
[00:32:27.920 --> 00:32:30.640]  河南的沙嘴頭
[00:32:30.640 --> 00:32:33.200]  成立福音堂
[00:32:33.200 --> 00:32:34.880]  中國基督教播道會
[00:32:34.880 --> 00:32:37.440]  就是這樣在中國開始
[00:32:37.440 --> 00:32:39.920]  直到1949年的時候
[00:32:39.920 --> 00:32:43.600]  因為大陸的變革
[00:32:43.600 --> 00:32:46.080]  於是播道會就搬來香港
[00:32:46.080 --> 00:32:51.360]  最初的時候在香港只有天傳堂
[00:32:51.360 --> 00:32:52.640]  和侯王堂
[00:32:52.640 --> 00:32:54.800]  就是後來的恩傳堂
[00:32:54.800 --> 00:32:56.240]  大神的恩典
[00:32:56.240 --> 00:32:59.280]  不斷在中派裡面去施恩
[00:32:59.280 --> 00:33:02.640]  我記得我1980年代在座號眾會服事的時候
[00:33:02.640 --> 00:33:07.760]  當時已經有二十多間教會
[00:33:07.760 --> 00:33:10.880]  其實我在播道會的時候只有十二間
[00:33:10.880 --> 00:33:12.240]  後來有窩福堂
[00:33:12.240 --> 00:33:14.080]  窩福堂生了七小福
[00:33:14.080 --> 00:33:17.040]  於是就不斷增長
[00:33:17.040 --> 00:33:18.480]  但今時今日
[00:33:18.480 --> 00:33:21.840]  播道會在香港已經有六十多間教會
[00:33:21.840 --> 00:33:23.600]  我們還有醫院
[00:33:23.600 --> 00:33:24.720]  神學院
[00:33:24.720 --> 00:33:25.920]  學校
[00:33:25.920 --> 00:33:28.480]  還有兒童之家
[00:33:28.480 --> 00:33:31.200]  還有老人中心和幼兒院
[00:33:31.200 --> 00:33:34.480]  就是因為我們的弟兄姊妹
[00:33:34.480 --> 00:33:36.800]  他們領受了神的福氣
[00:33:36.800 --> 00:33:40.000]  於是他們就要將這些恩典
[00:33:40.000 --> 00:33:42.880]  向後世人顯明
[00:33:42.880 --> 00:33:48.000]  於是我們就能夠得到這些好處
[00:33:48.000 --> 00:33:51.920]  今日你和我都坐在播道會的教會裡面
[00:33:51.920 --> 00:33:54.080]  來敬拜神
[00:33:54.080 --> 00:33:56.080]  135週年
[00:33:56.080 --> 00:33:57.600]  對播道會來說
[00:33:57.600 --> 00:33:58.720]  雖然不是很大
[00:33:58.720 --> 00:33:59.600]  不是很久
[00:33:59.600 --> 00:34:01.760]  但你覺得他們仍然有一個責任
[00:34:01.760 --> 00:34:03.440]  就是要廣傳福音
[00:34:03.440 --> 00:34:05.280]  所以在下個星期日
[00:34:05.280 --> 00:34:09.040]  我們135週年裡面有兩場的播道會
[00:34:09.040 --> 00:34:10.400]  下午三點
[00:34:10.400 --> 00:34:11.920]  是一個成人的播道會
[00:34:11.920 --> 00:34:13.360]  晚上七點半
[00:34:13.360 --> 00:34:17.920]  是一個長者的播道會
[00:34:17.920 --> 00:34:19.920]  不是,是一個青年的播道會
[00:34:19.920 --> 00:34:21.840]  對不起
[00:34:21.840 --> 00:34:24.000]  是一個青年的播道會
[00:34:24.000 --> 00:34:27.040]  打樂隊的
[00:34:27.040 --> 00:34:28.480]  你有沒有想過
[00:34:28.480 --> 00:34:31.680]  邀請朋友來這個播道會
[00:34:31.680 --> 00:34:33.040]  去傳福音
[00:34:33.040 --> 00:34:35.440]  有時候我們說我們要和別人分享
[00:34:35.440 --> 00:34:37.200]  但我們有時候不懂
[00:34:37.200 --> 00:34:39.760]  其實邀請人來教會
[00:34:39.760 --> 00:34:41.680]  或者你有時候和別人分享一下
[00:34:41.680 --> 00:34:43.200]  你在神裡面的恩典
[00:34:43.200 --> 00:34:47.040]  這個都是一個好的方法
[00:34:47.040 --> 00:34:49.040]  最後我們看到第三段
[00:34:49.040 --> 00:34:51.600]  由二章八到十節
[00:34:51.600 --> 00:34:53.520]  我們怎樣逆轉
[00:34:53.520 --> 00:34:55.520]  我們是靠神的恩典和信心
[00:34:55.520 --> 00:34:56.400]  我們一起讀
[00:34:56.400 --> 00:35:00.240]  《已不鎖書》第二章八到十節
[00:35:00.240 --> 00:35:03.840]  「你們得救是本福恩也因著信
[00:35:03.840 --> 00:35:07.920]  這並不是出於自己而是神所賜的
[00:35:07.920 --> 00:35:11.760]  也不是出於行為免得有人自誇
[00:35:11.760 --> 00:35:14.000]  我們是他所做之物
[00:35:14.000 --> 00:35:16.640]  在基督耶穌裡創造的
[00:35:16.640 --> 00:35:18.800]  為使我們行善
[00:35:18.800 --> 00:35:23.760]  就是神早已預備好要我們做的」
[00:35:23.760 --> 00:35:25.520]  保羅在這裡提醒我們
[00:35:25.520 --> 00:35:30.320]  我們得救是本福恩也因著信
[00:35:30.320 --> 00:35:33.120]  我們能夠得救
[00:35:33.120 --> 00:35:35.200]  完全是神的恩典
[00:35:35.200 --> 00:35:37.200]  是神所賜給我們的
[00:35:37.200 --> 00:35:38.800]  我們要牢牢記住
[00:35:38.800 --> 00:35:41.920]  我們得救是神的恩典
[00:35:41.920 --> 00:35:44.800]  不是我有什麼好處
[00:35:44.800 --> 00:35:47.520]  但今時今日有時候我們會有一個很容易
[00:35:47.520 --> 00:35:49.760]  會落入一個危險裡
[00:35:49.760 --> 00:35:50.720]  我覺得我上耶穌
[00:35:50.720 --> 00:35:51.360]  我很好
[00:35:51.360 --> 00:35:52.160]  我生活不錯
[00:35:52.160 --> 00:35:53.520]  我感恩
[00:35:53.520 --> 00:35:55.280]  我就停在那裡
[00:35:55.280 --> 00:35:59.200]  我沒有將我在神裡所領受的恩典
[00:35:59.200 --> 00:36:00.800]  去跟人分享
[00:36:00.800 --> 00:36:04.880]  讓我身邊那些未得到這個恩典的人
[00:36:04.880 --> 00:36:06.720]  他們都可以聽到
[00:36:06.720 --> 00:36:09.440]  可以接觸到這個恩典
[00:36:09.440 --> 00:36:12.080]  這是我們一定要記住
[00:36:12.080 --> 00:36:17.680]  我們不是靠著我們自己有這個恩典
[00:36:17.680 --> 00:36:25.200]  保羅在寫給他的屬靈兒子提摩太前書一章十五章
[00:36:25.200 --> 00:36:26.960]  他怎樣形容自己
[00:36:26.960 --> 00:36:29.680]  他說:「基督耶穌到世上來
[00:36:29.680 --> 00:36:32.240]  是要拯救罪人
[00:36:32.240 --> 00:36:34.960]  而在罪人中
[00:36:34.960 --> 00:36:37.760]  我是個罪魁」
[00:36:37.760 --> 00:36:39.760]  保羅寫這封信的時候
[00:36:39.760 --> 00:36:42.560]  已經差不多到了晚年的時候
[00:36:42.560 --> 00:36:45.680]  他大半生都在服侍神
[00:36:45.680 --> 00:36:48.880]  而且也做得非常好
[00:36:48.880 --> 00:36:51.600]  但是保羅怎樣看自己
[00:36:51.600 --> 00:36:56.640]  他仍然形容自己是一個罪人裡的罪魁
[00:36:56.640 --> 00:37:01.120]  即是那個罪人裡的罪人更加不如
[00:37:01.120 --> 00:37:04.240]  今日我們能夠得救
[00:37:04.240 --> 00:37:06.800]  我們不要覺得我們已經不錯了
[00:37:06.800 --> 00:37:09.040]  其實我們仍然是一個罪人
[00:37:09.040 --> 00:37:12.080]  只不過是神的恩典在我們的身上
[00:37:12.080 --> 00:37:14.960]  以致我們能夠去分享
[00:37:14.960 --> 00:37:17.280]  跟別人分享這份福氣
[00:37:17.280 --> 00:37:18.560]  我成為一個牧師的時候
[00:37:18.560 --> 00:37:20.400]  我經常提醒自己
[00:37:20.400 --> 00:37:22.480]  我說我也是一個罪人
[00:37:22.480 --> 00:37:24.480]  我沒什麼比別人厲害
[00:37:24.480 --> 00:37:26.640]  我不可以看輕別人
[00:37:26.640 --> 00:37:29.120]  每一個人我都應該要愛
[00:37:29.120 --> 00:37:31.120]  要將福音傳給他
[00:37:31.120 --> 00:37:36.160]  這就是一個很重要的課題
[00:37:36.160 --> 00:37:38.240]  如果我們愛人的時候
[00:37:38.240 --> 00:37:40.960]  我們就應該將福音帶給他
[00:37:40.960 --> 00:37:43.280]  我記得很多時候有些弟兄子會來找我
[00:37:43.280 --> 00:37:44.400]  牧師啊
[00:37:44.400 --> 00:37:45.680]  我爸爸媽媽未信主
[00:37:45.680 --> 00:37:47.520]  你可不可以跟他們傳福音
[00:37:47.520 --> 00:37:49.600]  我說你跟他們說可以的
[00:37:49.600 --> 00:37:50.560]  他說很難的
[00:37:50.560 --> 00:37:53.200]  很難跟我爸媽說的
[00:37:53.200 --> 00:37:54.800]  那我去說
[00:37:54.800 --> 00:37:56.560]  我去說的時候第一件事是
[00:37:56.560 --> 00:37:58.880]  世伯、伯母
[00:37:58.880 --> 00:38:00.560]  你知不知道你很幸福的
[00:38:00.560 --> 00:38:01.760]  我說我怎樣幸福
[00:38:01.760 --> 00:38:04.160]  我說你的兒子、女兒很愛你
[00:38:04.160 --> 00:38:05.120]  他怎樣愛我
[00:38:05.120 --> 00:38:06.320]  我不覺得的
[00:38:06.320 --> 00:38:07.360]  我說他很愛你
[00:38:07.360 --> 00:38:08.480]  你知道愛到一個地步
[00:38:08.480 --> 00:38:09.200]  他很擔心你
[00:38:09.200 --> 00:38:10.640]  你離開世界的時候
[00:38:10.640 --> 00:38:11.760]  你未信耶穌
[00:38:11.760 --> 00:38:13.760]  所以他找我來跟你說福音
[00:38:13.760 --> 00:38:18.000]  他希望將來在天家都可以跟你相見
[00:38:18.000 --> 00:38:20.240]  因為他得到一個好的福氣
[00:38:20.240 --> 00:38:21.920]  他可以肯定將來在天家
[00:38:21.920 --> 00:38:23.680]  他擔心你未有
[00:38:23.680 --> 00:38:26.480]  他很愛你
[00:38:26.480 --> 00:38:28.640]  是,我們很多時候就是這樣
[00:38:28.640 --> 00:38:32.560]  我們如果去愛的時候
[00:38:32.560 --> 00:38:37.200]  我們就要將恩典跟別人分享
[00:38:37.200 --> 00:38:40.400]  其實當我們看到自己不足的時候
[00:38:40.400 --> 00:38:42.640]  我們才能夠領受神的恩典
[00:38:42.640 --> 00:38:44.240]  我記得在我信主的時候
[00:38:44.240 --> 00:38:46.000]  有一本很流行的書
[00:38:46.000 --> 00:38:47.920]  那時候經常都有人去看的
[00:38:47.920 --> 00:38:50.080]  就是魏拓星先生所寫的
[00:38:50.080 --> 00:38:53.280]  《人的破碎和靈的出來》
[00:38:53.280 --> 00:38:55.920]  其實對今天的人來說不好看的書
[00:38:55.920 --> 00:38:58.160]  因為整本書都是文字
[00:38:58.160 --> 00:38:59.840]  沒有圖畫
[00:38:59.840 --> 00:39:02.240]  很硬的
