
[00:00:00.000 --> 00:00:11.500]  我真的很覺得這個世界,文化是不斷影響著我們想要什麼,想重視什麼的
[00:21:48.260 --> 00:21:51.260]  在神面前卻不付足的
[00:21:51.260 --> 00:21:53.260]  也是這樣
[00:21:53.260 --> 00:21:55.260]  一個人在他自己眼中
[00:21:55.260 --> 00:21:56.260]  對著鏡子
[00:21:56.260 --> 00:21:58.260]  好像姐妹對著鏡子說話
[00:21:58.260 --> 00:21:59.260]  你好聰明啊
[00:21:59.260 --> 00:22:00.260]  你好棒啊
[00:22:00.260 --> 00:22:02.260]  一起在我掌握之中快樂的時候
[00:22:02.260 --> 00:22:05.260]  最後上帝給他的結論就是
[00:22:05.260 --> 00:22:09.260]  為自己努力去達到目標
[00:22:09.260 --> 00:22:11.260]  去儲一些東西的時候
[00:22:11.260 --> 00:22:14.260]  在神面前卻是不付足
[00:22:14.260 --> 00:22:17.260]  這個是無知的人
[00:22:17.260 --> 00:22:21.260]  上帝給他人生的評價是無知的
[00:22:21.260 --> 00:22:22.260]  我不知道你有沒有想過
[00:22:22.260 --> 00:22:23.260]  你很多人生
[00:22:23.260 --> 00:22:24.260]  我很多人生
[00:22:24.260 --> 00:22:27.260]  我在你很多人生裡面追求的東西
[00:22:27.260 --> 00:22:28.260]  到某一個階段
[00:22:28.260 --> 00:22:32.260]  突然間會失去了價值
[00:22:32.260 --> 00:22:34.260]  你有沒有想過
[00:22:34.260 --> 00:22:35.260]  我現在人生追求很多東西
[00:22:35.260 --> 00:22:37.260]  很中性很好的
[00:22:37.260 --> 00:22:38.260]  不過到某一個階段
[00:22:38.260 --> 00:22:44.260]  追求的東西會變得沒有價值
[00:22:44.260 --> 00:22:46.260]  早一段時間
[00:22:46.260 --> 00:22:53.260]  我太太說要換連鎖便利店的公仔
[00:22:53.260 --> 00:22:55.260]  你看我樣子也一把年紀
[00:22:55.260 --> 00:22:58.260]  我太太也差不多這樣的年紀
[00:22:58.260 --> 00:23:00.260]  這樣的年紀還要換公仔
[00:23:00.260 --> 00:23:03.260]  你覺得是不是很離譜
[00:23:03.260 --> 00:23:05.260]  不過她愛好
[00:23:05.260 --> 00:23:06.260]  她愛好公仔
[00:23:06.260 --> 00:23:08.260]  我們就要做工作
[00:23:08.260 --> 00:23:11.260]  要做什麼
[00:23:11.260 --> 00:23:13.260]  這麼快可以換
[00:23:13.260 --> 00:23:14.260]  要買很多東西
[00:23:14.260 --> 00:23:16.260]  然後有優惠券
[00:23:16.260 --> 00:23:17.260]  優惠券然後要怎樣
[00:23:17.260 --> 00:23:20.260]  要儲很大疊
[00:23:20.260 --> 00:23:21.260]  我儲完那一晚
[00:23:21.260 --> 00:23:22.260]  終於儲夠了
[00:23:22.260 --> 00:23:24.260]  那一晚要派工作人員下去換
[00:23:24.260 --> 00:23:25.260]  終於換了
[00:23:25.260 --> 00:23:27.260]  誰是工作人員
[00:23:27.260 --> 00:23:29.260]  就是我
[00:23:29.260 --> 00:23:32.260]  那一晚我就死死地去換
[00:23:32.260 --> 00:23:34.260]  去到便利店去換那個公仔
[00:23:34.260 --> 00:23:36.260]  我就說我要那個公仔
[00:23:36.260 --> 00:23:37.260]  然後她就說
[00:23:37.260 --> 00:23:39.260]  說什麼
[00:23:39.260 --> 00:23:41.260]  全線都換了
[00:23:41.260 --> 00:23:43.260]  沒有這個公仔了
[00:23:43.260 --> 00:23:46.260]  那我這疊優惠券有什麼用
[00:23:46.260 --> 00:23:49.260]  有什麼用
[00:23:49.260 --> 00:23:54.260]  成為廢紙
[00:23:54.260 --> 00:23:57.260]  不過我懷疑你儲了很多東西
[00:23:57.260 --> 00:23:58.260]  到有一天
[00:23:58.260 --> 00:23:59.260]  一個時間
[00:23:59.260 --> 00:24:02.260]  都會成為廢紙
[00:24:02.260 --> 00:24:04.260]  可能金錢
[00:24:04.260 --> 00:24:07.260]  可能是那層樓
[00:24:07.260 --> 00:24:09.260]  也可能是事業
[00:24:09.260 --> 00:24:10.260]  很多很中性的東西
[00:24:10.260 --> 00:24:13.260]  不過當它們成為我們人生追求的時候
[00:24:13.260 --> 00:24:15.260]  我們要小心
[00:24:15.260 --> 00:24:16.260]  我們以為我們掌握到
[00:24:16.260 --> 00:24:18.260]  我們覺得很快樂的東西
[00:24:18.260 --> 00:24:20.260]  一切在上帝的手中
[00:24:20.260 --> 00:24:25.260]  隨時上帝可以收回那些短暫的事
[00:24:25.260 --> 00:24:29.260]  這段經文提醒我們
[00:24:29.260 --> 00:24:31.260]  要有智慧的選擇
[00:24:31.260 --> 00:24:34.260]  地上很多東西其實都很正面
[00:24:34.260 --> 00:24:36.260]  不過最重要的東西
[00:24:36.260 --> 00:24:39.260]  我們要看回
[00:24:39.260 --> 00:24:41.260]  將那些短暫
[00:24:41.260 --> 00:24:43.260]  隨時失去的東西
[00:24:43.260 --> 00:24:44.260]  要放輕一點
[00:24:44.260 --> 00:24:46.260]  將上帝永恆的東西
[00:24:46.260 --> 00:24:48.260]  我們要放在前面
[00:24:48.260 --> 00:24:51.260]  我們看看第三個無知的人
[00:24:51.260 --> 00:24:54.260]  我考考你的認知有沒有問題
[00:24:54.260 --> 00:24:56.260]  第一個無知的人是誰
[00:24:56.260 --> 00:25:04.260]  第一個是誰
[00:25:04.260 --> 00:25:06.260]  那個少年人
[00:25:06.260 --> 00:25:07.260]  他就要分監
[00:25:07.260 --> 00:25:10.260]  第二個無知的人是誰
[00:25:10.260 --> 00:25:13.260]  比喻裏面的那個
[00:25:13.260 --> 00:25:16.260]  他收藏起來覺得很棒
[00:25:16.260 --> 00:25:18.260]  但其實一切都沒什麼作用
[00:25:18.260 --> 00:25:19.260]  第三個無知的人
[00:25:19.260 --> 00:25:22.260]  你知不知道是誰
[00:25:22.260 --> 00:25:24.260]  第三個無知的人
[00:25:24.260 --> 00:25:25.260]  可能是我
[00:25:25.260 --> 00:25:27.260]  但有可能是你
[00:25:27.260 --> 00:25:30.260]  經文跟著主耶穌就轉過頭
[00:25:30.260 --> 00:25:35.260]  繼續跟所有的門徒和聽眾去說這件事
[00:25:35.260 --> 00:25:37.260]  這段經文你們很熟悉的
[00:25:37.260 --> 00:25:40.260]  不過這段經文其實是連貫上文
[00:25:40.260 --> 00:25:42.260]  不要為生命憂慮吃什麼
[00:25:42.260 --> 00:25:44.260]  不要為身體憂慮穿什麼
[00:25:44.260 --> 00:25:46.260]  因為生命勝於飲食
[00:25:46.260 --> 00:25:48.260]  身體勝於衣裳
[00:25:48.260 --> 00:25:49.260]  我想問一下上文
[00:25:49.260 --> 00:25:52.260]  誰是很緊張飲和食的人
[00:25:52.260 --> 00:25:57.260]  那個財主
[00:25:57.260 --> 00:25:59.260]  那個財主說
[00:25:59.260 --> 00:26:03.260]  Eat, drink, be merry
[00:26:03.260 --> 00:26:06.260]  生命是勝於飲食
[00:26:06.260 --> 00:26:09.260]  身體是勝於衣裳
[00:26:09.260 --> 00:26:10.260]  你們想一想
[00:26:10.260 --> 00:26:12.260]  既不中也不收
[00:26:12.260 --> 00:26:14.260]  既沒有瘡又沒有褲
[00:26:14.260 --> 00:26:16.260]  神上者養活他們
[00:26:16.260 --> 00:26:17.260]  我想問一下上文
[00:26:17.260 --> 00:26:19.260]  誰是有瘡褲的
[00:26:19.260 --> 00:26:22.260]  財主
[00:26:22.260 --> 00:26:23.260]  財主有很多瘡褲
[00:26:23.260 --> 00:26:24.260]  還要拆掉瘡褲
[00:26:24.260 --> 00:26:26.260]  做一個大一點的瘡褲
[00:26:26.260 --> 00:26:31.260]  不過最後一切是短暫
[00:26:31.260 --> 00:26:34.260]  可以毫無意義
[00:26:34.260 --> 00:26:36.260]  甚至經文大家都熟悉
[00:26:36.260 --> 00:26:41.260]  沒有任何東西我們可以做將我們的壽數多加日刻
[00:26:41.260 --> 00:26:44.260]  我們人生什麼東西是重要呢
[00:26:44.260 --> 00:26:46.260]  這段經文主耶穌提醒我們
[00:26:46.260 --> 00:26:49.260]  我們如果學沒有短暫的東西
[00:26:49.260 --> 00:26:51.260]  很容易成為無知
[00:26:51.260 --> 00:26:53.260]  甚至貪心的人
[00:26:53.260 --> 00:26:55.260]  但我們要求什麼
[00:26:55.260 --> 00:26:57.260]  我們一起讀黃色的字好不好
[00:26:57.260 --> 00:26:58.260]  一二三
[00:26:58.260 --> 00:27:01.260]  你們要先求神的國和
[00:27:01.260 --> 00:27:05.260]  這些東西就必加給你們了
[00:27:05.260 --> 00:27:09.260]  這段經文從上文一路下來告訴我們
[00:27:09.260 --> 00:27:11.260]  我們可以做一個智慧的人生
[00:27:11.260 --> 00:27:13.260]  如果我們學沒有一些短暫
[00:27:13.260 --> 00:27:15.260]  我們以為可以控制到
[00:27:15.260 --> 00:27:17.260]  但其實可以隨時消失的
[00:27:17.260 --> 00:27:19.260]  好像我的優惠券
[00:27:19.260 --> 00:27:21.260]  我就是無知的人
[00:27:21.260 --> 00:27:25.260]  但如果我們將我們的價值觀調整一下
[00:27:25.260 --> 00:27:28.260]  將我們重視的放在神的國那裡
[00:27:28.260 --> 00:27:31.260]  去為神的事去工作的時候
[00:27:31.260 --> 00:27:34.260]  我們人生會變得很有意義
[00:27:35.260 --> 00:27:37.260]  真正有智慧的人生
[00:27:37.260 --> 00:27:39.260]  是重視神的國
[00:27:39.260 --> 00:27:42.260]  頂智慧
[00:27:42.260 --> 00:27:45.260]  我不知道今天你所重視的是什麼
[00:27:45.260 --> 00:27:47.260]  我剛才再次說
[00:27:47.260 --> 00:27:49.260]  你追求的很多東西都很正面
[00:27:49.260 --> 00:27:51.260]  你在公司裡面
[00:27:51.260 --> 00:27:53.260]  有正常的
[00:27:53.260 --> 00:27:55.260]  人工多一點
[00:27:55.260 --> 00:27:56.260]  職位多一點
[00:27:56.260 --> 00:27:57.260]  或者有層樓
[00:27:57.260 --> 00:27:59.260]  很多東西很正面
[00:27:59.260 --> 00:28:01.260]  但我們當選擇來的時候
[00:28:01.260 --> 00:28:04.260]  我們重視的是那些東西
[00:28:04.260 --> 00:28:06.260]  抑或我們重視
[00:28:06.260 --> 00:28:08.260]  是神的國
[00:28:08.260 --> 00:28:10.260]  神的意義
[00:28:10.260 --> 00:28:12.260]  我有一個姊妹
[00:28:12.260 --> 00:28:14.260]  她大學畢業之後
[00:28:14.260 --> 00:28:16.260]  就再讀了碩士
[00:28:16.260 --> 00:28:19.260]  也是很好的學校
[00:28:19.260 --> 00:28:21.260]  然後就出來找工作
[00:28:21.260 --> 00:28:25.260]  找了超過一年都找不到工作
[00:28:25.260 --> 00:28:29.260]  有沒有試過找一年工找不到的?
[00:28:29.260 --> 00:28:32.260]  她內心深處覺得很難過
[00:28:32.260 --> 00:28:35.260]  在挑戰她的人生價值
[00:28:35.260 --> 00:28:36.260]  有禱告
[00:28:36.260 --> 00:28:38.260]  有見過工但都不太行
[00:28:38.260 --> 00:28:39.260]  不過感謝主
[00:28:39.260 --> 00:28:40.260]  一年之後
[00:28:40.260 --> 00:28:42.260]  終於她找到一份工作
[00:28:42.260 --> 00:28:44.260]  大公司
[00:28:44.260 --> 00:28:46.260]  做到她想做的工作
[00:28:46.260 --> 00:28:47.260]  做marketing
[00:28:47.260 --> 00:28:49.260]  用到她所學過的東西
[00:28:49.260 --> 00:28:51.260]  那幾個月做得很開心
[00:28:51.260 --> 00:28:52.260]  不過有一天
[00:28:52.260 --> 00:28:54.260]  突然間她老闆就叫她進房
[00:28:54.260 --> 00:28:56.260]  就跟她說一件事
[00:28:56.260 --> 00:28:59.260]  我們這一行
[00:28:59.260 --> 00:29:01.260]  很習慣我們要填一些
[00:29:01.260 --> 00:29:06.260]  向供應商要求一些補償的費用
[00:29:06.260 --> 00:29:08.260]  那你幫我填多一些
[00:29:08.260 --> 00:29:10.260]  填不是那些數你都填下去
[00:29:10.260 --> 00:29:12.260]  叫他們補多一些數
[00:29:12.260 --> 00:29:13.260]  我們這一行是這樣的
[00:29:13.260 --> 00:29:15.260]  從來不會被人抓的
[00:29:15.260 --> 00:29:18.260]  你照填我們就幫到公司
[00:29:18.260 --> 00:29:20.260]  拿多一些我們的收入
[00:29:20.260 --> 00:29:23.260]  即是甚麼?
[00:29:23.260 --> 00:29:26.260]  即是說謊
[00:29:26.260 --> 00:29:27.260]  做假數
[00:29:27.260 --> 00:29:29.260]  如果是你你會怎樣做?
[00:29:32.260 --> 00:29:33.260]  她說明
[00:29:33.260 --> 00:29:34.260]  很多年不會被人抓的
[00:29:34.260 --> 00:29:35.260]  不用擔心
[00:29:35.260 --> 00:29:38.260]  你會怎樣做?
[00:29:38.260 --> 00:29:40.260]  還有我的姊妹
[00:29:40.260 --> 00:29:42.260]  找工作找了一年
[00:29:42.260 --> 00:29:44.260]  真的很不開心
[00:29:44.260 --> 00:29:45.260]  不過終於找到一份工作
[00:29:45.260 --> 00:29:46.260]  她應該怎樣做?
[00:29:46.260 --> 00:29:49.260]  我相信這個姊妹
[00:29:49.260 --> 00:29:51.260]  她有一個很大的掙扎
[00:29:51.260 --> 00:29:54.260]  究竟她重視的是甚麼?
[00:29:54.260 --> 00:29:56.260]  不過我為她感恩
[00:29:56.260 --> 00:29:58.260]  她最後做了一個決定
[00:29:58.260 --> 00:30:00.260]  她就放下了這份工作
[00:30:00.260 --> 00:30:03.260]  她就不作假
[00:30:03.260 --> 00:30:05.260]  她要做神所喜悅的事
[00:30:05.260 --> 00:30:09.260]  她不知道後來找工作會怎樣
[00:30:09.260 --> 00:30:10.260]  不過神有恩典
[00:30:10.260 --> 00:30:11.260]  後來神幫助她
[00:30:11.260 --> 00:30:13.260]  過了一段時間就找到工作
[00:30:13.260 --> 00:30:16.260]  但她一直都不知道
[00:30:16.260 --> 00:30:17.260]  究竟會不會找到工作
[00:30:17.260 --> 00:30:18.260]  但她很相信
[00:30:18.260 --> 00:30:22.260]  神的國比一切更加重要
[00:30:22.260 --> 00:30:27.260]  這段經文讓我們反省
[00:30:27.260 --> 00:30:30.260]  人生究竟追求甚麼是重要
[00:30:30.260 --> 00:30:32.260]  很多我們人生追求
[00:30:32.260 --> 00:30:34.260]  其實是很中性很美麗的事
[00:30:34.260 --> 00:30:39.260]  不過當我們有些次序調轉了
[00:30:39.260 --> 00:30:42.260]  我們很渴慕那些短暫的事的時候
[00:30:42.260 --> 00:30:45.260]  我們很容易會成為一個無知的人
[00:30:45.260 --> 00:30:47.260]  那些我們以為隨手可得
[00:30:47.260 --> 00:30:48.260]  以及我們控制中
[00:30:48.260 --> 00:30:49.260]  我們很快樂的事
[00:30:49.260 --> 00:30:52.260]  你終於三十五歲可以退休了
[00:30:52.260 --> 00:30:54.260]  那個時候突然間
[00:30:55.260 --> 00:30:57.260]  上帝可以拿走你所有的東西
[00:30:57.260 --> 00:30:58.260]  你的人生
[00:30:58.260 --> 00:31:01.260]  怎樣可以在神的裏面有價值
[00:31:01.260 --> 00:31:10.260]  我想這段經文也讓我們思想
[00:31:10.260 --> 00:31:13.260]  究竟我們平日怎樣鍛鍊
[00:31:13.260 --> 00:31:15.260]  甚麼是重要
[00:31:15.260 --> 00:31:16.260]  甚麼不是最重要
[00:31:16.260 --> 00:31:18.260]  錢
[00:31:18.260 --> 00:31:22.260]  頂智媛你奉獻現在的情況是怎樣
[00:31:25.260 --> 00:31:26.260]  很多時候我們在想
[00:31:26.260 --> 00:31:28.260]  十一奉獻也起碼
[00:31:28.260 --> 00:31:30.260]  但其實你有沒有想過
[00:31:30.260 --> 00:31:32.260]  我們一切都是主的
[00:31:32.260 --> 00:31:34.260]  神給你的能力
[00:31:34.260 --> 00:31:36.260]  十分之二十分之三
[00:31:36.260 --> 00:31:38.260]  甚至有需要的時候
[00:31:38.260 --> 00:31:39.260]  我們教會
[00:31:39.260 --> 00:31:40.260]  我自己的一些小教會
[00:31:40.260 --> 00:31:43.260]  我們買新堂紙的時候
[00:31:43.260 --> 00:31:46.260]  大家是割肉去奉獻
[00:31:46.260 --> 00:31:48.260]  你有沒有試過奉獻到地方的時候
[00:31:48.260 --> 00:31:50.260]  你是有一些割肉的感覺
[00:31:50.260 --> 00:31:51.260]  有沒有試過
[00:31:51.260 --> 00:31:52.260]  有沒有試過
[00:31:52.260 --> 00:31:53.260]  很難堪
[00:31:53.260 --> 00:31:55.260]  我這筆錢要奉獻給神
[00:31:55.260 --> 00:31:56.260]  有沒有試過
[00:31:56.260 --> 00:31:58.260]  如果你試過有割肉的感覺
[00:31:58.260 --> 00:31:59.260]  你做得好
[00:31:59.260 --> 00:32:02.260]  這是一個奉獻裏面的信心的學習
[00:32:02.260 --> 00:32:03.260]  如果你沒有試過
[00:32:03.260 --> 00:32:05.260]  每個月都是那筆數
[00:32:05.260 --> 00:32:07.260]  十分之一很輕鬆的時候
[00:32:07.260 --> 00:32:09.260]  我懷疑你是到階段
[00:32:09.260 --> 00:32:11.260]  你要將你的預算再提高一點
[00:32:11.260 --> 00:32:14.260]  你有點難堪
[00:32:14.260 --> 00:32:18.260]  究竟值不值得為主擺上更多
[00:32:18.260 --> 00:32:20.260]  當然這段經文也不只是講錢
[00:32:21.260 --> 00:32:23.260]  這段經文是講我們人生
[00:32:23.260 --> 00:32:25.260]  究竟你重視的是什麼
[00:32:25.260 --> 00:32:26.260]  再次我講
[00:32:26.260 --> 00:32:29.260]  我們人生追求很多東西是很正面
[00:32:29.260 --> 00:32:31.260]  不過我也想跟你講
[00:32:31.260 --> 00:32:35.260]  上帝想我們做的是先重視上帝的國
[00:32:35.260 --> 00:32:37.260]  什麼叫做重視上帝的國
[00:32:37.260 --> 00:32:39.260]  其實即時說我們每日生活裏面
[00:32:39.260 --> 00:32:41.260]  無論你崗位是什麼
[00:32:41.260 --> 00:32:44.260]  可能我們中間有做教師的
[00:32:44.260 --> 00:32:46.260]  可能在醫院工作的
[00:32:46.260 --> 00:32:50.260]  可能在公司裏面工作
[00:32:50.260 --> 00:32:52.260]  每一個人在不同崗位
[00:32:52.260 --> 00:32:55.260]  我們都是神差派的祭司
[00:32:55.260 --> 00:32:58.260]  我們工作裏面怎樣去為神發光
[00:32:58.260 --> 00:33:00.260]  怎樣去在人群之中
[00:33:00.260 --> 00:33:05.260]  活出基督徒的生命、愛、公義、忍耐
[00:33:05.260 --> 00:33:07.260]  我們在做神的事
[00:33:07.260 --> 00:33:10.260]  我們爭取機會去作見證、傳福音
[00:33:10.260 --> 00:33:13.260]  全部都是神要我們做的事情
[00:33:13.260 --> 00:33:15.260]  我們去回應神的愛
[00:33:15.260 --> 00:33:17.260]  以神的國為先
[00:33:17.260 --> 00:33:19.260]  而不是將地上短暫的東西
[00:33:19.260 --> 00:33:23.260]  成為了我們內心的渴慕和追求
[00:33:23.260 --> 00:33:26.260]  說回來
[00:33:26.260 --> 00:33:28.260]  其實我覺得我們教會
[00:33:28.260 --> 00:33:29.260]  我們的牧者很好
[00:33:29.260 --> 00:33:33.260]  都鼓勵大家努力在聖經裏面去學習
[00:33:33.260 --> 00:33:35.260]  同樣神學院的工作其實是什麼呢
[00:33:35.260 --> 00:33:36.260]  是在配合教會
[00:33:36.260 --> 00:33:40.260]  幫助大家重新思想神是怎樣
[00:33:40.260 --> 00:33:42.260]  神想我們的心意是怎樣
[00:33:42.260 --> 00:33:45.260]  我就覺得大潮流
[00:33:45.260 --> 00:33:48.260]  是不斷影響我們信徒
[00:33:48.260 --> 00:33:50.260]  有很多異端邪說
[00:33:50.260 --> 00:33:51.260]  影響我們的信仰
[00:33:51.260 --> 00:33:54.260]  所以我們要在信仰裏面站穩
[00:33:54.260 --> 00:33:55.260]  聖經要熟悉
[00:33:55.260 --> 00:33:57.260]  神學我們要清楚
[00:33:57.260 --> 00:33:59.260]  我們就可以在異端邪說裏面
[00:33:59.260 --> 00:34:00.260]  可以懂得分辨
[00:34:00.260 --> 00:34:03.260]  同樣我覺得其實這個大環境
[00:34:03.260 --> 00:34:06.260]  影響我們不只是神學上的東西
[00:34:06.260 --> 00:34:09.260]  甚至也可能是我們人生的價值觀
[00:34:09.260 --> 00:34:13.260]  整個世界可能影響我們追求某些東西
[00:34:13.260 --> 00:34:16.260]  但是教會我們想幫助
[00:34:16.260 --> 00:34:17.260]  你回到聖經那裏
[00:34:17.260 --> 00:34:19.260]  神學院也想幫助你回到聖經那裏
[00:34:19.260 --> 00:34:23.260]  神想我們人生追求的是什麼呢
[00:34:23.260 --> 00:34:27.260]  我們以神的國為先
[00:34:27.260 --> 00:34:29.260]  在工作裏面去認識
[00:34:29.260 --> 00:34:30.260]  去侍奉神
[00:34:30.260 --> 00:34:33.260]  亦都我們努力在神的話語上去成長
[00:34:33.260 --> 00:34:35.260]  去認識我們的神更加多
[00:34:35.260 --> 00:34:37.260]  去親近我們的神更加多
[00:34:37.260 --> 00:34:38.260]  不過說到這裏
[00:34:38.260 --> 00:34:41.260]  我應該要賣下一些植入式廣告
[00:34:41.260 --> 00:34:44.260]  我們在恩福神學院
[00:34:44.260 --> 00:34:47.260]  星期三晚有一些活水課程
[00:34:47.260 --> 00:34:49.260]  我覺得很有趣
[00:34:49.260 --> 00:34:51.260]  是三堂的
[00:34:51.260 --> 00:34:53.260]  是每一個老師將他最好的拿出來
[00:34:53.260 --> 00:34:56.260]  三個禮拜去和大家分享
[00:34:56.260 --> 00:34:57.260]  有時會說到傳福音
[00:34:57.260 --> 00:35:00.260]  有時會說到我們與神的關係
[00:35:00.260 --> 00:35:02.260]  有時會說到我們怎樣去看聖經
[00:35:02.260 --> 00:35:03.260]  看得更加清楚
[00:35:03.260 --> 00:35:05.260]  你會有興趣
[00:35:05.260 --> 00:35:07.260]  在你忙碌生活裏面
[00:35:07.260 --> 00:35:09.260]  花些時間去認識主
[00:35:09.260 --> 00:35:10.260]  去親近主
[00:35:10.260 --> 00:35:12.260]  亦都幫助我們去校正
[00:35:12.260 --> 00:35:15.260]  我們人生追求的學務方向
[00:35:15.260 --> 00:35:17.260]  另外我亦都相信
[00:35:17.260 --> 00:35:19.260]  神在每一個階段
[00:35:19.260 --> 00:35:20.260]  每一個年代
[00:35:20.260 --> 00:35:23.260]  是呼召一些人去
[00:35:23.260 --> 00:35:27.260]  更加多投入神學的學習
[00:35:27.260 --> 00:35:29.260]  在教會裏面侍奉
[00:35:29.260 --> 00:35:31.260]  甚至做牧者
[00:35:31.260 --> 00:35:32.260]  我們中間不知道有沒有一些
[00:35:32.260 --> 00:35:34.260]  已經被神呼召了一段時間
[00:35:34.260 --> 00:35:36.260]  你還未回應的
[00:35:36.260 --> 00:35:39.260]  現在我們教會
[00:35:39.260 --> 00:35:41.260]  整個香港教會一個問題
[00:35:41.260 --> 00:35:42.260]  有點奇怪
[00:35:42.260 --> 00:35:46.260]  少了很多人去讀神學院
[00:35:46.260 --> 00:35:48.260]  讀全時間神學生
[00:35:48.260 --> 00:35:52.260]  所以年輕人愈來愈少
[00:35:52.260 --> 00:35:54.260]  你開始擔心一件事
[00:35:54.260 --> 00:35:56.260]  就是我們的牧者
[00:35:56.260 --> 00:35:59.260]  遲些可能要做到七八十歲
[00:35:59.260 --> 00:36:02.260]  因為沒有新的牧者去接手
[00:36:02.260 --> 00:36:04.260]  我一直奇怪
[00:36:04.260 --> 00:36:07.260]  上帝每個年代其實都會呼召人
[00:36:07.260 --> 00:36:09.260]  去接受神學教育
[00:36:09.260 --> 00:36:10.260]  會去做牧者
[00:36:10.260 --> 00:36:12.260]  為什麼這個年代會少了呢
[00:36:12.260 --> 00:36:14.260]  我懷疑會不會
[00:36:14.260 --> 00:36:16.260]  整個社會的潮流
[00:36:16.260 --> 00:36:18.260]  推緊我們追求某些東西
[00:36:18.260 --> 00:36:20.260]  讓上帝給我們呼召
[00:36:20.260 --> 00:36:22.260]  我們聽得不是很清楚
[00:36:22.260 --> 00:36:24.260]  或者忘記了
[00:36:24.260 --> 00:36:26.260]  會不會上帝其實呼召了
[00:36:26.260 --> 00:36:28.260]  我們中間一些人
[00:36:28.260 --> 00:36:30.260]  開始要在神學裏面去學習
[00:36:30.260 --> 00:36:32.260]  在教會裏面多些侍奉
[00:36:32.260 --> 00:36:34.260]  甚至可能神要使用你
[00:36:34.260 --> 00:36:37.260]  去做教會的傳道人的接班人
[00:36:38.260 --> 00:36:40.260]  如果這樣的時候
[00:36:40.260 --> 00:36:42.260]  我鼓勵你開始考慮
[00:36:42.260 --> 00:36:44.260]  在神學院一些簡單課程
[00:36:44.260 --> 00:36:45.260]  可以試一下
[00:36:45.260 --> 00:36:48.260]  你逐步逐步上三個禮拜的課
[00:36:48.260 --> 00:36:49.260]  上十個禮拜的課
[00:36:49.260 --> 00:36:51.260]  慢慢慢慢去尋求神帶領
[00:36:51.260 --> 00:36:54.260]  究竟神是否想我們
[00:36:54.260 --> 00:36:57.260]  在神學裏面繼續去成長
[00:36:57.260 --> 00:36:59.260]  在教會裏面更加多侍奉
[00:36:59.260 --> 00:37:02.260]  甚至有可能要全時間去服侍主
[00:37:02.260 --> 00:37:04.260]  求主幫助我們
[00:37:04.260 --> 00:37:05.260]  我也相信
[00:37:05.260 --> 00:37:07.260]  上帝如果呼召你的時候
[00:37:08.260 --> 00:37:10.260]  你在不同的階段
[00:37:10.260 --> 00:37:13.260]  你會見到神的一些印證
[00:37:13.260 --> 00:37:14.260]  你的心智
[00:37:14.260 --> 00:37:16.260]  你會越來越見到
[00:37:16.260 --> 00:37:17.260]  真的很想傳福音
[00:37:17.260 --> 00:37:20.260]  很想用神的話語去操奏弟兄姊妹
[00:37:20.260 --> 00:37:22.260]  去幫助未信主的人
[00:37:22.260 --> 00:37:24.260]  你生命是有進步的
[00:37:24.260 --> 00:37:26.260]  你有一些恩賜可以侍奉
[00:37:26.260 --> 00:37:27.260]  去幫助到人
[00:37:27.260 --> 00:37:29.260]  甚至群體裏面覺得
[00:37:29.260 --> 00:37:31.260]  你是幫到他的
[00:37:31.260 --> 00:37:34.260]  而且你是有神賜給你機會
[00:37:34.260 --> 00:37:35.260]  去服侍主
[00:37:35.260 --> 00:37:36.260]  去學習
[00:37:36.260 --> 00:37:38.260]  這個有可能上帝
[00:37:38.260 --> 00:37:42.260]  想帶領你進入到全時間侍奉裏面
[00:37:42.260 --> 00:37:43.260]  如果你有這個心智
[00:37:43.260 --> 00:37:44.260]  或者你在考慮的時候
[00:37:44.260 --> 00:37:45.260]  我鼓勵你
[00:37:45.260 --> 00:37:47.260]  可以來我們恩福神學院一些課程
[00:37:47.260 --> 00:37:49.260]  又或者和我們老師去見面
[00:37:49.260 --> 00:37:50.260]  聊聊天
[00:37:50.260 --> 00:37:52.260]  慢慢去尋求上帝
[00:37:52.260 --> 00:37:54.260]  在你人生裏面的指引
[00:37:54.260 --> 00:37:55.260]  好嗎
[00:37:55.260 --> 00:37:57.260]  這段經文我今天講完
[00:37:57.260 --> 00:38:00.260]  有三個無知的人
[00:38:00.260 --> 00:38:01.260]  哪三個
[00:38:01.260 --> 00:38:02.260]  再考考你
[00:38:02.260 --> 00:38:03.260]  第一個
[00:38:03.260 --> 00:38:05.260]  少年人
[00:38:05.260 --> 00:38:06.260]  那個少年人
[00:38:06.260 --> 00:38:08.260]  好想得到一些家產
[00:38:08.260 --> 00:38:10.260]  他就覺得可以安心
[00:38:10.260 --> 00:38:12.260]  這個是他人生的渴望
[00:38:12.260 --> 00:38:14.260]  第二個是哪一個
[00:38:14.260 --> 00:38:16.260]  那個財主
[00:38:16.260 --> 00:38:17.260]  那個財主覺得
[00:38:17.260 --> 00:38:19.260]  我得到很多的財產
[00:38:19.260 --> 00:38:20.260]  儲起它
[00:38:20.260 --> 00:38:21.260]  我就可以打跛腳
[00:38:21.260 --> 00:38:22.260]  都不用休
[00:38:22.260 --> 00:38:23.260]  可以chill下
[00:38:23.260 --> 00:38:24.260]  可以休息下
[00:38:24.260 --> 00:38:26.260]  但最後他是無知
