
[00:00:00.000 --> 00:00:02.440]  今天我們的主題是非一般的王
[00:22:15.480 --> 00:22:18.480]  丈夫竟然有第三者,
[00:22:18.480 --> 00:22:21.480]  對姊妹來說簡直是晴天霹靂,
[00:22:21.480 --> 00:22:25.480]  完全沒有想過這些事會發生在自己身上,
[00:22:25.480 --> 00:22:27.480]  她驚覺到原來婚姻的敏實,
[00:22:27.480 --> 00:22:28.480]  是可以這麼薄弱,
[00:22:28.480 --> 00:22:29.480]  這麼脆弱,
[00:22:29.480 --> 00:22:33.480]  說邊走邊毫無保障,
[00:22:33.480 --> 00:22:36.480]  當時姊妹覺得很無助,
[00:22:36.480 --> 00:22:39.480]  完全不知道可以怎樣面對,
[00:22:39.480 --> 00:22:42.480]  前夫堅持要和她離婚,
[00:22:42.480 --> 00:22:45.480]  當時兒子只有一歲,
[00:22:45.480 --> 00:22:49.480]  起初姊妹對前夫和前夫一家都充滿仇恨,
[00:22:49.480 --> 00:22:53.480]  因為前夫的家人竟然都支持她和姊妹離婚,
[00:22:53.480 --> 00:22:55.480]  有好幾個月,
[00:22:55.480 --> 00:22:58.480]  姊妹不讓前夫一家見兒子,
[00:22:58.480 --> 00:23:01.480]  其實都很理解,
[00:23:01.480 --> 00:23:04.480]  然而想親自醫治姊妹,
[00:23:04.480 --> 00:23:08.480]  除她心中的怨恨、苦毒,
[00:23:08.480 --> 00:23:12.480]  注入自己滿滿的陰電和慈愛,
[00:23:12.480 --> 00:23:17.480]  使她慢慢接納前夫和前夫一家,
[00:23:17.480 --> 00:23:21.480]  姊妹的兒子下個月就十一歲,
[00:23:21.480 --> 00:23:23.480]  現在每一天,
[00:23:23.480 --> 00:23:26.480]  兒子都會和他爸爸視頻,
[00:23:26.480 --> 00:23:31.480]  每星期都會和奶奶、爺爺去吃飯,
[00:23:31.480 --> 00:23:33.480]  姊妹說,
[00:23:33.480 --> 00:23:37.480]  如果不是有神的幫助,
[00:23:37.480 --> 00:23:41.480]  靠她自己根本不可能做到原諒,
[00:23:41.480 --> 00:23:45.480]  接納前夫和前夫一家,
[00:23:45.480 --> 00:23:47.480]  唯有神才能改變人心,
[00:23:47.480 --> 00:23:50.480]  轉化生命。
[00:23:50.480 --> 00:23:53.480]  又想到我爸爸和姥爺,
[00:23:53.480 --> 00:23:55.480]  在他們未信主前,
[00:23:55.480 --> 00:23:58.480]  賭馬仔幾十年,
[00:23:58.480 --> 00:24:02.480]  成年十八歲賭到八十歲,
[00:24:02.480 --> 00:24:05.480]  他們賭馬仔很多禁忌,
[00:24:05.480 --> 00:24:08.480]  禁忌說讀書,
[00:24:08.480 --> 00:24:13.480]  又說見到和尚尼姑就不吉利,
[00:24:13.480 --> 00:24:15.480]  但當他們信主後,
[00:24:15.480 --> 00:24:16.480]  有一天,
[00:24:16.480 --> 00:24:19.480]  爸爸和姥爺不約而同說,
[00:24:19.480 --> 00:24:21.480]  他們已經沒有再賭馬,
[00:24:21.480 --> 00:24:24.480]  不是誰要求或勉強他們,
[00:24:24.480 --> 00:24:27.480]  而是他們不想再賭博,
[00:24:27.480 --> 00:24:29.480]  真是發忙都沒想過,
[00:24:29.480 --> 00:24:32.480]  他們會戒掉不再賭博,
[00:24:32.480 --> 00:24:34.480]  神在那位姊妹,
[00:24:34.480 --> 00:24:39.480]  在我爸爸和姥爺生命中奇妙大能的作為,
[00:24:39.480 --> 00:24:42.480]  完全超乎人所能想像,
[00:24:42.480 --> 00:24:44.480]  感謝撒美主。
[00:24:44.480 --> 00:24:45.480]  弟兄姊妹,
[00:24:45.480 --> 00:24:48.480]  今日面對困難時,
[00:24:48.480 --> 00:24:50.480]  我們感到驚惶,
[00:24:50.480 --> 00:24:53.480]  會否因為我們望得不夠高,
[00:24:53.480 --> 00:24:55.480]  我們望見洪水,
[00:24:55.480 --> 00:24:57.480]  看見困難,
[00:24:57.480 --> 00:24:59.480]  他沒有看見神,
[00:24:59.480 --> 00:25:01.480]  我們看見波濤逐漸的高漲,
[00:25:01.480 --> 00:25:04.480]  他沒有舉起信心的眼睛,
[00:25:04.480 --> 00:25:07.480]  來看神那永遠堅定不移穩妥,
[00:25:07.480 --> 00:25:09.480]  強而有力的寶座。
[00:25:09.480 --> 00:25:11.480]  施行提醒我們,
[00:25:11.480 --> 00:25:14.480]  即使受敵再洶湧逼人,
[00:25:14.480 --> 00:25:17.480]  外面的情況有多惡劣,
[00:25:17.480 --> 00:25:19.480]  是怎樣也好,
[00:25:19.480 --> 00:25:21.480]  都必定受制於搖滑,
[00:25:21.480 --> 00:25:23.480]  大有倫理之下。
[00:25:23.480 --> 00:25:26.480]  主耶穌曾說過,
[00:25:26.480 --> 00:25:29.480]  「兩個麻將不是賣一分銀子嗎?
[00:25:29.480 --> 00:25:31.480]  若是你們的腐不許,
[00:25:31.480 --> 00:25:34.480]  一個也不能掉在地上,
[00:25:34.480 --> 00:25:37.480]  就算你們的頭髮也都被掃過。」
[00:25:37.480 --> 00:25:40.480]  如果神不容許,
[00:25:40.480 --> 00:25:43.480]  我們一條頭髮都不會掉在地上。
[00:25:43.480 --> 00:25:45.480]  耶穌是全能,
[00:25:45.480 --> 00:25:48.480]  每件事的發生都在祂手,
[00:25:48.480 --> 00:25:50.480]  祂的掌管之中,
[00:25:50.480 --> 00:25:53.480]  神怎樣用我們看不見的力量,
[00:25:53.480 --> 00:25:54.480]  托著地球,
[00:25:54.480 --> 00:25:56.480]  將地球懸在太空中,
[00:25:56.480 --> 00:25:59.480]  祂也用同樣的大能,
[00:25:59.480 --> 00:26:02.480]  托著關乎我們的每一件事。
[00:26:02.480 --> 00:26:06.480]  在生命的大風大浪,
[00:26:06.480 --> 00:26:08.480]  無論是身體健康,
[00:26:08.480 --> 00:26:10.480]  經濟婚姻的問題,
[00:26:10.480 --> 00:26:12.480]  人際衝突,
[00:26:12.480 --> 00:26:15.480]  或是急劇動盪不安的局勢裡,
[00:26:15.480 --> 00:26:19.480]  願意我們信靠養賴神,
[00:26:19.480 --> 00:26:23.480]  讓神登上我們心中的寶座,
[00:26:23.480 --> 00:26:26.480]  掌管一切,
[00:26:26.480 --> 00:26:32.480]  神的威能總能超越平靜一切的難處。
[00:26:32.480 --> 00:26:37.480]  第三點,耶和華是同在的王。
[00:26:37.480 --> 00:26:40.480]  最後先人札美耶和華,
[00:26:40.480 --> 00:26:44.480]  雖然在高處作王統治,
[00:26:44.480 --> 00:26:46.480]  但神的威嚴能力,
[00:26:46.480 --> 00:26:49.480]  沒有阻攔他和他的子民親近,
[00:26:49.480 --> 00:26:51.480]  神職以下兩方面,
[00:26:51.480 --> 00:26:55.480]  確立了與人同在。
[00:26:55.480 --> 00:27:00.480]  第一,神的法道,
[00:27:00.480 --> 00:27:06.480]  法道直譯是見證可指十界的法辦。
[00:27:06.480 --> 00:27:08.480]  在《出埃及記》下,
[00:27:08.480 --> 00:27:10.480]  摩西轉身下山,
[00:27:10.480 --> 00:27:12.480]  手裡拿著兩塊法辦,
[00:27:12.480 --> 00:27:14.480]  這版是兩面寫的,
[00:27:14.480 --> 00:27:17.480]  這面那面都有字,
[00:27:17.480 --> 00:27:19.480]  是神的工作,
[00:27:19.480 --> 00:27:22.480]  是神寫的刻在板上。
[00:27:22.480 --> 00:27:25.480]  十界的頒佈是指明屬神的子民,
[00:27:25.480 --> 00:27:29.480]  要留心進行耶和華的律例。
[00:27:29.480 --> 00:27:31.480]  如詩篇十九章七節所說,
[00:27:31.480 --> 00:27:37.480]  耶和華的律例帶來人心的甦醒和智慧。
[00:27:37.480 --> 00:27:39.480]  今天,
[00:27:39.480 --> 00:27:41.480]  神也藉著他的話語,
[00:27:41.480 --> 00:27:43.480]  啟示他的同在,
[00:27:43.480 --> 00:27:46.480]  見證神與人關係的指引,
[00:27:46.480 --> 00:27:48.480]  同行的指引。
[00:27:48.480 --> 00:27:51.480]  就像詩篇一一九章一零五節,
[00:27:51.480 --> 00:27:53.480]  「你的話是我腳前的燈,
[00:27:53.480 --> 00:27:56.480]  是我路上的光。」
[00:27:56.480 --> 00:27:58.480]  神的法道是最可靠,
[00:27:58.480 --> 00:28:02.480]  神的能力保證他的話語不會失效。
[00:28:02.480 --> 00:28:03.480]  就像神的寶座一樣,
[00:28:03.480 --> 00:28:05.480]  從太初立定,
[00:28:05.480 --> 00:28:07.480]  永不改變,
[00:28:07.480 --> 00:28:09.480]  既傳遍又確定。
[00:28:09.480 --> 00:28:15.480]  是神指引我們應當進行的生活法則。
[00:28:15.480 --> 00:28:18.480]  我想不少人都同意,
[00:28:18.480 --> 00:28:20.480]  在這個世代裡,
[00:28:20.480 --> 00:28:22.480]  好像沒有絕對的真理。
[00:28:22.480 --> 00:28:25.480]  什麼是對,什麼是錯,
[00:28:25.480 --> 00:28:27.480]  經常會因環境而有所改變。
[00:28:27.480 --> 00:28:29.480]  以前覺得對的事,
[00:28:29.480 --> 00:28:32.480]  今天很多人懷疑它的正確性。
[00:28:32.480 --> 00:28:34.480]  就像健康的性觀念,
[00:28:34.480 --> 00:28:37.480]  越來越被視為異類。
[00:28:37.480 --> 00:28:39.480]  媒體展現出來的,
[00:28:39.480 --> 00:28:42.480]  是對婚前性行為的肯定。
[00:28:42.480 --> 00:28:44.480]  性不再與愛有關,
[00:28:44.480 --> 00:28:47.480]  而只是發洩性慾的工具。
[00:28:47.480 --> 00:28:48.480]  另一方面,
[00:28:48.480 --> 00:28:50.480]  以前看為錯的,
[00:28:50.480 --> 00:28:53.480]  今天又會變成對的。
[00:28:53.480 --> 00:28:55.480]  娼妓合法化,
[00:28:55.480 --> 00:28:57.480]  同性婚姻合法化,
[00:28:57.480 --> 00:29:01.480]  吸食大麻合法化等等。
[00:29:01.480 --> 00:29:05.480]  加拿大安省利亞加拉學院,
[00:29:05.480 --> 00:29:07.480]  2018年開始,
[00:29:07.480 --> 00:29:12.480]  加拿大第一個大麻種植生產的專業證書課程。
[00:29:12.480 --> 00:29:15.480]  上年同樣在紐約和新州,
[00:29:15.480 --> 00:29:21.480]  推出美國首個大麻專業人員學徒的證書課程。
[00:29:21.480 --> 00:29:26.480]  目的是培育有意在持牌大麻店工作的人才。
[00:29:26.480 --> 00:29:28.480]  紐約郵報說,
[00:29:28.480 --> 00:29:31.480]  工會董事形容這些課程是「持無古人」,
[00:29:31.480 --> 00:29:35.480]  非常有遠見。
[00:29:35.480 --> 00:29:37.480]  在後現代的環境下,
[00:29:37.480 --> 00:29:41.480]  所有事情都好像不再有固定的答案,
[00:29:41.480 --> 00:29:45.480]  在價值觀上也沒有絕對的對與錯,
[00:29:45.480 --> 00:29:50.480]  又或者會出現少數服從多數的情況,
[00:29:50.480 --> 00:29:54.480]  多數人的看法就會壓倒少數人。
[00:29:54.480 --> 00:29:56.480]  但我想說的是,
[00:29:56.480 --> 00:29:58.480]  中見正確被視為少數,
[00:29:58.480 --> 00:30:00.480]  正確的就是正確,
[00:30:00.480 --> 00:30:02.480]  錯誤的就是錯誤,
[00:30:02.480 --> 00:30:04.480]  不會因為大多數人贊成,
[00:30:04.480 --> 00:30:09.480]  就會令謊言變為真理。
[00:30:09.480 --> 00:30:14.480]  我想我們今天人生裡很需要一件事,
[00:30:14.480 --> 00:30:16.480]  就是有人告訴我們,
[00:30:16.480 --> 00:30:18.480]  這個肯定是對的,
[00:30:18.480 --> 00:30:20.480]  這個肯定是錯的,
[00:30:20.480 --> 00:30:22.480]  讓我們清晰知道什麼是重要,
[00:30:22.480 --> 00:30:24.480]  什麼是次要,
[00:30:24.480 --> 00:30:25.480]  什麼是善,
[00:30:25.480 --> 00:30:26.480]  什麼是惡,
[00:30:26.480 --> 00:30:32.480]  不單是根據傳統世界思潮人間的價值觀,
[00:30:32.480 --> 00:30:35.480]  當我們失落這個標準的時候,
[00:30:35.480 --> 00:30:39.480]  我們會生活得很無奈,迷失,
[00:30:39.480 --> 00:30:41.480]  甚至辛苦,
[00:30:41.480 --> 00:30:44.480]  不知道我們的方向應該是怎樣。
[00:30:44.480 --> 00:30:47.480]  事實上有時候跟隨一些人做一件事,
[00:30:47.480 --> 00:30:51.480]  以為做得對,原來是錯的,
[00:30:51.480 --> 00:30:53.480]  唯有回到上帝面前,
[00:30:53.480 --> 00:30:58.480]  讓上帝的法道、話語真理成為我們的標準,
[00:30:58.480 --> 00:31:00.480]  成為我們的導引,
[00:31:00.480 --> 00:31:02.480]  以致面對世界的混亂,
[00:31:02.480 --> 00:31:05.480]  國際間的矛盾、爭端,
[00:31:05.480 --> 00:31:07.480]  面對價值觀被顛覆,
[00:31:07.480 --> 00:31:10.480]  以及不如期來的天災人禍,
[00:31:10.480 --> 00:31:12.480]  神的話語的應許,
[00:31:12.480 --> 00:31:13.480]  祂的同在,
[00:31:13.480 --> 00:31:15.480]  就成為我們的定力,
[00:31:15.480 --> 00:31:21.480]  使我們內心仍然能找到片刻的安息。
[00:31:21.480 --> 00:31:23.480]  神的殿,
[00:31:23.480 --> 00:31:27.480]  斯人日夜讚美那象徵上帝同在的殿,
[00:31:27.480 --> 00:31:28.480]  你的殿,
[00:31:28.480 --> 00:31:32.480]  以稱為聖,直到永遠。
[00:31:32.480 --> 00:31:37.480]  聖的基本意思是分別出來,獨特。
[00:31:37.480 --> 00:31:40.480]  上帝的殿被稱為聖,
[00:31:40.480 --> 00:31:43.480]  因為聖潔的上帝在其中,
[00:31:43.480 --> 00:31:47.480]  祂超越萬有,充滿榮耀。
[00:31:47.480 --> 00:31:50.480]  世上的君王最輝煌的居所,
[00:31:50.480 --> 00:31:53.480]  都會衰殘婆羅。
[00:31:53.480 --> 00:31:57.480]  唯有上帝的殿永遠完美,毫無瑕疵,
[00:31:57.480 --> 00:31:59.480]  不是因為上帝的殿用什麼材料,
[00:31:59.480 --> 00:32:03.480]  或裝飾有多珍貴華麗,
[00:32:03.480 --> 00:32:08.480]  只因永遠為聖的上帝在其中,
[00:32:08.480 --> 00:32:11.480]  卑微軟弱的引我們,
[00:32:11.480 --> 00:32:14.480]  竟然能享受聖潔,
[00:32:14.480 --> 00:32:17.480]  威榮上帝的同在,
[00:32:17.480 --> 00:32:20.480]  在上帝殿裡敬拜祂,
[00:32:20.480 --> 00:32:24.480]  實在是神賜莫大的恩典。
[00:32:24.480 --> 00:32:27.480]  今日,世上大多數統治者,
[00:32:27.480 --> 00:32:29.480]  是高高在上,
[00:32:29.480 --> 00:32:32.480]  很少與神明,即我們,
[00:32:32.480 --> 00:32:35.480]  有近親的接觸。
[00:32:35.480 --> 00:32:37.480]  有國家領導人,
[00:32:37.480 --> 00:32:40.480]  出席重大活動時的安保,
[00:32:40.480 --> 00:32:42.480]  是四層的保護。
[00:32:42.480 --> 00:32:44.480]  最外側的防護,
[00:32:44.480 --> 00:32:46.480]  是黎智國突戰,
[00:32:46.480 --> 00:32:49.480]  突戰部隊的狙擊手,
[00:32:49.480 --> 00:32:51.480]  他們一般會站在高處,
[00:32:51.480 --> 00:32:53.480]  隨處掃描,
[00:32:53.480 --> 00:32:56.480]  可能的不軌者。
[00:32:56.480 --> 00:33:00.480]  第三層,是混雜在人群裡的便衣,
[00:33:00.480 --> 00:33:03.480]  所佔的比例最多。
[00:33:03.480 --> 00:33:06.480]  第二層,是人群的阻擋者,
[00:33:06.480 --> 00:33:09.480]  主要為領導人開路,
[00:33:09.480 --> 00:33:11.480]  可以再看,
[00:33:11.480 --> 00:33:14.480]  給予他安全的距離。
[00:33:14.480 --> 00:33:16.480]  最內側,
[00:33:16.480 --> 00:33:17.480]  最裡面,
[00:33:17.480 --> 00:33:19.480]  是貼身的保鏢。
[00:33:19.480 --> 00:33:21.480]  在必要時,
[00:33:21.480 --> 00:33:25.480]  他們甚至會為領導人擋子彈。
[00:33:25.480 --> 00:33:27.480]  現場還有大量狙擊手,
[00:33:27.480 --> 00:33:29.480]  在暗處監控,
[00:33:29.480 --> 00:33:31.480]  想接近國家領導人,
[00:33:31.480 --> 00:33:34.480]  真的要找命搏。
[00:33:34.480 --> 00:33:36.480]  但今日,上帝的子民,
[00:33:36.480 --> 00:33:38.480]  我們可以藉著他賜予的法道,
[00:33:38.480 --> 00:33:40.480]  與他安置在我們當中的電,
[00:33:40.480 --> 00:33:41.480]  來認識他,
[00:33:41.480 --> 00:33:43.480]  親近他,服侍他,
[00:33:43.480 --> 00:33:45.480]  享受他的同在,
[00:33:45.480 --> 00:33:47.480]  讓我們信心得以建立,
[00:33:47.480 --> 00:33:49.480]  了解和養大他的拯救。
[00:33:49.480 --> 00:33:51.480]  以致我們知道,
[00:33:51.480 --> 00:33:53.480]  今日,面對人生波浪,
[00:33:53.480 --> 00:33:55.480]  面對紛亂的政局,
[00:33:55.480 --> 00:33:58.480]  威榮沒有能力的神,
[00:33:58.480 --> 00:34:00.480]  是與我們同在。
[00:34:00.480 --> 00:34:03.480]  希伯來書13章,5-6節,
[00:34:03.480 --> 00:34:05.480]  神應許我們,
[00:34:05.480 --> 00:34:07.480]  祂總不撇下我們,
[00:34:07.480 --> 00:34:09.480]  也不丟下我們,
[00:34:09.480 --> 00:34:12.480]  祂永遠與我們一起。
[00:34:12.480 --> 00:34:14.480]  有一次,
[00:34:14.480 --> 00:34:16.480]  馬丁路德非常灰心,
[00:34:16.480 --> 00:34:18.480]  很失望,很迷失,
[00:34:18.480 --> 00:34:20.480]  不知如何是好。
[00:34:20.480 --> 00:34:24.480]  忽然聽到一隻小鳥在唱歌,
[00:34:24.480 --> 00:34:26.480]  唱完之後,
[00:34:26.480 --> 00:34:28.480]  小鳥將頭放在腋下,
[00:34:28.480 --> 00:34:30.480]  安睡。
[00:34:30.480 --> 00:34:32.480]  馬丁路德就對自己說,
[00:34:32.480 --> 00:34:35.480]  這隻小鳥吃完晚餐,
[00:34:35.480 --> 00:34:37.480]  現在準備安睡,
[00:34:37.480 --> 00:34:40.480]  他的心是何等滿足,
[00:34:40.480 --> 00:34:42.480]  他坐在樹枝上,
[00:34:42.480 --> 00:34:44.480]  是何等安息,
[00:34:44.480 --> 00:34:47.480]  完全讓神來顧念他,
[00:34:47.480 --> 00:34:49.480]  為他安排。
[00:34:49.480 --> 00:34:52.480]  馬丁路德突然醒覺,
[00:34:52.480 --> 00:34:54.480]  有神的同在,
[00:34:54.480 --> 00:34:56.480]  有神在後盾,
[00:34:56.480 --> 00:34:59.480]  他還要怕什麼呢?
[00:34:59.480 --> 00:35:01.480]  神看顧麻將,
[00:35:01.480 --> 00:35:05.480]  而是那位連風和海都聽從他的神。
[00:35:05.480 --> 00:35:07.480]  神的大能,
[00:35:07.480 --> 00:35:10.480]  他的同在,
[00:35:10.480 --> 00:35:14.480]  足以勝過我們人生一切的難處。
[00:35:14.480 --> 00:35:16.480]  而信實的神,
[00:35:16.480 --> 00:35:17.480]  也應許我們,
[00:35:17.480 --> 00:35:19.480]  我們一起讀,好嗎?
[00:35:19.480 --> 00:35:21.480]  你們所遇見的試探,
[00:35:21.480 --> 00:35:25.480]  無非是神是信實的,
[00:35:25.480 --> 00:35:29.480]  必不叫你們受試探過於所能的,
[00:35:29.480 --> 00:35:31.480]  在受試探的時候,
[00:35:31.480 --> 00:35:34.480]  總要給你們開一條出路,
[00:35:34.480 --> 00:35:37.480]  叫你們忍受得住。
[00:35:37.480 --> 00:35:39.480]  弟兄姊妹,
[00:35:39.480 --> 00:35:41.480]  有神就有出路,
[00:35:41.480 --> 00:35:43.480]  試探難處,
[00:35:43.480 --> 00:35:45.480]  總不會難處我們。
[00:35:45.480 --> 00:35:49.480]  今日,無論發生什麼事,
[00:35:49.480 --> 00:35:51.480]  是外在環境,
[00:35:51.480 --> 00:35:54.480]  或內在的壓力軟弱,
[00:35:54.480 --> 00:35:55.480]  不要忘記,
[00:35:55.480 --> 00:35:58.480]  上帝仍然掌權作王。
[00:35:58.480 --> 00:36:01.480]  洪水泛濫之時,
[00:36:01.480 --> 00:36:03.480]  耶和華坐著為王,
[00:36:03.480 --> 00:36:05.480]  直到永遠。
[00:36:05.480 --> 00:36:06.480]  我們一起讀,好嗎?
[00:36:06.480 --> 00:36:07.480]  我們大聲地讀。
[00:36:07.480 --> 00:36:10.480]  洪水泛濫之時,
[00:36:10.480 --> 00:36:12.480]  耶和華坐著為王,
[00:36:12.480 --> 00:36:14.480]  耶和華坐著為王,
[00:36:14.480 --> 00:36:16.480]  直到永遠。
[00:36:16.480 --> 00:36:18.480]  神永為王,
[00:36:18.480 --> 00:36:20.480]  必定護理一切,
[00:36:20.480 --> 00:36:23.480]  並且引領我們前行,
[00:36:23.480 --> 00:36:25.480]  直到永恆當中。
[00:36:25.480 --> 00:36:27.480]  我們合上眼睛吧。
[00:36:28.480 --> 00:36:31.480]  耶和華坐王,
[00:36:31.480 --> 00:36:34.480]  他以威嚴為衣穿上,
[00:36:34.480 --> 00:36:37.480]  耶和華以能力為衣,
[00:36:37.480 --> 00:36:39.480]  以能力蓄要,
[00:36:39.480 --> 00:36:41.480]  世界就堅定,
[00:36:41.480 --> 00:36:43.480]  不得其反,
[00:36:43.480 --> 00:36:45.480]  以能力為衣,
[00:36:45.480 --> 00:36:47.480]  以能力蓄要,
[00:36:47.480 --> 00:36:49.480]  世界就堅定,
[00:36:49.480 --> 00:36:51.480]  不得其反,
[00:36:51.480 --> 00:36:53.480]  以能力為衣,
[00:36:53.480 --> 00:36:55.480]  以能力蓄要,
[00:36:55.480 --> 00:36:57.480]  世界就堅定,
[00:36:57.480 --> 00:36:59.480]  不得動搖,
[00:36:59.480 --> 00:37:02.480]  你的寶座從太初立定,
[00:37:02.480 --> 00:37:05.480]  你從僅古就有。
[00:37:05.480 --> 00:37:09.480]  耶和華大水揚起,
[00:37:09.480 --> 00:37:11.480]  大水發聲,
[00:37:11.480 --> 00:37:13.480]  大水澎湃,
[00:37:13.480 --> 00:37:16.480]  耶和華在高處大有威力,
[00:37:16.480 --> 00:37:19.480]  勝過諸水的響聲,
[00:37:19.480 --> 00:37:21.480]  揚海的大浪。
[00:37:21.480 --> 00:37:24.480]  耶和華你的法道最為確定,
[00:37:24.480 --> 00:37:27.480]  你的奠與稱為聖,
[00:37:27.480 --> 00:37:29.480]  直到永遠。
[00:37:29.480 --> 00:37:35.480]  今日,神透過經文,
[00:37:35.480 --> 00:37:37.480]  祂的訊息,
[00:37:37.480 --> 00:37:39.480]  向你說什麼呢?
[00:37:39.480 --> 00:37:46.480]  我邀請你這一刻就回應神。
[00:37:52.480 --> 00:37:54.480]  神是王,
[00:37:54.480 --> 00:37:57.480]  神的指紋,
[00:37:57.480 --> 00:37:59.480]  你要怎麼回應呢?
[00:37:59.480 --> 00:38:19.480]  主,我們要讚美你,
[00:38:19.480 --> 00:38:21.480]  因為你坐著為王,
[00:38:21.480 --> 00:38:23.480]  是到永遠。
[00:38:23.480 --> 00:38:25.480]  唯有你能使世界堅定,
[00:38:25.480 --> 00:38:27.480]  不得動搖,
[00:38:27.480 --> 00:38:29.480]  可以投靠你,
[00:38:29.480 --> 00:38:31.480]  即使世局動盪,
[00:38:31.480 --> 00:38:33.480]  人心不安,
[00:38:33.480 --> 00:38:35.480]  如同洪水翻騰,
[00:38:35.480 --> 00:38:37.480]  唯有你能使我們在這裡
[00:38:37.480 --> 00:38:39.480]  平安穩妥。
[00:38:39.480 --> 00:38:41.480]  求你幫助我們,
[00:38:41.480 --> 00:38:43.480]  即在混亂中,
[00:38:43.480 --> 00:38:45.480]  我們心知道
[00:38:45.480 --> 00:38:48.480]  你一定會帶我們超越一切,
[00:38:48.480 --> 00:38:51.480]  你也是那位掌我們心靈的神。
[00:38:51.480 --> 00:38:53.480]  多謝你。
[00:38:53.480 --> 00:38:55.480]  祈禱奉祭耶穌基督的名,
[00:38:55.480 --> 00:38:57.480]  阿門。

