
[00:00:00.000 --> 00:00:04.800]  我們今天崇拜和大家分享的題目
[00:18:52.800 --> 00:18:56.800]  原來身份給我們是一種自由
[00:18:56.800 --> 00:18:58.800]  我們不需要再靠自己的努力
[00:18:58.800 --> 00:19:01.800]  也不需要爭取任何的表現
[00:19:01.800 --> 00:19:05.800]  可以從這個牢籠裡釋放出來
[00:19:05.800 --> 00:19:08.800]  不知道大家有沒有看世界悖和
[00:19:08.800 --> 00:19:10.800]  有多少人有看?
[00:19:10.800 --> 00:19:12.800]  也不是很多人有看
[00:19:12.800 --> 00:19:13.800]  那就對了
[00:19:13.800 --> 00:19:15.800]  應該沒有聽過
[00:19:15.800 --> 00:19:20.800]  最近全世界都轉播四年一度的世界悖和
[00:19:20.800 --> 00:19:24.800]  今晚已經是凌晨時分進入決賽
[00:19:24.800 --> 00:19:26.800]  非常之好
[00:19:26.800 --> 00:19:28.800]  一個很緊張的階段
[00:19:28.800 --> 00:19:31.800]  我自己並不是一個球迷
[00:19:31.800 --> 00:19:36.800]  但最近被一宗體育新聞的標題所吸引
[00:19:36.800 --> 00:19:38.800]  這個標題是這樣說
[00:19:38.800 --> 00:19:40.800]  世界悖踢不進四強
[00:19:40.800 --> 00:19:42.800]  仍然是英雄
[00:19:42.800 --> 00:19:45.800]  踢不進四強仍然是英雄
[00:19:45.800 --> 00:19:48.800]  挪威的王儲帶領十萬人
[00:19:48.800 --> 00:19:52.800]  划船迎足球隊回家
[00:19:52.800 --> 00:19:56.800]  十萬人
[00:19:56.800 --> 00:19:58.800]  在我們的社會
[00:19:58.800 --> 00:20:00.800]  其實比賽輸贏
[00:20:00.800 --> 00:20:03.800]  去評價好不好是很正常的
[00:20:03.800 --> 00:20:05.800]  所謂勝者為王
[00:20:05.800 --> 00:20:07.800]  敗者為寇
[00:20:07.800 --> 00:20:09.800]  結果就去論英雄
[00:20:09.800 --> 00:20:15.800]  挪威隊在八強賽事迎戰英格蘭隊的時候
[00:20:15.800 --> 00:20:18.800]  最後一比二就輸了
[00:20:18.800 --> 00:20:20.800]  進不了四強
[00:20:20.800 --> 00:20:23.800]  但是挪威這個國家隊
[00:20:23.800 --> 00:20:25.800]  這次比賽雖然輸了
[00:20:25.800 --> 00:20:32.800]  卻仍然舉國上下的英雄式歡迎
[00:20:32.800 --> 00:20:34.800]  都是舉手
[00:20:34.800 --> 00:20:38.800]  7月13日當他們回到挪威首都
[00:20:38.800 --> 00:20:40.800]  奧斯陸的時候
[00:20:40.800 --> 00:20:43.800]  說湧入這個地方
[00:20:43.800 --> 00:20:45.800]  有十萬個球迷
[00:20:45.800 --> 00:20:47.800]  在國王的帶領下
[00:20:47.800 --> 00:20:49.800]  就是右上角打鼓那個
[00:20:49.800 --> 00:20:52.800]  一起做划船的姿勢
[00:20:52.800 --> 00:20:54.800]  一起高呼什麼?
[00:20:54.800 --> 00:20:55.800]  Row
[00:20:55.800 --> 00:20:57.800]  如果你有看過那些片
[00:20:57.800 --> 00:21:00.800]  你會知道Row就是挪威語的
[00:21:00.800 --> 00:21:04.800]  蛙掌的意思
[00:21:04.800 --> 00:21:07.800]  類似英文Rolling
[00:21:07.800 --> 00:21:08.800]  什麼意思?
[00:21:08.800 --> 00:21:10.800]  就是說同心前行
[00:21:10.800 --> 00:21:12.800]  Row
[00:21:12.800 --> 00:21:14.800]  一打完鼓Row
[00:21:14.800 --> 00:21:16.800]  他們就Row了
[00:21:16.800 --> 00:21:22.800]  這個動作源於一班挪威球迷
[00:21:22.800 --> 00:21:25.800]  以維京划船作為慶祝儀式
[00:21:25.800 --> 00:21:28.800]  球迷會整齊地
[00:21:28.800 --> 00:21:31.800]  坐在看台或者坐在草地
[00:21:31.800 --> 00:21:35.800]  雙手模仿挖掌的動作
[00:21:35.800 --> 00:21:38.800]  隨著節奏奮力向後拉
[00:21:38.800 --> 00:21:40.800]  弟兄姊妹
[00:21:40.800 --> 00:21:42.800]  為什麼比賽輸了
[00:21:42.800 --> 00:21:47.800]  會能夠得到全國十萬人的支持和認同呢?
[00:21:47.800 --> 00:21:50.800]  我猜有一個很重要的原因
[00:21:50.800 --> 00:21:54.800]  就是挪威的球迷並不是單純以比賽結果
[00:21:54.800 --> 00:21:57.800]  去定義這班球隊
[00:21:57.800 --> 00:21:59.800]  而是以他們的身份
[00:21:59.800 --> 00:22:00.800]  是什麼身份呢?
[00:22:00.800 --> 00:22:02.800]  他們就是挪威人
[00:22:02.800 --> 00:22:04.800]  挪威人的球隊一定要支持
[00:22:04.800 --> 00:22:06.800]  正正因為這個身份
[00:22:06.800 --> 00:22:10.800]  雖然他們不及傳統的勁旅
[00:22:10.800 --> 00:22:12.800]  卻有更大的力量
[00:22:12.800 --> 00:22:15.800]  迎向世界盃的比賽
[00:22:15.800 --> 00:22:17.800]  挪威隊奮力向上
[00:22:17.800 --> 00:22:21.800]  最終創下在他們挪威史上最好的成績
[00:22:21.800 --> 00:22:24.800]  能夠踢入世界盃前八強
[00:22:24.800 --> 00:22:27.800]  這是非常厲害的
[00:22:27.800 --> 00:22:28.800]  弟兄姊妹
[00:22:28.800 --> 00:22:33.800]  我們都要重新確認自己在「主」裏的身份
[00:22:33.800 --> 00:22:36.800]  你今天最重要的身份不是你的職位
[00:22:36.800 --> 00:22:38.800]  因為有一天你都會退休
[00:22:38.800 --> 00:22:42.800]  你最重要的也不是你的收入
[00:22:42.800 --> 00:22:44.800]  因為有一天你都會沒有收入
[00:22:44.800 --> 00:22:50.800]  我們都是向著沒有收入的方向發展
[00:22:50.800 --> 00:22:53.800]  也不是你在家裏扮演的角色
[00:22:53.800 --> 00:22:56.800]  因為有一天就算你是爸爸媽媽
[00:22:56.800 --> 00:23:02.800]  有一天你的子女都會去外面成家立室
[00:23:02.800 --> 00:23:04.800]  你做爸爸媽媽
[00:23:04.800 --> 00:23:08.800]  你的子女都會消失在這個空間裏
[00:23:08.800 --> 00:23:10.800]  都會有機會消失的
[00:23:10.800 --> 00:23:14.800]  更加不是別人怎樣看你
[00:23:14.800 --> 00:23:16.800]  你最重要的身份
[00:23:16.800 --> 00:23:19.800]  就是一個恩信稱義
[00:23:19.800 --> 00:23:21.800]  和上帝和好的人
[00:23:21.800 --> 00:23:27.800]  這個身份是永遠永遠不會失去的
[00:23:27.800 --> 00:23:31.800]  如果我們弄錯了
[00:23:31.800 --> 00:23:36.800]  一直用我剛才所說的職位、收入、角色
[00:23:36.800 --> 00:23:37.800]  去證明自己
[00:23:37.800 --> 00:23:39.800]  那就糟糕了
[00:23:39.800 --> 00:23:43.800]  相反,如果我們很認清我們的身份
[00:23:43.800 --> 00:23:46.800]  我們心裏就有一份安穩
[00:23:46.800 --> 00:23:49.800]  面對著人生的起伏
[00:23:49.800 --> 00:23:50.800]  弟兄姊妹
[00:23:50.800 --> 00:23:54.800]  今天你被某些艱難困住了
[00:23:54.800 --> 00:23:56.800]  或者你也不要先去問
[00:23:56.800 --> 00:23:59.800]  我要怎樣補救?我要怎樣解決?
[00:23:59.800 --> 00:24:00.800]  可能你要問
[00:24:00.800 --> 00:24:03.800]  我在主面前,我究竟是誰呢?
[00:24:03.800 --> 00:24:08.800]  或者當我們重新站在這個福音的位置上
[00:24:08.800 --> 00:24:10.800]  我的祈禱再不是說
[00:24:10.800 --> 00:24:12.800]  主啊,救我救我救我
[00:24:12.800 --> 00:24:13.800]  而是變成
[00:24:13.800 --> 00:24:17.800]  主啊,我知道我在你面前被接納
[00:24:17.800 --> 00:24:20.800]  你一定會帶我經過這段路
[00:24:20.800 --> 00:24:23.800]  環境雖然沒有立即的改變
[00:24:23.800 --> 00:24:26.800]  但我們的內心改變了的時候
[00:24:26.800 --> 00:24:29.800]  我們就得著那份與神和好的力量
[00:24:29.800 --> 00:24:35.800]  這份力量不一定是將那些難處馬上拿走
[00:24:35.800 --> 00:24:40.800]  卻拿走了我已經被神棄絕的那份恐懼
[00:24:40.800 --> 00:24:43.800]  當人不再怕被神棄絕
[00:24:43.800 --> 00:24:47.800]  就會有更多的能耐去承受眼前的張力
[00:24:47.800 --> 00:24:51.800]  當人深深體會自己與神和好的時候
[00:24:51.800 --> 00:24:54.800]  就越能夠培養出忍耐
[00:24:54.800 --> 00:24:56.800]  知道神一定會保守
[00:24:56.800 --> 00:25:00.800]  知道神一定會拖帶我們經過
[00:25:00.800 --> 00:25:03.800]  第二點很想和大家分享
[00:25:03.800 --> 00:25:08.800]  就是人要在恩典中站立
[00:25:08.800 --> 00:25:09.800]  站得穩
[00:25:09.800 --> 00:25:12.800]  恩典才能夠被塑造出來
[00:25:13.800 --> 00:25:14.800]  在第二節這裡說
[00:25:14.800 --> 00:25:16.800]  「我們又藉著他恩信
[00:25:16.800 --> 00:25:20.800]  得以進入現在所站立的這恩典中
[00:25:20.800 --> 00:25:24.800]  並且歡歡喜喜盼望神的榮耀」
[00:25:24.800 --> 00:25:28.800]  經文這裡不只是說我們得救了
[00:25:28.800 --> 00:25:35.800]  更加提醒我們如今所處的位置已經變了
[00:25:35.800 --> 00:25:37.800]  第二節這裡提到
[00:25:37.800 --> 00:25:43.800]  「藉著他恩信得進入現在所站立的這恩典中」
[00:25:43.800 --> 00:25:46.800]  這裡的關鍵不是進入
[00:25:46.800 --> 00:25:50.800]  更加是「現在所站立」這幾個字
[00:25:50.800 --> 00:25:52.800]  昔日因為罪的緣故
[00:25:52.800 --> 00:25:55.800]  我們站在被定罪的位置
[00:25:55.800 --> 00:25:57.800]  今日因為耶穌基督的救恩
[00:25:57.800 --> 00:26:02.800]  我們如今是持續地站在恩典裡
[00:26:02.800 --> 00:26:06.800]  這是一個非常美麗的圖畫
[00:26:06.800 --> 00:26:10.800]  恩典不是開始之後後加上去
[00:26:10.800 --> 00:26:12.800]  而是我們決志信主那一刻
[00:26:12.800 --> 00:26:15.800]  我們就站在這個恩典的地基裡
[00:26:15.800 --> 00:26:17.800]  信主如來的我們
[00:26:17.800 --> 00:26:22.800]  有些時候我們都會有很多無形的壓力
[00:26:22.800 --> 00:26:24.800]  我一定要撐著
[00:26:24.800 --> 00:26:25.800]  撐著家裡
[00:26:25.800 --> 00:26:27.800]  撐著工作
[00:26:27.800 --> 00:26:29.800]  撐著教會的侍奉
[00:26:29.800 --> 00:26:31.800]  撐著情緒
[00:26:31.800 --> 00:26:33.800]  即使信主了很久
[00:26:33.800 --> 00:26:36.800]  有些時候我們自己都不是太敢將
[00:26:36.800 --> 00:26:39.800]  自己脆弱的一面跟別人分享
[00:26:39.800 --> 00:26:44.800]  好像要維持著一個基督徒的閃亮形象
[00:26:44.800 --> 00:26:47.800]  只不過保羅告訴我們
[00:26:47.800 --> 00:26:49.800]  基督徒不是站在
[00:26:49.800 --> 00:26:52.800]  不是站在自己的能力上高
[00:26:52.800 --> 00:26:54.800]  而是站在恩典裡
[00:26:54.800 --> 00:26:56.800]  恩典告訴我們
[00:26:56.800 --> 00:26:58.800]  我們可以努力
[00:26:58.800 --> 00:27:02.800]  但不是用成績去證明自己的價值
[00:27:02.800 --> 00:27:03.800]  我可以服事
[00:27:03.800 --> 00:27:08.800]  卻不是用服事的果效去證明自己的能力
[00:27:08.800 --> 00:27:09.800]  我可以盡責
[00:27:09.800 --> 00:27:13.800]  卻不需要用責任去證明自己的存在
[00:27:13.800 --> 00:27:17.800]  剛剛過去的一星期
[00:27:17.800 --> 00:27:19.800]  由星期一至星期五
[00:27:19.800 --> 00:27:23.800]  我們教會舉行了第一次的暑期聖經班
[00:27:23.800 --> 00:27:27.800]  剛才都有些小朋友活潑地走過來
[00:27:27.800 --> 00:27:31.800]  感恩我們有二十一位小朋友參加
[00:27:31.800 --> 00:27:33.800]  還有十一位導師
[00:27:33.800 --> 00:27:38.800]  在前線或行政背後齊心的侍奉
[00:27:38.800 --> 00:27:41.800]  星期一開始的暑期聖經班第一天
[00:27:41.800 --> 00:27:43.800]  那天早上起床
[00:27:43.800 --> 00:27:45.800]  我已經覺得很頭痛
[00:27:45.800 --> 00:27:46.800]  很咳嗽
[00:27:46.800 --> 00:27:47.800]  吃了一些成藥
[00:27:47.800 --> 00:27:48.800]  不要管那麼多
[00:27:48.800 --> 00:27:49.800]  先忍著
[00:27:49.800 --> 00:27:51.800]  到了黃昏的時候
[00:27:51.800 --> 00:27:53.800]  越咳就越厲害
[00:27:53.800 --> 00:27:55.800]  於是不如看看西醫
[00:27:55.800 --> 00:27:57.800]  拿一些更厲害的藥
[00:27:57.800 --> 00:27:58.800]  可以先忍著
[00:27:58.800 --> 00:28:01.800]  誰知西醫的醫生說
[00:28:01.800 --> 00:28:02.800]  你發燒了
[00:28:02.800 --> 00:28:04.800]  原來是這樣
[00:28:04.800 --> 00:28:07.800]  心裏拿了藥回家
[00:28:07.800 --> 00:28:11.800]  心情就覺得很複雜
[00:28:11.800 --> 00:28:13.800]  一方面擔心
[00:28:13.800 --> 00:28:15.800]  如果少了我一個人
[00:28:15.800 --> 00:28:18.800]  就會加重其他暑期聖經班的
[00:28:18.800 --> 00:28:20.800]  侍奉弟兄姊妹的重擔
[00:28:20.800 --> 00:28:23.800]  另一方面都有點沮喪
[00:28:23.800 --> 00:28:24.800]  若我這樣生病
[00:28:24.800 --> 00:28:27.800]  會不會其他日子我都參與不了呢
[00:28:27.800 --> 00:28:30.800]  不過安靜下來的時候
[00:28:30.800 --> 00:28:35.800]  發現自己心底裏有一點點自責
[00:28:35.800 --> 00:28:37.800]  覺得自己回不來
[00:28:37.800 --> 00:28:40.800]  人家會不會覺得我不盡責呢
[00:28:40.800 --> 00:28:42.800]  當晚臨睡覺的時候
[00:28:42.800 --> 00:28:44.800]  我心裏默默祈禱
[00:28:44.800 --> 00:28:46.800]  腦海中有一句經文
[00:28:46.800 --> 00:28:48.800]  神提醒我
[00:28:48.800 --> 00:28:51.800]  祂說我的恩典是夠你用
[00:28:51.800 --> 00:28:52.800]  因為我的能力
[00:28:52.800 --> 00:28:56.800]  是在人的軟弱裏顯得完全
[00:28:56.800 --> 00:28:58.800]  結果第二天
[00:28:58.800 --> 00:29:00.800]  你以為我回不來呢
[00:29:00.800 --> 00:29:02.800]  其實還是回不來的
[00:29:02.800 --> 00:29:04.800]  說明了要忍耐
[00:29:04.800 --> 00:29:06.800]  不會馬上的
[00:29:06.800 --> 00:29:08.800]  還是回不來
[00:29:08.800 --> 00:29:11.800]  整天都是暈來暈去
[00:29:11.800 --> 00:29:12.800]  醒來的時候
[00:29:12.800 --> 00:29:15.800]  都在家裏工作了一陣子
[00:29:15.800 --> 00:29:16.800]  坐在那裏
[00:29:16.800 --> 00:29:19.800]  可能吸了一些吸藥水
[00:29:19.800 --> 00:29:20.800]  太強勁了
[00:29:20.800 --> 00:29:22.800]  結果又睡著覺
[00:29:22.800 --> 00:29:23.800]  又去睡覺
[00:29:23.800 --> 00:29:25.800]  心裏面就有點焦急
[00:29:25.800 --> 00:29:27.800]  一邊焦急一邊睡覺
[00:29:27.800 --> 00:29:29.800]  到了第三天
[00:29:29.800 --> 00:29:31.800]  還行嗎?
[00:29:31.800 --> 00:29:32.800]  還是不行
[00:29:32.800 --> 00:29:33.800]  吃藥和睡覺
[00:29:33.800 --> 00:29:35.800]  心裏面就祈禱
[00:29:35.800 --> 00:29:37.800]  不過明顯地
[00:29:37.800 --> 00:29:39.800]  第三天就沒有了
[00:29:39.800 --> 00:29:41.800]  那些糊塗的情況
[00:29:41.800 --> 00:29:43.800]  就在想神是有恩典的
[00:29:43.800 --> 00:29:45.800]  不要理那麼多
[00:29:45.800 --> 00:29:46.800]  照樣睡覺
[00:29:46.800 --> 00:29:48.800]  總之就交給天父
[00:29:48.800 --> 00:29:49.800]  到了第四天
[00:29:49.800 --> 00:29:50.800]  你以為我回不來呢?
[00:29:50.800 --> 00:29:52.800]  總共只有五天
[00:29:52.800 --> 00:29:55.800]  第四天回不回來呢?
[00:29:55.800 --> 00:29:56.800]  回來了
[00:29:56.800 --> 00:29:57.800]  第四天起床
[00:29:57.800 --> 00:29:59.800]  龍精虎魄
[00:29:59.800 --> 00:30:00.800]  消愁都退了
[00:30:00.800 --> 00:30:01.800]  喉嚨痛都沒有了
[00:30:01.800 --> 00:30:04.800]  整個人都精神爽利
[00:30:04.800 --> 00:30:07.800]  可能是自我催眠
[00:30:07.800 --> 00:30:10.800]  其實是已經康復了
[00:30:10.800 --> 00:30:11.800]  繼續回教會
[00:30:11.800 --> 00:30:14.800]  見到一些可愛活潑的小朋友
[00:30:14.800 --> 00:30:16.800]  後來回來的時候
[00:30:16.800 --> 00:30:18.800]  有導師告訴他
[00:30:18.800 --> 00:30:20.800]  小朋友知道我病了
[00:30:20.800 --> 00:30:24.800]  就說要一起為阿彌陀佛祈禱
[00:30:24.800 --> 00:30:26.800]  當我第四天回來
[00:30:26.800 --> 00:30:27.800]  見到那位小朋友
[00:30:27.800 --> 00:30:28.800]  那位小朋友就說
[00:30:28.800 --> 00:30:30.800]  祈禱真的可以的
[00:30:30.800 --> 00:30:31.800]  你真的康復了
[00:30:31.800 --> 00:30:33.800]  全靠我的祈禱
[00:30:33.800 --> 00:30:34.800]  我說是的
[00:30:34.800 --> 00:30:36.800]  多謝
[00:30:36.800 --> 00:30:38.800]  透過這個禱告
[00:30:38.800 --> 00:30:40.800]  我和一群小朋友
[00:30:40.800 --> 00:30:44.800]  經歷了神真是一位聽人禱告
[00:30:44.800 --> 00:30:46.800]  大有憐憫的主
[00:30:46.800 --> 00:30:47.800]  不僅如此
[00:30:47.800 --> 00:30:49.800]  在那幾天的鼠尾聖經班
[00:30:49.800 --> 00:30:52.800]  經歷了很多很多的恩典
[00:30:52.800 --> 00:30:56.800]  神真是很愛惜這二十一位小朋友
[00:30:56.800 --> 00:30:57.800]  除了原有的導師
[00:30:57.800 --> 00:30:59.800]  教會的弟兄姊妹
[00:30:59.800 --> 00:31:01.800]  知道有鼠期聖經班之後
[00:31:01.800 --> 00:31:03.800]  有些就調假
[00:31:03.800 --> 00:31:07.800]  想和小朋友起碼過半天的時間
[00:31:07.800 --> 00:31:10.800]  有些要照顧患病的家人
[00:31:10.800 --> 00:31:12.800]  亦義不容辭入營
[00:31:12.800 --> 00:31:16.800]  入營是一個很具挑戰性的日營
[00:31:16.800 --> 00:31:19.800]  你一會兒見到他們就知道
[00:31:19.800 --> 00:31:21.800]  他們何等活潑
[00:31:21.800 --> 00:31:22.800]  完了之後
[00:31:22.800 --> 00:31:25.800]  很多導師都失聲了
[00:31:25.800 --> 00:31:29.800]  亦都有恩福的母堂胸體部
[00:31:29.800 --> 00:31:31.800]  專誠進來北區堂
[00:31:31.800 --> 00:31:34.800]  和小朋友玩捉弦
[00:31:34.800 --> 00:31:37.800]  亦有姊妹雖然要上班
[00:31:37.800 --> 00:31:39.800]  但事先預備了
[00:31:39.800 --> 00:31:40.800]  你見到右下角
[00:31:40.800 --> 00:31:44.800]  預備了親手手工塗上去
[00:31:44.800 --> 00:31:48.800]  每一隻手繪的捉弦送給小朋友
[00:31:48.800 --> 00:31:53.800]  感謝天父見到這一次的經歷
[00:31:53.800 --> 00:31:55.800]  開闊了我的視野
[00:31:55.800 --> 00:32:01.800]  感受到天父的恩典是多而有多
[00:32:01.800 --> 00:32:02.800]  亦都是很真實
[00:32:02.800 --> 00:32:04.800]  更加重要的是
[00:32:04.800 --> 00:32:06.800]  神的恩典讓我學會
[00:32:06.800 --> 00:32:10.800]  不把焦點放在自己的能力和表現上
[00:32:10.800 --> 00:32:12.800]  而是轉向群體
[00:32:12.800 --> 00:32:14.800]  能夠彼此的分擔
[00:32:14.800 --> 00:32:16.800]  彼此的保衛
[00:32:16.800 --> 00:32:18.800]  這幅美麗的圖畫
[00:32:18.800 --> 00:32:21.800]  《羅馬書》五章第二節提到
[00:32:21.800 --> 00:32:23.800]  既然我們信主的人
[00:32:23.800 --> 00:32:26.800]  現在已經站在恩典裡
[00:32:26.800 --> 00:32:30.800]  這解釋了第三節為何會這樣說
[00:32:30.800 --> 00:32:31.800]  它說甚麼呢?
[00:32:31.800 --> 00:32:32.800]  「不但如此
[00:32:32.800 --> 00:32:36.800]  就是在患難中也是歡歡喜喜的
[00:32:36.800 --> 00:32:39.800]  因為知道患難就生忍耐
[00:32:39.800 --> 00:32:45.800]  頂此會遇見患難為何能夠仍然歡歡喜喜呢?
[00:32:45.800 --> 00:32:48.800]  如果我們只是間不時
[00:32:48.800 --> 00:32:51.800]  回憶到恩典原來一直在我身邊
[00:32:51.800 --> 00:32:54.800]  一旦遇到患難的時候
[00:32:54.800 --> 00:32:57.800]  我們就會失去了那份平安
[00:32:57.800 --> 00:32:59.800]  以為神忘記了我們
[00:32:59.800 --> 00:33:01.800]  但若果我們很清楚知道
[00:33:01.800 --> 00:33:05.800]  自己已經站在恩典裡
[00:33:05.800 --> 00:33:08.800]  患難就不再是一種威脅
[00:33:08.800 --> 00:33:14.800]  反而成為一種塑造我們屬靈生命的工具」
[00:33:14.800 --> 00:33:18.800]  保羅從來沒有將患難美化
[00:33:18.800 --> 00:33:23.800]  而是指出神能夠使用患難去生出忍耐
[00:33:23.800 --> 00:33:28.800]  這裡所說的忍耐並不是消極、死忍、難忍
[00:33:28.800 --> 00:33:32.800]  而是在壓力裡仍然持續相信神
[00:33:32.800 --> 00:33:36.800]  不輕易放棄、願意堅持到底的能力
[00:33:36.800 --> 00:33:38.800]  換句話說
[00:33:38.800 --> 00:33:44.800]  患難原來不僅是負面來說消耗人
[00:33:44.800 --> 00:33:46.800]  但正面來說
[00:33:46.800 --> 00:33:47.800]  在神的裡頭
[00:33:47.800 --> 00:33:52.800]  患難仍然是可以塑造人、祝福人的工具
[00:33:52.800 --> 00:33:54.800]  很多時候我們都渴望
[00:33:54.800 --> 00:33:57.800]  立即將那些艱難拿走
[00:33:57.800 --> 00:34:01.800]  但神更加體重的是我們生命的成長
[00:34:01.800 --> 00:34:07.800]  因為這樣的緣故 神很多時候都將這些艱難不拿走
[00:34:07.800 --> 00:34:12.800]  為的就是令我們成為一個更成熟的人
[00:34:12.800 --> 00:34:13.800]  弟兄姊妹
[00:34:13.800 --> 00:34:15.800]  或者我們都可以問問自己
[00:34:15.800 --> 00:34:17.800]  我們信了主那麼久
[00:34:17.800 --> 00:34:24.800]  我是否很清楚自己現在站在恩典的裡邊
[00:34:24.800 --> 00:34:29.800]  還是我們站在自己的表現和壓力裡頭呢?
[00:34:29.800 --> 00:34:33.800]  我是否有時會因為別人說的話
[00:34:33.800 --> 00:34:36.800]  失去了內在的安穩呢?
[00:34:36.800 --> 00:34:41.800]  又或者在我們的侍奉、工作、家裡
[00:34:41.800 --> 00:34:43.800]  我們會否不經意地
[00:34:43.800 --> 00:34:48.800]  太想證明自己是一個很好的人呢?
[00:34:48.800 --> 00:34:50.800]  若果你曾經都試過
[00:34:50.800 --> 00:34:54.800]  我鼓勵你每天起床擦大眼睛
[00:34:54.800 --> 00:34:56.800]  第一件事你向神禱告
[00:34:56.800 --> 00:35:02.800]  「我好知道 神啊 我今天就站在恩典之中」
[00:35:02.800 --> 00:35:06.800]  「不是我自己的能力 你就帶我去經過」
[00:35:06.800 --> 00:35:08.800]  最後一點很想和大家分享
[00:35:08.800 --> 00:35:11.800]  就是直性靈得到神的愛
[00:35:11.800 --> 00:35:14.800]  忍耐才能夠生盼望
[00:35:14.800 --> 00:35:16.800]  第四節這裡說
[00:35:16.800 --> 00:35:20.800]  「忍耐生老念 老念生盼望」
[00:35:20.800 --> 00:35:25.800]  這條屬靈生命成長的成長路線
[00:35:25.800 --> 00:35:27.800]  忍耐剛才一直說
[00:35:27.800 --> 00:35:30.800]  不是迫自己要死忍難忍
[00:35:30.800 --> 00:35:33.800]  因為終點其實是盼望
[00:35:33.800 --> 00:35:38.800]  過程裡的站其中一個就是老念
[00:35:38.800 --> 00:35:40.800]  忍耐若在神的裡頭
[00:35:40.800 --> 00:35:44.800]  經過時間就會去到老念這個站
[00:35:44.800 --> 00:35:49.800]  這裡所說的老念不是很世故
[00:35:49.800 --> 00:35:51.800]  不是變得圓滑
[00:35:51.800 --> 00:35:53.800]  英文的翻譯叫Character
[00:35:53.800 --> 00:35:56.800]  而是一種被試驗過的成熟品格
[00:35:56.800 --> 00:35:59.800]  正如今天我們所說的題目
[00:35:59.800 --> 00:36:01.800]  「恩典耐力才」
[00:36:01.800 --> 00:36:06.800]  是需要耐力才能夠生出老念
[00:36:06.800 --> 00:36:10.800]  就是說忍耐能夠去生長
[00:36:10.800 --> 00:36:15.800]  成為一個很成熟的品格
[00:36:15.800 --> 00:36:20.800]  這裡所提的老念不是天生出來就是這樣
[00:36:20.800 --> 00:36:22.800]  而是經過長時間的鍛鍊
[00:36:22.800 --> 00:36:26.800]  透過忍耐就能夠成長
[00:36:26.800 --> 00:36:29.800]  關於忍耐Patience這個字
[00:36:29.800 --> 00:36:33.800]  在聖靈果子裡頭是第四個面向
[00:36:33.800 --> 00:36:37.800]  有一個更加生動的翻譯
[00:36:37.800 --> 00:36:41.800]  忍耐就是長久堅忍
[00:36:41.800 --> 00:36:43.800]  Non-suffering
[00:36:43.800 --> 00:36:45.800]  Suffering就是痛苦
[00:36:45.800 --> 00:36:47.800]  長的忍痛
[00:36:47.800 --> 00:36:49.800]  忍耐這個希臘文字
[00:36:49.800 --> 00:36:51.800]  在聖經裡頭尤其是指
[00:36:51.800 --> 00:36:54.800]  當受逼迫受痛苦的時候
[00:36:54.800 --> 00:36:56.800]  以容忍去做回應
[00:36:56.800 --> 00:36:59.800]  在新約聖經裡頭出現過三十一次
[00:36:59.800 --> 00:37:02.800]  證明在新約時代的教會
[00:37:02.800 --> 00:37:05.800]  當時特別是羅馬教會的信徒
[00:37:05.800 --> 00:37:07.800]  因為信諸的緣故
[00:37:07.800 --> 00:37:11.800]  一定經歷了很多大大小小的困難和挑戰
[00:37:11.800 --> 00:37:13.800]  如果我們細心讀羅馬書
[00:37:13.800 --> 00:37:15.800]  在八章裡頭
[00:37:15.800 --> 00:37:18.800]  我們看到提到很多羅馬教會的基督徒
[00:37:18.800 --> 00:37:20.800]  因為信仰的緣故
[00:37:20.800 --> 00:37:23.800]  面對著很多各樣的難處
[00:37:23.800 --> 00:37:26.800]  包括宗教的迫害
[00:37:26.800 --> 00:37:28.800]  要捱餓
[00:37:28.800 --> 00:37:32.800]  窮到醫不治體
[00:37:32.800 --> 00:37:35.800]  危險、刀劍
[00:37:35.800 --> 00:37:39.800]  但羅馬書的作者保羅
[00:37:39.800 --> 00:37:40.800]  不斷地鼓勵
[00:37:40.800 --> 00:37:42.800]  屬神的子民要忍耐
[00:37:42.800 --> 00:37:44.800]  要堅忍到底
[00:37:44.800 --> 00:37:48.800]  這裡似乎告訴我們一件很重要的事情
[00:37:48.800 --> 00:37:55.800]  一個人不是因為知道真理而能夠成熟
[00:37:55.800 --> 00:37:57.800]  而是在困難裡頭
[00:37:57.800 --> 00:38:02.800]  真理在我們的生命被證實是有效
[00:38:02.800 --> 00:38:05.800]  給力量人去面對困難
[00:38:05.800 --> 00:38:08.800]  生命因而能夠被塑造
[00:38:08.800 --> 00:38:10.800]  才可以成長起來
[00:38:10.800 --> 00:38:13.800]  當老練,即是成熟的品格
[00:38:13.800 --> 00:38:16.800]  能夠成長、盼望
[00:38:16.800 --> 00:38:18.800]  並不是一個空想
[00:38:18.800 --> 00:38:20.800]  而是有那份的重量
[00:38:20.800 --> 00:38:23.800]  我們年輕的時候說的盼望
[00:38:23.800 --> 00:38:26.800]  有時候也是一種感覺
[00:38:26.800 --> 00:38:28.800]  成熟之後的盼望
[00:38:28.800 --> 00:38:30.800]  就是經過很多的眼淚
[00:38:30.800 --> 00:38:32.800]  經過我們很多的艱難、歲月
[00:38:32.800 --> 00:38:36.800]  證實信靠神是有效的
[00:38:36.800 --> 00:38:41.800]  保羅不是說忍耐可以換來更好的情緒
