
[00:00:00.000 --> 00:00:04.000]  在學校的時候應該也試過做群組項目
[00:20:30.000 --> 00:20:33.000]  而我又有整隊的下屬在
[00:20:33.000 --> 00:20:35.000]  他們會看著我怎樣做
[00:20:35.000 --> 00:20:36.000]  如果我造假
[00:20:36.000 --> 00:20:39.000]  他們全部人都要一起造假
[00:20:39.000 --> 00:20:41.000]  於是我就立即
[00:20:41.000 --> 00:20:44.000]  向我團契小組的弟兄姊妹急求
[00:20:44.000 --> 00:20:46.000]  我求他們需要支持
[00:20:46.000 --> 00:20:48.000]  快點幫我討稿
[00:20:48.000 --> 00:20:52.000]  於是我求神保守我心
[00:20:52.000 --> 00:20:56.000]  也要賜我有智慧怎樣面對
[00:20:56.000 --> 00:20:59.000]  結果我真的和我整隊同事
[00:20:59.000 --> 00:21:02.000]  預備了一大堆文件
[00:21:02.000 --> 00:21:06.000]  但那些全部都是真真正正
[00:21:06.000 --> 00:21:11.000]  實實在在曾經發生過的記錄
[00:21:11.000 --> 00:21:14.000]  當新的領導層來到辦公室
[00:21:14.000 --> 00:21:17.000]  他們的風格和我們原班人馬
[00:21:17.000 --> 00:21:20.000]  的確是完全不一樣
[00:21:20.000 --> 00:21:23.000]  不過他們的態度很奇怪
[00:21:23.000 --> 00:21:26.000]  既非敵亦非友
[00:21:26.000 --> 00:21:29.000]  他們也沒有向我查東查西
[00:21:29.000 --> 00:21:34.000]  原本我上司想他們一定會要文件
[00:21:34.000 --> 00:21:36.000]  結果他們連借字也沒有提及
[00:21:36.000 --> 00:21:38.000]  連我上司也覺得很奇怪
[00:21:38.000 --> 00:21:40.000]  在這件事裏
[00:21:40.000 --> 00:21:43.000]  其實我有很多很多焦慮不安
[00:21:43.000 --> 00:21:46.000]  究竟我要聽上司的命令
[00:21:46.000 --> 00:21:49.000]  還是聽神的命令呢?
[00:21:49.000 --> 00:21:53.000]  如果新的管理層真的要我提交
[00:21:53.000 --> 00:21:56.000]  我上司叫我造假的那堆文件
[00:21:56.000 --> 00:21:58.000]  而我又交不出
[00:21:58.000 --> 00:22:01.000]  那我會不會不單打破自己的飯碗
[00:22:01.000 --> 00:22:03.000]  還會連累街坊
[00:22:03.000 --> 00:22:06.000]  既影響上司又影響我的下屬
[00:22:06.000 --> 00:22:09.000]  令到全部人都飯碗不保呢?
[00:22:09.000 --> 00:22:12.000]  不過當我思前想後之後
[00:22:12.000 --> 00:22:14.000]  很多很多的禱告
[00:22:14.000 --> 00:22:17.000]  我最終都認定真正的管理層是神
[00:22:17.000 --> 00:22:19.000]  我只要跟隨神的教導
[00:22:19.000 --> 00:22:23.000]  神就會帶領我平安地跨越了這個挑戰
[00:22:23.000 --> 00:22:26.000]  所以我們一定要認清楚
[00:22:26.000 --> 00:22:30.000]  是神率領我們去面對眼前的一切
[00:22:30.000 --> 00:22:33.000]  主權仍然在神的手裏
[00:22:33.000 --> 00:22:35.000]  我們只需要聽命於神
[00:22:35.000 --> 00:22:37.000]  臣服於神
[00:22:37.000 --> 00:22:39.000]  的而且確
[00:22:39.000 --> 00:22:42.000]  要去面對一項使命或挑戰的時候
[00:22:42.000 --> 00:22:46.000]  我們真的很需要有策略和有資源
[00:22:46.000 --> 00:22:49.000]  還很想很想有人教自己怎樣做
[00:22:49.000 --> 00:22:51.000]  希望能夠成功
[00:22:51.000 --> 00:22:53.000]  但在這段經文裏
[00:22:53.000 --> 00:22:55.000]  我們可以看得見
[00:22:55.000 --> 00:22:59.000]  當約書亞搞清楚自己的身份是神的追隨者
[00:22:59.000 --> 00:23:02.000]  認清神是指揮官之後
[00:23:02.000 --> 00:23:07.000]  神並非即時教約書亞怎樣去做
[00:23:07.000 --> 00:23:11.000]  反而是先處理了約書亞的"Being"
[00:23:11.000 --> 00:23:15.000]  之後要去到第六章才能教到他的"Doing"
[00:23:15.000 --> 00:23:20.000]  故此我們可以從中學到第二個的屬靈原則
[00:23:20.000 --> 00:23:24.000]  就是每當面對使命或挑戰的時候
[00:23:24.000 --> 00:23:27.000]  我們要先"Be Holy"
[00:23:27.000 --> 00:23:30.000]  以至我們得到神的勝利
[00:23:30.000 --> 00:23:32.000]  神是得勝的神
[00:23:32.000 --> 00:23:35.000]  神亦是聖潔的神
[00:23:35.000 --> 00:23:37.000]  要得到神的勝利
[00:23:37.000 --> 00:23:39.000]  就先要聖潔
[00:23:39.000 --> 00:23:43.000]  當約書亞在盤算如何去攻取耶利哥城的時候
[00:23:43.000 --> 00:23:45.000]  他的目標很明確
[00:23:45.000 --> 00:23:47.000]  他就是很想打勝仗
[00:23:47.000 --> 00:23:49.000]  所以當神的出現
[00:23:49.000 --> 00:23:53.000]  第一時間就是要讓約書亞知道
[00:23:53.000 --> 00:23:56.000]  他掌握的統領是神,不是約書亞
[00:23:56.000 --> 00:23:58.000]  第二時間就是要告訴他
[00:23:58.000 --> 00:24:01.000]  這場仗已經勝利了
[00:24:01.000 --> 00:24:04.000]  並不是靠約書亞做什麼去取勝
[00:24:04.000 --> 00:24:08.000]  相反,約書亞必須要調整他的心態
[00:24:08.000 --> 00:24:13.000]  清楚自己是被分別出來屬於聖潔的神
[00:24:13.000 --> 00:24:16.000]  他要脫掉腳上的鞋
[00:24:16.000 --> 00:24:19.000]  他要謙卑,放下一切
[00:24:19.000 --> 00:24:22.000]  才能領受從神而來的勝利
[00:24:22.000 --> 00:24:29.000]  同樣,當我們在想如何完成使命或跨越挑戰
[00:24:29.000 --> 00:24:32.000]  我們先要處理自己內心的態度
[00:24:32.000 --> 00:24:36.000]  究竟我有沒有將這份使命或挑戰
[00:24:36.000 --> 00:24:40.000]  視之為由神委派的任務呢?
[00:24:40.000 --> 00:24:45.000]  還是出於我個人的喜好或好勝心呢?
[00:24:45.000 --> 00:24:49.000]  這份任務是否彰顯著神的大能
[00:24:49.000 --> 00:24:53.000]  還是表現著我個人能力
[00:24:53.000 --> 00:24:56.000]  從而令自我得到肯定呢?
[00:24:56.000 --> 00:25:01.000]  神的國度有沒有在過程中展現出來呢?
[00:25:01.000 --> 00:25:04.000]  還是透過這些使命或挑戰
[00:25:04.000 --> 00:25:07.000]  去建立自己的王國呢?
[00:25:07.000 --> 00:25:12.000]  神很喜悅將他的勝利賜給他的子民
[00:25:12.000 --> 00:25:16.000]  但為免神的子民被勝利沖昏頭腦
[00:25:16.000 --> 00:25:20.000]  神會叫他的子民先要Be Holy
[00:25:20.000 --> 00:25:24.000]  因為神說過很多次,他自己是聖潔的
[00:25:24.000 --> 00:25:26.000]  他的子民都要是聖潔
[00:25:26.000 --> 00:25:30.000]  而聖潔的意思就是從一切民族分別出來
[00:25:30.000 --> 00:25:32.000]  即是說我們的生命價值
[00:25:32.000 --> 00:25:37.000]  要跟這個世界的價值觀完全不一樣
[00:25:37.000 --> 00:25:40.000]  實在在我們實際的場景中
[00:25:40.000 --> 00:25:45.000]  真的會不知不覺被世界的價值觀所影響
[00:25:45.000 --> 00:25:51.000]  很多時候我們都會很想受到別人的期望
[00:25:51.000 --> 00:25:53.000]  肯定和讚賞
[00:25:53.000 --> 00:25:58.000]  去衡量自己是否得勝,是否成功
[00:25:58.000 --> 00:26:02.000]  但人的準則是會隨時間而改變的
[00:26:02.000 --> 00:26:05.000]  為了神所定的標準
[00:26:05.000 --> 00:26:07.000]  才會永恆不變
[00:26:07.000 --> 00:26:11.000]  所以要知道神的標準,怎樣Be Holy
[00:26:11.000 --> 00:26:14.000]  就一定要認真去學習神的話語
[00:26:14.000 --> 00:26:18.000]  從中更加可以得到神的Victory
[00:26:18.000 --> 00:26:21.000]  就好像我剛才提過的那件事
[00:26:21.000 --> 00:26:24.000]  當我面對新領導層無形的威脅
[00:26:24.000 --> 00:26:27.000]  上司造假的要求
[00:26:27.000 --> 00:26:29.000]  我的心態是甚麼呢?
[00:26:29.000 --> 00:26:31.000]  為保飯碗?
[00:26:31.000 --> 00:26:33.000]  投其所好?
[00:26:33.000 --> 00:26:36.000]  還是堅守神的教導呢?
[00:26:36.000 --> 00:26:41.000]  的而且確,其實當時我都有很大的經濟壓力
[00:26:41.000 --> 00:26:44.000]  因為我主要照顧我爸爸
[00:26:44.000 --> 00:26:46.000]  我爸爸當時剛中風
[00:26:46.000 --> 00:26:49.000]  所以我很需要這份工作
[00:26:49.000 --> 00:26:53.000]  但我又知道自己的身份是屬於神
[00:26:53.000 --> 00:26:56.000]  神讓我有這份工作
[00:26:56.000 --> 00:26:58.000]  擺我在這崗位
[00:26:58.000 --> 00:27:00.000]  一定有祂的原因
[00:27:00.000 --> 00:27:02.000]  所以我就選擇了
[00:27:02.000 --> 00:27:06.000]  非用一般職場所教的策略去面對
[00:27:06.000 --> 00:27:10.000]  結果不單能夠平安地度過
[00:27:10.000 --> 00:27:13.000]  更加在我不知情之下
[00:27:13.000 --> 00:27:16.000]  神使用了我作為祂的見證
[00:27:16.000 --> 00:27:20.000]  因為我的上司和下屬都很詫異
[00:27:20.000 --> 00:27:23.000]  為何新領導層對我那份態度
[00:27:23.000 --> 00:27:25.000]  而在閒談中
[00:27:25.000 --> 00:27:28.000]  新領導層的同事更加來問我
[00:27:28.000 --> 00:27:30.000]  問我是否Christian
[00:27:30.000 --> 00:27:32.000]  我沒有提,是他們自己問
[00:27:32.000 --> 00:27:37.000]  因為他們覺得我和其他同事很不一樣
[00:27:37.000 --> 00:27:40.000]  之後新領導層很照顧,很體恤
[00:27:40.000 --> 00:27:43.000]  也很重用我整個團隊
[00:27:43.000 --> 00:27:47.000]  原來神的勝利早已為我預備
[00:27:47.000 --> 00:27:49.000]  我只要聖誠
[00:27:49.000 --> 00:27:51.000]  敬畏神的聖潔
[00:27:51.000 --> 00:27:53.000]  降服於聖潔的神
[00:27:53.000 --> 00:27:55.000]  謙卑,順靠神的帶領
[00:27:55.000 --> 00:27:58.000]  跟從神的教導去行事為人
[00:27:58.000 --> 00:28:01.000]  神就會讓我得享祂的勝利
[00:28:01.000 --> 00:28:03.000]  弟兄姊妹
[00:28:03.000 --> 00:28:08.000]  現在你面對的耶利哥城是甚麼呢?
[00:28:08.000 --> 00:28:10.000]  升學的抉擇?
[00:28:10.000 --> 00:28:12.000]  進修的機會?
[00:28:12.000 --> 00:28:14.000]  是要發展的方向?
[00:28:14.000 --> 00:28:19.000]  一定關係的開始、發展或終結?
[00:28:19.000 --> 00:28:22.000]  工作上的挑戰?
[00:28:22.000 --> 00:28:25.000]  個人成長的關卡?
[00:28:25.000 --> 00:28:28.000]  還是侍奉上的突破?
[00:28:28.000 --> 00:28:31.000]  當你面對這些的使命或挑戰
[00:28:31.000 --> 00:28:34.000]  我們先要搞清楚自己的身份
[00:28:34.000 --> 00:28:37.000]  認清神才是指導者
[00:28:37.000 --> 00:28:40.000]  我們只不過是跟隨者
[00:28:40.000 --> 00:28:43.000]  而當中我們並不是孤身一人
[00:28:43.000 --> 00:28:46.000]  獨自去謀算策略
[00:28:46.000 --> 00:28:49.000]  而是神耶和華軍隊的元帥
[00:28:49.000 --> 00:28:52.000]  現在已經跟你在一起
[00:28:52.000 --> 00:28:54.000]  神是會統領的
[00:28:54.000 --> 00:28:56.000]  神是指導者
[00:28:56.000 --> 00:28:58.000]  我們只不過是跟隨者
[00:28:58.000 --> 00:29:00.000]  指導者的跟隨者
[00:29:00.000 --> 00:29:03.000]  況且神掌管萬有
[00:29:03.000 --> 00:29:06.000]  神早已為你預備了勝利
[00:29:06.000 --> 00:29:09.000]  只是在等你「Be Holy」
[00:29:09.000 --> 00:29:12.000]  只要「Be Holy」的時候
[00:29:12.000 --> 00:29:14.000]  就能得到神的勝利
[00:29:14.000 --> 00:29:17.000]  因為得勝在乎於
[00:29:17.000 --> 00:29:20.000]  降服聖潔的神
[00:29:20.000 --> 00:29:23.000]  無論你面對的使命或挑戰有多大
[00:29:23.000 --> 00:29:26.000]  只要在聖潔的神面前
[00:29:26.000 --> 00:29:29.000]  謙卑、敬畏、俯伏
[00:29:29.000 --> 00:29:32.000]  放下你自己的一切所有
[00:29:32.000 --> 00:29:35.000]  就能如約書亞那樣
[00:29:35.000 --> 00:29:38.000]  經歷神使耶利哥城塔下
[00:29:38.000 --> 00:29:42.000]  非人所謂的奇妙得勝
[00:29:42.000 --> 00:29:46.000]  頂姐妹,你想不想得到神的勝利?
[00:29:46.000 --> 00:29:49.000]  我們一起禱告吧
[00:29:49.000 --> 00:29:55.000]  此愛天父
[00:29:55.000 --> 00:29:58.000]  證明祢是掌管萬有
[00:29:58.000 --> 00:30:00.000]  統領一切
[00:30:00.000 --> 00:30:05.000]  宇宙萬物都要向祢屈膝跪拜的獨一真神
[00:30:05.000 --> 00:30:10.000]  感謝祢願意與不配的我們一起
[00:30:10.000 --> 00:30:13.000]  願意成為我們生命的元帥
[00:30:13.000 --> 00:30:17.000]  祈求祢清晰我們的淑女眼光
[00:30:17.000 --> 00:30:20.000]  認清祢才是指導者
[00:30:20.000 --> 00:30:23.000]  我們只是跟從祢的跟隨者
[00:30:23.000 --> 00:30:27.000]  叫我們能謙卑地去信服於祢
[00:30:27.000 --> 00:30:31.000]  要求祢潔淨我們在不知不覺之間
[00:30:31.000 --> 00:30:35.000]  已被世界價值觀蠶食了的心
[00:30:35.000 --> 00:30:36.000]  拯救我們
[00:30:36.000 --> 00:30:41.000]  免於落入世界價值觀去衡量自己是否成功的陷阱
[00:30:41.000 --> 00:30:43.000]  並且堅固我們
[00:30:43.000 --> 00:30:46.000]  作為被祢分別出來的聖潔子民
[00:30:46.000 --> 00:30:50.000]  以致我們的行事為人都能夠Be Holy
[00:30:50.000 --> 00:30:53.000]  得享神祢的Victory
[00:30:53.000 --> 00:30:56.000]  我們禱告、交託、仰望
[00:30:56.000 --> 00:31:00.000]  是奉靠主耶穌基督得勝的明智祈求
[00:31:00.000 --> 00:31:01.000]  阿門

