
[00:00:00.000 --> 00:00:01.380]  今天的訊息的題目是
[00:14:35.500 --> 00:14:37.300]  不過我不怪你
[00:14:37.300 --> 00:14:38.900]  如果你這次也是第二次讀
[00:14:38.900 --> 00:14:41.100]  因為這篇信息你之前聽過
[00:14:41.100 --> 00:14:42.100]  這篇信息
[00:14:42.100 --> 00:14:43.500]  我每次講到
[00:14:43.500 --> 00:14:45.100]  我之前是練了七次的
[00:14:45.100 --> 00:14:47.100]  所以我講了第十四次
[00:14:47.100 --> 00:14:48.000]  所以你不要奇怪
[00:14:48.000 --> 00:14:48.600]  我講得熟
[00:14:48.600 --> 00:14:50.000]  還有我會有押韻
[00:14:50.000 --> 00:14:52.300]  其實有押韻還好聽
[00:14:52.300 --> 00:14:54.000]  我自己也很喜歡聽到一些
[00:14:54.000 --> 00:14:55.400]  押韻的經文
[00:14:55.400 --> 00:14:56.300]  第二十二節
[00:14:56.300 --> 00:14:57.300]  十三節
[00:14:57.300 --> 00:14:58.800]  我們出來的時候
[00:14:58.800 --> 00:15:00.900]  要往你們這裡的日子
[00:15:00.900 --> 00:15:03.500]  從家裡帶出來的餅還是熱的
[00:15:03.500 --> 00:15:04.300]  看啊
[00:15:04.300 --> 00:15:05.900]  現在都乾了
[00:15:05.900 --> 00:15:06.500]  長了
[00:15:06.500 --> 00:15:07.200]  沒了
[00:15:07.200 --> 00:15:08.500]  這啤酒袋
[00:15:08.500 --> 00:15:10.800]  我們勝走的時候還是新的
[00:15:10.800 --> 00:15:11.500]  看啊
[00:15:11.500 --> 00:15:13.100]  現在已經破裂
[00:15:13.200 --> 00:15:14.700]  我們這衣服和鞋
[00:15:14.700 --> 00:15:16.400]  因為道路甚遠
[00:15:16.400 --> 00:15:18.100]  也都穿夠了
[00:15:18.100 --> 00:15:19.000]  是不是
[00:15:19.000 --> 00:15:22.400]  看不看得到這個押韻的動作
[00:15:22.400 --> 00:15:23.500]  OK
[00:15:23.500 --> 00:15:26.000]  我們一起再讀這個版面
[00:15:26.000 --> 00:15:27.500]  人在做天在看
[00:15:27.500 --> 00:15:28.100]  人
[00:15:28.100 --> 00:15:28.600]  怎樣
[00:15:28.600 --> 00:15:30.300]  打著聰明的算盤
[00:15:30.300 --> 00:15:32.800]  天打著因果的算盤
[00:15:32.800 --> 00:15:33.600]  人
[00:15:33.600 --> 00:15:34.900]  算求自利
[00:15:34.900 --> 00:15:35.500]  天
[00:15:35.500 --> 00:15:36.700]  算求公平
[00:15:36.700 --> 00:15:39.600]  做人要跪在善良真誠
[00:15:39.600 --> 00:15:41.300]  人在做天在看
[00:15:41.300 --> 00:15:42.600]  做人憑良心
[00:15:42.600 --> 00:15:44.600]  報應會遲到
[00:15:44.600 --> 00:15:47.200]  但是從不缺席
[00:15:47.200 --> 00:15:49.800]  前一次我講完這篇訊息之後
[00:15:49.800 --> 00:15:51.200]  有人有看節目提醒我
[00:15:51.200 --> 00:15:52.400]  為什麼這麼多佛偈
[00:15:52.400 --> 00:15:53.900]  我說不是的
[00:15:53.900 --> 00:15:56.200]  這些其實後來有人幫我翻查過
[00:15:56.200 --> 00:15:58.100]  其實它的來源不是佛教的
[00:15:58.100 --> 00:16:02.900]  其實是我們以前那些文人所說的話
[00:16:02.900 --> 00:16:04.100]  我們在這裡總結
[00:16:04.100 --> 00:16:05.000]  試一下總結
[00:16:05.000 --> 00:16:07.400]  欺騙人的所用的手段
[00:16:07.400 --> 00:16:08.700]  詭詐手段就是第一
[00:16:08.700 --> 00:16:11.100]  他用了五次自己降卑是僕人
[00:16:11.100 --> 00:16:12.000]  歸順以色列人
[00:16:12.000 --> 00:16:13.600]  希望可以求和求平安
[00:16:13.600 --> 00:16:16.000]  第二他用了五次舊口袋
[00:16:16.000 --> 00:16:16.800]  啤酒袋
[00:16:16.800 --> 00:16:17.300]  舊鞋
[00:16:17.300 --> 00:16:19.200]  舊衣服來求連述
[00:16:19.200 --> 00:16:20.800]  接著第三
[00:16:20.800 --> 00:16:22.000]  有四次的怨
[00:16:22.000 --> 00:16:24.600]  表明他不是近處的敵人
[00:16:24.600 --> 00:16:26.400]  他希望騙到以色列人
[00:16:26.400 --> 00:16:27.400]  騙到約書
[00:16:27.400 --> 00:16:28.900]  做求和可以立約
[00:16:28.900 --> 00:16:30.900]  最後一個伎倆
[00:16:30.900 --> 00:16:32.300]  就是用七次的現在
[00:16:32.300 --> 00:16:33.700]  情詞逼切的求和
[00:16:33.700 --> 00:16:34.900]  拜託給我立約
[00:16:34.900 --> 00:16:38.500]  其實以色列人真的中了招
[00:16:38.500 --> 00:16:39.800]  中了招怎麼辦
[00:16:39.800 --> 00:16:42.700]  其實你看看神解救的方法真的很奇妙
[00:16:42.700 --> 00:16:44.000]  天在看
[00:16:44.000 --> 00:16:46.200]  神教會是什麼呢
[00:16:46.200 --> 00:16:49.800]  罪孽是會纏繞著我們的
[00:16:49.800 --> 00:16:51.500]  真言書五章二十二節
[00:16:51.500 --> 00:16:52.200]  我們一起讀
[00:16:52.200 --> 00:16:55.400]  惡人必被自己的罪孽捉住
[00:16:55.400 --> 00:16:59.300]  他必被自己的罪惡如繩索纏繞
[00:16:59.300 --> 00:17:01.200]  不要以為他們過了關
[00:17:01.200 --> 00:17:02.300]  OK
[00:17:02.300 --> 00:17:03.400]  我們一路看下去
[00:17:03.400 --> 00:17:04.300]  人在做
[00:17:04.300 --> 00:17:07.100]  我們先看以色列人和約書亞和首領
[00:17:07.100 --> 00:17:10.700]  他們在今次第九章第八章
[00:17:10.700 --> 00:17:11.900]  又已經再醒了
[00:17:11.900 --> 00:17:12.900]  聽神的指引之後
[00:17:12.900 --> 00:17:13.800]  又再打贏仗
[00:17:13.800 --> 00:17:16.300]  今次在這裡竟然鬆懈
[00:17:16.300 --> 00:17:19.100]  聖經說他們忽略了神
[00:17:19.100 --> 00:17:19.700]  好不好
[00:17:19.700 --> 00:17:21.100]  我們待會會讀這段經文
[00:17:21.100 --> 00:17:22.600]  其實葉福成牧師
[00:17:22.600 --> 00:17:24.000]  葉牧師今天生日
[00:17:24.000 --> 00:17:24.700]  他不在我們中間
[00:17:24.700 --> 00:17:26.100]  因為唱生日歌給他聽
[00:17:26.100 --> 00:17:29.200]  不過他在上官院很多人唱生日歌給他聽
[00:17:29.200 --> 00:17:31.100]  葉牧師在二零二一年的時候
[00:17:31.100 --> 00:17:33.400]  有一篇文章說預防勝於治療
[00:17:33.400 --> 00:17:34.200]  再提出
[00:17:34.200 --> 00:17:35.600]  作為百姓的帶領者
[00:17:35.600 --> 00:17:38.700]  摩西和約書亞兩個人主要的分別在哪裡
[00:17:38.700 --> 00:17:41.100]  就是摩西大小事上都求問神
[00:17:41.100 --> 00:17:44.700]  而約書亞只有記載在約書亞記十章十二節
[00:17:44.700 --> 00:17:47.800]  他求日頭停頓下來的神蹟
[00:17:47.800 --> 00:17:50.400]  約書亞是求超大的神蹟
[00:17:50.400 --> 00:17:53.800]  但是摩西是凡事小事都求
[00:17:53.800 --> 00:17:55.800]  這個就是他們兩者的分別
[00:17:55.800 --> 00:17:58.200]  約書亞大部分的聖經記載
[00:17:58.200 --> 00:17:59.900]  都是耶和華向他說話
[00:17:59.900 --> 00:18:00.800]  教他說什麼
[00:18:00.800 --> 00:18:03.500]  但是摩西卻在《出埃及記》《文素記》
[00:18:03.500 --> 00:18:05.000]  總共有六處的地方
[00:18:05.200 --> 00:18:07.900]  他是向神求問他應該怎樣生活
[00:18:07.900 --> 00:18:09.500]  應該帶領以色列民
[00:18:09.500 --> 00:18:11.800]  用這種生活形態去生活的
[00:18:11.800 --> 00:18:14.300]  接著我們就一起讀十四十五節
[00:18:14.300 --> 00:18:17.000]  你看看約書亞和領袖
[00:18:17.000 --> 00:18:18.700]  其實他們這次有什麼忽略呢
[00:18:18.700 --> 00:18:19.600]  一起讀
[00:18:19.600 --> 00:18:22.400]  以色列人受了他們的食物
[00:18:22.400 --> 00:18:24.400]  並沒有求問耶和華
[00:18:24.400 --> 00:18:26.900]  於是約書亞與他們講和
[00:18:26.900 --> 00:18:28.100]  與他們立約
[00:18:28.100 --> 00:18:29.500]  容他們活著
[00:18:29.500 --> 00:18:32.500]  會眾的首領也向他們起誓
[00:18:32.500 --> 00:18:34.000]  最重要一句就是
[00:18:34.500 --> 00:18:36.200]  以色列人先受了食物
[00:18:36.200 --> 00:18:39.300]  接著就沒有求問耶和華
[00:18:39.300 --> 00:18:41.100]  而約書亞就跟他們講和
[00:18:41.100 --> 00:18:41.700]  立約
[00:18:41.700 --> 00:18:42.800]  有人說
[00:18:42.800 --> 00:18:44.100]  Light shepherd, light sheep
[00:18:44.100 --> 00:18:46.400]  羊群是會像牧羊人的
[00:18:46.400 --> 00:18:48.300]  所謂虎父無犬子
[00:18:48.300 --> 00:18:50.100]  牧羊人領袖是怎樣
[00:18:50.100 --> 00:18:52.100]  他帶領的羊群都會是怎樣
[00:18:52.100 --> 00:18:53.700]  以色列人先受了食物
[00:18:53.700 --> 00:18:54.600]  沒有求問耶和華
[00:18:54.600 --> 00:18:56.100]  接著他的領袖
[00:18:56.100 --> 00:18:58.700]  約書亞就跟他們講和
[00:18:58.700 --> 00:18:59.400]  跟他們立約
[00:18:59.400 --> 00:19:01.500]  其實他根本沒有需要跟他們講和
[00:19:01.500 --> 00:19:03.600]  以羈披人的勢力
[00:19:03.600 --> 00:19:04.600]  他不需要跟他們講和
[00:19:04.600 --> 00:19:06.200]  但他竟然容許這樣做
[00:19:06.200 --> 00:19:07.400]  容他們活著
[00:19:07.400 --> 00:19:09.100]  而最後連會眾的首領
[00:19:09.100 --> 00:19:10.100]  都向他們起誓
[00:19:10.100 --> 00:19:11.100]  容他們活著
[00:19:11.100 --> 00:19:12.600]  這個似乎是
[00:19:12.600 --> 00:19:13.900]  他們一進了迦南之後
[00:19:13.900 --> 00:19:17.400]  以色列破例地容許了外邦的族群活著
[00:19:17.400 --> 00:19:19.600]  其實這個重大的疏忽
[00:19:19.600 --> 00:19:21.000]  是需要及時處理的
[00:19:21.000 --> 00:19:24.500]  因為你容許一個族群生存
[00:19:24.500 --> 00:19:25.800]  第二個族群生存
[00:19:25.800 --> 00:19:26.700]  後患無窮
[00:19:26.700 --> 00:19:28.700]  信仰的混雜和通婚
[00:19:28.700 --> 00:19:30.600]  結果在歷史裡面
[00:19:30.600 --> 00:19:33.900]  都將以色列人帶離開上帝參集了
[00:19:33.900 --> 00:19:35.800]  異教和外邦的神明
[00:19:35.800 --> 00:19:38.100]  這一次
[00:19:38.100 --> 00:19:39.400]  第十四節和十五節
[00:19:39.400 --> 00:19:43.400]  約書亞領袖和那些百姓
[00:19:43.400 --> 00:19:45.000]  全部又中了招
[00:19:45.000 --> 00:19:46.600]  這個爛攤子怎麼辦?
[00:19:46.600 --> 00:19:48.200]  你看看神現在怎麼處理
[00:19:48.200 --> 00:19:49.900]  天在看
[00:19:49.900 --> 00:19:51.100]  神有什麼教誨
[00:19:51.100 --> 00:19:53.300]  藉著他們的一個閃失
[00:19:53.300 --> 00:19:54.600]  提醒我們
[00:19:54.600 --> 00:19:57.200]  警醒求問神的重要
[00:19:57.200 --> 00:20:00.000]  詩篇七十八篇三十四節
[00:20:00.000 --> 00:20:01.300]  我們稍後會讀
[00:20:01.300 --> 00:20:04.100]  詩篇七十八篇是詩人亞撒
[00:20:04.100 --> 00:20:06.500]  在整篇詩篇七十二節裡面
[00:20:06.500 --> 00:20:09.600]  益述了以色人多次試探背逆神
[00:20:09.600 --> 00:20:11.000]  不守神的法道
[00:20:11.000 --> 00:20:13.100]  特別在七十八章三十四節的時候
[00:20:13.100 --> 00:20:15.600]  引致神憤怒說要擊殺他們
[00:20:15.600 --> 00:20:16.700]  所以在三十四節
[00:20:16.700 --> 00:20:18.400]  我們稍後要讀這一席經文
[00:20:18.400 --> 00:20:19.100]  一起讀
[00:20:19.100 --> 00:20:21.400]  當神殺他們的時候
[00:20:21.400 --> 00:20:23.900]  他們才求問他
[00:20:23.900 --> 00:20:25.300]  回心轉意
[00:20:25.300 --> 00:20:27.300]  切切地尋求神
[00:20:27.300 --> 00:20:29.400]  去到這麼迫切的時候
[00:20:29.400 --> 00:20:31.600]  人才懂得求問神
[00:20:31.600 --> 00:20:32.600]  回心轉意
[00:20:32.600 --> 00:20:33.900]  弟兄姊妹
[00:20:33.900 --> 00:20:34.600]  最近一次
[00:20:34.600 --> 00:20:35.900]  你緊張
[00:20:35.900 --> 00:20:38.300]  你為自己有事著急到
[00:20:38.300 --> 00:20:41.500]  連媽媽爸爸姓什麼都不知道
[00:20:41.500 --> 00:20:42.900]  因為他們都幫不了你的時候
[00:20:42.900 --> 00:20:45.000]  你真的向神求問
[00:20:45.000 --> 00:20:46.200]  有沒有這樣的回憶
[00:20:46.200 --> 00:20:50.000]  不太敢舉手
[00:20:50.000 --> 00:20:50.900]  因為怕完了之後
[00:20:50.900 --> 00:20:52.100]  有人問你什麼事
[00:20:52.100 --> 00:20:54.600]  其實有這樣的舉手
[00:20:54.600 --> 00:20:56.100]  我也為你感恩
[00:20:56.100 --> 00:20:57.800]  因為你懂得向神求問
[00:20:57.800 --> 00:21:00.200]  生命有很多尚不及的事
[00:21:00.200 --> 00:21:02.700]  我在金陵團契錄創裡面
[00:21:02.700 --> 00:21:04.000]  這半年
[00:21:04.000 --> 00:21:06.400]  有前後六個弟兄姊妹離世
[00:21:06.400 --> 00:21:08.000]  他們都是癌病
[00:21:08.000 --> 00:21:10.400]  好好的過了一段安穩的日子
[00:21:10.400 --> 00:21:12.000]  沒有想到剛剛這半年裡面
[00:21:12.000 --> 00:21:13.800]  復發做安息主懷
[00:21:13.800 --> 00:21:15.800]  這些日子很艱難的
[00:21:15.800 --> 00:21:17.000]  他和他們家人
[00:21:17.000 --> 00:21:18.400]  真的要抓住神
[00:21:18.400 --> 00:21:20.400]  但是這些只是病
[00:21:20.400 --> 00:21:22.600]  但如果你是說搏逆神的話
[00:21:22.600 --> 00:21:24.000]  所以求神憐憫我們
[00:21:24.000 --> 00:21:26.800]  詩篇這一節提醒我們
[00:21:27.200 --> 00:21:29.000]  無論我們心裡面有多軟弱
[00:21:29.000 --> 00:21:30.400]  或者曾經搏逆神
[00:21:30.400 --> 00:21:32.400]  原來在詩篇七十八篇的
[00:21:32.400 --> 00:21:34.400]  三十二至三十九節中間
[00:21:34.400 --> 00:21:36.200]  提到上帝是很憐恤
[00:21:36.200 --> 00:21:37.400]  搏逆他的子民
[00:21:37.400 --> 00:21:38.400]  包括我們
[00:21:38.400 --> 00:21:39.800]  所以願意我們繼續受教
[00:21:39.800 --> 00:21:41.400]  在大小的事上問神
[00:21:41.400 --> 00:21:43.000]  不要偏行己路
[00:21:43.000 --> 00:21:45.600]  約書和百姓在這一章裡面
[00:21:45.600 --> 00:21:48.000]  就是犯了一個很大的軟弱
[00:21:48.000 --> 00:21:49.600]  和一時的跌倒
[00:21:49.600 --> 00:21:51.600]  我們看看神怎麼挽救這個場景
[00:21:51.600 --> 00:21:52.800]  再看下去
[00:21:52.800 --> 00:21:53.400]  人在做
[00:21:53.400 --> 00:21:55.200]  首領和以色列又如何
[00:21:55.200 --> 00:21:57.600]  我們看到在第十六節的二十一節
[00:21:57.600 --> 00:22:00.800]  他們因為害怕違約
[00:22:00.800 --> 00:22:02.200]  毀約的緣故
[00:22:02.200 --> 00:22:03.600]  他們害怕神的緣故
[00:22:03.600 --> 00:22:05.400]  他們決定要守這個誓約
[00:22:05.400 --> 00:22:07.000]  我們一起讀十六節二十一節
[00:22:07.000 --> 00:22:09.600]  以色列人與他們立約之後
[00:22:09.600 --> 00:22:12.800]  過了三天才聽見他們是近鄰
[00:22:12.800 --> 00:22:14.400]  住在以色列人中間的
[00:22:14.400 --> 00:22:15.800]  以色列人起行
[00:22:15.800 --> 00:22:17.600]  第三天到了他們的城邑
[00:22:17.600 --> 00:22:21.600]  就是基片基斐拉比祿基列耶林
[00:22:21.600 --> 00:22:25.000]  因為會眾的首領已經指著耶和華
[00:22:25.000 --> 00:22:26.800]  以色列的神向他們起誓
[00:22:26.800 --> 00:22:29.000]  所以以色列人不擊殺他們
[00:22:29.000 --> 00:22:32.000]  全會眾就向著首領發怨言
[00:22:32.000 --> 00:22:34.000]  眾首領對全會眾說
[00:22:34.000 --> 00:22:35.800]  我們已經指著耶和華
[00:22:35.800 --> 00:22:37.800]  以色列的神向他們起誓
[00:22:37.800 --> 00:22:40.600]  現在我們不能害他們
[00:22:40.600 --> 00:22:47.000]  開始有怨言了
[00:22:47.000 --> 00:22:48.800]  看到嗎
[00:22:48.800 --> 00:22:50.000]  開始有怨言
[00:22:50.000 --> 00:22:51.800]  其實以色列人有怨言
[00:22:51.800 --> 00:22:54.400]  以前在摩西的時代已經發生過
[00:22:54.600 --> 00:22:56.400]  文素記十一章記述了
[00:22:56.400 --> 00:22:58.000]  耶和華怒氣發作
[00:22:58.000 --> 00:23:00.400]  結果怒氣燒在以色列人中間的時候
[00:23:00.400 --> 00:23:02.400]  直到摩西為他們祈禱的時候
[00:23:02.400 --> 00:23:03.400]  火才熄滅
[00:23:03.400 --> 00:23:04.800]  否則後果堪言
[00:23:04.800 --> 00:23:06.400]  這次我們看到
[00:23:06.400 --> 00:23:10.400]  全會眾某程度上向首領發怨言
[00:23:10.400 --> 00:23:12.000]  沒有向約書亞發怨言
[00:23:12.000 --> 00:23:13.600]  已經進步了
[00:23:13.600 --> 00:23:15.400]  在歷史上學了教訓
[00:23:15.400 --> 00:23:17.800]  否則他免去了之前的一劫
[00:23:17.800 --> 00:23:21.600]  但是在這裡也給了首領很大的壓力
[00:23:21.600 --> 00:23:22.800]  同意嗎
[00:23:23.800 --> 00:23:25.000]  如果突然間要你
[00:23:25.000 --> 00:23:26.000]  教會有些需要
[00:23:26.000 --> 00:23:27.800]  我知道我們恩福堂也有很多
[00:23:27.800 --> 00:23:29.400]  突然之間會來到有很多需要的
[00:23:29.400 --> 00:23:31.400]  這部冷氣這個位置很冷
[00:23:31.400 --> 00:23:33.200]  可不可以關小一點
[00:23:33.200 --> 00:23:35.400]  其實如果我關小了冷氣
[00:23:35.400 --> 00:23:36.800]  然後周圍的人會怎樣呢
[00:23:36.800 --> 00:23:38.600]  你明白嗎
[00:23:38.600 --> 00:23:40.800]  那個毛巾好像
[00:23:40.800 --> 00:23:43.000]  為什麼這麼便宜的材料
[00:23:43.000 --> 00:23:45.000]  披上身上的時候會癢的
[00:23:45.000 --> 00:23:46.800]  接著我
[00:23:46.800 --> 00:23:48.400]  接著隔壁的姊妹可能心裡會說
[00:23:48.400 --> 00:23:51.600]  那你不帶你自己一條LV的毛巾來
[00:23:51.600 --> 00:23:52.600]  是不是
[00:23:52.600 --> 00:23:55.600]  教會已經是每次幫你洗了
[00:23:55.600 --> 00:23:57.600]  你不要期望他貼心
[00:23:57.600 --> 00:23:59.000]  適合你的皮膚才行
[00:23:59.000 --> 00:23:59.600]  是不是
[00:23:59.600 --> 00:24:02.800]  如果每個人都因為這些事
[00:24:02.800 --> 00:24:05.200]  就和蘇牧師或者和嘉喬牧師投訴
[00:24:05.200 --> 00:24:07.400]  我想都認真不行
[00:24:07.400 --> 00:24:08.000]  是不是
[00:24:08.000 --> 00:24:09.800]  還有可能會惹來神的憤怒
[00:24:09.800 --> 00:24:12.800]  接著你就和下一層和誰投訴
[00:24:12.800 --> 00:24:15.200]  和團契導師
[00:24:15.200 --> 00:24:18.600]  和我們這些年輕人投訴
[00:24:18.600 --> 00:24:19.600]  不是和主任
[00:24:19.600 --> 00:24:22.000]  和我們下一級的那些牧者投訴
[00:24:22.000 --> 00:24:23.000]  但是我告訴你
[00:24:23.000 --> 00:24:25.000]  首領在這裡做對了
[00:24:25.000 --> 00:24:28.000]  首領在第十九節裡面
[00:24:28.000 --> 00:24:28.600]  堅持
[00:24:28.600 --> 00:24:29.800]  幸好他們撐得住
[00:24:29.800 --> 00:24:30.400]  堅持
[00:24:30.400 --> 00:24:32.400]  因為雖然他們被會眾投訴
[00:24:32.400 --> 00:24:33.000]  但是他說
[00:24:33.000 --> 00:24:34.200]  我們已經指著耶和華
[00:24:34.200 --> 00:24:36.000]  以色列的神向他們起誓
[00:24:36.000 --> 00:24:38.200]  現在我們不可以害他們
[00:24:38.200 --> 00:24:39.400]  我們感恩
[00:24:39.400 --> 00:24:41.200]  因為他們堅持的緣故
[00:24:41.200 --> 00:24:43.000]  結果約書亞想了一條出路
[00:24:43.000 --> 00:24:44.400]  待會在聖經說了
[00:24:44.400 --> 00:24:47.600]  他就要這班欺騙人終生的設立聖殿
[00:24:48.400 --> 00:24:52.800]  甚至說他們會幫以色列人劈柴擔水
[00:24:52.800 --> 00:24:55.600]  來平息以色列人的怨氣
[00:24:55.600 --> 00:24:57.800]  你說以色列人是不是真的很
[00:24:57.800 --> 00:24:59.600]  我真的覺得很不行
[00:24:59.600 --> 00:25:01.800]  其實先拿食物是誰吃
[00:25:01.800 --> 00:25:04.200]  是以色列人拿來吃的
[00:25:04.200 --> 00:25:07.400]  接著到了這些時候
[00:25:07.400 --> 00:25:08.800]  他就投訴首領
[00:25:08.800 --> 00:25:11.000]  首領堅持要守約的時候
[00:25:11.000 --> 00:25:12.000]  他們後來
[00:25:12.000 --> 00:25:12.800]  約書亞
[00:25:12.800 --> 00:25:14.000]  接著我們看了經文就說
[00:25:14.000 --> 00:25:16.000]  約書亞就要命令這班欺騙人
[00:25:16.000 --> 00:25:17.000]  有一條出路
[00:25:17.000 --> 00:25:18.200]  給他一條生路
[00:25:18.200 --> 00:25:19.600]  雖然那條生路
[00:25:19.600 --> 00:25:22.400]  也是他們所謂的管教就座
[00:25:22.400 --> 00:25:24.000]  但其實是一生
[00:25:24.000 --> 00:25:26.000]  這個民族的祝福
[00:25:26.000 --> 00:25:26.800]  好
[00:25:26.800 --> 00:25:27.800]  我們看下去
[00:25:27.800 --> 00:25:29.400]  一起讀二十二十一節
[00:25:29.400 --> 00:25:31.400]  我們要如此待他們
[00:25:31.400 --> 00:25:32.400]  容他們活著
[00:25:32.400 --> 00:25:34.800]  免得有憤怒因我們所起的誓
[00:25:34.800 --> 00:25:36.400]  臨到我們身上
[00:25:36.400 --> 00:25:38.000]  首領又對會眾說
[00:25:38.000 --> 00:25:39.800]  要容他們活著
[00:25:39.800 --> 00:25:41.800]  於是他們為傳會種作料
[00:25:41.800 --> 00:25:43.200]  劈柴挑水的人
[00:25:43.200 --> 00:25:45.800]  正如首領對他們所說的話
[00:25:45.800 --> 00:25:47.000]  一去到這裡
[00:25:47.000 --> 00:25:47.800]  我們感恩
[00:25:47.800 --> 00:25:49.200]  首領以神的憤怒
[00:25:49.200 --> 00:25:52.000]  以及以對違約的惡果勸戒會眾
[00:25:52.000 --> 00:25:54.000]  所以就容許了欺騙人傳活
[00:25:54.000 --> 00:25:55.200]  永遠為會眾
[00:25:55.200 --> 00:25:57.400]  作了劈柴挑水的責任
[00:25:57.400 --> 00:25:59.400]  這樣就平息了怒氣
[00:25:59.400 --> 00:26:01.000]  其實你有沒有發覺
[00:26:01.000 --> 00:26:03.400]  以色列人跟我們都很相似
[00:26:03.400 --> 00:26:05.800]  冷氣舒服一點
[00:26:05.800 --> 00:26:08.000]  毛巾沒有刺激你的皮膚
[00:26:08.000 --> 00:26:11.000]  你就順便在這裡敬拜
[00:26:11.000 --> 00:26:13.400]  我們是不是應該要反照一下自己
[00:26:13.400 --> 00:26:15.000]  其實你回來敬拜神
[00:26:15.000 --> 00:26:17.000]  其實你帶著什麼心境
[00:26:17.000 --> 00:26:19.200]  究竟你想怎樣
[00:26:19.200 --> 00:26:20.200]  OK
[00:26:20.200 --> 00:26:21.800]  我們一起讀這個統文
[00:26:21.800 --> 00:26:22.600]  神啊
[00:26:22.600 --> 00:26:23.800]  在這件事上
[00:26:23.800 --> 00:26:25.600]  我不知道怎樣處理
[00:26:25.600 --> 00:26:27.400]  我願意在這事上滿足祢
[00:26:27.400 --> 00:26:29.200]  我願意尋求祢的心意
[00:26:29.200 --> 00:26:30.800]  願祢的旨意成就
[00:26:30.800 --> 00:26:32.800]  我只願意按著祢的意思行
[00:26:32.800 --> 00:26:34.200]  求祢開啟我
[00:26:34.200 --> 00:26:36.200]  在這事上引導我
[00:26:36.200 --> 00:26:37.800]  讓我不足犯祢
[00:26:37.800 --> 00:26:39.000]  字是不是很小
[00:26:39.000 --> 00:26:40.800]  所以你們看
[00:26:40.800 --> 00:26:42.400]  是啊
[00:26:42.400 --> 00:26:46.600]  我感覺到你們看不到
[00:26:46.600 --> 00:26:47.400]  不好意思
[00:26:47.400 --> 00:26:49.600]  因為要將這個綠幕
[00:26:49.600 --> 00:26:51.000]  現在這裡竟然有綠幕
[00:26:51.000 --> 00:26:55.200]  變回整個螢幕是要一點功夫的
[00:26:55.200 --> 00:26:56.000]  我需要幫助
[00:26:56.000 --> 00:26:58.200]  但我來不及做這件事
[00:26:58.200 --> 00:26:59.800]  好一段切切求問神
[00:26:59.800 --> 00:27:02.000]  以及誠懇很希望
[00:27:02.000 --> 00:27:05.600]  一個不知道怎樣處理問題的人的禱告
[00:27:05.600 --> 00:27:07.000]  弟兄姊妹我們停一停
[00:27:07.000 --> 00:27:08.800]  今天你跟我有沒有遇到一些事
[00:27:08.800 --> 00:27:10.800]  你不知道怎樣處理
[00:27:10.800 --> 00:27:12.600]  今天有件事你不知道怎樣決定
[00:27:12.600 --> 00:27:13.600]  你疑惑
[00:27:13.600 --> 00:27:14.600]  你擔心得罪神
[00:27:14.600 --> 00:27:15.400]  如果是這樣的話
[00:27:15.400 --> 00:27:18.600]  我鼓勵你將整件事的事故交給神
[00:27:18.600 --> 00:27:21.200]  叫神一步一步引領你
[00:27:21.200 --> 00:27:23.400]  不敢走的路不要走
[00:27:23.400 --> 00:27:25.600]  等
[00:27:25.600 --> 00:27:27.200]  就好像這段經文裡面
[00:27:27.200 --> 00:27:28.000]  我們很快看到
[00:27:28.000 --> 00:27:31.600]  神怎樣指教約書亞和首領
[00:27:31.600 --> 00:27:33.800]  去面對立約的事
[00:27:33.800 --> 00:27:34.600]  天在看
[00:27:34.600 --> 00:27:36.000]  神教父我們是什麼
[00:27:36.000 --> 00:27:38.400]  原來起誓真的要守約
[00:27:38.400 --> 00:27:39.600]  神很看重這件事
[00:27:39.600 --> 00:27:42.600]  詩篇十五章四節
[00:27:42.600 --> 00:27:44.000]  我們稍後會讀第四節
[00:27:44.000 --> 00:27:46.200]  但其實詩篇一至三節
[00:27:46.200 --> 00:27:47.400]  都是大家很熟悉的經文
[00:27:47.400 --> 00:27:48.400]  我讀給大家聽
[00:27:48.400 --> 00:27:50.600]  耶和華誰能寄居你的帳幕
[00:27:50.600 --> 00:27:52.200]  誰能住在你的聖山
[00:27:52.200 --> 00:27:53.400]  在行為正直
[00:27:53.400 --> 00:27:54.200]  做事公義
[00:27:54.200 --> 00:27:55.800]  心裡說實話的人
[00:27:55.800 --> 00:27:58.000]  他不以舌頭纏綁人
[00:27:58.000 --> 00:27:59.200]  不惡待朋友
[00:27:59.200 --> 00:28:00.200]  亦不隨火
[00:28:00.200 --> 00:28:01.200]  毀謗倫理
[00:28:01.200 --> 00:28:02.600]  他怎樣讀
[00:28:02.600 --> 00:28:05.000]  他眼中藐視匪類
[00:28:05.000 --> 00:28:07.600]  卻尊重那敬畏耶和華的人
[00:28:07.600 --> 00:28:08.800]  他發了誓
[00:28:08.800 --> 00:28:10.000]  雖然吃虧
[00:28:10.000 --> 00:28:12.400]  亦不更改
[00:28:12.400 --> 00:28:14.400]  所以弟兄姊妹
[00:28:14.400 --> 00:28:15.400]  我剛才才說過
[00:28:15.400 --> 00:28:18.000]  那些賭徒的肢體借貸又借貸
[00:28:18.000 --> 00:28:20.400]  其實結果要不要還錢
