
[00:00:00.000 --> 00:00:07.000]  主耶穌,多謝祢賜效華語。
[00:24:04.000 --> 00:24:07.000]  不知道你聽到這裡有什麼感覺?
[00:24:07.000 --> 00:24:10.000]  我再看下去我就很害怕了,
[00:24:10.000 --> 00:24:16.000]  因為主耶穌其實在經文裡宣佈一個審判。
[00:24:16.000 --> 00:24:19.000]  昔日主耶穌對那些不信,
[00:24:19.000 --> 00:24:21.000]  甚至乎要棄絕他的百姓,
[00:24:21.000 --> 00:24:25.000]  預言到之後聖殿將會被毀,
[00:24:25.000 --> 00:24:30.000]  神再不需要他們作代表了。
[00:24:30.000 --> 00:24:41.000]  對我們來說又如何呢?
[00:24:41.000 --> 00:24:43.000]  《馬太福音》21:43,
[00:24:43.000 --> 00:24:45.000]  主耶穌說道:
[00:24:45.000 --> 00:24:47.000]  「所以我告訴你們,
[00:24:47.000 --> 00:24:50.000]  神的國必從你們奪去,
[00:24:50.000 --> 00:24:54.000]  切割那能結出結果子的百姓。」
[00:24:54.000 --> 00:24:58.000]  另外在《馬太福音》3:10裡也說道:
[00:24:58.000 --> 00:25:02.000]  「現在苦子已經放在樹根下,
[00:25:02.000 --> 00:25:05.000]  凡不結好果子的樹就撼下來,
[00:25:05.000 --> 00:25:08.000]  凋在火裡。」
[00:25:08.000 --> 00:25:10.000]  神決定不再需要那些
[00:25:10.000 --> 00:25:16.000]  結不出果子的百姓來為他作代表,
[00:25:16.000 --> 00:25:20.000]  給我們其實是一個很大的提醒。
[00:25:20.000 --> 00:25:22.000]  我們千萬不要以為
[00:25:22.000 --> 00:25:23.000]  可以侍奉神,
[00:25:23.000 --> 00:25:25.000]  回教會做神的代表
[00:25:25.000 --> 00:25:28.000]  是理所當然的事。
[00:25:28.000 --> 00:25:32.000]  原來神隨時可以不用我們。
[00:25:32.000 --> 00:25:35.000]  如果我們不願意結出果子的話,
[00:25:35.000 --> 00:25:38.000]  神就會將本來屬於你的那份
[00:25:38.000 --> 00:25:43.000]  給那些願意結出果子的肢體。
[00:25:43.000 --> 00:25:45.000]  丙姐妹,我們要留意的
[00:25:45.000 --> 00:25:47.000]  就是主人蘇從來都沒有
[00:25:47.000 --> 00:25:50.000]  行過一個這麼負面的神蹟。
[00:25:50.000 --> 00:25:52.000]  他一向所行的神蹟
[00:25:52.000 --> 00:25:56.000]  都是讓接觸他的人得到醫治,
[00:25:56.000 --> 00:25:58.000]  或者被建立。
[00:25:58.000 --> 00:26:02.000]  這次他是一個摧毀性的神蹟。
[00:26:02.000 --> 00:26:04.000]  這個象徵性的行動
[00:26:04.000 --> 00:26:09.000]  是教導我們要敬虔地去度日。
[00:26:09.000 --> 00:26:12.000]  我們相信神是有慈愛的一面,
[00:26:12.000 --> 00:26:19.000]  但也不能忽視他公義的一面。
[00:26:20.000 --> 00:26:22.000]  耶穌對樹說:
[00:26:22.000 --> 00:26:26.000]  從今以後,永沒有人吃你的果子。
[00:26:26.000 --> 00:26:28.000]  他的門徒都聽到了,
[00:26:28.000 --> 00:26:32.000]  每天晚上他們都到城外去。
[00:26:32.000 --> 00:26:35.000]  早晨他們從那裡經過,
[00:26:35.000 --> 00:26:39.000]  看見無花果樹連根都枯乾了。
[00:26:39.000 --> 00:26:41.000]  彼得想起耶穌的話來,
[00:26:41.000 --> 00:26:43.000]  就對他說:
[00:26:43.000 --> 00:26:44.000]  拉比,請看,
[00:26:44.000 --> 00:26:48.000]  你所就的無花果樹已經枯乾了。
[00:26:48.000 --> 00:26:52.000]  如果我們生命不結出果子的話,
[00:26:52.000 --> 00:26:55.000]  可能隨時會被取替。
[00:26:55.000 --> 00:26:57.000]  弟兄姊妹,
[00:26:57.000 --> 00:27:01.000]  我相信沒有人想主耶穌再回來的時候,
[00:27:01.000 --> 00:27:06.000]  會像我被媽媽抓到那麼尷尬吧?
[00:27:06.000 --> 00:27:08.000]  但是我們可能會以為
[00:27:08.000 --> 00:27:10.000]  主耶穌很久都沒有回來,
[00:27:10.000 --> 00:27:12.000]  認為有很多時間,
[00:27:12.000 --> 00:27:17.000]  所以就容讓自己閒懶不結果子。
[00:27:17.000 --> 00:27:19.000]  弟兄姊妹,
[00:27:19.000 --> 00:27:22.000]  如果主耶穌今天就回來,
[00:27:22.000 --> 00:27:27.000]  你想祂在這裡看到你在做什麼?
[00:27:27.000 --> 00:27:38.000]  我們合上雙眼,安靜一會兒吧。
[00:27:38.000 --> 00:27:44.000]  神今天有沒有跟你說話?
[00:27:44.000 --> 00:27:48.000]  如果主耶穌今天就回來,
[00:27:48.000 --> 00:27:55.000]  你想祂看到你在做什麼?
[00:27:55.000 --> 00:27:57.000]  看到你打機?
[00:27:57.000 --> 00:28:00.000]  看劇集?
[00:28:00.000 --> 00:28:08.000]  還是很勤力地為祂作供結果子呢?
[00:28:08.000 --> 00:28:10.000]  此刻你向神祈禱,
[00:28:10.000 --> 00:28:37.000]  求神幫助你吧。
[00:28:37.000 --> 00:28:38.000]  親愛的主耶穌,
[00:28:38.000 --> 00:28:41.000]  多謝祢賜效話語。
[00:28:41.000 --> 00:28:47.000]  祢的說話幾千年來都是不變,
[00:28:47.000 --> 00:28:50.000]  對昔日的門徒,
[00:28:50.000 --> 00:28:53.000]  以色列人有幫助,
[00:28:53.000 --> 00:28:57.000]  今天對我們仍然作出提醒,
[00:28:57.000 --> 00:29:00.000]  求祢讓我們有認真的態度,
[00:29:00.000 --> 00:29:02.000]  來思考,
[00:29:02.000 --> 00:29:05.000]  去默想祢自己的話語,
[00:29:05.000 --> 00:29:10.000]  以致我們可以用寬廣、輕散的心,
[00:29:10.000 --> 00:29:12.000]  來面對這個世界,
[00:29:12.000 --> 00:29:16.000]  求主祢賜給我們願意聽道而行道的心,
[00:29:16.000 --> 00:29:17.000]  感謝祢,
[00:29:17.000 --> 00:29:18.000]  誰聽我們禱告,
[00:29:18.000 --> 00:29:20.000]  奉靠主耶穌基督,
[00:29:20.000 --> 00:29:21.000]  得聖名自祈求。
[00:29:21.000 --> 00:29:23.000]  阿門。

