
[00:00:00.000 --> 00:00:05.000]  大家看到了,今天的講題是老闆與阿四
[00:23:50.000 --> 00:23:53.000]  如果你們熟悉的神要毀滅索多瑪
[00:23:53.000 --> 00:23:57.000]  神亦甘願讓亞伯拉罕和他討價還價
[00:23:57.000 --> 00:24:00.000]  因為神愛惜世上每一個人
[00:24:00.000 --> 00:24:02.000]  我曾經在這裡說過
[00:24:02.000 --> 00:24:04.000]  十屆第六屆波羅的殺人的時候
[00:24:04.000 --> 00:24:08.000]  曾經提過猶太人有一個很美麗的傳說
[00:24:08.000 --> 00:24:13.000]  就是當以色列人平安地渡過紅海的時候
[00:24:13.000 --> 00:24:16.000]  分開的海水就復合了
[00:24:16.000 --> 00:24:20.000]  就淹死了所有的埃及的追兵的時候
[00:24:20.000 --> 00:24:25.000]  那時候天上的天使就唱歌讚美神
[00:24:25.000 --> 00:24:28.000]  神馬上制止
[00:24:28.000 --> 00:24:29.000]  祂這樣說
[00:24:29.000 --> 00:24:33.000]  我所做之物這一刻被淹死了
[00:24:33.000 --> 00:24:37.000]  你們竟然為這樣讚美我
[00:24:37.000 --> 00:24:42.000]  神不會忽視惡的
[00:24:42.000 --> 00:24:46.000]  但是神願意惡人迴轉
[00:24:46.000 --> 00:24:51.000]  無限的掌權的那位上帝
[00:24:51.000 --> 00:24:54.000]  有祂的做法和時間表
[00:24:54.000 --> 00:24:58.000]  我們這班有限的無知的人
[00:24:58.000 --> 00:25:02.000]  我們是不是可以隨便向祂發脾氣呢
[00:25:02.000 --> 00:25:04.000]  這樣對不對
[00:25:04.000 --> 00:25:08.000]  神以最後一道問題去問約拿之後
[00:25:08.000 --> 00:25:12.000]  整卷約拿書就以一個開放式的結束
[00:25:12.000 --> 00:25:14.000]  open ending來結束
[00:25:14.000 --> 00:25:16.000]  沒有帶出任何答案
[00:25:16.000 --> 00:25:20.000]  也沒有交代約拿有什麼反應
[00:25:20.000 --> 00:25:22.000]  祂怎麼回應
[00:25:22.000 --> 00:25:24.000]  從約拿書我們看到
[00:25:24.000 --> 00:25:27.000]  神和約拿有一個很強烈的對比
[00:25:27.000 --> 00:25:30.000]  也可以說是神和人的對比
[00:25:30.000 --> 00:25:36.000]  一個不是掌權的有限的一個普通人約拿
[00:25:36.000 --> 00:25:41.000]  非常自我 喜歡隨己而行
[00:25:41.000 --> 00:25:47.000]  而那位掌權 真正掌權的無限的神
[00:25:47.000 --> 00:25:50.000]  祂可以隨己而行
[00:25:50.000 --> 00:25:53.000]  但是就是因著祂的愛
[00:25:53.000 --> 00:25:55.000]  祂顧念祂的愛
[00:25:55.000 --> 00:25:58.000]  而祂限制了祂自己
[00:25:58.000 --> 00:26:04.000]  在第四章約拿對神的抗辯的時候
[00:26:04.000 --> 00:26:08.000]  我們有什麼體會和認識呢
[00:26:08.000 --> 00:26:11.000]  首先這張經文告訴我們
[00:26:11.000 --> 00:26:17.000]  神才是真正有恩典有憐憫有愛的神
[00:26:17.000 --> 00:26:19.000]  我不是
[00:26:19.000 --> 00:26:27.000]  神愛我沒有即時去問責我的錯我的惡
[00:26:27.000 --> 00:26:29.000]  問一下我自己
[00:26:29.000 --> 00:26:31.000]  我愛神有多少
[00:26:31.000 --> 00:26:34.000]  還是我愛自己更多
[00:26:34.000 --> 00:26:37.000]  我有沒有因為愛神的緣故
[00:26:37.000 --> 00:26:42.000]  而去愛我眼中的利利微人呢
[00:26:42.000 --> 00:26:44.000]  在神的眼中
[00:26:44.000 --> 00:26:47.000]  我們個個都是利利微人
[00:26:47.000 --> 00:26:51.000]  祂愛我們憐憫我們
[00:26:51.000 --> 00:26:55.000]  願意我們從惡迴轉
[00:26:55.000 --> 00:26:59.000]  在神眼中我們都是約拿
[00:26:59.000 --> 00:27:02.000]  祂愛我憐憫我
[00:27:02.000 --> 00:27:08.000]  沒有即時去處理我的惡和無理
[00:27:08.000 --> 00:27:12.000]  要知道我們信神
[00:27:12.000 --> 00:27:16.000]  所有信神的人
[00:27:16.000 --> 00:27:20.000]  神愛的是所有的人
[00:27:20.000 --> 00:27:25.000]  不是單單所有信徒
[00:27:28.000 --> 00:27:31.000]  曾經在神學院裡有位同學
[00:27:31.000 --> 00:27:36.000]  他分享他在中學時團契的笑話
[00:27:36.000 --> 00:27:39.000]  他有一次跟團友開玩笑說
[00:27:39.000 --> 00:27:41.000]  有時見到有誰不好
[00:27:41.000 --> 00:27:42.000]  我心裡就說
[00:27:42.000 --> 00:27:45.000]  我不會跟你傳福音
[00:27:45.000 --> 00:27:46.000]  等你落地獄
[00:27:46.000 --> 00:27:48.000]  看你怎麼死
[00:27:48.000 --> 00:27:50.000]  這當然是一個玩笑
[00:27:50.000 --> 00:27:52.000]  但在現實生活中
[00:27:52.000 --> 00:27:55.000]  我們會不會有類似的心態
[00:27:55.000 --> 00:27:57.000]  想看人怎麼死
[00:27:57.000 --> 00:28:00.000]  多於想看人怎麼活
[00:28:00.000 --> 00:28:02.000]  有時我們看到壞人的時候
[00:28:02.000 --> 00:28:04.000]  真的恨不得他落地獄
[00:28:04.000 --> 00:28:07.000]  尤其是在這波疫情裡
[00:28:07.000 --> 00:28:09.000]  我們個個困在家裡的時候
[00:28:09.000 --> 00:28:10.000]  是不是也像我一樣
[00:28:10.000 --> 00:28:13.000]  心裡就罵過不少人
[00:28:13.000 --> 00:28:15.000]  這種心態很正常可以理解
[00:28:15.000 --> 00:28:17.000]  但記住
[00:28:17.000 --> 00:28:19.000]  即使是惡人即使是壞人
[00:28:19.000 --> 00:28:21.000]  他都是上帝的創造
[00:28:21.000 --> 00:28:25.000]  上帝愛他和愛你一樣
[00:28:25.000 --> 00:28:28.000]  他叫白天照好人也照打人
[00:28:28.000 --> 00:28:32.000]  降雨給義人也給不義的人
[00:28:32.000 --> 00:28:36.000]  神不會不處理世上的惡
[00:28:36.000 --> 00:28:39.000]  但神有憐憫有恩典
[00:28:39.000 --> 00:28:40.000]  他有耐性
[00:28:40.000 --> 00:28:42.000]  他願惡人回轉
[00:28:42.000 --> 00:28:44.000]  更重要的是
[00:28:44.000 --> 00:28:48.000]  最後更重要的是我們所信的神
[00:28:48.000 --> 00:28:50.000]  第四章告訴你
[00:28:50.000 --> 00:28:53.000]  祂才是真正的掌權者
[00:28:53.000 --> 00:28:55.000]  祂才是真正的老闆
[00:28:55.000 --> 00:28:57.000]  我不是
[00:28:57.000 --> 00:29:02.000]  祂更加會對屬祂的人
[00:29:02.000 --> 00:29:03.000]  施行管教
[00:29:03.000 --> 00:29:05.000]  管教是祂的工作
[00:29:05.000 --> 00:29:07.000]  不是我的工作
[00:29:07.000 --> 00:29:09.000]  面對這位老闆
[00:29:09.000 --> 00:29:11.000]  我們首先要放下
[00:29:11.000 --> 00:29:13.000]  我們自己不要以為
[00:29:13.000 --> 00:29:15.000]  我們自己是somebody
[00:29:15.000 --> 00:29:17.000]  今時今日世界上很多問題
[00:29:17.000 --> 00:29:18.000]  好像家庭問題
[00:29:18.000 --> 00:29:19.000]  公司的問題
[00:29:19.000 --> 00:29:20.000]  社會的問題
[00:29:20.000 --> 00:29:22.000]  很多時候都是因為
[00:29:22.000 --> 00:29:25.000]  人的自我而產生
[00:29:25.000 --> 00:29:26.000]  有沒有聽過人這樣投訴
[00:29:26.000 --> 00:29:27.000]  若果不是我太太
[00:29:27.000 --> 00:29:28.000]  若果不是我老公
[00:29:28.000 --> 00:29:30.000]  若果不是我以前的老師
[00:29:30.000 --> 00:29:34.000]  若果不是這間學校
[00:29:34.000 --> 00:29:36.000]  若果不是誰誰誰
[00:29:36.000 --> 00:29:39.000]  我今天就不會這樣
[00:29:39.000 --> 00:29:40.000]  我們總是看到
[00:29:40.000 --> 00:29:41.000]  其他人很多問題
[00:29:41.000 --> 00:29:43.000]  就是看不到自己的問題
[00:29:43.000 --> 00:29:45.000]  荔向牧師曾經說過
[00:29:45.000 --> 00:29:47.000]  基督徒最大的敵人
[00:29:47.000 --> 00:29:50.000]  不是在外面而是在裡面
[00:29:50.000 --> 00:29:51.000]  沒有裡面的配合
[00:29:51.000 --> 00:29:54.000]  外面是攻不進來的
[00:29:54.000 --> 00:29:56.000]  基督徒最難對付的敵人
[00:29:56.000 --> 00:29:58.000]  是我們自己
[00:29:58.000 --> 00:29:59.000]  要承認自己的不足
[00:29:59.000 --> 00:30:02.000]  要單單的仰賴神的恩典
[00:30:02.000 --> 00:30:05.000]  神要求我們去信服
[00:30:05.000 --> 00:30:07.000]  若拿明顯是一個失敗的先知
[00:30:07.000 --> 00:30:09.000]  本身是充滿缺點和不足
[00:30:09.000 --> 00:30:11.000]  但是神仍然對他有恩典
[00:30:11.000 --> 00:30:12.000]  有憐憫
[00:30:12.000 --> 00:30:15.000]  仍然重用若拿
[00:30:15.000 --> 00:30:16.000]  若拿的失敗是什麼呢?
[00:30:16.000 --> 00:30:19.000]  若拿的失敗不單止是
[00:30:19.000 --> 00:30:21.000]  他不能夠去愛人
[00:30:21.000 --> 00:30:22.000]  若拿更失敗的是
[00:30:22.000 --> 00:30:28.000]  他是勉強神和他一起去不愛
[00:30:28.000 --> 00:30:31.000]  記不記得耶穌基督的大誡命
[00:30:31.000 --> 00:30:33.000]  不如大家一起讀一次
[00:30:33.000 --> 00:30:35.000]  一二三起
[00:30:35.000 --> 00:30:48.000]  (念經)
[00:30:48.000 --> 00:30:51.000]  盡心盡性盡以愛你的神
[00:30:51.000 --> 00:30:54.000]  和愛倫如己
[00:30:54.000 --> 00:30:58.000]  愛神和愛人
[00:30:58.000 --> 00:31:01.000]  最後能否做到呢?
[00:31:01.000 --> 00:31:06.000]  不如讓若拿書的開放式問題
[00:31:06.000 --> 00:31:10.000]  那三條問題來做我們今天的結束
[00:31:10.000 --> 00:31:12.000]  其實整章第四章
[00:31:12.000 --> 00:31:14.000]  三個問題都是向我們每一個
[00:31:14.000 --> 00:31:17.000]  信神的人問的
[00:31:17.000 --> 00:31:20.000]  今時今日他就問你和問我
[00:31:20.000 --> 00:31:24.000]  你這樣法路對嗎?
[00:31:24.000 --> 00:31:29.000]  你因這樣法路對嗎?
[00:31:29.000 --> 00:31:34.000]  我豈能不愛惜呢?
[00:31:34.000 --> 00:31:37.000]  愛神愛人
[00:31:37.000 --> 00:31:38.000]  做不做到
[00:31:38.000 --> 00:31:42.000]  很在乎我們真的認不認清
[00:31:42.000 --> 00:31:44.000]  誰才是老闆
[00:31:44.000 --> 00:31:49.000]  是我自己還是天上的耶和華神
[00:31:49.000 --> 00:31:53.000]  人生是充滿跌跌撞撞的
[00:31:53.000 --> 00:31:56.000]  你願不願意真的放手
[00:31:56.000 --> 00:32:02.000]  讓這位真正的老闆帶你走下去呢?
[00:32:02.000 --> 00:32:07.000]  讓我一起祈禱
[00:32:07.000 --> 00:32:10.000]  天上的阿爸 父神
[00:32:10.000 --> 00:32:14.000]  我只是一個小小的若拿
[00:32:14.000 --> 00:32:18.000]  我是一個充滿缺點果實的人
[00:32:18.000 --> 00:32:21.000]  但你仍然是愛我
[00:32:21.000 --> 00:32:24.000]  你仍然是使用我
[00:32:24.000 --> 00:32:27.000]  主要感謝你
[00:32:27.000 --> 00:32:30.000]  你沒有數算我們的罪
[00:32:30.000 --> 00:32:33.000]  沒有數算我們的惡
[00:32:33.000 --> 00:32:34.000]  你的恩典憐憫
[00:32:34.000 --> 00:32:37.000]  每天都在我們心中
[00:32:37.000 --> 00:32:42.000]  主要讓我們從你的恩典憐憫中
[00:32:42.000 --> 00:32:46.000]  我們學會怎樣去愛你
[00:32:46.000 --> 00:32:50.000]  以致我們能夠愛倫如己
[00:32:50.000 --> 00:32:55.000]  幫助我們去愛神 去愛人
[00:32:55.000 --> 00:32:59.000]  以致我們能夠成為你的美好的見證
[00:32:59.000 --> 00:33:02.000]  這樣祈禱去奉教我主耶穌基督的名義而求
[00:33:02.000 --> 00:33:03.000]  阿門

