
[00:00:00.000 --> 00:00:02.720]  大家好,我是Claire
[00:19:39.480 --> 00:19:44.480]  我媽媽要去到中風要入住在一個護老院
[00:19:44.480 --> 00:19:47.480]  其實某程度上我是一夜之間要長大
[00:19:47.480 --> 00:19:48.480]  要長大一個女兒
[00:19:48.480 --> 00:19:50.480]  要去學習照顧自己
[00:19:50.480 --> 00:19:53.480]  照顧家裡和照顧弟弟
[00:19:53.480 --> 00:19:55.480]  是一夜之間要發生
[00:19:55.480 --> 00:19:57.480]  其實那一刻我是感到有無奈
[00:19:57.480 --> 00:19:59.480]  或者是覺得很孤單
[00:19:59.480 --> 00:20:02.480]  上帝讓我看見在這些孤單的無奈
[00:20:02.480 --> 00:20:04.480]  覺得很難支持下去的時候
[00:20:04.480 --> 00:20:08.480]  祂就讓我看見我身邊有一個弟弟
[00:20:08.480 --> 00:20:10.480]  雖然這個弟弟是有點麻煩
[00:20:10.480 --> 00:20:13.480]  他偶爾也會弄一些大頭髮出來
[00:20:13.480 --> 00:20:15.480]  但是我很看見原來
[00:20:15.480 --> 00:20:19.480]  正正因為上帝讓我弟弟在我身邊
[00:20:19.480 --> 00:20:21.480]  以至我在那些日子
[00:20:21.480 --> 00:20:28.480]  我可以成為一個努力生活的動力
[00:20:28.480 --> 00:20:30.480]  而我弟弟也成為了我在生命裡面
[00:20:30.480 --> 00:20:32.480]  可以愛的對象
[00:20:32.480 --> 00:20:33.480]  我就想如果沒有我弟弟
[00:20:33.480 --> 00:20:35.480]  我回到家裡就是一個人
[00:20:35.480 --> 00:20:37.480]  很孤零零
[00:20:37.480 --> 00:20:39.480]  但是因著我弟弟的出現
[00:20:39.480 --> 00:20:41.480]  我要學他煮飯
[00:20:41.480 --> 00:20:42.480]  學他洗衣服
[00:20:42.480 --> 00:20:44.480]  學他要打理街頭世務
[00:20:44.480 --> 00:20:47.480]  甚至要叫他起床上學
[00:20:47.480 --> 00:20:49.480]  而在我們生日的時候
[00:20:49.480 --> 00:20:52.480]  我和我弟弟都會一起買一個一磅的蛋糕
[00:20:52.480 --> 00:20:54.480]  一起切掉
[00:20:54.480 --> 00:20:55.480]  即使可能只有我們兩個人
[00:20:55.480 --> 00:20:56.480]  但是我們都會覺得
[00:20:56.480 --> 00:20:58.480]  起碼我們身邊還有一個姐姐
[00:20:58.480 --> 00:20:59.480]  有一個弟弟
[00:20:59.480 --> 00:21:03.480]  可以互相扶持去走我們人生的路
[00:21:03.480 --> 00:21:05.480]  我相信如果當我們用上帝的眼光
[00:21:05.480 --> 00:21:07.480]  去看生命的遭遇
[00:21:07.480 --> 00:21:09.480]  我們都可以好像藥室一樣
[00:21:09.480 --> 00:21:11.480]  我們看見中賢
[00:21:11.480 --> 00:21:13.480]  有些事情看起來是一件
[00:21:13.480 --> 00:21:16.480]  悲慘或者是一些不開心的事情
[00:21:16.480 --> 00:21:18.480]  但是在裡面你會體會多了
[00:21:18.480 --> 00:21:20.480]  原來當中上帝的祝福
[00:21:20.480 --> 00:21:21.480]  上帝的同在
[00:21:21.480 --> 00:21:24.480]  上帝都是在裡面參與整件事
[00:21:24.480 --> 00:21:27.480]  它是會成為你的幫助
[00:21:27.480 --> 00:21:29.480]  到了第二樣
[00:21:29.480 --> 00:21:30.480]  我們在藥室的生命裡面
[00:21:30.480 --> 00:21:32.480]  他如何體會
[00:21:32.480 --> 00:21:35.480]  他如何發現上帝的奇妙工作呢
[00:21:35.480 --> 00:21:39.480]  就是藥室很願意讓上帝介入
[00:21:39.480 --> 00:21:41.480]  在他的生命之中
[00:21:41.480 --> 00:21:43.480]  在聖經裡面沒有說過
[00:21:43.480 --> 00:21:46.480]  藥室是哪時哪刻去叮醒
[00:21:46.480 --> 00:21:49.480]  去知道原來他被賣到埃及
[00:21:49.480 --> 00:21:52.480]  是要有神的美好的心意
[00:21:52.480 --> 00:21:55.480]  但是如果我們去看聖經的時候
[00:21:55.480 --> 00:21:58.480]  我們看見藥室在被賣之後
[00:21:58.480 --> 00:22:00.480]  在大大小小的事
[00:22:00.480 --> 00:22:02.480]  在他生命高高低低的裡面
[00:22:02.480 --> 00:22:04.480]  他仍然去敬畏神
[00:22:04.480 --> 00:22:05.480]  信靠神
[00:22:05.480 --> 00:22:07.480]  還有讓上帝去介入
[00:22:07.480 --> 00:22:09.480]  他去求神去幫助
[00:22:09.480 --> 00:22:13.480]  我們一起看看他過往生命的一些小片段
[00:22:13.480 --> 00:22:15.480]  在《創世記》第39章
[00:22:15.480 --> 00:22:19.480]  他提到當他在波提佛的家裡
[00:22:19.480 --> 00:22:20.480]  當管家
[00:22:20.480 --> 00:22:23.480]  被波提佛的妻子引誘
[00:22:23.480 --> 00:22:24.480]  陷害的時候
[00:22:24.480 --> 00:22:26.480]  他仍然選擇逃避罪
[00:22:26.480 --> 00:22:27.480]  不得罪神
[00:22:27.480 --> 00:22:30.480]  即使他那刻被委屈
[00:22:30.480 --> 00:22:32.480]  很無奈要去坐牢
[00:22:32.480 --> 00:22:33.480]  但是他在牢裡
[00:22:33.480 --> 00:22:35.480]  仍然去尋求神
[00:22:35.480 --> 00:22:37.480]  仍然去尋找上帝的帶領
[00:22:37.480 --> 00:22:40.480]  在《創世記》40章和41章都提到
[00:22:40.480 --> 00:22:43.480]  藥室他在牢裡
[00:22:43.480 --> 00:22:47.480]  去為囚犯解夢的時候
[00:22:47.480 --> 00:22:50.480]  他仍然都是求問神的幫助
[00:22:50.480 --> 00:22:53.480]  並且41章提到他去法律的面前
[00:22:53.480 --> 00:22:55.480]  同樣要去解夢的時候
[00:22:55.480 --> 00:22:57.480]  他仍然都是尋找上帝
[00:22:57.480 --> 00:23:00.480]  他相信上帝能夠在這個時刻
[00:23:00.480 --> 00:23:03.480]  成為他的幫助
[00:23:03.480 --> 00:23:06.480]  我們看見藥室在周圍的環境
[00:23:06.480 --> 00:23:08.480]  很不效力、很不如意的時候
[00:23:08.480 --> 00:23:10.480]  覺得很委屈的時候
[00:23:10.480 --> 00:23:11.480]  甚至不明白
[00:23:11.480 --> 00:23:13.480]  為何這些事情會發生在他身上的時候
[00:23:13.480 --> 00:23:17.480]  他仍然選擇去敬畏上帝
[00:23:17.480 --> 00:23:18.480]  去依靠上帝
[00:23:18.480 --> 00:23:21.480]  讓上帝去介入他的生命裡面
[00:23:21.480 --> 00:23:24.480]  因為他相信上帝是掌管一切
[00:23:24.480 --> 00:23:26.480]  是有能力幫助他的
[00:23:26.480 --> 00:23:30.480]  我相信正正是因為藥室在他過往
[00:23:30.480 --> 00:23:33.480]  無論在他在牢裡
[00:23:33.480 --> 00:23:35.480]  被人陷害的時候
[00:23:35.480 --> 00:23:37.480]  他仍然不斷去找上帝
[00:23:37.480 --> 00:23:40.480]  以至到他今天才可以敏銳到
[00:23:40.480 --> 00:23:41.480]  可以察覺到
[00:23:41.480 --> 00:23:43.480]  原來上帝一步一步的心意
[00:23:43.480 --> 00:23:44.480]  一步一步的引領
[00:23:44.480 --> 00:23:47.480]  他看見他串連他整個人生
[00:23:47.480 --> 00:23:49.480]  由17歲被賣到今天
[00:23:49.480 --> 00:23:51.480]  去遇見他的兄弟
[00:23:51.480 --> 00:23:54.480]  他今天成為埃及的首相
[00:23:54.480 --> 00:23:58.480]  是要有救他整個家族的心意
[00:23:58.480 --> 00:24:01.480]  我相信不是他過往一直有留意
[00:24:01.480 --> 00:24:02.480]  有記在心裡面
[00:24:02.480 --> 00:24:03.480]  上帝如何去幫助他
[00:24:03.480 --> 00:24:06.480]  都不可以發現這個真相
[00:24:06.480 --> 00:24:10.480]  不知道你們在座
[00:24:10.480 --> 00:24:13.480]  如何去面對你們生命的難處
[00:24:13.480 --> 00:24:15.480]  當你們覺得有不明白的時候
[00:24:15.480 --> 00:24:19.480]  或者你們第一刻的反應或行動會如何
[00:24:19.480 --> 00:24:22.480]  你們會不會是靠自己
[00:24:22.480 --> 00:24:25.480]  會不會是找了身邊的人幫忙
[00:24:25.480 --> 00:24:27.480]  還是你們都會願意讓上帝
[00:24:27.480 --> 00:24:29.480]  介入在你們生命裡面
[00:24:29.480 --> 00:24:30.480]  去經歷他的同在
[00:24:30.480 --> 00:24:33.480]  去經歷他的能力
[00:24:33.480 --> 00:24:36.480]  這裡也想分享一個小小的故事
[00:24:36.480 --> 00:24:38.480]  去體會上帝介入的生命
[00:24:38.480 --> 00:24:40.480]  是多麼特別
[00:24:40.480 --> 00:24:43.480]  去看見上帝的祝福
[00:24:43.480 --> 00:24:45.480]  剛剛在我的分享裡面
[00:24:45.480 --> 00:24:47.480]  我也說過我有一個弟弟
[00:24:47.480 --> 00:24:50.480]  我弟弟其實是很博弈
[00:24:50.480 --> 00:24:51.480]  那個時候
[00:24:51.480 --> 00:24:54.480]  甚至他在當中群了一班街童
[00:24:54.480 --> 00:24:57.480]  他在外面學吸煙、喝酒、打架
[00:24:57.480 --> 00:25:03.480]  甚至有時候兩三天都睡不著
[00:25:03.480 --> 00:25:06.480]  其實某程度上也很害怕他在外面出事
[00:25:06.480 --> 00:25:08.480]  我記得我信主沒多久
[00:25:08.480 --> 00:25:11.480]  我一直都為我弟弟祈禱
[00:25:11.480 --> 00:25:14.480]  希望他在外面不要有犯法的事
[00:25:14.480 --> 00:25:17.480]  希望他們可以有平安
[00:25:17.480 --> 00:25:19.480]  我記得有一晚
[00:25:19.480 --> 00:25:21.480]  我收到我弟弟打電話給我
[00:25:21.480 --> 00:25:24.480]  但是聽到的人不是我弟弟
[00:25:24.480 --> 00:25:25.480]  是一個警察
[00:25:25.480 --> 00:25:27.480]  警察打電話給我說
[00:25:27.480 --> 00:25:29.480]  我弟弟因為被人打傷了頭
[00:25:29.480 --> 00:25:30.480]  現在要進醫院
[00:25:30.480 --> 00:25:33.480]  他需要有一個成年人去醫院
[00:25:33.480 --> 00:25:35.480]  幫他辦一個入院的手續
[00:25:35.480 --> 00:25:37.480]  其實那時候我還沒夠青
[00:25:37.480 --> 00:25:39.480]  還沒夠十八歲
[00:25:39.480 --> 00:25:40.480]  那一刻我在想
[00:25:40.480 --> 00:25:43.480]  我可以找誰去幫我做這件事呢
[00:25:43.480 --> 00:25:45.480]  因為我不敢找到我媽
[00:25:45.480 --> 00:25:48.480]  因為我媽當時已經在老人院
[00:25:48.480 --> 00:25:49.480]  我又很怕打電話給她
[00:25:49.480 --> 00:25:50.480]  她會太激動
[00:25:50.480 --> 00:25:51.480]  會再罷血管
[00:25:51.480 --> 00:25:52.480]  我也有想過
[00:25:52.480 --> 00:25:54.480]  或者我真的找到我爸爸
[00:25:54.480 --> 00:25:56.480]  很久沒聯絡的爸爸
[00:25:56.480 --> 00:25:58.480]  但是他的反應是很冷淡
[00:25:58.480 --> 00:26:00.480]  他叫我不要理會我弟弟
[00:26:00.480 --> 00:26:03.480]  其實那一刻在無助的時候
[00:26:03.480 --> 00:26:04.480]  不知道怎麼辦呢
[00:26:04.480 --> 00:26:07.480]  我可以找的人就只有上帝
[00:26:07.480 --> 00:26:09.480]  我就祈禱了我問上帝
[00:26:09.480 --> 00:26:11.480]  我應該要怎樣去做呢
[00:26:11.480 --> 00:26:14.480]  其實我要找哪一個人去幫助我
[00:26:14.480 --> 00:26:16.480]  那一刻的時候
[00:26:16.480 --> 00:26:17.480]  祈禱完這個禱之後
[00:26:17.480 --> 00:26:18.480]  我就打電話給一個
[00:26:18.480 --> 00:26:20.480]  邀請我回教會的朋友
[00:26:20.480 --> 00:26:22.480]  我的朋友就有一個建議
[00:26:22.480 --> 00:26:25.480]  不如你試試打電話給小組導師
[00:26:25.480 --> 00:26:27.480]  找團契導師幫忙
[00:26:27.480 --> 00:26:29.480]  其實那一刻我有些掙扎
[00:26:29.480 --> 00:26:31.480]  掙扎的就是第一
[00:26:31.480 --> 00:26:32.480]  那一天很晚
[00:26:32.480 --> 00:26:33.480]  是10點到11點
[00:26:33.480 --> 00:26:35.480]  晚上10點到11點
[00:26:35.480 --> 00:26:36.480]  另外就是
[00:26:36.480 --> 00:26:38.480]  我其實那時候回教會不是很久
[00:26:38.480 --> 00:26:41.480]  我想是三個月左右
[00:26:41.480 --> 00:26:43.480]  所以我跟導師是不是很熟呢
[00:26:43.480 --> 00:26:44.480]  又真的不太熟
[00:26:44.480 --> 00:26:47.480]  但是那一刻我真的沒有其他選擇
[00:26:47.480 --> 00:26:48.480]  所以我就決定
[00:26:48.480 --> 00:26:50.480]  膽粗粗打電話給我的導師
[00:26:50.480 --> 00:26:52.480]  我的導師二話不說
[00:26:52.480 --> 00:26:54.480]  他就飛得去屯門醫院
[00:26:54.480 --> 00:26:56.480]  那一刻我會覺得
[00:26:56.480 --> 00:26:58.480]  他比我早到醫院
[00:26:58.480 --> 00:27:00.480]  我看見他多關心我
[00:27:00.480 --> 00:27:02.480]  或者看重這件事
[00:27:02.480 --> 00:27:04.480]  其實在那一晚
[00:27:04.480 --> 00:27:07.480]  最重要的不是他怎樣幫我弟弟
[00:27:07.480 --> 00:27:09.480]  去辦理這個入院的手續
[00:27:09.480 --> 00:27:10.480]  而是我很看見
[00:27:10.480 --> 00:27:12.480]  上帝是那個聽託過的上帝
[00:27:12.480 --> 00:27:13.480]  當我很無助
[00:27:13.480 --> 00:27:14.480]  不知道的時候
[00:27:14.480 --> 00:27:16.480]  不知道怎麼辦的時候
[00:27:16.480 --> 00:27:19.480]  上帝就透過這個導師來到當中
[00:27:19.480 --> 00:27:22.480]  他給我看見上帝的同在
[00:27:22.480 --> 00:27:23.480]  他的陪伴成為了
[00:27:23.480 --> 00:27:26.480]  我實在經歷上帝的能力
[00:27:26.480 --> 00:27:29.480]  上帝的愛和帶領的那一位
[00:27:29.480 --> 00:27:32.480]  其實這件事我打算就這樣結束
[00:27:32.480 --> 00:27:34.480]  覺得是一個意外
[00:27:34.480 --> 00:27:37.480]  我弟弟因為被人打穿了頭
[00:27:37.480 --> 00:27:40.480]  其實他之後都繼續群上那班朋友
[00:27:40.480 --> 00:27:42.480]  但是過了一段時間
[00:27:42.480 --> 00:27:44.480]  大概三、四個星期之後
[00:27:44.480 --> 00:27:47.480]  我弟弟突然間跟我說
[00:27:47.480 --> 00:27:49.480]  他想離開那班朋友
[00:27:49.480 --> 00:27:50.480]  我就很詫異
[00:27:50.480 --> 00:27:51.480]  我說為什麼呢?
[00:27:51.480 --> 00:27:55.480]  他就說他覺得自從那次被人打穿了頭之後
[00:27:55.480 --> 00:27:59.480]  他出街會覺得被人打他
[00:27:59.480 --> 00:28:02.480]  或者覺得有生命的危險
[00:28:02.480 --> 00:28:03.480]  雖然這件意外
[00:28:03.480 --> 00:28:06.480]  看來是一件不光彩的事
[00:28:06.480 --> 00:28:08.480]  或者是一件不如意的事
[00:28:08.480 --> 00:28:11.480]  但是我看見上帝使用這個機遇
[00:28:11.480 --> 00:28:13.480]  或者這個事件
[00:28:13.480 --> 00:28:17.480]  去令我弟弟意識到要離開那班朋友
[00:28:17.480 --> 00:28:21.480]  之後我就找了跟進我們的社工
[00:28:21.480 --> 00:28:23.480]  我們就搞了一個緊急調遷
[00:28:23.480 --> 00:28:25.480]  我們大概幾個月之後
[00:28:25.480 --> 00:28:27.480]  就搬到另一個屋邨住
[00:28:27.480 --> 00:28:30.480]  我和我弟弟都開始了一個新的生活
[00:28:30.480 --> 00:28:33.480]  其實我相信無論是虐失的生命
[00:28:33.480 --> 00:28:34.480]  還是我們的生命
[00:28:34.480 --> 00:28:37.480]  當我們願意讓上帝介入
[00:28:37.480 --> 00:28:40.480]  即使在不如意的當中你不知道的時候
[00:28:40.480 --> 00:28:42.480]  你去求問上帝的時候
[00:28:42.480 --> 00:28:44.480]  上帝會一步一步給你經歷
[00:28:44.480 --> 00:28:46.480]  他對你的幫助
[00:28:46.480 --> 00:28:50.480]  對你的那份的英許、那份的同在
[00:28:50.480 --> 00:28:53.480]  我們接下來繼續看經文
[00:28:53.480 --> 00:28:57.480]  到第九至第十一節
[00:28:57.480 --> 00:28:59.480]  虐失當他去到
[00:28:59.480 --> 00:29:00.480]  剛剛說到他發現了
[00:29:00.480 --> 00:29:02.480]  原來他被賣到埃及地
[00:29:02.480 --> 00:29:07.480]  到他現在去見到相認他的兄弟的時候
[00:29:07.480 --> 00:29:09.480]  他見到神整幅的圖畫
[00:29:09.480 --> 00:29:11.480]  在他生命裡面的生命的時候
[00:29:11.480 --> 00:29:13.480]  他做了一個即時的回應
[00:29:13.480 --> 00:29:16.480]  我們在第九節見到他說
[00:29:16.480 --> 00:29:18.480]  跟他哥哥說
[00:29:18.480 --> 00:29:19.480]  你們要盡快
[00:29:19.480 --> 00:29:21.480]  要趕快不要擔言
[00:29:21.480 --> 00:29:25.480]  你們要回到我爸爸的家
[00:29:25.480 --> 00:29:27.480]  那裡要跟他說
[00:29:27.480 --> 00:29:28.480]  你們要快點上來
[00:29:28.480 --> 00:29:30.480]  上到埃及地
[00:29:30.480 --> 00:29:34.480]  要他們免他們受到饑荒的災害
[00:29:34.480 --> 00:29:36.480]  在第十節說到
[00:29:36.480 --> 00:29:39.480]  虐失是要求不只是他爸爸
[00:29:39.480 --> 00:29:41.480]  甚至是他整個家族
[00:29:41.480 --> 00:29:43.480]  無論是雅各的牛羊
[00:29:43.480 --> 00:29:44.480]  雅各的孫子
[00:29:44.480 --> 00:29:45.480]  雅各的子女
[00:29:45.480 --> 00:29:48.480]  以及他的一切都要上到埃及地
[00:29:48.480 --> 00:29:50.480]  去到定居、去到安居樂業
[00:29:50.480 --> 00:29:52.480]  在十一節他說
[00:29:52.480 --> 00:29:54.480]  虐失說我要供養你們
[00:29:54.480 --> 00:29:56.480]  因為還有五年的饑荒
[00:29:56.480 --> 00:29:59.480]  你們如果繼續在迦南地住
[00:29:59.480 --> 00:30:01.480]  你們會面對很大
[00:30:01.480 --> 00:30:03.480]  可能有餓死的危機
[00:30:03.480 --> 00:30:05.480]  我們看得見
[00:30:05.480 --> 00:30:09.480]  虐失在這個情況
[00:30:09.480 --> 00:30:11.480]  在這個事件之下
[00:30:11.480 --> 00:30:12.480]  他意會到
[00:30:12.480 --> 00:30:15.480]  上帝給虐失一個新的身份
[00:30:15.480 --> 00:30:18.480]  過往虐失是以一個盧博的身份
[00:30:18.480 --> 00:30:20.480]  被賣到埃及地
[00:30:20.480 --> 00:30:23.480]  但今天他看見原來是上帝
[00:30:23.480 --> 00:30:26.480]  上帝由他被賣的盧帝的身份
[00:30:26.480 --> 00:30:29.480]  抬升成為全埃及的首相
[00:30:29.480 --> 00:30:31.480]  上帝給了虐失一個新的身份
[00:30:31.480 --> 00:30:33.480]  同時他體會
[00:30:33.480 --> 00:30:35.480]  上帝賜給他這個身份
[00:30:35.480 --> 00:30:37.480]  今天這個尊貴的身份
[00:30:37.480 --> 00:30:39.480]  是要祝福更多的人
[00:30:39.480 --> 00:30:41.480]  他看見上帝給他這個
[00:30:41.480 --> 00:30:43.480]  全埃及地首相的身份
[00:30:43.480 --> 00:30:45.480]  不只是為他個人的好處
[00:30:45.480 --> 00:30:47.480]  不只是上帝要祝福
[00:30:47.480 --> 00:30:49.480]  虐失這個人的生命那麼簡單
[00:30:49.480 --> 00:30:51.480]  而是他看見
[00:30:51.480 --> 00:30:53.480]  上帝的心意、上帝的計劃
[00:30:53.480 --> 00:30:55.480]  是祝福虐失的生命之後
[00:30:55.480 --> 00:30:59.480]  再去成為他整個家族的祝福
[00:30:59.480 --> 00:31:01.480]  其實反思我們今天
[00:31:01.480 --> 00:31:03.480]  每一個在神的內
[00:31:03.480 --> 00:31:05.480]  都有一個新的身份
[00:31:05.480 --> 00:31:08.480]  其實我們今天是一個醉的盧帛
[00:31:08.480 --> 00:31:10.480]  我們是不認識神的一個身份
[00:31:10.480 --> 00:31:14.480]  但今天我們竟然能夠成為上帝的兒女
[00:31:14.480 --> 00:31:16.480]  去經歷,去滿滿的經歷
[00:31:16.480 --> 00:31:18.480]  很直接去到神的面前
[00:31:18.480 --> 00:31:20.480]  去透過祈禱,去求祝福
[00:31:20.480 --> 00:31:22.480]  求憐憫,求安慰
[00:31:22.480 --> 00:31:24.480]  同時我們看見
[00:31:24.480 --> 00:31:27.480]  我們是屬神的子民
[00:31:27.480 --> 00:31:30.480]  我們是上帝在地上的代表
[00:31:30.480 --> 00:31:33.480]  其實神給我們這個寶貴的身份
[00:31:33.480 --> 00:31:36.480]  真的不是純粹為了自己的好處
[00:31:36.480 --> 00:31:38.480]  正如虐失感
[00:31:38.480 --> 00:31:40.480]  他領受過上帝給他的
[00:31:40.480 --> 00:31:43.480]  祝福、帶領、同在和恩典之後
[00:31:43.480 --> 00:31:46.480]  祝福他的家人
[00:31:46.480 --> 00:31:48.480]  我相信上帝
[00:31:48.480 --> 00:31:51.480]  今天也是要透過我們的生命
[00:31:51.480 --> 00:31:53.480]  去到好像虐失感
[00:31:53.480 --> 00:31:56.480]  在不同的經歷、不同的遭遇裏面
[00:31:56.480 --> 00:31:58.480]  看見上帝的真實的時候
[00:31:58.480 --> 00:32:00.480]  我們就去邀請更多人
[00:32:00.480 --> 00:32:02.480]  我們將福音分享
[00:32:02.480 --> 00:32:05.480]  讓更多人體會福音的美好
[00:32:05.480 --> 00:32:08.480]  正如我一開始在說
[00:32:08.480 --> 00:32:11.480]  我自己是經歷過福音的美好
[00:32:11.480 --> 00:32:13.480]  福音的力量之後
[00:32:13.480 --> 00:32:16.480]  令我很想和周圍的人傳這個福音
[00:32:16.480 --> 00:32:18.480]  我相信如果不是上帝
[00:32:18.480 --> 00:32:20.480]  我今天都不知道會在哪裏
[00:32:20.480 --> 00:32:22.480]  或者今天都未必會在這個台上
[00:32:22.480 --> 00:32:24.480]  和大家分享
[00:32:24.480 --> 00:32:26.480]  我不知道大家還記不記得
[00:32:26.480 --> 00:32:29.480]  你們第一個很想傳福音的人
[00:32:29.480 --> 00:32:31.480]  不知道會不會是你的同學
[00:32:31.480 --> 00:32:33.480]  你的家人
[00:32:33.480 --> 00:32:36.480]  我記得我第一個很想傳福音給他的人
[00:32:36.480 --> 00:32:38.480]  是我媽媽
[00:32:38.480 --> 00:32:41.480]  因為我知道我媽媽在生命上
[00:32:41.480 --> 00:32:43.480]  都遇到很多難處
[00:32:43.480 --> 00:32:45.480]  無論是經歷婚姻的失敗
[00:32:45.480 --> 00:32:47.480]  即是家庭破碎
[00:32:47.480 --> 00:32:49.480]  或者是經濟的困難
[00:32:49.480 --> 00:32:51.480]  到我弟弟一個有特殊照顧
[00:32:51.480 --> 00:32:53.480]  特別需要照顧的一個弟弟
[00:32:53.480 --> 00:32:54.480]  他身體很多
[00:32:54.480 --> 00:32:57.480]  他生命裏面有很多難處
[00:32:57.480 --> 00:32:59.480]  但其實我想說
[00:32:59.480 --> 00:33:01.480]  要和家人傳福音都不容易
[00:33:01.480 --> 00:33:02.480]  因為我媽媽
[00:33:02.480 --> 00:33:04.480]  我知道她信佛很多年
[00:33:04.480 --> 00:33:06.480]  我記得我小時候
[00:33:06.480 --> 00:33:09.480]  我家會有些離姑一上來
[00:33:09.480 --> 00:33:10.480]  借數一笑
[00:33:10.480 --> 00:33:11.480]  類似他們會
[00:33:11.480 --> 00:33:12.480]  真的嗎
[00:33:12.480 --> 00:33:14.480]  他們會去不同的地方
[00:33:14.480 --> 00:33:17.480]  去到我不知道那些叫施主還是施舍
[00:33:17.480 --> 00:33:20.480]  總之是來到別人的家睡
[00:33:20.480 --> 00:33:22.480]  之後他們會繼續出去
[00:33:22.480 --> 00:33:25.480]  求那些錢
[00:33:25.480 --> 00:33:28.480]  我媽媽其實是一個很相信佛
[00:33:28.480 --> 00:33:31.480]  很相信那個宗教的人
[00:33:31.480 --> 00:33:33.480]  但我仍然盡力
[00:33:33.480 --> 00:33:35.480]  把這個福音帶給我媽媽
[00:33:35.480 --> 00:33:38.480]  其實在2012年的時候
[00:33:38.480 --> 00:33:41.480]  我媽媽最後決志相信耶穌
[00:33:41.480 --> 00:33:45.480]  我事後問媽媽為何你會肯信
[00:33:45.480 --> 00:33:48.480]  其實她說她見到我生命的改變
[00:33:48.480 --> 00:33:50.480]  而去到相信主
[00:33:50.480 --> 00:33:52.480]  她說她見到
[00:33:52.480 --> 00:33:55.480]  以前她拜神或是很多佛
[00:33:55.480 --> 00:33:57.480]  目的都是求平安
[00:33:57.480 --> 00:34:00.480]  求生活可以有信理
[00:34:00.480 --> 00:34:02.480]  但其實她體會不到
[00:34:02.480 --> 00:34:05.480]  無論她去拜不同的神佛等等
[00:34:05.480 --> 00:34:08.480]  她面對著家裡或她生命的破碎
[00:34:08.480 --> 00:34:11.480]  她終日都是愁眉苦臉
[00:34:11.480 --> 00:34:13.480]  但當她見到我相信主之後
[00:34:13.480 --> 00:34:14.480]  個人有些不同
[00:34:14.480 --> 00:34:16.480]  是開朗了
[00:34:16.480 --> 00:34:19.480]  即使我的生命可能都要照顧著
[00:34:19.480 --> 00:34:21.480]  弟弟或是照顧著家人
[00:34:21.480 --> 00:34:24.480]  她說我的念上仍然有喜樂、有平安
[00:34:24.480 --> 00:34:26.480]  所以她說她很想經歷
[00:34:26.480 --> 00:34:30.480]  帶給我喜樂、帶給我盼望的上帝
[00:34:30.480 --> 00:34:33.480]  丁姐妹,我很想告訴你
[00:34:33.480 --> 00:34:36.480]  展現上帝的國度
[00:34:36.480 --> 00:34:38.480]  是可以透過我們的生命
[00:34:38.480 --> 00:34:42.480]  但與此同時,我們的生命要先去避神
[00:34:42.480 --> 00:34:44.480]  容許祂介入我們的生命
[00:34:44.480 --> 00:34:46.480]  以致我們的生命是很確實
[00:34:46.480 --> 00:34:48.480]  去經歷上帝的真實和同在
[00:34:48.480 --> 00:34:52.480]  以致被人看見的時候會被吸引
[00:34:52.480 --> 00:34:56.480]  來總結
[00:34:56.480 --> 00:34:59.480]  我們今天透過《約識》的故事
[00:34:59.480 --> 00:35:02.480]  我們看見要去發現上帝的奇妙作為
[00:35:02.480 --> 00:35:06.480]  原來是要用上帝的眼光去看生命的遭遇
[00:35:06.480 --> 00:35:09.480]  亦要讓神去介入我們的生命
[00:35:09.480 --> 00:35:15.480]  我相信當我們願意去用這兩個方式
[00:35:15.480 --> 00:35:18.480]  我們會明白或體會到
[00:35:18.480 --> 00:35:21.480]  神如何在你的生命中觸跡
[00:35:21.480 --> 00:35:25.480]  如何在你的生命中將來祂的作為
[00:35:25.480 --> 00:35:28.480]  當你體會上帝這份福音的美好時
[00:35:28.480 --> 00:35:31.480]  你會像《約識》般
[00:35:31.480 --> 00:35:34.480]  將這份福音帶給你身邊的人
[00:35:34.480 --> 00:35:37.480]  可能是你愛的家人
[00:35:37.480 --> 00:35:40.480]  可能是你的朋友、你的同學
[00:35:40.480 --> 00:35:45.480]  我們也能夠成為一個見證上帝的生命
[00:35:45.480 --> 00:35:49.480]  並且看得見我們能夠勝在福音能力的生命
[00:35:49.480 --> 00:35:53.480]  最後有一句英文我很喜歡
[00:35:53.480 --> 00:35:56.480]  我覺得這也是我每天去祈禱
[00:35:56.480 --> 00:36:00.480]  希望我在這個地上或在這個生命中
[00:36:00.480 --> 00:36:02.480]  這個生命如何獻情給神
[00:36:02.480 --> 00:36:04.480]  就是We are blessed to bless
[00:36:04.480 --> 00:36:07.480]  我相信我們今天滿滿地去到
[00:36:07.480 --> 00:36:10.480]  能夠經歷上帝的實在時
[00:36:10.480 --> 00:36:11.480]  上帝不是我們停在這裡
[00:36:11.480 --> 00:36:14.480]  只是這裡的十二樓這麼簡單
[00:36:14.480 --> 00:36:16.480]  不只是你旁邊的那一個
[00:36:16.480 --> 00:36:20.480]  而是他看見外面有更多的人需要這個福音
[00:36:20.480 --> 00:36:21.480]  探望我們的生命
[00:36:21.480 --> 00:36:23.480]  今天我們坐在這裡
[00:36:23.480 --> 00:36:26.480]  但在這個星期或在你接下來的人生
