
[00:00:00.000 --> 00:00:05.400]  各位歡迎你們收看 《恩福電台》六晚的專輯節目
[00:20:24.000 --> 00:20:26.000]  回歸的猶太人
[00:20:26.000 --> 00:20:28.000]  一定能夠成功的重建
[00:20:28.000 --> 00:20:30.000]  因為尼希米很仔細的安排
[00:20:30.000 --> 00:20:32.000]  每一段都會分派
[00:20:32.000 --> 00:20:34.000]  不同的人去做
[00:20:34.000 --> 00:20:36.000]  有些按著家族
[00:20:36.000 --> 00:20:38.000]  有些按著居住地
[00:20:38.000 --> 00:20:40.000]  務求令整個城牆沒有一個缺口
[00:20:40.000 --> 00:20:42.000]  敵人就沒有機會進來
[00:20:42.000 --> 00:20:44.000]  我的死黨沙龍
[00:20:44.000 --> 00:20:46.000]  他更厲害
[00:20:46.000 --> 00:20:48.000]  他派他的家裡的女人
[00:20:48.000 --> 00:20:50.000]  姐姐妹妹女人全部出來
[00:20:50.000 --> 00:20:52.000]  我真的很佩服他們的毀身
[00:20:52.000 --> 00:20:54.000]  就是這樣
[00:20:54.000 --> 00:20:56.000]  52天
[00:20:56.000 --> 00:20:58.000]  超額完成就完成了重建工程
[00:20:58.000 --> 00:21:00.000]  就是因為尼希米
[00:21:00.000 --> 00:21:02.000]  很有詳細的計劃
[00:21:02.000 --> 00:21:04.000]  很仔細的分配
[00:21:04.000 --> 00:21:06.000]  更加重要的是全民就是這樣來參與
[00:21:06.000 --> 00:21:08.000]  每一個都參與
[00:21:08.000 --> 00:21:10.000]  我看到每一個人
[00:21:10.000 --> 00:21:12.000]  都很熱心來做
[00:21:12.000 --> 00:21:14.000]  我看到尼希米
[00:21:14.000 --> 00:21:16.000]  真是神重用的一個領袖
[00:21:16.000 --> 00:21:18.000]  所以全城全民
[00:21:18.000 --> 00:21:20.000]  都願意來參與
[00:21:20.000 --> 00:21:22.000]  一起起來重建
[00:21:22.000 --> 00:21:24.000]  多謝你接受訪問
[00:21:24.000 --> 00:21:26.000]  哇 厲害
[00:21:26.000 --> 00:21:28.000]  他們的神夜禍連高官都感動了
[00:21:28.000 --> 00:21:32.000]  最後我們訪問一個叫
[00:21:32.000 --> 00:21:34.000]  馬基雅的人
[00:21:34.000 --> 00:21:36.000]  他不願意出鏡
[00:21:36.000 --> 00:21:38.000]  因為他覺得自己很不配
[00:21:38.000 --> 00:21:40.000]  因為十幾年前當以色列回來
[00:21:40.000 --> 00:21:42.000]  整頓猶太人的
[00:21:42.000 --> 00:21:44.000]  屬靈生命的時候
[00:21:44.000 --> 00:21:46.000]  他就是其中一個取愛幫女子的猶太人
[00:21:46.000 --> 00:21:50.000]  但是神改變了他
[00:21:50.000 --> 00:21:52.000]  就是那一次他悔改認罪之後
[00:21:52.000 --> 00:21:54.000]  他就立志要專心
[00:21:54.000 --> 00:21:56.000]  依靠神
[00:21:56.000 --> 00:21:58.000]  這次他很積極
[00:21:58.000 --> 00:22:00.000]  來參與整場重建的工程
[00:22:00.000 --> 00:22:02.000]  不如我們聽聽
[00:22:02.000 --> 00:22:04.000]  他電話的訪問
[00:22:04.000 --> 00:22:06.000]  聲音經過處理
[00:22:06.000 --> 00:22:10.000]  其實我真的要多謝李希米給我機會
[00:22:10.000 --> 00:22:12.000]  我也是一個曾經做錯事的人
[00:22:12.000 --> 00:22:14.000]  但是
[00:22:14.000 --> 00:22:18.000]  他竟然讓我參與整場重建的工程
[00:22:18.000 --> 00:22:20.000]  回過過去的歷史
[00:22:20.000 --> 00:22:22.000]  看到夜禍說
[00:22:22.000 --> 00:22:24.000]  顧念猶太人
[00:22:24.000 --> 00:22:26.000]  呼召所羅巴伯帶領第一批猶太人
[00:22:26.000 --> 00:22:28.000]  回來重建聖殿
[00:22:28.000 --> 00:22:30.000]  呼召以斯拉帶領第二批猶太人
[00:22:30.000 --> 00:22:32.000]  回來重建我們的屬靈生命
[00:22:34.000 --> 00:22:36.000]  這次李希米強勢回歸
[00:22:36.000 --> 00:22:38.000]  重建聖牆
[00:22:38.000 --> 00:22:40.000]  我當然要把握機會
[00:22:40.000 --> 00:22:42.000]  我一定要參與
[00:22:42.000 --> 00:22:44.000]  難得有一個機會
[00:22:44.000 --> 00:22:46.000]  和所有猶太人一起合作
[00:22:46.000 --> 00:22:50.000]  我們從這幾位
[00:22:50.000 --> 00:22:52.000]  有份參與重建的猶太人
[00:22:52.000 --> 00:22:54.000]  他們的分享裏面
[00:22:54.000 --> 00:22:56.000]  我們可以看到
[00:22:56.000 --> 00:22:58.000]  夜禍親自感動每一個不同階層
[00:22:58.000 --> 00:23:00.000]  不同的人一起起來
[00:23:00.000 --> 00:23:02.000]  全盛全民來重建聖牆
[00:23:02.000 --> 00:23:06.000]  李希米就把整個聖牆重建的計劃
[00:23:06.000 --> 00:23:08.000]  和整個過程
[00:23:08.000 --> 00:23:10.000]  編寫了一個回憶錄
[00:23:10.000 --> 00:23:12.000]  叫做李希米記
[00:23:12.000 --> 00:23:14.000]  我們有機會詳細看過這個回憶錄
[00:23:14.000 --> 00:23:16.000]  有幾個觀察想和大家分享
[00:23:16.000 --> 00:23:18.000]  第一
[00:23:18.000 --> 00:23:20.000]  有一個很完善的計劃
[00:23:20.000 --> 00:23:22.000]  在回憶錄裏面出現最多的字是什麼
[00:23:22.000 --> 00:23:24.000]  就是接觸
[00:23:24.000 --> 00:23:26.000]  誰或在誰旁邊
[00:23:26.000 --> 00:23:28.000]  你見到不斷出現
[00:23:28.000 --> 00:23:30.000]  原來在地理上
[00:23:30.000 --> 00:23:32.000]  這些單位和單位之間
[00:23:32.000 --> 00:23:34.000]  是沒有間斷的
[00:23:34.000 --> 00:23:36.000]  防止有漏洞
[00:23:36.000 --> 00:23:38.000]  這些單位和單位緊接著
[00:23:38.000 --> 00:23:40.000]  你想想
[00:23:40.000 --> 00:23:42.000]  就是這樣
[00:23:42.000 --> 00:23:44.000]  敵人就沒有機會進來
[00:23:44.000 --> 00:23:46.000]  另外在團隊合作上
[00:23:46.000 --> 00:23:48.000]  單位和單位緊接著
[00:23:48.000 --> 00:23:50.000]  其實就可以發揮互助的精神
[00:23:50.000 --> 00:23:52.000]  你想想
[00:23:52.000 --> 00:23:54.000]  當一個單位
[00:23:54.000 --> 00:23:56.000]  不妥當
[00:23:56.000 --> 00:23:58.000]  你身出換手可以幫他
[00:23:58.000 --> 00:24:00.000]  所以
[00:24:00.000 --> 00:24:02.000]  李希米很著重團隊的合一
[00:24:02.000 --> 00:24:04.000]  當時李希米有一個口號
[00:24:04.000 --> 00:24:06.000]  你聽聽他怎麼說
[00:24:06.000 --> 00:24:08.000]  一段也不能斷
[00:24:08.000 --> 00:24:10.000]  一個也不能少
[00:24:10.000 --> 00:24:12.000]  一段就是
[00:24:12.000 --> 00:24:14.000]  每一段成長
[00:24:14.000 --> 00:24:16.000]  所有猶太人一個也不能少
[00:24:16.000 --> 00:24:18.000]  這個就是他的口號
[00:24:18.000 --> 00:24:20.000]  我再讀一次
[00:24:20.000 --> 00:24:22.000]  一段也不能斷,一個也不能少
[00:24:22.000 --> 00:24:24.000]  這個就是李希米呼籲他們
[00:24:24.000 --> 00:24:26.000]  第二個觀察
[00:24:26.000 --> 00:24:28.000]  第二個觀察就是
[00:24:28.000 --> 00:24:30.000]  全民都願意承擔
[00:24:30.000 --> 00:24:32.000]  當李希米呼籲他們一起起立重建的時候
[00:24:32.000 --> 00:24:34.000]  猶太人不分身份
[00:24:34.000 --> 00:24:36.000]  不分地位
[00:24:36.000 --> 00:24:38.000]  階級
[00:24:38.000 --> 00:24:40.000]  貧富,職業
[00:24:40.000 --> 00:24:42.000]  全部都是這樣出來的
[00:24:42.000 --> 00:24:44.000]  每一個階層
[00:24:44.000 --> 00:24:46.000]  在回憶錄裡看到
[00:24:46.000 --> 00:24:48.000]  每一個階層的人都出來做的
[00:24:48.000 --> 00:24:50.000]  有基層的市民,有官員,有領袖
[00:24:50.000 --> 00:24:52.000]  有做生意的,有專業人士
[00:24:52.000 --> 00:24:54.000]  他們都是不計較
[00:24:54.000 --> 00:24:56.000]  每一個階層都出來幫忙
[00:24:56.000 --> 00:24:58.000]  還有李希米分配的地段
[00:24:58.000 --> 00:25:00.000]  有些容易,有些難
[00:25:00.000 --> 00:25:02.000]  但是猶太人完全不計較
[00:25:02.000 --> 00:25:04.000]  你想想
[00:25:04.000 --> 00:25:06.000]  有些分配了平地
[00:25:06.000 --> 00:25:08.000]  很宜氣
[00:25:08.000 --> 00:25:10.000]  有些分配了山坡,真的很難
[00:25:10.000 --> 00:25:12.000]  有些可能只是修補一點
[00:25:12.000 --> 00:25:14.000]  但有些差不多都倒塌了
[00:25:14.000 --> 00:25:16.000]  要重建,很多工作
[00:25:16.000 --> 00:25:18.000]  有些環境好一點
[00:25:18.000 --> 00:25:20.000]  有些環境差一點
[00:25:20.000 --> 00:25:22.000]  有些長很多,有些短很多
[00:25:22.000 --> 00:25:24.000]  但是猶太人完全不計較
[00:25:24.000 --> 00:25:26.000]  李希米分配了什麼地段
[00:25:26.000 --> 00:25:28.000]  我就做
[00:25:28.000 --> 00:25:30.000]  我看到他們每一個都很甘心去參與
[00:25:30.000 --> 00:25:32.000]  沒有憎恨,也沒有投訴
[00:25:32.000 --> 00:25:34.000]  沒有埋怨
[00:25:34.000 --> 00:25:36.000]  甚至很多願意伸出援手
[00:25:36.000 --> 00:25:38.000]  看到隔離不行的時候
[00:25:38.000 --> 00:25:40.000]  他們做了別人的那份
[00:25:40.000 --> 00:25:42.000]  當時重建猶太
[00:25:42.000 --> 00:25:44.000]  重建耶路撒冷城牆的人
[00:25:44.000 --> 00:25:46.000]  他們都有一個口號
[00:25:46.000 --> 00:25:48.000]  要聽聽他怎麼說
[00:25:48.000 --> 00:25:50.000]  你好,我好,你撚多我補償
[00:25:50.000 --> 00:25:52.000]  你好,我好,你撚多我補償
[00:25:52.000 --> 00:25:54.000]  你好,我好,你撚多我補償
[00:25:54.000 --> 00:25:56.000]  原來他們就是這樣
[00:25:56.000 --> 00:25:58.000]  互相的幫助
[00:25:58.000 --> 00:26:00.000]  就是這樣,52天就完成了
[00:26:00.000 --> 00:26:02.000]  我看到每一個單位
[00:26:02.000 --> 00:26:04.000]  每一個猶太人
[00:26:04.000 --> 00:26:06.000]  都是同心合一去完成
[00:26:06.000 --> 00:26:08.000]  第三個觀察
[00:26:08.000 --> 00:26:10.000]  我看到這份感動
[00:26:10.000 --> 00:26:12.000]  不斷承傳下去
[00:26:12.000 --> 00:26:14.000]  在回憶錄裏面寫著
[00:26:14.000 --> 00:26:16.000]  當李希米夫就說
[00:26:16.000 --> 00:26:18.000]  起來我們一起去做
[00:26:18.000 --> 00:26:20.000]  全民全城就是這樣回應他
[00:26:20.000 --> 00:26:22.000]  好啊,我們一起去做
[00:26:22.000 --> 00:26:24.000]  我觀察就看到
[00:26:24.000 --> 00:26:26.000]  李希米這份感動
[00:26:26.000 --> 00:26:28.000]  感動了全民
[00:26:28.000 --> 00:26:30.000]  全部的市民
[00:26:30.000 --> 00:26:32.000]  李希米立志敗上
[00:26:32.000 --> 00:26:34.000]  全民又立志敗上
[00:26:34.000 --> 00:26:46.000]  這次我可以親眼看到
[00:26:46.000 --> 00:26:48.000]  李希米重建聖牆
[00:26:48.000 --> 00:26:50.000]  這個故事
[00:26:50.000 --> 00:26:52.000]  我就想起了我自己的教會
[00:26:52.000 --> 00:26:54.000]  我也是回恩福堂的
[00:26:54.000 --> 00:26:56.000]  香港經歷了社運
[00:26:56.000 --> 00:26:58.000]  經歷疫情之後
[00:26:58.000 --> 00:27:00.000]  無論社會家庭教會都大傷元氣
[00:27:00.000 --> 00:27:02.000]  家庭成員
[00:27:02.000 --> 00:27:04.000]  被迫分開
[00:27:04.000 --> 00:27:06.000]  李小祖的組員要移民
[00:27:06.000 --> 00:27:08.000]  牧者要轉工
[00:27:08.000 --> 00:27:10.000]  轉工場
[00:27:10.000 --> 00:27:12.000]  大部分的侍奉崗位都說不夠人
[00:27:12.000 --> 00:27:14.000]  你見到宣傳
[00:27:14.000 --> 00:27:16.000]  每個部門都宣傳不夠人要來
[00:27:16.000 --> 00:27:18.000]  整個情況好像
[00:27:18.000 --> 00:27:20.000]  很灰很慘
[00:27:20.000 --> 00:27:22.000]  你又聽到大英之妹
[00:27:22.000 --> 00:27:24.000]  開始有很多不滿的聲音
[00:27:24.000 --> 00:27:26.000]  為什麼教會這樣,為什麼傳統人這樣
[00:27:26.000 --> 00:27:28.000]  為什麼你這樣,為什麼我這樣
[00:27:28.000 --> 00:27:30.000]  組員之間
[00:27:30.000 --> 00:27:32.000]  少了很多的信任
[00:27:32.000 --> 00:27:34.000]  你有沒有看到
[00:27:34.000 --> 00:27:36.000]  教會現在有很多的缺口
[00:27:36.000 --> 00:27:40.000]  這個時候撒旦就乘虛而入
[00:27:40.000 --> 00:27:42.000]  他就想將
[00:27:42.000 --> 00:27:44.000]  恩福堂打散
[00:27:44.000 --> 00:27:50.000]  我不知道你記不記得去年的按摩禮
[00:27:50.000 --> 00:27:52.000]  有多少人去
[00:27:52.000 --> 00:27:54.000]  去年七月
[00:27:54.000 --> 00:27:56.000]  這麼少人去
[00:27:56.000 --> 00:27:58.000]  你還記不記得
[00:27:58.000 --> 00:28:00.000]  當日是恩福堂
[00:28:00.000 --> 00:28:02.000]  有史以來最多一次
[00:28:02.000 --> 00:28:04.000]  最多牧者被安納的一次
[00:28:04.000 --> 00:28:06.000]  我記得牧師這樣說
[00:28:06.000 --> 00:28:08.000]  在今天這樣的時勢
[00:28:08.000 --> 00:28:10.000]  還有八位牧者願意承擔
[00:28:10.000 --> 00:28:12.000]  是復興教會的時候
[00:28:12.000 --> 00:28:14.000]  神就感動
[00:28:14.000 --> 00:28:16.000]  這八位牧者去承擔
[00:28:16.000 --> 00:28:18.000]  這八位牧者就將
[00:28:18.000 --> 00:28:20.000]  這個感動繼續傳承下去
[00:28:20.000 --> 00:28:24.000]  這八位牧者選擇留在香港
[00:28:24.000 --> 00:28:26.000]  留在恩福堂
[00:28:26.000 --> 00:28:28.000]  其實你今天也是
[00:28:28.000 --> 00:28:30.000]  你今天選擇留在香港
[00:28:30.000 --> 00:28:32.000]  你今天選擇留在恩福堂
[00:28:32.000 --> 00:28:34.000]  你今天選擇留在晚堂
[00:28:34.000 --> 00:28:36.000]  你今天選擇留在這個聚會裏面
[00:28:36.000 --> 00:28:38.000]  我告訴你
[00:28:38.000 --> 00:28:40.000]  神就是在感動你
[00:28:40.000 --> 00:28:42.000]  神就是呼召你
[00:28:42.000 --> 00:28:44.000]  一起來重建教會
[00:28:44.000 --> 00:28:46.000]  重建恩福堂
[00:28:46.000 --> 00:28:48.000]  不要分你是什麼團契
[00:28:48.000 --> 00:28:50.000]  不要分什麼年齡
[00:28:50.000 --> 00:28:52.000]  不要分我信主多久
[00:28:52.000 --> 00:28:54.000]  你又不要分
[00:28:54.000 --> 00:28:56.000]  你有多少經驗
[00:28:56.000 --> 00:28:58.000]  你是什麼服事的崗位
[00:28:58.000 --> 00:29:00.000]  只要今天你進來這個聖殿
[00:29:00.000 --> 00:29:02.000]  進來這個聚會的時候
[00:29:02.000 --> 00:29:04.000]  我們一起去敬拜
[00:29:04.000 --> 00:29:06.000]  正正就是體驗
[00:29:06.000 --> 00:29:08.000]  這間就是緊接著
[00:29:08.000 --> 00:29:10.000]  沒有缺口魔鬼不能夠進來
[00:29:10.000 --> 00:29:14.000]  你看看你旁邊那個
[00:29:14.000 --> 00:29:16.000]  你看看你旁邊那個
[00:29:16.000 --> 00:29:20.000]  你可能認識他可能不認識他
[00:29:20.000 --> 00:29:22.000]  我相信你起碼當日
[00:29:22.000 --> 00:29:24.000]  工程旁邊那個也未必認識
[00:29:24.000 --> 00:29:26.000]  單位緊接單位
[00:29:26.000 --> 00:29:28.000]  你旁邊那個緊接你
[00:29:28.000 --> 00:29:32.000]  你旁邊那個也是神的兒女
[00:29:32.000 --> 00:29:34.000]  也是神所愛的
[00:29:34.000 --> 00:29:36.000]  也是神所珍重的
[00:29:36.000 --> 00:29:38.000]  神親自去感動他
[00:29:38.000 --> 00:29:40.000]  今天回到晚堂
[00:29:40.000 --> 00:29:42.000]  神一樣感動你
[00:29:42.000 --> 00:29:44.000]  今天回到晚堂
[00:29:44.000 --> 00:29:50.000]  記不記得剛才尼熙米的口號
[00:29:50.000 --> 00:29:52.000]  一段也不能斷
[00:29:52.000 --> 00:29:56.000]  一個也不能少
[00:29:56.000 --> 00:29:58.000]  我們一起叫
[00:29:58.000 --> 00:30:00.000]  一段也不能斷
[00:30:00.000 --> 00:30:02.000]  一個也不能少
[00:30:02.000 --> 00:30:04.000]  正正就是我們
[00:30:04.000 --> 00:30:06.000]  不要斷
[00:30:06.000 --> 00:30:08.000]  一個緊接一個
[00:30:08.000 --> 00:30:10.000]  不要斷不要少
[00:30:10.000 --> 00:30:12.000]  我們又試一下
[00:30:12.000 --> 00:30:14.000]  有我們的口號
[00:30:14.000 --> 00:30:16.000]  這個是恩福堂復興的口號
[00:30:16.000 --> 00:30:18.000]  今天的題目是全
[00:30:18.000 --> 00:30:20.000]  一個字
[00:30:20.000 --> 00:30:22.000]  是什麼意思呢
[00:30:22.000 --> 00:30:24.000]  是全盛要重建
[00:30:24.000 --> 00:30:26.000]  全民要合一
[00:30:26.000 --> 00:30:28.000]  全因耶和華
[00:30:28.000 --> 00:30:30.000]  我們再說一次
[00:30:30.000 --> 00:30:32.000]  全盛要重建
[00:30:32.000 --> 00:30:34.000]  全民要合一
[00:30:34.000 --> 00:30:36.000]  全因耶和華
[00:30:36.000 --> 00:30:38.000]  我們一起說
[00:30:38.000 --> 00:30:40.000]  全盛要重建
[00:30:40.000 --> 00:30:42.000]  全民要合一
[00:30:42.000 --> 00:30:44.000]  全因耶和華
[00:30:44.000 --> 00:30:46.000]  你今天聽到
[00:30:46.000 --> 00:30:48.000]  你又叫了口號
[00:30:48.000 --> 00:30:50.000]  現在是時候起來重建我們的教會
[00:30:50.000 --> 00:30:52.000]  你願不願意
[00:30:52.000 --> 00:30:54.000]  尼熙米就是這樣呼籲猶太人重建的時候
[00:30:54.000 --> 00:30:56.000]  他們每一個緊接緊接
[00:30:56.000 --> 00:30:58.000]  緊接地回應
[00:30:58.000 --> 00:31:00.000]  你願不願意
[00:31:00.000 --> 00:31:04.000]  神真的在呼籲你
[00:31:04.000 --> 00:31:06.000]  我們一起
[00:31:06.000 --> 00:31:08.000]  重建恩福堂
[00:31:08.000 --> 00:31:10.000]  如果你願意
[00:31:10.000 --> 00:31:12.000]  你真的很想我們一起
[00:31:12.000 --> 00:31:14.000]  齊心 同心
[00:31:14.000 --> 00:31:16.000]  重建恩福堂 重建神的教會的時候
[00:31:16.000 --> 00:31:18.000]  你就起來吧

