
[00:00:00.000 --> 00:00:05.240]  大家好,我是恩福堂兒童部的Wendy,全道同工
[00:24:57.160 --> 00:24:59.160]  以致我今天來到港島的時候
[00:24:59.160 --> 00:25:02.160]  我一直進去靜修的時候
[00:25:02.160 --> 00:25:04.160]  我沒有刻意預備講章
[00:25:04.160 --> 00:25:06.160]  但靜修完之後
[00:25:06.160 --> 00:25:09.160]  我覺得很多神給我這份禮物
[00:25:09.160 --> 00:25:13.160]  感受到能夠很自由、很喜樂的侍奉主
[00:25:13.160 --> 00:25:15.160]  是無價的
[00:25:15.160 --> 00:25:17.160]  是很開心的
[00:25:17.160 --> 00:25:18.160]  所以我今天來到港島的時候
[00:25:18.160 --> 00:25:23.160]  我帶著一份很期待、很興奮的心情去見你們
[00:25:23.160 --> 00:25:26.160]  當中有一些我熟悉的面孔
[00:25:26.160 --> 00:25:28.160]  我記得你們的
[00:25:28.160 --> 00:25:31.160]  因為我已經腦定了
[00:25:31.160 --> 00:25:36.160]  所以可能在以前也有和你們接觸過
[00:25:36.160 --> 00:25:38.160]  但你們有些已經變大了
[00:25:38.160 --> 00:25:40.160]  其實我能夠緊緊認出
[00:25:40.160 --> 00:25:42.160]  但也覺得無論是兒童主教學
[00:25:42.160 --> 00:25:44.160]  或者基督少年軍
[00:25:44.160 --> 00:25:46.160]  我很深刻和你們相遇
[00:25:46.160 --> 00:25:51.160]  所以今天這份能夠自由地喜樂地在港島
[00:25:51.160 --> 00:25:55.160]  和真心將神的話和你們分享
[00:25:55.160 --> 00:25:58.160]  是我很大的喜樂
[00:25:58.160 --> 00:26:00.160]  我也想和你們分享
[00:26:00.160 --> 00:26:02.160]  在剛剛7月28日
[00:26:02.160 --> 00:26:05.160]  我也見到一班小弟兄姊妹
[00:26:05.160 --> 00:26:08.160]  很自由快樂地侍奉主
[00:26:08.160 --> 00:26:10.160]  我見到他們
[00:26:10.160 --> 00:26:13.160]  我覺得他們散發著一份感染力
[00:26:13.160 --> 00:26:17.160]  讓我真的有很多活力
[00:26:17.160 --> 00:26:19.160]  很想和你們分享
[00:26:19.160 --> 00:26:23.160]  你們也可以成為服侍人的
[00:26:23.160 --> 00:26:28.160]  一個很有自由、很有喜樂的小領袖
[00:26:28.160 --> 00:26:32.160]  當中因為這班兒童主教學學生去小六
[00:26:32.160 --> 00:26:34.160]  我也認識他們的班房
[00:26:34.160 --> 00:26:37.160]  也有一些認識
[00:26:37.160 --> 00:26:41.160]  但當日見到當中一些青年領袖
[00:26:41.160 --> 00:26:44.160]  和他們聊天、打遊戲的時候
[00:26:44.160 --> 00:26:46.160]  我真的覺得很驚訝
[00:26:46.160 --> 00:26:49.160]  這班青年人原來成長了很多
[00:26:49.160 --> 00:26:51.160]  很有自信心
[00:26:51.160 --> 00:26:53.160]  也很真誠
[00:26:53.160 --> 00:26:55.160]  口才也很好
[00:26:55.160 --> 00:26:58.160]  就算比較斯文的
[00:26:58.160 --> 00:27:01.160]  我也覺得你們帶領得非常好
[00:27:01.160 --> 00:27:03.160]  因為你們的付出
[00:27:03.160 --> 00:27:06.160]  令我們這班兒童主教學六年級學生
[00:27:06.160 --> 00:27:08.160]  非常開心
[00:27:08.160 --> 00:27:11.160]  也體現到恩福堂好像一個大家庭
[00:27:11.160 --> 00:27:15.160]  我們不只是六年級的家庭
[00:27:15.160 --> 00:27:19.160]  原來上面還有一些比較大的哥哥姐姐
[00:27:19.160 --> 00:27:23.160]  可以和我們一起分享主的愛
[00:27:23.160 --> 00:27:25.160]  這份自由和喜樂的服侍
[00:27:25.160 --> 00:27:30.160]  我希望感染更多在座的每一個人
[00:27:30.160 --> 00:27:36.160]  不知道你渴望一份自由和喜樂的心去侍奉神嗎?
[00:27:36.160 --> 00:27:39.160]  我也很鼓勵你
[00:27:39.160 --> 00:27:42.160]  剛才我所做的自我的對話
[00:27:42.160 --> 00:27:46.160]  其實是一個靜修的操練
[00:27:46.160 --> 00:27:48.160]  叫做意識醒察
[00:27:48.160 --> 00:27:51.160]  意識醒察是我在恩福堂
[00:27:51.160 --> 00:27:55.160]  裡面一位Eric Lee牧師
[00:27:55.160 --> 00:27:57.160]  教我們一班童工
[00:27:57.160 --> 00:27:59.160]  怎樣去做意識醒察
[00:27:59.160 --> 00:28:03.160]  怎樣在神面前安靜思想
[00:28:03.160 --> 00:28:06.160]  讀神的話和祈禱
[00:28:06.160 --> 00:28:08.160]  我看到這班年輕人
[00:28:08.160 --> 00:28:13.160]  很自由和喜樂地侍奉主
[00:28:13.160 --> 00:28:15.160]  我也很鼓勵你們
[00:28:15.160 --> 00:28:17.160]  每天把感恩的事
[00:28:17.160 --> 00:28:19.160]  最感恩的事
[00:28:19.160 --> 00:28:22.160]  和最難感恩的事
[00:28:22.160 --> 00:28:24.160]  和當中的感受
[00:28:24.160 --> 00:28:28.160]  和主分享
[00:28:28.160 --> 00:28:34.160]  因為主絕對能夠明白你的經歷和感受
[00:28:34.160 --> 00:28:38.160]  就算在不感恩的經驗裡面
[00:28:38.160 --> 00:28:44.160]  我們去看看當中有什麼感覺
[00:28:44.160 --> 00:28:46.160]  經歷的背後
[00:28:46.160 --> 00:28:50.160]  是不是有些我不自由的地方
[00:28:50.160 --> 00:28:57.160]  或者我偏離了真理的信念呢?
[00:28:57.160 --> 00:29:02.160]  很多時候我們需要耶穌的幫助和釋放
[00:29:02.160 --> 00:29:06.160]  很需要主帶領我歸回真理
[00:29:06.160 --> 00:29:12.160]  使我得到真正的自由
[00:29:12.160 --> 00:29:17.160]  也可以祈求主的醫治和安慰
[00:29:17.160 --> 00:29:20.160]  讓主耶穌陪伴你
[00:29:20.160 --> 00:29:24.160]  去走過這個受傷的經歷
[00:29:24.160 --> 00:29:27.160]  讓主耶穌陪伴你
[00:29:27.160 --> 00:29:31.160]  去得著寬恕
[00:29:31.160 --> 00:29:33.160]  可能是讓神寬恕
[00:29:33.160 --> 00:29:37.160]  或者你去寬恕別人
[00:29:37.160 --> 00:29:41.160]  神今天容許這件事發生在你的身上
[00:29:41.160 --> 00:29:44.160]  背後有什麼意義呢?
[00:29:44.160 --> 00:29:49.160]  神要你學習什麼功課呢?
[00:29:49.160 --> 00:29:54.160]  最後我們再看一看豹冠
[00:29:54.160 --> 00:29:59.160]  其實在和合本早在1919年完成的時候
[00:29:59.160 --> 00:30:03.160]  在剛才羅馬書七章14至25節有一個標題
[00:30:03.160 --> 00:30:06.160]  就是良心與情慾的交接
[00:30:06.160 --> 00:30:09.160]  在西教士的翻譯下
[00:30:09.160 --> 00:30:12.160]  其實這個也非常準確
[00:30:12.160 --> 00:30:14.160]  就算未信主的人
[00:30:14.160 --> 00:30:17.160]  他們未有神,未感受到聖靈的時候
[00:30:17.160 --> 00:30:19.160]  也有一個良心
[00:30:19.160 --> 00:30:25.160]  與他們中間的惡或情慾有很多交接
[00:30:25.160 --> 00:30:27.160]  到1992年我們有新譯本
[00:30:27.160 --> 00:30:31.160]  就說到善惡兩個栗在心中的交接
[00:30:31.160 --> 00:30:36.160]  到今天我們也有和合本的修訂版
[00:30:36.160 --> 00:30:39.160]  是說靈與慾的交接
[00:30:39.160 --> 00:30:43.160]  甚至2019年有現代中文譯本的版本
[00:30:43.160 --> 00:30:46.160]  是說到好像是人的自我分裂
[00:30:46.160 --> 00:30:49.160]  究竟兩別裡面是不是有兩個的我呢?
[00:30:49.160 --> 00:30:51.160]  無論如何
[00:30:51.160 --> 00:30:54.160]  我們可以選擇如何去過生活
[00:30:54.160 --> 00:30:56.160]  這份自由
[00:30:56.160 --> 00:30:59.160]  這是我們的決定
[00:30:59.160 --> 00:31:04.160]  我們學會了如何去抓緊
[00:31:04.160 --> 00:31:07.160]  就是緊緊地抓緊神自己的話
[00:31:07.160 --> 00:31:10.160]  無論你是用手機或電腦
[00:31:10.160 --> 00:31:13.160]  或是用紙本的聖經
[00:31:13.160 --> 00:31:16.160]  你也緊緊抓緊神的話
[00:31:16.160 --> 00:31:22.160]  深刻體會到渴望自由和快樂
[00:31:22.160 --> 00:31:26.160]  《新約聖經》哥林多後書這樣說
[00:31:26.160 --> 00:31:31.160]  「主就是那靈」
[00:31:31.160 --> 00:31:35.160]  主的靈在哪裡?那裡就有自由
[00:31:35.160 --> 00:31:37.160]  這是一首詩歌
[00:31:37.160 --> 00:31:39.160]  大家可以上網找到
[00:31:39.160 --> 00:31:42.160]  主就是那靈,主的靈在哪裡?
[00:31:42.160 --> 00:31:45.160]  那裡就有自由
[00:31:45.160 --> 00:31:48.160]  我們要承認我們有時也會軟弱
[00:31:48.160 --> 00:31:51.160]  我們的生命不斷轉化當中
[00:31:51.160 --> 00:31:53.160]  正如在《青少年報》這裡說
[00:31:53.160 --> 00:31:58.160]  今年我看你們的T恤是「Transform Our Lives」
[00:31:58.160 --> 00:32:01.160]  如何去轉化?在轉化的過程中
[00:32:01.160 --> 00:32:04.160]  我們有時會軟弱跌倒
[00:32:04.160 --> 00:32:06.160]  求主保守我們
[00:32:06.160 --> 00:32:09.160]  在我們與祂聊天的過程中
[00:32:09.160 --> 00:32:12.160]  方奸經常說「自我對談」
[00:32:12.160 --> 00:32:16.160]  好像自己與自己要好好相處
[00:32:16.160 --> 00:32:19.160]  這個「自我對談」對基督徒來說
[00:32:19.160 --> 00:32:21.160]  不是我自己與自己說話
[00:32:21.160 --> 00:32:25.160]  而是只見到耶穌
[00:32:25.160 --> 00:32:27.160]  在這個對談中
[00:32:27.160 --> 00:32:32.160]  我們不見一人,只見耶穌
[00:32:32.160 --> 00:32:36.160]  唯有你呼求耶穌,耶穌,耶穌的時候
[00:32:36.160 --> 00:32:40.160]  你的心可以很放心地
[00:32:40.160 --> 00:32:45.160]  將你心裡的情緒感受一一告訴祂
[00:32:45.160 --> 00:32:50.160]  讓祂從你不自由的內裡釋放出來
[00:32:50.160 --> 00:32:54.160]  最後我想看這個短片
[00:32:54.160 --> 00:32:58.160]  如何像祂一樣抓住食物
[00:32:58.160 --> 00:33:03.160]  好像我們抓住靈糧一樣呢?
[00:33:03.160 --> 00:33:06.160]  謝謝你
[00:33:06.160 --> 00:33:14.160]  大概分半鐘左右
[00:33:14.160 --> 00:33:16.160]  (音樂開始)
[00:33:16.160 --> 00:33:18.160]  (音樂開始)

