
[00:00:00.000 --> 00:00:04.040]  頂智慕今天的崇拜講道會延續今年教會的主題
[00:15:01.320 --> 00:15:02.600]  很重要的
[00:15:02.600 --> 00:15:05.120]  不單止是一些拉比要遵守
[00:15:05.120 --> 00:15:07.520]  所有敬虔的猶太人都要遵守
[00:15:07.520 --> 00:15:08.280]  不是部分
[00:15:08.280 --> 00:15:09.240]  全部
[00:15:09.240 --> 00:15:11.720]  生活每個細節都要堅守
[00:15:11.720 --> 00:15:13.240]  所以這裡說的
[00:15:13.240 --> 00:15:15.080]  吃飯洗手的問題
[00:15:15.080 --> 00:15:16.440]  不是這麼簡單的
[00:15:16.440 --> 00:15:18.000]  每一個可以說
[00:15:18.000 --> 00:15:20.400]  「米事拿」裡面的細節都說到了
[00:15:20.400 --> 00:15:22.400]  我們先從第四節那裡看了
[00:15:22.400 --> 00:15:24.120]  在市場內
[00:15:24.120 --> 00:15:26.120]  若不洗淨
[00:15:26.120 --> 00:15:27.680]  就不能夠吃飯
[00:15:27.680 --> 00:15:29.520]  還有很多那些洗杯
[00:15:29.520 --> 00:15:31.240]  其實是洗酒杯
[00:15:31.240 --> 00:15:32.480]  罐子、銅器
[00:15:32.480 --> 00:15:34.680]  每樣都很仔細的
[00:15:34.680 --> 00:15:37.800]  我們剛剛看這個是和修版
[00:15:37.800 --> 00:15:40.800]  和修版如果你看回就更大件事
[00:15:40.800 --> 00:15:42.080]  他說從市場來
[00:15:42.080 --> 00:15:45.680]  若不洗浴
[00:15:45.680 --> 00:15:46.600]  不是洗手
[00:15:46.600 --> 00:15:48.120]  就是如果你回家不洗澡
[00:15:48.120 --> 00:15:49.280]  就不能吃飯
[00:15:49.280 --> 00:15:51.000]  我不知道你媽媽有沒有這樣教你的
[00:15:51.000 --> 00:15:51.880]  快點洗澡吧
[00:15:51.880 --> 00:15:52.480]  髒了
[00:15:52.480 --> 00:15:53.200]  現在經過疫情
[00:15:53.200 --> 00:15:54.280]  我們都是很乾淨
[00:15:54.280 --> 00:15:54.880]  洗手不夠
[00:15:54.880 --> 00:15:56.520]  要洗澡
[00:15:56.520 --> 00:15:59.200]  不洗澡就不能吃飯
[00:15:59.200 --> 00:16:01.840]  今天對你來說可能是匪夷所思
[00:16:01.840 --> 00:16:05.800]  但是其實這些教導原本都是好的
[00:16:05.800 --> 00:16:07.800]  為了我們要專注為聖
[00:16:07.800 --> 00:16:09.800]  每一樣東西都要潔淨
[00:16:09.800 --> 00:16:11.800]  每一個步驟都很重要的
[00:16:11.800 --> 00:16:17.400]  但是加了很多人的教導或者傳統
[00:16:17.400 --> 00:16:20.800]  就忘卻了聖經的本質
[00:16:20.800 --> 00:16:22.800]  或者原意的提醒
[00:16:22.800 --> 00:16:24.280]  當你加了很多這些東西的時候
[00:16:24.280 --> 00:16:26.800]  一切就變成了本末倒置
[00:16:26.800 --> 00:16:27.800]  其實弟兄姊妹
[00:16:27.800 --> 00:16:30.400]  今天我們在信仰生活裡面
[00:16:30.400 --> 00:16:33.400]  我們都有很多好的教導
[00:16:33.400 --> 00:16:34.800]  和好的傳統
[00:16:34.800 --> 00:16:35.800]  不要說傳統不好
[00:16:35.800 --> 00:16:37.800]  其實傳統很多都是很好
[00:16:37.800 --> 00:16:39.800]  不過當隨著時間
[00:16:39.800 --> 00:16:41.800]  我們加了一些人的意思進去
[00:16:41.800 --> 00:16:44.800]  加了一些你和我的看法進去
[00:16:44.800 --> 00:16:47.800]  加了一些人的經驗進去
[00:16:47.800 --> 00:16:49.800]  往往本來這件事是好的
[00:16:49.800 --> 00:16:50.800]  是建立生命的
[00:16:50.800 --> 00:16:53.800]  但是慢慢就會變成阻礙了我們
[00:16:53.800 --> 00:16:56.800]  屬靈生命成長的絆腳石
[00:16:56.800 --> 00:16:58.800]  而最大的危機是什麼呢
[00:16:58.800 --> 00:17:00.800]  就是耶穌第六節
[00:17:00.800 --> 00:17:03.800]  他回應法理賽人和民事的控訴
[00:17:03.800 --> 00:17:04.800]  耶穌怎麼說呢
[00:17:04.800 --> 00:17:07.800]  我們一起讀
[00:17:07.800 --> 00:17:27.800]  耶穌一針見血就說了
[00:17:27.800 --> 00:17:30.800]  法理賽人最大的問題是什麼呢
[00:17:30.800 --> 00:17:31.800]  就是今天我們的題目
[00:17:31.800 --> 00:17:34.800]  假冒為善
[00:17:34.800 --> 00:17:35.800]  假冒為善的信仰
[00:17:35.800 --> 00:17:37.800]  什麼叫做假冒為善呢
[00:17:37.800 --> 00:17:42.800]  假冒為善原文這個字就是說演戲
[00:17:42.800 --> 00:17:43.800]  今天你做誰呢
[00:17:43.800 --> 00:17:45.800]  好像英文 Who are you going to be today
[00:17:45.800 --> 00:17:47.800]  今天你上班是一個人
[00:17:47.800 --> 00:17:48.800]  上教會是一個人
[00:17:48.800 --> 00:17:50.800]  回到家裡又是另一個人
[00:17:50.800 --> 00:17:54.800]  這裡所說假冒為善就是演員
[00:17:54.800 --> 00:17:58.800]  當中是帶著虛假、偽善、浮誇
[00:17:58.800 --> 00:18:00.800]  如果廣東話來說
[00:18:00.800 --> 00:18:03.800]  好像演戲這麼假
[00:18:03.800 --> 00:18:04.800]  或者有時候我們看
[00:18:04.800 --> 00:18:07.800]  你演戲這麼誇張
[00:18:07.800 --> 00:18:08.800]  就是了
[00:18:08.800 --> 00:18:09.800]  像我先前所說
[00:18:09.800 --> 00:18:10.800]  我缺志那年
[00:18:10.800 --> 00:18:13.800]  我做了一個很虛假的基督徒
[00:18:13.800 --> 00:18:17.800]  我想起當時我對聖經剛剛信主
[00:18:17.800 --> 00:18:18.800]  認識不深
[00:18:18.800 --> 00:18:20.800]  所以我經常模仿
[00:18:20.800 --> 00:18:22.800]  好像演員一樣模仿弟兄姊妹
[00:18:22.800 --> 00:18:23.800]  他這樣說
[00:18:23.800 --> 00:18:24.800]  那裡又說感謝主
[00:18:24.800 --> 00:18:26.800]  一會又交通
[00:18:26.800 --> 00:18:27.800]  一會又交托
[00:18:27.800 --> 00:18:28.800]  很多術語
[00:18:28.800 --> 00:18:29.800]  你知道我們
[00:18:29.800 --> 00:18:31.800]  那我就學這些
[00:18:31.800 --> 00:18:33.800]  其實回想起
[00:18:33.800 --> 00:18:35.800]  當時不是有心的
[00:18:35.800 --> 00:18:37.800]  只不過是無知
[00:18:37.800 --> 00:18:38.800]  但是弟兄姊妹
[00:18:38.800 --> 00:18:41.800]  當我們信主越久
[00:18:41.800 --> 00:18:44.800]  這些自我虛假的問題
[00:18:44.800 --> 00:18:45.800]  我自己也發現
[00:18:45.800 --> 00:18:47.800]  越來越嚴重
[00:18:47.800 --> 00:18:48.800]  我想起三十多年前
[00:18:48.800 --> 00:18:49.800]  我那時候這麼做
[00:18:49.800 --> 00:18:50.800]  因為我真的不懂
[00:18:50.800 --> 00:18:51.800]  就跟著別人做
[00:18:51.800 --> 00:18:52.800]  也不一定是壞的
[00:18:52.800 --> 00:18:54.800]  但是你越信得久
[00:18:54.800 --> 00:18:55.800]  你就會發覺
[00:18:55.800 --> 00:18:57.800]  我們很懂得回到教會
[00:18:57.800 --> 00:19:00.800]  怎樣很敬虔的
[00:19:00.800 --> 00:19:01.800]  牧師你好
[00:19:01.800 --> 00:19:02.800]  今天感謝主
[00:19:02.800 --> 00:19:04.800]  真是很好
[00:19:04.800 --> 00:19:07.800]  明明其實團契是一個
[00:19:07.800 --> 00:19:09.800]  真心分享的地方
[00:19:09.800 --> 00:19:11.800]  但是那天你是很不開心的
[00:19:11.800 --> 00:19:12.800]  你很擔心
[00:19:12.800 --> 00:19:13.800]  你很困苦
[00:19:13.800 --> 00:19:14.800]  一見到恩福
[00:19:14.800 --> 00:19:15.800]  一回來就馬上
[00:19:15.800 --> 00:19:17.800]  啊
[00:19:17.800 --> 00:19:18.800]  好感恩
[00:19:18.800 --> 00:19:19.800]  有沒有事? 沒事
[00:19:19.800 --> 00:19:22.800]  一點事都沒有
[00:19:22.800 --> 00:19:23.800]  我們是很懂得模仿
[00:19:23.800 --> 00:19:25.800]  模仿到滿有感恩
[00:19:25.800 --> 00:19:26.800]  很平安
[00:19:26.800 --> 00:19:28.800]  很喜樂
[00:19:28.800 --> 00:19:30.800]  教會是兩個人的
[00:19:30.800 --> 00:19:31.800]  剛剛跟老婆吵完架
[00:19:31.800 --> 00:19:32.800]  一回到教會
[00:19:32.800 --> 00:19:34.800]  馬上十字緊扣
[00:19:34.800 --> 00:19:37.800]  我和我老婆都會牽著手
[00:19:37.800 --> 00:19:38.800]  不代表我會吵架
[00:19:38.800 --> 00:19:39.800]  不過你想想
[00:19:39.800 --> 00:19:41.800]  我們很懂得
[00:19:41.800 --> 00:19:42.800]  你不需要舉手
[00:19:42.800 --> 00:19:43.800]  或者不需要跟別人說
[00:19:43.800 --> 00:19:46.800]  你自己問問自己
[00:19:46.800 --> 00:19:47.800]  德國神學家潘福華
[00:19:47.800 --> 00:19:48.800]  在團契生活
[00:19:48.800 --> 00:19:49.800]  這本書我經常引用
[00:19:49.800 --> 00:19:50.800]  很好的一本書
[00:19:50.800 --> 00:19:53.800]  他說他們未能作最後突破
[00:19:53.800 --> 00:19:56.800]  而享有真正的團契
[00:19:56.800 --> 00:19:58.800]  是因為他們雖然彼此有團契
[00:19:58.800 --> 00:20:00.800]  可是卻是以信徒
[00:20:00.800 --> 00:20:02.800]  敬虔者的身份參加
[00:20:02.800 --> 00:20:03.800]  不是以不信者
[00:20:03.800 --> 00:20:04.800]  罪人的身份
[00:20:04.800 --> 00:20:05.800]  是的
[00:20:05.800 --> 00:20:06.800]  敬虔人的團契
[00:20:06.800 --> 00:20:07.800]  不容許有罪人
[00:20:07.800 --> 00:20:10.800]  因此每個人都必須把自己的罪
[00:20:10.800 --> 00:20:14.800]  和在自己和團契的面前隱藏起來
[00:20:14.800 --> 00:20:15.800]  什麼意思呢?
[00:20:15.800 --> 00:20:16.800]  我回到團契我是信了耶穌
[00:20:16.800 --> 00:20:17.800]  我是敬虔者
[00:20:17.800 --> 00:20:18.800]  我信了主
[00:20:18.800 --> 00:20:19.800]  是對的
[00:20:19.800 --> 00:20:20.800]  沒有錯的
[00:20:20.800 --> 00:20:22.800]  但潘福華又指出
[00:20:22.800 --> 00:20:23.800]  在團契裏面
[00:20:23.800 --> 00:20:25.800]  每個人都是敬虔者
[00:20:25.800 --> 00:20:26.800]  沒有罪人
[00:20:26.800 --> 00:20:27.800]  結果怎樣呢?
[00:20:27.800 --> 00:20:30.800]  回到團契就把罪隱藏起來
[00:20:30.800 --> 00:20:31.800]  這星期有沒有和老婆吵架?
[00:20:31.800 --> 00:20:32.800]  沒有
[00:20:32.800 --> 00:20:34.800]  從來沒有吵過
[00:20:34.800 --> 00:20:35.800]  這星期有沒有看聖經?
[00:20:35.800 --> 00:20:36.800]  有
[00:20:36.800 --> 00:20:37.800]  看了多少次?
[00:20:37.800 --> 00:20:38.800]  不要說了
[00:20:38.800 --> 00:20:40.800]  潘福華還是這樣說
[00:20:40.800 --> 00:20:44.800]  因為我們不可以是罪人
[00:20:44.800 --> 00:20:46.800]  他說在敬虔者當中
[00:20:46.800 --> 00:20:48.800]  突然間來到真正的罪人的時候
[00:20:48.800 --> 00:20:51.800]  會讓很多信徒驚惶失措
[00:20:51.800 --> 00:20:52.800]  突然間團契裏面
[00:20:52.800 --> 00:20:54.800]  有人分享他們的身責
[00:20:54.800 --> 00:20:55.800]  他們覺得困難
[00:20:55.800 --> 00:20:56.800]  我們接不上
[00:20:56.800 --> 00:20:57.800]  鴉雀無聲
[00:20:57.800 --> 00:20:58.800]  為了祈禱
[00:20:58.800 --> 00:21:00.800]  這裏就是在說
[00:21:00.800 --> 00:21:03.800]  所以我們只好和自己的罪獨處
[00:21:03.800 --> 00:21:05.800]  只好殺方
[00:21:05.800 --> 00:21:06.800]  只好什麼?
[00:21:06.800 --> 00:21:09.800]  假冒為善
[00:21:09.800 --> 00:21:12.800]  因為我們其實是罪人
[00:21:12.800 --> 00:21:13.800]  潘福華說得很好
[00:21:13.800 --> 00:21:15.800]  其實他說到我們的核心問題
[00:21:15.800 --> 00:21:17.800]  今天我們信徒面對問題
[00:21:17.800 --> 00:21:18.800]  我們當然是信徒
[00:21:18.800 --> 00:21:19.800]  我們當然是敬虔者
[00:21:19.800 --> 00:21:21.800]  但是你不要忘記
[00:21:21.800 --> 00:21:23.800]  我們都是罪人
[00:21:23.800 --> 00:21:24.800]  宋牧師經常說
[00:21:24.800 --> 00:21:26.800]  教會是罪人的醫院
[00:21:26.800 --> 00:21:29.800]  不是聖人的俱樂部
[00:21:29.800 --> 00:21:30.800]  今天我們也是
[00:21:30.800 --> 00:21:31.800]  信了主
[00:21:31.800 --> 00:21:32.800]  我們忘記了
[00:21:32.800 --> 00:21:33.800]  其實我們裏面的罪性
[00:21:33.800 --> 00:21:35.800]  都在影響我們
[00:21:35.800 --> 00:21:37.800]  信主連日內了
[00:21:37.800 --> 00:21:38.800]  我們有時不會和別人說
[00:21:38.800 --> 00:21:39.800]  但我們覺得
[00:21:39.800 --> 00:21:41.800]  某程度上我們好像聖人
[00:21:41.800 --> 00:21:43.800]  不會犯罪
[00:21:43.800 --> 00:21:45.800]  結果我們又將自己的罪隱藏
[00:21:45.800 --> 00:21:46.800]  開始像潘福華所說
[00:21:46.800 --> 00:21:47.800]  殺方
[00:21:47.800 --> 00:21:49.800]  假冒為善
[00:21:49.800 --> 00:21:51.800]  這裏正正是主耶穌
[00:21:51.800 --> 00:21:53.800]  引用以賽亞所說的
[00:21:53.800 --> 00:21:54.800]  他說
[00:21:54.800 --> 00:21:56.800]  這百姓用什麼?
[00:21:56.800 --> 00:21:58.800]  嘴唇尊敬我
[00:21:58.800 --> 00:21:59.800]  嘩,我們口很會說
[00:21:59.800 --> 00:22:03.800]  他們的心卻遠離我
[00:22:03.800 --> 00:22:04.800]  他們把人的規條
[00:22:04.800 --> 00:22:07.800]  當作教義教導人
[00:22:07.800 --> 00:22:09.800]  他們拜我也是什麼?
[00:22:09.800 --> 00:22:10.800]  枉然
[00:22:10.800 --> 00:22:12.800]  枉然這個詞原文的意思
[00:22:12.800 --> 00:22:14.800]  就是沒有用
[00:22:14.800 --> 00:22:16.800]  沒有效
[00:22:16.800 --> 00:22:18.800]  這個其實是出自以賽亞書
[00:22:18.800 --> 00:22:20.800]  耶穌引用以賽亞書
[00:22:20.800 --> 00:22:21.800]  29章13字
[00:22:21.800 --> 00:22:22.800]  他說主說
[00:22:22.800 --> 00:22:24.800]  因這百姓以口親我
[00:22:24.800 --> 00:22:25.800]  用嘴唇尊敬我
[00:22:25.800 --> 00:22:27.800]  心卻遠離我
[00:22:27.800 --> 00:22:28.800]  他們敬畏我
[00:22:28.800 --> 00:22:30.800]  不過是領受
[00:22:30.800 --> 00:22:32.800]  前人的命令
[00:22:32.800 --> 00:22:34.800]  今天回到團契
[00:22:34.800 --> 00:22:36.800]  因為教會叫我回
[00:22:36.800 --> 00:22:37.800]  我就回
[00:22:37.800 --> 00:22:38.800]  其實也是好的
[00:22:38.800 --> 00:22:40.800]  頂多節目今天回到團契
[00:22:40.800 --> 00:22:42.800]  其實我們真的很想去
[00:22:42.800 --> 00:22:45.800]  真心和電視節目有相交
[00:22:45.800 --> 00:22:46.800]  但是還是
[00:22:46.800 --> 00:22:47.800]  你回到團契
[00:22:47.800 --> 00:22:50.800]  為了保持出席率
[00:22:50.800 --> 00:22:52.800]  不想再下一針見血
[00:22:52.800 --> 00:22:55.800]  我想提醒一下大家
[00:22:55.800 --> 00:22:57.800]  回到團契
[00:22:57.800 --> 00:22:58.800]  是要有出席率的
[00:22:58.800 --> 00:23:00.800]  是要恆常的
[00:23:00.800 --> 00:23:01.800]  不過你問一下你自己
[00:23:01.800 --> 00:23:02.800]  為什麼你要回?
[00:23:02.800 --> 00:23:03.800]  或者因為我是組長
[00:23:03.800 --> 00:23:04.800]  我有責任
[00:23:04.800 --> 00:23:05.800]  我想再說
[00:23:05.800 --> 00:23:07.800]  有責任是好的
[00:23:07.800 --> 00:23:08.800]  你不要每個人都馬上
[00:23:08.800 --> 00:23:09.800]  跟導師說
[00:23:09.800 --> 00:23:10.800]  我不做組長了
[00:23:10.800 --> 00:23:12.800]  我想說有責任是好的
[00:23:12.800 --> 00:23:13.800]  恆常回是好的
[00:23:13.800 --> 00:23:14.800]  但是最重要
[00:23:14.800 --> 00:23:16.800]  我們今天也要檢查一下
[00:23:16.800 --> 00:23:17.800]  其實這就是這段經文所說
[00:23:17.800 --> 00:23:19.800]  要檢查一下我們的心
[00:23:19.800 --> 00:23:22.800]  今天你和我都是回崇拜的
[00:23:22.800 --> 00:23:23.800]  我們都很高聲地唱歌
[00:23:23.800 --> 00:23:25.800]  但是究竟是人唱我唱
[00:23:25.800 --> 00:23:28.800]  還是我只是出自對神的尊崇
[00:23:28.800 --> 00:23:30.800]  感恩而唱
[00:23:30.800 --> 00:23:32.800]  我們是用嘴唇去尊敬神
[00:23:32.800 --> 00:23:33.800]  還是我們的心
[00:23:33.800 --> 00:23:35.800]  其實已經遠離了他
[00:23:35.800 --> 00:23:36.800]  我們有沒有將工作
[00:23:36.800 --> 00:23:37.800]  金錢
[00:23:37.800 --> 00:23:38.800]  人際關係
[00:23:38.800 --> 00:23:40.800]  甚至健康
[00:23:40.800 --> 00:23:42.800]  放高過神呢?
[00:23:42.800 --> 00:23:46.800]  我們是不是真的全心全意去敬拜神呢?
[00:23:46.800 --> 00:23:49.800]  主耶穌和撒瑪利亞井旁的婦人
[00:23:49.800 --> 00:23:50.800]  就是說神是靈
[00:23:50.800 --> 00:23:53.800]  所以敬拜祂的
[00:23:53.800 --> 00:23:57.800]  必須用心靈和誠實去敬拜祂
[00:23:57.800 --> 00:23:58.800]  在這個時候
[00:23:58.800 --> 00:23:59.800]  我想邀請大家
[00:23:59.800 --> 00:24:00.800]  有些安靜的時候
[00:24:00.800 --> 00:24:04.800]  請詩琴為我們彈一些音樂
[00:24:04.800 --> 00:24:06.800]  讓我們一起安靜
[00:24:06.800 --> 00:24:08.800]  你可以合上你的雙眼
[00:24:08.800 --> 00:24:09.800]  在這一點的時候
[00:24:09.800 --> 00:24:10.800]  你想一下
[00:24:10.800 --> 00:24:11.800]  今天突然之間
[00:24:11.800 --> 00:24:15.800]  有什麼憂慮
[00:24:15.800 --> 00:24:17.800]  有什麼掛心
[00:24:17.800 --> 00:24:20.800]  有什麼喜好
[00:24:20.800 --> 00:24:22.800]  私慾
[00:24:22.800 --> 00:24:24.800]  甚至是惡習
[00:24:24.800 --> 00:24:28.800]  是叫你離開了神
[00:24:28.800 --> 00:24:29.800]  求主幫助我們
[00:24:29.800 --> 00:24:31.800]  不是只是用嘴唇去敬拜祂
[00:24:31.800 --> 00:24:33.800]  因為這個是謊言
[00:24:33.800 --> 00:24:35.800]  是沒有益處
[00:24:35.800 --> 00:24:36.800]  就用你安靜的
[00:24:36.800 --> 00:24:37.800]  真誠的
[00:24:37.800 --> 00:24:39.800]  去將這一刻的軟弱
[00:24:39.800 --> 00:24:41.800]  向主祂傾訴
[00:24:41.800 --> 00:24:44.800]  因為憂傷痛悔的心
[00:24:44.800 --> 00:24:47.800]  神必不輕寒
[00:24:47.800 --> 00:24:48.800]  求主幫助我們
[00:24:48.800 --> 00:24:50.800]  不要做一個虛假
[00:24:50.800 --> 00:24:52.800]  如往然的敬拜
[00:24:52.800 --> 00:24:54.800]  讓我們有片刻的安靜
[00:24:54.800 --> 00:24:56.800]  求聖靈光照我們
[00:24:57.800 --> 00:25:00.800]  《安靜》
[00:25:00.800 --> 00:25:03.800]  詞曲:陳昇
[00:25:03.800 --> 00:25:06.800]  演唱:陳昇
[00:25:07.800 --> 00:25:10.800]  演唱:陳昇
[00:25:11.800 --> 00:25:14.800]  演唱:陳昇
[00:25:15.800 --> 00:25:18.800]  演唱:陳昇
[00:25:19.800 --> 00:25:22.800]  演唱:陳昇
[00:25:22.800 --> 00:25:25.800]  演唱:陳昇
[00:25:26.800 --> 00:25:29.800]  演唱:陳昇
[00:25:29.800 --> 00:25:32.800]  演唱:陳昇
[00:25:33.800 --> 00:25:36.800]  演唱:陳昇
[00:25:37.800 --> 00:25:40.800]  演唱:陳昇
[00:25:41.800 --> 00:25:44.800]  陳昇
[00:25:45.800 --> 00:25:48.800]  演唱:陳昇
[00:25:49.800 --> 00:25:52.800]  演唱:陳昇
[00:25:52.800 --> 00:25:55.800]  演唱:陳昇
[00:25:56.800 --> 00:25:59.800]  演唱:陳昇
[00:25:59.800 --> 00:26:02.800]  演唱:陳昇
[00:26:02.800 --> 00:26:27.800]  讓我們同心的祈禱
[00:26:27.800 --> 00:26:30.800]  神啊求祢光照我們的生命
[00:26:30.800 --> 00:26:32.800]  今天是唯有祢知道
[00:26:32.800 --> 00:26:33.800]  我們心裏面的虛假
[00:26:33.800 --> 00:26:35.800]  可能其他人都不知道
[00:26:35.800 --> 00:26:37.800]  團體的弟兄姊妹都不知道
[00:26:37.800 --> 00:26:39.800]  我們仍然有很多的惡習
[00:26:39.800 --> 00:26:41.800]  有很多的私慾
[00:26:41.800 --> 00:26:43.800]  有很多的擔憂
[00:26:43.800 --> 00:26:45.800]  叫我們的心不能夠真正的敬拜祢
[00:26:45.800 --> 00:26:46.800]  求祢光照
[00:26:46.800 --> 00:26:48.800]  讓我們回轉
[00:26:48.800 --> 00:26:49.800]  承認我們的軟弱
[00:26:49.800 --> 00:26:51.800]  求祢去憐憫我們
[00:26:51.800 --> 00:26:52.800]  幫助我們
[00:26:52.800 --> 00:26:53.800]  讓我們每一天
[00:26:53.800 --> 00:26:55.800]  回到祢的殿當中
[00:26:55.800 --> 00:26:56.800]  讓我們每一天
[00:26:56.800 --> 00:26:58.800]  去和弟兄姊妹團契
[00:26:58.800 --> 00:26:59.800]  讓我們每一次的敬拜
[00:26:59.800 --> 00:27:01.800]  都是帶著真誠
[00:27:01.800 --> 00:27:04.800]  帶著祢的真理
[00:27:04.800 --> 00:27:06.800]  同樣帶著一份真心
[00:27:06.800 --> 00:27:07.800]  去來到祢面前
[00:27:07.800 --> 00:27:08.800]  順聽我們的禱告
[00:27:08.800 --> 00:27:10.800]  奉主耶穌基督聖名祈求
[00:27:10.800 --> 00:27:11.800]  阿們
[00:27:11.800 --> 00:27:13.800]  還沒說完的
[00:27:13.800 --> 00:27:14.800]  這是第一點
[00:27:14.800 --> 00:27:16.800]  不要以為今天說得這麼快就完了
[00:27:16.800 --> 00:27:18.800]  早點喝茶吧
[00:27:18.800 --> 00:27:21.800]  第二點
[00:27:21.800 --> 00:27:23.800]  恩循與無用的奉獻
[00:27:23.800 --> 00:27:25.800]  我們讀第二段的經文
[00:27:25.800 --> 00:27:27.800]  馬福音七章九至十三
[00:27:27.800 --> 00:27:28.800]  準備一二三
[00:27:28.800 --> 00:27:29.800]  耶穌又說
[00:27:29.800 --> 00:27:33.800]  你們承然是廢棄神的誡命
[00:27:33.800 --> 00:27:36.800]  為要守自己的傳統
[00:27:36.800 --> 00:27:37.800]  摩西說
[00:27:37.800 --> 00:27:39.800]  當孝敬父母
[00:27:39.800 --> 00:27:40.800]  又說
[00:27:40.800 --> 00:27:41.800]  咒罵父母的
[00:27:41.800 --> 00:27:43.800]  必須處死
[00:27:43.800 --> 00:27:45.800]  你們倒說
[00:27:45.800 --> 00:27:47.800]  人虐父母說
[00:27:47.800 --> 00:27:49.800]  我所當供奉你的
[00:27:49.800 --> 00:27:51.800]  已經作了國義板
[00:27:51.800 --> 00:27:55.800]  國義板就是奉獻的意思
[00:27:55.800 --> 00:27:57.800]  你們就容許他
[00:27:57.800 --> 00:27:59.800]  不必再奉養父母
[00:27:59.800 --> 00:28:03.800]  這就是你們直著繼承傳統
[00:28:03.800 --> 00:28:05.800]  廢了神的話
[00:28:05.800 --> 00:28:08.800]  你們還做許多這樣的事
[00:28:08.800 --> 00:28:09.800]  沒錯
[00:28:09.800 --> 00:28:10.800]  耶穌繼續指出
[00:28:10.800 --> 00:28:13.800]  當時法利塞人曲繞聖經的教導
[00:28:13.800 --> 00:28:15.800]  強調將一些人的意思
[00:28:15.800 --> 00:28:16.800]  放在真理當中
[00:28:16.800 --> 00:28:19.800]  耶穌就用了舊約的兩項教導
[00:28:19.800 --> 00:28:21.800]  分別是孝敬父母
[00:28:21.800 --> 00:28:24.800]  是來自摩西領受從神斑報十誡當中
[00:28:24.800 --> 00:28:25.800]  第五誡
[00:28:25.800 --> 00:28:26.800]  我們一起讀
[00:28:26.800 --> 00:28:28.800]  當孝敬父母
[00:28:28.800 --> 00:28:31.800]  使你的日子在耶和華
[00:28:31.800 --> 00:28:33.800]  你神所賜你的地上
[00:28:33.800 --> 00:28:35.800]  得以長久
[00:28:35.800 --> 00:28:36.800]  另外一段經文
[00:28:36.800 --> 00:28:38.800]  在《雛一及記》21章17節
[00:28:38.800 --> 00:28:39.800]  我們一起讀
[00:28:39.800 --> 00:28:41.800]  咒罵父母的
[00:28:41.800 --> 00:28:43.800]  必被處死
[00:28:43.800 --> 00:28:44.800]  沒錯
[00:28:44.800 --> 00:28:45.800]  聖經明明是說
[00:28:45.800 --> 00:28:47.800]  我們要孝敬父母
[00:28:47.800 --> 00:28:49.800]  這裏不單是說
[00:28:49.800 --> 00:28:53.800]  是要實質的關愛和照顧
[00:28:53.800 --> 00:28:55.800]  但當時法利塞人和一些人
[00:28:55.800 --> 00:28:56.800]  就想到一些藉口
[00:28:56.800 --> 00:28:58.800]  如何逃避
[00:28:58.800 --> 00:29:00.800]  不用供養父母
[00:29:00.800 --> 00:29:01.800]  所以我們先讀了一個字
[00:29:01.800 --> 00:29:02.800]  可能你們未必明白
[00:29:02.800 --> 00:29:03.800]  葛爾板
[00:29:03.800 --> 00:29:04.800]  什麼叫葛爾板
[00:29:04.800 --> 00:29:07.800]  葛爾板是希伯來文的譯音
[00:29:07.800 --> 00:29:10.800]  其實就是獻給神的禮物
[00:29:10.800 --> 00:29:12.800]  這個有點像中國人的傳統
[00:29:12.800 --> 00:29:13.800]  送了的禮
[00:29:13.800 --> 00:29:14.800]  可不可以拿回來
[00:29:14.800 --> 00:29:15.800]  不可以
[00:29:15.800 --> 00:29:17.800]  不可以奉還
[00:29:17.800 --> 00:29:18.800]  不可以收回
[00:29:18.800 --> 00:29:21.800]  同樣在猶太教和當時的傳統
[00:29:21.800 --> 00:29:24.800]  其實都是按照聖經的教導
[00:29:24.800 --> 00:29:25.800]  你給了神
[00:29:25.800 --> 00:29:26.800]  奉獻給神
[00:29:26.800 --> 00:29:28.800]  是不可以收回
[00:29:28.800 --> 00:29:30.800]  和不可以轉交給其他人
[00:29:30.800 --> 00:29:35.800]  這個是來自利未記27章28到29節
[00:29:35.800 --> 00:29:37.800]  我們一起讀這段經文
[00:29:37.800 --> 00:29:38.800]  1 2 3
[00:29:38.800 --> 00:29:42.800]  但一切永獻作當滅的
[00:29:42.800 --> 00:29:47.800]  就是人從他所有永獻給耶和華作當滅的
[00:29:47.800 --> 00:29:50.800]  無論是人是生畜
[00:29:50.800 --> 00:29:52.800]  是他繼承的前地
[00:29:52.800 --> 00:29:54.800]  都不可埋也不可贖
[00:29:54.800 --> 00:30:00.800]  凡永贖作都歸耶和華為子
[00:30:00.800 --> 00:30:04.800]  凡從人中永獻作當滅的
[00:30:04.800 --> 00:30:07.800]  都不可贖必被處死
[00:30:07.800 --> 00:30:08.800]  這裡就是說
[00:30:08.800 --> 00:30:10.800]  你永遠去獻給神的那些東西
[00:30:10.800 --> 00:30:12.800]  無論是生畜還是人
[00:30:12.800 --> 00:30:14.800]  當時的可能是老弟
[00:30:14.800 --> 00:30:15.800]  無論任何東西
[00:30:15.800 --> 00:30:16.800]  天地
[00:30:16.800 --> 00:30:17.800]  你都不可拿回來
