
[00:00:00.000 --> 00:00:04.000]  早晨大英姐妹 各位會眾 各位朋友
[00:19:52.000 --> 00:19:54.000]  會施行憐憫
[00:19:54.000 --> 00:19:56.000]  憐憫已經受刑罰的選民
[00:19:56.000 --> 00:20:00.000]  第一次會說
[00:20:00.000 --> 00:20:02.000]  你可否在禱告裡
[00:20:02.000 --> 00:20:04.000]  求神的大憐憫
[00:20:04.000 --> 00:20:06.000]  淋到自己
[00:20:06.000 --> 00:20:08.000]  淋到我們的社會
[00:20:08.000 --> 00:20:10.000]  神的本質是善
[00:20:10.000 --> 00:20:12.000]  是憐憫
[00:20:12.000 --> 00:20:14.000]  是愛
[00:20:14.000 --> 00:20:16.000]  詩篇103篇8節說到
[00:20:16.000 --> 00:20:18.000]  是有憐憫有恩典的神
[00:20:18.000 --> 00:20:20.000]  不輕而發露
[00:20:20.000 --> 00:20:22.000]  並有豐盛的慈愛
[00:20:22.000 --> 00:20:26.000]  在聖潔公義的神面前
[00:20:26.000 --> 00:20:28.000]  沒有一個人可以站立得住
[00:20:28.000 --> 00:20:30.000]  神的懲罰是嚴厲的
[00:20:30.000 --> 00:20:32.000]  然而
[00:20:32.000 --> 00:20:34.000]  祂的慈愛和憐憫
[00:20:34.000 --> 00:20:36.000]  是更加寬廣
[00:20:36.000 --> 00:20:38.000]  神知道世人的軟弱
[00:20:38.000 --> 00:20:40.000]  憐憫我們
[00:20:40.000 --> 00:20:42.000]  如同父親憐恤孩子
[00:20:42.000 --> 00:20:44.000]  用他憐恤的愛
[00:20:44.000 --> 00:20:46.000]  遮蓋遮掩我們的過錯
[00:20:46.000 --> 00:20:48.000]  就像《路加福音》裡
[00:20:48.000 --> 00:20:50.000]  浪子的歌
[00:20:50.000 --> 00:20:52.000]  就像《路加福音》裡浪子的比喻
[00:20:52.000 --> 00:20:54.000]  小兒子因為放縱
[00:20:54.000 --> 00:20:56.000]  終至窮途末路
[00:20:56.000 --> 00:20:58.000]  困境煎熬
[00:20:58.000 --> 00:21:00.000]  他看到和承認自己的罪
[00:21:00.000 --> 00:21:02.000]  更決心回家求饒恕
[00:21:02.000 --> 00:21:04.000]  更決心回家求饒恕
[00:21:04.000 --> 00:21:06.000]  而家裡一直等待小兒子的父親
[00:21:06.000 --> 00:21:08.000]  不計較小兒子所犯的錯
[00:21:08.000 --> 00:21:10.000]  縱然兒子不配
[00:21:10.000 --> 00:21:12.000]  他仍然與父親相愛
[00:21:12.000 --> 00:21:14.000]  他仍然與父親相愛
[00:21:14.000 --> 00:21:16.000]  他仍然與父親相愛
[00:21:16.000 --> 00:21:18.000]  他仍然與父親相愛
[00:21:18.000 --> 00:21:20.000]  他仍然與父親相愛
[00:21:20.000 --> 00:21:22.000]  他仍然與父親相愛
[00:21:22.000 --> 00:21:24.000]  他仍然與父親相愛
[00:21:24.000 --> 00:21:26.000]  他仍然與父親相愛
[00:21:26.000 --> 00:21:28.000]  他仍然與父親相愛
[00:21:28.000 --> 00:21:30.000]  他仍然與父親相愛
[00:21:30.000 --> 00:21:32.000]  他仍然與父親相愛
[00:21:32.000 --> 00:21:34.000]  他仍然與父親相愛
[00:21:34.000 --> 00:21:36.000]  他仍然與父親相愛
[00:21:36.000 --> 00:21:38.000]  他仍然與父親相愛
[00:21:38.000 --> 00:21:40.000]  他仍然與父親相愛
[00:21:40.000 --> 00:21:42.000]  他仍然與父親相愛
[00:21:42.000 --> 00:21:44.000]  他仍然與父親相愛
[00:21:44.000 --> 00:21:46.000]  他仍然與父親相愛
[00:21:46.000 --> 00:21:48.000]  他仍然與父親相愛
[00:21:48.000 --> 00:21:50.000]  他仍然與父親相愛
[00:21:50.000 --> 00:21:52.000]  他仍然與父親相愛
[00:21:52.000 --> 00:21:54.000]  他仍然與父親相愛
[00:21:54.000 --> 00:21:56.000]  他仍然與父親相愛
[00:21:56.000 --> 00:21:58.000]  他仍然與父親相愛
[00:21:58.000 --> 00:22:00.000]  他仍然與父親相愛
[00:22:00.000 --> 00:22:02.000]  他仍然與父親相愛
[00:22:02.000 --> 00:22:04.000]  他仍然與父親相愛
[00:22:04.000 --> 00:22:06.000]  他仍然與父親相愛
[00:22:06.000 --> 00:22:08.000]  他仍然與父親相愛
[00:22:08.000 --> 00:22:10.000]  他仍然與父親相愛
[00:22:10.000 --> 00:22:12.000]  他仍然與父親相愛
[00:22:12.000 --> 00:22:14.000]  他仍然與父親相愛
[00:22:14.000 --> 00:22:16.000]  他仍然與父親相愛
[00:22:16.000 --> 00:22:18.000]  他仍然與父親相愛
[00:22:18.000 --> 00:22:20.000]  他仍然與父親相愛
[00:22:20.000 --> 00:22:22.000]  他仍然與父親相愛
[00:22:22.000 --> 00:22:24.000]  他仍然與父親相愛
[00:22:24.000 --> 00:22:26.000]  他仍然與父親相愛
[00:22:26.000 --> 00:22:28.000]  他仍然與父親相愛
[00:22:28.000 --> 00:22:30.000]  他仍然與父親相愛
[00:22:30.000 --> 00:22:32.000]  他仍然與父親相愛
[00:22:32.000 --> 00:22:34.000]  他仍然與父親相愛
[00:22:34.000 --> 00:22:36.000]  他仍然與父親相愛
[00:22:36.000 --> 00:22:38.000]  他仍然與父親相愛
[00:22:38.000 --> 00:22:40.000]  他仍然與父親相愛
[00:22:40.000 --> 00:22:42.000]  他仍然與父親相愛
[00:22:42.000 --> 00:22:44.000]  第三
[00:22:44.000 --> 00:22:46.000]  他求神一赦免
[00:22:46.000 --> 00:22:48.000]  為神自己的名
[00:22:48.000 --> 00:22:50.000]  為祂的榮耀而求
[00:22:50.000 --> 00:22:52.000]  他求神一赦免
[00:22:52.000 --> 00:22:54.000]  但願祢不只為同胞的好處
[00:22:54.000 --> 00:22:56.000]  福祉祈求
[00:22:56.000 --> 00:22:58.000]  也為神的名榮耀禱告
[00:22:58.000 --> 00:23:00.000]  也為神的名榮耀禱告
[00:23:00.000 --> 00:23:02.000]  他指出
[00:23:02.000 --> 00:23:04.000]  他們是神的子民
[00:23:04.000 --> 00:23:06.000]  耶路撒冷是祢的城
[00:23:06.000 --> 00:23:08.000]  祢的聖山
[00:23:08.000 --> 00:23:10.000]  稱為祢名下的城
[00:23:10.000 --> 00:23:12.000]  而且
[00:23:12.000 --> 00:23:14.000]  恩者、成和者
[00:23:14.000 --> 00:23:16.000]  都是稱為祢名下的
[00:23:16.000 --> 00:23:18.000]  但願祢一再強調
[00:23:18.000 --> 00:23:20.000]  但願祢一再強調
[00:23:20.000 --> 00:23:22.000]  不是因為他們自己有什麼的疑恨
[00:23:22.000 --> 00:23:24.000]  以至值得神的憐憫
[00:23:24.000 --> 00:23:26.000]  祂祈求神
[00:23:26.000 --> 00:23:28.000]  是為了神自己的榮耀
[00:23:28.000 --> 00:23:30.000]  為祂的名不被羞辱
[00:23:30.000 --> 00:23:32.000]  而赦免他們
[00:23:32.000 --> 00:23:34.000]  不要言詞私恩
[00:23:34.000 --> 00:23:36.000]  使他們能夠重建家園
[00:23:36.000 --> 00:23:38.000]  復興以色列國
[00:23:38.000 --> 00:23:40.000]  弟兄姊妹
[00:23:40.000 --> 00:23:42.000]  我們重視神的名嗎?
[00:23:42.000 --> 00:23:44.000]  我們重視神的榮耀嗎?
[00:23:44.000 --> 00:23:46.000]  我們有沒有像大理一樣
[00:23:46.000 --> 00:23:48.000]  為了神的名、祂的榮耀
[00:23:48.000 --> 00:23:50.000]  而禱告呢?
[00:23:50.000 --> 00:23:52.000]  在一個
[00:23:52.000 --> 00:23:54.000]  韋斯敏斯德戴耀利
[00:23:54.000 --> 00:23:56.000]  問答是
[00:23:56.000 --> 00:23:58.000]  在教義和倫理方面
[00:23:58.000 --> 00:24:00.000]  可以說是一個百科全書式的指南
[00:24:00.000 --> 00:24:02.000]  第一條的問答
[00:24:02.000 --> 00:24:04.000]  人最主要
[00:24:04.000 --> 00:24:06.000]  最崇高的目的是什麼?
[00:24:06.000 --> 00:24:08.000]  大家知不知道答案嗎?
[00:24:08.000 --> 00:24:10.000]  就是榮耀神
[00:24:10.000 --> 00:24:12.000]  就是榮耀神
[00:24:12.000 --> 00:24:16.000]  詩篇八十六章九字
[00:24:16.000 --> 00:24:18.000]  我們一起讀好不好?
[00:24:18.000 --> 00:24:20.000]  主啊
[00:24:20.000 --> 00:24:22.000]  祢所造的萬民
[00:24:22.000 --> 00:24:24.000]  都要來敬拜祢
[00:24:24.000 --> 00:24:26.000]  他們也要榮耀祢的名
[00:24:26.000 --> 00:24:28.000]  上帝創造我們
[00:24:28.000 --> 00:24:30.000]  祂創造
[00:24:30.000 --> 00:24:32.000]  本身的目的就是要我們去榮耀祂
[00:24:32.000 --> 00:24:34.000]  這是祂創造的本意
[00:24:34.000 --> 00:24:36.000]  而神
[00:24:36.000 --> 00:24:38.000]  在我們這一班
[00:24:38.000 --> 00:24:40.000]  得救清兒的人身上工作
[00:24:40.000 --> 00:24:42.000]  目的也要在我們身上
[00:24:42.000 --> 00:24:44.000]  去榮耀祂
[00:24:44.000 --> 00:24:46.000]  我們再一起讀
[00:24:46.000 --> 00:24:48.000]  前書六章二十節
[00:24:48.000 --> 00:24:50.000]  因為你們是
[00:24:50.000 --> 00:24:52.000]  重駕馬來的
[00:24:52.000 --> 00:24:54.000]  所以要在你們身上
[00:24:54.000 --> 00:24:56.000]  榮耀神
[00:24:56.000 --> 00:25:00.000]  但你求神
[00:25:00.000 --> 00:25:02.000]  為自己的
[00:25:02.000 --> 00:25:04.000]  為神自己的緣故
[00:25:04.000 --> 00:25:06.000]  而施行作為
[00:25:06.000 --> 00:25:08.000]  不是為了帶領
[00:25:08.000 --> 00:25:10.000]  什麼益處
[00:25:10.000 --> 00:25:12.000]  而是為了神的榮耀
[00:25:12.000 --> 00:25:14.000]  是為了神的名在外邦人
[00:25:14.000 --> 00:25:16.000]  在不信的人
[00:25:16.000 --> 00:25:18.000]  不致被毀謗被褻瀆
[00:25:18.000 --> 00:25:20.000]  這是
[00:25:20.000 --> 00:25:22.000]  以神為中心的禱告
[00:25:22.000 --> 00:25:24.000]  是神所起的
[00:25:24.000 --> 00:25:26.000]  弟兄姊妹
[00:25:26.000 --> 00:25:28.000]  其實回想
[00:25:28.000 --> 00:25:30.000]  今天我們和以色列人
[00:25:30.000 --> 00:25:32.000]  其實都差不多
[00:25:32.000 --> 00:25:34.000]  也不是好得多
[00:25:34.000 --> 00:25:36.000]  我們同樣
[00:25:36.000 --> 00:25:38.000]  不聽從神的話
[00:25:38.000 --> 00:25:40.000]  不聽他的教訓
[00:25:40.000 --> 00:25:42.000]  做神不起的事
[00:25:42.000 --> 00:25:44.000]  對神不忠
[00:25:44.000 --> 00:25:46.000]  其實是什麼?
[00:25:46.000 --> 00:25:48.000]  我們都是罪無可赦
[00:25:48.000 --> 00:25:50.000]  抵死有餘
[00:25:50.000 --> 00:25:52.000]  但我們仍然求神赦免
[00:25:52.000 --> 00:25:54.000]  求神越過我們的軟弱
[00:25:54.000 --> 00:25:56.000]  越過我們的過錯
[00:25:56.000 --> 00:25:58.000]  來使用來賜福
[00:25:58.000 --> 00:26:00.000]  來賜福而恨
[00:26:00.000 --> 00:26:02.000]  是值得神的憐憫
[00:26:02.000 --> 00:26:04.000]  而是求神不要因為我們的軟弱
[00:26:04.000 --> 00:26:06.000]  過錯,以至在我們的家庭
[00:26:06.000 --> 00:26:08.000]  在我們的社區,在我們的服侍
[00:26:08.000 --> 00:26:10.000]  去羞辱神的名
[00:26:10.000 --> 00:26:12.000]  阻礙祂的榮耀
[00:26:12.000 --> 00:26:14.000]  同樣
[00:26:14.000 --> 00:26:16.000]  我們也求神因祂的名
[00:26:16.000 --> 00:26:18.000]  祂的榮耀的緣故
[00:26:18.000 --> 00:26:20.000]  繼續觀念,施恩我們的成事
[00:26:20.000 --> 00:26:22.000]  我想如果我們家人
[00:26:22.000 --> 00:26:24.000]  香港幾百萬人
[00:26:24.000 --> 00:26:26.000]  能夠信主
[00:26:26.000 --> 00:26:28.000]  何等榮耀的見證
[00:26:28.000 --> 00:26:32.000]  但你的禱告
[00:26:32.000 --> 00:26:34.000]  是感動神的禱告
[00:26:34.000 --> 00:26:36.000]  是為了神的名,榮耀
[00:26:36.000 --> 00:26:38.000]  深信神會為
[00:26:38.000 --> 00:26:40.000]  祂自己的名的緣故
[00:26:40.000 --> 00:26:42.000]  而應允許
[00:26:42.000 --> 00:26:44.000]  弟子們
[00:26:44.000 --> 00:26:46.000]  你願不願意學校
[00:26:46.000 --> 00:26:48.000]  帶入你的心智
[00:26:48.000 --> 00:26:50.000]  常常有這樣的禱告呢?
[00:26:50.000 --> 00:26:54.000]  B部份是禱告的結果
[00:26:54.000 --> 00:26:56.000]  是擴闊視野
[00:26:56.000 --> 00:26:58.000]  在9章20至27節
[00:26:58.000 --> 00:27:00.000]  請姐妹們讀20至24節
[00:27:00.000 --> 00:27:02.000]  (念念)
[00:27:02.000 --> 00:27:04.000]  (念念)
[00:27:04.000 --> 00:27:07.600]  願以我們的社會活化 心機一致
[00:27:07.600 --> 00:27:13.120]  為國神經養 為國防空 向民心強大
[00:27:13.120 --> 00:27:19.620]  為各位國度之誠 心機一致 向民心強大
[00:27:19.620 --> 00:27:24.620]  願以我們的社會活化 心機一致
[00:27:24.620 --> 00:27:32.100]  願以我們的社會活化 心機一致 向民心強大
[00:27:32.100 --> 00:27:37.100]  願以我們的社會活化 心機一致
[00:27:37.100 --> 00:27:42.100]  願以我們的社會活化 心機一致
[00:27:42.100 --> 00:27:47.100]  願以我們的社會活化 心機一致
[00:27:47.100 --> 00:27:52.100]  願以我們的社會活化 心機一致
[00:27:52.100 --> 00:27:57.100]  願以我們的社會活化 心機一致
[00:27:57.100 --> 00:28:02.100]  願以我們的社會活化 心機一致
[00:28:02.100 --> 00:28:07.100]  願以我們的社會活化 心機一致
[00:28:07.100 --> 00:28:12.100]  願以我們的社會活化 心機一致
[00:28:12.100 --> 00:28:17.100]  願以我們的社會活化 心機一致
[00:28:17.100 --> 00:28:22.100]  願以我們的社會活化 心機一致
[00:28:22.100 --> 00:28:27.100]  願以我們的社會活化 心機一致
[00:28:27.100 --> 00:28:32.100]  願以我們的社會活化 心機一致
[00:28:32.100 --> 00:28:37.100]  願以我們的社會活化 心機一致
[00:28:37.100 --> 00:28:42.100]  願以我們的社會活化 心機一致
[00:28:42.100 --> 00:28:47.100]  願以我們的社會活化 心機一致
[00:28:47.100 --> 00:28:52.100]  願以我們的社會活化 心機一致
[00:28:52.100 --> 00:28:57.100]  願以我們的社會活化 心機一致
[00:28:57.100 --> 00:29:02.100]  願以我們的社會活化 心機一致
[00:29:02.100 --> 00:29:07.100]  願以我們的社會活化 心機一致
[00:29:08.100 --> 00:29:12.100]  會不會看到一塊雲?
[00:29:12.100 --> 00:29:15.100]  神怎樣回應大義利的禱告呢?
[00:29:15.100 --> 00:29:18.100]  經文說大義利正禱告之時
[00:29:18.100 --> 00:29:21.100]  天使加巴列向他顯現
[00:29:21.100 --> 00:29:25.100]  經文描述 若在獻晚祭的時候
[00:29:25.100 --> 00:29:29.100]  意思是大義利固定禱告時間
[00:29:29.100 --> 00:29:31.100]  大約下午三至四點
[00:29:31.100 --> 00:29:34.100]  加巴列奉神的名到來
[00:29:34.100 --> 00:29:39.100]  要讓大義利智慧明白這個寓言
[00:29:39.100 --> 00:29:42.100]  大義利有極之柔軟的心
[00:29:42.100 --> 00:29:43.100]  他沒有質疑
[00:29:43.100 --> 00:29:46.100]  為整個民族和同胞向神認罪
[00:29:46.100 --> 00:29:48.100]  求赦代求
[00:29:48.100 --> 00:29:52.100]  事實上他是沒有參與他們的罪
[00:29:52.100 --> 00:29:55.100]  大義利的禱告立刻產生功效
[00:29:55.100 --> 00:29:59.100]  尚未祈願 神已經開始回應
[00:29:59.100 --> 00:30:01.100]  天使對大義利說
[00:30:01.100 --> 00:30:03.100]  他是蒙愛的
[00:30:03.100 --> 00:30:06.100]  並且領受從神而來的智慧和聰明
[00:30:06.100 --> 00:30:09.100]  使他明白七十個七的寓言
[00:30:09.100 --> 00:30:11.100]  正如神說
[00:30:11.100 --> 00:30:15.100]  他們尚未求告 我就應聞
[00:30:15.100 --> 00:30:19.100]  正說話的時候 我就垂聽
[00:30:19.100 --> 00:30:22.100]  在預備這篇講章的時候
[00:30:22.100 --> 00:30:25.100]  我也有一個很深刻的經歷
[00:30:25.100 --> 00:30:28.100]  我兒子在青少年階段
[00:30:28.100 --> 00:30:31.100]  他也正面對信仰的掙扎
[00:30:31.100 --> 00:30:34.100]  有一天他突然對我先生說
[00:30:34.100 --> 00:30:36.100]  他不相信主
[00:30:36.100 --> 00:30:39.100]  我先生很擔心 跟他聊天了解
[00:30:39.100 --> 00:30:42.100]  很怕他真的離開神
[00:30:42.100 --> 00:30:45.100]  那一晚在房間裡
[00:30:45.100 --> 00:30:50.100]  為兒子懇辭的認罪祈求
[00:30:50.100 --> 00:30:52.100]  在禱告的過程中
[00:30:52.100 --> 00:30:53.100]  還沒完結禱告
[00:30:53.100 --> 00:30:57.100]  突然兒子走進來跟他說
[00:30:57.100 --> 00:31:01.100]  媽媽我不會離開神的
[00:31:01.100 --> 00:31:04.100]  神是重視祈禱
[00:31:04.100 --> 00:31:07.100]  珍惜重視人的代求
[00:31:07.100 --> 00:31:10.100]  不用說要拿籌 登記才回應
[00:31:10.100 --> 00:31:12.100]  懇辭的代求還沒完結
[00:31:12.100 --> 00:31:16.100]  神已經出手
[00:31:16.100 --> 00:31:17.100]  七十個七的寓言
[00:31:17.100 --> 00:31:20.100]  是關乎神對以色列人的計劃
[00:31:20.100 --> 00:31:23.100]  也是關乎耶穌基督再來前
[00:31:23.100 --> 00:31:26.100]  猶太人和聖徒的遭遇
[00:31:26.100 --> 00:31:30.100]  這個計劃需要七十個七才完成
[00:31:30.100 --> 00:31:34.100]  七大多數的解經家認為是七年
[00:31:34.100 --> 00:31:36.100]  以年計
[00:31:36.100 --> 00:31:40.100]  七十個七可以分為三個部分
[00:31:40.100 --> 00:31:42.100]  第一個就是七個七
[00:31:42.100 --> 00:31:44.100]  七七是多少?49年
[00:31:44.100 --> 00:31:46.100]  有解經家認為
[00:31:46.100 --> 00:31:51.100]  這49年是自利希米回耶路撒冷重建城牆
[00:31:51.100 --> 00:31:57.100]  至整個城重建恢復昔日繁榮
[00:31:57.100 --> 00:31:59.100]  第二個七就是六十二個七
[00:31:59.100 --> 00:32:04.100]  是多少年?434年
[00:32:04.100 --> 00:32:06.100]  這段時間
[00:32:06.100 --> 00:32:10.100]  第25節說到受高君下出現基督的降生
[00:32:10.100 --> 00:32:14.100]  而剛過者六十二個七
[00:32:14.100 --> 00:32:16.100]  就是基督必被剪除
[00:32:16.100 --> 00:32:19.100]  換言之
[00:32:19.100 --> 00:32:26.100]  就從亞達史西王七零重建耶路撒冷計起
[00:32:26.100 --> 00:32:30.100]  至耶穌基督被釘十字架為止
[00:32:30.100 --> 00:32:32.100]  前後有六十九個七
[00:32:32.100 --> 00:32:35.100]  即是483年
[00:32:35.100 --> 00:32:38.100]  猶太人計算一個月是三十日
[00:32:38.100 --> 00:32:43.100]  乘以173880日
[00:32:43.100 --> 00:32:46.100]  然後過了六十九個七
[00:32:46.100 --> 00:32:50.100]  中間加入一段無明顯期限的時間
[00:32:50.100 --> 00:32:54.100]  最後就一個七來到
[00:32:54.100 --> 00:32:57.100]  前三年半的七在這段時間
[00:32:57.100 --> 00:33:00.100]  基督和很多人訂立文約
[00:33:00.100 --> 00:33:02.100]  在27節說到
[00:33:02.100 --> 00:33:05.100]  後三年半的七就是基督毀約
[00:33:05.100 --> 00:33:07.100]  並開始逼迫聖文
[00:33:07.100 --> 00:33:10.100]  27節說到
[00:33:10.100 --> 00:33:13.100]  行為壞和可憎的事
[00:33:13.100 --> 00:33:17.100]  然而神的審判最終臨到
[00:33:17.100 --> 00:33:19.100]  迪基督最後被活活的
[00:33:19.100 --> 00:33:21.100]  被活活的什麼呢?
[00:33:21.100 --> 00:33:24.100]  火爐裡面永遠滅亡
[00:33:24.100 --> 00:33:27.100]  就是啟示六十九章二十字所說
[00:33:27.100 --> 00:33:30.100]  各位姐妹各位會眾
[00:33:30.100 --> 00:33:34.100]  神從一開始就知道結果
[00:33:34.100 --> 00:33:36.100]  讓事情按部就班
[00:33:36.100 --> 00:33:40.100]  按照他所定的日期去進行
[00:33:40.100 --> 00:33:43.100]  以色列到現在都很反叛
[00:33:43.100 --> 00:33:46.100]  以色列的基督徒只佔人口
[00:33:46.100 --> 00:33:48.100]  佔了多少?
[00:33:48.100 --> 00:33:50.100]  不夠2%
[00:33:50.100 --> 00:33:52.100]  但當七十九七完結的時候
[00:33:52.100 --> 00:33:57.100]  他們會全然歸向神
[00:33:57.100 --> 00:33:58.100]  經文說到
[00:33:58.100 --> 00:34:00.100]  只住罪惡罪過
[00:34:00.100 --> 00:34:02.100]  意思是以色列人的過錯
[00:34:02.100 --> 00:34:04.100]  過犯會結束
[00:34:04.100 --> 00:34:06.100]  除罪惡
[00:34:06.100 --> 00:34:11.100]  他們不會再有達不到神標準的罪
[00:34:11.100 --> 00:34:13.100]  並且會高自聖所在
[00:34:13.100 --> 00:34:14.100]  以色列必得重建
[00:34:14.100 --> 00:34:18.100]  神的榮耀會再回到那裡
[00:34:18.100 --> 00:34:21.100]  雖然以色列人是極不忠
[00:34:21.100 --> 00:34:23.100]  和得罪神
[00:34:23.100 --> 00:34:25.100]  然而神赦免他們的罪
[00:34:25.100 --> 00:34:28.100]  救贖他們脫離罪污
[00:34:28.100 --> 00:34:32.100]  更給予永恆的救恩的應許
[00:34:32.100 --> 00:34:34.100]  神信實守約斯慈愛
[00:34:34.100 --> 00:34:37.100]  藉此安慰鼓勵被擄的選民
[00:34:37.100 --> 00:34:41.100]  對神要至死忠心
[00:34:41.100 --> 00:34:44.100]  而在神所預備的救恩裡面
[00:34:44.100 --> 00:34:49.100]  人是我們得無救贖
[00:34:49.100 --> 00:34:51.100]  贖盡罪孽下
[00:34:51.100 --> 00:34:55.100]  神的高揚主耶穌基督會遮蓋罪人
[00:34:55.100 --> 00:34:58.100]  並且引進永恆的公義
[00:34:58.100 --> 00:35:00.100]  在彌賽亞的角度
[00:35:00.100 --> 00:35:05.100]  主耶穌會以公義公平去洗過
[00:35:05.100 --> 00:35:08.100]  去兼顧直到永遠
[00:35:08.100 --> 00:35:10.100]  而神永恆的角度
[00:35:10.100 --> 00:35:11.100]  降臨那一天
[00:35:11.100 --> 00:35:14.100]  所有的預言都完全應驗的時候
[00:35:14.100 --> 00:35:17.100]  就可以將意象和預言封上
[00:35:17.100 --> 00:35:18.100]  不用再提了
[00:35:18.100 --> 00:35:21.100]  這一切都是末世主再來時
[00:35:21.100 --> 00:35:26.100]  完全的成就
[00:35:26.100 --> 00:35:28.100]  神喜悅大以你的禱告
[00:35:28.100 --> 00:35:31.100]  不單止馬上回應祂的祈求
[00:35:31.100 --> 00:35:33.100]  而且將祂的視野擴闊
[00:35:33.100 --> 00:35:38.100]  由七十年變為七十個七
[00:35:38.100 --> 00:35:42.100]  當然祂的視野是看著以色列民族
[00:35:42.100 --> 00:35:45.100]  思想集中在被擄的七十年
[00:35:45.100 --> 00:35:47.100]  何時才可以復過
[00:35:47.100 --> 00:35:51.100]  何時可以在神的面前重新蒙恩
[00:35:51.100 --> 00:35:55.100]  但神向祂啟示將來的七十個七
[00:35:55.100 --> 00:35:58.100]  啟示有關猶太民族的將來
[00:35:58.100 --> 00:36:00.100]  以及整個人類歷史
[00:36:00.100 --> 00:36:03.100]  讓他們知道猶太人不單止能夠回歸
[00:36:03.100 --> 00:36:07.100]  將來更加要終極的拯救他們
[00:36:07.100 --> 00:36:09.100]  而六十二個七之後
[00:36:09.100 --> 00:36:11.100]  神渡成肉身
[00:36:11.100 --> 00:36:15.100]  他的救恩是串遍整個人類
[00:36:15.100 --> 00:36:18.100]  這個結果實在是遠超了大易里
[00:36:18.100 --> 00:36:21.100]  本來所祈求
[00:36:21.100 --> 00:36:24.100]  大易里此時已經八十多歲
[00:36:24.100 --> 00:36:28.100]  他一生過著敬虔和堅守原則的生活
[00:36:28.100 --> 00:36:31.100]  神對他報以大愛
[00:36:31.100 --> 00:36:33.100]  大英姐妹
[00:36:33.100 --> 00:36:35.100]  你曾經像大易里一樣
[00:36:35.100 --> 00:36:37.100]  向神祈禱
[00:36:37.100 --> 00:36:42.100]  神同樣擴闊根深轉化你的視野
[00:36:42.100 --> 00:36:44.100]  我記得那時大學二三年級
[00:36:44.100 --> 00:36:46.100]  我在加拿大讀會計
[00:36:46.100 --> 00:36:48.100]  那時開始想
[00:36:48.100 --> 00:36:51.100]  我在加拿大考會計師牌
[00:36:51.100 --> 00:36:52.100]  還是去美國
[00:36:52.100 --> 00:36:53.100]  還是回來香港
[00:36:53.100 --> 00:36:55.100]  就向禱告求神
[00:36:55.100 --> 00:36:57.100]  神在禱告裡面
[00:36:57.100 --> 00:36:59.100]  讓我看到我的人生
[00:36:59.100 --> 00:37:01.100]  整個人生方向
[00:37:01.100 --> 00:37:04.100]  呼召我全時間去侍奉他
[00:37:04.100 --> 00:37:06.100]  有一段時間
[00:37:06.100 --> 00:37:09.100]  我經常看到我兩個小孩的不事
[00:37:09.100 --> 00:37:13.100]  沒禮貌、不聽話、反叛、駁嘴、攬交
[00:37:13.100 --> 00:37:15.100]  禱告說
[00:37:15.100 --> 00:37:17.100]  神你去教他們
[00:37:17.100 --> 00:37:20.100]  令他們變乖、懂事、長進
[00:37:20.100 --> 00:37:22.100]  然而在禱告裡面
[00:37:22.100 --> 00:37:24.100]  神多次讓我看到
[00:37:24.100 --> 00:37:26.100]  不是他們的不事
[00:37:26.100 --> 00:37:30.100]  而是自己的不足、不善
[00:37:30.100 --> 00:37:32.100]  對小孩要求高
[00:37:32.100 --> 00:37:34.100]  將自己的小孩和其他小孩比較
[00:37:34.100 --> 00:37:36.100]  不能夠如實去接納他們
[00:37:36.100 --> 00:37:38.100]  神在禱告裡面提醒我
[00:37:38.100 --> 00:37:40.100]  要先要求自己
[00:37:40.100 --> 00:37:42.100]  先要求人
[00:37:42.100 --> 00:37:46.100]  不要只看著他們的缺點
[00:37:46.100 --> 00:37:48.100]  讓我看到
[00:37:48.100 --> 00:37:50.100]  他們一生的時間表
[00:37:50.100 --> 00:37:52.100]  有自己成長的時間
[00:37:52.100 --> 00:37:56.100]  沒有所謂的起跑線、終點線
[00:37:56.100 --> 00:37:58.100]  很感恩
[00:37:58.100 --> 00:38:00.100]  神是根深柱化
[00:38:00.100 --> 00:38:04.100]  教育孩子的視野和心態
[00:38:04.100 --> 00:38:06.100]  各位姐妹
[00:38:06.100 --> 00:38:08.100]  今天你看的
[00:38:08.100 --> 00:38:10.100]  關心的
[00:38:10.100 --> 00:38:11.100]  禱告的
[00:38:11.100 --> 00:38:13.100]  是什麼呢?
[00:38:13.100 --> 00:38:15.100]  疫情的發展?
[00:38:15.100 --> 00:38:17.100]  什麼時候開關?
[00:38:17.100 --> 00:38:19.100]  社會經濟的復甦?
[00:38:19.100 --> 00:38:22.100]  公義的伸展?
[00:38:22.100 --> 00:38:24.100]  或者個人在找工作
[00:38:24.100 --> 00:38:25.100]  結婚生子
[00:38:25.100 --> 00:38:26.100]  家人信主
[00:38:26.100 --> 00:38:28.100]  我們子女生命的成長?
[00:38:28.100 --> 00:38:33.100]  或者毫無疑問?
[00:38:33.100 --> 00:38:35.100]  《彝創下書》55章9節
[00:38:35.100 --> 00:38:38.100]  神的意念高過我們的意念
[00:38:38.100 --> 00:38:41.100]  神的道路高過我們的道路
[00:38:41.100 --> 00:38:43.100]  我們是受造物
[00:38:43.100 --> 00:38:45.100]  眼光如豆
[00:38:45.100 --> 00:38:46.100]  神看到一切
[00:38:46.100 --> 00:38:47.100]  他了解一切
