
[00:00:00.000 --> 00:00:03.520]  我有一位很好的朋友
[00:21:00.240 --> 00:21:03.240]  最終他們空無一物
[00:21:03.240 --> 00:21:06.240]  現在他們生活無憂事無忌憚
[00:21:06.240 --> 00:21:11.240]  但最終他們會完全在驚恐裡被消滅
[00:21:11.240 --> 00:21:15.240]  現在他們以驕傲殘暴為榮
[00:21:15.240 --> 00:21:19.240]  但其實他們是被神輕看
[00:21:19.240 --> 00:21:22.240]  第20節我們一起讀
[00:21:22.240 --> 00:21:25.240]  人睡醒了怎樣看夢
[00:21:25.240 --> 00:21:30.240]  你醒來也怎樣輕看他們的影像
[00:21:30.240 --> 00:21:34.240]  原來惡人今天的風光只是過眼雲煙
[00:21:34.240 --> 00:21:36.240]  南丫一夢
[00:21:36.240 --> 00:21:40.240]  在神眼裡根本就不值一提
[00:21:40.240 --> 00:21:44.240]  世人以為什麼都有很穩陣
[00:21:44.240 --> 00:21:47.240]  但所擁有的一切隨時都會消失
[00:21:47.240 --> 00:21:50.240]  因為終有一日神會施行審判
[00:21:50.240 --> 00:21:52.240]  今日大結局還未到
[00:21:52.240 --> 00:21:55.240]  但一定會來到
[00:21:55.240 --> 00:22:00.240]  去到神的面前
[00:22:00.240 --> 00:22:06.240]  斯人不再用人看到的問題去定義神
[00:22:06.240 --> 00:22:08.240]  以為未見到惡人遭報
[00:22:08.240 --> 00:22:11.240]  報應就是沒有公義
[00:22:11.240 --> 00:22:16.240]  現在他以神的眼光去定義那些問題
[00:22:16.240 --> 00:22:19.240]  原來惡人的平安並不是真實的平安
[00:22:19.240 --> 00:22:24.240]  他們美好的人生並不是真正的美好
[00:22:24.240 --> 00:22:29.240]  反而惡人是將自己推向一疊不起的滑地
[00:22:29.240 --> 00:22:33.240]  最終跌落永生神的審判裡
[00:22:33.240 --> 00:22:39.240]  神不單止更新了亞撒對惡人的看法
[00:22:39.240 --> 00:22:44.240]  更重要的是更新了他對神的信心
[00:22:44.240 --> 00:22:48.240]  他深信神比自己的判斷更加公義
[00:22:48.240 --> 00:22:52.240]  當他戴上神的矯視隱形眼鏡
[00:22:52.240 --> 00:22:58.240]  他就能夠看到一個比現實世界更真實的未來
[00:22:58.240 --> 00:23:02.240]  等姐妹
[00:23:02.240 --> 00:23:07.240]  當人很真誠地來到神面前尋求祂的幫助
[00:23:07.240 --> 00:23:12.240]  神的話就能夠使我們眼睛明亮
[00:23:12.240 --> 00:23:14.240]  靈魂甦醒
[00:23:14.240 --> 00:23:16.240]  就好像斯人一樣
[00:23:16.240 --> 00:23:20.240]  在至高神的面前重新認識自己
[00:23:20.240 --> 00:23:22.240]  他看到自己原來只是井底之蛙
[00:23:22.240 --> 00:23:24.240]  眼光狹窄
[00:23:24.240 --> 00:23:27.240]  還以為神不及自己的公義
[00:23:27.240 --> 00:23:30.240]  其實是多麼愚昧無知
[00:23:30.240 --> 00:23:32.240]  所以他說
[00:23:32.240 --> 00:23:34.240]  我心中酸苦
[00:23:34.240 --> 00:23:36.240]  肺腑刺痛
[00:23:36.240 --> 00:23:37.240]  我愚昧無知
[00:23:37.240 --> 00:23:41.240]  在你面前就像生畜一般
[00:23:43.240 --> 00:23:47.240]  一開始我講到自己多年來面對一個很艱難的事
[00:23:47.240 --> 00:23:52.240]  我不斷地祈禱反思
[00:23:52.240 --> 00:23:55.240]  求神讓我更加明白
[00:23:55.240 --> 00:23:58.240]  也求神不斷去憐憫
[00:23:58.240 --> 00:24:02.240]  神就讓我越來越發現到
[00:24:02.240 --> 00:24:05.240]  看到自己內心裏面的陰暗面
[00:24:05.240 --> 00:24:08.240]  那一份從小到大
[00:24:08.240 --> 00:24:13.240]  是很靠自己的驕傲和自義
[00:24:13.240 --> 00:24:18.240]  神就透過這些困苦
[00:24:18.240 --> 00:24:22.240]  令我更深認識自己的本相
[00:24:22.240 --> 00:24:25.240]  神要潔淨我
[00:24:25.240 --> 00:24:26.240]  拯救我
[00:24:26.240 --> 00:24:29.240]  讓我經歷生命再造之恩
[00:24:29.240 --> 00:24:31.240]  使我對神
[00:24:31.240 --> 00:24:33.240]  對人
[00:24:33.240 --> 00:24:37.240]  能夠有更多一份的謙卑和信服
[00:24:38.240 --> 00:24:41.240]  在你面前這句說話
[00:24:41.240 --> 00:24:44.240]  在第23節又再一次出現
[00:24:44.240 --> 00:24:46.240]  詩人說
[00:24:46.240 --> 00:24:49.240]  但是我一直跟隨你
[00:24:49.240 --> 00:24:52.240]  更加直接原文的翻譯就是
[00:24:52.240 --> 00:24:56.240]  但是我持續不斷在你面前
[00:24:56.240 --> 00:25:00.240]  原來詩人一直都是尋求神
[00:25:00.240 --> 00:25:02.240]  親近神的人
[00:25:02.240 --> 00:25:04.240]  過往是這樣
[00:25:04.240 --> 00:25:06.240]  所以今天
[00:25:06.240 --> 00:25:09.240]  在他信仰有衝擊的時候
[00:25:09.240 --> 00:25:11.240]  他都一如既往
[00:25:11.240 --> 00:25:13.240]  繼續的去親近神
[00:25:13.240 --> 00:25:15.240]  尋問神
[00:25:15.240 --> 00:25:17.240]  因為他一直跟神保持著
[00:25:17.240 --> 00:25:20.240]  這一份親密的關係
[00:25:20.240 --> 00:25:21.240]  所以
[00:25:21.240 --> 00:25:24.240]  直至這次來到神面前
[00:25:24.240 --> 00:25:26.240]  他發現
[00:25:26.240 --> 00:25:28.240]  他能夠跟神
[00:25:28.240 --> 00:25:32.240]  再更深地去建立關係
[00:25:33.240 --> 00:25:35.240]  頂姐妹
[00:25:35.240 --> 00:25:39.240]  阿薩這個轉化
[00:25:39.240 --> 00:25:42.240]  令我有一個很大的反思
[00:25:42.240 --> 00:25:44.240]  當我們被生活
[00:25:44.240 --> 00:25:46.240]  被信仰的衝擊動搖
[00:25:46.240 --> 00:25:48.240]  而離開神的時候
[00:25:48.240 --> 00:25:50.240]  很可能就是反映
[00:25:50.240 --> 00:25:52.240]  我們平日跟主的關係
[00:25:52.240 --> 00:25:55.240]  其實已經越來越疏離
[00:25:55.240 --> 00:25:58.240]  所以頂姐妹千萬不要
[00:25:58.240 --> 00:26:00.240]  被忙碌的生活
[00:26:00.240 --> 00:26:03.240]  家務、侍奉
[00:26:03.240 --> 00:26:05.240]  取代了你跟神
[00:26:05.240 --> 00:26:09.240]  恆常保持親密關係的時刻
[00:26:09.240 --> 00:26:12.240]  要將跟神建立親密關係
[00:26:12.240 --> 00:26:14.240]  成為你最優先
[00:26:14.240 --> 00:26:16.240]  最渴望做的事
[00:26:16.240 --> 00:26:20.240]  每天花時間跟神傾心吐耳
[00:26:20.240 --> 00:26:24.240]  真是認真去默想神的說話
[00:26:24.240 --> 00:26:26.240]  究竟怎樣
[00:26:26.240 --> 00:26:28.240]  去改造
[00:26:28.240 --> 00:26:30.240]  去影響你
[00:26:30.240 --> 00:26:33.240]  在生活裡做的每一個抉擇
[00:26:33.240 --> 00:26:35.240]  又去審查神
[00:26:35.240 --> 00:26:37.240]  在你的生活裡怎樣介入
[00:26:37.240 --> 00:26:39.240]  來幫助你
[00:26:39.240 --> 00:26:43.240]  當你這樣做的時候
[00:26:43.240 --> 00:26:45.240]  即使你身處困苦
[00:26:45.240 --> 00:26:47.240]  你都會逐步發現
[00:26:47.240 --> 00:26:49.240]  神仍然很愛你
[00:26:49.240 --> 00:26:51.240]  因為他沒有停止過
[00:26:51.240 --> 00:26:53.240]  施恩給你
[00:26:53.240 --> 00:26:55.240]  就好像施恩原先覺得
[00:26:55.240 --> 00:26:57.240]  神好像在懲罰他
[00:26:57.240 --> 00:26:59.240]  但現在他看到
[00:26:59.240 --> 00:27:01.240]  神一直在善待他
[00:27:01.240 --> 00:27:04.240]  第23、24節
[00:27:04.240 --> 00:27:06.240]  他用了三個動詞
[00:27:06.240 --> 00:27:10.240]  去表明神在三方面去善待他
[00:27:10.240 --> 00:27:13.240]  而且他用了三個漸進的時態
[00:27:13.240 --> 00:27:16.240]  表明神在過去、現在
[00:27:16.240 --> 00:27:18.240]  以至到將來
[00:27:18.240 --> 00:27:22.240]  都不會停止去關愛他
[00:27:22.240 --> 00:27:24.240]  善待他
[00:27:25.240 --> 00:27:28.240]  他說:你用你的訓詞來引導我
[00:27:28.240 --> 00:27:32.240]  最後還要接我到榮耀裡去
[00:27:32.240 --> 00:27:35.240]  原來神一直和他同在
[00:27:35.240 --> 00:27:37.240]  在他軟弱的時候
[00:27:37.240 --> 00:27:39.240]  神一如既往緊握著他
[00:27:39.240 --> 00:27:41.240]  以至他不會像惡人一樣
[00:27:41.240 --> 00:27:43.240]  一跌不起
[00:27:43.240 --> 00:27:45.240]  所以,《針研》24章16節說
[00:27:45.240 --> 00:27:47.240]  二人雖七次跌倒
[00:27:47.240 --> 00:27:48.240]  會怎樣?
[00:27:48.240 --> 00:27:50.240]  仍必興起
[00:27:50.240 --> 00:27:53.240]  而當他迷茫而惑的時候
[00:27:53.240 --> 00:27:56.240]  神用訓言來引導他
[00:27:56.240 --> 00:27:57.240]  開他心靈的眼
[00:27:57.240 --> 00:28:00.240]  相信神公義權能的說話
[00:28:00.240 --> 00:28:01.240]  一定會實現
[00:28:01.240 --> 00:28:04.240]  以至他重拾對神信靠馴服的心
[00:28:04.240 --> 00:28:07.240]  而在他生命終結的時候
[00:28:07.240 --> 00:28:10.240]  神將會接他去到榮耀裡邊
[00:28:10.240 --> 00:28:14.240]  遠遠超越地上一切短暫的福祿
[00:28:14.240 --> 00:28:18.240]  而且能夠帶給他今生面對苦難的力量
[00:28:18.240 --> 00:28:21.240]  先後提過喪夫的神學生
[00:28:22.240 --> 00:28:24.240]  當醫生告訴他
[00:28:24.240 --> 00:28:26.240]  有機會患上肝癌之後
[00:28:26.240 --> 00:28:29.240]  因為他接下來要到港
[00:28:29.240 --> 00:28:32.240]  所以他還是要如常地親近神
[00:28:32.240 --> 00:28:34.240]  預備講章
[00:28:34.240 --> 00:28:37.240]  神就透過《出埃及記》第3章第15節
[00:28:37.240 --> 00:28:39.240]  跟他講說話
[00:28:39.240 --> 00:28:43.240]  耶和華跟摩西說
[00:28:43.240 --> 00:28:47.240]  「耶和華,你們祖宗的神
[00:28:47.240 --> 00:28:49.240]  就是阿伯拉罕的神
[00:28:49.240 --> 00:28:51.240]  以撒的神,雅各的神
[00:28:51.240 --> 00:28:54.240]  神就透過這一句聖經
[00:28:54.240 --> 00:28:56.240]  告訴姐妹們
[00:28:56.240 --> 00:28:58.240]  我就是你的神
[00:28:58.240 --> 00:29:00.240]  我是你丈夫的神
[00:29:00.240 --> 00:29:01.240]  是你女兒的神
[00:29:01.240 --> 00:29:03.240]  所以你不用怕
[00:29:03.240 --> 00:29:06.240]  我一定會跟你一家同在」
[00:29:06.240 --> 00:29:09.240]  當下姐妹們就被神的說話
[00:29:09.240 --> 00:29:12.240]  和神對她這一份一家的愛
[00:29:12.240 --> 00:29:13.240]  感動到流眼淚
[00:29:13.240 --> 00:29:19.240]  神的愛即時令到姐妹們覺得很安心
[00:29:19.240 --> 00:29:22.240]  她不再擔心進一步檢查的結果
[00:29:22.240 --> 00:29:26.240]  因為她知道無論自己或女兒
[00:29:26.240 --> 00:29:29.240]  上帝一定會眷顧
[00:29:29.240 --> 00:29:34.240]  正如上帝一直眷顧她丈夫一樣
[00:29:34.240 --> 00:29:37.240]  其實她丈夫患癌病
[00:29:37.240 --> 00:29:41.240]  癌細胞擴散到全身
[00:29:41.240 --> 00:29:44.240]  他不時都要出入醫院
[00:29:44.240 --> 00:29:49.240]  但是弟兄非常平安
[00:29:49.240 --> 00:29:51.240]  他得病的時候
[00:29:51.240 --> 00:29:53.240]  他就會回教會
[00:29:53.240 --> 00:29:55.240]  他每天都親近神
[00:29:55.240 --> 00:29:57.240]  甚至再得病的時候
[00:29:57.240 --> 00:30:00.240]  他繼續做義工服務
[00:30:00.240 --> 00:30:05.240]  神恩待他很長的時間
[00:30:05.240 --> 00:30:07.240]  他只需要吃別梨糖
[00:30:07.240 --> 00:30:13.240]  到他臨離開天家那幾天
[00:30:13.240 --> 00:30:15.240]  連別梨糖都不用吃
[00:30:15.240 --> 00:30:21.240]  原本困境令到詩人質疑神對他的愛
[00:30:21.240 --> 00:30:24.240]  但是現在當他重新發現和體會
[00:30:24.240 --> 00:30:27.240]  神原來一直厚待他的時候
[00:30:27.240 --> 00:30:30.240]  他對神的愛就成為了
[00:30:30.240 --> 00:30:34.240]  他能夠超越苦難的力量
[00:30:34.240 --> 00:30:35.240]  我們一起讀
[00:30:35.240 --> 00:30:38.240]  大家都很熟悉的25、26節
[00:30:38.240 --> 00:30:42.240]  「除你以外,在天上我還有誰呢?
[00:30:42.240 --> 00:30:47.240]  除你以外,在地上我也無所愛慕
[00:30:47.240 --> 00:30:50.240]  我的肉身和我的心腸雖殘
[00:30:50.240 --> 00:30:53.240]  但神是我心中的力量
[00:30:53.240 --> 00:30:56.240]  是我的產業直到永遠」
[00:30:56.240 --> 00:31:00.240]  我想起幾年前有一位
[00:31:00.240 --> 00:31:03.240]  在癌病末期的姐妹
[00:31:03.240 --> 00:31:05.240]  她的身體越來越軟弱
[00:31:05.240 --> 00:31:10.240]  但是很多人去探望她的時候
[00:31:10.240 --> 00:31:13.240]  她口裡經常說一句話
[00:31:13.240 --> 00:31:17.240]  「有神真好,有神真好」
[00:31:17.240 --> 00:31:20.240]  最近我又聽到另一位姐妹的見證分享
[00:31:20.240 --> 00:31:24.240]  當她收到她丈夫嚴重工業意外的消息
[00:31:24.240 --> 00:31:26.240]  趕著去醫院途中
[00:31:26.240 --> 00:31:28.240]  她這樣向神祈禱
[00:31:28.240 --> 00:31:31.240]  「如果我丈夫能夠醒來見到我
[00:31:31.240 --> 00:31:33.240]  我會很開心
[00:31:33.240 --> 00:31:37.240]  如果丈夫醒來見到你
[00:31:37.240 --> 00:31:40.240]  我一樣會很開心」
[00:31:40.240 --> 00:31:42.240]  弟兄姊妹
[00:31:42.240 --> 00:31:44.240]  當我們最大的滿足
[00:31:44.240 --> 00:31:48.240]  是來自神的愛和神的關係的時候
[00:31:48.240 --> 00:31:51.240]  我們就能夠得到最大的自由
[00:31:51.240 --> 00:31:54.240]  和真正的平安
[00:31:54.240 --> 00:31:57.240]  沒有東西能夠奪走我們在神裡面
[00:31:57.240 --> 00:32:01.240]  這一份的真平安和真喜樂
[00:32:01.240 --> 00:32:04.240]  所以詩人最後的總結
[00:32:04.240 --> 00:32:06.240]  我們一起讀吧
[00:32:06.240 --> 00:32:10.240]  「的確,遠離你的人都將滅亡
[00:32:10.240 --> 00:32:12.240]  所有離棄你
[00:32:12.240 --> 00:32:14.240]  不忠貞於你的人
[00:32:14.240 --> 00:32:15.240]  你都滅絕
[00:32:15.240 --> 00:32:18.240]  而我,親近神於我有益
[00:32:18.240 --> 00:32:22.240]  我以主耶和華為我的避難所
[00:32:22.240 --> 00:32:26.240]  為要述說你一切的作為」
[00:32:26.240 --> 00:32:29.240]  弟兄姊妹,真的很鼓勵你
[00:32:29.240 --> 00:32:30.240]  很鼓勵你
[00:32:30.240 --> 00:32:33.240]  效法詩人很赤誠的
[00:32:33.240 --> 00:32:36.240]  經常的將你的掙扎
[00:32:36.240 --> 00:32:38.240]  疑惑和軟弱帶到神的面前
[00:32:38.240 --> 00:32:43.240]  讓神更新我們對祂的信心和對神的愛
[00:32:43.240 --> 00:32:47.240]  在神的面前經歷到很實在的生命轉化
[00:32:47.240 --> 00:32:51.240]  得著在神裡面的真平安、真自由
[00:32:51.240 --> 00:32:53.240]  我希望你離開的時候
[00:32:53.240 --> 00:32:58.240]  記住詩篇第73篇兩個的重點
[00:32:58.240 --> 00:33:00.240]  疑惑可以使我們遠離神
[00:33:00.240 --> 00:33:04.240]  將視線放在自己、人類或際遇上
[00:33:04.240 --> 00:33:08.240]  看不見神而送心動搖
[00:33:08.240 --> 00:33:11.240]  但是疑惑也是誠實的表現
[00:33:11.240 --> 00:33:16.240]  因為我們所相信、所經驗
[00:33:16.240 --> 00:33:20.240]  總會有矛盾和落差的時候
[00:33:20.240 --> 00:33:23.240]  我們不需要逃避或否認
[00:33:23.240 --> 00:33:25.240]  而是我們要效法詩人一樣
[00:33:25.240 --> 00:33:29.240]  毫不掩飾,完全赤誠地去到神的面前
[00:33:29.240 --> 00:33:32.240]  因為疑惑可以幫我們去探究
[00:33:32.240 --> 00:33:35.240]  我們信仰更深的一層
[00:33:35.240 --> 00:33:39.240]  和我們裡面更真實的自己
[00:33:39.240 --> 00:33:44.240]  第二方面,詩人起初的疑惑幾乎令他遠離神
[00:33:44.240 --> 00:33:49.240]  但是因為親近神,使他的信心得到堅固
[00:33:49.240 --> 00:33:51.240]  神很明白我們的軟弱
[00:33:51.240 --> 00:33:57.240]  所以不要將我們的掙扎疑惑困苦帶到神的面前
[00:33:57.240 --> 00:34:03.240]  很多信仰疑難不能單靠自己的理性或知識解決
[00:34:03.240 --> 00:34:08.240]  往往是要真正面對面和神傾談
[00:34:08.240 --> 00:34:10.240]  經歷神的同在
[00:34:10.240 --> 00:34:15.240]  經歷神和我們的對話一次、兩次、三次
[00:34:15.240 --> 00:34:21.240]  而慢慢體會神改變、轉化、再造我們的生命
[00:34:21.240 --> 00:34:25.240]  從我實在轉到你實在
[00:34:25.240 --> 00:34:28.240]  仰賴神賜給我們新的視野
[00:34:28.240 --> 00:34:30.240]  更新的愛和力量
[00:34:30.240 --> 00:34:33.240]  去面對生命的一切矛盾
[00:34:33.240 --> 00:34:35.240]  我們一起祈禱吧
[00:34:35.240 --> 00:34:46.240]  主啊,我們呼求你
[00:34:46.240 --> 00:34:52.240]  幫助我們被你轉化成為一個清心的人
[00:34:52.240 --> 00:34:56.240]  就是能夠以真實的自己來到你的面前
[00:34:56.240 --> 00:35:02.240]  赤誠的跟你分享我們真實的掙扎疑惑軟弱
[00:35:02.240 --> 00:35:06.240]  有開放給你去更新我們對你的信心
[00:35:06.240 --> 00:35:10.240]  對你的認識、對你的愛
[00:35:10.240 --> 00:35:13.240]  以致我們能夠經歷實在的生命轉化
[00:35:13.240 --> 00:35:19.240]  得著在你裡面永恆不變的真平安和真自由
[00:35:19.240 --> 00:35:22.040]  感謝主耶穌基督祢自己寶貴的聖名

