
[00:00:00.000 --> 00:00:09.000]  母親在家庭和孩子生活中都扮演非常重要的角色,相信大家都不會否認。
[00:22:06.000 --> 00:22:08.000]  都有一個命定的安排,
[00:22:08.000 --> 00:22:11.000]  非我們能左右。
[00:22:11.000 --> 00:22:14.000]  很多時候甚至發覺,
[00:22:14.000 --> 00:22:16.000]  神的介入安排,
[00:22:16.000 --> 00:22:18.000]  竟然是恰到好處,
[00:22:18.000 --> 00:22:21.000]  正是時候。
[00:22:21.000 --> 00:22:24.000]  若幾別人面對惡劣的環境,
[00:22:24.000 --> 00:22:27.000]  他仍信靠上帝,
[00:22:27.000 --> 00:22:30.000]  他的舉動和行動告訴我們,
[00:22:30.000 --> 00:22:33.000]  真正的信心並不是沒有恐懼,
[00:22:33.000 --> 00:22:38.000]  而是在恐懼中仍選擇相信神的掌管。
[00:22:38.000 --> 00:22:41.000]  若幾別人每一步都憑著
[00:22:41.000 --> 00:22:43.000]  對神的信心而來的智慧,
[00:22:43.000 --> 00:22:46.000]  將孩子放手交給神,
[00:22:46.000 --> 00:22:52.000]  相信上帝會保守拯救他的孩子。
[00:22:52.000 --> 00:22:55.000]  若幾別人的信心帶來神奇妙的安排,
[00:22:55.000 --> 00:22:58.000]  使他們額外夢神保守,
[00:22:58.000 --> 00:23:01.000]  使摩西得夢神的揀選,
[00:23:01.000 --> 00:23:05.000]  成為偉大的民族領袖。
[00:23:05.000 --> 00:23:08.000]  今日我們作為家長,
[00:23:08.000 --> 00:23:13.000]  願我們都有若幾別對神的信心,
[00:23:13.000 --> 00:23:15.000]  無論孩子在什麼階段,
[00:23:15.000 --> 00:23:16.000]  什麼狀況,
[00:23:16.000 --> 00:23:17.000]  面對什麼困難,
[00:23:17.000 --> 00:23:19.000]  我們都尚存禱告的心,
[00:23:19.000 --> 00:23:22.000]  憑信心仰賴神的帶領,
[00:23:22.000 --> 00:23:25.000]  並內心等候神作為的彰顯,
[00:23:25.000 --> 00:23:27.000]  堅信當我們用信心的手獻上的時候,
[00:23:27.000 --> 00:23:29.000]  上帝必包底,
[00:23:29.000 --> 00:23:33.000]  用祂大人的手介入打開恩典的門。
[00:23:33.000 --> 00:23:38.000]  第三點,生命傳承
[00:23:38.000 --> 00:23:40.000]  請大家讀出最後一節,
[00:23:40.000 --> 00:23:42.000]  第十節,麻煩你。
[00:23:42.000 --> 00:23:43.000]  孩子漸長,
[00:23:43.000 --> 00:23:47.000]  夫人把他帶到法老的女兒那裡,
[00:23:47.000 --> 00:23:49.000]  就作了他的兒子,
[00:23:49.000 --> 00:23:52.000]  他給孩子明見要摩西,
[00:23:52.000 --> 00:23:53.000]  意思是,
[00:23:53.000 --> 00:23:56.000]  因爲我。
[00:23:56.000 --> 00:23:57.000]  是,麻煩你。
[00:23:57.000 --> 00:23:59.000]  摩西出世後,
[00:23:59.000 --> 00:24:00.000]  神的恩典和憐憫,
[00:24:00.000 --> 00:24:02.000]  使他可以回到母親的身邊,
[00:24:02.000 --> 00:24:03.000]  直到斷奶後,
[00:24:03.000 --> 00:24:06.000]  才被帶到法老的女兒身邊。
[00:24:06.000 --> 00:24:09.000]  摩西進了皇宮之後,
[00:24:09.000 --> 00:24:12.000]  接受皇族最好最高等的教育,
[00:24:12.000 --> 00:24:14.000]  免費學習埃及一切的學問,
[00:24:14.000 --> 00:24:16.000]  包括天文地理歷史,
[00:24:16.000 --> 00:24:17.000]  數學哲學,
[00:24:17.000 --> 00:24:18.000]  科學文學語言等等。
[00:24:18.000 --> 00:24:20.000]  《史獨人傳》七章,
[00:24:20.000 --> 00:24:21.000]  二十二節說到,
[00:24:21.000 --> 00:24:23.000]  摩西學了埃及人一切的學問,
[00:24:23.000 --> 00:24:26.000]  說話行事都有能力,
[00:24:26.000 --> 00:24:28.000]  有才能。
[00:24:28.000 --> 00:24:31.000]  摩西雖然在皇宮裡長大,
[00:24:31.000 --> 00:24:33.000]  貴為埃及王子,
[00:24:33.000 --> 00:24:34.000]  地位崇高,
[00:24:34.000 --> 00:24:37.000]  但他沒有忘記自己的身份,
[00:24:37.000 --> 00:24:41.000]  沒有把自己當作埃及人。
[00:24:41.000 --> 00:24:42.000]  在希伯來書,
[00:24:42.000 --> 00:24:44.000]  十一章二十四節說到,
[00:24:44.000 --> 00:24:45.000]  摩西因著信,
[00:24:45.000 --> 00:24:50.000]  長大了就被稱為法老女兒之子。
[00:24:50.000 --> 00:24:51.000]  埃及的信仰,
[00:24:51.000 --> 00:24:53.000]  是崇拜多神,
[00:24:53.000 --> 00:24:54.000]  有動物,植物,
[00:24:54.000 --> 00:24:56.000]  星神,自然現象等等,
[00:24:56.000 --> 00:24:57.000]  各種的神明。
[00:24:57.000 --> 00:25:01.000]  而摩西沒有沾染這些拜偶像,
[00:25:01.000 --> 00:25:04.000]  也沒有在安逸的環境下,
[00:25:04.000 --> 00:25:06.000]  被世界吸引,
[00:25:06.000 --> 00:25:10.000]  忘記了神的應許和吩咐。
[00:25:10.000 --> 00:25:12.000]  後來,
[00:25:12.000 --> 00:25:15.000]  在希伯來書,
[00:25:15.000 --> 00:25:17.000]  十一章二十五節說到,
[00:25:17.000 --> 00:25:22.000]  他寧可與神的百姓同受苦海,
[00:25:22.000 --> 00:25:27.000]  他興亥埃及的榮華富貴。
[00:25:27.000 --> 00:25:29.000]  弟兄姊妹,
[00:25:29.000 --> 00:25:31.000]  摩西對神的認知和信靠,
[00:25:31.000 --> 00:25:35.000]  是從哪裡來的?
[00:25:35.000 --> 00:25:39.000]  我想絕對不會從法老的女兒,
[00:25:39.000 --> 00:25:41.000]  或者從王宮得來的,
[00:25:41.000 --> 00:25:46.000]  而是從母親約基別身上學回來的。
[00:25:46.000 --> 00:25:48.000]  一般推論,
[00:25:48.000 --> 00:25:51.000]  孩子斷奶估計是兩至三歲,
[00:25:51.000 --> 00:25:53.000]  最遲也不會過五至六歲。
[00:25:53.000 --> 00:25:54.000]  之後相信,
[00:25:54.000 --> 00:25:57.000]  摩西與約基別都有繼續的聯繫相處,
[00:25:57.000 --> 00:26:00.000]  畢竟約基別也是他的乳母奶媽。
[00:26:00.000 --> 00:26:02.000]  在這段日子裡,
[00:26:02.000 --> 00:26:05.000]  約基別把握時間機會,
[00:26:05.000 --> 00:26:08.000]  將關於以色列神的事情,
[00:26:08.000 --> 00:26:10.000]  希伯來民族的歷史,
[00:26:10.000 --> 00:26:12.000]  正確的教育,
[00:26:12.000 --> 00:26:13.000]  生活準則,
[00:26:13.000 --> 00:26:15.000]  盡量灌輸給摩西,
[00:26:15.000 --> 00:26:18.000]  提醒他是神選民的身份,
[00:26:18.000 --> 00:26:22.000]  就這樣奠定了摩西一生的信仰基礎。
[00:26:22.000 --> 00:26:31.000]  佐佐的母親,家長,長輩,
[00:26:31.000 --> 00:26:35.000]  今天我們沒有把握時間機會,
[00:26:35.000 --> 00:26:37.000]  發揮屬靈的影響力,
[00:26:37.000 --> 00:26:39.000]  將神的喜悅,
[00:26:39.000 --> 00:26:40.000]  將神的作為,
[00:26:40.000 --> 00:26:41.000]  神的存在,
[00:26:41.000 --> 00:26:42.000]  對神的認識,
[00:26:42.000 --> 00:26:43.000]  以致他所喜悅的,
[00:26:43.000 --> 00:26:44.000]  所不喜悅的,
[00:26:44.000 --> 00:26:46.000]  甚至如何敬拜,
[00:26:46.000 --> 00:26:47.000]  如何禱告,
[00:26:47.000 --> 00:26:49.000]  傳承給下一代。
[00:26:49.000 --> 00:26:52.000]  很多人說,
[00:26:52.000 --> 00:26:55.000]  母親是孩子生命中的打位導師,
[00:26:55.000 --> 00:26:57.000]  大家認不認同?
[00:26:57.000 --> 00:27:00.000]  很多事例證明,
[00:27:00.000 --> 00:27:02.000]  孩子大部分的習慣,
[00:27:02.000 --> 00:27:04.000]  甚至品格,
[00:27:04.000 --> 00:27:06.000]  都是從家人,
[00:27:06.000 --> 00:27:08.000]  特別是從父母身上學回來的。
[00:27:08.000 --> 00:27:10.000]  不少青少年,
[00:27:10.000 --> 00:27:12.000]  第一次參加賭博活動,
[00:27:12.000 --> 00:27:15.000]  都是被家人影響之下開始,
[00:27:15.000 --> 00:27:19.000]  而家長的飲食習慣不健康,
[00:27:19.000 --> 00:27:26.000]  子女有不良飲食習慣的機會更高達九成。
[00:27:26.000 --> 00:27:30.000]  作為基督徒父母,
[00:27:30.000 --> 00:27:33.000]  我們極渴望孩子體驗到信仰,
[00:27:33.000 --> 00:27:35.000]  教會生活的美好,
[00:27:35.000 --> 00:27:37.000]  但回看,
[00:27:37.000 --> 00:27:40.000]  我們自己崇拜團的生活,
[00:27:40.000 --> 00:27:42.000]  又如何?
[00:27:42.000 --> 00:27:44.000]  如果我們沒有淑齡的胃口,
[00:27:44.000 --> 00:27:47.000]  又如何要求孩子學武神?
[00:27:47.000 --> 00:27:50.000]  如果我們和神的關係不冷不熱,
[00:27:50.000 --> 00:27:53.000]  又如何要求孩子要好好愛主?
[00:27:53.000 --> 00:27:56.000]  又或者問問自己,
[00:27:56.000 --> 00:28:02.000]  今天孩子從我們身上看到的是什麼價值觀?
[00:28:02.000 --> 00:28:05.000]  我們傳承給他們的眼光,
[00:28:05.000 --> 00:28:08.000]  是專注在現今短視的事物上,
[00:28:08.000 --> 00:28:11.000]  還是永恆的愚蠢的角度?
[00:28:11.000 --> 00:28:15.000]  我外婆家康懂得住,
[00:28:15.000 --> 00:28:17.000]  她住在內地,
[00:28:17.000 --> 00:28:19.000]  初中時我都探望過她幾次,
[00:28:19.000 --> 00:28:22.000]  之後她去過加拿大,
[00:28:22.000 --> 00:28:24.000]  和我們生活過兩三個月,
[00:28:24.000 --> 00:28:26.000]  很深刻的是,
[00:28:26.000 --> 00:28:28.000]  外婆每天早上五時,
[00:28:28.000 --> 00:28:30.000]  天未亮就起來,
[00:28:30.000 --> 00:28:31.000]  跪在地上,
[00:28:31.000 --> 00:28:33.000]  為家人求平安,
[00:28:33.000 --> 00:28:34.000]  為家人信主,
[00:28:34.000 --> 00:28:35.000]  去禱告神。
[00:28:35.000 --> 00:28:38.000]  所以感恩外婆的七個子女,
[00:28:38.000 --> 00:28:40.000]  除了一個在上海,
[00:28:40.000 --> 00:28:43.000]  其他六個在汕頭,
[00:28:43.000 --> 00:28:45.000]  加上伴侶,
[00:28:45.000 --> 00:28:46.000]  都全部信主。
[00:28:46.000 --> 00:28:49.000]  到今天,
[00:28:49.000 --> 00:28:52.000]  外婆她禱告敬虔的心靈,
[00:28:52.000 --> 00:28:55.000]  都成為我很大的激勵,
[00:28:55.000 --> 00:28:59.000]  提醒我要和丈夫每天都為家人去禱告,
[00:28:59.000 --> 00:29:01.000]  特別是未信主的家人。
[00:29:01.000 --> 00:29:04.000]  早前我奶奶,
[00:29:04.000 --> 00:29:06.000]  重病入院,
[00:29:06.000 --> 00:29:08.000]  感恩她的姐姐已經出院康復了,
[00:29:08.000 --> 00:29:10.000]  住了一個月。
[00:29:10.000 --> 00:29:13.000]  我和丈夫每星期都多次探訪,
[00:29:13.000 --> 00:29:17.000]  我們都有將奶奶的需要狀況,
[00:29:17.000 --> 00:29:19.000]  和子女去討論。
[00:29:19.000 --> 00:29:23.000]  期間子女都有和我們,
[00:29:23.000 --> 00:29:25.000]  或者自己去探望奶奶。
[00:29:25.000 --> 00:29:27.000]  我想其中,
[00:29:27.000 --> 00:29:29.000]  即是他們考試裏面,
[00:29:29.000 --> 00:29:30.000]  所有都很感恩,
[00:29:30.000 --> 00:29:32.000]  我想其中一個原因,
[00:29:32.000 --> 00:29:36.000]  是子女看到父母我們在做什麼,
[00:29:36.000 --> 00:29:39.000]  怎樣關心探訪奶奶。
[00:29:39.000 --> 00:29:41.000]  所以今天,
[00:29:41.000 --> 00:29:44.000]  我們教孩子要孝敬父母,
[00:29:44.000 --> 00:29:46.000]  我們又怎樣對我們的父母。
[00:29:46.000 --> 00:29:51.000]  父母在生活中活出信仰,
[00:29:51.000 --> 00:29:53.000]  就是最好的教材。
[00:29:53.000 --> 00:29:57.000]  父母在生活中活出信仰,
[00:29:57.000 --> 00:29:59.000]  就是最好的教材。
[00:30:00.000 --> 00:30:01.000]  有一次,
[00:30:01.000 --> 00:30:02.000]  我兒子19歲,
[00:30:02.000 --> 00:30:08.000]  都是那些熱血方剛的青年,
[00:30:08.000 --> 00:30:12.000]  有一次和兒子有些意見的分歧,
[00:30:12.000 --> 00:30:14.000]  兒子很激動,
[00:30:14.000 --> 00:30:16.000]  發脾氣,
[00:30:16.000 --> 00:30:17.000]  在罵人。
[00:30:17.000 --> 00:30:20.000]  當下,神提醒我,
[00:30:20.000 --> 00:30:22.000]  不要再罵他,
[00:30:22.000 --> 00:30:25.000]  不要以惡還惡,
[00:30:25.000 --> 00:30:27.000]  以辱罵還辱罵。
[00:30:28.000 --> 00:30:30.000]  我平靜地回應兒子,
[00:30:30.000 --> 00:30:33.000]  他可以不認同媽媽的看法,
[00:30:33.000 --> 00:30:35.000]  也可以不開心,
[00:30:35.000 --> 00:30:39.000]  但希望我們可以以事論事,
[00:30:39.000 --> 00:30:41.000]  沒有人身攻擊,
[00:30:41.000 --> 00:30:42.000]  媽媽都沒有罵你,
[00:30:42.000 --> 00:30:43.000]  沒有羞辱你,
[00:30:43.000 --> 00:30:45.000]  沒有人身攻擊你。
[00:30:45.000 --> 00:30:49.000]  看到兒子激動的情緒,
[00:30:49.000 --> 00:30:51.000]  逐步放鬆,
[00:30:51.000 --> 00:30:52.000]  平靜下來。
[00:30:52.000 --> 00:30:57.000]  又看到兒子在面對分歧,
[00:30:57.000 --> 00:31:01.000]  他激動發脾氣的情況逐步減少,
[00:31:01.000 --> 00:31:02.000]  感恩。
[00:31:02.000 --> 00:31:05.000]  這些情況經驗告訴我,
[00:31:05.000 --> 00:31:06.000]  提醒我,
[00:31:06.000 --> 00:31:07.000]  作為母親,
[00:31:07.000 --> 00:31:09.000]  我們每一天的言行,
[00:31:09.000 --> 00:31:12.000]  我們的生命都在塑造孩子的生命,
[00:31:12.000 --> 00:31:13.000]  品格。
[00:31:13.000 --> 00:31:15.000]  無論是好還是不好方面,
[00:31:15.000 --> 00:31:18.000]  都會潛移默化地影響孩子終身。
[00:31:18.000 --> 00:31:23.000]  約基別的名字是,
[00:31:23.000 --> 00:31:25.000]  「耶和華是我的榮耀」,
[00:31:26.000 --> 00:31:29.000]  彷彿他的生命就是彰顯神的榮耀。
[00:31:29.000 --> 00:31:33.000]  約基別找著有限的時間機會,
[00:31:33.000 --> 00:31:38.000]  積極地將對神的敬虔和屬靈生命傳承給孩子,
[00:31:38.000 --> 00:31:43.000]  這份屬靈的遺產成為一代偉人的奠基石。
[00:31:43.000 --> 00:31:47.000]  約基別大女兒米利安是一位女仙子,
[00:31:47.000 --> 00:31:52.000]  帶領以色列婦女讚美下敬拜神。
[00:31:52.000 --> 00:31:56.000]  大兒子亞倫是以色列第一位大祭司,
[00:31:56.000 --> 00:31:58.000]  而摩西,
[00:31:58.000 --> 00:32:01.000]  小兒子摩西當然是以色列的民族英雄,
[00:32:01.000 --> 00:32:06.000]  帶領以色列民春開及脫離法老的管轄,
[00:32:06.000 --> 00:32:09.000]  改變整個以色列的歷史。
[00:32:09.000 --> 00:32:11.000]  弟兄姊妹,
[00:32:11.000 --> 00:32:16.000]  今天我們周圍都有很多很美麗很活的見證,
[00:32:16.000 --> 00:32:21.000]  在神的眼中同樣體會為寶貴和榮耀,
[00:32:22.000 --> 00:32:26.000]  我團契有位姊妹,
[00:32:26.000 --> 00:32:29.000]  她是團契的核心組長,
[00:32:29.000 --> 00:32:33.000]  她亦是年青人的團契服侍。
[00:32:33.000 --> 00:32:35.000]  大家看到是什麼嗎?
[00:32:35.000 --> 00:32:37.000]  很細緻吧?
[00:32:37.000 --> 00:32:41.000]  裡面有2008年到今天,
[00:32:41.000 --> 00:32:47.000]  17年來的靈修寶、祈禱寶、感恩寶。
[00:32:47.000 --> 00:32:49.000]  大家看到嗎?
[00:32:49.000 --> 00:32:51.000]  17年來,
[00:32:51.000 --> 00:32:55.000]  記載著姊妹在神話語裡的領受,
[00:32:55.000 --> 00:32:58.000]  她與神的對話祈求感恩,
[00:32:58.000 --> 00:33:00.000]  這些屬靈的資產,
[00:33:00.000 --> 00:33:03.000]  不單祝福建立姊妹的生命,
[00:33:03.000 --> 00:33:09.000]  我相信也看到成為她孩子寶貴的屬靈遺產。
[00:33:09.000 --> 00:33:13.000]  更重要的是,
[00:33:13.000 --> 00:33:14.000]  姊妹愛神,
[00:33:14.000 --> 00:33:15.000]  學務神,
[00:33:15.000 --> 00:33:17.000]  她敬虔的生命。
[00:33:17.000 --> 00:33:21.000]  我相信已經成為她自己兩個兒女,
[00:33:21.000 --> 00:33:25.000]  她牧養青年團契的生命榜樣,
[00:33:25.000 --> 00:33:28.000]  一生的祝福,
[00:33:28.000 --> 00:33:30.000]  也很激勵我。
[00:33:30.000 --> 00:33:40.000]  今天,為父母、奶奶、爺爺、公公婆婆,
[00:33:40.000 --> 00:33:45.000]  我們可以為兒女、孫子、孫女,
[00:33:45.000 --> 00:33:47.000]  留下什麼?
[00:33:47.000 --> 00:33:50.000]  他們是終生受用,
[00:33:50.000 --> 00:33:54.000]  這些東西又有沒有永恆的價值?
[00:33:54.000 --> 00:33:59.000]  一代又一代,
[00:33:59.000 --> 00:34:03.000]  母親父母的使命都是一樣,
[00:34:03.000 --> 00:34:05.000]  《針研》22章6節,
[00:34:05.000 --> 00:34:07.000]  我們一起讀,好嗎?
[00:34:07.000 --> 00:34:11.000]  教養孩童使他走當行的路,
[00:34:11.000 --> 00:34:15.000]  就是道路也不偏離。
[00:34:15.000 --> 00:34:19.000]  今天是母親節,
[00:34:19.000 --> 00:34:21.000]  即是我們母親節的大日子,
[00:34:21.000 --> 00:34:24.000]  很盼望每一位媽媽,
[00:34:24.000 --> 00:34:27.000]  每一位家長,
[00:34:27.000 --> 00:34:29.000]  每一位屬靈的父母,
[00:34:29.000 --> 00:34:32.000]  我們都向約基別學習,
[00:34:32.000 --> 00:34:35.000]  用神的眼光,
[00:34:35.000 --> 00:34:37.000]  信心,
[00:34:37.000 --> 00:34:41.000]  以我們的生命來教養兒女,
[00:34:41.000 --> 00:34:43.000]  好嗎?
[00:34:43.000 --> 00:34:47.000]  如果你願意的話,請你站起來。
[00:34:47.000 --> 00:34:51.000]  如果你是母親,
[00:34:51.000 --> 00:34:53.000]  你是父母,
[00:34:53.000 --> 00:34:57.000]  你是奶奶、爺爺、公公婆婆,
[00:34:57.000 --> 00:34:59.000]  你是屬靈的老師,
[00:34:59.000 --> 00:35:05.000]  你很願意學習約基別的生命,
[00:35:05.000 --> 00:35:08.000]  以神的眼光,
[00:35:08.000 --> 00:35:10.000]  信心,
[00:35:10.000 --> 00:35:16.000]  以我們的生命來教養、牧養我們的孩子。
[00:35:16.000 --> 00:35:18.000]  我請你站起來,
[00:35:18.000 --> 00:35:23.000]  你站起來是在神的面前站起來,
[00:35:23.000 --> 00:35:26.000]  你不是向人去回應,
[00:35:26.000 --> 00:35:29.000]  你是向神去回應,
[00:35:29.000 --> 00:35:32.000]  感謝主。
[00:35:32.000 --> 00:35:34.000]  弟兄姊妹,
[00:35:34.000 --> 00:35:37.000]  上帝必因你的信,
[00:35:37.000 --> 00:35:39.000]  你的回應,
[00:35:39.000 --> 00:35:41.000]  去賞賜你,
[00:35:41.000 --> 00:35:43.000]  一定會賞賜你。
[00:35:43.000 --> 00:35:47.000]  我們禱告吧,
[00:35:47.000 --> 00:35:49.000]  天父上帝站在這裡,
[00:35:49.000 --> 00:35:53.000]  每一位的家長,
[00:35:53.000 --> 00:35:55.000]  他們的心,
[00:35:55.000 --> 00:35:57.000]  你看到,
[00:35:57.000 --> 00:35:58.000]  他們家裡的狀況,
[00:35:58.000 --> 00:36:03.000]  你都知道,
[00:36:03.000 --> 00:36:05.000]  願你親自賜福給他們,
[00:36:05.000 --> 00:36:07.000]  加力給他們,
[00:36:07.000 --> 00:36:11.000]  以你的善度去教導他們,
[00:36:11.000 --> 00:36:14.000]  使他們滿有你的慈愛和智慧,
[00:36:14.000 --> 00:36:18.000]  在生命中散發基督的榮美和香氣,
[00:36:18.000 --> 00:36:22.000]  願你紀念他們為家人兒女所付出的犧牲,
[00:36:22.000 --> 00:36:24.000]  孫子孫女都是,
[00:36:24.000 --> 00:36:27.000]  建立他們所作的功,
[00:36:27.000 --> 00:36:31.000]  使他們滿享家庭溫馨的愛,
[00:36:31.000 --> 00:36:35.000]  得著家人之間的愛護,
[00:36:35.000 --> 00:36:40.000]  更見證兒女的成長而滿足。
[00:36:40.000 --> 00:36:41.000]  多謝主。
[00:36:41.000 --> 00:36:42.000]  我們同心同悔,
[00:36:42.000 --> 00:36:43.000]  奉主耶穌基督的名,
[00:36:43.000 --> 00:36:44.000]  阿們。

