
[00:00:00.000 --> 00:00:04.680]  今晚的講題是《起初的愛》
[00:17:12.720 --> 00:17:15.720]  很牢牢地把握的意思
[00:17:15.720 --> 00:17:16.720]  就是告訴我們
[00:17:16.720 --> 00:17:18.720]  這個已經帶著一個訊息
[00:17:18.720 --> 00:17:19.720]  耶穌基督
[00:17:19.720 --> 00:17:20.720]  他手拿七星
[00:17:20.720 --> 00:17:22.720]  就是說在人類歷史裡
[00:17:22.720 --> 00:17:23.720]  教會歷史裡
[00:17:23.720 --> 00:17:24.720]  七是完全
[00:17:24.720 --> 00:17:25.720]  整體上高
[00:17:25.720 --> 00:17:29.720]  全部都掌管在基督的手裡
[00:17:29.720 --> 00:17:30.720]  另外耶穌基督
[00:17:30.720 --> 00:17:32.720]  都是走在七個金燈財中間
[00:17:32.720 --> 00:17:33.720]  他不是殺手不管
[00:17:33.720 --> 00:17:34.720]  復活了升了天之後
[00:17:34.720 --> 00:17:35.720]  什麼都不管
[00:17:35.720 --> 00:17:36.720]  不是
[00:17:36.720 --> 00:17:38.720]  他仍然與教會同在
[00:17:38.720 --> 00:17:40.720]  經歷一切的水火
[00:17:40.720 --> 00:17:41.720]  一切的衰敗
[00:17:41.720 --> 00:17:42.720]  一切的興盛
[00:17:42.720 --> 00:17:44.720]  一切的所有的事情
[00:17:44.720 --> 00:17:46.720]  一切的風浪風雨
[00:17:46.720 --> 00:17:48.720]  耶穌都是和教會一起走
[00:17:48.720 --> 00:17:50.720]  也告訴我們
[00:17:50.720 --> 00:17:53.720]  他才是真正關心和監督教會的元首
[00:17:53.720 --> 00:17:54.720]  基督
[00:17:54.720 --> 00:17:57.720]  為什麼主會用這個形象
[00:17:57.720 --> 00:17:59.720]  和已忽所去說話呢
[00:17:59.720 --> 00:18:01.720]  有一些解經家
[00:18:01.720 --> 00:18:02.720]  他就這樣理解
[00:18:02.720 --> 00:18:04.720]  就因為原來提到
[00:18:04.720 --> 00:18:05.720]  已忽所信徒
[00:18:05.720 --> 00:18:08.720]  已經開始有自大自恃的地方
[00:18:08.720 --> 00:18:09.720]  剛才說了
[00:18:09.720 --> 00:18:10.720]  你看到他這麼厲害
[00:18:10.720 --> 00:18:11.720]  這麼厲害的時候
[00:18:11.720 --> 00:18:13.720]  他們以為自己很厲害
[00:18:13.720 --> 00:18:16.720]  基督在這裡告訴你
[00:18:16.720 --> 00:18:17.720]  教會的發展
[00:18:17.720 --> 00:18:19.720]  不是你掌控
[00:18:19.720 --> 00:18:20.720]  雖然你們很厲害
[00:18:20.720 --> 00:18:22.720]  教會的監督權
[00:18:22.720 --> 00:18:23.720]  都不在你們手裡
[00:18:23.720 --> 00:18:26.720]  雖然你們參與了很多宣教事
[00:18:26.720 --> 00:18:27.720]  栽培很多工人
[00:18:27.720 --> 00:18:30.720]  但是要放在對的位置
[00:18:30.720 --> 00:18:33.720]  只有基督是拿著七星
[00:18:33.720 --> 00:18:34.720]  和在燈台中間行走
[00:18:34.720 --> 00:18:36.720]  是基督不是教會
[00:18:36.720 --> 00:18:39.720]  我們一起去思想第一個問題
[00:18:39.720 --> 00:18:42.720]  就是耶穌肯定他們
[00:18:42.720 --> 00:18:46.720]  因為他們在忙著找價值
[00:18:46.720 --> 00:18:47.720]  一開始的時候
[00:18:47.720 --> 00:18:48.720]  他就這樣說
[00:18:48.720 --> 00:18:51.720]  我知道你的行為
[00:18:51.720 --> 00:18:53.720]  勞碌忍耐
[00:18:53.720 --> 00:18:56.720]  也知道你不能容忍惡人
[00:18:56.720 --> 00:18:59.720]  這個知道是一個很親密的知道
[00:18:59.720 --> 00:19:01.720]  好像同房在舊約認識的那個
[00:19:01.720 --> 00:19:05.720]  耶穌基督完全從頭頂到腳底
[00:19:05.720 --> 00:19:07.720]  都知道了已忽所
[00:19:07.720 --> 00:19:11.720]  每一個信徒他們的事
[00:19:11.720 --> 00:19:12.720]  只不過他出不出聲
[00:19:12.720 --> 00:19:13.720]  只不過他出不出手
[00:19:13.720 --> 00:19:14.720]  他知道我們了
[00:19:14.720 --> 00:19:15.720]  今天也是
[00:19:15.720 --> 00:19:16.720]  今天也是一樣
[00:19:16.720 --> 00:19:17.720]  我知道
[00:19:17.720 --> 00:19:18.720]  而他知道的是
[00:19:18.720 --> 00:19:21.720]  我們有行為、勞碌、忍耐
[00:19:21.720 --> 00:19:23.720]  這麼巧這三個字
[00:19:23.720 --> 00:19:24.720]  就在《貼薩羅尼加前書》
[00:19:24.720 --> 00:19:26.720]  這三節保羅所用到的
[00:19:26.720 --> 00:19:27.720]  在我們父神面前
[00:19:27.720 --> 00:19:30.720]  不住紀念你們因信心所導的工作
[00:19:30.720 --> 00:19:32.720]  工作就是這個行為
[00:19:32.720 --> 00:19:33.720]  因愛心所受的勞苦
[00:19:33.720 --> 00:19:34.720]  勞苦就是勞碌
[00:19:34.720 --> 00:19:37.720]  因盼望我們主耶穌基督所傳的堅忍
[00:19:37.720 --> 00:19:38.720]  就是忍耐
[00:19:38.720 --> 00:19:42.720]  工作或者行為
[00:19:42.720 --> 00:19:44.720]  是在說傳福音
[00:19:44.720 --> 00:19:45.720]  我們理解一下
[00:19:45.720 --> 00:19:48.720]  耶穌是真心稱讚他們的
[00:19:48.720 --> 00:19:49.720]  傳福音
[00:19:49.720 --> 00:19:50.720]  這群已忽所教會
[00:19:50.720 --> 00:19:51.720]  是一群傳福音的教會
[00:19:51.720 --> 00:19:52.720]  領人歸主
[00:19:52.720 --> 00:19:54.720]  並且勞碌、勞苦
[00:19:54.720 --> 00:19:56.720]  就好像「攜勞」
[00:19:56.720 --> 00:19:59.720]  即是生BB那種字
[00:19:59.720 --> 00:20:01.720]  生BB容易嗎?
[00:20:01.720 --> 00:20:02.720]  當然不容易
[00:20:02.720 --> 00:20:04.720]  辛苦、勞苦
[00:20:04.720 --> 00:20:06.720]  是牧養的意思
[00:20:06.720 --> 00:20:07.720]  告訴他們
[00:20:07.720 --> 00:20:09.720]  他們都很成熟了
[00:20:09.720 --> 00:20:10.720]  有這些團契
[00:20:10.720 --> 00:20:11.720]  小組生活
[00:20:11.720 --> 00:20:13.720]  經歷了很多考驗
[00:20:13.720 --> 00:20:16.720]  需要很多愛心包容
[00:20:16.720 --> 00:20:18.720]  在政治壓迫下
[00:20:18.720 --> 00:20:20.720]  都要去堅忍
[00:20:20.720 --> 00:20:22.720]  是鍛鍊在逆境中
[00:20:22.720 --> 00:20:25.720]  鍛鍊出來的忍耐和堅忍
[00:20:25.720 --> 00:20:29.720]  我們看到主對已忽所評價很高
[00:20:29.720 --> 00:20:31.720]  可以說已忽所是一間
[00:20:31.720 --> 00:20:32.720]  一間怎樣的教會
[00:20:32.720 --> 00:20:34.720]  你怎樣形容它?
[00:20:34.720 --> 00:20:36.720]  很「做得」的教會
[00:20:36.720 --> 00:20:40.720]  很「做得」
[00:20:40.720 --> 00:20:42.720]  即是甚麼意思?
[00:20:42.720 --> 00:20:43.720]  「做得」
[00:20:43.720 --> 00:20:45.720]  即是「Doing」很強的這間教會
[00:20:45.720 --> 00:20:46.720]  強到一個地步
[00:20:46.720 --> 00:20:48.720]  耶穌在後面又再說一句
[00:20:48.720 --> 00:20:51.720]  你能夠忍耐並且為我的名
[00:20:51.720 --> 00:20:53.720]  勞苦並不困倦
[00:20:53.720 --> 00:20:55.720]  做到不覺得累
[00:20:55.720 --> 00:20:57.720]  這班人厲害嗎?
[00:20:57.720 --> 00:20:59.720]  很厲害嗎?
[00:20:59.720 --> 00:21:00.720]  即是我們說香港人
[00:21:00.720 --> 00:21:02.720]  是不是很多時候有一個鬥忙的文化
[00:21:02.720 --> 00:21:03.720]  有沒有?
[00:21:03.720 --> 00:21:05.720]  近來有沒有問候人
[00:21:05.720 --> 00:21:07.720]  你忙不忙?
[00:21:07.720 --> 00:21:09.720]  我們通常有時不知道說甚麼好
[00:21:09.720 --> 00:21:10.720]  就問你忙不忙?
[00:21:10.720 --> 00:21:12.720]  忙甚麼?
[00:21:12.720 --> 00:21:13.720]  如果這樣
[00:21:13.720 --> 00:21:15.720]  我猜已忽所成的人都一樣
[00:21:15.720 --> 00:21:17.720]  都是很忙
[00:21:17.720 --> 00:21:21.720]  余文說的那個字
[00:21:21.720 --> 00:21:23.720]  陳惠主的名勞苦
[00:21:23.720 --> 00:21:25.720]  是另一個字
[00:21:25.720 --> 00:21:28.720]  這個勞苦是和剛才那個不同字
[00:21:28.720 --> 00:21:33.720]  這個勞苦在余文的意思是出現了一次
[00:21:33.720 --> 00:21:34.720]  一次
[00:21:34.720 --> 00:21:35.720]  一次的意思
[00:21:35.720 --> 00:21:40.720]  他所說的那個字是等同於背起十架的背起
[00:21:40.720 --> 00:21:42.720]  原來這班已忽所信徒
[00:21:42.720 --> 00:21:44.720]  他們都很厲害
[00:21:44.720 --> 00:21:46.720]  認定了我是屬於主
[00:21:46.720 --> 00:21:48.720]  我是屬於耶穌
[00:21:48.720 --> 00:21:51.720]  我們應該要為祂而活
[00:21:51.720 --> 00:21:53.720]  就認定了
[00:21:53.720 --> 00:21:55.720]  一去不回頭
[00:21:55.720 --> 00:21:57.720]  為主的名勞苦
[00:21:57.720 --> 00:21:59.720]  不覺得累
[00:21:59.720 --> 00:22:02.720]  而主的稱讚是很實在
[00:22:02.720 --> 00:22:04.720]  如實地反映他們屬靈的生命力
[00:22:04.720 --> 00:22:06.720]  傳福音很強
[00:22:06.720 --> 00:22:07.720]  牧養很強
[00:22:07.720 --> 00:22:09.720]  面對逆境又很強
[00:22:09.720 --> 00:22:11.720]  在君王崇拜壓力下
[00:22:11.720 --> 00:22:14.720]  仍然持守信仰的純正
[00:22:14.720 --> 00:22:16.720]  又能分辨假教師
[00:22:16.720 --> 00:22:18.720]  假教訓
[00:22:18.720 --> 00:22:19.720]  假仕途
[00:22:19.720 --> 00:22:21.720]  異端變化很強
[00:22:21.720 --> 00:22:22.720]  當我去到這裡的時候
[00:22:22.720 --> 00:22:24.720]  我想這像是恩福堂的已忽所
[00:22:24.720 --> 00:22:26.720]  很厲害
[00:22:26.720 --> 00:22:27.720]  很像
[00:22:27.720 --> 00:22:29.720]  某個位置很像
[00:22:29.720 --> 00:22:32.720]  並且認定侍奉神的路是勞苦的
[00:22:32.720 --> 00:22:33.720]  是預料到的
[00:22:33.720 --> 00:22:34.720]  是正常的
[00:22:34.720 --> 00:22:36.720]  而不覺得累
[00:22:36.720 --> 00:22:38.720]  甚至以忙為榮
[00:22:38.720 --> 00:22:43.720]  大英姐妹
[00:22:43.720 --> 00:22:45.720]  如果有男女朋友
[00:22:45.720 --> 00:22:46.720]  或者上班
[00:22:46.720 --> 00:22:48.720]  有同事有這樣的素質
[00:22:48.720 --> 00:22:50.720]  好不好?
[00:22:50.720 --> 00:22:52.720]  好不好?
[00:22:52.720 --> 00:22:54.720]  還是大家有戒心不舉手?
[00:22:54.720 --> 00:22:56.720]  好不好?
[00:22:56.720 --> 00:22:58.720]  如果你想想
[00:22:58.720 --> 00:23:00.720]  將來的
[00:23:00.720 --> 00:23:02.720]  你的兒子會娶老婆
[00:23:02.720 --> 00:23:04.720]  或者你的女兒會嫁人
[00:23:04.720 --> 00:23:06.720]  你想不想你的女婿或者媳婦
[00:23:06.720 --> 00:23:08.720]  有剛才這些質素?
[00:23:08.720 --> 00:23:09.720]  嘩!這麼厲害?
[00:23:09.720 --> 00:23:10.720]  這麼做得?
[00:23:10.720 --> 00:23:12.720]  很厲害!
[00:23:12.720 --> 00:23:14.720]  你想不想?
[00:23:14.720 --> 00:23:15.720]  能嫁人嗎?
[00:23:15.720 --> 00:23:17.720]  能娶人嗎?
[00:23:17.720 --> 00:23:19.720]  是要一起去維繫這個關係的
[00:23:19.720 --> 00:23:21.720]  不只是單方
[00:23:21.720 --> 00:23:23.720]  如果只是一方很打得
[00:23:23.720 --> 00:23:24.720]  很做得
[00:23:24.720 --> 00:23:25.720]  很能幹的時候
[00:23:25.720 --> 00:23:26.720]  通常帶來的是什麼呢?
[00:23:26.720 --> 00:23:29.720]  我讀過婚姻家庭系統
[00:23:29.720 --> 00:23:32.720]  一個高功能的妻子或者丈夫
[00:23:32.720 --> 00:23:34.720]  另一個就是怎樣?
[00:23:34.720 --> 00:23:36.720]  通常都是低低地
[00:23:36.720 --> 00:23:38.720]  沒辦法
[00:23:38.720 --> 00:23:40.720]  這是事實
[00:23:40.720 --> 00:23:41.720]  高功能的意思就是
[00:23:41.720 --> 00:23:42.720]  什麼都他做完
[00:23:42.720 --> 00:23:44.720]  另一個就是極大依賴
[00:23:44.720 --> 00:23:47.720]  如果相處模式不變的話
[00:23:47.720 --> 00:23:49.720]  心理會有些不平衡
[00:23:49.720 --> 00:23:50.720]  開始
[00:23:50.720 --> 00:23:52.720]  做家務的也是你
[00:23:52.720 --> 00:23:54.720]  照顧小朋友也是你
[00:23:54.720 --> 00:23:57.720]  上班謀生也是你
[00:23:57.720 --> 00:23:59.720]  教會做組長也是你
[00:23:59.720 --> 00:24:01.720]  什麼都是你
[00:24:01.720 --> 00:24:02.720]  這麼全能
[00:24:02.720 --> 00:24:04.720]  另一個又在做什麼?
[00:24:04.720 --> 00:24:06.720]  如果心態不調整
[00:24:06.720 --> 00:24:07.720]  久而久之
[00:24:07.720 --> 00:24:10.720]  婚姻關係會影響
[00:24:10.720 --> 00:24:12.720]  但回看這裡
[00:24:12.720 --> 00:24:13.720]  欣賞歸欣賞
[00:24:13.720 --> 00:24:15.720]  耶穌基督確實是欣賞
[00:24:15.720 --> 00:24:17.720]  已不鎖教會這個素質
[00:24:17.720 --> 00:24:19.720]  是好東西,不是不好
[00:24:19.720 --> 00:24:23.720]  但仍然告訴他有進步的空間
[00:24:23.720 --> 00:24:25.720]  基督和教會
[00:24:25.720 --> 00:24:28.720]  大家都知道是比喻為
[00:24:28.720 --> 00:24:32.720]  丈夫和妻子
[00:24:32.720 --> 00:24:35.720]  大家知不知道?
[00:24:35.720 --> 00:24:39.720]  基督、教會、丈夫、妻子的關係
[00:24:39.720 --> 00:24:41.720]  所以我們讀聖經時
[00:24:41.720 --> 00:24:44.720]  要明白那個心情
[00:24:44.720 --> 00:24:46.720]  要明白基督在說什麼
[00:24:46.720 --> 00:24:49.720]  如果繼續說現實的例子
[00:24:49.720 --> 00:24:50.720]  如果太太做得好
[00:24:50.720 --> 00:24:52.720]  丈夫很依賴
[00:24:52.720 --> 00:24:54.720]  太太做得好
[00:24:54.720 --> 00:24:55.720]  丈夫做得好
[00:24:55.720 --> 00:24:56.720]  太太很依賴
[00:24:56.720 --> 00:24:59.720]  日子久了感情會變質
[00:24:59.720 --> 00:25:02.720]  怎樣看到它變質呢?
[00:25:02.720 --> 00:25:03.720]  如果在婚姻裡
[00:25:03.720 --> 00:25:05.720]  你可以想想
[00:25:05.720 --> 00:25:08.720]  開始少說心事
[00:25:08.720 --> 00:25:11.720]  只說事無
[00:25:11.720 --> 00:25:14.720]  回家見面時說什麼?
[00:25:14.720 --> 00:25:17.720]  今天做了什麼?
[00:25:17.720 --> 00:25:18.720]  接下來做了什麼?
[00:25:18.720 --> 00:25:20.720]  今天吃了什麼?
[00:25:20.720 --> 00:25:23.720]  說的是表面的事
[00:25:23.720 --> 00:25:27.720]  跟同事說的事
[00:25:27.720 --> 00:25:29.720]  有沒有說心事呢?
[00:25:29.720 --> 00:25:31.720]  說這些有味道嗎?
[00:25:31.720 --> 00:25:33.720]  關係會否變近呢?
[00:25:33.720 --> 00:25:35.720]  有沒有心靈交流呢?
[00:25:35.720 --> 00:25:36.720]  太忙了
[00:25:36.720 --> 00:25:39.720]  忙到沒空間
[00:25:39.720 --> 00:25:40.720]  當然沒有
[00:25:40.720 --> 00:25:42.720]  裡面好像若有所失
[00:25:42.720 --> 00:25:46.720]  但又不知道怎樣破冰
[00:25:46.720 --> 00:25:51.720]  如何脫離不癡不癡的感覺呢?
[00:25:51.720 --> 00:25:52.720]  怎樣算好呢?
[00:25:52.720 --> 00:25:54.720]  漸漸地不知不覺
[00:25:54.720 --> 00:25:58.720]  老夫老妻
[00:25:58.720 --> 00:26:01.720]  兩性的關係會變得很功利
[00:26:01.720 --> 00:26:03.720]  很多計較
[00:26:03.720 --> 00:26:05.720]  誰做多誰做少
[00:26:05.720 --> 00:26:07.720]  多了幾個老夫老妻
[00:26:07.720 --> 00:26:08.720]  這樣的關係
[00:26:08.720 --> 00:26:10.720]  正常的人
[00:26:10.720 --> 00:26:13.720]  健康的丈夫太太
[00:26:13.720 --> 00:26:15.720]  會否不舒服呢?
[00:26:15.720 --> 00:26:17.720]  健康的人也不舒服
[00:26:17.720 --> 00:26:19.720]  更何況是主基督呢?
[00:26:19.720 --> 00:26:23.720]  主基督見到異不所教會就是這樣
[00:26:23.720 --> 00:26:25.720]  他的功能高到一個地步
[00:26:25.720 --> 00:26:26.720]  開始驕傲
[00:26:26.720 --> 00:26:28.720]  以自己能力為榮
[00:26:28.720 --> 00:26:30.720]  以為自己手拿七星
[00:26:30.720 --> 00:26:33.720]  以為自己是小亞細亞七教會之首
[00:26:33.720 --> 00:26:35.720]  以為自己是最大的榜樣
[00:26:35.720 --> 00:26:37.720]  你看看我們是哪裏來的?
[00:26:37.720 --> 00:26:40.720]  使徒保羅傳
[00:26:40.720 --> 00:26:42.720]  我們跟開大使徒
[00:26:42.720 --> 00:26:43.720]  多厲害
[00:26:43.720 --> 00:26:44.720]  多power
[00:26:44.720 --> 00:26:46.720]  現在經濟獨立
[00:26:46.720 --> 00:26:47.720]  行政獨立
[00:26:47.720 --> 00:26:48.720]  又適牧養群若
[00:26:48.720 --> 00:26:50.720]  又輸出宣教士
[00:26:50.720 --> 00:26:51.720]  哪有得輸?
[00:26:51.720 --> 00:26:54.720]  以為自己很厲害
[00:26:54.720 --> 00:26:57.720]  但耶穌基督卻看得一清二楚
[00:26:57.720 --> 00:26:58.720]  沒錯
[00:26:58.720 --> 00:27:00.720]  他們做得好
[00:27:00.720 --> 00:27:01.720]  每件事都好
[00:27:01.720 --> 00:27:06.720]  但就差了一件事
[00:27:06.720 --> 00:27:09.720]  就是不要忘記初心
[00:27:09.720 --> 00:27:12.720]  然而有件事我要責備你
[00:27:12.720 --> 00:27:16.720]  就是你把起初的愛心拋棄了
[00:27:16.720 --> 00:27:18.720]  起初的愛心是說
[00:27:18.720 --> 00:27:20.720]  真是起初的愛心
[00:27:20.720 --> 00:27:22.720]  就是說first love
[00:27:22.720 --> 00:27:24.720]  不是說初戀
[00:27:24.720 --> 00:27:26.720]  是說第一次
[00:27:26.720 --> 00:27:28.720]  他被基督得著的時候
[00:27:28.720 --> 00:27:31.720]  我們以愛還愛認定他的時候
[00:27:31.720 --> 00:27:33.720]  我們在還了罪人的時候
[00:27:33.720 --> 00:27:35.720]  認定他這份愛是無條件的時候
[00:27:35.720 --> 00:27:39.720]  我們願意像浪子回頭的時間
[00:27:39.720 --> 00:27:41.720]  認定他的時候
[00:27:41.720 --> 00:27:44.720]  是這個起初的愛
[00:27:44.720 --> 00:27:49.720]  剛巧昨天是情人節
[00:27:49.720 --> 00:27:51.720]  結了婚的你
[00:27:51.720 --> 00:27:55.720]  你覺得要不要過情人節?
[00:27:55.720 --> 00:27:59.720]  誰結了婚?
[00:27:59.720 --> 00:28:05.720]  要不要過情人節?
[00:28:05.720 --> 00:28:08.720]  為什麼要過情人節?
[00:28:08.720 --> 00:28:09.720]  情人節才有feel
[00:28:09.720 --> 00:28:11.720]  不然誰肯買東西?
[00:28:11.720 --> 00:28:13.720]  難道叫老夫老妻節嗎?
[00:28:13.720 --> 00:28:15.720]  你去買吧
[00:28:15.720 --> 00:28:16.720]  沒有人會搞的
[00:28:16.720 --> 00:28:18.720]  情人節也提醒我們
[00:28:18.720 --> 00:28:20.720]  配偶是你的情人
[00:28:20.720 --> 00:28:22.720]  婚姻裡面
[00:28:22.720 --> 00:28:25.720]  可不可以沒有起初的愛?
[00:28:25.720 --> 00:28:28.720]  可不可以?
[00:28:28.720 --> 00:28:32.720]  這是可悲的事實
[00:28:32.720 --> 00:28:33.720]  不理想
[00:28:33.720 --> 00:28:35.720]  但普遍
[00:28:35.720 --> 00:28:37.720]  如果失去起初的愛
[00:28:37.720 --> 00:28:38.720]  婚姻還有什麼意思?
[00:28:38.720 --> 00:28:40.720]  我們可以看回上一代
[00:28:40.720 --> 00:28:41.720]  或者上上一代的婚姻
[00:28:41.720 --> 00:28:44.720]  可能他們離婚很少
[00:28:44.720 --> 00:28:47.720]  他們可以萬分眼界一生一世
[00:28:47.720 --> 00:28:49.720]  但你看到的是
[00:28:49.720 --> 00:28:51.720]  在他們的婚姻裡
[00:28:51.720 --> 00:28:53.720]  有沒有這份起初的愛?
[00:28:53.720 --> 00:28:54.720]  有沒有?
[00:28:54.720 --> 00:28:56.720]  你自己會知道
[00:28:56.720 --> 00:28:59.720]  如果你聽過父母的故事
[00:28:59.720 --> 00:29:03.720]  你羨慕這個婚姻嗎?
[00:29:03.720 --> 00:29:04.720]  有沒有人羨慕?
[00:29:04.720 --> 00:29:06.720]  如果是好的婚姻
[00:29:06.720 --> 00:29:08.720]  但很多人不懂溝通
[00:29:08.720 --> 00:29:10.720]  不懂相處
[00:29:10.720 --> 00:29:12.720]  所以為什麼會經常出現
[00:29:12.720 --> 00:29:14.720]  壞人的戀愛觀
[00:29:14.720 --> 00:29:16.720]  壞人的說法
[00:29:16.720 --> 00:29:18.720]  其中一個就是
[00:29:18.720 --> 00:29:22.720]  結婚就是戀愛的墳墓
[00:29:22.720 --> 00:29:24.720]  這些說話
[00:29:24.720 --> 00:29:26.720]  真還是假?
[00:29:26.720 --> 00:29:27.720]  真還是假?
[00:29:27.720 --> 00:29:29.720]  你覺得真就真的
[00:29:29.720 --> 00:29:31.720]  你覺得假就假
[00:29:31.720 --> 00:29:32.720]  是你決定的
[00:29:32.720 --> 00:29:34.720]  其實是一句說話
[00:29:34.720 --> 00:29:36.720]  不是真理
[00:29:36.720 --> 00:29:39.720]  你這樣想就覺得是墳墓
[00:29:39.720 --> 00:29:41.720]  我記得以前上班的時候
[00:29:41.720 --> 00:29:45.720]  通常都會說男男女女的話題
[00:29:45.720 --> 00:29:46.720]  很多人
[00:29:46.720 --> 00:29:47.720]  特別是男人
[00:29:47.720 --> 00:29:48.720]  很怕結婚
[00:29:48.720 --> 00:29:52.720]  從此被困不住
[00:29:52.720 --> 00:29:55.720]  他們覺得有一個說法
[00:29:55.720 --> 00:29:56.720]  現在不知道是不是這樣
[00:29:56.720 --> 00:29:57.720]  因為我已經很久沒有在職場
[00:29:57.720 --> 00:29:59.720]  不知道現在有些人是不是說這些
[00:29:59.720 --> 00:30:00.720]  他們說
[00:30:00.720 --> 00:30:01.720]  不結婚是好的
[00:30:01.720 --> 00:30:02.720]  是愛情
[00:30:02.720 --> 00:30:04.720]  結婚一定會淡
[00:30:04.720 --> 00:30:07.720]  首先會變成友情
[00:30:07.720 --> 00:30:09.720]  最後又變成親情
[00:30:09.720 --> 00:30:13.720]  就沒有那份情人節的感覺
[00:30:13.720 --> 00:30:15.720]  已經不是情人
[00:30:15.720 --> 00:30:16.720]  是親人
[00:30:16.720 --> 00:30:17.720]  你的配偶
[00:30:17.720 --> 00:30:19.720]  有沒有說錯呢?
[00:30:19.720 --> 00:30:20.720]  沒有說錯
[00:30:20.720 --> 00:30:22.720]  但在這裡說
[00:30:22.720 --> 00:30:25.720]  耶穌基督對他有提醒
[00:30:25.720 --> 00:30:26.720]  有責備
[00:30:26.720 --> 00:30:28.720]  沒有了這份起初的愛
[00:30:28.720 --> 00:30:30.720]  當我們知道的時候
[00:30:30.720 --> 00:30:32.720]  我們做基督徒就知道不可以這樣
[00:30:32.720 --> 00:30:34.720]  對著你旁邊的配偶
[00:30:34.720 --> 00:30:36.720]  如果旁邊的是你的配偶
[00:30:36.720 --> 00:30:38.720]  請你先看看他
[00:30:38.720 --> 00:30:41.720]  有多少人進入婚姻的時候
[00:30:41.720 --> 00:30:42.720]  是你選擇的
[00:30:42.720 --> 00:30:43.720]  你自願的
[00:30:43.720 --> 00:30:44.720]  不是迫的
[00:30:44.720 --> 00:30:46.720]  你自願進入的
[00:30:46.720 --> 00:30:48.720]  自願進去
[00:30:48.720 --> 00:30:51.720]  你可以看看他
[00:30:51.720 --> 00:30:53.720]  如果他今天晚上沒有回來
[00:30:53.720 --> 00:30:55.720]  你送他回家
[00:30:55.720 --> 00:30:56.720]  看看他
[00:30:56.720 --> 00:30:57.720]  心裡跟他說
[00:30:57.720 --> 00:31:00.720]  你今天仍然很可愛
[00:31:00.720 --> 00:31:01.720]  如果你能說出來
[00:31:01.720 --> 00:31:02.720]  其實你可以說出來
[00:31:02.720 --> 00:31:03.720]  你今天跟他說
[00:31:03.720 --> 00:31:04.720]  看著他
[00:31:04.720 --> 00:31:06.720]  你今天仍然很可愛
[00:31:06.720 --> 00:31:13.720]  為什麼人要忙著找價值呢?
[00:31:13.720 --> 00:31:15.720]  我們要應忙呢?
[00:31:15.720 --> 00:31:16.720]  因為很害怕
[00:31:16.720 --> 00:31:17.720]  我怕不忙的時候
[00:31:17.720 --> 00:31:19.720]  怕自己沒用
[00:31:19.720 --> 00:31:21.720]  所以一定要告訴別人
[00:31:21.720 --> 00:31:22.720]  我很忙
[00:31:22.720 --> 00:31:24.720]  透過去做
[00:31:24.720 --> 00:31:26.720]  讓別人知道我仍然有價值
[00:31:26.720 --> 00:31:29.720]  我們也是幫兇
[00:31:29.720 --> 00:31:32.720]  我們也是文化的其中一部分
[00:31:32.720 --> 00:31:33.720]  剛才說了
[00:31:33.720 --> 00:31:34.720]  我們很自然會問後人
[00:31:34.720 --> 00:31:35.720]  忙什麼?
[00:31:35.720 --> 00:31:36.720]  有什麼要做?
[00:31:36.720 --> 00:31:38.720]  我們只是說表面的
[00:31:38.720 --> 00:31:39.720]  膚淺的
[00:31:39.720 --> 00:31:40.720]  去營造這件事
[00:31:40.720 --> 00:31:42.720]  很多時候
[00:31:42.720 --> 00:31:46.720]  停在一個事務模式裡
[00:31:46.720 --> 00:31:48.720]  沒有了一個交心模式
[00:31:48.720 --> 00:31:50.720]  耶穌基督當然不收貨
[00:31:50.720 --> 00:31:53.720]  如果基督是新郎
[00:31:53.720 --> 00:31:55.720]  教會是新婦的時候
[00:31:55.720 --> 00:31:57.720]  這種關係當然不收貨
[00:31:57.720 --> 00:32:02.720]  如果隔壁
[00:32:02.720 --> 00:32:04.720]  不一定是配偶
[00:32:04.720 --> 00:32:05.720]  是你的家人
[00:32:05.720 --> 00:32:06.720]  是你很熟的朋友
[00:32:06.720 --> 00:32:07.720]  也可以的
[00:32:07.720 --> 00:32:09.720]  你可以問問自己
[00:32:09.720 --> 00:32:13.720]  最近你什麼時候向你熟悉的人
[00:32:13.720 --> 00:32:16.720]  透露過你的心事?
[00:32:16.720 --> 00:32:18.720]  這個也反映了一件事
[00:32:18.720 --> 00:32:19.720]  你自己知道
[00:32:19.720 --> 00:32:22.720]  我近來有沒有跟別人說過心事?
[00:32:22.720 --> 00:32:24.720]  當然最好是穩定的
[00:32:24.720 --> 00:32:25.720]  穩定的對象
[00:32:25.720 --> 00:32:26.720]  不要每次都找不同的人
[00:32:26.720 --> 00:32:28.720]  倒了樹洞給他
[00:32:28.720 --> 00:32:30.720]  我問問自己
[00:32:30.720 --> 00:32:32.720]  這個也反映了一件事
[00:32:32.720 --> 00:32:35.720]  基督和教會是同心的
[00:32:35.720 --> 00:32:37.720]  同陣線的
[00:32:37.720 --> 00:32:39.720]  世界和那顎者
[00:32:39.720 --> 00:32:41.720]  是另一敵對的勢力
[00:32:41.720 --> 00:32:43.720]  我們靠著主
[00:32:43.720 --> 00:32:45.720]  在經文裡靠著他
[00:32:45.720 --> 00:32:46.720]  活得清醒
