
[00:00:00.000 --> 00:00:02.000]  各位頂子妹、各位朋友,早安!
[00:23:42.000 --> 00:23:46.000]  或許你的人生都有一些難以解釋的際遇
[00:23:46.000 --> 00:23:50.000]  都可以是一個去學習
[00:23:50.000 --> 00:23:54.000]  放下超越理性經歷神的例子
[00:23:55.000 --> 00:23:59.000]  自從去年初突如其來的疫情
[00:23:59.000 --> 00:24:05.000]  我們就經歷了一個完全超越理性所能解釋的遭遇
[00:24:05.000 --> 00:24:08.000]  在人看來理所當然的
[00:24:08.000 --> 00:24:12.000]  在神手中就告訴我們不是
[00:24:12.000 --> 00:24:18.000]  同一時間在人眼中看來不必然的事
[00:24:18.000 --> 00:24:23.000]  但是在神的手中卻可以在這些時間輕易成就
[00:24:23.000 --> 00:24:25.000]  我團體的弟兄姊妹
[00:24:25.000 --> 00:24:29.000]  過去開過一些曲奇餅店的小店
[00:24:29.000 --> 00:24:30.000]  小本經營的
[00:24:30.000 --> 00:24:31.000]  租一間小店
[00:24:31.000 --> 00:24:33.000]  不過租金很貴
[00:24:33.000 --> 00:24:34.000]  艱苦經營
[00:24:34.000 --> 00:24:37.000]  做做文藝都不夠錢交租
[00:24:37.000 --> 00:24:38.000]  好了
[00:24:38.000 --> 00:24:40.000]  2019年聽著
[00:24:40.000 --> 00:24:41.000]  2019年
[00:24:41.000 --> 00:24:45.000]  他放棄不再租實體店了
[00:24:45.000 --> 00:24:47.000]  不過前路究竟如何
[00:24:47.000 --> 00:24:49.000]  實在茫茫
[00:24:49.000 --> 00:24:50.000]  不過這樣
[00:24:50.000 --> 00:24:53.000]  當他放棄實體店的時候
[00:24:53.000 --> 00:24:55.000]  去到2020年
[00:24:55.000 --> 00:24:59.000]  就發覺原來網購大行其道
[00:24:59.000 --> 00:25:01.000]  省下一筆不用交租
[00:25:01.000 --> 00:25:03.000]  網購還要大行其道
[00:25:03.000 --> 00:25:06.000]  生意不跌反升
[00:25:06.000 --> 00:25:09.000]  弟兄姊妹
[00:25:09.000 --> 00:25:11.000]  在我們的服事裏面
[00:25:11.000 --> 00:25:12.000]  在我們教會裏面
[00:25:12.000 --> 00:25:14.000]  我們曾經試過
[00:25:14.000 --> 00:25:18.000]  去為了街坊去搜羅一些酒精搓手液
[00:25:18.000 --> 00:25:19.000]  搜搜埋埋
[00:25:19.000 --> 00:25:22.000]  要做九千支的
[00:25:22.000 --> 00:25:23.000]  小小瓶的酒精搓手液
[00:25:23.000 --> 00:25:25.000]  九千支
[00:25:25.000 --> 00:25:27.000]  想著要搞很久
[00:25:27.000 --> 00:25:29.000]  搞一個月都搞不定
[00:25:29.000 --> 00:25:31.000]  誰知一call弟兄姊妹
[00:25:31.000 --> 00:25:33.000]  兩個星期六的下午
[00:25:33.000 --> 00:25:34.000]  兩點到五點
[00:25:34.000 --> 00:25:35.000]  兩個星期
[00:25:35.000 --> 00:25:37.000]  做好
[00:25:37.000 --> 00:25:43.000]  教會亦都曾經發起過各個團契
[00:25:43.000 --> 00:25:46.000]  去聯絡在社區裏面
[00:25:46.000 --> 00:25:49.000]  怎樣在疫情裏服事街坊
[00:25:49.000 --> 00:25:53.000]  結果過去我們都沒有機會聯絡
[00:25:53.000 --> 00:25:55.000]  在我們社區附近的一些組織
[00:25:55.000 --> 00:25:56.000]  一些機構
[00:25:56.000 --> 00:25:58.000]  一起去服事的時候
[00:25:58.000 --> 00:26:01.000]  卻因為2020年的疫情的緣故
[00:26:01.000 --> 00:26:03.000]  我們能夠聯絡大量
[00:26:03.000 --> 00:26:06.000]  我們過去沒有聯絡過的一些組織
[00:26:06.000 --> 00:26:11.000]  網上資源
[00:26:11.000 --> 00:26:13.000]  網上會眾的開發
[00:26:13.000 --> 00:26:14.000]  過去實體崇拜
[00:26:14.000 --> 00:26:15.000]  坐滿禮堂
[00:26:15.000 --> 00:26:16.000]  千七人
[00:26:16.000 --> 00:26:17.000]  坐在樓上
[00:26:17.000 --> 00:26:18.000]  二千多人
[00:26:18.000 --> 00:26:23.000]  但是由於我們開發網上資源
[00:26:23.000 --> 00:26:24.000]  網上會眾的緣故
[00:26:24.000 --> 00:26:27.000]  現在崇拜可以接觸的人
[00:26:27.000 --> 00:26:32.000]  反而是沒有了人數和地域的限制
[00:26:32.000 --> 00:26:34.000]  可以無遠弗屆
[00:26:34.000 --> 00:26:36.000]  聽到嗎
[00:26:36.000 --> 00:26:39.000]  過去以為沒有可能的事
[00:26:39.000 --> 00:26:44.000]  卻因為一場我們不能預期的事情的緣故
[00:26:44.000 --> 00:26:47.000]  卻變成有可能
[00:26:47.000 --> 00:26:50.000]  當我想到這些的時候
[00:26:50.000 --> 00:26:53.000]  我發覺我真的要很謙卑在神面前
[00:26:53.000 --> 00:26:58.000]  生命要給這份謙卑去主導
[00:26:58.000 --> 00:27:03.000]  上帝不是一個我去控制的上帝
[00:27:03.000 --> 00:27:06.000]  是我要給上帝控制
[00:27:06.000 --> 00:27:09.000]  我要謙卑地給上帝控制
[00:27:09.000 --> 00:27:13.000]  我看見上帝是一位這麼奇妙的主宰的時候
[00:27:13.000 --> 00:27:16.000]  我就願意更加貼近他的心牆
[00:27:16.000 --> 00:27:19.000]  去服侍那些卑微的人
[00:27:19.000 --> 00:27:21.000]  因為我越來越發覺
[00:27:21.000 --> 00:27:30.000]  我根本就應該去看到自己應該是何等卑微的一個人
[00:27:30.000 --> 00:27:31.000]  最後
[00:27:31.000 --> 00:27:33.000]  讓我們一起思想
[00:27:33.000 --> 00:27:36.000]  在莊嚴宗與神相遇
[00:27:36.000 --> 00:27:40.000]  除了我們要學習超越理性
[00:27:40.000 --> 00:27:43.000]  學習紀律的時候
[00:27:43.000 --> 00:27:46.000]  也要學習循規蹈矩
[00:27:46.000 --> 00:27:50.000]  面對不確定的人生
[00:27:50.000 --> 00:27:52.000]  我們還要循規蹈矩
[00:27:52.000 --> 00:27:54.000]  規矩有用嗎
[00:27:54.000 --> 00:27:56.000]  但聖經毫不含糊
[00:27:56.000 --> 00:27:58.000]  要循規蹈矩
[00:27:58.000 --> 00:28:04.000]  上帝向人頒佈那些敬拜他複雜的規矩
[00:28:04.000 --> 00:28:07.000]  聖潔 獻祭等等
[00:28:07.000 --> 00:28:10.000]  各式其式的嚴謹規矩的時候
[00:28:10.000 --> 00:28:12.000]  你看看上文下理
[00:28:12.000 --> 00:28:17.000]  往往就是在人的社會裡面
[00:28:17.000 --> 00:28:19.000]  最動盪不安
[00:28:19.000 --> 00:28:22.000]  大家都成惶成恐的時候
[00:28:22.000 --> 00:28:25.000]  《出一及記》十二至十四章
[00:28:25.000 --> 00:28:29.000]  當記載到神定下逾越節的規矩的時候
[00:28:29.000 --> 00:28:35.000]  其實就是神快要去向埃及人施予十災的最後一災第十災
[00:28:35.000 --> 00:28:38.000]  長子要死
[00:28:38.000 --> 00:28:40.000]  而以色列人就要在那一晚
[00:28:40.000 --> 00:28:43.000]  即刻漏夜逃離埃及的時間
[00:28:43.000 --> 00:28:46.000]  就是在那麼動盪不安的時間
[00:28:46.000 --> 00:28:49.000]  定下逾越節敬拜的規矩
[00:28:49.000 --> 00:28:52.000]  《出一及記》十九至三十一章
[00:28:52.000 --> 00:28:55.000]  記載神和以色列人納約
[00:28:55.000 --> 00:28:59.000]  去初步頒佈有關崇拜和會幕的指示
[00:28:59.000 --> 00:29:00.000]  怎樣敬拜他
[00:29:00.000 --> 00:29:04.000]  其實當時以色列人在抗疫漂流中
[00:29:04.000 --> 00:29:07.000]  聯美記繼續接續《出一及記》
[00:29:07.000 --> 00:29:09.000]  去再詳細進一步教導以色列人
[00:29:09.000 --> 00:29:13.000]  怎樣去遵守會幕敬拜的規矩條例的時候
[00:29:13.000 --> 00:29:17.000]  清楚記載這些頒佈的時間和地點
[00:29:17.000 --> 00:29:22.000]  同樣亦都是在以色列人居無定所
[00:29:22.000 --> 00:29:25.000]  漂流、曠野的時間
[00:29:25.000 --> 00:29:28.000]  再看新約
[00:29:28.000 --> 00:29:31.000]  耶穌何時設立聖餐
[00:29:31.000 --> 00:29:35.000]  聖餐也是一個和神親近的聖餐敬拜規矩
[00:29:35.000 --> 00:29:37.000]  何時設立的
[00:29:37.000 --> 00:29:43.000]  就在耶穌被埋的那一夜
[00:29:43.000 --> 00:29:48.000]  就在門徒要爭為大
[00:29:48.000 --> 00:29:51.000]  或者滿心疑惑
[00:29:51.000 --> 00:29:55.000]  究竟他們前途如何的時間
[00:29:56.000 --> 00:30:01.000]  他們24小時之內都會紛紛跌倒
[00:30:01.000 --> 00:30:03.000]  但是就在那個時間
[00:30:03.000 --> 00:30:06.000]  耶穌頒佈聖餐
[00:30:06.000 --> 00:30:12.000]  告訴他們要怎樣按規矩和神親近
[00:30:13.000 --> 00:30:16.000]  上帝在設立這些
[00:30:16.000 --> 00:30:19.000]  你可以說不知為何
[00:30:19.000 --> 00:30:21.000]  要有某些規矩
[00:30:21.000 --> 00:30:23.000]  甚至你可能覺得有些煩的規矩
[00:30:23.000 --> 00:30:25.000]  那些叫禮儀規條
[00:30:25.000 --> 00:30:28.000]  其實只要告訴我們
[00:30:28.000 --> 00:30:31.000]  當你身處一個混亂至極
[00:30:31.000 --> 00:30:35.000]  荒謬絕倫的世界或者處境裏面的時候
[00:30:35.000 --> 00:30:38.000]  其實仍然有一個超然的秩序
[00:30:38.000 --> 00:30:40.000]  掌管著
[00:30:40.000 --> 00:30:44.000]  所以當我們惶恐不安的時候
[00:30:44.000 --> 00:30:49.000]  其實正正就是不應該拒絕去敬拜上帝的時間
[00:30:49.000 --> 00:30:54.000]  卻是應該在那個時間更加抓緊機會
[00:30:54.000 --> 00:30:56.000]  在生活裏面操練紀律
[00:30:56.000 --> 00:30:58.000]  循規蹈矩
[00:30:58.000 --> 00:31:02.000]  按照神的規矩去親近他
[00:31:02.000 --> 00:31:06.000]  近年我有機會認識一些被關在收押所的朋友
[00:31:06.000 --> 00:31:08.000]  他們很明白這件事
[00:31:08.000 --> 00:31:10.000]  跟他們聊天
[00:31:10.000 --> 00:31:12.000]  他們不如跟我說
[00:31:12.000 --> 00:31:17.000]  牧師我要抓緊這個機會去學習操練紀律的生活
[00:31:17.000 --> 00:31:20.000]  定期睡覺定期起床
[00:31:20.000 --> 00:31:22.000]  我要自學盡修
[00:31:22.000 --> 00:31:23.000]  我要怎樣怎樣
[00:31:23.000 --> 00:31:25.000]  我要日日去打球
[00:31:25.000 --> 00:31:27.000]  日日去設立
[00:31:27.000 --> 00:31:29.000]  如何如何
[00:31:29.000 --> 00:31:31.000]  我在想
[00:31:31.000 --> 00:31:34.000]  在收押所的那個都懂得這樣想
[00:31:34.000 --> 00:31:36.000]  在收押所外面的那班
[00:31:36.000 --> 00:31:38.000]  例如我
[00:31:38.000 --> 00:31:40.000]  懂不懂這樣想呢
[00:31:40.000 --> 00:31:44.000]  現在我們在收押所以外
[00:31:44.000 --> 00:31:47.000]  但是上帝是否藉著這個疫情
[00:31:47.000 --> 00:31:50.000]  好像要我們學習在收押所的操練呢
[00:31:50.000 --> 00:31:52.000]  在家工作
[00:31:52.000 --> 00:31:54.000]  晚上沒有堂食
[00:31:54.000 --> 00:31:55.000]  限聚令
[00:31:55.000 --> 00:31:57.000]  不能出入境
[00:31:57.000 --> 00:31:59.000]  這些林林總總限制式的生活
[00:31:59.000 --> 00:32:02.000]  我們有沒有因為這樣的緣故
[00:32:02.000 --> 00:32:04.000]  真的得起心肝早點回家
[00:32:04.000 --> 00:32:05.000]  早睡早起
[00:32:05.000 --> 00:32:07.000]  不要煲劇到半夜
[00:32:07.000 --> 00:32:15.000]  我們有沒有因為這樣多了時間去學習一些新技能
[00:32:15.000 --> 00:32:17.000]  真的學下煮食
[00:32:17.000 --> 00:32:18.000]  學下做運動
[00:32:18.000 --> 00:32:19.000]  去家中做運動
[00:32:19.000 --> 00:32:22.000]  學下參加多些網上的講座
[00:32:22.000 --> 00:32:25.000]  學下多些其他不同的課程
[00:32:25.000 --> 00:32:26.000]  網上課程
[00:32:26.000 --> 00:32:29.000]  以前都不太懂得用手機
[00:32:29.000 --> 00:32:32.000]  不太懂得用電子手杖去做一些網上的東西
[00:32:32.000 --> 00:32:34.000]  現在學下
[00:32:34.000 --> 00:32:38.000]  我們有沒有得起心肝
[00:32:38.000 --> 00:32:39.000]  用多些時間
[00:32:39.000 --> 00:32:40.000]  靈修
[00:32:40.000 --> 00:32:41.000]  讀經
[00:32:41.000 --> 00:32:42.000]  祈禱
[00:32:42.000 --> 00:32:46.000]  我們有沒有定時定點
[00:32:46.000 --> 00:32:48.000]  參與網上的團契
[00:32:48.000 --> 00:32:50.000]  網上的崇拜
[00:32:50.000 --> 00:32:52.000]  網上的聚會
[00:32:52.000 --> 00:32:59.000]  唯有在莊嚴中與神相遇
[00:32:59.000 --> 00:33:01.000]  我們才能夠操練出
[00:33:01.000 --> 00:33:07.000]  一些不能夠透過其他方法去操練的門徒素質
[00:33:07.000 --> 00:33:09.000]  剛才其實和大家分享了三點
[00:33:09.000 --> 00:33:11.000]  紀律
[00:33:11.000 --> 00:33:12.000]  信服
[00:33:12.000 --> 00:33:14.000]  和敬畏
[00:33:14.000 --> 00:33:16.000]  而貫穿三者的
[00:33:16.000 --> 00:33:21.000]  是一個我們願不願意犧牲的心
[00:33:21.000 --> 00:33:22.000]  有人說過
[00:33:22.000 --> 00:33:24.000]  利未記我們剛才今天十一章四十五節
[00:33:24.000 --> 00:33:26.000]  利未記
[00:33:26.000 --> 00:33:29.000]  為什麼花這麼多的筆墨
[00:33:29.000 --> 00:33:32.000]  去用憲制的規條
[00:33:32.000 --> 00:33:33.000]  憲制的規條
[00:33:33.000 --> 00:33:35.000]  去帶出聖潔的信息呢
[00:33:35.000 --> 00:33:37.000]  原因非常簡單
[00:33:37.000 --> 00:33:40.000]  因為犧牲
[00:33:40.000 --> 00:33:44.000]  就是誠信的必經之路
[00:33:44.000 --> 00:33:46.000]  如果我們不願意犧牲
[00:33:46.000 --> 00:33:51.000]  我們不可能踏上誠信之路
[00:33:51.000 --> 00:33:53.000]  踏入2021年我服侍的團區裏面
[00:33:53.000 --> 00:33:56.000]  鼓勵頂智們一起讀一本的屬靈書
[00:33:56.000 --> 00:34:00.000]  叫做迎向甘苦的服侍
[00:34:00.000 --> 00:34:02.000]  我已經錄了三篇
[00:34:02.000 --> 00:34:05.000]  一個斯里蘭卡的教會領袖
[00:34:05.000 --> 00:34:06.000]  神的僕人
[00:34:06.000 --> 00:34:08.000]  費蘭道
[00:34:08.000 --> 00:34:10.000]  他在斯里蘭卡
[00:34:10.000 --> 00:34:13.000]  快要有五十年的侍奉人生裏面
[00:34:13.000 --> 00:34:16.000]  所經歷的甘甜和悲苦
[00:34:16.000 --> 00:34:20.000]  共存的侍奉人生
[00:34:20.000 --> 00:34:23.000]  的靈修脈相的文章
[00:34:23.000 --> 00:34:25.000]  很薄的一本書
[00:34:25.000 --> 00:34:28.000]  但是是五十年的功力
[00:34:28.000 --> 00:34:30.000]  很艱深的神學詞彙
[00:34:30.000 --> 00:34:35.000]  但是充滿著基督信仰的精髓
[00:34:35.000 --> 00:34:37.000]  他生於富裕的家庭
[00:34:37.000 --> 00:34:40.000]  他爸爸是國家稅務局的局長
[00:34:40.000 --> 00:34:43.000]  他父母是嚴謹的基督徒
[00:34:43.000 --> 00:34:46.000]  費蘭道所有頂智們都接受大學教育
[00:34:46.000 --> 00:34:50.000]  是社會上少有的精英分子
[00:34:50.000 --> 00:34:51.000]  1983年
[00:34:51.000 --> 00:34:54.000]  泰米爾人在斯里蘭卡
[00:34:54.000 --> 00:34:57.000]  以獨立建國為訴求
[00:34:57.000 --> 00:35:01.000]  促進了民族增加來人的斯里蘭卡政府
[00:35:01.000 --> 00:35:02.000]  爆發內戰
[00:35:02.000 --> 00:35:03.000]  過了幾年之後
[00:35:03.000 --> 00:35:04.000]  八十年代尾
[00:35:04.000 --> 00:35:07.000]  整個國家一片混亂
[00:35:07.000 --> 00:35:08.000]  交通網絡被破壞
[00:35:08.000 --> 00:35:09.000]  電力站被摧毀
[00:35:09.000 --> 00:35:10.000]  學校停課
[00:35:10.000 --> 00:35:11.000]  社會癱瘓
[00:35:11.000 --> 00:35:13.000]  所有關心前途
[00:35:13.000 --> 00:35:14.000]  自身前途
[00:35:14.000 --> 00:35:17.000]  而且有條件可以逃脫的人
[00:35:17.000 --> 00:35:19.000]  一定想辦法逃脫
[00:35:19.000 --> 00:35:21.000]  但是當時費蘭道
[00:35:21.000 --> 00:35:23.000]  獲得美國一間神學院邀請
[00:35:23.000 --> 00:35:25.000]  不如你去美國去發展吧
[00:35:25.000 --> 00:35:27.000]  你不要留在這裡
[00:35:27.000 --> 00:35:31.000]  但是他清楚知道自己的照明
[00:35:31.000 --> 00:35:33.000]  就是要留在這個地方
[00:35:33.000 --> 00:35:37.000]  留在這個瀕臨崩潰的祖國去服侍
[00:35:37.000 --> 00:35:42.000]  特別就是要服侍那些跨種族的年青人
[00:35:42.000 --> 00:35:43.000]  你可以想像
[00:35:43.000 --> 00:35:49.000]  他們的內戰就是來源於兩個民族之間的爭執
[00:35:49.000 --> 00:35:54.000]  他要去到另一個民族的年青人裡面做工作
[00:35:54.000 --> 00:35:56.000]  高危行業
[00:35:56.000 --> 00:35:59.000]  很容易被人誤以為從事顛覆的活動
[00:35:59.000 --> 00:36:02.000]  軍人隨時可以將你長期關押
[00:36:02.000 --> 00:36:04.000]  不需要進行任何法律程序
[00:36:04.000 --> 00:36:07.000]  他曾經為著營救過三位的同工
[00:36:07.000 --> 00:36:10.000]  連夜趕路幾百里
[00:36:10.000 --> 00:36:14.000]  漏夜途經顛簸的山區
[00:36:14.000 --> 00:36:18.000]  越過那些軍事衝突肆虐的區域
[00:36:18.000 --> 00:36:21.000]  去到當地住的和軍警去滑船去救人
[00:36:21.000 --> 00:36:23.000]  其他同工坐不到車去
[00:36:23.000 --> 00:36:25.000]  徹夜禱告
[00:36:25.000 --> 00:36:27.000]  軍方曾經警告過法輪功
[00:36:27.000 --> 00:36:32.000]  你為著這些被囚的年青人去說行
[00:36:32.000 --> 00:36:34.000]  很容易被牽連的
[00:36:34.000 --> 00:36:39.000]  但他絲毫沒有動搖過去為主作供的決心
[00:36:39.000 --> 00:36:42.000]  他和他太太兩個的孩子
[00:36:42.000 --> 00:36:45.000]  默默背後去支持他們的爸爸
[00:36:45.000 --> 00:36:47.000]  支持他們的丈夫去做這些事情
[00:36:47.000 --> 00:36:50.000]  這個不單只是他個人的犧牲
[00:36:50.000 --> 00:36:54.000]  也是整個家庭的付出
[00:36:54.000 --> 00:36:56.000]  他寫的侍奉經歷
[00:36:56.000 --> 00:36:59.000]  他在神裡面的默想反思
[00:36:59.000 --> 00:37:01.000]  不是一個美化的人生經歷
[00:37:01.000 --> 00:37:03.000]  而是一個有血有淚
[00:37:03.000 --> 00:37:07.000]  實踐信仰必然會遭遇痛苦的人生經歷
[00:37:07.000 --> 00:37:11.000]  不單只是不公義敵黨神的社會裡面實踐信仰的苦
[00:37:11.000 --> 00:37:14.000]  更加可以是因為人的罪性
[00:37:14.000 --> 00:37:19.000]  以至隔屋內的同工領袖都彼此傷害的苦
[00:37:19.000 --> 00:37:21.000]  我們信服神
[00:37:21.000 --> 00:37:23.000]  我們信服主
[00:37:23.000 --> 00:37:27.000]  結果不單止不能夠萬事如意
[00:37:27.000 --> 00:37:32.000]  更可能比不信的人遭遇更差
[00:37:32.000 --> 00:37:34.000]  但我們仍然堅守崗位
[00:37:34.000 --> 00:37:39.000]  因為我們同時會享有不能言喻的喜樂
[00:37:39.000 --> 00:37:45.000]  在過程裡面學曉用神的眼光去理解今天的苦與樂
[00:37:45.000 --> 00:37:49.000]  這就是我們可以今天在香港的處境
[00:37:49.000 --> 00:37:54.000]  為什麼會是一個最好去操練敬虔
[00:37:54.000 --> 00:37:59.000]  在莊嚴中與神相遇的場景的關鍵
[00:37:59.000 --> 00:38:01.000]  我們一起祈禱
[00:38:01.000 --> 00:38:07.000]  今天
[00:38:07.000 --> 00:38:10.000]  上帝在這個崇拜裡面
[00:38:10.000 --> 00:38:12.000]  跟你說什麼
[00:38:13.000 --> 00:38:15.000]  你捉緊他
[00:38:15.000 --> 00:38:17.000]  你跟上帝說
[00:38:17.000 --> 00:38:19.000]  主
[00:38:19.000 --> 00:38:20.000]  我聽到了
[00:38:20.000 --> 00:38:22.000]  我願意回應
[00:38:22.000 --> 00:38:27.000]  我給半分鐘大家
[00:38:27.000 --> 00:38:39.000]  各位姐妹
[00:38:39.000 --> 00:38:40.000]  各位朋友
[00:38:40.000 --> 00:38:43.000]  你過去會不會不經不覺忽略了
[00:38:43.000 --> 00:38:45.000]  忘記了
[00:38:45.000 --> 00:38:48.000]  上帝是莊嚴的上帝呢
[00:38:48.000 --> 00:38:53.000]  你願不願意
[00:38:53.000 --> 00:38:57.000]  今天求神根深自己
[00:38:57.000 --> 00:39:00.000]  去謹記上帝的莊嚴
[00:39:00.000 --> 00:39:02.000]  你願意這樣立志的
[00:39:02.000 --> 00:39:04.000]  你舉手我為你祷告
[00:39:04.000 --> 00:39:06.000]  感謝神
[00:39:06.000 --> 00:39:07.000]  感謝神
[00:39:09.000 --> 00:39:10.000]  今天
[00:39:10.000 --> 00:39:13.000]  在信息裡面告訴我們
[00:39:13.000 --> 00:39:15.000]  在莊嚴中與神相遇
[00:39:15.000 --> 00:39:19.000]  必須要除去輕率散漫
[00:39:19.000 --> 00:39:22.000]  換上紀律嚴謹的態度
[00:39:22.000 --> 00:39:25.000]  你願不願意這樣立志
[00:39:25.000 --> 00:39:27.000]  你願意的
[00:39:27.000 --> 00:39:28.000]  你舉手
[00:39:28.000 --> 00:39:29.000]  感謝主
[00:39:29.000 --> 00:39:30.000]  感謝主
[00:39:30.000 --> 00:39:35.000]  今天信息繼續說
[00:39:35.000 --> 00:39:37.000]  在莊嚴中與神相遇
[00:39:37.000 --> 00:39:40.000]  必須要放下自己的看法
[00:39:40.000 --> 00:39:44.000]  放下經常以為自己對的假設
[00:39:44.000 --> 00:39:47.000]  在你生命所有的際遇裡面
[00:39:47.000 --> 00:39:51.000]  謙卑數算神的作為
[00:39:51.000 --> 00:39:53.000]  你願意這樣立志嗎
[00:39:53.000 --> 00:39:56.000]  你願意可以舉手
[00:39:56.000 --> 00:39:58.000]  我又繼續為你祷告
[00:39:58.000 --> 00:40:03.000]  最後說到
[00:40:03.000 --> 00:40:06.000]  要在莊嚴中與神相遇
[00:40:06.000 --> 00:40:09.000]  我們不要讓世俗的事情
[00:40:09.000 --> 00:40:11.000]  成為我們的煩擾
[00:40:11.000 --> 00:40:15.000]  我們要專心進入上帝的法典
[00:40:15.000 --> 00:40:17.000]  上帝的規矩
[00:40:17.000 --> 00:40:19.000]  上帝的教導
[00:40:19.000 --> 00:40:23.000]  在這些各方面的啟示裡面
[00:40:23.000 --> 00:40:26.000]  浸淫在神的法道裡面
[00:40:26.000 --> 00:40:29.000]  你願意這樣立志嗎
[00:40:29.000 --> 00:40:31.000]  感謝主
[00:40:31.000 --> 00:40:32.000]  感謝主
[00:40:34.000 --> 00:40:36.000]  天父上帝
[00:40:36.000 --> 00:40:38.000]  你是莊嚴的神
[00:40:38.000 --> 00:40:42.000]  你是超越一切
[00:40:42.000 --> 00:40:44.000]  超越萬有的主宰
[00:40:44.000 --> 00:40:49.000]  但你卻願意卑微淋到我們的生命裡面
[00:40:49.000 --> 00:40:52.000]  成為我們可以明白
[00:40:52.000 --> 00:40:54.000]  和我們親近的對象
[00:40:54.000 --> 00:40:56.000]  但我求你
[00:40:56.000 --> 00:40:58.000]  讓我們不要忘記
[00:40:58.000 --> 00:41:01.000]  你本是莊嚴的
[00:41:01.000 --> 00:41:03.000]  你本是超越的
[00:41:04.000 --> 00:41:07.000]  今天我們能夠得以與你親近
[00:41:07.000 --> 00:41:11.000]  我們仍然要持守這份對你的敬畏
[00:41:11.000 --> 00:41:14.000]  求你不斷去鞭策我們
[00:41:14.000 --> 00:41:16.000]  提醒我們
[00:41:16.000 --> 00:41:19.000]  讓我們一生都持守這份謙卑
[00:41:19.000 --> 00:41:22.000]  這份受教的心
[00:41:22.000 --> 00:41:26.000]  願意讓你給我們的啟示
[00:41:26.000 --> 00:41:30.000]  我們用謙卑的心去領受
[00:41:30.000 --> 00:41:33.000]  我們願意去操練自己的生命
[00:41:33.000 --> 00:41:39.000]  去貼近你這個對我們的要求
[00:41:39.000 --> 00:41:42.000]  求你引領
[00:41:42.000 --> 00:41:46.000]  求你讓我們能夠今天的立志
[00:41:46.000 --> 00:41:49.000]  來不斷在我們生命裡面成就
[00:41:49.000 --> 00:41:50.000]  聽我們祈禱
[00:41:50.000 --> 00:41:51.000]  交託仰望
[00:41:51.000 --> 00:41:52.000]  奉主的名
[00:41:52.000 --> 00:41:53.000]  阿們
[00:41:53.000 --> 00:41:53.500]  拜拜
[00:41:53.500 --> 00:41:55.500]  谢谢观看 下集再见

