
[00:00:00.000 --> 00:00:04.000]  今天的題目是
[00:23:22.000 --> 00:23:28.000]  但是他所做的假見證就深深傷害了耶穌基督
[00:23:28.000 --> 00:23:33.000]  這個他所愛的老師
[00:23:33.000 --> 00:23:39.000]  那一刻,我相信彼得是感受到和耶穌的一種隔絕
[00:23:39.000 --> 00:23:45.000]  叫彼得深深感到痛苦
[00:23:45.000 --> 00:23:50.000]  罪,神是不會顧惜的
[00:23:50.000 --> 00:23:56.000]  罪,也讓人感到我們和神和上帝的那種隔絕
[00:23:56.000 --> 00:24:00.000]  那種痛苦和絕望
[00:24:00.000 --> 00:24:03.000]  感恩的是彼得不會像猶太一樣
[00:24:03.000 --> 00:24:08.000]  被罪壓到要自殺
[00:24:08.000 --> 00:24:10.000]  不妨檢視一下我們自己
[00:24:10.000 --> 00:24:14.000]  我今天有沒有被相類的罪壓住
[00:24:14.000 --> 00:24:22.000]  以致我好像和神隔絕了一樣
[00:24:22.000 --> 00:24:27.000]  最後第九誡是提醒了我們什麼呢?
[00:24:27.000 --> 00:24:33.000]  就是提醒我們做不到第九誡
[00:24:33.000 --> 00:24:36.000]  是的,你可以說面對不可做假見證的吩咐
[00:24:36.000 --> 00:24:38.000]  我只可以很簡單地
[00:24:38.000 --> 00:24:39.000]  不要想得那麼複雜
[00:24:39.000 --> 00:24:42.000]  簡單地勒住我的舌頭
[00:24:42.000 --> 00:24:46.000]  只要說「是就說是」就行了
[00:24:46.000 --> 00:24:49.000]  聽起來是不是很簡單?
[00:24:49.000 --> 00:24:52.000]  誰不知道你媽媽是女人
[00:24:52.000 --> 00:24:55.000]  我曾經很天真地相信只要勒住我的舌頭
[00:24:55.000 --> 00:24:59.000]  神賢就能夠守住第九誡
[00:24:59.000 --> 00:25:01.000]  但是有沒有聽過這句話
[00:25:01.000 --> 00:25:04.000]  「言為心表」
[00:25:04.000 --> 00:25:07.000]  這個包含什麼意思呢?
[00:25:07.000 --> 00:25:13.000]  我能不能控制我的口是要看我的心
[00:25:13.000 --> 00:25:19.000]  所以更重要的應該就是要勒住我的心
[00:25:19.000 --> 00:25:22.000]  但是做了幾十年人
[00:25:22.000 --> 00:25:25.000]  尤其是像我這樣做了幾十年基督徒
[00:25:25.000 --> 00:25:29.000]  為什麼仍然喜歡偏行己路
[00:25:29.000 --> 00:25:32.000]  立志「是就說是」
[00:25:32.000 --> 00:25:38.000]  由得我只是走出來就無心無力
[00:25:38.000 --> 00:25:42.000]  所以「是就說是」
[00:25:42.000 --> 00:25:47.000]  真的不是小菜一碟
[00:25:47.000 --> 00:25:54.000]  又或者讓我們去了解第九誡的重點
[00:25:54.000 --> 00:25:59.000]  我們就會較易明白為什麼這麼難做
[00:25:59.000 --> 00:26:03.000]  之前我曾經說過一節八節的重點
[00:26:03.000 --> 00:26:09.000]  第九節我認為是「尊重所是」
[00:26:09.000 --> 00:26:13.000]  尊重上帝的所是
[00:26:13.000 --> 00:26:17.000]  尊重別人的所是
[00:26:17.000 --> 00:26:20.000]  「是就說是」
[00:26:20.000 --> 00:26:24.000]  但是當我沒有愛神沒有愛人的心
[00:26:24.000 --> 00:26:29.000]  我怎能做到尊重所是呢?
[00:26:29.000 --> 00:26:33.000]  「是就說是」
[00:26:33.000 --> 00:26:36.000]  即使我沒有傷害別人的心
[00:26:36.000 --> 00:26:44.000]  但是存在著我內心的鬼咋難測的心的我
[00:26:44.000 --> 00:26:48.000]  活在這個充滿罪的世界裡
[00:26:48.000 --> 00:26:52.000]  「是就說是」
[00:26:52.000 --> 00:26:57.000]  是何其難做?
[00:26:57.000 --> 00:27:01.000]  「是就說是」不如說一下我自己的難解吧
[00:27:01.000 --> 00:27:04.000]  上次講道的時候
[00:27:04.000 --> 00:27:11.000]  我提到聖經裡有問大家有多少次動物說話
[00:27:11.000 --> 00:27:13.000]  我說兩次
[00:27:13.000 --> 00:27:16.000]  不過也要跟大家說
[00:27:16.000 --> 00:27:19.000]  如果錯了請大家指正
[00:27:19.000 --> 00:27:21.000]  我為什麼這麼大膽說呢?
[00:27:21.000 --> 00:27:24.000]  因為我自己不是謙虛
[00:27:24.000 --> 00:27:26.000]  只是覺得我正確
[00:27:26.000 --> 00:27:28.000]  所以我挑戰一下大家
[00:27:28.000 --> 00:27:29.000]  兩次
[00:27:29.000 --> 00:27:31.000]  結果事後真的有人指正
[00:27:31.000 --> 00:27:34.000]  不止兩次
[00:27:34.000 --> 00:27:37.000]  原來真的有動物說人話的
[00:27:37.000 --> 00:27:39.000]  而且全部在啟示錄
[00:27:39.000 --> 00:27:41.000]  不過我就不會打出經文出來
[00:27:41.000 --> 00:27:45.000]  給你們一個機會回去研讀啟示錄
[00:27:45.000 --> 00:27:46.000]  記住了
[00:27:46.000 --> 00:27:48.000]  回去研讀
[00:27:48.000 --> 00:27:50.000]  「是就說是」
[00:27:50.000 --> 00:27:55.000]  但是我真心以為自己是對的
[00:27:55.000 --> 00:27:58.000]  現在跟大家說我錯了
[00:27:58.000 --> 00:28:00.000]  很沒面子的
[00:28:00.000 --> 00:28:02.000]  是目者
[00:28:02.000 --> 00:28:03.000]  很糊塗的
[00:28:03.000 --> 00:28:05.000]  接著來個小小的狡辯
[00:28:05.000 --> 00:28:07.000]  記得是小小的
[00:28:07.000 --> 00:28:09.000]  我心裡所想的動物
[00:28:09.000 --> 00:28:12.000]  是動物和人的對話
[00:28:12.000 --> 00:28:15.000]  啟示錄不是動物和人的對話
[00:28:15.000 --> 00:28:18.000]  所以我錯不了
[00:28:18.000 --> 00:28:20.000]  這樣的狡辯
[00:28:20.000 --> 00:28:23.000]  和彼得誇下海口之後
[00:28:23.000 --> 00:28:25.000]  我不會離開你的
[00:28:25.000 --> 00:28:27.000]  然後之後就狡辯
[00:28:27.000 --> 00:28:28.000]  我不認識他
[00:28:28.000 --> 00:28:29.000]  我不認識他
[00:28:29.000 --> 00:28:30.000]  我不認識他
[00:28:30.000 --> 00:28:33.000]  有什麼分別?
[00:28:33.000 --> 00:28:35.000]  很多時候我們都會像士奴彼得那樣
[00:28:35.000 --> 00:28:38.000]  以為自己一定不會錯的
[00:28:38.000 --> 00:28:40.000]  但是當錯了的時候
[00:28:40.000 --> 00:28:45.000]  我們就會偏行幾路
[00:28:45.000 --> 00:28:48.000]  所以我開始很欣賞
[00:28:48.000 --> 00:28:51.000]  摩西在《生命記》的苦口婆心
[00:28:51.000 --> 00:28:55.000]  他在《生命記》重複又重複地提醒那群以色列人
[00:28:55.000 --> 00:28:56.000]  世途險惡
[00:28:56.000 --> 00:28:59.000]  你們要時時親近上帝
[00:28:59.000 --> 00:29:03.000]  免得你們像父輩一樣跌倒
[00:29:03.000 --> 00:29:06.000]  是呀,摩西很煩很慘
[00:29:06.000 --> 00:29:09.000]  但是真是苦口良藥
[00:29:09.000 --> 00:29:12.000]  《生命記》真是摩西留給
[00:29:12.000 --> 00:29:16.000]  以色列人的救命錦囊
[00:29:16.000 --> 00:29:18.000]  面對這個世界
[00:29:18.000 --> 00:29:19.000]  弟兄姊妹
[00:29:19.000 --> 00:29:21.000]  這個充滿罪的世界
[00:29:21.000 --> 00:29:23.000]  我們不要逞強
[00:29:23.000 --> 00:29:26.000]  我們要放下身段
[00:29:26.000 --> 00:29:30.000]  謙卑地承認自己不行
[00:29:30.000 --> 00:29:32.000]  回到上帝那裡
[00:29:32.000 --> 00:29:36.000]  我們才能夠做到愛神愛人
[00:29:36.000 --> 00:29:38.000]  回到上帝那裡
[00:29:38.000 --> 00:29:42.000]  我們才能夠做到愛神愛人
[00:29:42.000 --> 00:29:45.000]  劉全道,你又說這些
[00:29:45.000 --> 00:29:47.000]  媽媽是女人的道
[00:29:47.000 --> 00:29:50.000]  那我又反問你一句
[00:29:50.000 --> 00:29:52.000]  你有沒有尊重過
[00:29:52.000 --> 00:29:56.000]  你媽媽是女人這個事實呢?
[00:29:56.000 --> 00:29:58.000]  不回到上帝那裡
[00:29:58.000 --> 00:30:00.000]  你有沒有第二招
[00:30:00.000 --> 00:30:06.000]  我現在開心地請教你
[00:30:06.000 --> 00:30:09.000]  問題不是道理有多老土
[00:30:09.000 --> 00:30:11.000]  有多老舊
[00:30:11.000 --> 00:30:16.000]  問題是我們總是不想回到上帝那裡
[00:30:16.000 --> 00:30:21.000]  總是覺得上帝很煩
[00:30:21.000 --> 00:30:24.000]  要承認我們這班愛偏行己路的人
[00:30:24.000 --> 00:30:26.000]  我們真是需要
[00:30:26.000 --> 00:30:29.000]  被上帝不斷地提醒
[00:30:29.000 --> 00:30:32.000]  我們真是需要身邊的肢體
[00:30:32.000 --> 00:30:35.000]  在我們身邊不斷地提醒我們
[00:30:35.000 --> 00:30:41.000]  要我們提醒我們去愛神愛人
[00:30:41.000 --> 00:30:43.000]  如果不是這樣
[00:30:43.000 --> 00:30:47.000]  不要想著可以做到尊重所示
[00:30:47.000 --> 00:30:55.000]  可以做到事就說事
[00:30:55.000 --> 00:30:58.000]  是的,我們經常好像彼得一樣
[00:30:58.000 --> 00:31:00.000]  傷害了耶穌
[00:31:00.000 --> 00:31:04.000]  但是我們的信仰告訴我們什麼
[00:31:04.000 --> 00:31:09.000]  我們很感恩我們的主是一個有憐憫的主
[00:31:09.000 --> 00:31:12.000]  當彼得說完假見證之後
[00:31:12.000 --> 00:31:19.000]  耶穌轉身來看彼得
[00:31:19.000 --> 00:31:25.000]  這句話暗示彼得也回望耶穌
[00:31:25.000 --> 00:31:29.000]  望向那位他說不認識的主
[00:31:29.000 --> 00:31:33.000]  和主眼神相交
[00:31:33.000 --> 00:31:37.000]  才會令他想起主提醒他的說話
[00:31:37.000 --> 00:31:42.000]  今日雞叫以前,你三次不認我
[00:31:42.000 --> 00:31:49.000]  才會令彼得出去痛哭
[00:31:49.000 --> 00:31:53.000]  唯有望向耶穌基督
[00:31:53.000 --> 00:31:58.000]  彼得才認識痛苦
[00:31:58.000 --> 00:32:08.000]  才認識要回轉要悔改
[00:32:08.000 --> 00:32:12.000]  當做不到事就說事
[00:32:12.000 --> 00:32:15.000]  傷害其他人的時候
[00:32:15.000 --> 00:32:21.000]  你我的眼神會望向哪個方向
[00:32:21.000 --> 00:32:26.000]  還是我們一直迴避耶穌基督
[00:32:26.000 --> 00:32:34.000]  以致我們像猶大一樣不能原諒自己
[00:32:34.000 --> 00:32:39.000]  當你發覺自己沒有好好尊重主所示
[00:32:39.000 --> 00:32:42.000]  尊重別人所示的時候
[00:32:42.000 --> 00:32:45.000]  以致別人受傷害的時候
[00:32:45.000 --> 00:32:50.000]  請大家好好望向耶穌基督
[00:32:50.000 --> 00:32:57.000]  祂正在溫柔地轉身來看著你
[00:32:57.000 --> 00:33:00.000]  等著你回轉
[00:33:00.000 --> 00:33:03.000]  求主監察,知道我們的心思
[00:33:03.000 --> 00:33:05.000]  知道我們的意念
[00:33:05.000 --> 00:33:08.000]  管理我們的心,潔淨我們
[00:33:08.000 --> 00:33:11.000]  讓我們回轉
[00:33:11.000 --> 00:33:18.000]  讓我們一起祈禱
[00:33:18.000 --> 00:33:20.000]  天上的包袱神感謝你
[00:33:20.000 --> 00:33:25.000]  你不是一個單單滿有憤怒的公義的上帝
[00:33:25.000 --> 00:33:27.000]  主,你很多事你明知我們做不到
[00:33:27.000 --> 00:33:29.000]  但你仍然吩咐我們做
[00:33:29.000 --> 00:33:32.000]  因為你在當中有憐憫
[00:33:32.000 --> 00:33:35.000]  主,讓我們發覺我們做不到的時候
[00:33:35.000 --> 00:33:41.000]  我們不要因為這樣而迴避你
[00:33:41.000 --> 00:33:42.000]  讓我們做不到的時候
[00:33:42.000 --> 00:33:45.000]  我不要覺得你煩
[00:33:45.000 --> 00:33:49.000]  主,讓我們轉向望向你
[00:33:49.000 --> 00:33:54.000]  主,讓我們轉向望著耶穌基督
[00:33:54.000 --> 00:33:57.000]  以致我們能夠回轉
[00:33:57.000 --> 00:34:04.000]  我們能夠悔改和你重建緊密的關係
[00:34:04.000 --> 00:34:06.000]  我們這樣祈禱
[00:34:06.000 --> 00:34:08.000]  奉教主耶穌基督的名而求,阿門

