
[00:00:00.000 --> 00:00:03.400]  很開心今天有機會來到恩福堂
[00:18:17.000 --> 00:18:19.000]  愛不愛主
[00:18:19.000 --> 00:18:21.000]  神更加願意去連戌人
[00:18:21.000 --> 00:18:23.000]  更加願意
[00:18:23.000 --> 00:18:25.000]  去關愛人
[00:18:25.000 --> 00:18:27.000]  其實神比我們平時想的
[00:18:27.000 --> 00:18:29.000]  大很多
[00:18:29.000 --> 00:18:31.000]  法利錯人可能在想
[00:18:31.000 --> 00:18:33.000]  我守了律法
[00:18:33.000 --> 00:18:35.000]  守了整個禮儀
[00:18:35.000 --> 00:18:37.000]  可以顯示我多麼愛主
[00:18:37.000 --> 00:18:39.000]  又或者我多麼合乎神的心意
[00:18:39.000 --> 00:18:41.000]  可能覺得
[00:18:41.000 --> 00:18:43.000]  這樣做神會愛我多一點
[00:18:43.000 --> 00:18:47.000]  遵守律法是好的
[00:18:47.000 --> 00:18:49.000]  不過神更加多想我們
[00:18:49.000 --> 00:18:51.000]  由心而法
[00:18:51.000 --> 00:18:53.000]  去連戌人
[00:18:53.000 --> 00:18:55.000]  去體戌罪人
[00:18:55.000 --> 00:18:57.000]  神是良善
[00:18:57.000 --> 00:18:59.000]  神有很多愛
[00:18:59.000 --> 00:19:01.000]  祂想給很多關愛人
[00:19:01.000 --> 00:19:03.000]  祂看見瑞利
[00:19:03.000 --> 00:19:05.000]  罪人的需要
[00:19:05.000 --> 00:19:07.000]  祂看見他們沒有人接納
[00:19:07.000 --> 00:19:09.000]  祂看見沒有人肯關心他們
[00:19:09.000 --> 00:19:11.000]  耶穌願意
[00:19:11.000 --> 00:19:13.000]  去愛他們
[00:19:13.000 --> 00:19:15.000]  世人所嫌棄的
[00:19:15.000 --> 00:19:17.000]  祂都願意愛
[00:19:17.000 --> 00:19:19.000]  祂願意去呼召他們
[00:19:19.000 --> 00:19:21.000]  以前的祭祀有點像我們今天的侍奉
[00:19:21.000 --> 00:19:23.000]  我們會獻上敬拜
[00:19:23.000 --> 00:19:25.000]  會獻上金錢
[00:19:25.000 --> 00:19:27.000]  用很多很多時間
[00:19:27.000 --> 00:19:29.000]  去用最好的服侍神
[00:19:29.000 --> 00:19:31.000]  我們都很
[00:19:31.000 --> 00:19:33.000]  對呀好呀
[00:19:33.000 --> 00:19:35.000]  我們很習慣用了我們
[00:19:35.000 --> 00:19:37.000]  做些什麼
[00:19:37.000 --> 00:19:39.000]  去顯示自己是什麼人
[00:19:39.000 --> 00:19:41.000]  譬如
[00:19:41.000 --> 00:19:43.000]  參與三四項的侍奉
[00:19:43.000 --> 00:19:45.000]  是否很愛主
[00:19:45.000 --> 00:19:47.000]  還是我們因為
[00:19:47.000 --> 00:19:49.000]  侍奉已經忙到
[00:19:49.000 --> 00:19:51.000]  自己本身和神的靈修
[00:19:51.000 --> 00:19:53.000]  都沒有呢
[00:19:53.000 --> 00:19:55.000]  我們有沒有發揮到神給我們的
[00:19:55.000 --> 00:19:57.000]  愛心連戌和彼此
[00:19:57.000 --> 00:19:59.000]  接納的心
[00:19:59.000 --> 00:20:01.000]  我們經常說
[00:20:01.000 --> 00:20:03.000]  什麼你這樣那麼自私
[00:20:03.000 --> 00:20:05.000]  你怎麼這樣處境
[00:20:05.000 --> 00:20:07.000]  轉移去說
[00:20:07.000 --> 00:20:09.000]  耶穌都曾經連戌過我
[00:20:09.000 --> 00:20:11.000]  找人教過我
[00:20:11.000 --> 00:20:13.000]  我陪你一起去做
[00:20:13.000 --> 00:20:15.000]  我們又說
[00:20:15.000 --> 00:20:17.000]  你這個人性格那麼古怪
[00:20:17.000 --> 00:20:19.000]  我不想和你朋友
[00:20:19.000 --> 00:20:21.000]  走開
[00:20:21.000 --> 00:20:23.000]  轉移去真心說
[00:20:23.000 --> 00:20:25.000]  教會歡迎你
[00:20:25.000 --> 00:20:27.000]  坐在你旁邊
[00:20:27.000 --> 00:20:29.000]  讓他覺得被接納
[00:20:29.000 --> 00:20:31.000]  神就是這樣
[00:20:31.000 --> 00:20:33.000]  當日耶穌呼召我們
[00:20:33.000 --> 00:20:35.000]  今日神同樣呼召我們
[00:20:35.000 --> 00:20:37.000]  向其他人施怨連戌
[00:20:37.000 --> 00:20:39.000]  當覺得那個人
[00:20:39.000 --> 00:20:41.000]  是罪人
[00:20:41.000 --> 00:20:43.000]  不會被接納的人
[00:20:43.000 --> 00:20:45.000]  或者覺得那個人做得很錯
[00:20:45.000 --> 00:20:47.000]  我們先向表達
[00:20:47.000 --> 00:20:49.000]  向他去表達
[00:20:49.000 --> 00:20:51.000]  耶穌先愛我
[00:20:51.000 --> 00:20:53.000]  耶穌愛你
[00:20:53.000 --> 00:20:55.000]  所以我也愛你
[00:20:55.000 --> 00:20:57.000]  因著耶穌基督的大愛
[00:20:57.000 --> 00:20:59.000]  讓我們學習用神的愛
[00:20:59.000 --> 00:21:01.000]  去愛人和連戌人
[00:21:01.000 --> 00:21:03.000]  就好像
[00:21:03.000 --> 00:21:05.000]  耶穌沒有諷刺那些罪人
[00:21:05.000 --> 00:21:07.000]  耶穌願意和他們相處
[00:21:07.000 --> 00:21:09.000]  和他們吃飯
[00:21:09.000 --> 00:21:13.000]  神也會很想我們去服侍神
[00:21:13.000 --> 00:21:15.000]  獻給祂
[00:21:15.000 --> 00:21:17.000]  但更重要的是神喜愛
[00:21:17.000 --> 00:21:19.000]  有愛神愛人的心
[00:21:19.000 --> 00:21:21.000]  連戌人的心
[00:21:21.000 --> 00:21:23.000]  耶穌糾正了法理錯人
[00:21:23.000 --> 00:21:25.000]  更加顯示的是耶穌沒有放棄他們
[00:21:25.000 --> 00:21:27.000]  耶穌仍然
[00:21:27.000 --> 00:21:29.000]  直接回應他們
[00:21:29.000 --> 00:21:31.000]  亦鼓勵他們回去
[00:21:31.000 --> 00:21:33.000]  耶和華早已說過
[00:21:33.000 --> 00:21:35.000]  祂喜愛連戌
[00:21:35.000 --> 00:21:37.000]  不喜愛制止
[00:21:37.000 --> 00:21:39.000]  溫柔的耶穌仍然鼓勵法理錯人
[00:21:39.000 --> 00:21:41.000]  去連戌
[00:21:41.000 --> 00:21:43.000]  去跟從神的心意
[00:21:43.000 --> 00:21:45.000]  神對罪人
[00:21:45.000 --> 00:21:47.000]  是很有憐憫
[00:21:47.000 --> 00:21:49.000]  在跟主的道路上
[00:21:49.000 --> 00:21:51.000]  信徒
[00:21:51.000 --> 00:21:53.000]  都要以憐憫的
[00:21:53.000 --> 00:21:55.000]  憐憫人的需要
[00:21:55.000 --> 00:21:57.000]  以神的愛去愛人
[00:21:57.000 --> 00:21:59.000]  最後
[00:21:59.000 --> 00:22:03.000]  為何講題會說
[00:22:03.000 --> 00:22:05.000]  是呼召人心的耶穌呢
[00:22:05.000 --> 00:22:07.000]  因為耶穌呼召的
[00:22:07.000 --> 00:22:09.000]  都不是看他做過甚麼
[00:22:09.000 --> 00:22:11.000]  或未做過甚麼
[00:22:11.000 --> 00:22:13.000]  而是在他們的心思上
[00:22:13.000 --> 00:22:15.000]  心態上
[00:22:15.000 --> 00:22:17.000]  願不願意去承認
[00:22:17.000 --> 00:22:19.000]  自己需要耶穌
[00:22:19.000 --> 00:22:21.000]  需要耶穌的連戌
[00:22:21.000 --> 00:22:23.000]  以耶穌作為生命的救主
[00:22:23.000 --> 00:22:25.000]  弟兄姊妹
[00:22:25.000 --> 00:22:27.000]  我們都要時常記得
[00:22:27.000 --> 00:22:29.000]  我們本來是罪人
[00:22:29.000 --> 00:22:31.000]  我們都很需要耶穌
[00:22:31.000 --> 00:22:33.000]  我們要靠著
[00:22:33.000 --> 00:22:35.000]  耶穌才可以稱為義
[00:22:35.000 --> 00:22:37.000]  亦都因為耶穌
[00:22:37.000 --> 00:22:39.000]  我們才有進天國的盼望
[00:22:39.000 --> 00:22:41.000]  生命有轉變
[00:22:41.000 --> 00:22:43.000]  願我們成日都懷著感恩的心
[00:22:43.000 --> 00:22:45.000]  回到耶穌那裏
[00:22:45.000 --> 00:22:47.000]  多謝祂來
[00:22:47.000 --> 00:22:49.000]  我們一起去祈禱

