
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹 新年快樂
[00:27:05.000 --> 00:27:11.000]  其實正好針對當時教會面對的處境
[00:27:11.000 --> 00:27:16.000]  例如公義方面的美德
[00:27:16.000 --> 00:27:24.000]  就是針對當時的假教師不義的言論或行為
[00:27:24.000 --> 00:27:33.000]  而信德方面也是針對假教師敗壞了信徒的信心
[00:27:33.000 --> 00:27:43.000]  仁愛和和平就是針對假教師破壞了信徒的愛心和彼此之間的和睦
[00:27:43.000 --> 00:27:51.000]  所以這四種美德都有它處境的意義
[00:27:51.000 --> 00:27:55.000]  我們看看這四種美德
[00:27:55.000 --> 00:27:58.000]  第一個美德就是公義
[00:27:58.000 --> 00:28:01.000]  這個公義是指甚麼呢?
[00:28:01.000 --> 00:28:09.000]  這個公義不是指我們在信仰上的那種清義
[00:28:09.000 --> 00:28:17.000]  這個公義是指我們在信徒在生活上所行出來的義行
[00:28:17.000 --> 00:28:20.000]  這個義行是可以蒙神喜悅的
[00:28:20.000 --> 00:28:24.000]  如果我們針對提摩太當時的處境
[00:28:24.000 --> 00:28:29.000]  就是不要受到假教師的言論影響
[00:28:29.000 --> 00:28:34.000]  以致做出一些不合真理的言論或行為
[00:28:34.000 --> 00:28:38.000]  對於我們今天的信徒來說
[00:28:38.000 --> 00:28:40.000]  要追求公義的意思
[00:28:40.000 --> 00:28:43.000]  或者追求這個義行
[00:28:43.000 --> 00:28:47.000]  其實就是我們要逃避試探
[00:28:47.000 --> 00:28:53.000]  當有一些罪惡我們會接觸的時間
[00:28:53.000 --> 00:28:55.000]  我們就要避開它
[00:28:55.000 --> 00:28:57.000]  我們要遠離罪惡
[00:28:57.000 --> 00:29:00.000]  如果我們在生活上有一些壞的習慣
[00:29:00.000 --> 00:29:03.000]  或者有些不良的思考或行為的時間
[00:29:03.000 --> 00:29:06.000]  我們就要向神認罪
[00:29:06.000 --> 00:29:11.000]  以及靠神去解除這些不好的事
[00:29:11.000 --> 00:29:14.000]  以致能夠討神喜悅
[00:29:14.000 --> 00:29:21.000]  保羅要求信徒追求的第二個美德是甚麼呢?
[00:29:21.000 --> 00:29:22.000]  就是信德
[00:29:22.000 --> 00:29:25.000]  信德是指哪一方面呢?
[00:29:25.000 --> 00:29:27.000]  可以指兩方面
[00:29:27.000 --> 00:29:32.000]  信一方面是指對上帝信靠的心
[00:29:32.000 --> 00:29:37.000]  另一方面可以指人與人之間的信實
[00:29:37.000 --> 00:29:41.000]  即是誠實或真誠的意思
[00:29:41.000 --> 00:29:44.000]  對於信德的實踐來說
[00:29:44.000 --> 00:29:48.000]  在對神方面我們可以怎樣去實踐呢?
[00:29:48.000 --> 00:29:50.000]  對於提摩太來說
[00:29:50.000 --> 00:29:54.000]  他就是要持守所信的道
[00:29:54.000 --> 00:29:57.000]  他要願意為主受苦
[00:29:57.000 --> 00:29:59.000]  因為信德的主
[00:29:59.000 --> 00:30:02.000]  所以他要願意為主為福音受苦
[00:30:02.000 --> 00:30:07.000]  同時亦相信神對教會的保守
[00:30:07.000 --> 00:30:11.000]  正如宗賢教會面對很多衝擊
[00:30:11.000 --> 00:30:12.000]  會有很多艱難
[00:30:12.000 --> 00:30:15.000]  但他相信神會保守
[00:30:15.000 --> 00:30:22.000]  這是保羅鼓勵提摩太對神有的信心
[00:30:22.000 --> 00:30:26.000]  在對人方面的信實
[00:30:26.000 --> 00:30:28.000]  我們可以怎樣去實踐呢?
[00:30:28.000 --> 00:30:32.000]  我們要對人要真誠
[00:30:32.000 --> 00:30:36.000]  意思是我們不要對人說謊
[00:30:36.000 --> 00:30:38.000]  不要像那些假教師
[00:30:38.000 --> 00:30:43.000]  割編一些假的言論去誘惑人
[00:30:43.000 --> 00:30:46.000]  我們不要說謊
[00:30:46.000 --> 00:30:48.000]  我們要守諾言
[00:30:48.000 --> 00:30:51.000]  教會在這幾年裏
[00:30:51.000 --> 00:30:55.000]  經歷過一些負面的事件
[00:30:55.000 --> 00:30:58.000]  社會事件
[00:30:58.000 --> 00:31:01.000]  社會有疫情
[00:31:01.000 --> 00:31:06.000]  因而教會在過程裏
[00:31:06.000 --> 00:31:08.000]  有一部份的人都會離開
[00:31:08.000 --> 00:31:11.000]  亦因為疫情的緣故
[00:31:11.000 --> 00:31:14.000]  我們嘗試聚會中斷
[00:31:14.000 --> 00:31:17.000]  可能我們現在恢復實體聚會的時間
[00:31:17.000 --> 00:31:20.000]  我們感恩很多弟兄姊妹都有回來
[00:31:20.000 --> 00:31:25.000]  但仍然有不少弟兄姊妹沒有回來
[00:31:25.000 --> 00:31:27.000]  好像我們在長青團契裏
[00:31:27.000 --> 00:31:33.000]  我們有接近四分之一的人沒有回來
[00:31:33.000 --> 00:31:35.000]  因為一方面是身體緣故
[00:31:35.000 --> 00:31:37.000]  一方面是疫情的難阻
[00:31:37.000 --> 00:31:45.000]  亦有人在新的政治環境裏移民
[00:31:45.000 --> 00:31:49.000]  教會都面對各方面的衝擊
[00:31:49.000 --> 00:31:52.000]  在資源上都會有一定的流失
[00:31:52.000 --> 00:31:58.000]  但我們亦深信神會設立教會
[00:31:58.000 --> 00:32:00.000]  縱然我們有這些困難
[00:32:00.000 --> 00:32:05.000]  但神最終必然會保守我們去經過
[00:32:05.000 --> 00:32:07.000]  教會一定會很穩妥
[00:32:07.000 --> 00:32:10.000]  福音的工作一定會停頓
[00:32:10.000 --> 00:32:12.000]  對於個人來說
[00:32:12.000 --> 00:32:15.000]  我們每一個人
[00:32:15.000 --> 00:32:17.000]  每一個基督徒都是神的子民
[00:32:17.000 --> 00:32:19.000]  神都會保守我們
[00:32:19.000 --> 00:32:22.000]  縱然在疫情的環境裏
[00:32:22.000 --> 00:32:25.000]  我們會有人移民
[00:32:25.000 --> 00:32:28.000]  我們可能都會有一些環境的轉變
[00:32:28.000 --> 00:32:29.000]  或者有艱難
[00:32:29.000 --> 00:32:33.000]  但我們都深信上帝會保守我們
[00:32:33.000 --> 00:32:35.000]  給我們有好的穩妥
[00:32:35.000 --> 00:32:43.000]  第三方面的美德就是追求仁愛
[00:32:43.000 --> 00:32:46.000]  這個仁愛亦都可以指兩方面
[00:32:46.000 --> 00:32:51.000]  仁愛的意思就是愛心
[00:32:51.000 --> 00:32:54.000]  愛可以指兩方面
[00:32:54.000 --> 00:32:56.000]  一方面是對神
[00:32:56.000 --> 00:32:59.000]  另一方面是對人
[00:32:59.000 --> 00:33:07.000]  保羅勸勉提摩撻要愛人的時候
[00:33:07.000 --> 00:33:19.000]  他亦都將提摩撻對敵對者的愛心
[00:33:19.000 --> 00:33:21.000]  他都有去勸勉他
[00:33:21.000 --> 00:33:25.000]  在同一段經文的後半段提到
[00:33:25.000 --> 00:33:27.000]  對於那些敵對者
[00:33:27.000 --> 00:33:31.000]  他亦都要愛他
[00:33:31.000 --> 00:33:34.000]  要盡力將他們挽回過來
[00:33:34.000 --> 00:33:38.000]  讓他們能夠有機會悔改
[00:33:38.000 --> 00:33:45.000]  在對人方面的愛心
[00:33:45.000 --> 00:33:50.000]  我們應用在我們的生活裏
[00:33:50.000 --> 00:33:53.000]  在過去兩年的疫情裏
[00:33:53.000 --> 00:33:57.000]  很多人都要被隔離
[00:33:57.000 --> 00:34:02.000]  特別是被隔離得最多的就是長者
[00:34:02.000 --> 00:34:05.000]  我們現在就在長者團計裏服侍
[00:34:05.000 --> 00:34:09.000]  在疫情期間
[00:34:09.000 --> 00:34:11.000]  很多時候因為疫情的緣故
[00:34:11.000 --> 00:34:13.000]  他們都不能夠回來
[00:34:13.000 --> 00:34:15.000]  甚至他們想回來
[00:34:15.000 --> 00:34:17.000]  但家人都擔心他們
[00:34:17.000 --> 00:34:19.000]  他們不想他們回來
[00:34:19.000 --> 00:34:24.000]  除了他們不能回來的時候
[00:34:24.000 --> 00:34:32.000]  得不到最關切的關心和照顧之外
[00:34:32.000 --> 00:34:33.000]  另外一方面
[00:34:33.000 --> 00:34:36.000]  我們有些長者在疫情期間
[00:34:36.000 --> 00:34:39.000]  他們的資源和物資都是缺乏的
[00:34:39.000 --> 00:34:43.000]  但在疫情期間
[00:34:43.000 --> 00:34:48.000]  亦都只是彰顯愛心的時期
[00:34:48.000 --> 00:34:51.000]  我們看到我們的童工
[00:34:51.000 --> 00:34:52.000]  我們的導師
[00:34:52.000 --> 00:34:56.000]  我們的組長和組員
[00:34:56.000 --> 00:35:00.000]  他們之間的互相關懷是沒有停止過的
[00:35:00.000 --> 00:35:05.000]  而在物資方面
[00:35:05.000 --> 00:35:09.000]  我們亦都有教會和團契的方面
[00:35:09.000 --> 00:35:13.000]  亦有些弟兄姊妹很主動地
[00:35:13.000 --> 00:35:16.000]  把一些物資捐給我們團契
[00:35:16.000 --> 00:35:19.000]  以致我們有需要的團友
[00:35:19.000 --> 00:35:21.000]  他們能夠得到這個供應
[00:35:21.000 --> 00:35:23.000]  所以我們看到
[00:35:23.000 --> 00:35:25.000]  在疫情的過程裏
[00:35:25.000 --> 00:35:26.000]  在困難的過程裏
[00:35:26.000 --> 00:35:29.000]  我們亦都可以實踐愛心
[00:35:29.000 --> 00:35:33.000]  第四方面
[00:35:33.000 --> 00:35:38.000]  保羅要求提摩他追求的是和平
[00:35:38.000 --> 00:35:45.000]  和平的意思就是指人與人之間的和諧關係
[00:35:45.000 --> 00:35:50.000]  針對提摩他教會的情況來說
[00:35:50.000 --> 00:35:55.000]  提摩他教會有很多假教師
[00:35:55.000 --> 00:36:00.000]  當時有很多假教師的辯論
[00:36:00.000 --> 00:36:05.000]  以致教會出現很多不和諧的地方
[00:36:05.000 --> 00:36:08.000]  保羅勸勉提摩他
[00:36:08.000 --> 00:36:12.000]  要棄絕無益的辯論
[00:36:12.000 --> 00:36:19.000]  因為這個辯論只能帶來教會的爭辯
[00:36:19.000 --> 00:36:21.000]  破壞了教會的和諧
[00:36:21.000 --> 00:36:23.000]  另一方面
[00:36:23.000 --> 00:36:31.000]  在和諧方面的追求
[00:36:31.000 --> 00:36:35.000]  保羅也勸勉提摩他
[00:36:35.000 --> 00:36:40.000]  當他要面對敵對的假教師時
[00:36:40.000 --> 00:36:42.000]  他怎樣去對待他們呢
[00:36:42.000 --> 00:36:46.000]  在二章二十五節提到
[00:36:46.000 --> 00:36:51.000]  保羅要溫和善於教導
[00:36:51.000 --> 00:36:55.000]  也要用忍耐的方式去勸那些人
[00:36:55.000 --> 00:36:58.000]  或者教導他們
[00:36:58.000 --> 00:37:00.000]  但要有智慧去教導他們
[00:37:00.000 --> 00:37:04.000]  在態度上要溫和和有忍耐
[00:37:04.000 --> 00:37:10.000]  以致能夠帶給那些假教師
[00:37:10.000 --> 00:37:12.000]  或者那些假信徒
[00:37:12.000 --> 00:37:17.000]  他們能夠有醒覺 甚至可以回轉
[00:37:17.000 --> 00:37:21.000]  這個也是保羅勸勉提摩他
[00:37:21.000 --> 00:37:24.000]  在和平上可以追求的
[00:37:24.000 --> 00:37:26.000]  對於我們來說
[00:37:26.000 --> 00:37:28.000]  我們在和平方面怎樣追求呢
[00:37:28.000 --> 00:37:30.000]  或者和諧怎樣追求呢
[00:37:30.000 --> 00:37:35.000]  在過去幾年的教會裏面
[00:37:35.000 --> 00:37:39.000]  不單是在恩福或者其他教會裏面
[00:37:39.000 --> 00:37:43.000]  都是曾經因為一些社會事件的緣故
[00:37:43.000 --> 00:37:47.000]  出現過不同的意見或者立場
[00:37:47.000 --> 00:37:49.000]  因而有爭拗的地方
[00:37:49.000 --> 00:37:54.000]  出現了不和諧的地方
[00:37:54.000 --> 00:37:58.000]  如果我們能夠聽取保羅的教導
[00:37:58.000 --> 00:38:00.000]  用溫和的方式
[00:38:00.000 --> 00:38:02.000]  用善於教導
[00:38:02.000 --> 00:38:06.000]  和用忍耐的方式去互相溝通的時間
[00:38:06.000 --> 00:38:12.000]  我們就能夠建立和平和和諧的關係
[00:38:12.000 --> 00:38:16.000]  在追求上述四種美德的方面
[00:38:16.000 --> 00:38:19.000]  保羅勸勉提摩他
[00:38:19.000 --> 00:38:22.000]  不單是一個人去追求
[00:38:22.000 --> 00:38:24.000]  不是一個人修行
[00:38:24.000 --> 00:38:26.000]  就像我有時候這樣說
[00:38:26.000 --> 00:38:28.000]  不是一個人修行
[00:38:28.000 --> 00:38:30.000]  而是我們去追求的時間
[00:38:30.000 --> 00:38:35.000]  是需要和一班人去追求美德
[00:38:35.000 --> 00:38:36.000]  是和甚麼人呢?
[00:38:36.000 --> 00:38:37.000]  是需要選擇的
[00:38:37.000 --> 00:38:41.000]  那些人就是清心禱告主的人
[00:38:41.000 --> 00:38:46.000]  清心就是清潔的心
[00:38:46.000 --> 00:38:49.000]  清潔的心和禱告主的人
[00:38:49.000 --> 00:38:57.000]  這就是真門徒的表現
[00:38:57.000 --> 00:39:01.000]  我們唯有和真門徒一起去追求屬靈的美德
[00:39:01.000 --> 00:39:05.000]  才能夠在屬靈上的靈命有成長
[00:39:05.000 --> 00:39:13.000]  和一班信徒一起去追求屬靈上的成長
[00:39:13.000 --> 00:39:17.000]  我們一般稱為屬靈的友伴
[00:39:17.000 --> 00:39:20.000]  屬靈的友伴一起去追求美德的時間
[00:39:20.000 --> 00:39:22.000]  有甚麼好處呢?
[00:39:22.000 --> 00:39:28.000]  可以互相支持和互相守望
[00:39:28.000 --> 00:39:33.000]  這比個人去追求靈命的成長更加有效
[00:39:33.000 --> 00:39:37.000]  當我們當中有人有軟弱的
[00:39:37.000 --> 00:39:39.000]  其他人可以去鼓勵他
[00:39:39.000 --> 00:39:41.000]  叫他離開罪惡
[00:39:41.000 --> 00:39:42.000]  可以幫他守望
[00:39:42.000 --> 00:39:45.000]  當他有身體軟弱的時間
[00:39:45.000 --> 00:39:48.000]  弟兄姊妹可以幫他祈禱
[00:39:48.000 --> 00:39:51.000]  就正如我們在團體裏面
[00:39:51.000 --> 00:39:53.000]  有些長者他們患病的時間
[00:39:53.000 --> 00:40:00.000]  我們可以一班弟兄姊妹去禱告
[00:40:00.000 --> 00:40:11.000]  按照他們的需要提供合適的物資和援助
[00:40:11.000 --> 00:40:17.000]  在過去的日子裏
[00:40:17.000 --> 00:40:22.000]  我神學畢業了20年
[00:40:22.000 --> 00:40:24.000]  在這20年裏
[00:40:24.000 --> 00:40:28.000]  我發覺有一班神樂園的同學
[00:40:28.000 --> 00:40:31.000]  一起去祈禱是非常重要的
[00:40:31.000 --> 00:40:34.000]  在這20年裏
[00:40:34.000 --> 00:40:36.000]  我和神樂園的同學
[00:40:36.000 --> 00:40:39.000]  每一年都會定期一起去分享去禱告
[00:40:39.000 --> 00:40:41.000]  和互相支持
[00:40:41.000 --> 00:40:46.000]  我們看到在當中屬靈的友伴
[00:40:46.000 --> 00:40:49.000]  能夠幫助我們一起去面對
[00:40:49.000 --> 00:40:51.000]  我們在侍奉裏面的困難
[00:40:51.000 --> 00:40:56.000]  或者我們生活上所面對的困難和軟弱
[00:40:56.000 --> 00:40:59.000]  最後我們來到總結
[00:40:59.000 --> 00:41:01.000]  總結是甚麼呢
[00:41:01.000 --> 00:41:07.000]  就是我們要以做神貴重的器皿
[00:41:07.000 --> 00:41:10.000]  成為我們屬靈追求的目標
[00:41:10.000 --> 00:41:15.000]  接下來我們不單止是渴望周邊環境轉好
[00:41:15.000 --> 00:41:18.000]  更重要的時間我們可以積極去做的
[00:41:18.000 --> 00:41:22.000]  就是我們內在的質素的成長
[00:41:22.000 --> 00:41:24.000]  我們怎樣才可以做到呢
[00:41:24.000 --> 00:41:28.000]  就是要上上的致潔離開不易
[00:41:28.000 --> 00:41:31.000]  在消極方面我們要逃避私慾
[00:41:31.000 --> 00:41:37.000]  在積極方面我們要與一群屬靈的友伴
[00:41:37.000 --> 00:41:41.000]  一起去追求公義 信德 仁愛和和平
[00:41:41.000 --> 00:41:46.000]  讓我們一起去低頭去有默想的時間
[00:41:46.000 --> 00:41:49.000]  我大約有一分鐘的時間給大家默想
[00:41:49.000 --> 00:41:51.000]  有兩方面
[00:41:51.000 --> 00:41:53.000]  第一方面就是我們去思想
[00:41:53.000 --> 00:41:55.000]  在我們的生活裏面
[00:41:55.000 --> 00:41:59.000]  我們有沒有壞的習慣或者行為
[00:41:59.000 --> 00:42:01.000]  還沒有改的
[00:42:01.000 --> 00:42:05.000]  如果有的時間你可以立志去解除
[00:42:05.000 --> 00:42:08.000]  第二方面我們可以去反省的就是
[00:42:08.000 --> 00:42:12.000]  在那種四種的美德裏面
[00:42:12.000 --> 00:42:16.000]  公義 信德 仁愛和和平
[00:42:16.000 --> 00:42:18.000]  這四種美德
[00:42:18.000 --> 00:42:21.000]  有哪一種是你最缺乏的呢
[00:42:21.000 --> 00:42:23.000]  如果有某一種的
[00:42:23.000 --> 00:42:26.000]  你可以向主祈求
[00:42:26.000 --> 00:42:29.000]  一分鐘之後我會結束祈禱
[00:42:29.000 --> 00:42:31.000]  我會結束祈禱
[00:42:31.000 --> 00:42:33.000]  (音樂)
[00:42:33.000 --> 00:42:35.000]  (音樂)
[00:42:35.000 --> 00:42:37.000]  (音樂)
[00:42:37.000 --> 00:42:39.000]  (音樂)
[00:42:39.000 --> 00:42:41.000]  (音樂)
[00:42:41.000 --> 00:42:43.000]  (音樂)
[00:42:43.000 --> 00:42:45.000]  (音樂)
[00:42:45.000 --> 00:42:47.000]  (音樂)
[00:42:47.000 --> 00:42:49.000]  (音樂)
[00:42:49.000 --> 00:42:51.000]  (音樂)
[00:42:51.000 --> 00:42:53.000]  (音樂)
[00:42:53.000 --> 00:42:54.900]  蔣麗芸
[00:42:54.900 --> 00:42:56.900]  (廣東話)
[00:42:56.900 --> 00:42:58.900]  (廣東話)
[00:42:58.900 --> 00:43:00.900]  (廣東話)
[00:43:00.900 --> 00:43:02.900]  (廣東話)
[00:43:02.900 --> 00:43:04.900]  (廣東話)
[00:43:04.900 --> 00:43:06.900]  (廣東話)
[00:43:06.900 --> 00:43:08.900]  (廣東話)
[00:43:08.900 --> 00:43:10.900]  (廣東話)
[00:43:10.900 --> 00:43:12.900]  (廣東話)
[00:43:12.900 --> 00:43:14.900]  (廣東話)
[00:43:14.900 --> 00:43:16.900]  (廣東話)
[00:43:16.900 --> 00:43:18.900]  (廣東話)
[00:43:18.900 --> 00:43:20.900]  (廣東話)
[00:43:20.900 --> 00:43:22.900]  我們一起同心祈禱
[00:43:22.900 --> 00:43:24.900]  親愛的上帝
[00:43:24.900 --> 00:43:26.900]  我們感謝你
[00:43:26.900 --> 00:43:28.900]  感謝你穿著
[00:43:28.900 --> 00:43:30.900]  保羅對提摩太太的祝福
[00:43:30.900 --> 00:43:32.900]  去提醒我們
[00:43:32.900 --> 00:43:34.900]  我們要在內在方面
[00:43:34.900 --> 00:43:36.900]  要提升
[00:43:36.900 --> 00:43:38.900]  我們的質素
[00:43:38.900 --> 00:43:40.900]  讓我們能夠成為貴重的器皿
[00:43:40.900 --> 00:43:42.900]  可以去
[00:43:42.900 --> 00:43:44.900]  被你所使用
[00:43:44.900 --> 00:43:46.900]  能夠去祝福人
[00:43:46.900 --> 00:43:48.900]  我們為了我們剛才
[00:43:48.900 --> 00:43:50.900]  在脈搗的時間裏
[00:43:50.900 --> 00:43:52.900]  突然會有反省
[00:43:52.900 --> 00:43:54.900]  他自己有什麼地方
[00:43:54.900 --> 00:43:56.900]  不好的習慣
[00:43:56.900 --> 00:43:58.900]  或者行為需要改善
[00:43:58.900 --> 00:44:00.900]  求你賜給他們力量
[00:44:00.900 --> 00:44:02.900]  能夠去改到解除
[00:44:02.900 --> 00:44:04.900]  亦都在四個美德裏面
[00:44:04.900 --> 00:44:06.900]  有哪些是他們缺少的
[00:44:06.900 --> 00:44:08.900]  我們亦都求主賜給他們
[00:44:08.900 --> 00:44:10.900]  有力量
[00:44:10.900 --> 00:44:12.900]  亦都賜給他們有屬靈的友伴
[00:44:12.900 --> 00:44:14.900]  和他們一起去追求成長
[00:44:14.900 --> 00:44:16.900]  我們交託、祈禱
[00:44:16.900 --> 00:44:18.900]  感恩是奉主耶穌基督的聖名

