
[00:00:00.000 --> 00:00:12.000]  是極大的喜樂能夠和你們一起
[00:31:11.000 --> 00:31:18.000]  但是如果你喜歡這樣做的時候
[00:31:18.000 --> 00:31:20.000]  你就覺得是一個好朋友
[00:31:20.000 --> 00:31:28.000]  你跟你的朋友說關於這些事的時候
[00:31:28.000 --> 00:31:31.000]  他就給一些無關重要的意見給你
[00:31:31.000 --> 00:31:34.000]  或者他們根本沒時間聽你說話
[00:31:34.000 --> 00:31:37.000]  或者他們根本控訴你
[00:31:37.000 --> 00:31:40.000]  自憐不是這樣的
[00:31:40.000 --> 00:31:46.000]  你自憐的人最好經常跟別人說
[00:31:46.000 --> 00:31:47.000]  我真的很慘
[00:31:49.000 --> 00:31:50.000]  而自憐的人就說
[00:31:50.000 --> 00:31:51.000]  是的 你真的很不幸
[00:31:51.000 --> 00:31:57.000]  我的丈夫對我真的很不好
[00:31:57.000 --> 00:32:01.000]  是的 你的丈夫對你很不好
[00:32:01.000 --> 00:32:06.000]  而這會給你很低沉的感覺
[00:32:06.000 --> 00:32:12.000]  但是作為基督徒
[00:32:12.000 --> 00:32:14.000]  我們不應該讓他繼續這樣做
[00:32:18.000 --> 00:32:20.000]  如果在教會的聚會裡有些問題
[00:32:20.000 --> 00:32:26.000]  而你看到有一個會眾很憤怒地離場
[00:32:26.000 --> 00:32:34.000]  你之後就要打電話關心他
[00:32:34.000 --> 00:32:35.000]  或者去探訪他
[00:32:35.000 --> 00:32:38.000]  讓他能夠表達出來 說出來
[00:32:38.000 --> 00:32:44.000]  嘗試做一個和平使者
[00:32:48.000 --> 00:32:50.000]  千萬不要含怒到日落
[00:32:50.000 --> 00:32:55.000]  如果你不這樣做的話
[00:32:55.000 --> 00:32:57.000]  第27節就會發生
[00:32:57.000 --> 00:33:01.000]  27節這樣說
[00:33:01.000 --> 00:33:03.000]  不要讓魔鬼留地步
[00:33:03.000 --> 00:33:10.000]  如果你容許憤怒繼續的話
[00:33:10.000 --> 00:33:13.000]  魔鬼就會有地步可留
[00:33:18.000 --> 00:33:22.000]  結果會做出很多破壞了和和同心的結果
[00:33:22.000 --> 00:33:28.000]  當一個好人很憤怒的時候
[00:33:28.000 --> 00:33:30.000]  他就會說出一些不好的話
[00:33:30.000 --> 00:33:36.000]  而當你一憤怒的時候
[00:33:36.000 --> 00:33:39.000]  你就會說出一些傷害了其他人的話
[00:33:39.000 --> 00:33:47.000]  而撒旦很喜歡破壞在教會和在家裡的和諧合一
[00:33:48.000 --> 00:33:50.000]  如果我們不處理這些憤怒的時候
[00:33:50.000 --> 00:33:52.000]  教會就會做出這樣的分裂
[00:33:52.000 --> 00:34:04.000]  撒旦很喜歡把家庭和教會分裂
[00:34:04.000 --> 00:34:12.000]  千萬不要給魔鬼撒旦機會
[00:34:12.000 --> 00:34:17.000]  用基督徒的方式去處理那些問題
[00:34:19.000 --> 00:34:21.000]  千萬不要含怒到日落
[00:34:21.000 --> 00:34:27.000]  我給多兩點額外的提醒
[00:34:27.000 --> 00:34:32.000]  在一個衝突裡面
[00:34:32.000 --> 00:34:36.000]  在一個衝突裡面其實沒有贏家的
[00:34:45.000 --> 00:34:48.000]  就算裡面有一個人贏了有一個人輸了
[00:34:48.000 --> 00:34:49.000]  整體上是沒有人真的贏的
[00:34:49.000 --> 00:34:54.000]  我們的爭戰應該是為了合一和諧
[00:34:54.000 --> 00:35:03.000]  當兩個人真的合一的時候
[00:35:03.000 --> 00:35:05.000]  才算是真的贏了
[00:35:05.000 --> 00:35:11.000]  我們可能在一個小的爭吵裡面可以贏了
[00:35:14.000 --> 00:35:17.000]  但結果輸了一個家
[00:35:17.000 --> 00:35:24.000]  所以凡是有衝突的時候
[00:35:24.000 --> 00:35:26.000]  我們千萬不要的心態就是
[00:35:26.000 --> 00:35:28.000]  想證明自己對你是錯的
[00:35:28.000 --> 00:35:33.000]  我們的心腸應該是問
[00:35:33.000 --> 00:35:35.000]  神的心意是怎樣
[00:35:35.000 --> 00:35:42.000]  我們應該要學習怎樣去認同
[00:35:42.000 --> 00:35:44.000]  誰是神的旨意
[00:35:44.000 --> 00:35:45.000]  我們一同走向這個旨意
[00:35:45.000 --> 00:35:50.000]  所以在愛的爭吵裡面
[00:35:50.000 --> 00:35:52.000]  從來沒有贏家沒有輸家的
[00:35:52.000 --> 00:35:58.000]  真正的德性就是要我們能夠和諧合一
[00:35:58.000 --> 00:36:01.000]  第二點
[00:36:01.000 --> 00:36:08.000]  通常合一和諧是往往
[00:36:08.000 --> 00:36:10.000]  當雙方都能夠互相道歉之後
[00:36:10.000 --> 00:36:12.000]  才能夠產生的
[00:36:12.000 --> 00:36:15.000]  《楊一書》一章七節
[00:36:15.000 --> 00:36:23.000]  我們若在光明中行
[00:36:23.000 --> 00:36:24.000]  如同神在光明中
[00:36:24.000 --> 00:36:26.000]  就彼此相交
[00:36:26.000 --> 00:36:33.000]  而其中一樣行在光明中的重點
[00:36:33.000 --> 00:36:35.000]  就是我們要對我們自己做的事
[00:36:35.000 --> 00:36:37.000]  是真誠坦誠
[00:36:40.000 --> 00:36:42.000]  除非我們肯承認
[00:36:42.000 --> 00:36:45.000]  我們真的自己做錯了事
[00:36:45.000 --> 00:36:46.000]  否則的話
[00:36:46.000 --> 00:36:48.000]  我們不會有真正的和諧合一
[00:36:48.000 --> 00:36:53.000]  我曾經聽過
[00:36:53.000 --> 00:36:55.000]  丈夫和太太都這樣說
[00:36:55.000 --> 00:36:59.000]  我丈夫從來不會道歉
[00:36:59.000 --> 00:37:04.000]  第二句說話就是
[00:37:04.000 --> 00:37:06.000]  我太太都從來不會道歉
[00:37:11.000 --> 00:37:12.000]  我覺得這兩個人
[00:37:12.000 --> 00:37:14.000]  其實都是非常軟弱的人
[00:37:14.000 --> 00:37:19.000]  其實我們的真正的強項
[00:37:19.000 --> 00:37:20.000]  就是上帝的恩典
[00:37:20.000 --> 00:37:24.000]  我們本身是不配任何東西
[00:37:24.000 --> 00:37:30.000]  但恩典卻百百的賜給我們
[00:37:30.000 --> 00:37:31.000]  傾倒在身上
[00:37:31.000 --> 00:37:38.000]  在恩典的力量底下
[00:37:38.000 --> 00:37:40.000]  我們就有能力去求赦免
[00:37:40.000 --> 00:37:48.000]  因為我們絕對不想障礙了
[00:37:48.000 --> 00:37:50.000]  恩典湧進我們的生命裏
[00:37:50.000 --> 00:37:56.000]  所以通常兩個人都會有些事做錯
[00:37:56.000 --> 00:38:00.000]  所以兩個人都需要同時道歉
[00:38:00.000 --> 00:38:02.000]  你會發覺
[00:38:08.000 --> 00:38:10.000]  通常你見到夫妻或兩個人
[00:38:10.000 --> 00:38:11.000]  在爭執的時候
[00:38:11.000 --> 00:38:13.000]  都會
[00:38:13.000 --> 00:38:18.000]  通常都是有一個人會先認錯
[00:38:18.000 --> 00:38:23.000]  我們通常都聽到
[00:38:23.000 --> 00:38:24.000]  家長夫會先認錯
[00:38:24.000 --> 00:38:32.000]  有時丈夫就會問
[00:38:32.000 --> 00:38:34.000]  為何事實上是我認錯的
[00:38:34.000 --> 00:38:36.000]  為何不能讓他先認錯
[00:38:36.000 --> 00:38:38.000]  其實大家的性格不同
[00:38:38.000 --> 00:38:39.000]  性情不同
[00:38:39.000 --> 00:38:44.000]  有些人是比較容易去道歉
[00:38:44.000 --> 00:38:45.000]  有些人是覺得很難
[00:38:45.000 --> 00:38:50.000]  但最重要的就是
[00:38:50.000 --> 00:38:52.000]  大家都要肯承認自己的錯失
[00:38:52.000 --> 00:38:57.000]  容許我這樣說
[00:38:57.000 --> 00:38:59.000]  在我們的生命裏
[00:39:04.000 --> 00:39:06.000]  容許我這樣說
[00:39:06.000 --> 00:39:08.000]  一個健康的家和一個健康的教會
[00:39:08.000 --> 00:39:10.000]  是值得我們去
[00:39:10.000 --> 00:39:14.000]  以愛去爭吵
[00:39:14.000 --> 00:39:18.000]  值得我們去努力
[00:39:18.000 --> 00:39:21.000]  為了合一和諧
[00:39:21.000 --> 00:39:22.000]  我們要努力
[00:39:22.000 --> 00:39:28.000]  上帝是有能力去幫助我們的
[00:39:32.000 --> 00:39:34.000]  二弗所書四章在說
[00:39:34.000 --> 00:39:35.000]  所有很多重點
[00:39:35.000 --> 00:39:37.000]  是關於我們和諧合一的
[00:39:37.000 --> 00:39:45.000]  七次裏面
[00:39:45.000 --> 00:39:46.000]  聖經說過
[00:39:46.000 --> 00:39:47.000]  一主一信一誓一臣
[00:39:47.000 --> 00:39:52.000]  如果有這麼多東西
[00:39:52.000 --> 00:39:54.000]  我們應該可以認同合一的話
[00:39:54.000 --> 00:39:59.000]  我們就應該要在零裏面合一
[00:40:02.000 --> 00:40:04.000]  所以上帝一定有能力將我們聯合
[00:40:04.000 --> 00:40:08.000]  我們要真心相信
[00:40:08.000 --> 00:40:13.000]  而我們真的要為這個合一而奮戰
[00:40:13.000 --> 00:40:18.000]  這一刻你有沒有想到
[00:40:18.000 --> 00:40:20.000]  你和身邊有某些人
[00:40:20.000 --> 00:40:22.000]  你覺得好像有點不妥
[00:40:22.000 --> 00:40:23.000]  有心結呢
[00:40:23.000 --> 00:40:28.000]  記住上帝是大過你的問題
[00:40:28.000 --> 00:40:31.000]  如果你給上帝有空間的話
[00:40:32.000 --> 00:40:34.000]  他會教你怎樣去解決這個問題
[00:40:34.000 --> 00:40:39.000]  或者是
[00:40:39.000 --> 00:40:42.000]  可能那個感受是不好的
[00:40:42.000 --> 00:40:47.000]  可能需要很多個小時去交談
[00:40:47.000 --> 00:40:52.000]  但是合一和諧
[00:40:52.000 --> 00:40:56.000]  合一和諧實在是一個很寶貴的
[00:40:56.000 --> 00:41:00.000]  寶藏
[00:41:00.000 --> 00:41:01.000]  我們是要很努力的
[00:41:02.000 --> 00:41:03.000]  我們一起祈禱
[00:41:03.000 --> 00:41:11.000]  天父我們感謝你
[00:41:11.000 --> 00:41:12.000]  你使我們合一
[00:41:12.000 --> 00:41:19.000]  你令到我們能夠合一成為真正的可能
[00:41:19.000 --> 00:41:25.000]  我們所有人都是被主的補血所買熟
[00:41:25.000 --> 00:41:29.000]  我們被你連成為一個家
[00:41:33.000 --> 00:41:37.000]  令到我們有分割的其實是很小的事
[00:41:37.000 --> 00:41:39.000]  但令到我們聯合其實是很偉大的
[00:41:39.000 --> 00:41:45.000]  給我們有勇氣為到合一和諧去爭戰
[00:41:45.000 --> 00:41:50.000]  如果在這一刻
[00:41:50.000 --> 00:41:52.000]  在我們當中有一些破損了的關係
[00:41:52.000 --> 00:41:58.000]  我們懇求你去親身挽回恢復這些關係
[00:42:03.000 --> 00:42:04.000]  幫我們相信
[00:42:04.000 --> 00:42:08.000]  恩典是非常足夠去做挽回的工作
[00:42:08.000 --> 00:42:14.000]  願意讓我們能夠走每一個步
[00:42:14.000 --> 00:42:16.000]  直至能夠復和
[00:42:16.000 --> 00:42:19.000]  奉主基督命求
[00:42:19.000 --> 00:42:21.000]  阿門
[00:42:32.000 --> 00:42:34.000]  我只想知道你到底是谁啊?
