
[00:00:00.000 --> 00:00:02.800]  現在我們開始聽神的話語的時候
[00:22:47.800 --> 00:22:50.200]  去參加他們的民眾大會
[00:22:50.200 --> 00:22:52.600]  而且在當場
[00:22:52.600 --> 00:22:55.400]  就納他作以色列的王
[00:22:55.400 --> 00:22:58.300]  即是北部十個支派的王
[00:22:58.300 --> 00:23:00.600]  除了猶大支派之外
[00:23:00.600 --> 00:23:04.700]  沒有人再跟從大衛家了
[00:23:04.700 --> 00:23:07.600]  這句話說明了以色列從此
[00:23:07.600 --> 00:23:13.000]  分裂成為北角以色列和南角猶大
[00:23:13.000 --> 00:23:16.100]  這句話也說明了
[00:23:16.100 --> 00:23:24.200]  神人士馬雅在《獵王記》11章29-39節的預言成真
[00:23:24.200 --> 00:23:29.500]  王國的分裂其實是在神的預知裡面
[00:23:29.500 --> 00:23:32.400]  我們現在來解釋第15節
[00:23:32.400 --> 00:23:36.600]  我們一起來讀第15節
[00:23:36.600 --> 00:23:39.600]  王不依從百姓
[00:23:39.600 --> 00:23:42.100]  因者事事出於耶和華
[00:23:42.100 --> 00:23:44.200]  為要應驗耶和華
[00:23:44.200 --> 00:23:46.800]  直視羅人阿希雅
[00:23:46.800 --> 00:23:51.000]  尼不知耶羅波安所說的話
[00:23:51.000 --> 00:23:59.100]  羅波安用惡言回應
[00:23:59.100 --> 00:24:03.900]  是要應驗
[00:24:03.900 --> 00:24:05.500]  這是出於耶和華
[00:24:05.500 --> 00:24:08.700]  也是應驗了
[00:24:09.500 --> 00:24:16.300]  士馬雅在王上29-39節的一些說話
[00:24:16.300 --> 00:24:22.300]  王上29-39節不會再列出來
[00:24:22.300 --> 00:24:25.500]  但是當中指出了王國分裂的主因
[00:24:25.500 --> 00:24:30.000]  不是單單因為羅波安的愚昧
[00:24:30.000 --> 00:24:33.500]  是因為所羅門所犯的罪
[00:24:35.100 --> 00:24:39.500]  11章33節就說 因為他們離棄我
[00:24:39.500 --> 00:24:44.500]  去敬拜西遁人的女神阿斯塔祿
[00:24:44.500 --> 00:24:47.400]  摩訶的神明基末
[00:24:47.400 --> 00:24:50.500]  和阿滿人的神明米勒宮
[00:24:50.500 --> 00:24:55.400]  沒有像他父親大衛一樣遵從我的道
[00:24:55.400 --> 00:24:57.000]  行我眼中可為正的事
[00:24:57.000 --> 00:24:59.200]  守我的律例典章
[00:24:59.200 --> 00:25:02.500]  從這裡我們看出
[00:25:03.900 --> 00:25:06.800]  羅波安他做這種決定
[00:25:06.800 --> 00:25:09.900]  是受父親所羅門離棄上帝
[00:25:09.900 --> 00:25:14.300]  去拜偶像的事影響的
[00:25:14.300 --> 00:25:17.700]  因為真正聽從上帝
[00:25:17.700 --> 00:25:19.400]  對上帝忠實的君王
[00:25:19.400 --> 00:25:22.100]  一定會善待人民
[00:25:22.100 --> 00:25:24.300]  會痛實人民
[00:25:24.300 --> 00:25:27.400]  這一點的認知是非常重要的
[00:25:27.400 --> 00:25:29.100]  君王和領袖
[00:25:29.100 --> 00:25:32.600]  其實是上帝所揀選的目者
[00:25:32.600 --> 00:25:34.600]  本來就應該要
[00:25:34.600 --> 00:25:38.200]  像一個好木人一樣去對待羊群
[00:25:38.200 --> 00:25:43.200]  為羊群的益處著想
[00:25:43.200 --> 00:25:45.700]  不是像那些惡劣的木人
[00:25:45.700 --> 00:25:50.900]  只想吞噬主人所託付的羊
[00:25:50.900 --> 00:25:53.600]  不去保護 不去看顧
[00:25:53.600 --> 00:25:57.900]  以色列人
[00:25:57.900 --> 00:26:01.300]  納耶羅波安作以色列的王
[00:26:01.300 --> 00:26:02.700]  除了猶大之派
[00:26:02.700 --> 00:26:06.700]  沒有跟從大衛迦的
[00:26:06.700 --> 00:26:08.900]  這句話也說明了
[00:26:08.900 --> 00:26:14.700]  神人喜瑪雅的預言成真
[00:26:14.700 --> 00:26:16.900]  在《遼宏記》上第十一章
[00:26:16.900 --> 00:26:19.600]  三十七至三十九節
[00:26:19.600 --> 00:26:21.400]  神人喜瑪雅
[00:26:21.400 --> 00:26:25.600]  代表上帝對耶羅波安
[00:26:25.600 --> 00:26:30.000]  也說了一番話
[00:26:30.000 --> 00:26:36.600]  耶羅波安是北角擁立的北角王
[00:26:36.600 --> 00:26:41.200]  昔日神人對耶羅波安說了什麼?
[00:26:41.200 --> 00:26:43.400]  我們一起讀
[00:26:43.400 --> 00:26:45.500]  「我選你
[00:26:45.500 --> 00:26:49.400]  使你照你心裡一切所願的作王
[00:26:49.400 --> 00:26:51.700]  成為以色列的王
[00:26:51.700 --> 00:26:54.800]  你若聽從我一切所吩咐你的
[00:26:54.800 --> 00:26:56.300]  遵行我的道
[00:26:56.300 --> 00:26:59.000]  行我眼中看為正的事
[00:26:59.000 --> 00:27:01.400]  謹守我的律例誡明
[00:27:01.400 --> 00:27:03.900]  像我僕人大衛所行的
[00:27:03.900 --> 00:27:05.900]  我就與你同在
[00:27:05.900 --> 00:27:08.100]  為你立堅固的家
[00:27:08.100 --> 00:27:11.200]  像我為大衛所立的一樣
[00:27:11.200 --> 00:27:13.200]  將以色列賜給你
[00:27:13.200 --> 00:27:14.900]  我必因這事
[00:27:14.900 --> 00:27:18.700]  使大衛的後裔遭受患難
[00:27:18.700 --> 00:27:21.100]  但不是永遠的」
[00:27:21.100 --> 00:27:26.100]  看到神的心意嗎?
[00:27:26.100 --> 00:27:29.000]  神選耶羅波安作王
[00:27:29.000 --> 00:27:32.000]  也是要他秉行公義
[00:27:32.000 --> 00:27:35.300]  做一個愛民的君王
[00:27:35.300 --> 00:27:39.000]  神使大衛的後裔遭受患難
[00:27:39.000 --> 00:27:41.000]  但不是永遠的
[00:27:41.000 --> 00:27:46.700]  神仍然看顧著他的子民
[00:27:46.700 --> 00:27:51.200]  隨著北方以色列的叛變
[00:27:51.200 --> 00:27:54.200]  羅波安想有所行動
[00:27:54.200 --> 00:27:57.700]  在第21至24節
[00:27:57.700 --> 00:28:00.500]  我不會再讀出來
[00:28:00.500 --> 00:28:03.700]  大家可以看螢光幕的經文
[00:28:03.700 --> 00:28:09.400]  羅波安王召集了猶大全家
[00:28:09.400 --> 00:28:13.600]  和卞雅敏支派的人
[00:28:13.600 --> 00:28:15.100]  共十八萬
[00:28:15.100 --> 00:28:17.100]  都是精選的戰士
[00:28:17.100 --> 00:28:21.500]  要與以色列打仗
[00:28:21.500 --> 00:28:24.300]  好將王國奪回
[00:28:24.300 --> 00:28:29.700]  在這裡內戰即將爆發
[00:28:29.700 --> 00:28:31.900]  但神介入這件事
[00:28:31.900 --> 00:28:35.100]  神就派神人士馬雅
[00:28:35.100 --> 00:28:38.300]  去勸猶大和卞雅敏支派的人民
[00:28:38.300 --> 00:28:40.000]  說不可上去
[00:28:40.000 --> 00:28:43.800]  與你們的弟兄以色列人打仗
[00:28:43.800 --> 00:28:47.500]  要他們各自回家去
[00:28:47.500 --> 00:28:51.600]  神要讓他們知道這件事
[00:28:51.600 --> 00:28:54.900]  是經過神許可的
[00:28:54.900 --> 00:28:57.500]  結果他們就聽從耶和華的話
[00:28:57.500 --> 00:29:00.800]  遵照耶和華的話回去了
[00:29:00.800 --> 00:29:03.800]  這次自己人打自己人的戰爭
[00:29:03.800 --> 00:29:05.200]  好像平息了
[00:29:05.200 --> 00:29:09.700]  但並不表示兩個國家相安無事
[00:29:09.700 --> 00:29:14.100]  依照獵王記上第14章30節的記載
[00:29:14.100 --> 00:29:16.300]  這兩個國家的統治者
[00:29:16.300 --> 00:29:18.500]  都時常有交戰
[00:29:18.500 --> 00:29:20.200]  表示他們以後
[00:29:20.200 --> 00:29:24.000]  都一直在找機會想打仗
[00:29:24.000 --> 00:29:25.700]  弟兄姊妹
[00:29:25.700 --> 00:29:29.300]  神能夠在人的抉擇和說話裡
[00:29:29.300 --> 00:29:31.600]  去成就祂的應許
[00:29:31.600 --> 00:29:38.000]  羅伯安去聽年輕人愚昧強患的說話
[00:29:38.000 --> 00:29:42.500]  以為自己的決定能夠左右大局
[00:29:42.500 --> 00:29:47.400]  但神卻在眾多人為的因素下
[00:29:47.400 --> 00:29:49.600]  達成祂的審判
[00:29:49.600 --> 00:29:53.900]  而且在歷史洪流中領航
[00:29:53.900 --> 00:29:59.600]  讓人明白真正作主作王的是耶和華
[00:29:59.600 --> 00:30:01.000]  這些經文都帶出
[00:30:01.000 --> 00:30:04.200]  耶和華才是歷史的主
[00:30:04.200 --> 00:30:08.100]  祂能夠立王廢王立國滅國
[00:30:08.100 --> 00:30:13.400]  只有祂才能真真正正是君王
[00:30:13.400 --> 00:30:17.900]  而且是繼續看顧著祂子民的君王
[00:30:17.900 --> 00:30:19.600]  弟兄姊妹
[00:30:19.600 --> 00:30:24.700]  當今國際的情況是不是很多紛爭
[00:30:24.700 --> 00:30:27.200]  爭拗很熾烈
[00:30:27.200 --> 00:30:31.200]  國際之間的戰事都很頻密
[00:30:31.200 --> 00:30:33.900]  霸權很囂張
[00:30:33.900 --> 00:30:36.200]  好像很失控
[00:30:36.200 --> 00:30:39.300]  毀滅的危機好像一宗織法
[00:30:39.300 --> 00:30:44.200]  你在其中會不會不斷被攪動
[00:30:44.200 --> 00:30:50.500]  神的心意是要國家的領袖有什麼質素呢
[00:30:50.500 --> 00:30:54.300]  人似乎要左右大局
[00:30:54.300 --> 00:31:00.300]  你相不相信神仍然是掌權
[00:31:00.300 --> 00:31:03.100]  主耶穌基督受死
[00:31:03.100 --> 00:31:05.500]  好像撒旦得勝了
[00:31:05.500 --> 00:31:09.100]  但是主要藉著基督的死
[00:31:09.100 --> 00:31:14.100]  去敗壞掌死權的魔鬼
[00:31:14.100 --> 00:31:15.200]  第三天
[00:31:15.200 --> 00:31:16.200]  主耶穌復活
[00:31:16.200 --> 00:31:21.800]  顯明祂不會被罪和死去克制或拘禁
[00:31:21.800 --> 00:31:23.600]  主耶穌復活
[00:31:23.600 --> 00:31:26.900]  賜給信祂的人得著新的生命
[00:31:26.900 --> 00:31:34.000]  神是永遠得勝的君王
[00:31:34.000 --> 00:31:42.600]  接著我們看《列王記》第十二章二十五到三十節
[00:31:42.600 --> 00:31:47.700]  耶羅伯安為了要防禦猶大
[00:31:47.700 --> 00:31:51.200]  羅伯安王派兵去進攻他
[00:31:51.200 --> 00:31:54.600]  他就建造了一個士劍城
[00:31:54.600 --> 00:31:57.700]  就是建造了士劍作為首都
[00:31:57.700 --> 00:32:02.200]  也建造了彼勞爾勒為護衛城
[00:32:02.200 --> 00:32:08.800]  來防範東面的敵人入侵士劍或以色列
[00:32:08.800 --> 00:32:10.400]  在這件事中我們看到
[00:32:10.400 --> 00:32:18.400]  耶羅伯安的自覺很幹練
[00:32:18.400 --> 00:32:21.600]  於是在這樣的安排中
[00:32:21.600 --> 00:32:24.300]  於是北角的十國之派
[00:32:24.300 --> 00:32:28.400]  就更加表達脫離了大衛獨立
[00:32:28.400 --> 00:32:29.900]  大衛加獨立
[00:32:29.900 --> 00:32:32.600]  成為了北角的以色列國
[00:32:32.600 --> 00:32:40.500]  和南角的猶大各自獨立
[00:32:40.500 --> 00:32:43.700]  在二十六二十七節
[00:32:43.700 --> 00:32:46.700]  耶羅伯安擔心以色列的人民
[00:32:46.700 --> 00:32:51.900]  對耶路撒冷上帝的聖殿有懷念
[00:32:51.900 --> 00:32:55.200]  因為以色列人都一起去投入
[00:32:55.200 --> 00:32:59.000]  一起去建造聖殿這個工程
[00:32:59.000 --> 00:33:04.100]  耶羅伯安深怕人民會陸續不斷回到耶路撒冷朝聖
[00:33:04.100 --> 00:33:07.900]  日子久了就會受當地人民影響
[00:33:07.900 --> 00:33:15.300]  他們的心會歸向主猶大王羅伯安
[00:33:15.300 --> 00:33:21.200]  害怕那些人會反過來殺他
[00:33:21.200 --> 00:33:25.900]  羅伯安先前上後鑄造了兩個金牛毒
[00:33:25.900 --> 00:33:29.300]  然後對以色列人說
[00:33:29.300 --> 00:33:34.900]  這是領你出埃及地的神明
[00:33:34.900 --> 00:33:36.400]  說到金牛毒
[00:33:36.400 --> 00:33:38.700]  大家會想起什麼
[00:33:38.700 --> 00:33:45.000]  會想起出埃及當中阿倫的金牛毒
[00:33:45.000 --> 00:33:46.700]  因為以色列人拜金牛毒
[00:33:46.700 --> 00:33:50.800]  招致神很大的憤怒
[00:33:50.800 --> 00:33:53.600]  在這裡大部分的學者都認為
[00:33:53.600 --> 00:34:00.200]  耶羅伯安不是真的要推翻耶和華的信仰
[00:34:00.200 --> 00:34:08.900]  他只是要扭轉以耶路撒冷聖殿為核心的耶和華崇拜
[00:34:08.900 --> 00:34:17.000]  於是耶羅伯安就把金牛毒當成上帝的坐騎
[00:34:17.000 --> 00:34:21.900]  上帝就是金牛毒上方看不見的神
[00:34:21.900 --> 00:34:27.900]  這是很多學者認為的
[00:34:27.900 --> 00:34:36.200]  無奈一般百姓如何了解到這麼繁複的神學
[00:34:36.200 --> 00:34:40.700]  誰會去拜牛毒上看不見的神
[00:34:40.700 --> 00:34:43.800]  而不去拜可以看到的牛毒
[00:34:43.800 --> 00:34:48.200]  而且當時埃及和迦南地
[00:34:48.200 --> 00:34:53.700]  都已經習慣了拜牛毒的習慣
[00:34:53.700 --> 00:34:56.900]  而當時存在的聖殿的敬拜
[00:34:56.900 --> 00:35:02.000]  確實能夠避免偶像崇拜
[00:35:02.000 --> 00:35:05.100]  耶羅伯安為了自己的政治利益
[00:35:05.100 --> 00:35:10.800]  自己想出了一套替代敬拜的方案
[00:35:10.800 --> 00:35:18.200]  難怪他使百姓陷入罪中
[00:35:18.200 --> 00:35:20.200]  耶羅伯安將兩隻金牛毒
[00:35:20.200 --> 00:35:25.100]  分別擺放在最南邊的伯特尼
[00:35:25.100 --> 00:35:29.200]  距離耶路撒冷19公里
[00:35:29.200 --> 00:35:33.400]  靠近以法連、比亞敏的邊界
[00:35:33.400 --> 00:35:41.800]  以色列北部擺放金牛毒
[00:35:41.800 --> 00:35:46.200]  即南北兩方
[00:35:46.200 --> 00:35:51.800]  以這兩座城為北角兩個官方敬拜的地方
[00:35:51.800 --> 00:35:55.400]  真是別具用心
[00:35:55.400 --> 00:35:57.000]  不僅如此
[00:35:57.000 --> 00:36:02.200]  耶羅伯安還在丘壇建神殿
[00:36:02.200 --> 00:36:08.000]  立不屬利美人的平民為祭司
[00:36:08.000 --> 00:36:13.000]  這種神殿不是敬拜上帝的神殿
[00:36:13.000 --> 00:36:15.800]  而是拜金牛毒的神殿
[00:36:15.800 --> 00:36:25.400]  耶羅伯安改立不屬利美人的平民為祭司
[00:36:25.400 --> 00:36:30.800]  耶羅伯安建造神廟祭壇
[00:36:30.800 --> 00:36:36.000]  進一步將宗教節慶日期改為
[00:36:36.000 --> 00:36:39.600]  定8月15日為節期
[00:36:39.600 --> 00:36:43.400]  像在猶大的節期一樣
[00:36:43.400 --> 00:36:45.400]  這個節期應該是主棒節
[00:36:45.400 --> 00:36:47.400]  原本是7月15日
[00:36:47.400 --> 00:36:53.000]  然後耶羅伯安自己又扮演祭司的角色
[00:36:53.000 --> 00:36:57.400]  親自上壇笑香
[00:36:57.400 --> 00:37:00.200]  耶羅伯安鑄造金牛毒
[00:37:00.200 --> 00:37:04.800]  然後又將聖殿放在丹和伯特利
[00:37:04.800 --> 00:37:09.400]  將祭司改由非利美人擔任
[00:37:09.400 --> 00:37:11.600]  移動節期的時間
[00:37:11.600 --> 00:37:15.800]  還自己上壇獻祭笑香
[00:37:15.800 --> 00:37:18.600]  耶羅伯安藉著這些
[00:37:18.600 --> 00:37:21.800]  讓北極的宗教活動
[00:37:21.800 --> 00:37:27.200]  和猶大的耶路撒冷脫鉤
[00:37:27.200 --> 00:37:36.000]  耶羅伯安做得很幹勁十足
[00:37:36.000 --> 00:37:39.000]  今年是馬年
[00:37:39.000 --> 00:37:42.000]  在年初的時候很多人說
[00:37:42.000 --> 00:37:46.400]  馬很有幹勁的祝福語
[00:37:46.400 --> 00:37:50.000]  但在詩篇147篇第10和第11節
[00:37:50.000 --> 00:37:52.600]  我們一起讀
[00:37:52.600 --> 00:37:57.600]  「他比喜悅馬的力大,不喜愛人的腿快」
[00:37:57.600 --> 00:38:03.800]  「耶和華喜愛敬畏他,和盼望他慈愛的人」
[00:38:03.800 --> 00:38:08.000]  今天通過獵王記上第十二章的內容
[00:38:08.000 --> 00:38:10.000]  提醒我們有些什麼呢
[00:38:10.000 --> 00:38:12.000]  我們有個總結
[00:38:12.000 --> 00:38:14.600]  第一就是
[00:38:14.600 --> 00:38:19.800]  我們要按神的心意去秉公行義
[00:38:19.800 --> 00:38:22.800]  這是神從始至終
[00:38:22.800 --> 00:38:24.800]  期望祂的子民
[00:38:24.800 --> 00:38:28.000]  或者是作領袖的人要做的事情
[00:38:28.000 --> 00:38:32.600]  第二就是以沐愛羊群去服侍
[00:38:32.600 --> 00:38:37.800]  不是高壓
[00:38:37.800 --> 00:38:41.400]  不是只想著自己的利益
[00:38:41.400 --> 00:38:44.400]  而是以沐愛羊群去服侍
[00:38:44.400 --> 00:38:50.000]  第三就是要敬畏那位最高的掌權者
[00:38:50.000 --> 00:38:54.000]  人好像有些地位
[00:38:54.000 --> 00:38:56.000]  有些權勢的時候
[00:38:56.000 --> 00:39:00.800]  就覺得自己好像可以左右大局
[00:39:00.800 --> 00:39:03.200]  但其實是很愚蠢
[00:39:03.200 --> 00:39:05.200]  最高的掌權者
[00:39:05.200 --> 00:39:08.200]  是那最高的真神
[00:39:08.200 --> 00:39:10.400]  完成的話語祝福大家
[00:39:10.400 --> 00:39:13.800]  我們有個低頭的墨土
[00:39:13.800 --> 00:39:16.800]  將今天所領受的
[00:39:16.800 --> 00:39:21.600]  在我們心裡面沉澱一下
[00:39:21.600 --> 00:39:23.400]  半分鐘之後我會帶大家
[00:39:23.400 --> 00:39:26.600]  帶大家有一個禱告
[00:39:44.800 --> 00:39:46.800]  親愛的主
[00:39:46.800 --> 00:39:51.800]  在靜默的星期六的早上
[00:39:51.800 --> 00:39:54.800]  我們沉思祢的話語
[00:39:54.800 --> 00:39:57.800]  我們沉思神祢的作為
[00:39:57.800 --> 00:39:59.800]  我們發覺
[00:39:59.800 --> 00:40:02.800]  始終
[00:40:02.800 --> 00:40:07.800]  神祢是那位背後掌權者
[00:40:07.800 --> 00:40:12.800]  我們屬祢的人真的要知道祢的心意
[00:40:12.800 --> 00:40:16.800]  我們要好好走在祢的道路裡面
[00:40:16.800 --> 00:40:21.800]  我們服侍祢的人更加要用
[00:40:21.800 --> 00:40:26.800]  愛羊群的心腸來服侍
[00:40:26.800 --> 00:40:31.800]  以致我們能夠一起去興旺神的家
[00:40:31.800 --> 00:40:34.800]  我們更加要切切記住
[00:40:34.800 --> 00:40:37.800]  我們不要用我們的盲力
[00:40:37.800 --> 00:40:39.800]  衝勁去侍奉
[00:40:39.800 --> 00:40:41.800]  我們要心存敬畏
[00:40:41.800 --> 00:40:43.800]  盼望祢的慈愛
[00:40:43.800 --> 00:40:47.800]  這樣來服侍祢 跟從祢
[00:40:47.800 --> 00:40:51.800]  願祢建立我們對祢的信靠
[00:40:51.800 --> 00:40:53.800]  我們謝謝祢
[00:40:53.800 --> 00:40:55.800]  讓神的話語進入我們的內心
[00:40:55.800 --> 00:40:57.800]  讓我們眾人所領受的
[00:40:57.800 --> 00:41:02.800]  我們今天都能夠繼續存在心裡面
[00:41:02.800 --> 00:41:06.800]  繼續好好走在祢所喜悅的道路裡面
[00:41:06.800 --> 00:41:08.800]  我們誠心獻上禱告
[00:41:08.800 --> 00:41:10.800]  奉耶穌基督的名囚
[00:41:10.800 --> 00:41:12.800]  阿們
