
[00:00:00.000 --> 00:00:05.120]  我主要負責大專和exit的團契
[00:18:21.960 --> 00:18:23.960]  不過我覺得有同樣的作用
[00:18:23.960 --> 00:18:25.960]  就是聖靈
[00:18:25.960 --> 00:18:28.960]  會在你的生活中提醒你
[00:18:28.960 --> 00:18:30.960]  更加符合經文
[00:18:30.960 --> 00:18:34.960]  原來我們在「粗練」的過程中
[00:18:34.960 --> 00:18:36.960]  都不是單純靠自己
[00:18:36.960 --> 00:18:39.960]  原來我們要配合聖靈的工作
[00:18:39.960 --> 00:18:41.960]  應該這樣說
[00:18:41.960 --> 00:18:44.960]  主要是要靠聖靈的工作
[00:18:44.960 --> 00:18:46.960]  怎樣配合呢?
[00:18:46.960 --> 00:18:50.960]  我研究這段經文的時候
[00:18:50.960 --> 00:18:52.960]  發現了完成
[00:18:52.960 --> 00:18:56.960]  剛才在討論完成的字是很重要的字
[00:18:56.960 --> 00:18:59.960]  我發現完成的原文
[00:18:59.960 --> 00:19:01.960]  在另一個出處
[00:19:01.960 --> 00:19:03.960]  兩者的意思結合
[00:19:03.960 --> 00:19:05.960]  我覺得能夠更加立體
[00:19:05.960 --> 00:19:07.960]  能夠說出這個過程
[00:19:07.960 --> 00:19:10.960]  就是在七十事譯本
[00:19:10.960 --> 00:19:13.960]  在舊約的希臘文翻譯中
[00:19:13.960 --> 00:19:15.960]  第一個出現這個字
[00:19:15.960 --> 00:19:17.960]  原文這個字
[00:19:17.960 --> 00:19:19.960]  就是在出埃及的三十五章
[00:19:19.960 --> 00:19:21.960]  三十三字
[00:19:21.960 --> 00:19:24.960]  這個字翻譯成「跳峽」
[00:19:24.960 --> 00:19:26.960]  在舊約經文中
[00:19:26.960 --> 00:19:28.960]  在出埃及的經文中
[00:19:28.960 --> 00:19:30.960]  是說:耶路撒冷說:
[00:19:30.960 --> 00:19:33.960]  「賜下神的靈,給工匠,給撒烈,
[00:19:33.960 --> 00:19:35.960]  使他們有智慧、聰明、智識,
[00:19:35.960 --> 00:19:38.960]  作各樣的工,興建回膜。」
[00:19:38.960 --> 00:19:42.960]  這裡提出了一個很重要的訊息
[00:19:42.960 --> 00:19:45.960]  原來同一個字的配合
[00:19:45.960 --> 00:19:47.960]  就產生了原來我們同樣
[00:19:47.960 --> 00:19:49.960]  好像興建回膜一樣
[00:19:49.960 --> 00:19:52.960]  我們需要配合上帝的工作
[00:19:52.960 --> 00:19:55.960]  我們要配合神賜下的靈的提醒
[00:19:55.960 --> 00:19:56.960]  和智慧
[00:19:56.960 --> 00:19:58.960]  同樣在新約中
[00:19:58.960 --> 00:20:00.960]  耶穌也應許了
[00:20:00.960 --> 00:20:01.960]  會賜下聖靈
[00:20:01.960 --> 00:20:04.960]  讓我們明白神的心意
[00:20:04.960 --> 00:20:07.960]  很多時候我們看聖經
[00:20:07.960 --> 00:20:11.960]  聖靈也會讓我們明白聖經
[00:20:11.960 --> 00:20:14.960]  會讓我們明白聖經的內容
[00:20:14.960 --> 00:20:15.960]  是說什麼
[00:20:15.960 --> 00:20:17.960]  靈修的時候
[00:20:17.960 --> 00:20:21.960]  聖靈會引導我們的思想進入經文
[00:20:21.960 --> 00:20:25.960]  去思考神所與我們的關係和說話
[00:20:25.960 --> 00:20:28.960]  甚至在日常生活中
[00:20:28.960 --> 00:20:31.960]  聖靈仍然會不斷提醒我們
[00:20:31.960 --> 00:20:34.960]  神的心意是什麼
[00:20:34.960 --> 00:20:38.960]  而聖靈當中的提醒
[00:20:38.960 --> 00:20:40.960]  我們有沒有去跟進
[00:20:40.960 --> 00:20:42.960]  才是重要的
[00:20:42.960 --> 00:20:43.960]  有很多時候
[00:20:43.960 --> 00:20:46.960]  聖靈提醒我們的東西
[00:20:46.960 --> 00:20:49.960]  很多時候都是需要被整理的地方
[00:20:49.960 --> 00:20:51.960]  我不知道你們同不同意
[00:20:51.960 --> 00:20:54.960]  所以剛才我說出埃及記
[00:20:54.960 --> 00:20:56.960]  當中「挑剋」這個字
[00:20:56.960 --> 00:21:01.960]  我會演繹為「刁遠」或者「客話」
[00:21:01.960 --> 00:21:03.960]  原來我們生命裡面
[00:21:03.960 --> 00:21:06.960]  有很多東西都需要上帝的參與
[00:21:06.960 --> 00:21:08.960]  幫助我們刁遠我們的生命
[00:21:08.960 --> 00:21:12.960]  甚至我們的品格和性格
[00:21:12.960 --> 00:21:13.960]  的而且確
[00:21:13.960 --> 00:21:16.960]  因為罪進入地上的緣故
[00:21:16.960 --> 00:21:18.960]  人的生命
[00:21:18.960 --> 00:21:22.960]  真的有很多東西需要神整理和刁遠
[00:21:22.960 --> 00:21:26.960]  你會說「很辛苦」
[00:21:26.960 --> 00:21:27.960]  不過
[00:21:27.960 --> 00:21:30.960]  我們的確受罪的關係
[00:21:30.960 --> 00:21:32.960]  我們的確會這樣想
[00:21:32.960 --> 00:21:33.960]  但是
[00:21:33.960 --> 00:21:36.960]  你回到聖經原本的目的
[00:21:36.960 --> 00:21:37.960]  上帝的目的
[00:21:37.960 --> 00:21:40.960]  其實並不是要我們難受
[00:21:40.960 --> 00:21:46.960]  而且更加希望我們回到原本有更加美好的生命
[00:21:46.960 --> 00:21:49.960]  更加美好的見證和生活
[00:21:49.960 --> 00:21:51.960]  就好像
[00:21:51.960 --> 00:21:56.960]  神的靈給了工匠去引導他
[00:21:56.960 --> 00:22:00.960]  令到上帝的回望更加美一樣
[00:22:00.960 --> 00:22:02.960]  不過我這樣說
[00:22:02.960 --> 00:22:05.960]  過程我相信很不容易
[00:22:05.960 --> 00:22:06.960]  有些書這樣說
[00:22:06.960 --> 00:22:09.960]  我看了一本關於門徒訓練的書
[00:22:09.960 --> 00:22:10.960]  都會這樣說
[00:22:10.960 --> 00:22:12.960]  那本書是斯托德社的
[00:22:12.960 --> 00:22:13.960]  他這樣說
[00:22:13.960 --> 00:22:16.960]  人逃避成為毀身的門徒
[00:22:16.960 --> 00:22:18.960]  最常用的方法是什麼呢?
[00:22:18.960 --> 00:22:20.960]  就是選擇性去跟從
[00:22:20.960 --> 00:22:22.960]  選擇毀身
[00:22:22.960 --> 00:22:27.960]  是令我們舒服的至上高
[00:22:27.960 --> 00:22:32.960]  盡量去逃避付出代價的毀身
[00:22:32.960 --> 00:22:34.960]  的而且確是很不容易
[00:22:34.960 --> 00:22:38.960]  因為我們人會選擇按書舒適
[00:22:38.960 --> 00:22:41.960]  不過聖經提醒我們
[00:22:41.960 --> 00:22:45.960]  我們需要配合聖靈的參與在我們生命裡面
[00:22:45.960 --> 00:22:48.960]  可能有時候我們很多時候
[00:22:48.960 --> 00:22:51.960]  遇到一些提醒會令我們不舒服
[00:22:51.960 --> 00:22:52.960]  很難
[00:22:52.960 --> 00:22:54.960]  我覺得很困難
[00:22:54.960 --> 00:22:57.960]  但是我們願不願意配合聖靈的提醒
[00:22:57.960 --> 00:23:00.960]  去雕琢我們的生命呢?
[00:23:00.960 --> 00:23:02.960]  而且經文裡面也說
[00:23:02.960 --> 00:23:10.960]  因為是上帝在你心裡運行
[00:23:10.960 --> 00:23:16.960]  保羅在最後第十三節裡
[00:23:16.960 --> 00:23:18.960]  提出一個小總結
[00:23:18.960 --> 00:23:23.960]  就是主動因為上帝賜下了聖靈
[00:23:23.960 --> 00:23:26.960]  給我們作為動力
[00:23:26.960 --> 00:23:29.960]  他會引導我們無論在意志上高
[00:23:29.960 --> 00:23:31.960]  行動上高
[00:23:31.960 --> 00:23:35.960]  都能夠再次朝向上帝的心意裡面
[00:23:35.960 --> 00:23:40.960]  但是我們人都需要配合聖靈
[00:23:40.960 --> 00:23:42.960]  就好像剛才的經文所說
[00:23:42.960 --> 00:23:45.960]  我們要不斷地持續
[00:23:45.960 --> 00:23:48.960]  堅持地在我們生活上高
[00:23:48.960 --> 00:23:51.960]  去實踐去執行
[00:23:51.960 --> 00:23:53.960]  目的就是在任何事上高
[00:23:53.960 --> 00:23:57.960]  成就上帝美好的旨意
[00:23:57.960 --> 00:23:58.960]  我一會兒會再說
[00:23:58.960 --> 00:24:00.960]  上帝的旨意是什麼
[00:24:00.960 --> 00:24:02.960]  第二個重點
[00:24:02.960 --> 00:24:04.960]  我會設定為
[00:24:04.960 --> 00:24:07.960]  一同行出堅的見證
[00:24:07.960 --> 00:24:11.960]  我會在十四節分到第十六節
[00:24:11.960 --> 00:24:13.960]  在第十四節到十五節裡
[00:24:13.960 --> 00:24:17.960]  保羅再一次向肥立表教會
[00:24:17.960 --> 00:24:20.960]  說出了針對性的勸勉
[00:24:20.960 --> 00:24:22.960]  就是無論作什麼事
[00:24:22.960 --> 00:24:24.960]  就是剛才我所說的
[00:24:24.960 --> 00:24:25.960]  上帝美好的旨意
[00:24:25.960 --> 00:24:27.960]  上帝美好的旨意是什麼?
[00:24:27.960 --> 00:24:29.960]  就是想我們在生活上高
[00:24:29.960 --> 00:24:33.960]  任何事都能夠活出美好的見證
[00:24:33.960 --> 00:24:34.960]  第十四節
[00:24:34.960 --> 00:24:37.960]  保羅向肥立表教會
[00:24:37.960 --> 00:24:40.960]  發出了第二個命令語氣的詞
[00:24:40.960 --> 00:24:42.960]  就是「做」
[00:24:42.960 --> 00:24:44.960]  無論做什麼事
[00:24:44.960 --> 00:24:46.960]  不過後面跟著
[00:24:46.960 --> 00:24:48.960]  都不要發怨言
[00:24:48.960 --> 00:24:50.960]  起爭論
[00:24:50.960 --> 00:24:51.960]  「做」這個字
[00:24:51.960 --> 00:24:54.960]  有些譯本會翻譯為「行」
[00:24:54.960 --> 00:24:58.960]  即是無論「行」在什麼事上高
[00:24:58.960 --> 00:25:01.960]  我們都要活出好見證
[00:25:01.960 --> 00:25:03.960]  而且經文裡
[00:25:03.960 --> 00:25:05.960]  「不要發怨言起爭論」
[00:25:05.960 --> 00:25:07.960]  「不要」是一些否定的詞語
[00:25:07.960 --> 00:25:10.960]  其實也是保羅經常用的
[00:25:10.960 --> 00:25:13.960]  你會留意到保羅宣信經常用否定詞
[00:25:13.960 --> 00:25:14.960]  意思就是說
[00:25:14.960 --> 00:25:17.960]  除了這些事
[00:25:17.960 --> 00:25:18.960]  除了什麼?
[00:25:18.960 --> 00:25:21.960]  「發怨言起爭論」
[00:25:21.960 --> 00:25:22.960]  剛才我說了
[00:25:22.960 --> 00:25:26.960]  肥立比書第一章裡的結尾
[00:25:26.960 --> 00:25:27.960]  和第二章的開始
[00:25:27.960 --> 00:25:31.960]  就是保羅勸勉信徒要合一
[00:25:31.960 --> 00:25:34.960]  而且「發怨言起爭論」
[00:25:34.960 --> 00:25:37.960]  都是關於我們的舌頭上高
[00:25:37.960 --> 00:25:39.960]  我們的言語上高
[00:25:39.960 --> 00:25:40.960]  為什麼呢?
[00:25:40.960 --> 00:25:42.960]  因為發怨言之後
[00:25:42.960 --> 00:25:43.960]  我想你都知道
[00:25:43.960 --> 00:25:46.960]  一定會起爭論
[00:25:46.960 --> 00:25:50.960]  發怨言的確我們經常都會做
[00:25:50.960 --> 00:25:54.960]  可能你未必會跟別人說
[00:25:54.960 --> 00:25:56.960]  可能你自己心裡說
[00:25:56.960 --> 00:25:57.960]  也不奇怪
[00:25:57.960 --> 00:25:58.960]  特別是在教會裡
[00:25:58.960 --> 00:26:00.960]  這些事經常都會發生
[00:26:00.960 --> 00:26:02.960]  可能在生活上高
[00:26:02.960 --> 00:26:05.960]  家庭上高都會發生
[00:26:05.960 --> 00:26:09.960]  很容易引起一些爭論不合一的情況
[00:26:09.960 --> 00:26:13.960]  這些事會令信徒的群體
[00:26:13.960 --> 00:26:16.960]  出現很多紛爭
[00:26:16.960 --> 00:26:20.960]  也同時阻撓了上帝的工作
[00:26:20.960 --> 00:26:23.960]  保羅再提出「發怨言」
[00:26:23.960 --> 00:26:25.960]  很多時候「發怨言」
[00:26:25.960 --> 00:26:27.960]  我們都會想起出埃及記
[00:26:27.960 --> 00:26:29.960]  以色列人在曠野裡
[00:26:29.960 --> 00:26:33.960]  我們回到出埃及記裡
[00:26:33.960 --> 00:26:36.960]  因為當時以色列因為飲食問題
[00:26:36.960 --> 00:26:38.960]  多次向摩西發怨言
[00:26:38.960 --> 00:26:40.960]  其實向摩西發怨言
[00:26:40.960 --> 00:26:42.960]  其實就是向神發怨言
[00:26:42.960 --> 00:26:44.960]  就像以色列人一樣
[00:26:44.960 --> 00:26:47.960]  就算之前得到很多的公認
[00:26:47.960 --> 00:26:50.960]  得到天上降下瑪雅的公認也好
[00:26:50.960 --> 00:26:51.960]  就像我們一樣
[00:26:51.960 --> 00:26:54.960]  我們信主都經歷了很多的恩典
[00:26:54.960 --> 00:26:57.960]  但是過去了
[00:26:57.960 --> 00:27:00.960]  我們好像忘記了
[00:27:00.960 --> 00:27:01.960]  我們信主那一刻
[00:27:01.960 --> 00:27:04.960]  我們立志要很馴服我們的上帝
[00:27:04.960 --> 00:27:06.960]  記不記得?
[00:27:06.960 --> 00:27:08.960]  我們認定祂是我們生命的主
[00:27:08.960 --> 00:27:10.960]  記不記得?
[00:27:10.960 --> 00:27:13.960]  但是這些事過去了
[00:27:13.960 --> 00:27:17.960]  困難、逆境再次來到我們生命裡
[00:27:17.960 --> 00:27:20.960]  我們好像忘記了
[00:27:20.960 --> 00:27:23.960]  再次向神懷疑
[00:27:23.960 --> 00:27:26.960]  就像以色列人一樣
[00:27:26.960 --> 00:27:31.960]  每一次都越來越激烈
[00:27:31.960 --> 00:27:35.960]  當人面對目前的困難
[00:27:35.960 --> 00:27:38.960]  甚至很個人的需要或者慾望也好
[00:27:38.960 --> 00:27:43.960]  人都傾向很想即時滿足到
[00:27:43.960 --> 00:27:46.960]  這個情況很容易就令我們
[00:27:46.960 --> 00:27:49.960]  變成自己想我們自己
[00:27:49.960 --> 00:27:52.960]  所謂的自我中心
[00:27:52.960 --> 00:27:57.960]  個人都變得自己比起任何東西都重要
[00:27:57.960 --> 00:28:00.960]  無論合一作見證
[00:28:00.960 --> 00:28:03.960]  都越變得很困難
[00:28:03.960 --> 00:28:06.960]  保羅在第十五節裡更加表明
[00:28:06.960 --> 00:28:10.960]  不要發怨言的目的是什麼
[00:28:10.960 --> 00:28:12.960]  是要令信徒成為
[00:28:12.960 --> 00:28:14.960]  being
[00:28:14.960 --> 00:28:17.960]  無可指責、誠實無偽的人
[00:28:17.960 --> 00:28:22.960]  你會見到保羅再次用三個否定詞語
[00:28:22.960 --> 00:28:27.960]  誠實無偽即是很純潔、沒有雜質
[00:28:27.960 --> 00:28:32.960]  我們怎樣才可以回到神裡面認罪?
[00:28:32.960 --> 00:28:35.960]  在這個彎曲、薄貌的世代裡
[00:28:35.960 --> 00:28:40.960]  著作上帝無瑕疵的兒女
[00:28:40.960 --> 00:28:42.960]  無瑕疵即是說到污點
[00:28:42.960 --> 00:28:44.960]  沒有污點的意思
[00:28:44.960 --> 00:28:49.960]  而且在這個薄貌、彎曲的世代裡
[00:28:49.960 --> 00:28:53.960]  我們會離開我們的上帝
[00:28:53.960 --> 00:28:56.960]  所以保羅勸勉我們
[00:28:56.960 --> 00:28:59.960]  我們需要再次回到上帝裡面認罪
[00:28:59.960 --> 00:29:04.960]  就好像我們剛剛信主一樣
[00:29:04.960 --> 00:29:07.960]  我們很多的立志、很多的選擇
[00:29:07.960 --> 00:29:09.960]  忘記了
[00:29:09.960 --> 00:29:13.960]  我們再一次回到上帝那裡
[00:29:13.960 --> 00:29:18.960]  明顯保羅想要求肥雅比亞教會
[00:29:18.960 --> 00:29:22.960]  過著分別為聖、聖潔的生活
[00:29:22.960 --> 00:29:25.960]  是要仿效耶穌基督
[00:29:25.960 --> 00:29:31.960]  我們生活上究竟學了多少?
[00:29:31.960 --> 00:29:33.960]  無論行事為人
[00:29:33.960 --> 00:29:35.960]  甚至乎我們內在的思想
[00:29:35.960 --> 00:29:37.960]  我們還記不記得
[00:29:37.960 --> 00:29:42.960]  我們自己的身份是上帝兒女的身份
[00:29:42.960 --> 00:29:44.960]  在日常生活裡
[00:29:44.960 --> 00:29:47.960]  我們有沒有以上帝的原則、準則
[00:29:47.960 --> 00:29:51.960]  不跟從世界的價值觀?
[00:29:51.960 --> 00:29:56.960]  教會的群體原本都是被上帝呼召出來
[00:29:56.960 --> 00:30:00.960]  本身已經被上帝分別了出來
[00:30:00.960 --> 00:30:04.960]  不過我們不是逃避這個世界
[00:30:04.960 --> 00:30:06.960]  反而上帝要吩咐我們
[00:30:06.960 --> 00:30:08.960]  在這個世界要聖潔
[00:30:08.960 --> 00:30:11.960]  過著聖潔的生活
[00:30:11.960 --> 00:30:13.960]  聖潔的意思
[00:30:13.960 --> 00:30:18.960]  我們要專注我們唯一的對象是上帝
[00:30:18.960 --> 00:30:23.960]  我們要忠心、忠誠地朝向上帝
[00:30:23.960 --> 00:30:26.960]  在這個世代裡
[00:30:26.960 --> 00:30:28.960]  我們能夠作光
[00:30:28.960 --> 00:30:30.960]  在行事為人上高
[00:30:30.960 --> 00:30:33.960]  我們能夠反映出我們是屬神的子女
[00:30:33.960 --> 00:30:37.960]  反映出耶穌基督在我們身上的見證
[00:30:37.960 --> 00:30:41.960]  我們為主作好的見證
[00:30:41.960 --> 00:30:43.960]  我想分享一個例子
[00:30:43.960 --> 00:30:46.960]  這個例子其實已經過身了
[00:30:46.960 --> 00:30:48.960]  叫做Thomas
[00:30:48.960 --> 00:30:55.960]  Thomas在二次世界大戰裡是一個軍人
[00:30:55.960 --> 00:30:57.960]  但是他因為信徒的身份
[00:30:57.960 --> 00:31:02.960]  而拒絕帶武器上戰場去殺死他的敵人
[00:31:02.960 --> 00:31:06.960]  因為這樣他被編派做一個軍醫
[00:31:06.960 --> 00:31:11.960]  之後Thomas就帶著信徒的身份
[00:31:11.960 --> 00:31:13.960]  和軍人的身份
[00:31:13.960 --> 00:31:16.960]  派往太平洋其中一個戰場
[00:31:16.960 --> 00:31:20.960]  當時Thomas沒有帶著任何武器
[00:31:20.960 --> 00:31:21.960]  因為他是軍醫
[00:31:21.960 --> 00:31:23.960]  他不需要帶著任何武器
[00:31:23.960 --> 00:31:28.960]  但是他在當中救了差不多超過一百個人
[00:31:28.960 --> 00:31:37.960]  甚至最後被政府頒發一個英勇的勳章
[00:31:37.960 --> 00:31:44.960]  其實Thomas他記得自己有兩個身份
[00:31:44.960 --> 00:31:47.960]  一個是軍人一個是信徒
[00:31:47.960 --> 00:31:51.960]  我不知道你們在日常生活裡
[00:31:51.960 --> 00:31:55.960]  會不會覺得這個環境就是你的戰場
[00:31:55.960 --> 00:31:59.960]  你的心態是出去做些什麼
[00:31:59.960 --> 00:32:02.960]  可能你面對很多困難
[00:32:02.960 --> 00:32:04.960]  在工作上高
[00:32:04.960 --> 00:32:05.960]  你會遇到
[00:32:05.960 --> 00:32:08.960]  特別是剛出職場
[00:32:08.960 --> 00:32:11.960]  見到很多不明白、不公平
[00:32:11.960 --> 00:32:14.960]  那些事情可能衝擊到你
[00:32:14.960 --> 00:32:17.960]  但是你在當中可能做不到什麼
[00:32:17.960 --> 00:32:18.960]  好像Thomas一樣
[00:32:18.960 --> 00:32:20.960]  他改變不了戰爭
[00:32:20.960 --> 00:32:22.960]  他改變不了環境
[00:32:22.960 --> 00:32:24.960]  但是他仍然堅持到
[00:32:24.960 --> 00:32:26.960]  他作為信徒的身份
[00:32:26.960 --> 00:32:28.960]  在戰場上高
[00:32:28.960 --> 00:32:30.960]  作出好的見證
[00:32:30.960 --> 00:32:32.960]  堅持他的信念
[00:32:32.960 --> 00:32:35.960]  繼續去走
[00:32:35.960 --> 00:32:41.960]  我相信信徒的確比其他人都要努力
[00:32:41.960 --> 00:32:44.960]  因為一方面我們在世界裡面
[00:32:44.960 --> 00:32:49.960]  去生活、去服侍、作見證
[00:32:49.960 --> 00:32:54.960]  同時我們也要避免被世界同化
[00:32:54.960 --> 00:32:56.960]  但是我剛才都有說
[00:32:56.960 --> 00:32:59.960]  我們不是要逃避世界
[00:32:59.960 --> 00:33:00.960]  但與此同時
[00:33:00.960 --> 00:33:03.960]  我們不應該迎合世界
[00:33:03.960 --> 00:33:05.960]  我們不應該隨波逐流
[00:33:05.960 --> 00:33:09.960]  我們不應該去迎合外面的價值觀
[00:33:09.960 --> 00:33:12.960]  忘記了我們本初的身份
[00:33:12.960 --> 00:33:15.960]  和聖經裡面的原則
[00:33:15.960 --> 00:33:16.960]  弟兄姊妹
[00:33:16.960 --> 00:33:19.960]  我真的覺得不容易
[00:33:19.960 --> 00:33:21.960]  作為一個傳道人來說
[00:33:21.960 --> 00:33:23.960]  當中也要繼續去學習
[00:33:23.960 --> 00:33:26.960]  不過我很想和你們一起
[00:33:26.960 --> 00:33:28.960]  繼續努力、繼續學習
[00:33:28.960 --> 00:33:31.960]  我想只要我們一群群體
[00:33:31.960 --> 00:33:36.960]  一起堅持我們的原則、我們的信仰
[00:33:36.960 --> 00:33:39.960]  的確我們能夠作出見證
[00:33:39.960 --> 00:33:41.960]  改變到一點點的地方
[00:33:43.960 --> 00:33:46.960]  保羅在第十六節作出了一個總結
[00:33:46.960 --> 00:33:49.960]  就是解釋了信徒如何成為
[00:33:49.960 --> 00:33:51.960]  上帝無瑕疵的兒女
[00:33:51.960 --> 00:33:55.960]  就是將生命的道顯明出來
[00:33:55.960 --> 00:33:58.960]  表明就是跟隨上節
[00:33:58.960 --> 00:34:00.960]  就是要在生命裡面
[00:34:00.960 --> 00:34:03.960]  顯出上帝的道
[00:34:03.960 --> 00:34:08.960]  原文更加有持守、堅守的意思
[00:34:08.960 --> 00:34:10.960]  在現代中文譯本裡
[00:34:10.960 --> 00:34:12.960]  翻譯為堅守生命的道
[00:34:12.960 --> 00:34:15.960]  道更加指向了福音
[00:34:15.960 --> 00:34:18.960]  甚至乎聖經的真理
[00:34:18.960 --> 00:34:22.960]  甚至乎和基督的生命有關
[00:34:22.960 --> 00:34:26.960]  更加是基督生命的基礎
[00:34:26.960 --> 00:34:28.960]  我們要跟著去做
[00:34:28.960 --> 00:34:33.960]  保羅在這幾節經文裡面
[00:34:33.960 --> 00:34:38.960]  其實是在回應他自己要
[00:34:38.960 --> 00:34:41.960]  鼓勵菲律賓教會的信徒
[00:34:41.960 --> 00:34:45.960]  我們要站得穩
[00:34:45.960 --> 00:34:48.960]  無論我們要在生活上高
[00:34:48.960 --> 00:34:50.960]  我們要堅守上帝的說話
[00:34:50.960 --> 00:34:54.960]  在生命裡面要堅守信仰的原則
[00:34:54.960 --> 00:34:57.960]  會出基督的見證和樣式
[00:34:57.960 --> 00:35:00.960]  能夠做任何事上高
[00:35:00.960 --> 00:35:03.960]  都與基督的福音相稱
[00:35:03.960 --> 00:35:06.960]  記得我們作為信徒的身份
[00:35:06.960 --> 00:35:09.960]  我們要做信徒應該要做的事
[00:35:09.960 --> 00:35:11.960]  弟兄姊妹
[00:35:11.960 --> 00:35:15.960]  今天的主題是「同作堅的門徒」
[00:35:15.960 --> 00:35:17.960]  請敬拜一對
[00:35:17.960 --> 00:35:21.960]  我在這裡也要挑戰你們
[00:35:21.960 --> 00:35:28.960]  有沒有一些事上帝曾經或者現在
[00:35:28.960 --> 00:35:31.960]  透過聖靈不斷提醒你們
[00:35:31.960 --> 00:35:35.960]  提醒你們生命裡面
[00:35:35.960 --> 00:35:39.960]  有什麼需要整理和修繕
[00:35:39.960 --> 00:35:44.960]  那些是否在關係上高
[00:35:44.960 --> 00:35:47.960]  會否在感情上高
[00:35:47.960 --> 00:35:51.960]  還是在工作上高
[00:35:51.960 --> 00:35:56.960]  還是現在處於教會上高
[00:35:56.960 --> 00:36:02.960]  可能我們會有很多不同的情況發生
[00:36:02.960 --> 00:36:06.960]  很多不好的想法或者不好的習慣
[00:36:06.960 --> 00:36:08.960]  繼續纏繞我們
[00:36:08.960 --> 00:36:14.960]  那些事可能聖靈已經提醒了一段時間
[00:36:14.960 --> 00:36:19.960]  但你會否一直視而不見
[00:36:19.960 --> 00:36:26.960]  一直拒絕了聖靈所對你的提醒
[00:36:26.960 --> 00:36:29.960]  可能這些事很不容易
[00:36:29.960 --> 00:36:32.960]  我挑戰你們不要逃避
[00:36:32.960 --> 00:36:34.960]  嘗試一下
[00:36:34.960 --> 00:36:36.960]  嘗試去祈禱
[00:36:36.960 --> 00:36:37.960]  拿出來
[00:36:37.960 --> 00:36:38.960]  求上帝給你力量
[00:36:38.960 --> 00:36:40.960]  給你勇氣去面對
[00:36:40.960 --> 00:36:42.960]  弟兄姊妹我們一起站起來
[00:36:42.960 --> 00:36:45.960]  我們用回應詩回應今天的經文
[00:36:45.960 --> 00:36:56.960]  經文提到很不容易
[00:36:56.960 --> 00:37:00.960]  要修繕要被聖靈提醒
[00:37:00.960 --> 00:37:02.960]  要去修繕很不容易
[00:37:02.960 --> 00:37:06.960]  但我們可以靠著聖靈給我們的勇氣
[00:37:06.960 --> 00:37:09.960]  嘗試去學習
[00:37:09.960 --> 00:37:14.960]  去走出我們作為基督徒的身份
[00:37:19.960 --> 00:37:22.960]  夢一粒星中找到床
[00:37:22.960 --> 00:37:26.960]  夢一粒星中找到我
[00:37:26.960 --> 00:37:29.960]  未說的事
[00:37:29.960 --> 00:37:32.960]  我的事可能纏繞了你很久
[00:37:32.960 --> 00:37:35.960]  這中古的破碎
[00:37:35.960 --> 00:37:38.960]  即使找不到處
[00:37:38.960 --> 00:37:39.960]  你是不是丟下了
[00:37:39.960 --> 00:37:41.960]  不想去理
[00:37:41.960 --> 00:37:43.960]  今天聖靈提醒你
[00:37:43.960 --> 00:37:46.960]  很想你靠著耶穌基督
[00:37:46.960 --> 00:37:49.960]  給我們的聖靈去面對
[00:38:13.960 --> 00:38:16.960]  死因有過
[00:38:16.960 --> 00:38:19.960]  我不怕災禍
[00:38:19.960 --> 00:38:22.960]  全是運氣
[00:38:22.960 --> 00:38:25.960]  神的命我跨過
[00:38:25.960 --> 00:38:28.960]  我的事可能你現在還在面對
[00:38:28.960 --> 00:38:33.960]  天光你在我身旁
[00:38:33.960 --> 00:38:36.960]  流淚願若對你
[00:38:36.960 --> 00:38:39.960]  與我同在
[00:38:39.960 --> 00:38:42.960]  孤單困厥
[00:38:42.960 --> 00:38:46.960]  我心緊堅定
[00:38:46.960 --> 00:38:49.960]  走的前面
[00:38:49.960 --> 00:38:53.960]  見證你已擺設
[00:38:53.960 --> 00:38:56.960]  我一生一世
[00:38:56.960 --> 00:39:00.960]  已有一位慈愛
[00:39:00.960 --> 00:39:02.960]  能著信
[00:39:02.960 --> 00:39:05.960]  並得見證你已去
[00:39:05.960 --> 00:39:09.960]  這是我的困難
[00:39:09.960 --> 00:39:11.960]  我們一起祈禱
[00:39:11.960 --> 00:39:13.960]  你低頭自己祈禱
[00:39:13.960 --> 00:39:17.960]  可能今天經文提醒你
[00:39:17.960 --> 00:39:20.960]  我們在生活上
[00:39:20.960 --> 00:39:24.960]  我們需要以聖經為我們生活上的原則
[00:39:24.960 --> 00:39:28.960]  我們要與其他世界的價值觀不同
[00:39:28.960 --> 00:39:30.960]  我們要分別出來
[00:39:30.960 --> 00:39:32.960]  可能當中有困難
[00:39:32.960 --> 00:39:33.960]  你向神祈禱
[00:39:33.960 --> 00:39:35.960]  求神給你力量
[00:39:35.960 --> 00:39:37.960]  賜力量給你去面對
[00:39:37.960 --> 00:39:39.960]  你所遇到的困難
[00:39:39.960 --> 00:39:41.960]  可能當中有挑戰
[00:39:41.960 --> 00:39:43.960]  你向神祈禱
[00:39:43.960 --> 00:39:45.960]  兄弟姐妹
[00:39:45.960 --> 00:40:02.960]  可能當中
[00:40:02.960 --> 00:40:04.960]  你很想
[00:40:04.960 --> 00:40:08.960]  堅持基督徒的身份
[00:40:08.960 --> 00:40:11.960]  在你生活上走出來作見證
[00:40:11.960 --> 00:40:13.960]  但很難
[00:40:13.960 --> 00:40:17.960]  但如果你願意去嘗試去學習
