
[00:00:00.000 --> 00:00:04.000]  很高興能夠見到每一位來到星期六晚堂
[00:25:56.000 --> 00:26:02.000]  當我願意分享這些詩歌,分享我的生命,分享我的失敗,分享我的經歷的時候
[00:26:03.000 --> 00:26:08.000]  這些詩歌,我的經歷,我的生命就在影響他們
[00:26:08.000 --> 00:26:14.000]  當中有一個,他從來都不作曲的,他也是音樂人,但他不作曲的
[00:26:14.000 --> 00:26:18.000]  但見我,哇,神感動,我作了這麼多歌,好,我又寫,他真的寫了一首歌
[00:26:18.000 --> 00:26:24.000]  到我回來,過了三四個月,好像是上個月,他剛剛發了一個YouTube給我
[00:26:24.000 --> 00:26:31.000]  我成功寫好,填好詞,找人寫好,拍好MV,就給我聽,我說OK的
[00:26:32.000 --> 00:26:35.000]  人生第一首歌,我感動他,感謝諸,是吧
[00:26:35.000 --> 00:26:43.000]  然後有一個,他是讀作曲的,不過已經放下了很久,因為有家庭,有女兒,又要做家務,很多東西
[00:26:43.000 --> 00:26:49.000]  他已經沒有再作很久了,去到的時候,他知道我作曲,又拿了舊的作曲給我聽
[00:26:49.000 --> 00:26:55.000]  哇,整桌都是,我說為什麼現在不寫,他說沒有感動了,沒有靈感了
[00:26:56.000 --> 00:27:02.000]  我寫了一些分享我的,之後他就不斷寫,差不多隔天就發了WhatsApp給我,我又寫了一首歌,你聽聽
[00:27:02.000 --> 00:27:14.000]  我說,咦,這麼厲害,另外一個,也是,他又弄開很多,不過好像沒有人欣賞他,覺得不知怎樣,就放棄了
[00:27:14.000 --> 00:27:24.000]  我說你先來聽聽,我聽完之後,聽到有些東西,可能他欠缺一些東西,我提醒他,不如這樣吧,或者這樣吧
[00:27:25.000 --> 00:27:34.000]  我又說,是呀,我沒有留意,我試試看,又寫,我回到香港,他還寫給我,我又寫了一首歌,你聽聽
[00:27:34.000 --> 00:27:46.000]  原來神給我在他話語的經歷,我寫成詩歌,原來生命影響生命,就是這樣
[00:27:47.000 --> 00:28:01.000]  你猜不到我過去紐西蘭,我只是想著放假,原來神就是使用這段時間,我在紐西蘭這個地方,去重燃這幾個人作曲的火,他願意為神去擺上
[00:28:01.000 --> 00:28:11.000]  就是這樣,當你願意專心查考,神就會祝福你,神就會讓你的生命影響其他人的生命
[00:28:12.000 --> 00:28:19.000]  我繼續看,第六至第九節,要聽我讀了,第六到第九節
[00:28:19.000 --> 00:28:33.000]  這裡這樣說,這個以色列從巴比倫上來,他是一個文士,精通耶和華上帝所賜摩西的律法,准許他一切所求,因為耶和華是上帝的手,幫助他
[00:28:34.000 --> 00:28:45.000]  在四世皇帝七年,有些以色列人,一些祭司,利美人,歌唱著門口的守衛,奠翼上耶路撒冷去,皇帝七年五月,以色列人到了耶路撒冷
[00:28:45.000 --> 00:28:54.000]  正月初一,他從巴比倫起程,五月初一,就到了耶路撒冷,因為上帝施恩的手來幫助他
[00:28:55.000 --> 00:29:09.000]  這大段想說什麼?原來他想告訴我們,有兩個,一個是以色列本人的功績,然後就看以色列的功績
[00:29:10.000 --> 00:29:27.000]  一開始就說到他的國籍,他是猶太裔,巴比倫籍,又是一個文士,波斯政府高層官員,他精通耶和華的律法,他熟悉神的話,還得到波斯王的賞識,這就是以色列厲害的地方
[00:29:28.000 --> 00:29:50.000]  後面說了一大堆日年月,想描述以色列如何帶領以色列人回到耶路撒冷的功績,其實一點都不容易,要帶領以色列人經過這麼多個月,在沙漠這些地方,來到耶路撒冷一點都不容易
[00:29:51.000 --> 00:30:11.000]  所以就用這一段來解釋,表達以色列的功績,從這兩個可以看到,原來以色列很厲害,在官場得到波斯王的信任和重用,在信仰群體,猶太人又很被尊重,因為他精通耶和華的律法
[00:30:12.000 --> 00:30:34.000]  意思是很快捷,很熟練,他花時間,他讀的時候很明白,很熟悉,甚至有什麼神學難題,你都難不倒他,他很精通,他在官場,在非信仰群體,又很受尊重,在信仰群體又很被尊重
[00:30:35.000 --> 00:30:55.000]  在猶太人的口述歷史裡面是這樣的,大家去看看,原來他們說以色列是祭司民事,為什麼會這麼厲害?就是剛才說的,原來他一身兼兩職,所以人們這麼尊重他
[00:30:56.000 --> 00:31:09.000]  在猶太人的口述歷史裡面,有人說他是摩西第二,為什麼?因為摩西帶領以色列人出埃及,他第二次帶領以色列人回去,好像出埃及一樣
[00:31:10.000 --> 00:31:26.000]  他說他是宗教改革者,恢復了猶太人的屬靈生命,恢復了猶太人道德的生命,他也是舊約聖經的作者,歷代之下,以色列記,尼西米記,都相傳是他寫的
[00:31:27.000 --> 00:31:39.000]  建立猶太人的地方性會堂,相信也是他開始的,建立猶太人讀經的文化,特別是讀妥拉,就是摩西五經,相信也是他開始的
[00:31:39.000 --> 00:31:52.000]  猶太人讀經的習慣,原來也是由他開始的,相傳就是這樣,除了安息日和節期要去讀經,原來逢星期一和星期四在聖殿裡面都會公開讀經
[00:31:53.000 --> 00:32:10.000]  為什麼呢?根據歷史文獻,我們看到,可能是當時大部分猶太人都是這兩天會進城做生意,所以他們在這兩天讀經的時候,人們就可以順便去聖殿讀經,就是這樣開始的
[00:32:11.000 --> 00:32:23.000]  這些都是口述,我們不知道傳統有多真實,不過從這裡可以看到,以色列對猶太人的影響有多少?很多!
[00:32:24.000 --> 00:32:39.000]  這些都是我們從官場,從非信仰群體看到的影響力,從信仰群體看到的影響力之外,還有一樣東西最重要,經文重複了兩次,作者重複了兩次,原因是什麼?
[00:32:40.000 --> 00:33:08.000]  因為耶和華,他上帝的手幫助他,因為他上帝施恩的手幫助他,波斯王批准猶太人回歸,賞識以色列的才華,很明顯是神的手工作,在回歸的路上很困難,天氣惡劣,不夠食物,可能有盜賊等等,他們一群人能夠平安到達耶路撒冷,你說是不是神的手在這裡做事?
[00:33:09.000 --> 00:33:35.000]  兩樣都強調了是神的手在這裡做事,以色列只是配合神的手,他配合神的手,他也不多做了,神叫他做,他配合,神的手做事,他配合,所以以色列就是在這個時代,神去揀選他,他願意讀經花時間的時候,他的生命就影響其他人的生命,
[00:33:36.000 --> 00:33:59.000]  他見到神的手在這裡工作的時候,他就願意配合神的手,今早我去了以前我工作的中小學,他們二十週年,有一個感恩崇拜就請我去看,我去到很開心,看到很多人成長,
[00:34:00.000 --> 00:34:20.000]  但是很特別的是我見到一位跟我認識了二十年的,就是因為中小學的工程,他是一位工程師,他還沒有信主,但是因為這個工程,神就給了他機會接觸到這間學校,這間學校的校長,老師,校監全部都是信主的,
[00:34:21.000 --> 00:34:41.000]  所以在整個工程的過程裡面,辦校的過程裡面,他就見到神的手,他見到神的恩典,他就信了主,他太太信了主,他女兒也信了主,然後他跟我說他差不多全時間的大職侍奉,聽清楚我說,他全時間的大職侍奉,什麼意思?
[00:34:42.000 --> 00:35:11.000]  他說,我全部都是全職的,除了上班之外,我全部都是教會幫手的,原來他做工程的時候,他沒有想過什麼,但是神就在這個時候呼召他,去相信他,然後神呼召他放下世上的追求,除了上班之外,我全部都給了神,
[00:35:12.000 --> 00:35:31.000]  說不定神就在這個時候去呼召你,無論你現在什麼光景都好,我不知道你現在什麼光景,但是我可以肯定神就在這個時候,在這個時代,這麼困難的時代,就是去呼召你,你願不願意為神來拜上呢?
[00:35:32.000 --> 00:35:50.000]  我很喜歡這首詩歌,每次唱的時候我都很感動,他說什麼?他說你一切的失意,喜樂,憂愁,你的遺憾,原來你全部都可以獻上的,你有沒有想過?
[00:35:51.000 --> 00:36:16.000]  我們多數都是想,獻上最好,神讓我做好一點,我還不夠好,等我好再獻上給你,原來神說,不是,你過去的經歷,你過去的高低,你過去的困難,你過去你覺得不好的,你沒有面目見人的事情,原來神就是想你今天去經歷,看到神的手工作的時候,你今天是不是願意回應他,將一生獻上,而斯拉就是這樣獻上。
[00:36:17.000 --> 00:36:34.000]  我們就用這首詩歌將你今天心裡想的事情,你經歷的高低,你今天回來崇拜的時候,你很多掙扎,很忐忑,你不知道要不要走,你不知道要不要去,你不知道要不要留,你很多問題。
[00:36:35.000 --> 00:36:57.000]  詩歌告訴你,這些都是神要你今天去派上,今天要你在這個時代去回應他,我用詩歌來回應神,好嗎?我們求我們的神幫助我們,一生來呈獻給他,你懂的就跟我一起去唱,一起去回應。
[00:36:57.000 --> 00:36:59.000]  (CC字幕製作:貝爾)

