
[00:00:00.000 --> 00:00:04.560]  前陣子我看了一部重播的電影
[00:20:08.960 --> 00:20:11.960]  而從悲麻樹的生長和枯死
[00:20:11.960 --> 00:20:14.960]  神又要若拿去體驗他自己
[00:20:14.960 --> 00:20:20.960]  若拿自己其實是有尚且愛惜的心
[00:20:20.960 --> 00:20:23.960]  愛惜是憐憫故色的意思
[00:20:23.960 --> 00:20:27.960]  或許我們可以看到若拿對悲麻樹的愛惜
[00:20:27.960 --> 00:20:30.960]  其實裡面有個利我主義
[00:20:30.960 --> 00:20:33.960]  但從神的口中
[00:20:33.960 --> 00:20:37.960]  其實他也說出若拿也有尚且愛惜的心
[00:20:37.960 --> 00:20:40.960]  第十節 耶和華說
[00:20:40.960 --> 00:20:46.960]  「且否悲麻你沒有為他操勞也不是你使他長大的
[00:20:46.960 --> 00:20:49.960]  但你尚且愛惜」
[00:20:49.960 --> 00:20:52.960]  這棵悲麻樹不是他種的
[00:20:52.960 --> 00:20:54.960]  不是他長大的
[00:20:54.960 --> 00:20:55.960]  不是他照顧過
[00:20:55.960 --> 00:20:56.960]  不是他操勞過
[00:20:56.960 --> 00:20:58.960]  但因為他有相遇
[00:20:58.960 --> 00:21:01.960]  有一份關係
[00:21:01.960 --> 00:21:06.960]  若拿就會為他的死而不開心
[00:21:06.960 --> 00:21:09.960]  悲麻樹是神創造的
[00:21:09.960 --> 00:21:12.960]  人也是神創造的
[00:21:12.960 --> 00:21:16.960]  人使人成長並且為人操勞
[00:21:16.960 --> 00:21:19.960]  我看到這裡其實是很感動的
[00:21:19.960 --> 00:21:23.960]  因為神做人不是做完之後就扔下他
[00:21:23.960 --> 00:21:26.960]  神和他所做的人是有關係的
[00:21:26.960 --> 00:21:30.960]  更加是自己為我們操勞
[00:21:30.960 --> 00:21:34.960]  所以看到神不單是創造者的心
[00:21:34.960 --> 00:21:38.960]  更加有一份慈父慈母的心和愛
[00:21:38.960 --> 00:21:43.960]  在利利尾城除了懂得分辨是非
[00:21:43.960 --> 00:21:46.960]  懂得向神認罪的人
[00:21:46.960 --> 00:21:48.960]  神會愛惜他們
[00:21:48.960 --> 00:21:49.960]  但更加提到
[00:21:49.960 --> 00:21:52.960]  城內也有不分左右手的孩童
[00:21:52.960 --> 00:21:54.960]  有十二萬多人
[00:21:54.960 --> 00:21:56.960]  還有很多的新畜
[00:21:56.960 --> 00:21:57.960]  我豈能不愛惜呢
[00:21:57.960 --> 00:21:59.960]  全部都是神所做的
[00:21:59.960 --> 00:22:01.960]  神也為他們操勞
[00:22:01.960 --> 00:22:03.960]  也愛惜他們
[00:22:03.960 --> 00:22:06.960]  不知道大家看不看到
[00:22:06.960 --> 00:22:09.960]  神也很愛惜若拿
[00:22:09.960 --> 00:22:11.960]  不知道他自己是否感受到
[00:22:11.960 --> 00:22:13.960]  神可以任由他去死
[00:22:13.960 --> 00:22:15.960]  找別人去
[00:22:15.960 --> 00:22:17.960]  神也為他免去災難
[00:22:17.960 --> 00:22:21.960]  包括在魚肚裡三日三夜再吐出寒地
[00:22:21.960 --> 00:22:24.960]  也包括為他去遮陰
[00:22:24.960 --> 00:22:26.960]  神沒有放棄若拿
[00:22:26.960 --> 00:22:28.960]  對若拿很有耐性
[00:22:28.960 --> 00:22:33.960]  教導他用神的心目光去看世人和罪人
[00:22:33.960 --> 00:22:34.960]  大家想想
[00:22:34.960 --> 00:22:37.960]  如果你老闆叫你做一件事
[00:22:37.960 --> 00:22:39.960]  但你死也不肯
[00:22:39.960 --> 00:22:41.960]  你的結局會是怎樣
[00:22:41.960 --> 00:22:43.960]  就是死
[00:22:43.960 --> 00:22:46.960]  神是不輕而發怒
[00:22:46.960 --> 00:22:49.960]  但反倒做僕人的若拿
[00:22:49.960 --> 00:22:52.960]  非常輕而發怒
[00:22:52.960 --> 00:22:54.960]  神要若拿去經歷
[00:22:54.960 --> 00:22:57.960]  去感受自己有一個尚且愛惜的心
[00:22:57.960 --> 00:23:01.960]  並且明白神對他所操勞的人
[00:23:01.960 --> 00:23:03.960]  那份愛惜的心
[00:23:03.960 --> 00:23:07.960]  不知道你家中有否種過花
[00:23:07.960 --> 00:23:10.960]  或有養過寵物
[00:23:10.960 --> 00:23:12.960]  有的請舉手
[00:23:12.960 --> 00:23:14.960]  也不少
[00:23:14.960 --> 00:23:18.960]  我們自己種的花或養的寵物
[00:23:18.960 --> 00:23:20.960]  我們要照顧牠
[00:23:20.960 --> 00:23:22.960]  為牠操勞 愛惜牠
[00:23:22.960 --> 00:23:25.960]  如果牠死了或離開世界
[00:23:25.960 --> 00:23:28.960]  其實我們會很傷心
[00:23:28.960 --> 00:23:30.960]  就算是死物
[00:23:30.960 --> 00:23:35.960]  如果是我們用心畫的作品被破壞
[00:23:35.960 --> 00:23:36.960]  用心錄的歌
[00:23:36.960 --> 00:23:39.960]  無端端被網上平台消失下架
[00:23:39.960 --> 00:23:41.960]  你也會很傷心
[00:23:41.960 --> 00:23:43.960]  會不會呢?
[00:23:43.960 --> 00:23:45.960]  你畫的東西被破壞
[00:23:45.960 --> 00:23:47.960]  是不是也會很傷心
[00:23:47.960 --> 00:23:49.960]  是的
[00:23:49.960 --> 00:23:53.960]  因為我們有愛惜的心
[00:23:53.960 --> 00:23:57.960]  讓我們可以將需要福音的人
[00:23:57.960 --> 00:23:59.960]  看成自己的兄弟姊妹
[00:23:59.960 --> 00:24:01.960]  而不是沒有關係的人
[00:24:01.960 --> 00:24:03.960]  相信愛惜的心會更加不同
[00:24:03.960 --> 00:24:06.960]  若娜和悲麻樹的相遇
[00:24:06.960 --> 00:24:10.960]  令她對這棵悲麻樹有愛惜的心
[00:24:10.960 --> 00:24:16.960]  我想起我小時候會用氣槍打小鳥
[00:24:16.960 --> 00:24:21.960]  但近年我經常去青衣公園靈修
[00:24:21.960 --> 00:24:24.960]  會看小鳥 包括甲
[00:24:24.960 --> 00:24:26.960]  我看牠們的時候
[00:24:26.960 --> 00:24:28.960]  牠們又會看我
[00:24:28.960 --> 00:24:31.960]  我發覺很多甲都被人餵得很肥
[00:24:31.960 --> 00:24:33.960]  肥到好像沒有頸
[00:24:33.960 --> 00:24:37.960]  飛起來也有些醉醺的感覺
[00:24:37.960 --> 00:24:41.960]  前陣子我和媽媽去慶祝母親節的時候
[00:24:41.960 --> 00:24:45.960]  走樓時發現有乳鴿在做特價
[00:24:45.960 --> 00:24:49.960]  但那一刻我感受到我不想吃乳鴿
[00:24:49.960 --> 00:24:51.960]  原來不知不覺之間
[00:24:51.960 --> 00:24:55.960]  我跟乳鴿的甲子見面
[00:24:55.960 --> 00:24:59.960]  令我覺得我和牠有一份連結
[00:24:59.960 --> 00:25:01.960]  有一份關係
[00:25:01.960 --> 00:25:04.960]  所以一個接觸和相遇
[00:25:04.960 --> 00:25:09.960]  可以建立一份關係
[00:25:09.960 --> 00:25:11.960]  所以我很想鼓勵弟兄姊妹
[00:25:11.960 --> 00:25:13.960]  也挑戰大家
[00:25:13.960 --> 00:25:15.960]  記住神對若娜所說
[00:25:15.960 --> 00:25:17.960]  我豈能不愛惜
[00:25:17.960 --> 00:25:19.960]  以上帝的心為心
[00:25:19.960 --> 00:25:21.960]  以基督十字架的心為心
[00:25:21.960 --> 00:25:25.960]  走出我們不想面對的人的暗處
[00:25:25.960 --> 00:25:26.960]  放下我們的喜惡
[00:25:26.960 --> 00:25:29.960]  進入不同類別不同族群的人
[00:25:29.960 --> 00:25:30.960]  去接觸他們
[00:25:30.960 --> 00:25:31.960]  感受他們
[00:25:31.960 --> 00:25:33.960]  感受我們和他們相遇之後
[00:25:33.960 --> 00:25:35.960]  有什麼感覺
[00:25:35.960 --> 00:25:37.960]  可能是我們社區近處的
[00:25:37.960 --> 00:25:38.960]  可能是職場
[00:25:38.960 --> 00:25:39.960]  可能是家
[00:25:39.960 --> 00:25:41.960]  亦可能是遠處的
[00:25:41.960 --> 00:25:43.960]  在不同地方
[00:25:43.960 --> 00:25:45.960]  我認識一位弟兄
[00:25:45.960 --> 00:25:49.960]  他原本不太喜歡某一個地區
[00:25:49.960 --> 00:25:52.960]  但他去了幾次體驗之旅之後
[00:25:52.960 --> 00:25:56.960]  他不但感受到對那個地區的人的感動
[00:25:56.960 --> 00:26:00.960]  現在甚至和那個地區的一位姊妹結了婚
[00:26:00.960 --> 00:26:04.960]  接觸和相遇
[00:26:04.960 --> 00:26:07.960]  是會讓人建立一份關係
[00:26:07.960 --> 00:26:09.960]  如果現在未能夠實體的時候
[00:26:09.960 --> 00:26:11.960]  又可以在網上見面
[00:26:11.960 --> 00:26:13.960]  我剛剛在星期一
[00:26:13.960 --> 00:26:17.960]  在網上和有五位在創啟地區的年青目者
[00:26:17.960 --> 00:26:20.960]  和信徒領袖見面
[00:26:20.960 --> 00:26:23.960]  一個28歲的目者
[00:26:23.960 --> 00:26:27.960]  帶著四位21至24歲的準目者
[00:26:27.960 --> 00:26:29.960]  在和他們的見面
[00:26:29.960 --> 00:26:31.960]  網上的見面和聽他們分享
[00:26:31.960 --> 00:26:33.960]  令到我很受激勵
[00:26:33.960 --> 00:26:36.960]  很感受到想愛惜他們
[00:26:36.960 --> 00:26:38.960]  愛惜他們的心
[00:26:38.960 --> 00:26:45.960]  八月底有一個猜拳相關的祈禱會
[00:26:45.960 --> 00:26:48.960]  我又見到X2位弟兄
[00:26:48.960 --> 00:26:50.960]  兩位的肢體
[00:26:50.960 --> 00:26:52.960]  又帶著一個朋友一起來參加
[00:26:52.960 --> 00:26:54.960]  我是覺得很開心很感恩
[00:26:54.960 --> 00:26:57.960]  很開心見到年青人關心猜拳的事
[00:26:57.960 --> 00:26:58.960]  宣教的事
[00:26:58.960 --> 00:27:00.960]  所以歡迎大家繼續參加
[00:27:00.960 --> 00:27:05.960]  我覺得除了X2的導師教導得好
[00:27:05.960 --> 00:27:08.960]  Esther、阿迪、Billy
[00:27:08.960 --> 00:27:11.960]  教導得好宣教的心
[00:27:11.960 --> 00:27:13.960]  我亦都相信星少部一直
[00:27:13.960 --> 00:27:17.960]  都有給弟兄姊妹一個關心萬國萬民的心
[00:27:17.960 --> 00:27:19.960]  當年我都是做青少導師
[00:27:19.960 --> 00:27:22.960]  我都和青少部一起去過一個
[00:27:22.960 --> 00:27:27.960]  應該有100人一起去的體驗之旅
[00:27:27.960 --> 00:27:29.960]  當我們面對面去接觸生命
[00:27:29.960 --> 00:27:33.960]  我們愛惜的心就會被觸碰
[00:27:33.960 --> 00:27:35.960]  另一方面
[00:27:35.960 --> 00:27:37.960]  在約拿書裏面我們見到
[00:27:37.960 --> 00:27:41.960]  上帝給尼尼美人多少時間去悔改
[00:27:42.960 --> 00:27:44.960]  40天
[00:27:44.960 --> 00:27:47.960]  這令我感受到
[00:27:47.960 --> 00:27:50.960]  人悔改的機會是有限的
[00:27:50.960 --> 00:27:52.960]  我不知道你有沒有一個
[00:27:52.960 --> 00:27:57.960]  天國近了你們當悔改傳福音的迫切感
[00:27:57.960 --> 00:28:01.960]  可能是家裏年紀漸老
[00:28:01.960 --> 00:28:04.960]  但未信主的親人會給到你迫切感
[00:28:04.960 --> 00:28:06.960]  可能是近年的末日感覺
[00:28:06.960 --> 00:28:08.960]  給到我們迫切感
[00:28:09.960 --> 00:28:14.960]  我自己服侍的時限都給到我迫切感
[00:28:14.960 --> 00:28:19.960]  上星期我腳腕曾經人帶撕裂的舊患發作
[00:28:19.960 --> 00:28:24.960]  我發覺在荔枝角A出口走樓梯上來的時候
[00:28:24.960 --> 00:28:27.960]  竟然有些力不從心的感覺
[00:28:27.960 --> 00:28:29.960]  走到有點辛苦
[00:28:29.960 --> 00:28:32.960]  我感受到一份的脆弱
[00:28:32.960 --> 00:28:36.960]  我想趁著還能走得走得的時候
[00:28:36.960 --> 00:28:43.960]  多點走出去探望和祝福福音資源缺乏的地方
[00:28:43.960 --> 00:28:49.960]  深深祈求上帝可以開路
[00:28:49.960 --> 00:28:54.960]  讓我們早日恢復各方面的實體生命的連結
[00:28:54.960 --> 00:28:57.960]  有時我又會聽到一些年青人說
[00:28:57.960 --> 00:28:59.960]  我老了
[00:28:59.960 --> 00:29:00.960]  二十多歲而已
[00:29:00.960 --> 00:29:02.960]  在我面前說我老了
[00:29:02.960 --> 00:29:05.960]  不要常常在我面前說這些
[00:29:05.960 --> 00:29:09.960]  不過盼望這個我老了的感覺
[00:29:09.960 --> 00:29:14.960]  都加大了我們在全福音宣教上的迫切感
[00:29:14.960 --> 00:29:21.960]  當我們聽到最近台灣東南亞禁錮的慘案
[00:29:21.960 --> 00:29:24.960]  我不知道你有什麼感覺
[00:29:24.960 --> 00:29:26.960]  人的生命可以這麼不被愛惜
[00:29:26.960 --> 00:29:29.960]  這個世界真的充滿罪惡
[00:29:29.960 --> 00:29:30.960]  很需要被拯救
[00:29:30.960 --> 00:29:32.960]  很需要福音
[00:29:32.960 --> 00:29:35.960]  而我們全福音的自由度
[00:29:35.960 --> 00:29:37.960]  何時會消失
[00:29:37.960 --> 00:29:38.960]  何時會變成怎樣
[00:29:38.960 --> 00:29:39.960]  我們都不知道
[00:29:39.960 --> 00:29:41.960]  這個都是我們要去著緊
[00:29:41.960 --> 00:29:43.960]  我們有迫切感的原因之一
[00:29:43.960 --> 00:29:45.960]  結束的時候
[00:29:45.960 --> 00:29:49.960]  想和大家分享兩個宣教士的故事
[00:29:49.960 --> 00:29:50.960]  第一個故事
[00:29:50.960 --> 00:29:52.960]  有一年的猜拳聯會
[00:29:52.960 --> 00:29:53.960]  我講過
[00:29:53.960 --> 00:29:57.960]  電影《End of the Spear》
[00:29:57.960 --> 00:29:58.960]  《長矛的尖端》
[00:29:58.960 --> 00:30:00.960]  是一個真人真事拍成的電影
[00:30:00.960 --> 00:30:03.960]  在1956年有五位宣教士
[00:30:03.960 --> 00:30:06.960]  進入了厄瓜多爾的原始叢林
[00:30:06.960 --> 00:30:10.960]  是要將基督的福音傳到這個蠻夷的地方
[00:30:10.960 --> 00:30:15.960]  但被手持長矛的印第安奧加族人殺死了
[00:30:15.960 --> 00:30:19.960]  其實當時宣教士手裡是有槍的
[00:30:19.960 --> 00:30:22.960]  但他們愛惜這班族人的生命
[00:30:22.960 --> 00:30:24.960]  即使是快要被他們殺死
[00:30:24.960 --> 00:30:27.960]  他們都不想開槍去傷害他們
[00:30:28.960 --> 00:30:30.960]  兩年之後
[00:30:30.960 --> 00:30:34.960]  其中兩個宣教士的太太和妻子
[00:30:34.960 --> 00:30:37.960]  抱著他們的生命可能都會被奪去的危險
[00:30:37.960 --> 00:30:40.960]  帶著他們所愛的人的遺志
[00:30:40.960 --> 00:30:42.960]  再次進入這個叢林裡
[00:30:42.960 --> 00:30:45.960]  和奧加族人同處
[00:30:45.960 --> 00:30:48.960]  繼續向這班族人傳福音
[00:30:48.960 --> 00:30:51.960]  另一個故事
[00:30:51.960 --> 00:30:54.960]  宣教士畢迪京
[00:30:54.960 --> 00:30:57.960]  是一位耶路大學的畢業生
[00:30:57.960 --> 00:31:01.960]  美國公理會警察會的宣教士
[00:31:01.960 --> 00:31:05.960]  他在1897年3月到達上海
[00:31:05.960 --> 00:31:07.960]  當時他27歲
[00:31:07.960 --> 00:31:11.960]  在1900年的義和團事件裡
[00:31:11.960 --> 00:31:14.960]  他在保定被義和團殺害
[00:31:14.960 --> 00:31:17.960]  當時他30歲
[00:31:17.960 --> 00:31:20.960]  在他的遺言裡他這樣說
[00:31:20.960 --> 00:31:23.960]  如今我們或許不能活著
[00:31:23.960 --> 00:31:25.960]  看到動亂的結局
[00:31:25.960 --> 00:31:30.960]  然而這是為了最高的致命而就義
[00:31:30.960 --> 00:31:33.960]  請告訴小荷里的母親
[00:31:33.960 --> 00:31:35.960]  祝福小荷里
[00:31:35.960 --> 00:31:37.960]  他父親的遺願
[00:31:37.960 --> 00:31:40.960]  就是當荷里25歲的時候
[00:31:40.960 --> 00:31:44.960]  要以宣教士的身份回到中國
[00:31:44.960 --> 00:31:48.960]  這些宣教士
[00:31:48.960 --> 00:31:51.960]  他們都將上帝的心意擺在第一位
[00:31:51.960 --> 00:31:53.960]  他沒有因為自己受到的遭遇
[00:31:53.960 --> 00:31:55.960]  放下上帝的心意
[00:31:55.960 --> 00:31:59.960]  仍然是愛惜和著緊未得知民
[00:31:59.960 --> 00:32:02.960]  他願意繼續去祝福福音
[00:32:02.960 --> 00:32:05.960]  未得知民的生命和靈魂
[00:32:05.960 --> 00:32:06.960]  弟兄姊妹
[00:32:06.960 --> 00:32:08.960]  我邀請大家一同的起來
[00:32:08.960 --> 00:32:11.960]  讓我們透過這首詩歌
[00:32:11.960 --> 00:32:14.960]  思想上帝對萬國萬民的心意
[00:32:14.960 --> 00:32:16.960]  和愛惜的心
[00:32:16.960 --> 00:32:17.960]  求神幫助我們
[00:32:17.960 --> 00:32:19.960]  擴張我們的境界
[00:32:19.960 --> 00:32:22.960]  成為更多人的祝福
[00:32:22.960 --> 00:32:28.960]  (音樂)
[00:32:28.960 --> 00:32:33.960]  你呼召我
[00:32:33.960 --> 00:32:36.960]  離開半壁
[00:32:36.960 --> 00:32:40.960]  我心思的地方
[00:32:40.960 --> 00:32:46.960]  心中會軟弱
[00:32:46.960 --> 00:32:49.960]  心中會顫抖
[00:32:49.960 --> 00:32:54.960]  但你是我的人
[00:32:54.960 --> 00:32:56.960]  我的生命
[00:32:56.960 --> 00:33:01.960]  盛盛在這雞湯上
[00:33:01.960 --> 00:33:07.960]  預備吃雞被你磨蹭
[00:33:07.960 --> 00:33:09.960]  你的愛意
[00:33:09.960 --> 00:33:14.960]  總是超乎我想像
[00:33:14.960 --> 00:33:17.960]  我願勝負
[00:33:17.960 --> 00:33:24.960]  我願勝負於你
[00:33:24.960 --> 00:33:31.960]  成為祝福
[00:33:31.960 --> 00:33:38.960]  我願意獻上我生命
[00:33:38.960 --> 00:33:44.960]  願你幫助
[00:33:44.960 --> 00:33:51.960]  我願意跟隨你走路
[00:33:51.960 --> 00:33:57.960]  成為祝福
[00:33:57.960 --> 00:34:04.960]  我要一生存在秘密
[00:34:04.960 --> 00:34:08.960]  我願獻上所有
[00:34:08.960 --> 00:34:11.960]  毫無保留
[00:34:11.960 --> 00:34:16.960]  讓那秘密我勝負
[00:34:16.960 --> 00:34:21.960]  大道
[00:34:21.960 --> 00:34:31.960]  頂姐妹我們一起禱告
[00:34:31.960 --> 00:34:34.960]  創天造地的神
[00:34:34.960 --> 00:34:40.960]  感謝你對你所做的人的愛惜和操勞
[00:34:40.960 --> 00:34:45.960]  感謝你在我們還在罪人的時候為我們死
[00:34:45.960 --> 00:34:49.960]  感謝你呼召我們成為你的兒女
[00:34:49.960 --> 00:34:52.960]  經歷你的祝福
[00:34:52.960 --> 00:34:54.960]  主啊我們知道
[00:34:54.960 --> 00:34:58.960]  夢拯救的要去令人得拯救
[00:34:58.960 --> 00:35:01.960]  經歷祝福的要成為祝福
[00:35:01.960 --> 00:35:04.960]  但主啊傳福音真的很不容易
[00:35:04.960 --> 00:35:08.960]  因為人心僵硬偏行幾路
[00:35:08.960 --> 00:35:10.960]  我們也有自己的軟弱
[00:35:10.960 --> 00:35:13.960]  起惡和艱難
[00:35:13.960 --> 00:35:17.960]  主啊在這個人心不安又充滿罪惡的世代
[00:35:17.960 --> 00:35:20.960]  求你加添我們傳福音的迫切感
[00:35:20.960 --> 00:35:22.960]  幫助我們
[00:35:22.960 --> 00:35:26.960]  體貼你憐憫顧惜的心和愛
[00:35:26.960 --> 00:35:29.960]  馴服你不願一人沉淪
[00:35:29.960 --> 00:35:31.960]  乃願人人悔改的心
[00:35:31.960 --> 00:35:34.960]  更加求你擴張我們的境界
[00:35:34.960 --> 00:35:36.960]  加我們的力量
[00:35:36.960 --> 00:35:39.960]  讓我們有足夠的勇氣和愛心
[00:35:39.960 --> 00:35:41.960]  向我們所愛和不愛的人
[00:35:41.960 --> 00:35:43.960]  近處的遠處的
[00:35:43.960 --> 00:35:45.960]  去傳遞你十字架的大愛
[00:35:45.960 --> 00:35:47.960]  成為你恩典的出口
[00:35:47.960 --> 00:35:49.960]  成為你憐憫的管道
[00:35:49.960 --> 00:35:52.960]  成為愛靈魂愛生命的信徒
[00:35:52.960 --> 00:35:54.960]  禱告奉主耶穌基督
[00:35:54.960 --> 00:35:55.960]  知命而求
[00:35:55.960 --> 00:35:56.960]  Amen
[00:35:56.960 --> 00:36:05.960]  祝福你 身穿彩色吉他項
[00:36:05.960 --> 00:36:11.960]  預備自己為你誇張
[00:36:11.960 --> 00:36:18.960]  給你的愛意 總是超乎我想像
[00:36:18.960 --> 00:36:28.960]  我願相護 我願相護你
[00:36:28.960 --> 00:36:41.960]  準備祝福 我願你身上我生命
[00:36:41.960 --> 00:36:54.960]  願你滿足 我願你粉碎的秋風
[00:36:54.960 --> 00:37:07.960]  準備祝福 我願你生存在秘密
[00:37:07.960 --> 00:37:14.960]  我願尊重所有 毫無保留
[00:37:14.960 --> 00:37:25.960]  讓大地螢光成活兒的圖
[00:37:25.960 --> 00:37:38.960]  準備祝福 我願你身上我生命
[00:37:38.960 --> 00:37:51.960]  願你滿足 我願你粉碎的腳步
[00:37:51.960 --> 00:38:04.960]  準備祝福 我願你生存在秘密
[00:38:04.960 --> 00:38:11.960]  我願尊重所有 毫無保留
[00:38:11.960 --> 00:38:21.960]  讓大地螢光成活兒的圖
[00:38:21.960 --> 00:38:27.960]  我願尊重所有 毫無保留
[00:38:27.960 --> 00:38:38.960]  讓大地螢光成活兒的圖
[00:38:38.960 --> 00:38:43.960]  願主祝福大家 使用大家 請姐妹請坐
[00:38:43.960 --> 00:38:44.960]  謝謝大家
[00:38:44.960 --> 00:38:47.960]  由 Amara.org 社群提供的字幕
[00:38:47.960 --> 00:38:49.960]  (CC字幕製作:貝爾)
[00:38:49.960 --> 00:38:51.960]  (字幕製作:貝爾)

